naics22_code,hs_commodity,naics22_2023,naics17_2022,overlap_type
315250,6108199030,315250,315240,both_years
315250,6103292028,315250,315220,both_years
315250,4303100030,315250,315280,both_years
315250,6103292030,315250,315220,both_years
315250,6103292034,315250,315220,both_years
315250,6103292036,315250,315220,both_years
315250,6103292040,315250,315220,both_years
315250,6103292044,315250,315220,both_years
315250,6103292048,315250,315220,both_years
315250,6207994000,315250,315220,both_years
315250,6103292052,315250,315220,both_years
315250,6103292054,315250,315220,both_years
315250,6103292058,315250,315220,both_years
315250,4303100060,315250,315280,both_years
315250,6103292060,315250,315220,both_years
315250,6103292062,315250,315220,both_years
315250,6103292064,315250,315220,both_years
315250,6103292066,315250,315220,both_years
315250,6103292068,315250,315220,both_years
315250,6103292070,315250,315220,both_years
315250,6103292074,315250,315220,both_years
315250,6103292080,315250,315220,both_years
315250,6103292082,315250,315220,both_years
315250,6108920005,315250,315240,both_years
315250,6203431110,315250,315220,both_years
315250,6108920015,315250,315240,both_years
315250,6201301200,315250,315220,both_years
315250,6108920025,315250,315240,both_years
315250,6108920030,315250,315240,both_years
315250,6201202911,315250,315220,both_years
315250,6210402531,315250,315220,both_years
315250,6108920040,315250,315240,both_years
315250,6201202921,315250,315220,both_years
315250,6210402539,315250,315280,both_years
315250,6210402540,315250,315280,both_years
315250,6210402550,315250,315280,both_years
315250,6101301500,315250,315220,both_years
315250,6203431190,315250,315220,both_years
315250,6108191000,315250,315240,both_years
315250,6211205400,315250,315240,both_years
315250,6202906911,315250,315240,both_years
315250,6202906921,315250,315240,both_years
315250,6111902000,315250,315240,both_years
315250,6202906931,315250,315240,both_years
315250,6111304000,315250,315240,both_years
315250,6102301000,315250,315240,both_years
315250,6204692810,315250,315240,both_years
315250,6202906961,315250,315240,both_years
315250,6204692820,315250,315240,both_years
315250,6208199000,315250,315240,both_years
315250,6204692830,315250,315240,both_years
315250,6103431520,315250,315220,both_years
315250,6204692840,315250,315240,both_years
315250,6105201000,315250,315220,both_years
315250,6203292010,315250,315220,both_years
315250,6204635500,315250,315240,both_years
315250,6103431535,315250,315220,both_years
315250,6204692850,315250,315240,both_years
315250,6103431540,315250,315220,both_years
315250,6203292020,315250,315220,both_years
315250,6204692860,315250,315240,both_years
315250,6103431550,315250,315220,both_years
315250,6203292030,315250,315220,both_years
315250,6203292035,315250,315220,both_years
315250,6103431565,315250,315220,both_years
315250,6203431310,315250,315220,both_years
315250,6203292050,315250,315220,both_years
315250,6203431315,315250,315220,both_years
315250,6103431570,315250,315220,both_years
315250,6203431320,315250,315220,both_years
315250,6112410010,315250,315240,both_years
315250,6203292060,315250,315220,both_years
315250,6104431010,315250,315240,both_years
315250,6209903010,315250,315240,both_years
315250,6112410020,315250,315240,both_years
315250,6203431330,315250,315220,both_years
315250,6209903015,315250,315240,both_years
315250,6203431335,315250,315220,both_years
315250,6104431020,315250,315240,both_years
315250,6209903020,315250,315240,both_years
315250,6112410030,315250,315240,both_years
315250,6203431340,315250,315220,both_years
315250,4818500020,315250,315280,both_years
315250,6209903030,315250,315240,both_years
315250,6112410040,315250,315240,both_years
315250,6204398010,315250,315240,both_years
315250,6110190015,315250,315220,both_years
315250,6209903040,315250,315240,both_years
315250,6204398020,315250,315240,both_years
315250,6110190025,315250,315220,both_years
315250,6208920010,315250,315240,both_years
315250,6110190030,315250,315240,both_years
315250,6204398030,315250,315240,both_years
315250,6208920020,315250,315240,both_years
315250,6110190040,315250,315240,both_years
315250,6208920030,315250,315240,both_years
315250,6204398050,315250,315240,both_years
315250,6110190050,315250,315220,both_years
315250,6208920040,315250,315240,both_years
315250,6110190060,315250,315240,both_years
315250,6204398060,315250,315240,both_years
315250,6210402800,315250,315280,both_years
315250,6110190070,315250,315220,both_years
315250,6110190080,315250,315240,both_years
315250,6103104000,315250,315220,both_years
315250,6204521000,315250,315240,both_years
315250,6114900520,315250,315220,both_years
315250,6114900540,315250,315240,both_years
315250,6114900550,315250,315240,both_years
315250,6210501200,315250,315280,both_years
315250,6114900560,315250,315220,both_years
315250,6202407511,315250,315240,both_years
315250,6114900570,315250,315240,both_years
315250,6202407521,315250,315240,both_years
315250,6210402917,315250,315220,both_years
315250,6210402918,315250,315220,both_years
315250,6210402919,315250,315220,both_years
315250,6205201000,315250,315220,both_years
315250,6210402933,315250,315280,both_years
315250,6111206010,315250,315240,both_years
315250,6107110010,315250,315220,both_years
315250,6210402945,315250,315280,both_years
315250,6111206020,315250,315240,both_years
315250,6107110020,315250,315220,both_years
315250,6111206030,315250,315240,both_years
315250,6210402960,315250,315280,both_years
315250,6204431000,315250,315240,both_years
315250,6211492510,315250,315240,both_years
315250,6211492520,315250,315240,both_years
315250,6104292010,315250,315240,both_years
315250,6104292012,315250,315240,both_years
315250,6104292014,315250,315240,both_years
315250,6104292016,315250,315240,both_years
315250,6211492530,315250,315240,both_years
315250,6104292018,315250,315240,both_years
315250,6211205810,315250,315240,both_years
315250,6104292020,315250,315240,both_years
315250,6104292022,315250,315240,both_years
315250,6111206070,315250,315240,both_years
315250,6104292024,315250,315240,both_years
315250,6104292026,315250,315240,both_years
315250,6104292028,315250,315240,both_years
315250,6211205820,315250,315240,both_years
315250,6104292030,315250,315240,both_years
315250,6211492540,315250,315240,both_years
315250,6104292032,315250,315240,both_years
315250,6104292034,315250,315240,both_years
315250,6104292036,315250,315240,both_years
315250,6211492550,315250,315240,both_years
315250,6211205830,315250,315240,both_years
315250,6104292038,315250,315240,both_years
315250,6104292040,315250,315240,both_years
315250,6104292041,315250,315240,both_years
315250,6104292043,315250,315240,both_years
315250,6104292045,315250,315240,both_years
315250,6104292047,315250,315240,both_years
315250,6211492560,315250,315240,both_years
315250,6104292049,315250,315240,both_years
315250,6104292051,315250,315240,both_years
315250,6104292055,315250,315240,both_years
315250,6104292057,315250,315240,both_years
315250,6211492570,315250,315240,both_years
315250,6104292061,315250,315240,both_years
315250,6104292063,315250,315240,both_years
315250,6104292065,315250,315240,both_years
315250,6104292067,315250,315240,both_years
315250,6211492580,315250,315240,both_years
315250,6104292069,315250,315240,both_years
315250,6104292071,315250,315240,both_years
315250,6104292073,315250,315240,both_years
315250,6104292075,315250,315240,both_years
315250,6104292077,315250,315240,both_years
315250,6211492590,315250,315240,both_years
315250,6104292079,315250,315240,both_years
315250,6104292081,315250,315240,both_years
315250,6104292083,315250,315240,both_years
315250,6104292085,315250,315240,both_years
315250,6104292086,315250,315240,both_years
315250,6104292087,315250,315240,both_years
315250,6212107000,315250,315240,both_years
315250,6104292090,315250,315240,both_years
315250,6101302010,315250,315220,both_years
315250,6101302020,315250,315220,both_years
315250,6202301200,315250,315240,both_years
315250,6103391000,315250,315220,both_years
315250,6202202911,315250,315240,both_years
315250,6211124000,315250,315240,both_years
315250,6202202921,315250,315240,both_years
315250,6201203500,315250,315220,both_years
315250,6103432010,315250,315220,both_years
315250,6103432015,315250,315220,both_years
315250,6114909010,315250,315240,both_years
315250,6103432020,315250,315220,both_years
315250,6103432025,315250,315220,both_years
315250,6204210010,315250,315240,both_years
315250,6114909020,315250,315240,both_years
315250,6204423010,315250,315240,both_years
315250,6203399010,315250,315220,both_years
315250,6204636005,315250,315240,both_years
315250,6114909030,315250,315240,both_years
315250,6204636010,315250,315240,both_years
315250,6204423020,315250,315240,both_years
315250,6203399020,315250,315220,both_years
315250,6204210030,315250,315240,both_years
315250,6114909040,315250,315240,both_years
315250,6207110000,315250,315220,both_years
315250,6114909045,315250,315240,both_years
315250,6204423030,315250,315240,both_years
315250,6203399030,315250,315220,both_years
315250,6204210040,315250,315240,both_years
315250,6204636025,315250,315240,both_years
315250,6114909050,315250,315240,both_years
315250,6114909055,315250,315240,both_years
315250,6204423040,315250,315240,both_years
315250,6107995013,315250,315220,both_years
315250,6107995015,315250,315220,both_years
315250,6204423050,315250,315240,both_years
315250,6204210060,315250,315240,both_years
315250,6114909070,315250,315240,both_years
315250,6204636050,315250,315240,both_years
315250,6204423060,315250,315240,both_years
315250,6203399060,315250,315220,both_years
315250,6204210070,315250,315240,both_years
315250,6204292010,315250,315240,both_years
315250,6204292015,315250,315240,both_years
315250,6106201010,315250,315240,both_years
315250,6204292020,315250,315240,both_years
315250,6204611510,315250,315240,both_years
315250,6204292025,315250,315240,both_years
315250,6106201020,315250,315240,both_years
315250,6204292030,315250,315240,both_years
315250,6204611520,315250,315240,both_years
315250,6204292040,315250,315240,both_years
315250,6204611530,315250,315240,both_years
315250,6204120010,315250,315240,both_years
315250,6104194000,315250,315240,both_years
315250,6204292050,315250,315240,both_years
315250,6204120020,315250,315240,both_years
315250,6204611540,315250,315240,both_years
315250,6204120030,315250,315240,both_years
315250,6204120040,315250,315240,both_years
315250,6211329003,315250,315220,both_years
315250,6211329007,315250,315220,both_years
315250,6210305010,315250,315280,both_years
315250,6211329010,315250,315220,both_years
315250,6211329015,315250,315220,both_years
315250,6201302010,315250,315220,both_years
315250,6210305020,315250,315280,both_years
315250,6211329025,315250,315220,both_years
315250,6201302020,315250,315220,both_years
315250,6210305029,315250,315280,both_years
315250,6211329030,315250,315220,both_years
315250,6201302025,315250,315220,both_years
315250,6211329040,315250,315220,both_years
315250,6114901010,315250,315220,both_years
315250,6201302035,315250,315220,both_years
315250,6211329050,315250,315220,both_years
315250,6114901020,315250,315240,both_years
315250,6201302050,315250,315220,both_years
315250,6204628003,315250,315240,both_years
315250,6114303012,315250,315240,both_years
315250,6203391010,315250,315220,both_years
315250,6114303014,315250,315240,both_years
315250,6114901030,315250,315240,both_years
315250,6204628006,315250,315240,both_years
315250,6211329060,315250,315220,both_years
315250,6204628011,315250,315240,both_years
315250,6114303020,315250,315220,both_years
315250,6201302060,315250,315220,both_years
315250,6203391020,315250,315220,both_years
315250,6211329070,315250,315220,both_years
315250,6114901040,315250,315240,both_years
315250,6207913010,315250,315220,both_years
315250,6211329075,315250,315220,both_years
315250,6204628021,315250,315240,both_years
315250,6114303030,315250,315240,both_years
315250,6211329081,315250,315220,both_years
315250,6114901050,315250,315240,both_years
315250,6204628026,315250,315240,both_years
315250,6207913020,315250,315220,both_years
315250,6204628031,315250,315240,both_years
315250,6114303042,315250,315220,both_years
315250,6114901060,315250,315240,both_years
315250,6204628036,315250,315240,both_years
315250,6114303044,315250,315220,both_years
315250,6204628041,315250,315240,both_years
315250,6114303052,315250,315240,both_years
315250,6114303054,315250,315240,both_years
315250,6204628046,315250,315240,both_years
315250,6204628051,315250,315240,both_years
315250,6114303060,315250,315220,both_years
315250,6204628056,315250,315240,both_years
315250,6204628061,315250,315240,both_years
315250,6114303070,315250,315240,both_years
315250,6204628066,315250,315240,both_years
315250,6109904010,315250,315220,both_years
315250,6109904020,315250,315240,both_years
315250,6206201000,315250,315240,both_years
315250,6210403500,315250,315280,both_years
315250,6107299000,315250,315220,both_years
315250,6108110010,315250,315240,both_years
315250,6108110020,315250,315240,both_years
315250,6204194000,315250,315240,both_years
315250,6101900500,315250,315220,both_years
315250,6104694010,315250,315240,both_years
315250,6211206400,315250,315240,both_years
315250,6104694020,315250,315240,both_years
315250,6210207000,315250,315280,both_years
315250,6111903000,315250,315240,both_years
315250,6103498010,315250,315220,both_years
315250,6103498012,315250,315220,both_years
315250,6103498014,315250,315220,both_years
315250,6103498024,315250,315220,both_years
315250,6103498026,315250,315220,both_years
315250,6201204011,315250,315220,both_years
315250,6111305010,315250,315240,both_years
315250,6103498034,315250,315220,both_years
315250,6103498036,315250,315220,both_years
315250,6201204021,315250,315220,both_years
315250,6103498038,315250,315220,both_years
315250,6111305015,315250,315240,both_years
315250,6102302010,315250,315240,both_years
315250,6111305020,315250,315240,both_years
315250,6102302020,315250,315240,both_years
315250,6111305030,315250,315240,both_years
315250,6103498060,315250,315220,both_years
315250,6203293010,315250,315220,both_years
315250,6204636500,315250,315240,both_years
315250,6104391000,315250,315240,both_years
315250,6105202010,315250,315220,both_years
315250,6203293020,315250,315220,both_years
315250,6203293026,315250,315220,both_years
315250,6105202020,315250,315220,both_years
315250,6203293028,315250,315220,both_years
315250,6203293030,315250,315220,both_years
315250,6203121000,315250,315220,both_years
315250,6202203500,315250,315240,both_years
315250,6111305070,315250,315240,both_years
315250,6105202030,315250,315220,both_years
315250,6203293046,315250,315220,both_years
315250,6113009015,315250,315220,both_years
315250,6203293048,315250,315220,both_years
315250,6112198010,315250,315220,both_years
315250,6203293050,315250,315220,both_years
315250,6113009020,315250,315240,both_years
315250,6113009025,315250,315220,both_years
315250,6112198020,315250,315240,both_years
315250,6203293060,315250,315220,both_years
315250,6113009030,315250,315240,both_years
315250,6104432010,315250,315240,both_years
315250,6112198030,315250,315220,both_years
315250,6113009038,315250,315220,both_years
315250,6203293070,315250,315220,both_years
315250,6113009042,315250,315240,both_years
315250,6104432020,315250,315240,both_years
315250,6113009044,315250,315220,both_years
315250,6112198040,315250,315240,both_years
315250,6203293080,315250,315220,both_years
315250,6113009052,315250,315240,both_years
315250,6113009055,315250,315220,both_years
315250,6112198050,315250,315220,both_years
315250,6113009060,315250,315240,both_years
315250,6113009065,315250,315220,both_years
315250,6112198060,315250,315240,both_years
315250,6113009070,315250,315240,both_years
315250,6208110000,315250,315240,both_years
315250,6113009074,315250,315220,both_years
315250,6113009082,315250,315240,both_years
315250,6113009084,315250,315220,both_years
315250,6113009086,315250,315240,both_years
315250,6207299010,315250,315220,both_years
315250,6108995013,315250,315240,both_years
315250,6108995015,315250,315240,both_years
315250,6203416010,315250,315220,both_years
315250,6203416020,315250,315220,both_years
315250,6207299030,315250,315220,both_years
315250,6203416030,315250,315220,both_years
315250,6103105000,315250,315220,both_years
315250,6208192000,315250,315240,both_years
315250,6204620300,315250,315240,both_years
315250,6101909010,315250,315220,both_years
315250,6204522010,315250,315240,both_years
315250,6101909020,315250,315220,both_years
315250,6204522020,315250,315240,both_years
315250,6101909030,315250,315220,both_years
315250,6203113000,315250,315220,both_years
315250,6113001005,315250,315220,both_years
315250,6204522030,315250,315240,both_years
315250,6113001010,315250,315240,both_years
315250,6113001012,315250,315280,both_years
315250,6204522040,315250,315240,both_years
315250,6202302010,315250,315240,both_years
315250,6202302020,315250,315240,both_years
315250,6101909060,315250,315220,both_years
315250,6202302025,315250,315240,both_years
315250,6210502220,315250,315240,both_years
315250,6202302035,315250,315240,both_years
315250,6205202003,315250,315220,both_years
315250,6204522070,315250,315240,both_years
315250,6210502230,315250,315240,both_years
315250,6204522080,315250,315240,both_years
315250,6210502240,315250,315240,both_years
315250,6202302050,315250,315240,both_years
315250,6205202016,315250,315220,both_years
315250,6205202021,315250,315220,both_years
315250,6205202026,315250,315220,both_years
315250,6202302060,315250,315240,both_years
315250,6205202031,315250,315220,both_years
315250,6208913010,315250,315240,both_years
315250,6210502260,315250,315280,both_years
315250,6205202036,315250,315220,both_years
315250,6203195000,315250,315220,both_years
315250,6205202041,315250,315220,both_years
315250,6207291000,315250,315220,both_years
315250,6208913020,315250,315240,both_years
315250,6205202044,315250,315220,both_years
315250,6210502270,315250,315280,both_years
315250,6205202047,315250,315220,both_years
315250,6204432000,315250,315240,both_years
315250,6205202051,315250,315220,both_years
315250,6205202056,315250,315220,both_years
315250,6205202061,315250,315220,both_years
315250,6210502290,315250,315280,both_years
315250,6205202066,315250,315220,both_years
315250,6205202071,315250,315220,both_years
315250,6211206810,315250,315240,both_years
315250,6205202076,315250,315220,both_years
315250,6211206820,315250,315240,both_years
315250,6201401000,315250,315220,both_years
315250,6211206830,315250,315240,both_years
315250,6103310000,315250,315220,both_years
315250,6208995010,315250,315240,both_years
315250,6101901000,315250,315220,both_years
315250,6208995020,315250,315240,both_years
315250,6204620505,315250,315240,both_years
315250,6204620510,315250,315240,both_years
315250,6204620525,315250,315240,both_years
315250,6203424503,315250,315220,both_years
315250,6108299000,315250,315240,both_years
315250,6203424506,315250,315220,both_years
315250,6203424511,315250,315220,both_years
315250,6203424516,315250,315220,both_years
315250,6204620550,315250,315240,both_years
315250,6203424521,315250,315220,both_years
315250,6203424526,315250,315220,both_years
315250,6203424531,315250,315220,both_years
315250,6203424536,315250,315220,both_years
315250,6203424541,315250,315220,both_years
315250,6203424546,315250,315220,both_years
315250,6203424551,315250,315220,both_years
315250,6103220010,315250,315220,both_years
315250,6203424556,315250,315220,both_years
315250,4203102000,315250,315280,both_years
315250,6203424561,315250,315220,both_years
315250,6103220020,315250,315220,both_years
315250,6203490105,315250,315220,both_years
315250,6103220030,315250,315220,both_years
315250,6203490110,315250,315220,both_years
315250,6103220040,315250,315220,both_years
315250,6203490125,315250,315220,both_years
315250,6204637010,315250,315240,both_years
315250,6103220050,315250,315220,both_years
315250,6204637020,315250,315240,both_years
315250,6103220070,315250,315220,both_years
315250,6203490150,315250,315220,both_years
315250,6202204011,315250,315240,both_years
315250,6103220080,315250,315220,both_years
315250,6202204021,315250,315240,both_years
315250,6203490190,315250,315220,both_years
315250,6106202010,315250,315240,both_years
315250,6106202020,315250,315240,both_years
315250,6106202030,315250,315240,both_years
315250,6104195000,315250,315240,both_years
315250,6108291000,315250,315240,both_years
315250,6204334010,315250,315240,both_years
315250,6204334020,315250,315240,both_years
315250,6104621010,315250,315240,both_years
315250,6201303000,315250,315220,both_years
315250,6104621020,315250,315240,both_years
315250,6104621030,315250,315240,both_years
315250,6204694510,315250,315240,both_years
315250,6204694520,315250,315240,both_years
315250,6203424514,315250,,only_2023
315250,6203424518,315250,,only_2023
315250,6205202063,315250,,only_2023
315250,6211431059,315250,,only_2023
315250,6205202067,315250,,only_2023
315250,6211431062,315250,,only_2023
315250,6211421082,315250,,only_2023
315250,6211421088,315250,,only_2023
315250,6204639009,315250,,only_2023
315250,6211339042,315250,,only_2023
315250,6204639011,315250,,only_2023
315250,6211421092,315250,,only_2023
315250,6211339044,315250,,only_2023
315250,6203439009,315250,,only_2023
315250,6203439011,315250,,only_2023
315250,6211431082,315250,,only_2023
315250,6204628014,315250,,only_2023
315250,6211431088,315250,,only_2023
315250,6204628018,315250,,only_2023
315250,6211431092,315250,,only_2023
315250,6205302071,315250,,only_2023
315250,6205302073,315250,,only_2023
315250,6206303043,315250,,only_2023
315250,6206303045,315250,,only_2023
315250,6206403033,315250,,only_2023
315250,6206403035,315250,,only_2023
315250,6201110010,,315220,only_2022
315250,6201110020,,315220,only_2022
316990,3926903300,316990,316992,both_years
316990,6406101000,316990,316998,both_years
316990,4202219000,316990,316992,both_years
316990,4202329100,316990,316998,both_years
316990,4202128910,316990,316998,both_years
316990,6406102031,316990,316998,both_years
316990,4202922000,316990,316998,both_years
316990,6406100500,316990,316998,both_years
316990,4202128920,316990,316998,both_years
316990,4602192920,316990,316992,both_years
316990,4202921500,316990,316998,both_years
316990,4202324000,316990,316998,both_years
316990,4202929700,316990,316998,both_years
316990,4202128940,316990,316998,both_years
316990,6406102061,316990,316998,both_years
316990,4602192940,316990,316998,both_years
316990,4202128950,316990,316998,both_years
316990,4602122300,316990,316998,both_years
316990,4202128960,316990,316998,both_years
316990,4202216000,316990,316992,both_years
316990,4202110030,316990,316998,both_years
316990,4202322000,316990,316998,both_years
316990,4202128980,316990,316998,both_years
316990,4602112100,316990,316998,both_years
316990,4202321000,316990,316998,both_years
316990,4202923120,316990,316998,both_years
316990,4602192500,316990,316998,both_years
316990,4202919030,316990,316998,both_years
316990,4202299000,316990,316992,both_years
316990,4202923131,316990,316998,both_years
316990,4205008000,316990,316998,both_years
316990,6602000000,316990,316998,both_years
316990,4202213000,316990,316992,both_years
316990,4202110090,316990,316998,both_years
316990,6406906000,316990,316998,both_years
316990,4202122910,316990,316998,both_years
316990,4202929315,316990,316998,both_years
316990,4202122925,316990,316998,both_years
316990,4202126000,316990,316998,both_years
316990,4202190000,316990,316998,both_years
316990,4202919090,316990,316998,both_years
316990,4205006000,316990,316998,both_years
316990,4202122935,316990,316998,both_years
316990,4202228930,316990,316992,both_years
316990,4202329300,316990,316998,both_years
316990,4202999000,316990,316998,both_years
316990,4202295000,316990,316992,both_years
316990,4202124000,316990,316998,both_years
316990,4202316000,316990,316998,both_years
316990,4205004000,316990,316998,both_years
316990,4202122985,316990,316998,both_years
316990,4202228970,316990,316992,both_years
316990,4202228980,316990,316992,both_years
316990,4202929400,316990,316998,both_years
316990,4202128130,316990,316998,both_years
316990,4602122500,316990,316998,both_years
316990,4205002000,316990,316998,both_years
316990,4202399000,316990,316998,both_years
316990,4202292000,316990,316992,both_years
316990,4202313000,316990,316998,both_years
316990,4202923305,316990,316998,both_years
316990,4202128170,316990,316998,both_years
316990,4205001000,316990,316998,both_years
316990,4202329900,316990,316998,both_years
316990,4202923310,316990,316998,both_years
316990,4202923316,316990,316998,both_years
316990,4205000500,316990,316998,both_years
316990,4202995000,316990,316998,both_years
316990,4202227000,316990,316992,both_years
316990,4202291000,316990,316992,both_years
316990,9605000000,316990,316998,both_years
316990,4602192200,316990,316998,both_years
316990,4202226000,316990,316992,both_years
316990,9401991010,316990,316998,both_years
316990,4202993000,316990,316998,both_years
316990,4202224500,316990,316992,both_years
316990,4202395000,316990,316998,both_years
316990,6406107000,316990,316998,both_years
316990,4202923900,316990,316998,both_years
316990,4202992000,316990,316998,both_years
316990,9113904000,316990,316998,both_years
316990,6406106500,316990,316998,both_years
316990,4202228100,316990,316992,both_years
316990,4202122120,316990,316998,both_years
316990,4202224010,316990,316992,both_years
316990,4202223500,316990,316992,both_years
316990,4202224020,316990,316992,both_years
316990,4202991000,316990,316998,both_years
316990,4202224030,316990,316992,both_years
316990,4202122150,316990,316998,both_years
316990,4202224040,316990,316992,both_years
316990,4602192300,316990,316998,both_years
316990,4201006000,316990,316998,both_years
316990,4202328500,316990,316998,both_years
316990,4202926010,316990,316998,both_years
316990,4202221500,316990,316992,both_years
316990,4202328000,316990,316998,both_years
316990,4202392000,316990,316998,both_years
316990,4202925000,316990,316998,both_years
316990,4202924500,316990,316998,both_years
316990,4202391000,316990,316998,both_years
316990,4201003000,316990,316998,both_years
321215,4418400000,321215,321213,both_years
321215,4418920000,321215,321213,both_years
321215,4418919195,321215,321213,both_years
321215,4418820000,321215,321213,both_years
321215,4418300100,321215,321213,both_years
321215,4418919140,321215,321213,both_years
321215,4418999110,321215,321213,both_years
321215,4418919110,321215,321213,both_years
321215,4418999140,321215,321213,both_years
321215,4421919400,321215,321213,both_years
321215,4421999400,321215,321213,both_years
321215,4418919120,321215,321214,both_years
321215,4418999120,321215,321214,both_years
321215,4418810000,321215,321213,both_years
321215,4418890000,321215,321213,both_years
321215,4418830000,321215,321213,both_years
321215,4418999195,321215,321213,both_years
322120,4806400000,322120,322121,both_years
322120,4802582020,322120,322121,both_years
322120,4802581000,322120,322121,both_years
322120,4811904010,322120,322121,both_years
322120,4802623000,322120,322122,both_years
322120,4810191900,322120,322121,both_years
322120,4806100000,322120,322121,both_years
322120,4804394020,322120,322121,both_years
322120,4802622000,322120,322122,both_years
322120,4804394041,322120,322121,both_years
322120,4804392000,322120,322121,both_years
322120,4804394049,322120,322121,both_years
322120,4802626120,322120,322121,both_years
322120,4811901000,322120,322121,both_years
322120,4802621000,322120,322122,both_years
322120,4802557020,322120,322121,both_years
322120,4802626140,322120,322121,both_years
322120,4802556000,322120,322121,both_years
322120,4803004000,322120,322121,both_years
322120,4804412000,322120,322121,both_years
322120,4805500000,322120,322121,both_years
322120,4802557040,322120,322121,both_years
322120,4810141300,322120,322121,both_years
322120,4808400000,322120,322121,both_years
322120,4813200000,322120,322121,both_years
322120,4802554000,322120,322121,both_years
322120,4803002000,322120,322121,both_years
322120,4802553000,322120,322121,both_years
322120,4810131120,322120,322121,both_years
322120,6405902000,322120,322121,both_years
322120,4805924020,322120,322121,both_years
322120,4801000120,322120,322122,both_years
322120,4810297020,322120,322121,both_years
322120,4806200000,322120,322121,both_years
322120,4802552000,322120,322121,both_years
322120,4810296000,322120,322121,both_years
322120,4810297025,322120,322121,both_years
322120,4802574020,322120,322121,both_years
322120,4810131140,322120,322121,both_years
322120,4802573000,322120,322121,both_years
322120,4810297035,322120,322121,both_years
322120,4801000140,322120,322122,both_years
322120,4810141900,322120,322121,both_years
322120,4810147020,322120,322121,both_years
322120,4810146000,322120,322121,both_years
322120,4802616020,322120,322121,both_years
322120,4810316500,322120,322121,both_years
322120,4802551000,322120,322121,both_years
322120,4802574040,322120,322121,both_years
322120,4802615000,322120,322121,both_years
322120,4802572000,322120,322121,both_years
322120,4810147040,322120,322121,both_years
322120,4813900000,322120,322121,both_years
322120,4802616040,322120,322122,both_years
322120,4810191100,322120,322121,both_years
322120,4812000000,322120,322121,both_years
322120,4802400000,322120,322122,both_years
322120,4802574090,322120,322121,both_years
322120,4802571020,322120,322121,both_years
322120,4808906000,322120,322121,both_years
322120,4805919000,322120,322121,both_years
322120,4802571040,322120,322121,both_years
322120,4809204000,322120,322121,both_years
322120,4802612000,322120,322122,both_years
322120,4802611000,322120,322122,both_years
322120,4808904000,322120,322121,both_years
322120,4805192000,322120,322121,both_years
322120,4805917000,322120,322121,both_years
322120,4807009100,322120,322121,both_years
322120,4810227020,322120,322121,both_years
322120,4804210000,322120,322121,both_years
322120,4809202000,322120,322121,both_years
322120,4802571090,322120,322121,both_years
322120,4810226000,322120,322121,both_years
322120,4810291025,322120,322121,both_years
322120,4805191000,322120,322121,both_years
322120,4810291035,322120,322121,both_years
322120,4804316000,322120,322121,both_years
322120,4806300000,322120,322121,both_years
322120,4810227040,322120,322121,both_years
322120,4810131300,322120,322121,both_years
322120,4802545000,322120,322121,both_years
322120,4802567020,322120,322121,both_years
322120,4802566000,322120,322121,both_years
322120,4808902000,322120,322121,both_years
322120,4802204020,322120,322121,both_years
322120,4802613110,322120,322122,both_years
322120,4805915000,322120,322121,both_years
322120,4802204040,322120,322121,both_years
322120,4802693000,322120,322122,both_years
322120,4802567050,322120,322121,both_years
322120,4810311050,322120,322121,both_years
322120,4802613135,322120,322122,both_years
322120,4802202000,322120,322121,both_years
322120,4811909010,322120,322121,both_years
322120,4802564000,322120,322121,both_years
322120,4802692000,322120,322122,both_years
322120,4804314020,322120,322121,both_years
322120,4811909030,322120,322121,both_years
322120,4802201000,322120,322121,both_years
322120,4810393000,322120,322121,both_years
322120,4811909035,322120,322121,both_years
322120,4802542000,322120,322121,both_years
322120,4807009200,322120,322121,both_years
322120,4802567090,322120,322121,both_years
322120,4802563000,322120,322121,both_years
322120,4804314040,322120,322121,both_years
322120,4802691000,322120,322122,both_years
322120,4810131900,322120,322121,both_years
322120,4810137020,322120,322121,both_years
322120,4811908030,322120,322121,both_years
322120,4810141120,322120,322121,both_years
322120,4804312000,322120,322121,both_years
322120,4805912000,322120,322121,both_years
322120,4810136000,322120,322121,both_years
322120,4810191300,322120,322121,both_years
322120,4805934020,322120,322121,both_years
322120,4802613191,322120,322122,both_years
322120,4802541000,322120,322121,both_years
322120,4810221000,322120,322121,both_years
322120,4802562000,322120,322121,both_years
322120,4804290000,322120,322121,both_years
322120,4805122000,322120,322121,both_years
322120,4810137040,322120,322121,both_years
322120,4810141140,322120,322121,both_years
322120,4804311000,322120,322121,both_years
322120,4811906010,322120,322121,both_years
322120,4802561000,322120,322121,both_years
322120,4802625000,322120,322121,both_years
322120,4805121000,322120,322121,both_years
322120,4804396020,322120,322121,both_years
322120,4802543100,322120,322121,both_years
333248,8445120000,333248,333249,both_years
333248,8448512000,333248,333249,both_years
333248,8447129090,333248,333249,both_years
333248,9810005000,333248,333249,both_years
333248,8464900110,333248,333249,both_years
333248,8464900120,333248,333249,both_years
333248,8420991000,333248,333249,both_years
333248,8448511000,333248,333249,both_years
333248,8454100000,333248,333249,both_years
333248,8477400100,333248,333249,both_years
333248,8449001000,333248,333249,both_years
333248,8446100010,333248,333249,both_years
333248,8478100010,333248,333249,both_years
333248,8448190000,333248,333249,both_years
333248,8448595000,333248,333249,both_years
333248,8477906500,333248,333249,both_years
