Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
France,292587.0,7226915000,72,7226915000,331110,331110,direct_2022
Germany,12126.0,7226915000,72,7226915000,331110,331110,direct_2022
Germany,2489772.0,7226917000,72,7226917000,331110,331110,direct_2022
Germany,916164.0,7226918000,72,7226918000,331110,331110,direct_2022
Germany,216764.0,7226921060,72,7226921060,331110,331110,direct_2022
Germany,5510049.0,7226923060,72,7226923060,331110,331110,direct_2022
Italy,82884.0,7226923060,72,7226923060,331110,331110,direct_2022
France,650677.0,7226925000,72,7226925000,331110,331110,direct_2022
Germany,6061153.0,7226925000,72,7226925000,331110,331110,direct_2022
France,14629.0,7226927005,72,7226927005,331110,331110,direct_2022
Germany,296243.0,7226927005,72,7226927005,331110,331110,direct_2022
France,76669.0,7226927050,72,7226927050,331110,331110,direct_2022
Germany,1151550.0,7226927050,72,7226927050,331110,331110,direct_2022
France,5607065.0,7226928005,72,7226928005,331110,331110,direct_2022
Germany,923792.0,7226928005,72,7226928005,331110,331110,direct_2022
France,10340.0,7226928050,72,7226928050,331110,331110,direct_2022
Germany,23752982.0,7226928050,72,7226928050,331110,331110,direct_2022
Germany,28736.0,7226990130,72,7226990130,331110,331110,direct_2022
France,78789.0,7226990180,72,7226990180,331110,331110,direct_2022
Germany,15258995.0,7226990180,72,7226990180,331110,331110,direct_2022
Italy,667690.0,7226990180,72,7226990180,331110,331110,direct_2022
Germany,3699743.0,7227200030,72,7227200030,331110,331110,direct_2022
Germany,15418.0,7227901060,72,7227901060,331110,331110,direct_2022
France,4465895.0,7227906005,72,7227906005,331110,331110,direct_2022
Germany,8928572.0,7227906020,72,7227906020,331110,331110,direct_2022
Germany,8100195.0,7227906030,72,7227906030,331110,331110,direct_2022
Italy,2114.0,7227906030,72,7227906030,331110,331110,direct_2022
Germany,18807592.0,7227906035,72,7227906035,331110,331110,direct_2022
France,1176835.0,7227906040,72,7227906040,331110,331110,direct_2022
Germany,2886032.0,7227906040,72,7227906040,331110,331110,direct_2022
France,504326.0,7227906090,72,7227906090,331110,331110,direct_2022
Germany,110968.0,7227906090,72,7227906090,331110,331110,direct_2022
France,2113411.0,7228100010,72,7228100010,331110,331110,direct_2022
Germany,2228678.0,7228100010,72,7228100010,331110,331110,direct_2022
Hungary,168616.0,7228100010,72,7228100010,331110,331110,direct_2022
France,679754.0,7228100030,72,7228100030,331110,331110,direct_2022
Germany,6811.0,7228100030,72,7228100030,331110,331110,direct_2022
France,308324.0,7228100060,72,7228100060,331110,331110,direct_2022
Germany,35609.0,7228100060,72,7228100060,331110,331110,direct_2022
Italy,6540.0,7228100060,72,7228100060,331110,331110,direct_2022
Germany,235666.0,7228201000,72,7228201000,331110,331110,direct_2022
Germany,4159.0,7228205000,72,7228205000,331110,331110,direct_2022
France,2697.0,7228302000,72,7228302000,331110,331110,direct_2022
Germany,71779.0,7228302000,72,7228302000,331110,331110,direct_2022
Germany,257350.0,7228304000,72,7228304000,331110,331110,direct_2022
France,29178.0,7228306000,72,7228306000,331110,331110,direct_2022
Germany,951949.0,7228306000,72,7228306000,331110,331110,direct_2022
Italy,127615.0,7228306000,72,7228306000,331110,331110,direct_2022
France,34432.0,7228308005,72,7228308005,331110,331110,direct_2022
Germany,92216.0,7228308005,72,7228308005,331110,331110,direct_2022
Finland,884336.0,7228308015,72,7228308015,331110,331110,direct_2022
France,3671723.0,7228308015,72,7228308015,331110,331110,direct_2022
Germany,2013669.0,7228308015,72,7228308015,331110,331110,direct_2022
Italy,244369.0,7228308015,72,7228308015,331110,331110,direct_2022
Finland,762888.0,7228308041,72,7228308041,331110,331110,direct_2022
France,1268740.0,7228308041,72,7228308041,331110,331110,direct_2022
Germany,3385578.0,7228308041,72,7228308041,331110,331110,direct_2022
Italy,795581.0,7228308041,72,7228308041,331110,331110,direct_2022
Finland,38895.0,7228308045,72,7228308045,331110,331110,direct_2022
France,149397.0,7228308045,72,7228308045,331110,331110,direct_2022
Germany,324820.0,7228308045,72,7228308045,331110,331110,direct_2022
Italy,1245545.0,7228308045,72,7228308045,331110,331110,direct_2022
Italy,1568115.0,7228308070,72,7228308070,331110,331110,direct_2022
France,17399.0,7228400000,72,7228400000,331110,331110,direct_2022
Germany,1015670.0,7228400000,72,7228400000,331110,331110,direct_2022
Italy,863820.0,7228400000,72,7228400000,331110,331110,direct_2022
Germany,494089.0,7228501010,72,7228501010,331110,331110,direct_2022
Germany,657988.0,7228501020,72,7228501020,331110,331110,direct_2022
Italy,447517.0,7228501020,72,7228501020,331110,331110,direct_2022
France,33253.0,7228501040,72,7228501040,331110,331110,direct_2022
Germany,37523.0,7228501040,72,7228501040,331110,331110,direct_2022
Germany,17382458.0,7228501060,72,7228501060,331110,331110,direct_2022
France,1137413.0,7228501080,72,7228501080,331110,331110,direct_2022
Germany,417425.0,7228501080,72,7228501080,331110,331110,direct_2022
Italy,26197.0,7228501080,72,7228501080,331110,331110,direct_2022
Germany,358016.0,7228505005,72,7228505005,331110,331110,direct_2022
Finland,661837.0,7228505015,72,7228505015,331110,331110,direct_2022
France,328329.0,7228505015,72,7228505015,331110,331110,direct_2022
Germany,3396138.0,7228505015,72,7228505015,331110,331110,direct_2022
Italy,10730898.0,7228505015,72,7228505015,331110,331110,direct_2022
Finland,187962.0,7228505040,72,7228505040,331110,331110,direct_2022
France,1317525.0,7228505040,72,7228505040,331110,331110,direct_2022
Germany,636059.0,7228505040,72,7228505040,331110,331110,direct_2022
Italy,412152.0,7228505040,72,7228505040,331110,331110,direct_2022
France,267288.0,7228505070,72,7228505070,331110,331110,direct_2022
Germany,706865.0,7228505070,72,7228505070,331110,331110,direct_2022
Italy,14185841.0,7228505070,72,7228505070,331110,331110,direct_2022
France,104635.0,7228601030,72,7228601030,331110,331110,direct_2022
Germany,340684.0,7228601060,72,7228601060,331110,331110,direct_2022
Italy,9429.0,7228601060,72,7228601060,331110,331110,direct_2022
France,974263.0,7228606000,72,7228606000,331110,331110,direct_2022
Germany,2771157.0,7228606000,72,7228606000,331110,331110,direct_2022
France,122182.0,7228608000,72,7228608000,331110,331110,direct_2022
