Country,iso3,HS_Section,detail_code,impVal,bea_total,weight
Hungary,HUN,13,327910,113878.0,2040747.0,0.05580211559786686
Hungary,HUN,13,327991,139492.0,139492.0,1.0
Hungary,HUN,13,327993,26185069.0,26185069.0,1.0
Hungary,HUN,13,327999,3022731.0,3022731.0,1.0
Hungary,HUN,15,331110,182712.0,182712.0,1.0
Hungary,HUN,15,331200,495288.0,495288.0,1.0
Hungary,HUN,6,331313,5541.0,5541.0,1.0
Hungary,HUN,15,33131B,18433553.0,18629315.0,0.9894917231256222
Hungary,HUN,16,33131B,195762.0,18629315.0,0.01050827687437783
Hungary,HUN,14,331410,169869.0,10660449.0,0.015934507073763968
Hungary,HUN,15,331410,10490580.0,10660449.0,0.984065492926236
Hungary,HUN,16,331420,326688.0,326688.0,1.0
Hungary,HUN,14,331490,960363.0,6824197.0,0.1407290850483947
Hungary,HUN,15,331490,5863834.0,6824197.0,0.8592709149516053
Hungary,HUN,15,331510,121385.0,121385.0,1.0
Hungary,HUN,15,331520,287754.0,287754.0,1.0
Hungary,HUN,15,332119,2780019.0,2780019.0,1.0
Hungary,HUN,15,332200,11102516.0,11164894.0,0.9944130235360945
Hungary,HUN,16,332200,35700.0,11164894.0,0.003197522520142153
Hungary,HUN,18,332200,15284.0,11164894.0,0.0013689337310322874
Hungary,HUN,19,332200,11394.0,11164894.0,0.0010205202127310836
Hungary,HUN,15,332310,3374054.0,3374054.0,1.0
Hungary,HUN,15,332320,248578.0,248578.0,1.0
Hungary,HUN,16,332410,15674651.0,15674651.0,1.0
Hungary,HUN,15,332420,168881.0,802063.0,0.21055827285387807
Hungary,HUN,17,332420,633182.0,802063.0,0.7894417271461219
Hungary,HUN,15,332430,34949.0,37745.0,0.9259239634388661
Hungary,HUN,20,332430,2796.0,37745.0,0.07407603656113393
Hungary,HUN,15,332500,7036389.0,7036389.0,1.0
Hungary,HUN,15,332600,6306162.0,6306162.0,1.0
Hungary,HUN,15,332720,7052459.0,7061252.0,0.9987547534063365
Hungary,HUN,16,332720,8793.0,7061252.0,0.00124524659366356
Hungary,HUN,16,332913,164711.0,164711.0,1.0
Hungary,HUN,15,33291A,3931733.0,213318033.0,0.0184313203375544
Hungary,HUN,16,33291A,209386300.0,213318033.0,0.9815686796624457
Hungary,HUN,16,332991,16366645.0,16366645.0,1.0
Hungary,HUN,15,332999,65228866.0,65569607.0,0.9948033697990595
Hungary,HUN,16,332999,147933.0,65569607.0,0.0022561214984863336
Hungary,HUN,20,332999,192808.0,65569607.0,0.002940508702454172
Hungary,HUN,6,33299A,302383.0,28706748.0,0.010533516370436665
Hungary,HUN,19,33299A,28404365.0,28706748.0,0.9894664836295634
Hungary,HUN,16,333111,45169371.0,55933023.0,0.8075617690107685
Hungary,HUN,17,333111,9861230.0,55933023.0,0.17630425589548415
Hungary,HUN,21,333111,902422.0,55933023.0,0.01613397509374739
Hungary,HUN,16,333112,7946.0,7946.0,1.0
Hungary,HUN,16,333120,21002763.0,21143373.0,0.9933496892856215
Hungary,HUN,17,333120,140610.0,21143373.0,0.006650310714378448
Hungary,HUN,16,333130,604346.0,604346.0,1.0
Hungary,HUN,16,333242,14216791.0,14216791.0,1.0
Hungary,HUN,16,33329A,22424174.0,22424174.0,1.0
Hungary,HUN,16,333314,41364.0,13259570.0,0.0031195581757176138
Hungary,HUN,18,333314,13218206.0,13259570.0,0.9968804418242824
Hungary,HUN,16,333316,68466.0,3430792.0,0.019956324953538426
Hungary,HUN,18,333316,3352546.0,3430792.0,0.9771930213198585
Hungary,HUN,20,333316,9780.0,3430792.0,0.00285065372660307
Hungary,HUN,16,333318,26354366.0,37538924.0,0.7020543796087496
Hungary,HUN,17,333318,8365.0,37538924.0,0.00022283536949540696
Hungary,HUN,20,333318,11176193.0,37538924.0,0.29772278502175503
Hungary,HUN,16,333413,26492563.0,26492563.0,1.0
Hungary,HUN,15,333414,21921.0,100304.0,0.2185456213112139
Hungary,HUN,16,333414,78383.0,100304.0,0.7814543786887861
Hungary,HUN,15,333415,13744.0,6617757.0,0.0020768366079322647
Hungary,HUN,16,333415,6604013.0,6617757.0,0.9979231633920678
Hungary,HUN,16,333511,3202951.0,3202951.0,1.0
Hungary,HUN,15,333514,28820.0,187264.0,0.15390037593984962
Hungary,HUN,16,333514,158444.0,187264.0,0.8460996240601504
Hungary,HUN,15,333517,5169517.0,10201846.0,0.5067236851056172
Hungary,HUN,16,333517,5032329.0,10201846.0,0.49327631489438284
Hungary,HUN,15,33351B,6792440.0,8704238.0,0.7803600958521585
Hungary,HUN,16,33351B,1911798.0,8704238.0,0.21963990414784154
Hungary,HUN,16,333611,383548327.0,383548327.0,1.0
Hungary,HUN,16,333612,33122106.0,33122106.0,1.0
Hungary,HUN,16,333613,12723073.0,12723073.0,1.0
Hungary,HUN,16,333618,25114620.0,25114620.0,1.0
Hungary,HUN,16,333912,25378325.0,25378325.0,1.0
Hungary,HUN,16,333914,42386578.0,42386578.0,1.0
Hungary,HUN,16,333920,38276621.0,38673484.0,0.9897381110013259
Hungary,HUN,17,333920,396863.0,38673484.0,0.01026188899867413
Hungary,HUN,15,333991,7237985.0,20114636.0,0.35983673778635616
Hungary,HUN,16,333991,12876651.0,20114636.0,0.6401632622136438
Hungary,HUN,16,333993,5426342.0,5426342.0,1.0
Hungary,HUN,16,333994,2037238.0,2037238.0,1.0
Hungary,HUN,16,33399A,87574120.0,88520489.0,0.9893090400799751
Hungary,HUN,18,33399A,946369.0,88520489.0,0.010690959920024843
Hungary,HUN,15,33399B,14085.0,30057436.0,0.000468602844234618
Hungary,HUN,16,33399B,30043351.0,30057436.0,0.9995313971557653
Hungary,HUN,16,334111,217325983.0,217325983.0,1.0
Hungary,HUN,16,334112,21984879.0,21984879.0,1.0
Hungary,HUN,16,334118,115170985.0,115170985.0,1.0
Hungary,HUN,16,334210,154823.0,154823.0,1.0
Hungary,HUN,16,334220,110366220.0,110366220.0,1.0
Hungary,HUN,16,334290,1415467.0,1415467.0,1.0
Hungary,HUN,16,334300,297490495.0,297490495.0,1.0
Hungary,HUN,6,334413,6391.0,34877536.0,0.00018324115556787038
Hungary,HUN,16,334413,34871145.0,34877536.0,0.9998167588444321
Hungary,HUN,16,334418,24161063.0,30696572.0,0.7870931972469108
Hungary,HUN,18,334418,6535509.0,30696572.0,0.21290680275308918
Hungary,HUN,16,33441A,108363255.0,108363255.0,1.0
Hungary,HUN,16,334510,2500.0,6095359.0,0.00041014811432763844
Hungary,HUN,18,334510,6092859.0,6095359.0,0.9995898518856724
Hungary,HUN,16,334511,90140279.0,92533330.0,0.9741384969070064
Hungary,HUN,18,334511,2393051.0,92533330.0,0.025861503092993628
Hungary,HUN,18,334512,4888754.0,4888754.0,1.0
Hungary,HUN,16,334513,571524.0,53157835.0,0.010751453666237535
Hungary,HUN,18,334513,52586311.0,53157835.0,0.9892485463337625
Hungary,HUN,18,334514,962296.0,962296.0,1.0
Hungary,HUN,16,334515,265080.0,101930668.0,0.0026005912175519146
Hungary,HUN,18,334515,101665588.0,101930668.0,0.997399408782448
Hungary,HUN,18,334516,34476674.0,34476674.0,1.0
Hungary,HUN,18,334517,11303717.0,11303717.0,1.0
Hungary,HUN,18,33451A,9450413.0,10132188.0,0.93271196704996
Hungary,HUN,20,33451A,681775.0,10132188.0,0.06728803295004002
Hungary,HUN,16,334610,3982097.0,3982097.0,1.0
Hungary,HUN,16,335110,25481294.0,25481294.0,1.0
Hungary,HUN,16,335120,1835770.0,21854258.0,0.0840005641005977
Hungary,HUN,20,335120,20018488.0,21854258.0,0.9159994358994024
Hungary,HUN,16,335210,56749368.0,82961421.0,0.6840452744896932
Hungary,HUN,18,335210,26212053.0,82961421.0,0.3159547255103068
Hungary,HUN,15,335220,7167.0,17111131.0,0.0004188501625053306
Hungary,HUN,16,335220,17103964.0,17111131.0,0.9995811498374947
Hungary,HUN,16,335311,4117510.0,4726264.0,0.8711976309406331
Hungary,HUN,18,335311,608754.0,4726264.0,0.12880236905936698
Hungary,HUN,16,335312,123901508.0,123901508.0,1.0
Hungary,HUN,16,335313,129354291.0,129389476.0,0.9997280690741803
Hungary,HUN,18,335313,35185.0,129389476.0,0.00027193092581965475
Hungary,HUN,16,335314,134351357.0,134351357.0,1.0
Hungary,HUN,16,335911,1190862347.0,1190862347.0,1.0
Hungary,HUN,16,335920,28582260.0,28582260.0,1.0
Hungary,HUN,16,335930,51437744.0,51437744.0,1.0
Hungary,HUN,13,335991,16395626.0,18850128.0,0.8697885765019738
Hungary,HUN,16,335991,2454502.0,18850128.0,0.1302114234980261
Hungary,HUN,15,335999,33903.0,150397339.0,0.00022542287134481815
Hungary,HUN,16,335999,150322139.0,150397339.0,0.9994999911534339
Hungary,HUN,18,335999,41297.0,150397339.0,0.00027458597522127704
Hungary,HUN,17,336111,1751840631.0,1751840631.0,1.0
Hungary,HUN,17,336112,138973.0,138973.0,1.0
Hungary,HUN,17,336120,449090.0,449090.0,1.0
Hungary,HUN,17,336212,869616.0,869616.0,1.0
Hungary,HUN,17,336214,11297733.0,11297733.0,1.0
Hungary,HUN,16,336310,111015363.0,111015363.0,1.0
Hungary,HUN,16,336320,102759042.0,102779834.0,0.9997977035067015
Hungary,HUN,18,336320,20792.0,102779834.0,0.0002022964932984811
Hungary,HUN,17,336350,25786306.0,25786306.0,1.0
Hungary,HUN,17,336360,1482149.0,8727222.0,0.169830560056797
Hungary,HUN,20,336360,7245073.0,8727222.0,0.830169439943203
Hungary,HUN,17,336370,260946.0,260946.0,1.0
Hungary,HUN,16,336390,9303121.0,220307252.0,0.04222793809801595
Hungary,HUN,17,336390,211004131.0,220307252.0,0.957772061901984
Hungary,HUN,7,3363A0,10114.0,70619023.0,0.00014321920029961333
Hungary,HUN,13,3363A0,26632.0,70619023.0,0.00037712218137030866
Hungary,HUN,17,3363A0,70582277.0,70619023.0,0.9994796586183301
Hungary,HUN,17,336411,40000.0,40000.0,1.0
Hungary,HUN,16,336412,14181674.0,14181674.0,1.0
Hungary,HUN,17,336413,2987423.0,2987423.0,1.0
Hungary,HUN,17,336414,594500.0,594500.0,1.0
Hungary,HUN,17,336500,17345071.0,17345071.0,1.0
Hungary,HUN,17,336611,108793.0,108793.0,1.0
Hungary,HUN,17,336612,216851.0,216851.0,1.0
Hungary,HUN,15,336991,57637.0,1180179.0,0.04883750685277403
Hungary,HUN,17,336991,1122542.0,1180179.0,0.951162493147226
Hungary,HUN,17,336992,84817.0,84817.0,1.0
Hungary,HUN,17,336999,235836.0,235836.0,1.0
Hungary,HUN,20,337121,94088.0,94088.0,1.0
Hungary,HUN,20,337122,383629.0,383629.0,1.0
Hungary,HUN,15,337127,498650.0,6198128.0,0.08045171058100123
Hungary,HUN,18,337127,585387.0,6198128.0,0.09444577459516809
Hungary,HUN,20,337127,5114091.0,6198128.0,0.8251025148238307
Hungary,HUN,20,33712N,403076.0,403076.0,1.0
Hungary,HUN,20,337215,11546029.0,11546029.0,1.0
Hungary,HUN,20,33721A,1028934.0,1028934.0,1.0
Hungary,HUN,11,337900,16768.0,16768.0,1.0
Hungary,HUN,6,339112,62168331.0,152174302.0,0.4085337023592853
Hungary,HUN,18,339112,90005971.0,152174302.0,0.5914662976407147
Hungary,HUN,6,339113,18763827.0,23376833.0,0.802667623967712
Hungary,HUN,7,339113,27018.0,23376833.0,0.0011557596360465081
Hungary,HUN,12,339113,2540.0,23376833.0,0.00010865458122578024
Hungary,HUN,16,339113,1764187.0,23376833.0,0.07546732271219117
Hungary,HUN,17,339113,174000.0,23376833.0,0.00744326658790778
Hungary,HUN,18,339113,1618127.0,23376833.0,0.06921925651776697
Hungary,HUN,20,339113,1027134.0,23376833.0,0.04393811599714983
Hungary,HUN,18,339114,402727.0,402727.0,1.0
Hungary,HUN,18,339115,12156370.0,12156370.0,1.0
Hungary,HUN,18,339116,1017297.0,1017297.0,1.0
Hungary,HUN,7,339910,2456.0,9077502.0,0.00027055901502417735
Hungary,HUN,14,339910,8330790.0,9077502.0,0.9177403651356948
Hungary,HUN,15,339910,78227.0,9077502.0,0.00861767918090241
Hungary,HUN,18,339910,666029.0,9077502.0,0.0733713966683786
Hungary,HUN,8,339920,884324.0,22347631.0,0.03957126372813297
Hungary,HUN,11,339920,407903.0,22347631.0,0.018252628209227188
Hungary,HUN,12,339920,4400.0,22347631.0,0.0001968888782887099
Hungary,HUN,18,339920,12930.0,22347631.0,0.000578584817334777
Hungary,HUN,20,339920,21038074.0,22347631.0,0.9414006343670164
Hungary,HUN,11,339930,45828.0,33619705.0,0.0013631291529773981
Hungary,HUN,20,339930,33573877.0,33619705.0,0.9986368708470226
Hungary,HUN,6,339940,1989889.0,2107551.0,0.9441712205303692
Hungary,HUN,20,339940,117662.0,2107551.0,0.055828779469630864
Hungary,HUN,15,339950,14900.0,354070.0,0.04208207416612534
Hungary,HUN,20,339950,339170.0,354070.0,0.9579179258338747
Hungary,HUN,1,339990,15460102.0,42031078.0,0.3678254933171117
Hungary,HUN,2,339990,79638.0,42031078.0,0.0018947408391476422
Hungary,HUN,6,339990,377922.0,42031078.0,0.008991489583017594
Hungary,HUN,7,339990,12971719.0,42031078.0,0.30862208673305974
Hungary,HUN,10,339990,2872.0,42031078.0,6.833039114533298e-05
Hungary,HUN,12,339990,22624.0,42031078.0,0.0005382683737019545
Hungary,HUN,15,339990,748720.0,42031078.0,0.017813485535631515
Hungary,HUN,16,339990,6032374.0,42031078.0,0.14352175311801424
Hungary,HUN,18,339990,4390637.0,42031078.0,0.1044616795219956
Hungary,HUN,20,339990,1944470.0,42031078.0,0.04626267258717466
Hungary,HUN,1,S00300,12488.0,411831897.0,3.032305193203624e-05
Hungary,HUN,5,S00300,166912.0,411831897.0,0.0004052915794426676
Hungary,HUN,7,S00300,11479.0,411831897.0,2.7873023152453877e-05
Hungary,HUN,10,S00300,16175.0,411831897.0,3.9275733904603315e-05
Hungary,HUN,11,S00300,37582.0,411831897.0,9.125568047003411e-05
Hungary,HUN,14,S00300,2506779.0,411831897.0,0.00608689860659336
Hungary,HUN,15,S00300,3041891.0,411831897.0,0.007386244295691356
Hungary,HUN,16,S00300,388947.0,411831897.0,0.0009444314605869394
Hungary,HUN,17,S00300,975084.0,411831897.0,0.0023676747894056395
Hungary,HUN,21,S00300,404674560.0,411831897.0,0.9826207317788209
Iceland,ISL,1,1121A0,18680.0,18680.0,1.0
Iceland,ISL,1,112A00,53485369.0,53485369.0,1.0
Iceland,ISL,1,114000,266886896.0,296755972.0,0.8993480205345287
Iceland,ISL,2,114000,3237460.0,296755972.0,0.010909502437915554
Iceland,ISL,3,114000,26631616.0,296755972.0,0.08974247702755582
Iceland,ISL,5,2123A0,2872967.0,2872967.0,1.0
Iceland,ISL,4,311111,784654.0,784654.0,1.0
Iceland,ISL,4,311119,340191.0,340191.0,1.0
Iceland,ISL,4,311224,2016.0,2016.0,1.0
Iceland,ISL,4,311300,1332445.0,1332445.0,1.0
Iceland,ISL,6,311514,2794176.0,2794176.0,1.0
Iceland,ISL,1,31151A,171416.0,171416.0,1.0
Iceland,ISL,1,31161A,8391500.0,8391500.0,1.0
Iceland,ISL,1,311700,4008135.0,10936996.0,0.36647494430829086
Iceland,ISL,4,311700,6928861.0,10936996.0,0.6335250556917091
Iceland,ISL,4,311920,407946.0,407946.0,1.0
Iceland,ISL,4,311990,4440926.0,4440926.0,1.0
Iceland,ISL,4,312110,23502619.0,23502619.0,1.0
Iceland,ISL,4,312140,12475260.0,12475260.0,1.0
Iceland,ISL,11,313100,295111.0,295111.0,1.0
Iceland,ISL,11,313200,13029.0,13029.0,1.0
Iceland,ISL,11,314120,858.0,787033.0,0.001090170297814704
Iceland,ISL,20,314120,786175.0,787033.0,0.9989098297021853
Iceland,ISL,11,314900,117213.0,117213.0,1.0
Iceland,ISL,7,315000,14158.0,105157.0,0.134636781193834
Iceland,ISL,8,315000,17846.0,105157.0,0.16970815066995065
Iceland,ISL,11,315000,72204.0,105157.0,0.6866304668257938
Iceland,ISL,12,315000,949.0,105157.0,0.00902460131042156
Iceland,ISL,8,316000,22527.0,27238.0,0.8270431015493062
Iceland,ISL,12,316000,4711.0,27238.0,0.1729568984506939
Iceland,ISL,9,321910,20963.0,20963.0,1.0
Iceland,ISL,12,3219A0,7812.0,7812.0,1.0
Iceland,ISL,10,322210,66077.0,66077.0,1.0
Iceland,ISL,10,323110,339133.0,359133.0,0.9443103251441667
Iceland,ISL,20,323110,20000.0,359133.0,0.05568967485583336
Iceland,ISL,10,323120,9790.0,9790.0,1.0
Iceland,ISL,6,325180,75066.0,75066.0,1.0
Iceland,ISL,6,325190,2511782.0,2511782.0,1.0
Iceland,ISL,7,3252A0,7435110.0,7435110.0,1.0
Iceland,ISL,6,325413,281536233.0,281536233.0,1.0
Iceland,ISL,6,325414,10384.0,10384.0,1.0
Iceland,ISL,6,325610,14102.0,14102.0,1.0
Iceland,ISL,6,325620,1098482.0,1098482.0,1.0
Iceland,ISL,16,325910,7392.0,7392.0,1.0
Iceland,ISL,6,3259A0,1463131.0,1463131.0,1.0
Iceland,ISL,7,326110,352601.0,352601.0,1.0
Iceland,ISL,7,326120,7374.0,7374.0,1.0
Iceland,ISL,7,326190,386144.0,387530.0,0.9964235026965654
Iceland,ISL,11,326190,1386.0,387530.0,0.0035764973034345727
Iceland,ISL,7,326210,3306.0,3306.0,1.0
Iceland,ISL,7,326220,664249.0,664249.0,1.0
Iceland,ISL,7,326290,4059.0,104059.0,0.03900671734304577
Iceland,ISL,17,326290,100000.0,104059.0,0.9609932826569543
Iceland,ISL,13,327100,19961.0,19961.0,1.0
Iceland,ISL,13,327200,8231.0,8231.0,1.0
Iceland,ISL,13,327993,117447.0,117447.0,1.0
Iceland,ISL,13,327999,14000.0,14000.0,1.0
Iceland,ISL,5,331110,1052122.0,32518206.0,0.03235485992062416
Iceland,ISL,15,331110,31466084.0,32518206.0,0.9676451400793759
Iceland,ISL,15,33131B,45853.0,45853.0,1.0
Iceland,ISL,15,332200,54243.0,54243.0,1.0
Iceland,ISL,15,332320,3200.0,3200.0,1.0
Iceland,ISL,17,332420,25000.0,25000.0,1.0
Iceland,ISL,15,332430,77584.0,77584.0,1.0
Iceland,ISL,15,332500,22549.0,22549.0,1.0
Iceland,ISL,15,332600,44364.0,44364.0,1.0
Iceland,ISL,15,332720,28517.0,28517.0,1.0
Iceland,ISL,15,33291A,20342.0,162884.0,0.12488642223913951
Iceland,ISL,16,33291A,142542.0,162884.0,0.8751135777608605
Iceland,ISL,16,332991,35227.0,35227.0,1.0
Iceland,ISL,15,332999,304790.0,314555.0,0.968956144394462
Iceland,ISL,16,332999,9765.0,314555.0,0.031043855605537983
Iceland,ISL,16,333120,280162.0,280162.0,1.0
Iceland,ISL,16,333130,4060.0,4060.0,1.0
Iceland,ISL,16,333242,172733.0,172733.0,1.0
Iceland,ISL,16,33329A,3633701.0,3633701.0,1.0
Iceland,ISL,18,333314,23700.0,23700.0,1.0
Iceland,ISL,18,333316,14262.0,14262.0,1.0
Iceland,ISL,16,333318,137125.0,137125.0,1.0
Iceland,ISL,16,333413,60000.0,60000.0,1.0
Iceland,ISL,15,333414,2300.0,2300.0,1.0
Iceland,ISL,16,333415,82884.0,82884.0,1.0
Iceland,ISL,16,333511,24000.0,24000.0,1.0
Iceland,ISL,16,333517,22180.0,22180.0,1.0
Iceland,ISL,15,33351B,8895.0,8895.0,1.0
Iceland,ISL,16,333611,1300000.0,1300000.0,1.0
Iceland,ISL,16,333612,14380.0,14380.0,1.0
Iceland,ISL,16,333613,48543.0,48543.0,1.0
Iceland,ISL,16,333618,125713.0,125713.0,1.0
Iceland,ISL,16,333912,35063.0,35063.0,1.0
Iceland,ISL,16,333914,123117.0,123117.0,1.0
Iceland,ISL,16,333920,2211116.0,2211116.0,1.0
Iceland,ISL,16,333991,4242.0,4242.0,1.0
Iceland,ISL,16,33399A,3663410.0,3663410.0,1.0
Iceland,ISL,16,33399B,15668.0,15668.0,1.0
Iceland,ISL,16,334111,718827.0,718827.0,1.0
Iceland,ISL,16,334118,583249.0,583249.0,1.0
Iceland,ISL,16,334210,10800.0,10800.0,1.0
Iceland,ISL,16,334220,1600163.0,1600163.0,1.0
Iceland,ISL,16,334290,4083.0,95703.0,0.04266323939688411
Iceland,ISL,18,334290,91620.0,95703.0,0.9573367606031159
Iceland,ISL,16,334300,575485.0,575485.0,1.0
Iceland,ISL,16,334413,5571421.0,5571421.0,1.0
Iceland,ISL,16,334418,266928.0,283698.0,0.9408878455258761
Iceland,ISL,18,334418,16770.0,283698.0,0.05911215447412389
Iceland,ISL,16,33441A,148959.0,148959.0,1.0
Iceland,ISL,18,334510,5089818.0,5089818.0,1.0
Iceland,ISL,16,334511,198772.0,297151.0,0.6689258996267891
Iceland,ISL,18,334511,98379.0,297151.0,0.33107410037321094
Iceland,ISL,16,334513,6184.0,1673535.0,0.0036951721953828276
Iceland,ISL,18,334513,1667351.0,1673535.0,0.9963048278046172
Iceland,ISL,18,334514,139865.0,139865.0,1.0
Iceland,ISL,18,334515,128548.0,128548.0,1.0
Iceland,ISL,18,334516,107354.0,107354.0,1.0
Iceland,ISL,18,334517,5341047.0,5341047.0,1.0
Iceland,ISL,18,33451A,3264518.0,3264518.0,1.0
Iceland,ISL,16,334610,71462.0,71462.0,1.0
Iceland,ISL,16,335110,62156.0,62156.0,1.0
Iceland,ISL,16,335120,2856.0,16272.0,0.17551622418879056
Iceland,ISL,20,335120,13416.0,16272.0,0.8244837758112095
Iceland,ISL,16,335210,28518.0,28518.0,1.0
Iceland,ISL,16,335220,177946.0,177946.0,1.0
Iceland,ISL,16,335312,293792.0,293792.0,1.0
Iceland,ISL,16,335313,331655.0,331655.0,1.0
Iceland,ISL,16,335314,585362.0,585362.0,1.0
Iceland,ISL,16,335911,716298.0,716298.0,1.0
Iceland,ISL,16,335912,82058.0,82058.0,1.0
Iceland,ISL,16,335920,285105.0,285105.0,1.0
Iceland,ISL,16,335930,29634.0,29634.0,1.0
Iceland,ISL,15,335999,27300.0,72033.0,0.3789929615592853
Iceland,ISL,16,335999,44733.0,72033.0,0.6210070384407147
Iceland,ISL,16,336310,97406.0,97406.0,1.0
Iceland,ISL,16,336320,67336.0,67336.0,1.0
Iceland,ISL,17,336350,2594.0,2594.0,1.0
Iceland,ISL,20,336360,2024.0,2024.0,1.0
Iceland,ISL,16,336390,2531.0,33358.0,0.07587385334852209
Iceland,ISL,17,336390,30827.0,33358.0,0.9241261466514779
Iceland,ISL,17,336411,66802.0,66802.0,1.0
Iceland,ISL,16,336412,322032.0,322032.0,1.0
Iceland,ISL,17,336413,17120.0,17120.0,1.0
Iceland,ISL,16,336611,13794.0,296450.0,0.04653061224489796
Iceland,ISL,17,336611,282656.0,296450.0,0.953469387755102
Iceland,ISL,17,336991,5000.0,5000.0,1.0
Iceland,ISL,20,337121,10272.0,10272.0,1.0
Iceland,ISL,20,337122,5752.0,5752.0,1.0
Iceland,ISL,15,337127,23682.0,141425.0,0.1674527134523599
Iceland,ISL,20,337127,117743.0,141425.0,0.8325472865476401
Iceland,ISL,20,33712N,11820.0,11820.0,1.0
Iceland,ISL,20,337215,17788.0,17788.0,1.0
Iceland,ISL,18,339112,452371.0,452371.0,1.0
Iceland,ISL,6,339113,12772793.0,260509487.0,0.049030049335592914
Iceland,ISL,18,339113,247736694.0,260509487.0,0.950969950664407
Iceland,ISL,18,339114,222328.0,222328.0,1.0
Iceland,ISL,18,339115,90460.0,90460.0,1.0
Iceland,ISL,18,339116,57790.0,57790.0,1.0
Iceland,ISL,14,339910,166228.0,166228.0,1.0
Iceland,ISL,20,339920,12397.0,12397.0,1.0
Iceland,ISL,20,339930,3000.0,3000.0,1.0
Iceland,ISL,6,339990,37284.0,340532.0,0.1094875077819412
Iceland,ISL,7,339990,2680.0,340532.0,0.007870038645413647
Iceland,ISL,16,339990,91617.0,340532.0,0.26904079499136646
Iceland,ISL,18,339990,16008.0,340532.0,0.04700879799842599
Iceland,ISL,20,339990,192943.0,340532.0,0.5665928605828527
Iceland,ISL,7,S00300,12791.0,19601068.0,0.0006525664826018664
Iceland,ISL,11,S00300,2501.0,19601068.0,0.00012759508818601108
Iceland,ISL,21,S00300,19585776.0,19601068.0,0.9992198384292121
India,IND,2,1111A0,61597385.0,61597385.0,1.0
India,IND,2,1111B0,69075915.0,69075915.0,1.0
India,IND,2,111200,33507448.0,33507448.0,1.0
India,IND,2,111300,72066954.0,72177407.0,0.9984697011905679
India,IND,4,111300,110453.0,72177407.0,0.0015302988094321537
India,IND,2,111400,12065495.0,12065495.0,1.0
India,IND,2,111900,171826160.0,202612269.0,0.8480540731716498
India,IND,4,111900,30725224.0,202612269.0,0.15164542676337137
India,IND,11,111900,60885.0,202612269.0,0.0003005000649787896
India,IND,1,112A00,1934495288.0,1934505719.0,0.9999946079249611
India,IND,11,112A00,10431.0,1934505719.0,5.392075038884907e-06
India,IND,2,113000,380379906.0,385202844.0,0.9874794849645503
India,IND,7,113000,4736400.0,385202844.0,0.01229585937325011
India,IND,9,113000,86538.0,385202844.0,0.000224655662199628
India,IND,1,114000,108364250.0,534981409.0,0.20255703876244419
India,IND,2,114000,2620840.0,534981409.0,0.004898936590897498
India,IND,3,114000,674461.0,534981409.0,0.0012607185757365262
India,IND,4,114000,421213850.0,534981409.0,0.7873429672768311
India,IND,14,114000,2108008.0,534981409.0,0.003940338794090693
India,IND,2,115000,290936.0,290936.0,1.0
India,IND,5,212100,9920.0,9920.0,1.0
India,IND,5,2122A0,1242122.0,1242122.0,1.0
India,IND,5,212310,26629998.0,26629998.0,1.0
India,IND,5,2123A0,52690179.0,52690179.0,1.0
India,IND,4,311111,4300095.0,4300095.0,1.0
India,IND,2,311119,21140.0,22511285.0,0.0009390845524811222
India,IND,4,311119,22490145.0,22511285.0,0.9990609154475188
India,IND,2,311210,478113248.0,478349148.0,0.9995068455729746
India,IND,4,311210,235900.0,478349148.0,0.000493154427025341
India,IND,2,311221,1371491.0,16904889.0,0.08112984356182404
India,IND,3,311221,36243.0,16904889.0,0.002143935993900936
India,IND,4,311221,9694041.0,16904889.0,0.5734460013313308
India,IND,6,311221,5803114.0,16904889.0,0.3432802191129442
India,IND,2,311224,108125.0,169273026.0,0.0006387609565153045
India,IND,3,311224,151677045.0,169273026.0,0.8960497049305423
India,IND,4,311224,9390389.0,169273026.0,0.05547481026303624
India,IND,6,311224,8097467.0,169273026.0,0.04783672384990625
India,IND,1,311225,101157.0,23757460.0,0.004257904674994717
India,IND,3,311225,23529114.0,23757460.0,0.9903884506171956
India,IND,4,311225,127189.0,23757460.0,0.005353644707809673
India,IND,4,311230,22446001.0,22446001.0,1.0
India,IND,4,311300,120024894.0,120024894.0,1.0
India,IND,2,311410,28283338.0,34883393.0,0.8107966446956579
India,IND,4,311410,6600055.0,34883393.0,0.1892033553043421
India,IND,2,311420,28407459.0,189401552.0,0.14998535492465237
India,IND,4,311420,160994093.0,189401552.0,0.8500146450753476
India,IND,1,311513,9096623.0,9096623.0,1.0
India,IND,1,311514,1847835.0,12321629.0,0.14996677793171667
India,IND,4,311514,10465264.0,12321629.0,0.849340943474276
India,IND,6,311514,8530.0,12321629.0,0.0006922785940073346
India,IND,1,31151A,17562798.0,18277307.0,0.9609073152844673
India,IND,4,31151A,714509.0,18277307.0,0.03909268471553277
India,IND,4,311520,4180988.0,4180988.0,1.0
India,IND,1,31161A,9252349.0,12631445.0,0.7324853965638928
India,IND,3,31161A,3278021.0,12631445.0,0.2595127477497626
India,IND,4,31161A,97200.0,12631445.0,0.0076950815999278
India,IND,11,31161A,3875.0,12631445.0,0.0003067740864168747
India,IND,1,311700,60848.0,140846677.0,0.00043201587212455145
India,IND,4,311700,140785829.0,140846677.0,0.9995679841278754
