Country,impVal,hs_code,hs2_code,detail_code
Sri Lanka,878245.0,8537108000,85,335313
Cambodia,60444.0,8537108000,85,335313
China,26615423.0,8537108000,85,335313
Hong Kong,281520.0,8537108000,85,335313
Indonesia,1252309.0,8537108000,85,335313
Japan,4266923.0,8537108000,85,335313
India,1102379.0,8537109120,85,335313
Sri Lanka,10000.0,8537109120,85,335313
China,8537075.0,8537109120,85,335313
Hong Kong,46409.0,8537109120,85,335313
Indonesia,39211.0,8537109120,85,335313
Japan,4420372.0,8537109120,85,335313
India,5314.0,8537109130,85,335314
China,1202238.0,8537109130,85,335314
Hong Kong,8060.0,8537109130,85,335314
Indonesia,2601.0,8537109130,85,335314
Japan,7602659.0,8537109130,85,335314
Bangladesh,11650.0,8537109150,85,335313
India,12848330.0,8537109150,85,335313
Sri Lanka,123372.0,8537109150,85,335313
Cambodia,4369562.0,8537109150,85,335313
China,51358415.0,8537109150,85,335313
Hong Kong,4463.0,8537109150,85,335313
Indonesia,390875.0,8537109150,85,335313
Japan,40483054.0,8537109150,85,335313
India,38838445.0,8537109160,85,335314
Pakistan,6755.0,8537109160,85,335314
Sri Lanka,80276.0,8537109160,85,335314
Cambodia,269195.0,8537109160,85,335314
China,239108248.0,8537109160,85,335314
Hong Kong,509555.0,8537109160,85,335314
Indonesia,82278592.0,8537109160,85,335314
Japan,167559768.0,8537109160,85,335314
Afghanistan,2970.0,8537109170,85,335313
India,137969736.0,8537109170,85,335313
Sri Lanka,890666.0,8537109170,85,335313
Burma,12045.0,8537109170,85,335313
Cambodia,5930123.0,8537109170,85,335313
China,879217472.0,8537109170,85,335313
Hong Kong,1127302.0,8537109170,85,335313
Indonesia,68772603.0,8537109170,85,335313
Japan,392933031.0,8537109170,85,335313
India,314868.0,8537200020,85,335313
Sri Lanka,187452.0,8537200020,85,335313
China,17892456.0,8537200020,85,335313
Indonesia,55997.0,8537200020,85,335313
Japan,17262527.0,8537200020,85,335313
India,1960786.0,8537200040,85,335313
Sri Lanka,112683.0,8537200040,85,335313
Cambodia,17388.0,8537200040,85,335313
China,27656933.0,8537200040,85,335313
Hong Kong,25149.0,8537200040,85,335313
Indonesia,49125.0,8537200040,85,335313
Japan,1482068.0,8537200040,85,335313
India,41533807.0,8538100000,85,335313
Sri Lanka,1011968.0,8538100000,85,335313
Cambodia,44094.0,8538100000,85,335313
China,25417264.0,8538100000,85,335313
Hong Kong,8215.0,8538100000,85,335313
Indonesia,375083.0,8538100000,85,335313
Japan,2069385.0,8538100000,85,335313
India,25124793.0,8538901000,85,334418
Sri Lanka,343282.0,8538901000,85,334418
China,13142139.0,8538901000,85,334418
Hong Kong,91239.0,8538901000,85,334418
Indonesia,1521746.0,8538901000,85,334418
Japan,2094265.0,8538901000,85,334418
India,5213058.0,8538903000,85,334418
Sri Lanka,103797.0,8538903000,85,334418
Cambodia,427822.0,8538903000,85,334418
China,67251911.0,8538903000,85,334418
Hong Kong,321792.0,8538903000,85,334418
Indonesia,3704990.0,8538903000,85,334418
Japan,15041600.0,8538903000,85,334418
India,226723.0,8538904000,85,335313
Sri Lanka,382253.0,8538904000,85,335313
China,953230.0,8538904000,85,335313
Japan,290284.0,8538904000,85,335313
Afghanistan,3052.0,8538906000,85,335313
India,6742298.0,8538906000,85,335313
Sri Lanka,52086.0,8538906000,85,335313
China,125959022.0,8538906000,85,335313
Hong Kong,79594.0,8538906000,85,335313
Indonesia,516110.0,8538906000,85,335313
Japan,75490160.0,8538906000,85,335313
India,52437851.0,8538908120,85,335313
Cambodia,198633.0,8538908120,85,335313
China,53178252.0,8538908120,85,335313
Hong Kong,415895.0,8538908120,85,335313
Indonesia,1042760.0,8538908120,85,335313
Japan,48397027.0,8538908120,85,335313
India,11489242.0,8538908140,85,335930
China,30711089.0,8538908140,85,335930
Hong Kong,11043.0,8538908140,85,335930
Indonesia,228827.0,8538908140,85,335930
Japan,9480174.0,8538908140,85,335930
India,12513795.0,8538908160,85,335313
Sri Lanka,215629.0,8538908160,85,335313
China,9970735.0,8538908160,85,335313
Hong Kong,5628.0,8538908160,85,335313
Indonesia,82024.0,8538908160,85,335313
Japan,2926619.0,8538908160,85,335313
India,87933346.0,8538908180,85,335314
Sri Lanka,605318.0,8538908180,85,335314
Cambodia,1204154.0,8538908180,85,335314
China,186105042.0,8538908180,85,335314
Hong Kong,250319.0,8538908180,85,335314
Indonesia,18941479.0,8538908180,85,335314
Japan,33328545.0,8538908180,85,335314
China,2445495.0,8539100010,85,336320
China,1598001.0,8539100030,85,336320
Hong Kong,3907.0,8539100030,85,336320
Japan,434853.0,8539100030,85,336320
China,5950269.0,8539100050,85,336320
Japan,2120.0,8539100050,85,336320
India,13650.0,8539100060,85,336320
China,2115142.0,8539100060,85,336320
Japan,112615.0,8539100060,85,336320
India,117391.0,8539212040,85,335110
China,5048963.0,8539212040,85,335110
Japan,24978.0,8539212040,85,335110
India,61215.0,8539212080,85,335110
China,2400356.0,8539212080,85,335110
Japan,13096037.0,8539212080,85,335110
India,36035.0,8539214040,85,335110
China,6046193.0,8539214040,85,335110
Japan,694352.0,8539214040,85,335110
India,23037.0,8539214080,85,335110
China,746054.0,8539214080,85,335110
Japan,5508945.0,8539214080,85,335110
Cambodia,164906.0,8539224000,85,335110
China,2104472.0,8539224000,85,335110
Japan,11942.0,8539224000,85,335110
China,155171.0,8539228010,85,335110
Cambodia,395541.0,8539228030,85,335110
China,29181817.0,8539228030,85,335110
Hong Kong,63460.0,8539228030,85,335110
Japan,18000.0,8539228030,85,335110
India,2720.0,8539228040,85,335110
Pakistan,7546.0,8539228040,85,335110
China,24088922.0,8539228040,85,335110
Japan,143269.0,8539228040,85,335110
India,61696.0,8539228060,85,335110
China,19320274.0,8539228060,85,335110
Japan,220020.0,8539228060,85,335110
China,6702056.0,8539228070,85,335110
Indonesia,21957.0,8539228070,85,335110
Japan,32595.0,8539228070,85,335110
Cambodia,263550.0,8539291000,85,335110
China,596802.0,8539291000,85,335110
Japan,10500.0,8539291000,85,335110
China,14208.0,8539292000,85,335110
China,267712.0,8539293020,85,335110
India,30339.0,8539293050,85,335110
Cambodia,16012.0,8539293050,85,335110
China,15046602.0,8539293050,85,335110
Japan,15342139.0,8539293050,85,335110
India,336545.0,8539293060,85,335110
China,6142699.0,8539293060,85,335110
Hong Kong,2220.0,8539293060,85,335110
Indonesia,7092.0,8539293060,85,335110
Japan,5501892.0,8539293060,85,335110
India,10223.0,8539294000,85,335110
China,2541225.0,8539294000,85,335110
Japan,569910.0,8539294000,85,335110
India,706228.0,8539310040,85,335110
China,19109985.0,8539310040,85,335110
Japan,30670.0,8539310040,85,335110
India,1899219.0,8539310050,85,335110
China,11382177.0,8539310050,85,335110
Indonesia,6768.0,8539310050,85,335110
China,1755269.0,8539310060,85,335110
India,7772258.0,8539310070,85,335110
China,21834685.0,8539310070,85,335110
Indonesia,6262.0,8539310070,85,335110
Japan,729565.0,8539310070,85,335110
India,391895.0,8539320020,85,335110
China,7273690.0,8539320020,85,335110
Japan,2036.0,8539320020,85,335110
India,460177.0,8539320040,85,335110
China,1413220.0,8539320040,85,335110
Japan,438169.0,8539320040,85,335110
India,961149.0,8539320090,85,335110
China,9686601.0,8539320090,85,335110
Japan,533180.0,8539320090,85,335110
China,91496.0,8539391000,85,335110
Japan,62622.0,8539391000,85,335110
India,47961.0,8539399000,85,335110
China,7210463.0,8539399000,85,335110
Indonesia,10636.0,8539399000,85,335110
Japan,1924782.0,8539399000,85,335110
India,159186.0,8539410000,85,335110
China,4773843.0,8539410000,85,335110
Indonesia,12916944.0,8539410000,85,335110
Japan,19462261.0,8539410000,85,335110
India,106947.0,8539490040,85,335110
Cambodia,6817.0,8539490040,85,335110
China,11700555.0,8539490040,85,335110
Indonesia,16300.0,8539490040,85,335110
Japan,19524931.0,8539490040,85,335110
India,95812.0,8539490080,85,335110
China,9244373.0,8539490080,85,335110
Hong Kong,7850.0,8539490080,85,335110
Japan,2379868.0,8539490080,85,335110
India,40831.0,8539510000,85,335120
Burma,3096173.0,8539510000,85,335120
Cambodia,5618240.0,8539510000,85,335120
China,61208419.0,8539510000,85,335120
Hong Kong,49204.0,8539510000,85,335120
Indonesia,84569.0,8539510000,85,335120
Japan,1313232.0,8539510000,85,335120
India,959733.0,8539520010,85,335120
Pakistan,7551.0,8539520010,85,335120
Cambodia,88507.0,8539520010,85,335120
China,370280094.0,8539520010,85,335120
Hong Kong,16500.0,8539520010,85,335120
Japan,8375.0,8539520010,85,335120
India,3310.0,8539520020,85,335120
Cambodia,595098.0,8539520020,85,335120
China,132865128.0,8539520020,85,335120
Indonesia,2615.0,8539520020,85,335120
Cambodia,17843.0,8539520030,85,335120
China,129191145.0,8539520030,85,335120
Hong Kong,9121.0,8539520030,85,335120
China,17058703.0,8539520040,85,335120
India,188136.0,8539520051,85,335120
Cambodia,63362.0,8539520051,85,335120
China,182844037.0,8539520051,85,335120
Hong Kong,421806.0,8539520051,85,335120
Japan,36934.0,8539520051,85,335120
India,893221.0,8539520091,85,335120
Cambodia,6967318.0,8539520091,85,335120
China,748776132.0,8539520091,85,335120
Hong Kong,738524.0,8539520091,85,335120
Indonesia,103516.0,8539520091,85,335120
Japan,1836179.0,8539520091,85,335120
India,903523.0,8539900000,85,335110
Cambodia,7305.0,8539900000,85,335110
China,6392923.0,8539900000,85,335110
Indonesia,191042.0,8539900000,85,335110
Japan,1576983.0,8539900000,85,335110
China,150000.0,8540111030,85,33441A
Japan,2172.0,8540115000,85,33441A
China,17840.0,8540122000,85,33441A
China,3915.0,8540202040,85,33441A
China,2070650.0,8540202080,85,33441A
Japan,688459.0,8540202080,85,33441A
China,7100480.0,8540204000,85,33441A
Japan,41195042.0,8540204000,85,33441A
Japan,1133575.0,8540401010,85,33441A
India,4000.0,8540401050,85,33441A
China,32273.0,8540401050,85,33441A
Japan,28997.0,8540401050,85,33441A
China,897817.0,8540712000,85,33441A
Japan,3503474.0,8540712000,85,33441A
India,30490.0,8540714000,85,33441A
China,4472380.0,8540714000,85,33441A
Japan,3764116.0,8540714000,85,33441A
Japan,1057913.0,8540791000,85,33441A
China,33181.0,8540792000,85,33441A
Japan,5800734.0,8540792000,85,33441A
China,1124586.0,8540810000,85,33441A
Japan,64301.0,8540810000,85,33441A
China,126054.0,8540890020,85,33441A
India,22954.0,8540890040,85,33441A
China,2794391.0,8540890040,85,33441A
Japan,194015.0,8540890040,85,33441A
Japan,85679.0,8540890060,85,33441A
India,50060.0,8540890080,85,33441A
China,905248.0,8540890080,85,33441A
Japan,801536.0,8540890080,85,33441A
Japan,7942.0,8540911500,85,33441A
India,12485.0,8540915000,85,33441A
China,5832.0,8540915000,85,33441A
Japan,201436.0,8540915000,85,33441A
China,23020.0,8540994000,85,33441A
Japan,642297.0,8540994000,85,33441A
India,208459.0,8540998000,85,33441A
China,207037.0,8540998000,85,33441A
Japan,4358556.0,8540998000,85,33441A
India,26526538.0,8541100040,85,334413
China,1840555.0,8541100040,85,334413
Japan,6378436.0,8541100040,85,334413
India,11799.0,8541100050,85,334413
China,17698731.0,8541100050,85,334413
Japan,7587089.0,8541100050,85,334413
India,51198.0,8541100060,85,334413
China,1053628.0,8541100060,85,334413
Japan,17517.0,8541100060,85,334413
India,11174.0,8541100070,85,334413
China,12859774.0,8541100070,85,334413
Indonesia,7185.0,8541100070,85,334413
Japan,1671843.0,8541100070,85,334413
India,7627850.0,8541100080,85,334413
China,96565579.0,8541100080,85,334413
Hong Kong,76228.0,8541100080,85,334413
Indonesia,6217.0,8541100080,85,334413
Japan,31146204.0,8541100080,85,334413
India,6420.0,8541210040,85,334413
China,858081.0,8541210040,85,334413
Japan,5552482.0,8541210040,85,334413
India,49681.0,8541210075,85,334413
China,5983398.0,8541210075,85,334413
Japan,3457123.0,8541210075,85,334413
India,189021.0,8541210095,85,334413
China,23125709.0,8541210095,85,334413
Hong Kong,3899.0,8541210095,85,334413
Indonesia,52529.0,8541210095,85,334413
Japan,58415966.0,8541210095,85,334413
India,2125520.0,8541290040,85,334413
China,1176269.0,8541290040,85,334413
Japan,82518953.0,8541290040,85,334413
India,28441.0,8541290075,85,334413
China,7917306.0,8541290075,85,334413
Japan,67898206.0,8541290075,85,334413
India,354395.0,8541290095,85,334413
China,149804715.0,8541290095,85,334413
Hong Kong,53486.0,8541290095,85,334413
Indonesia,502270.0,8541290095,85,334413
Japan,103049645.0,8541290095,85,334413
India,29185.0,8541300040,85,334413
China,152482.0,8541300040,85,334413
Hong Kong,80059.0,8541300040,85,334413
Japan,1031969.0,8541300040,85,334413
India,3202353.0,8541300080,85,334413
China,15761966.0,8541300080,85,334413
Hong Kong,146856.0,8541300080,85,334413
Japan,10364768.0,8541300080,85,334413
India,81163.0,8541410000,85,334413
Cambodia,28899.0,8541410000,85,334413
China,172326011.0,8541410000,85,334413
Hong Kong,575238.0,8541410000,85,334413
Indonesia,26290.0,8541410000,85,334413
Japan,229541376.0,8541410000,85,334413
Bangladesh,108000.0,8541420010,85,334413
India,25799173.0,8541420010,85,334413
Cambodia,1468827.0,8541420010,85,334413
China,59101.0,8541420010,85,334413
Indonesia,14497236.0,8541420010,85,334413
Japan,3409881.0,8541420010,85,334413
India,12968851.0,8541420080,85,334413
Cambodia,26005004.0,8541420080,85,334413
China,542134.0,8541420080,85,334413
Indonesia,11030887.0,8541420080,85,334413
Japan,2096451.0,8541420080,85,334413
Bangladesh,48671.0,8541430010,85,335999
India,790065562.0,8541430010,85,335999
Pakistan,78400.0,8541430010,85,335999
Sri Lanka,261360.0,8541430010,85,335999
Cambodia,1276149764.0,8541430010,85,335999
China,19851967.0,8541430010,85,335999
Indonesia,403692795.0,8541430010,85,335999
Japan,1078215.0,8541430010,85,335999
Bangladesh,1748839.0,8541430080,85,334413
India,745058338.0,8541430080,85,334413
Cambodia,44085853.0,8541430080,85,334413
China,3667620.0,8541430080,85,334413
Hong Kong,5200.0,8541430080,85,334413
Indonesia,28194475.0,8541430080,85,334413
Japan,7620253.0,8541430080,85,334413
China,163962.0,8541491010,85,334413
Japan,231270.0,8541491010,85,334413
India,31848.0,8541491050,85,334413
China,5281846.0,8541491050,85,334413
Indonesia,68629.0,8541491050,85,334413
Japan,77836113.0,8541491050,85,334413
China,10200.0,8541497040,85,334413
Japan,50732.0,8541497040,85,334413
India,36624.0,8541497080,85,334413
China,686905.0,8541497080,85,334413
Indonesia,39193.0,8541497080,85,334413
Japan,1517860.0,8541497080,85,334413
India,311887.0,8541498000,85,334413
Sri Lanka,11547.0,8541498000,85,334413
China,17416347.0,8541498000,85,334413
Hong Kong,8329.0,8541498000,85,334413
Indonesia,1179353.0,8541498000,85,334413
Japan,85796595.0,8541498000,85,334413
India,131552.0,8541499500,85,334413
China,5982812.0,8541499500,85,334413
Hong Kong,4508.0,8541499500,85,334413
Indonesia,1487355.0,8541499500,85,334413
Japan,45087137.0,8541499500,85,334413
India,87707.0,8541510000,85,334413
China,1273118.0,8541510000,85,334413
Hong Kong,76925.0,8541510000,85,334413
Indonesia,4850.0,8541510000,85,334413
Japan,4600467.0,8541510000,85,334413
India,8638.0,8541590040,85,334413
China,1951713.0,8541590040,85,334413
Indonesia,2575.0,8541590040,85,334413
Japan,9600375.0,8541590040,85,334413
India,450910.0,8541590080,85,334413
China,7604290.0,8541590080,85,334413
Indonesia,26054.0,8541590080,85,334413
Japan,3195697.0,8541590080,85,334413
China,4430775.0,8541600010,85,33441A
Japan,5369161.0,8541600010,85,33441A
India,33530.0,8541600020,85,33441A
China,1694498.0,8541600020,85,33441A
Hong Kong,49900.0,8541600020,85,33441A
Japan,1296955.0,8541600020,85,33441A
India,17650.0,8541600030,85,33441A
China,480784.0,8541600030,85,33441A
Indonesia,106623.0,8541600030,85,33441A
Japan,1234524.0,8541600030,85,33441A
India,414759.0,8541600050,85,33441A
China,9933455.0,8541600050,85,33441A
Hong Kong,517259.0,8541600050,85,33441A
Indonesia,1723765.0,8541600050,85,33441A
Japan,17322706.0,8541600050,85,33441A
China,7095525.0,8541600060,85,33441A
Indonesia,1772059.0,8541600060,85,33441A
Japan,27615417.0,8541600060,85,33441A
India,211296.0,8541600080,85,33441A
China,12005629.0,8541600080,85,33441A
Hong Kong,2040.0,8541600080,85,33441A
Indonesia,88125.0,8541600080,85,33441A
Japan,21299753.0,8541600080,85,33441A
India,2060820.0,8541900000,85,334413
Cambodia,331100.0,8541900000,85,334413
China,18220872.0,8541900000,85,334413
Indonesia,2226268.0,8541900000,85,334413
Japan,66583024.0,8541900000,85,334413
India,1699796.0,8542310001,85,334413
Sri Lanka,203835.0,8542310001,85,334413
Burma,2969.0,8542310001,85,334413
Cambodia,37882.0,8542310001,85,334413
China,411403616.0,8542310001,85,334413
Hong Kong,1996093.0,8542310001,85,334413
Indonesia,1075529.0,8542310001,85,334413
Japan,228115884.0,8542310001,85,334413
India,110936.0,8542310015,85,334413
Sri Lanka,22031.0,8542310015,85,334413
China,5360154.0,8542310015,85,334413
Indonesia,2012.0,8542310015,85,334413
Japan,1345201.0,8542310015,85,334413
Sri Lanka,15040.0,8542310020,85,334413
China,2293742.0,8542310020,85,334413
Japan,7569974.0,8542310020,85,334413
India,18128.0,8542310025,85,334413
China,82416738.0,8542310025,85,334413
Japan,83874722.0,8542310025,85,334413
India,168377.0,8542310030,85,334413
Sri Lanka,61266.0,8542310030,85,334413
China,17007367.0,8542310030,85,334413
Hong Kong,90782.0,8542310030,85,334413
Indonesia,1379557.0,8542310030,85,334413
Japan,15233913.0,8542310030,85,334413
China,5735263.0,8542310035,85,334413
Japan,113194.0,8542310035,85,334413
China,792377.0,8542310040,85,334413
Japan,260731.0,8542310040,85,334413
India,9407.0,8542310045,85,334413
China,113581935.0,8542310045,85,334413
Japan,3309322.0,8542310045,85,334413
India,39430.0,8542310050,85,334413
China,146779913.0,8542310050,85,334413
Hong Kong,8085.0,8542310050,85,334413
Indonesia,8993.0,8542310050,85,334413
Japan,27722563.0,8542310050,85,334413
Hong Kong,68400.0,8542310055,85,334413
China,2455988.0,8542310060,85,334413
Hong Kong,8123.0,8542310060,85,334413
Indonesia,25037.0,8542310060,85,334413
Japan,1140907.0,8542310060,85,334413
India,8406.0,8542310065,85,334413
China,315960.0,8542310065,85,334413
Japan,1839554.0,8542310065,85,334413
India,30264.0,8542310070,85,334413
China,1706369.0,8542310070,85,334413
Hong Kong,120175.0,8542310070,85,334413
Japan,8743512.0,8542310070,85,334413
India,1193064.0,8542310075,85,334413
Sri Lanka,4390.0,8542310075,85,334413
Cambodia,19705.0,8542310075,85,334413
China,56255881.0,8542310075,85,334413
Hong Kong,261405.0,8542310075,85,334413
Indonesia,313194.0,8542310075,85,334413
Japan,34179506.0,8542310075,85,334413
Burma,3780.0,8542320002,85,334413
China,1550427.0,8542320002,85,334413
Japan,385975.0,8542320002,85,334413
China,769971.0,8542320024,85,334413
Hong Kong,116250.0,8542320024,85,334413
Japan,68795.0,8542320024,85,334413
India,5059.0,8542320028,85,334413
China,565689.0,8542320028,85,334413
Japan,722581.0,8542320028,85,334413
China,1614804.0,8542320032,85,334413
Hong Kong,2486.0,8542320032,85,334413
Japan,1059676.0,8542320032,85,334413
India,31598.0,8542320036,85,334413
China,12724048.0,8542320036,85,334413
Hong Kong,140327.0,8542320036,85,334413
Indonesia,109060.0,8542320036,85,334413
Japan,6609809.0,8542320036,85,334413
China,2480990.0,8542320041,85,334413
Indonesia,13325.0,8542320041,85,334413
Japan,242411.0,8542320041,85,334413
India,24200.0,8542320051,85,334413
China,52576476.0,8542320051,85,334413
Hong Kong,91957.0,8542320051,85,334413
Japan,211562834.0,8542320051,85,334413
China,389985.0,8542320061,85,334413
Japan,313549.0,8542320061,85,334413
India,255604.0,8542320071,85,334413
Cambodia,12557.0,8542320071,85,334413
China,20314105.0,8542320071,85,334413
Hong Kong,106887.0,8542320071,85,334413
Indonesia,43940.0,8542320071,85,334413
Japan,14498261.0,8542320071,85,334413
India,498911.0,8542330001,85,334413
China,59487131.0,8542330001,85,334413
Hong Kong,177066.0,8542330001,85,334413
Indonesia,270333.0,8542330001,85,334413
Japan,20409635.0,8542330001,85,334413
India,1272975.0,8542390001,85,334413
Sri Lanka,549790.0,8542390001,85,334413
Cambodia,34513.0,8542390001,85,334413
China,227930637.0,8542390001,85,334413
Hong Kong,2085313.0,8542390001,85,334413
Indonesia,13631256.0,8542390001,85,334413
Japan,111939145.0,8542390001,85,334413
India,28604.0,8542390010,85,334413
Cambodia,35656.0,8542390010,85,334413
China,5529520.0,8542390010,85,334413
Hong Kong,79929.0,8542390010,85,334413
Japan,5232921.0,8542390010,85,334413
China,188353.0,8542390020,85,334413
Indonesia,41280.0,8542390020,85,334413
Japan,75311.0,8542390020,85,334413
China,4075333.0,8542390030,85,334413
Japan,1921088.0,8542390030,85,334413
China,2332756.0,8542390040,85,334413
Japan,133481.0,8542390040,85,334413
India,38783.0,8542390050,85,334413
Sri Lanka,41695.0,8542390050,85,334413
China,1508722.0,8542390050,85,334413
Hong Kong,52292.0,8542390050,85,334413
Japan,2264960.0,8542390050,85,334413
India,274199.0,8542390060,85,334413
Sri Lanka,707989.0,8542390060,85,334413
Burma,15467.0,8542390060,85,334413
Cambodia,481000.0,8542390060,85,334413
China,190186491.0,8542390060,85,334413
Hong Kong,1542678.0,8542390060,85,334413
Indonesia,1762536.0,8542390060,85,334413
Japan,144111756.0,8542390060,85,334413
Bangladesh,2516.0,8542900000,85,334413
India,35962631.0,8542900000,85,334413
China,20284894.0,8542900000,85,334413
Hong Kong,131612.0,8542900000,85,334413
Indonesia,2421030.0,8542900000,85,334413
Japan,71664473.0,8542900000,85,334413
China,4248853.0,8543100000,85,335999
Japan,26172.0,8543100000,85,335999
India,216503.0,8543200000,85,334515
Cambodia,11393.0,8543200000,85,334515
China,7346688.0,8543200000,85,334515
Indonesia,2500.0,8543200000,85,334515
Japan,12588317.0,8543200000,85,334515
India,60221.0,8543302000,85,33329A
China,152870.0,8543302000,85,33329A
Hong Kong,9450.0,8543302000,85,33329A
Japan,180614.0,8543302000,85,33329A
China,27519889.0,8543309040,85,33329A
Japan,2525.0,8543309040,85,33329A
India,671748.0,8543309080,85,33329A
China,42996677.0,8543309080,85,33329A
Japan,12052241.0,8543309080,85,33329A
China,63926027.0,8543400030,85,335999
Hong Kong,8240.0,8543400030,85,335999
Indonesia,32806757.0,8543400030,85,335999
China,172769065.0,8543400040,85,335999
Hong Kong,4726.0,8543400040,85,335999
Indonesia,2575055.0,8543400040,85,335999
Japan,4763.0,8543400040,85,335999
China,882258.0,8543702000,85,33399A
Indonesia,922131.0,8543702000,85,33399A
Japan,2593900.0,8543702000,85,33399A
India,20651.0,8543704200,85,334511
China,12926.0,8543704200,85,334511
Indonesia,99475.0,8543704200,85,334511
Japan,985421.0,8543704200,85,334511
India,3216518.0,8543704500,85,334511
Sri Lanka,4171.0,8543704500,85,334511
Brunei,70464.0,8543704500,85,334511
Cambodia,149160.0,8543704500,85,334511
China,104012939.0,8543704500,85,334511
Hong Kong,149861.0,8543704500,85,334511
Indonesia,5546110.0,8543704500,85,334511
Japan,121394047.0,8543704500,85,334511
Bangladesh,2060.0,8543706000,85,334210
India,52430.0,8543706000,85,334210
China,2348443.0,8543706000,85,334210
Hong Kong,101520.0,8543706000,85,334210
Indonesia,84600.0,8543706000,85,334210
Japan,4468179.0,8543706000,85,334210
India,24479.0,8543707100,85,335120
Cambodia,222403.0,8543707100,85,335120
China,75559687.0,8543707100,85,335120
Indonesia,121171.0,8543707100,85,335120
Japan,219673.0,8543707100,85,335120
India,70298.0,8543708000,85,335999
China,453475.0,8543708000,85,335999
Hong Kong,31643.0,8543708000,85,335999
Japan,14244046.0,8543708000,85,335999
India,67900.0,8543708500,85,334510
China,22861057.0,8543708500,85,334510
Hong Kong,72009.0,8543708500,85,334510
Japan,282333.0,8543708500,85,334510
India,10596.0,8543708800,85,335999
China,345655173.0,8543708800,85,335999
Hong Kong,6090.0,8543708800,85,335999
Japan,19746.0,8543708800,85,335999
India,23526.0,8543708900,85,335999
China,5373243.0,8543708900,85,335999
Japan,268704.0,8543708900,85,335999
India,278822.0,8543709100,85,335999
China,101799902.0,8543709100,85,335999
Hong Kong,46090.0,8543709100,85,335999
Indonesia,16080914.0,8543709100,85,335999
Japan,2015047.0,8543709100,85,335999
India,1304260.0,8543709301,85,335999
Pakistan,3114.0,8543709301,85,335999
China,68163244.0,8543709301,85,335999
India,80430.0,8543709500,85,335999
China,8054177.0,8543709500,85,335999
Hong Kong,2726.0,8543709500,85,335999
Indonesia,186337.0,8543709500,85,335999
Japan,333048.0,8543709500,85,335999
China,7373459.0,8543709700,85,335999
Indonesia,91500.0,8543709700,85,335999
Japan,1014724.0,8543709700,85,335999
India,183756.0,8543709810,85,335999
China,5924100.0,8543709810,85,335999
Indonesia,2073.0,8543709810,85,335999
Japan,5947189.0,8543709810,85,335999
China,17814444.0,8543709820,85,339990
Indonesia,943601.0,8543709820,85,339990
Japan,3494495.0,8543709820,85,339990
India,21798810.0,8543709860,85,335999
Pakistan,248743.0,8543709860,85,335999
Sri Lanka,161794.0,8543709860,85,335999
Cambodia,7276328.0,8543709860,85,335999
China,432346435.0,8543709860,85,335999
Hong Kong,4382720.0,8543709860,85,335999
Indonesia,962012691.0,8543709860,85,335999
Japan,545675791.0,8543709860,85,335999
India,260940.0,8543901200,85,333242
China,29074421.0,8543901200,85,333242
Hong Kong,34155.0,8543901200,85,333242
Indonesia,2024.0,8543901200,85,333242
Japan,352961875.0,8543901200,85,333242
India,17000.0,8543901500,85,334418
Sri Lanka,323891.0,8543901500,85,334418
China,507987.0,8543901500,85,334418
Indonesia,6554.0,8543901500,85,334418
Japan,16393.0,8543901500,85,334418
India,86261.0,8543903500,85,334511
China,736055.0,8543903500,85,334511
Japan,142643.0,8543903500,85,334511
Sri Lanka,14542.0,8543906500,85,334418
China,1783305.0,8543906500,85,334418
Hong Kong,18794.0,8543906500,85,334418
Indonesia,2362.0,8543906500,85,334418
Japan,81619.0,8543906500,85,334418
India,2633769.0,8543906800,85,334418
Sri Lanka,447442.0,8543906800,85,334418
China,14155174.0,8543906800,85,334418
Hong Kong,24029.0,8543906800,85,334418
Indonesia,1980107.0,8543906800,85,334418
Japan,9686881.0,8543906800,85,334418
China,207334.0,8543908500,85,333242
Indonesia,239075.0,8543908500,85,333242
Japan,225672.0,8543908500,85,333242
India,458686.0,8543908845,85,335999
China,1389749.0,8543908845,85,335999
Japan,3402736.0,8543908845,85,335999
China,136452599.0,8543908865,85,335999
Hong Kong,14205.0,8543908865,85,335999
Indonesia,52559508.0,8543908865,85,335999
Japan,3524859.0,8543908865,85,335999
India,4983269.0,8543908885,85,335999
Sri Lanka,210761.0,8543908885,85,335999
China,103102212.0,8543908885,85,335999
Hong Kong,294387.0,8543908885,85,335999
Indonesia,4678836.0,8543908885,85,335999
Japan,153100736.0,8543908885,85,335999
India,434534.0,8544110020,85,331420
China,1069531.0,8544110020,85,331420
Hong Kong,56763.0,8544110020,85,331420
Indonesia,8228.0,8544110020,85,331420
Japan,1489358.0,8544110020,85,331420
India,79830.0,8544110030,85,331420
China,4328506.0,8544110030,85,331420
Indonesia,106246.0,8544110030,85,331420
Japan,501306.0,8544110030,85,331420
India,39380940.0,8544110050,85,331420
Pakistan,23341.0,8544110050,85,331420
Sri Lanka,2417.0,8544110050,85,331420
China,73486367.0,8544110050,85,331420
Hong Kong,36175.0,8544110050,85,331420
Indonesia,5255524.0,8544110050,85,331420
Japan,30348767.0,8544110050,85,331420
India,3613062.0,8544190000,85,33131B
Sri Lanka,113851.0,8544190000,85,33131B
Cambodia,27816.0,8544190000,85,33131B
China,4319591.0,8544190000,85,33131B
Hong Kong,159133.0,8544190000,85,33131B
Japan,449168.0,8544190000,85,33131B
