Country,impVal,hs_code,hs2_code
Germany,21846.0,2208700060,22
Ireland,60111.0,2208700060,22
Italy,369775.0,2208700060,22
Finland,18547.0,2208900100,22
Italy,3547.0,2208900100,22
Germany,2851222.0,2208900500,22
Italy,155465.0,2208900500,22
Germany,916783.0,2208901000,22
Greece,61200.0,2208901000,22
Iceland,5408.0,2208901000,22
Italy,7223335.0,2208901000,22
France,47770.0,2208901200,22
Italy,24985.0,2208901200,22
France,51914.0,2208901400,22
France,18121.0,2208901500,22
Hungary,45360.0,2208901500,22
France,145405.0,2208902000,22
Germany,25978.0,2208902000,22
Italy,36217.0,2208902000,22
France,254764.0,2208902500,22
Italy,27251.0,2208902500,22
France,20606233.0,2208903000,22
Georgia,113266.0,2208903000,22
Germany,390272.0,2208903000,22
Italy,1849841.0,2208903000,22
France,284891.0,2208903500,22
Italy,82999.0,2208903500,22
France,1583697.0,2208904000,22
Greece,21420.0,2208904000,22
Italy,1147053.0,2208904000,22
France,12000.0,2208905000,22
Ireland,123908.0,2208905000,22
France,3856.0,2208905500,22
France,2206.0,2208907100,22
France,4571732.0,2208907500,22
Georgia,25155.0,2208907500,22
Greece,732222.0,2208907500,22
Iceland,25673.0,2208907500,22
Ireland,958445.0,2208907500,22
Italy,292087.0,2208907500,22
Finland,15120.0,2208908010,22
France,374946.0,2208908010,22
Italy,891955.0,2208908010,22
France,50007.0,2208908020,22
Germany,48618.0,2208908020,22
Italy,6473.0,2208908020,22
France,6887575.0,2209000000,22
Germany,1726545.0,2209000000,22
Greece,560902.0,2209000000,22
Italy,127879939.0,2209000000,22
France,6436737.0,2301100000,23
Germany,291986.0,2301100000,23
Italy,1574814.0,2301100000,23
France,2693508.0,2301200090,23
Germany,262189.0,2301200090,23
Latvia,552649.0,2301200090,23
France,115997.0,2302100000,23
Germany,2290.0,2302300090,23
Hungary,72000.0,2302300090,23
Germany,58541.0,2302400190,23
Ireland,6548.0,2302400190,23
Italy,8103.0,2302400190,23
Germany,21097.0,2302500000,23
Italy,104131.0,2302500000,23
France,3483579.0,2303100040,23
Germany,2918692.0,2303100040,23
Italy,28011.0,2303100040,23
France,5766.0,2303200020,23
Germany,806486.0,2303200020,23
Germany,4165.0,2306200000,23
Germany,191557.0,2306300000,23
Germany,97847.0,2306490000,23
Germany,521172.0,2306900150,23
Italy,134087.0,2307000000,23
France,80373.0,2308009890,23
Germany,29205599.0,2308009890,23
Hungary,503719.0,2308009890,23
France,10942721.0,2309100010,23
Germany,22689633.0,2309100010,23
Iceland,102942.0,2309100010,23
Ireland,388594.0,2309100010,23
Italy,40000.0,2309100010,23
Latvia,4544.0,2309100010,23
France,389336.0,2309100090,23
Germany,36216016.0,2309100090,23
Iceland,681712.0,2309100090,23
Ireland,22978744.0,2309100090,23
Italy,10470152.0,2309100090,23
Kyrgyzstan,173857.0,2309100090,23
Latvia,9886.0,2309100090,23
France,278442.0,2309901005,23
Germany,731075.0,2309901005,23
Italy,36072.0,2309901005,23
France,2252.0,2309901015,23
Germany,26852778.0,2309901015,23
Iceland,340191.0,2309901015,23
Italy,381341.0,2309901015,23
France,51548.0,2309901020,23
Germany,241275.0,2309901020,23
Italy,72799.0,2309901020,23
Germany,121911.0,2309901030,23
Italy,4052582.0,2309901030,23
France,29518.0,2309901032,23
Germany,756290.0,2309901032,23
Greece,75744.0,2309901032,23
France,1217714.0,2309901035,23
Italy,559403.0,2309901035,23
France,30060.0,2309901045,23
Germany,2091.0,2309901045,23
Ireland,772544.0,2309901045,23
France,1144067.0,2309901050,23
Germany,621005.0,2309901050,23
Greece,14049.0,2309901050,23
Ireland,66373.0,2309901050,23
Italy,10290975.0,2309901050,23
France,229521.0,2309902810,23
Germany,2407.0,2309902890,23
France,9982.0,2309906000,23
Ireland,4862.0,2309907000,23
France,76598566.0,2309909500,23
Germany,18839163.0,2309909500,23
Hungary,3401.0,2309909500,23
Ireland,5499015.0,2309909500,23
Italy,7260541.0,2309909500,23
Greece,13152556.0,2401104400,24
Greece,1357227.0,2401104800,24
Italy,186518.0,2401105350,24
Greece,124080.0,2401207500,24
Germany,62109.0,2401208510,24
Greece,2056968.0,2401208510,24
Italy,438768.0,2401208510,24
Germany,357231.0,2401208520,24
Italy,4771009.0,2401208520,24
Germany,220868.0,2401208590,24
Italy,45310.0,2401208590,24
Germany,132630.0,2401300300,24
Hungary,55440.0,2401300300,24
Italy,55440.0,2401300300,24
Greece,6876.0,2401301900,24
Italy,24192.0,2401303320,24
Germany,272262.0,2402103030,24
Germany,634158.0,2402106000,24
Italy,25486.0,2402106000,24
Germany,15898.0,2402108030,24
Germany,2517.0,2402108050,24
Italy,273062.0,2402108050,24
Italy,253660.0,2402108080,24
Germany,17856992.0,2402208000,24
Germany,120760.0,2402209000,24
Finland,11360.0,2402900000,24
France,2507.0,2403110000,24
Germany,50831.0,2403110000,24
Germany,226116.0,2403192020,24
Germany,10452.0,2403192050,24
Germany,88996.0,2403193090,24
Germany,6655924.0,2403196090,24
Germany,57527.0,2403199060,24
France,3071511.0,2403914590,24
Germany,187506.0,2403914590,24
Italy,323540.0,2403914790,24
Germany,71970.0,2403992190,24
Italy,64334.0,2403992190,24
Germany,91026.0,2403996065,24
Germany,1366455.0,2403996070,24
Italy,115977.0,2404110000,24
Italy,65200.0,2404120500,24
Italy,222344.0,2404121000,24
France,2112.0,2404199000,24
France,91908.0,2404910000,24
Hungary,21082.0,2404910000,24
Ireland,17808567.0,2404920000,24
France,11846416.0,2501000000,25
Georgia,4412.0,2501000000,25
Germany,2515171.0,2501000000,25
Greece,388426.0,2501000000,25
Iceland,774130.0,2501000000,25
Ireland,41285549.0,2501000000,25
Italy,10783136.0,2501000000,25
Finland,1386000.0,2502000000,25
Italy,421729.0,2502000000,25
France,4094.0,2503000090,25
Italy,551750.0,2503000090,25
Germany,99571.0,2504101000,25
Germany,514042.0,2504105000,25
Ireland,7710.0,2504105000,25
Germany,93280.0,2504900000,25
Ireland,7889.0,2504900000,25
France,141123.0,2505101000,25
Germany,27920.0,2505101000,25
Ireland,23328.0,2505101000,25
Italy,34172.0,2505101000,25
France,12317.0,2505105000,25
Germany,1548915.0,2505105000,25
Ireland,5336.0,2505105000,25
Italy,96705.0,2505105000,25
Finland,2324.0,2505900000,25
France,21890.0,2505900000,25
Germany,663750.0,2505900000,25
Iceland,256401.0,2505900000,25
Italy,2976.0,2505900000,25
France,9756.0,2506100010,25
Germany,23313.0,2506100010,25
Italy,59082.0,2506100010,25
Finland,10035.0,2506100050,25
France,49698.0,2506100050,25
Germany,31741.0,2506100050,25
Italy,427506.0,2506100050,25
Italy,440097.0,2506200010,25
Italy,1304525.0,2506200080,25
France,76099.0,2507000000,25
Germany,676596.0,2507000000,25
Ireland,2897.0,2507000000,25
Italy,4440.0,2507000000,25
France,365111.0,2508100000,25
Germany,328412.0,2508100000,25
Italy,153991.0,2508100000,25
Germany,99496.0,2508300000,25
Italy,6379.0,2508300000,25
Germany,18524.0,2508400110,25
France,111150.0,2508400150,25
Germany,264715.0,2508400150,25
Italy,111119.0,2508400150,25
France,206151.0,2508500000,25
Germany,1586241.0,2508600000,25
Hungary,302884.0,2508600000,25
Italy,17269.0,2508600000,25
France,629456.0,2508700000,25
Italy,12977.0,2508700000,25
France,72133.0,2509002000,25
Germany,42725.0,2509002000,25
Germany,1994226.0,2511101000,25
France,2512.0,2511105000,25
Germany,43659.0,2511105000,25
France,48969.0,2512000000,25
Germany,696884.0,2512000000,25
Ireland,5979.0,2512000000,25
Italy,11535.0,2512000000,25
Germany,2412.0,2513100010,25
Greece,2895352.0,2513100010,25
Iceland,1472506.0,2513100010,25
France,2172.0,2513100080,25
Germany,24585.0,2513100080,25
France,14360.0,2513209000,25
Germany,17360.0,2513209000,25
Italy,31659.0,2513209000,25
France,3862.0,2514000000,25
Italy,588993.0,2515110000,25
Germany,15608.0,2515121000,25
Greece,179262.0,2515121000,25
Italy,1267973.0,2515121000,25
Kosovo,6052.0,2515121000,25
Italy,189677.0,2515122000,25
France,75343.0,2515200000,25
Italy,191132.0,2515200000,25
Finland,390925.0,2516110000,25
Italy,55375.0,2516120060,25
Finland,45465.0,2516201000,25
Italy,143757.0,2516201000,25
Italy,800935.0,2516202000,25
Finland,76149.0,2516900060,25
Germany,73337.0,2516900060,25
Ireland,16793.0,2516900060,25
Italy,44775.0,2516900060,25
France,30858.0,2517100015,25
Germany,33697.0,2517100015,25
Greece,14078.0,2517100015,25
Iceland,369930.0,2517100015,25
Finland,12146.0,2517100055,25
Greece,6114.0,2517100055,25
Italy,21988.0,2517100055,25
Finland,84737.0,2517410000,25
France,95876.0,2517410000,25
Germany,38865.0,2517410000,25
Greece,326374.0,2517410000,25
Italy,2165236.0,2517410000,25
Finland,38722.0,2517490000,25
France,44150.0,2517490000,25
Germany,286029.0,2517490000,25
Italy,812844.0,2517490000,25
Germany,471954.0,2518100000,25
Italy,3079917.0,2518100000,25
Germany,32656.0,2518200000,25
Greece,73542.0,2519100000,25
Italy,5154.0,2519100000,25
France,110375.0,2519901000,25
Germany,483559.0,2519901000,25
Greece,500843.0,2519901000,25
Italy,5500.0,2519901000,25
Germany,13370.0,2519902000,25
Greece,15000.0,2519902000,25
France,714882.0,2519905000,25
Germany,168611.0,2519905000,25
Greece,670808.0,2519905000,25
Italy,1600620.0,2519905000,25
Germany,18300.0,2520100000,25
Italy,29135.0,2520100000,25
France,89669.0,2520200000,25
Germany,118472.0,2520200000,25
Ireland,4130.0,2520200000,25
Italy,578979.0,2520200000,25
Latvia,2906.0,2520200000,25
Germany,12110.0,2521000000,25
Ireland,13167.0,2521000000,25
Italy,119578.0,2521000000,25
France,2240.0,2522100000,25
Italy,98430.0,2522100000,25
France,332182.0,2522200000,25
Germany,291285.0,2522200000,25
Italy,497458.0,2522200000,25
France,327649.0,2522300000,25
Germany,15975.0,2522300000,25
Italy,41386.0,2522300000,25
France,15422.0,2523210000,25
Germany,12860.0,2523210000,25
Hungary,4518.0,2523210000,25
Italy,12991.0,2523210000,25
France,9486.0,2523290000,25
Germany,7410.0,2523290000,25
Greece,104089683.0,2523290000,25
Italy,8920433.0,2523290000,25
France,36107518.0,2523300000,25
Germany,9035.0,2523300000,25
Italy,2214.0,2523300000,25
France,167293.0,2523900000,25
Germany,258593.0,2523900000,25
Greece,7873.0,2523900000,25
Italy,11146.0,2523900000,25
Germany,6972.0,2524900040,25
Finland,755134.0,2525200000,25
France,47794.0,2525200000,25
Germany,79457.0,2525200000,25
Italy,641833.0,2525200000,25
France,23395.0,2526100000,25
Finland,168775.0,2526200000,25
France,3142303.0,2526200000,25
Germany,47664.0,2526200000,25
Italy,3096995.0,2526200000,25
Germany,228620.0,2529100000,25
Germany,158112.0,2529220000,25
Greece,19440651.0,2530100000,25
Germany,1923987.0,2530201000,25
Germany,54933.0,2530202000,25
Italy,66496.0,2530202000,25
France,665363.0,2530902000,25
France,2126.0,2530908010,25
Finland,312969.0,2530908050,25
France,84083.0,2530908050,25
Germany,3628833.0,2530908050,25
Italy,488278.0,2530908050,25
Germany,12642.0,2601110030,26
Germany,25169.0,2601110090,26
France,21598.0,2602000060,26
Hungary,48750.0,2603000010,26
France,3077.0,2604000080,26
Germany,10222.0,2604000080,26
Italy,321497.0,2604000080,26
Germany,95603.0,2605000000,26
Germany,314090.0,2606000060,26
Germany,260912.0,2610000020,26
Italy,76030.0,2610000020,26
Italy,22172.0,2610000040,26
Germany,2074.0,2610000060,26
Italy,390287.0,2613900000,26
Germany,13612.0,2614006040,26
Germany,59220.0,2615100000,26
Hungary,44928.0,2615100000,26
Germany,10610.0,2615903000,26
Italy,2830.0,2615906090,26
Germany,7271.0,2617900060,26
Germany,108942.0,2618000000,26
Iceland,1052122.0,2619009000,26
Germany,79359.0,2620300010,26
Germany,3706.0,2620400060,26
Italy,7360.0,2620609000,26
Germany,8668.0,2620997590,26
Hungary,166912.0,2620998500,26
France,9006.0,2621900000,26
Germany,198101.0,2621900000,26
Kazakhstan,142439.0,2621900000,26
Germany,3875.0,2701110000,27
Greece,3803.0,2701110000,27
Ireland,14003246.0,2701120050,27
Germany,90893.0,2701190050,27
Italy,6426.0,2701190050,27
Ireland,31900.0,2702100000,27
Finland,363113.0,2703000000,27
France,8627.0,2703000000,27
Germany,71960.0,2703000000,27
Ireland,26264.0,2703000000,27
Latvia,16946772.0,2703000000,27
Germany,22306.0,2704000025,27
Italy,3602319.0,2704000025,27
Germany,17118.0,2704000050,27
France,650014.0,2706000000,27
Germany,2900.0,2707300020,27
Germany,13202792.0,2707300040,27
Germany,82422.0,2707400000,27
France,65599.0,2707500000,27
Georgia,8004338.0,2707500000,27
Germany,495261.0,2707500000,27
Ireland,29477.0,2707500000,27
Germany,335607.0,2707995500,27
Germany,29453.0,2707995900,27
France,687820.0,2707999090,27
Germany,56239.0,2707999090,27
Italy,2637.0,2707999090,27
Germany,5976565.0,2708100000,27
Germany,191405.0,2708200000,27
Kazakhstan,1147595532.0,2709002090,27
France,111822.0,2710121510,27
Germany,57742.0,2710121510,27
France,47360.0,2710121514,27
Finland,454701391.0,2710121519,27
France,74402014.0,2710121519,27
Germany,30337097.0,2710121519,27
Greece,10971902.0,2710121519,27
Italy,126232163.0,2710121519,27
Latvia,152410.0,2710121519,27
Finland,194362960.0,2710121550,27
France,341405292.0,2710121550,27
Germany,38746215.0,2710121550,27
Italy,680037040.0,2710121550,27
France,63635150.0,2710122500,27
Germany,3679267.0,2710122500,27
Greece,7817.0,2710122500,27
Italy,18235489.0,2710122500,27
Germany,386789.0,2710124545,27
France,189244779.0,2710124590,27
Germany,1849656.0,2710124590,27
Italy,89934578.0,2710124590,27
France,3171576.0,2710129000,27
Germany,24656865.0,2710129000,27
Italy,5651.0,2710129000,27
Germany,87196.0,2710190605,27
Germany,545369.0,2710190630,27
Finland,3192811.0,2710190635,27
France,103029266.0,2710190635,27
Germany,126887659.0,2710190635,27
Greece,733887.0,2710190635,27
Italy,42062287.0,2710190635,27
Kazakhstan,3833283.0,2710190635,27
Germany,180877.0,2710190650,27
Italy,3129.0,2710190650,27
France,211237.0,2710191102,27
Germany,347785.0,2710191111,27
Italy,2274.0,2710191111,27
France,46743746.0,2710191115,27
Kazakhstan,23246105.0,2710191115,27
Germany,996360.0,2710191125,27
Kazakhstan,113459556.0,2710191125,27
France,57297240.0,2710191150,27
Germany,30080932.0,2710191150,27
Italy,14651232.0,2710191150,27
Kazakhstan,22266971.0,2710191150,27
Germany,9394.0,2710192400,27
Germany,4290.0,2710192600,27
France,43596.0,2710193010,27
Germany,548295.0,2710193010,27
Italy,374389.0,2710193010,27
France,4325731.0,2710193020,27
Germany,58282827.0,2710193020,27
Greece,329453.0,2710193020,27
Italy,2881765.0,2710193020,27
Germany,178414.0,2710193030,27
Italy,293747.0,2710193030,27
France,951302.0,2710193040,27
Germany,46815083.0,2710193040,27
Italy,360750.0,2710193040,27
Germany,67350.0,2710193050,27
France,80243.0,2710193070,27
Germany,540805.0,2710193070,27
Finland,3250891.0,2710193080,27
France,5371772.0,2710193080,27
Germany,11946382.0,2710193080,27
Italy,1553723.0,2710193080,27
France,321140.0,2710193500,27
Germany,4065545.0,2710193500,27
Hungary,137798.0,2710193500,27
Italy,57393.0,2710193500,27
France,422664.0,2710194000,27
Germany,10993209.0,2710194000,27
Ireland,2314.0,2710194000,27
Italy,645034.0,2710194000,27
Germany,414218.0,2710194530,27
France,154322.0,2710194540,27
Germany,998598.0,2710194540,27
Italy,3919.0,2710194540,27
Germany,81432.0,2710194545,27
Italy,12795.0,2710194545,27
Finland,141703660.0,2710194590,27
France,273412.0,2710194590,27
Germany,31578851.0,2710194590,27
Italy,67804.0,2710194590,27
France,683143.0,2710199000,27
Germany,14523186.0,2710199000,27
Greece,83952.0,2710199000,27
Italy,493617.0,2710199000,27
Latvia,4951.0,2710199000,27
Germany,5551.0,2710200550,27
Germany,9367.0,2710201004,27
France,452559.0,2710201500,27
Germany,13826.0,2710202500,27
Germany,6606.0,2710991000,27
France,21632.0,2710991600,27
Finland,3156.0,2710993100,27
Germany,4383.0,2710993100,27
Greece,3145.0,2710993100,27
Germany,15628.0,2710993900,27
France,48871.0,2710994500,27
Germany,2489.0,2710994500,27
Greece,12499.0,2710994500,27
France,25438.0,2710999000,27
Germany,16411.0,2710999000,27
Ireland,5451.0,2710999000,27
Italy,7800.0,2710999000,27
Germany,107448.0,2711120010,27
Italy,52477.0,2711120010,27
Germany,6603.0,2711120020,27
Italy,24588.0,2711120020,27
Germany,21570.0,2711130010,27
Italy,19573.0,2711130010,27
France,37522.0,2711130020,27
Germany,18498.0,2711130020,27
Ireland,7069.0,2711130020,27
France,35765.0,2711140020,27
Italy,961672.0,2711140020,27
France,966488.0,2711190020,27
Germany,5017.0,2711190020,27
Italy,7174.0,2711190020,27
Germany,8784.0,2711290025,27
France,308931.0,2711290060,27
Germany,31637.0,2711290060,27
Ireland,24573.0,2711290060,27
Italy,2632.0,2711290060,27
France,113604.0,2712100000,27
Germany,661782.0,2712100000,27
France,57166.0,2712200000,27
Germany,4700244.0,2712200000,27
Hungary,99300.0,2712200000,27
Italy,165227.0,2712200000,27
Germany,1346127.0,2712901000,27
Hungary,49650.0,2712901000,27
France,43123.0,2712902000,27
Germany,1433565.0,2712902000,27
Greece,3776243.0,2712902000,27
Ireland,2382.0,2712902000,27
Italy,2027304.0,2712902000,27
Germany,16906218.0,2713110000,27
Germany,11600850.0,2713120000,27
Italy,20274.0,2713120000,27
Germany,47486.0,2713200000,27
Greece,59853505.0,2713200000,27
Germany,24424.0,2713900000,27
Greece,5546698.0,2714900000,27
France,226225.0,2715000000,27
Germany,347383.0,2715000000,27
Greece,32746.0,2715000000,27
Italy,102924.0,2715000000,27
France,360630.0,2801100000,28
Germany,8049.0,2801200000,28
Germany,145882.0,2801301000,28
Germany,3058.0,2802000000,28
Finland,225668.0,2803000010,28
France,3213098.0,2803000010,28
Germany,18069717.0,2803000010,28
Hungary,707093.0,2803000010,28
Italy,1287470.0,2803000010,28
France,16986.0,2803000050,28
Germany,1630378.0,2803000050,28
Ireland,41726.0,2803000050,28
Italy,42441.0,2803000050,28
France,175812.0,2804100000,28
France,223540.0,2804210000,28
Hungary,631281.0,2804210000,28
Italy,217644.0,2804210000,28
France,144425.0,2804290010,28
Germany,1453619.0,2804290010,28
Italy,3780.0,2804290010,28
France,1997549.0,2804290050,28
Germany,3757543.0,2804290050,28
Italy,106707.0,2804290050,28
Germany,55246.0,2804300000,28
Hungary,31047.0,2804300000,28
Italy,659062.0,2804300000,28
France,156087.0,2804400000,28
Germany,20863.0,2804400000,28
Italy,140175.0,2804400000,28
Germany,2492554.0,2804500010,28
Finland,2236891.0,2804610000,28
Germany,51933336.0,2804610000,28
France,8654508.0,2804691000,28
Georgia,3683400.0,2804691000,28
Germany,1252894.0,2804691000,28
France,1720882.0,2804695000,28
Georgia,1045000.0,2804695000,28
Germany,249508.0,2804695000,28
Germany,16346.0,2804700000,28
Italy,119226.0,2804700000,28
Kazakhstan,13269728.0,2804700000,28
Germany,280321.0,2804800000,28
Germany,757574.0,2804900000,28
Ireland,6955.0,2804900000,28
France,12692953.0,2805110000,28
France,7969788.0,2805199000,28
Germany,11013123.0,2805199000,28
Italy,2800.0,2805199000,28
Germany,5743.0,2805300050,28
France,46661.0,2806100000,28
Germany,2518138.0,2806100000,28
Ireland,150000.0,2806100000,28
Finland,11370108.0,2807000000,28
France,1614.0,2807000000,28
Germany,3481527.0,2807000000,28
Italy,1894529.0,2807000000,28
France,41274.0,2808000010,28
Germany,315144.0,2808000010,28
Italy,17199.0,2808000020,28
France,506780.0,2809100000,28
Germany,2496.0,2809100000,28
Germany,2887.0,2809200020,28
France,198466.0,2809200030,28
Germany,128928.0,2809200030,28
Italy,14795.0,2809200030,28
France,436552.0,2809200040,28
Germany,11632.0,2809200040,28
Greece,125662.0,2809200040,28
Italy,20969.0,2809200040,28
France,37562.0,2810000000,28
Germany,144764.0,2810000000,28
Italy,2475536.0,2810000000,28
Germany,2888817.0,2811110000,28
Germany,10958733.0,2811196190,28
Hungary,488542.0,2811196190,28
Italy,28102.0,2811196190,28
France,163855.0,2811210000,28
Germany,63439.0,2811210000,28
Greece,2476.0,2811210000,28
Hungary,2693025.0,2811210000,28
Italy,29403.0,2811210000,28
France,2297368.0,2811221000,28
Germany,7839302.0,2811221000,28
Ireland,1813916.0,2811221000,28
Italy,478633.0,2811221000,28
Finland,9567731.0,2811225000,28
France,9916731.0,2811225000,28
Germany,45945150.0,2811225000,28
Iceland,75066.0,2811225000,28
Ireland,32161.0,2811225000,28
Italy,191719.0,2811225000,28
Germany,46334.0,2811292000,28
Germany,233225.0,2811293000,28
Hungary,38202.0,2811293000,28
France,3543.0,2811295000,28
Germany,2089237.0,2811295000,28
Hungary,5327356.0,2811295000,28
Italy,370516.0,2811295000,28
France,2024.0,2812120000,28
Germany,1674582.0,2812120000,28
Italy,50074.0,2812120000,28
Germany,7403884.0,2812130000,28
Italy,165442.0,2812130000,28
Germany,28394.0,2812140000,28
Germany,28860.0,2812150000,28
Germany,1698342.0,2812170000,28
France,62916.0,2812190090,28
Germany,15040523.0,2812190090,28
Germany,4732609.0,2812900010,28
France,2949106.0,2812900090,28
Georgia,187691.0,2812900090,28
Germany,182186.0,2812900090,28
Germany,2455.0,2813100000,28
Germany,10425.0,2813902000,28
Italy,3581726.0,2813902000,28
France,25416.0,2814200000,28
Germany,36281.0,2814200000,28
France,311242.0,2815110000,28
Germany,2701331.0,2815110000,28
France,2809.0,2815120000,28
Germany,4467762.0,2815120000,28
France,84114.0,2815200050,28
Germany,81894.0,2815200050,28
France,1835110.0,2815200090,28
Germany,208746.0,2815200090,28
Italy,35169.0,2815200090,28
France,401711.0,2815300000,28
Germany,80094.0,2816100000,28
Ireland,18360.0,2816100000,28
Italy,107620.0,2816100000,28
France,73968.0,2816401000,28
France,558743.0,2817000000,28
Germany,1706781.0,2817000000,28
Greece,2360060.0,2817000000,28
Italy,47021.0,2817000000,28
France,120819.0,2818101000,28
Germany,491279.0,2818101000,28
France,2614993.0,2818102010,28
Germany,3763752.0,2818102010,28
Hungary,1914035.0,2818102010,28
Italy,1145639.0,2818102010,28
France,1537746.0,2818102090,28
Germany,1114854.0,2818102090,28
Hungary,12834.0,2818102090,28
Italy,146106.0,2818102090,28
France,27763803.0,2818200000,28
Germany,37921511.0,2818200000,28
Hungary,5541.0,2818200000,28
Italy,1386722.0,2818200000,28
France,1373565.0,2818300000,28
Germany,22490473.0,2818300000,28
Greece,16989.0,2818300000,28
Italy,31768.0,2818300000,28
France,151969.0,2819100000,28
Germany,6042.0,2819100000,28
Kazakhstan,4705519.0,2819100000,28
Germany,8247526.0,2819900000,28
Italy,15962.0,2819900000,28
Kazakhstan,80685.0,2819900000,28
Germany,244633.0,2820100000,28
Greece,755280.0,2820100000,28
France,318860.0,2820900000,28
Germany,142496.0,2820900000,28
France,5377.0,2821100010,28
Germany,29172576.0,2821100010,28
Italy,6712620.0,2821100010,28
France,17192.0,2821100020,28
Germany,25117938.0,2821100020,28
Italy,2786606.0,2821100020,28
France,64447.0,2821100030,28
Germany,17383856.0,2821100030,28
Italy,1840064.0,2821100030,28
France,2610.0,2821100040,28
Germany,40986.0,2821100040,28
Italy,38929.0,2821100040,28
France,3249.0,2821100050,28
Germany,506058.0,2821100050,28
Italy,198309.0,2821100050,28
France,2258.0,2821200000,28
Italy,8583.0,2821200000,28
Finland,19728845.0,2822000000,28
Italy,274502.0,2822000000,28
France,6722981.0,2823000000,28
Germany,8670906.0,2823000000,28
Ireland,3611.0,2823000000,28
Italy,10090.0,2824100000,28
Finland,1396841.0,2825100000,28
France,2029303.0,2825100000,28
Germany,23530839.0,2825100000,28
Greece,4622.0,2825100000,28
Germany,11167.0,2825200000,28
Germany,286317.0,2825300010,28
Finland,643920.0,2825400000,28
Germany,32316.0,2825501000,28
France,1500464.0,2825503000,28
Germany,1515000.0,2825503000,28
Italy,4337.0,2825503000,28
France,6588719.0,2825600000,28
Germany,663499.0,2825600000,28
France,14539519.0,2825800000,28
Germany,32810.0,2825800000,28
Italy,72463.0,2825800000,28
Germany,620344.0,2825901500,28
France,318369.0,2825902000,28
Germany,2020.0,2825902000,28
Italy,1077801.0,2825902000,28
Germany,1950145.0,2825903000,28
France,180547.0,2825909000,28
Germany,2714799.0,2825909000,28
Ireland,591505.0,2825909000,28
Germany,651594.0,2826120000,28
Italy,69336.0,2826120000,28
Germany,780122.0,2826191000,28
Germany,57351.0,2826192000,28
France,11147.0,2826199000,28
Germany,9856059.0,2826199000,28
Germany,2175435.0,2826300000,28
Hungary,1146260.0,2826300000,28
Germany,50087.0,2826901000,28
Germany,3340884.0,2826909000,28
Italy,12070.0,2826909000,28
France,9911.0,2827100000,28
Germany,1030718.0,2827100000,28
Finland,91110.0,2827200000,28
Germany,506647.0,2827200000,28
Italy,60230.0,2827200000,28
Germany,1014365.0,2827310000,28
Germany,674366.0,2827320000,28
Italy,3136.0,2827320000,28
France,782164.0,2827350000,28
Germany,194906.0,2827350000,28
Italy,95700.0,2827350000,28
France,365130.0,2827391000,28
Germany,24448.0,2827391000,28
Germany,215335.0,2827392500,28
Italy,2333.0,2827392500,28
France,1348620.0,2827393000,28
Germany,2232.0,2827393000,28
Ireland,50773.0,2827393000,28
Germany,738932.0,2827394000,28
Germany,1669613.0,2827395500,28
Greece,37585.0,2827395500,28
France,6249.0,2827396000,28
France,7890.0,2827396500,28
Germany,455506.0,2827396500,28
Italy,2766.0,2827396500,28
France,5300237.0,2827399000,28
Germany,12357111.0,2827399000,28
Germany,92699.0,2827410000,28
Germany,19077.0,2827495000,28
France,617953.0,2827510000,28
Germany,91523.0,2827510000,28
Germany,2122.0,2827592500,28
France,3226.0,2827602000,28
Germany,164344.0,2827602000,28
France,455921.0,2827605100,28
Germany,7127486.0,2827605100,28
Ireland,28189.0,2827605100,28
Finland,39055.0,2828900000,28
Germany,506946.0,2828900000,28
Hungary,156128.0,2829902500,28
France,155978.0,2829906100,28
Germany,2129.0,2829906100,28
Germany,3742648.0,2830901500,28
France,734678.0,2830909000,28
Germany,65495.0,2830909000,28
Italy,954004.0,2830909000,28
Germany,2482690.0,2831101000,28
Germany,6262619.0,2831105000,28
Italy,10234.0,2831105000,28
Germany,1667388.0,2832100000,28
Italy,13357736.0,2832100000,28
France,486626.0,2832200000,28
Germany,672505.0,2832200000,28
Italy,1179345.0,2832200000,28
Germany,166231.0,2832301000,28
France,2281.0,2832305000,28
Germany,5064.0,2832305000,28
Germany,135913.0,2833115010,28
Germany,51436.0,2833115050,28
Germany,3153693.0,2833210000,28
Finland,5439.0,2833220000,28
Finland,1427004.0,2833240000,28
Germany,4925.0,2833240000,28
Germany,245302.0,2833250000,28
Germany,11259779.0,2833270000,28
Italy,4629059.0,2833270000,28
Finland,4590394.0,2833291000,28
Italy,86005.0,2833291000,28
Finland,2467460.0,2833292000,28
France,427865.0,2833292000,28
Germany,2847325.0,2833292000,28
Italy,32904.0,2833292000,28
Finland,6802.0,2833294000,28
Germany,4311.0,2833294000,28
Germany,414418.0,2833294500,28
Hungary,21400.0,2833294500,28
Italy,104880.0,2833294500,28
France,76900.0,2833295100,28
Germany,3385409.0,2833295100,28
Italy,2136.0,2833295100,28
France,466860.0,2833300000,28
Germany,276359.0,2833300000,28
Italy,29916.0,2833300000,28
Germany,1053727.0,2833402000,28
Germany,534241.0,2833406010,28
Germany,2515193.0,2833406020,28
Germany,28414.0,2833406050,28
Germany,156220.0,2834101000,28
France,690131.0,2834210000,28
Germany,5420546.0,2834210000,28
Germany,2683729.0,2834290500,28
Germany,49564.0,2834291000,28
Germany,4826.0,2834292000,28
France,30395.0,2834295100,28
Germany,354187.0,2834295100,28
