Country,iso3,sector_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Afghanistan,AFG,11,3680593.0,Asia,RoAsia,4.4715215391032146e-05,0.00030861249839193096,82311870083.0,11926260340.0
Afghanistan,AFG,21,15399.0,Asia,RoAsia,8.442183403532423e-08,8.736026053142278e-07,182405418882.0,17627007871.0
Afghanistan,AFG,31ND,15431987.0,Asia,RoAsia,1.7660712111882913e-05,6.821452563298285e-05,873803213723.0,226227286004.0
Afghanistan,AFG,33DG,1488507.0,Asia,RoAsia,7.512241875483781e-07,2.8031548038012955e-06,1981441791508.0,531011344069.0
Afghanistan,AFG,Other,1971873.0,Asia,RoAsia,1.3374337201241402e-05,7.778583999682373e-05,147437063260.0,25350025147.0
Albania,ALB,11,19281125.0,Europe,Europe,0.0002342447690783563,0.003521840405003987,82311870083.0,5474729909.0
Albania,ALB,21,36615.0,Europe,Europe,2.0073416801113036e-07,1.5053456829451061e-05,182405418882.0,2432331684.0
Albania,ALB,31ND,29320904.0,Europe,Europe,3.355550029974469e-05,9.336723403263659e-05,873803213723.0,314038477243.0
Albania,ALB,33DG,77770267.0,Europe,Europe,3.92493321445552e-05,0.00020912258533944457,1981441791508.0,371888415944.0
Albania,ALB,Other,1871498.0,Europe,Europe,1.2693538236716503e-05,3.26286151925104e-05,147437063260.0,57357567551.0
Algeria,DZA,11,14480827.0,Africa,RoWorld,0.00017592635163553096,0.0005241535013147754,82311870083.0,27627072916.0
Algeria,DZA,21,334188539.0,Africa,RoWorld,0.0018321195776326695,0.007980177409975782,182405418882.0,41877332023.0
Algeria,DZA,31ND,1917425600.0,Africa,RoWorld,0.002194344870660814,0.037151734517407504,873803213723.0,51610661653.0
Algeria,DZA,33DG,163082712.0,Africa,RoWorld,8.230507335564168e-05,0.0024133503551500486,1981441791508.0,67575232768.0
Algeria,DZA,Other,32433464.0,Africa,RoWorld,0.00021998175548847403,0.003352870910329294,147437063260.0,9673341106.0
Andorra,AND,31ND,147589.0,Europe,Europe,1.68904162495775e-07,4.6997107263960214e-07,873803213723.0,314038477243.0
Andorra,AND,33DG,2784886.0,Europe,Europe,1.4054846384765758e-06,7.488498916888435e-06,1981441791508.0,371888415944.0
Andorra,AND,Other,436774.0,Europe,Europe,2.9624437054186615e-06,7.61493240820644e-06,147437063260.0,57357567551.0
Angola,AGO,11,125399.0,Africa,RoWorld,1.5234619244290362e-06,4.538989721469051e-06,82311870083.0,27627072916.0
Angola,AGO,21,1689780168.0,Africa,RoWorld,0.009263870439579082,0.04035071210056872,182405418882.0,41877332023.0
Angola,AGO,31ND,59130183.0,Africa,RoWorld,6.766990790531078e-05,0.001145697053790104,873803213723.0,51610661653.0
Angola,AGO,33DG,120203416.0,Africa,RoWorld,6.0664621345509096e-05,0.0017788087599000012,1981441791508.0,67575232768.0
Anguilla,AIA,31ND,525421.0,North America,RoWorld,6.013035792822812e-07,1.018047401780323e-05,873803213723.0,51610661653.0
Anguilla,AIA,33DG,204663.0,North America,RoWorld,1.0328993810322268e-07,3.028668812768299e-06,1981441791508.0,67575232768.0
Anguilla,AIA,Other,460514.0,North America,RoWorld,3.123461562632321e-06,4.760650895628615e-05,147437063260.0,9673341106.0
Antigua and Barbuda,ATG,21,54800.0,North America,RoWorld,3.004296710913545e-07,1.3085838412509797e-06,182405418882.0,41877332023.0
Antigua and Barbuda,ATG,31ND,1908863.0,North America,RoWorld,2.1845456391341667e-06,3.698582693696279e-05,873803213723.0,51610661653.0
Antigua and Barbuda,ATG,33DG,1832262.0,North America,RoWorld,9.247114943535813e-07,2.711440160762067e-05,1981441791508.0,67575232768.0
Antigua and Barbuda,ATG,Other,19955625.0,North America,RoWorld,0.00013535012539424342,0.0020629506166822027,147437063260.0,9673341106.0
Argentina,ARG,11,885586566.0,South America,RoWorld,0.010758916850109344,0.03205502691843694,82311870083.0,27627072916.0
Argentina,ARG,21,1416055954.0,South America,RoWorld,0.007763234023853543,0.033814378461891254,182405418882.0,41877332023.0
Argentina,ARG,31ND,2768535060.0,South America,RoWorld,0.0031683736298063554,0.05364269651518935,873803213723.0,51610661653.0
Argentina,ARG,33DG,1731973699.0,South America,RoWorld,0.0008740976931156079,0.02563030311632415,1981441791508.0,67575232768.0
Argentina,ARG,Other,290009890.0,South America,RoWorld,0.001967008047959948,0.02998032291243385,147437063260.0,9673341106.0
Armenia,ARM,11,627522.0,Asia,RoAsia,7.623712100906368e-06,5.26168289229212e-05,82311870083.0,11926260340.0
Armenia,ARM,21,89580.0,Asia,RoAsia,4.91103830955539e-07,5.081974244044972e-06,182405418882.0,17627007871.0
Armenia,ARM,31ND,28818809.0,Asia,RoAsia,3.2980891518139585e-05,0.0001273887403639296,873803213723.0,226227286004.0
Armenia,ARM,33DG,89025294.0,Asia,RoAsia,4.49295530060695e-05,0.00016765233924726097,1981441791508.0,531011344069.0
Armenia,ARM,Other,3021911.0,Asia,RoAsia,2.0496277755281708e-05,0.00011920741626394885,147437063260.0,25350025147.0
Aruba,ABW,31ND,1151722.0,North America,RoWorld,1.3180564936272958e-06,2.231558292632455e-05,873803213723.0,51610661653.0
Aruba,ABW,33DG,631161.0,North America,RoWorld,3.1853623089258016e-07,9.340123210036266e-06,1981441791508.0,67575232768.0
Aruba,ABW,Other,8921785.0,North America,RoWorld,6.0512498029527015e-05,0.0009223064608427962,147437063260.0,9673341106.0
Australia,AUS,11,248343333.0,Oceania,RoAsia,0.0030171023055311527,0.020823235944889662,82311870083.0,11926260340.0
Australia,AUS,21,613702879.0,Oceania,RoAsia,0.0033644991621494037,0.03481605519730127,182405418882.0,17627007871.0
Australia,AUS,31ND,7254530146.0,Oceania,RoAsia,0.008302247041517202,0.032067440997686415,873803213723.0,226227286004.0
Australia,AUS,33DG,7304724653.0,Oceania,RoAsia,0.0036865703975288884,0.013756249719687379,1981441791508.0,531011344069.0
Australia,AUS,Other,1264208829.0,Oceania,RoAsia,0.008574565994783909,0.049870121298463896,147437063260.0,25350025147.0
Austria,AUT,11,4653163.0,Europe,Europe,5.653088667901648e-05,0.0008499347141035374,82311870083.0,5474729909.0
Austria,AUT,21,1658467.0,Europe,Europe,9.092202469450098e-06,0.0006818424522072706,182405418882.0,2432331684.0
Austria,AUT,31ND,4809775941.0,Europe,Europe,0.005504415485618394,0.015315880981292114,873803213723.0,314038477243.0
Austria,AUT,33DG,12271007437.0,Europe,Europe,0.006192968922726215,0.03299647666048249,1981441791508.0,371888415944.0
Austria,AUT,Other,484917821.0,Europe,Europe,0.003288981822330961,0.008454295426123692,147437063260.0,57357567551.0
Azerbaijan,AZE,11,101105.0,Asia,RoAsia,1.2283161577795494e-06,8.477510729905801e-06,82311870083.0,11926260340.0
Azerbaijan,AZE,21,5015.0,Asia,RoAsia,2.7493700739473406e-08,2.84506595600419e-07,182405418882.0,17627007871.0
Azerbaijan,AZE,31ND,6283324.0,Asia,RoAsia,7.190776940758478e-06,2.7774386153794472e-05,873803213723.0,226227286004.0
Azerbaijan,AZE,33DG,102748393.0,Asia,RoAsia,5.1855367864125904e-05,0.00019349566473037306,1981441791508.0,531011344069.0
Azerbaijan,AZE,Other,48638635.0,Asia,RoAsia,0.00032989422011361896,0.0019186819231126501,147437063260.0,25350025147.0
Bahamas,BHS,11,102933056.0,North America,RoWorld,0.0012505250566680897,0.0037258038994202364,82311870083.0,27627072916.0
Bahamas,BHS,21,47304700.0,North America,RoWorld,0.0002593382383590364,0.0011296015699858617,182405418882.0,41877332023.0
Bahamas,BHS,31ND,653413590.0,North America,RoWorld,0.0007477811705635766,0.012660438155069044,873803213723.0,51610661653.0
Bahamas,BHS,33DG,3554184.0,North America,RoWorld,1.7937362658001908e-06,5.259595645348736e-05,1981441791508.0,67575232768.0
Bahamas,BHS,Other,985167489.0,North America,RoWorld,0.006681952741168565,0.1018435593456886,147437063260.0,9673341106.0
Bahrain,BHR,11,3113627.0,Asia,RoAsia,3.782719305077558e-05,0.0002610732041088414,82311870083.0,11926260340.0
Bahrain,BHR,31ND,295043778.0,Asia,RoAsia,0.000337654718323719,0.0013041918294276105,873803213723.0,226227286004.0
Bahrain,BHR,33DG,858605992.0,Asia,RoAsia,0.00043332385320617856,0.0016169258935613852,1981441791508.0,531011344069.0
Bahrain,BHR,Other,47577525.0,Asia,RoAsia,0.0003226971831099127,0.0018768235819927963,147437063260.0,25350025147.0
Bangladesh,BGD,11,32476663.0,Asia,RoAsia,0.00039455625254597947,0.002723122091430045,82311870083.0,11926260340.0
Bangladesh,BGD,31ND,7993266018.0,Asia,RoAsia,0.009147672945654679,0.03533289975400522,873803213723.0,226227286004.0
Bangladesh,BGD,33DG,236236919.0,Asia,RoAsia,0.0001192247584624775,0.00044488111532567034,1981441791508.0,531011344069.0
Bangladesh,BGD,Other,103786727.0,Asia,RoAsia,0.0007039391907649151,0.004094146905107999,147437063260.0,25350025147.0
Barbados,BRB,11,944889.0,North America,RoWorld,1.1479377142655266e-05,3.420156029098454e-05,82311870083.0,27627072916.0
Barbados,BRB,31ND,27960883.0,North America,RoWorld,3.1999061757701136e-05,0.0005417656372629492,873803213723.0,51610661653.0
Barbados,BRB,33DG,8779190.0,North America,RoWorld,4.430708001428845e-06,0.00012991727353926856,1981441791508.0,67575232768.0
Barbados,BRB,Other,10879677.0,North America,RoWorld,7.379200832842199e-05,0.0011247072630625788,147437063260.0,9673341106.0
Belarus,BLR,11,195987.0,Europe,Europe,2.3810296109464473e-06,3.57984783281845e-05,82311870083.0,5474729909.0
Belarus,BLR,31ND,13075443.0,Europe,Europe,1.4963830293424603e-05,4.163643612971141e-05,873803213723.0,314038477243.0
Belarus,BLR,33DG,6264751.0,Europe,Europe,3.16171336793706e-06,1.6845781507061958e-05,1981441791508.0,371888415944.0
Belarus,BLR,Other,512792.0,Europe,Europe,3.4780399762555606e-06,8.940267551340045e-06,147437063260.0,57357567551.0
Belgium,BEL,11,107838125.0,Europe,Europe,0.0013101163281949535,0.019697432894858084,82311870083.0,5474729909.0
Belgium,BEL,21,5855761.0,Europe,Europe,3.210299910984637e-05,0.00240746812555191,182405418882.0,2432331684.0
Belgium,BEL,31ND,17522971368.0,Europe,Europe,0.02005368153012409,0.05579880377028096,873803213723.0,314038477243.0
Belgium,BEL,33DG,7247288812.0,Europe,Europe,0.0036575835046278923,0.01948780467819497,1981441791508.0,371888415944.0
Belgium,BEL,Other,2965896409.0,Europe,Europe,0.02011635570745022,0.05170889449527033,147437063260.0,57357567551.0
Belize,BLZ,11,17855624.0,North America,RoWorld,0.00021692647709249107,0.0006463089323393017,82311870083.0,27627072916.0
Belize,BLZ,31ND,51238433.0,North America,RoWorld,5.863841216798596e-05,0.0009927877566169826,873803213723.0,51610661653.0
Belize,BLZ,33DG,4312931.0,North America,RoWorld,2.1766629827251157e-06,6.382413827277813e-05,1981441791508.0,67575232768.0
Belize,BLZ,Other,7721510.0,North America,RoWorld,5.2371566750372616e-05,0.0007982257542030277,147437063260.0,9673341106.0
Benin,BEN,11,12669845.0,Africa,RoWorld,0.00015392488333972043,0.00045860251060699084,82311870083.0,27627072916.0
Benin,BEN,31ND,32423991.0,Africa,RoWorld,3.710674267476266e-05,0.000628242110477095,873803213723.0,51610661653.0
Benin,BEN,33DG,346442.0,Africa,RoWorld,1.748433900429324e-07,5.12675999488464e-06,1981441791508.0,67575232768.0
Benin,BEN,Other,3183126.0,Africa,RoWorld,2.1589727369885757e-05,0.00032906169286490164,147437063260.0,9673341106.0
Bermuda,BMU,11,18000.0,North America,RoWorld,2.186804889969031e-07,6.515348207437294e-07,82311870083.0,27627072916.0
Bermuda,BMU,31ND,1223567.0,North America,RoWorld,1.4002775233416307e-06,2.3707640259033127e-05,873803213723.0,51610661653.0
Bermuda,BMU,33DG,1739254.0,North America,RoWorld,8.777719373105177e-07,2.5738039348990852e-05,1981441791508.0,67575232768.0
Bermuda,BMU,Other,20347447.0,North America,RoWorld,0.00013800767968443595,0.0021034559597385917,147437063260.0,9673341106.0
Bhutan,BTN,31ND,63074.0,Asia,RoAsia,7.218330055260563e-08,2.78808100977195e-07,873803213723.0,226227286004.0
Bhutan,BTN,33DG,3049510.0,Asia,RoAsia,1.539035874316113e-06,5.74283399791878e-06,1981441791508.0,531011344069.0
Bhutan,BTN,Other,168464.0,Asia,RoAsia,1.1426163562612458e-06,6.645516090146228e-06,147437063260.0,25350025147.0
Bolivia,BOL,11,84331470.0,South America,RoWorld,0.0010245359498570925,0.0030524938438613995,82311870083.0,27627072916.0
Bolivia,BOL,21,39436620.0,South America,RoWorld,0.00021620311634223962,0.0009417175855028323,182405418882.0,41877332023.0
Bolivia,BOL,31ND,42621268.0,South America,RoWorld,4.877673523127045e-05,0.0008258229333807142,873803213723.0,51610661653.0
