hs_commodity,hs_description,naics_2023,naics_2022,overlap_type
6204611530,"Women's Or Girls' Shorts Of Wool, Not Knit  Rpo (doz)",315250.0,315240.0,both_years
6204611540,"Women's Or Girls' Overalls Of Wool, N Knit  Rpo (doz)",315250.0,315240.0,both_years
6114303012,"Jumpers Manmade Fibers, Knit, Gt=23% Wool Or Fah (doz)",315250.0,315240.0,both_years
6114303014,"Jumpers Of mmf, Knit Cont Lt 23% Wool Or Fah (doz)",315250.0,315240.0,both_years
6114303030,"W/g Sunsuits And Similar Apparel Of mmf, Knit (doz)",315250.0,315240.0,both_years
6114303052,W/g Coveralls And Sim Appa mmf Kt; Gt= 23% Wool/fa (doz),315250.0,315240.0,both_years
6114303054,"W/g Coveralls And Similar Apparel Of mmf, Knit (doz)",315250.0,315240.0,both_years
6114303070,"W/g Other Garments Of Manmade Fibers, Knit (doz)",315250.0,315240.0,both_years
6102901000,"W/g Overcoat Etc Of Silk 70% Or More Silk, Knit (doz)",315250.0,315240.0,both_years
6110110030,"Women's Sweaters Of Wool, Knit (doz)",315250.0,315240.0,both_years
6110110040,"Girls' Sweaters Of Wool, Knit (doz)",315250.0,315240.0,both_years
6110110060,"W/g Vest (exc Sweater Vest) Of Wool, Knit (doz)",315250.0,315240.0,both_years
6110110080,"W/g Sweatshirts & Sim Art Of Wool, Knit (doz)",315250.0,315240.0,both_years
6209201000,"Babies' Dresses Of Cotton, Not Knit (doz)",315250.0,315240.0,both_years
6209202000,"Babies' Blouses & Shirts Ex Set Pts Of Cotton,n Kt (doz)",315250.0,315240.0,both_years
6211430503,"W & G Cvrals & Sim Apparel mmf Gt=15% Down,  Rpo (doz)",315250.0,315240.0,both_years
6211430507,"W/g Cvrals & Sim Apparel mmf, Insltd Nesoi,   Rpo (doz)",315250.0,315240.0,both_years
6211430510,"Wmens Cvrals & Sim Apparel M-m Fib,nt Insltd  Rpo (doz)",315250.0,315240.0,both_years
6211430520,Girls' Cvrals & Sim Apparel M-m Fib N Insultd  Rpo (doz),315250.0,315240.0,both_years
6211430530,"W/g Washsuits And Similar Apparel Manmade Fib, Rpo (doz)",315250.0,315240.0,both_years
6211430540,"W/g Track Suit Trousers Man-made Fibers, Not K Rpo (doz)",315250.0,315240.0,both_years
6211430550,"W/g Track Suits Ex Trousers Man-made Fibers,  Rpo (doz)",315250.0,315240.0,both_years
6211430560,W & G Tops Ot Cam Bustiers Bandos Etc Of mmf  Rpo (doz),315250.0,315240.0,both_years
6211430564,W/g mmf Jumpers N Kt Cont Gt=36% Wgt Wl Or Fah Rpo (doz),315250.0,315240.0,both_years
6211430566,W/g mmf Jumpers N Kt Cont Lt 36% Wgt Wl Or Fah Rpo (doz),315250.0,315240.0,both_years
6211430574,W/g mmf Vests N Kt Cont Gt=36% Wgt Wool Or Fah Rpo (doz),315250.0,315240.0,both_years
6211430576,W/g mmf Vests N Kt Cont Lt 36% Wgt Wool Or Fah Rpo (doz),315250.0,315240.0,both_years
6211430578,"W/g Jackets,nesoi Of Man-made Fibers, Not Knit Rpo (doz)",315250.0,315240.0,both_years
6211430591,"W/g Garments Nesoi Of Man-made Fibers, Not Kni Rpo (doz)",315250.0,315240.0,both_years
6211431003,"W & G Cvrals & Sim Apparel mmf Gt=15% Down,  Nesoi (doz)",315250.0,315240.0,both_years
6211431007,"W/g Cvrals & Sim Apparel mmf, Insltd Nesoi,  Nt Kt (doz)",315250.0,315240.0,both_years
6211431010,"Wmens Cvrals & Sim Apparel M-m Fib,nt Insltd Nesoi (doz)",315250.0,315240.0,both_years
6211431020,Girls' Cvrals & Sim Apparel M-m Fib N Insult Nesoi (doz),315250.0,315240.0,both_years
6211431030,W/g Washsuits And Similar Apparel Manmade Fi Nesoi (doz),315250.0,315240.0,both_years
6211431040,"W/g Track Suit Trousers Man-made Fibers,  Nesoi (doz)",315250.0,315240.0,both_years
6211431050,"W/g Track Suits Ex Trousers Man-made Fibers, Nesoi (doz)",315250.0,315240.0,both_years
6211431060,No description available,315250.0,315240.0,both_years
6211431064,W/g mmf Jumpers N Kt Cont Gt=36% Wgt Wl Or F Nesoi (doz),315250.0,315240.0,both_years
6211431066,W/g mmf Jumpers N Kt Cont Lt 36% Wgt Wl Or F Nesoi (doz),315250.0,315240.0,both_years
6211431074,W/g mmf Vests N Kt Cont Gt=36% Wgt Wool Or F Nesoi (doz),315250.0,315240.0,both_years
6211431076,W/g mmf Vests N Kt Cont Lt 36% Wgt Wool Or F Nesoi (doz),315250.0,315240.0,both_years
6211431078,"W/g Jackets,nesoi Of Man-made Fibers, Not Knit (doz)",315250.0,315240.0,both_years
6211431091,No description available,315250.0,315240.0,both_years
6209203000,"Babies' Trousers, Shorts Ex Set Parts Of Cot, N Kt (doz)",315250.0,315240.0,both_years
6204616010,"Women's T/b Wool, N Knit, Elas Fiber, Gt 6 K Nesoi (doz)",315250.0,315240.0,both_years
6204616020,"Girls' T/b, Wool, N Knit, Elas Fiber, Gt 6 K Nesoi (doz)",315250.0,315240.0,both_years
6204223010,No description available,315250.0,315240.0,both_years
6204223030,"W/g Ensembles Of Skirts Of Cotton, Not Knit (doz)",315250.0,315240.0,both_years
6204223040,"W/g Ensembles Of Trouser & Breeches Of Cotton,n Kt (doz)",315250.0,315240.0,both_years
6204223050,"W/g Ensembles, Of Cotton, Not Knitted, Shorts (doz)",315250.0,315240.0,both_years
6204223060,"W/g Ensmbls Blouses & Shirts Cot Gt=2 Colors,n Kt (doz)",315250.0,315240.0,both_years
6204223065,"W/g Ensmbls Blouse & Shirt Cotton Not 2 Color,n Kt (doz)",315250.0,315240.0,both_years
6204223070,"W/g Ensembles Nesoi Of Cotton, Not Knit (doz)",315250.0,315240.0,both_years
6110901020,"W/g Sweaters Of Silk Containing 70% Silk, Knit (doz)",315250.0,315240.0,both_years
6209205030,"Babies' Sunsuits & Similar Apparel Of Cotton, N Kt (doz)",315250.0,315240.0,both_years
6209205035,"Babies' Grmnts & Clthng Access Sets Of Cotton, (doz)",315250.0,315240.0,both_years
6110901040,"W/g Vests (exc Swtr Vest) Silk Gt=70% Silk, Knit (doz)",315250.0,315240.0,both_years
6209205045,"Babies' Grmnt & Clthng Access Set Pt Of Cot, N Kt (doz)",315250.0,315240.0,both_years
6209205050,"Babies' Ot Grmnts & Clothing Access Of Cotton,n Kt (doz)",315250.0,315240.0,both_years
6110901060,"W/g Pullov & Smlr Art Silk Cont 70% More Silk,knit (doz)",315250.0,315240.0,both_years
6104610010,"W/g Trousers And Breeches Of Wool Or Fah, Knit (doz)",315250.0,315240.0,both_years
6104610020,"W/g Shorts Of Wool Or Fine Animal Hair, Knit (doz)",315250.0,315240.0,both_years
6104610030,"Women's Or Girls' Overalls Of Wool Or Fah, Knit (doz)",315250.0,315240.0,both_years
6204618010,"Women's Trousers And Breeches Of Wool, Not K Nesoi (doz)",315250.0,315240.0,both_years
6204618020,"Girls' Trousers & Breeches Of Wool, N Knit  Nesoi (doz)",315250.0,315240.0,both_years
6204618030,"Women's Or Girls' Shorts Of Wool, Not Knit  Nesoi (doz)",315250.0,315240.0,both_years
6204618040,"Women's Or Girls' Overalls Of Wool, N Knit  Nesoi (doz)",315250.0,315240.0,both_years
6204620300,"W/g Trousers Etc Of Cot, &gt;15% Down & Wfp,  Rpo (doz)",315250.0,315240.0,both_years
6113001010,W/g Coats & Jckts Knit Impreg W Rbr/plast Cov Matl (doz),315250.0,315240.0,both_years
6204620505,"W/g Ovrlls,cot,n-kt,insltd Cold Weather Protec Rpo (doz)",315250.0,315240.0,both_years
6204620510,"Women's Bib And Brace Overalls Of Cotton,  Rpo (doz)",315250.0,315240.0,both_years
6204620525,Girls' Ovrals Of Cotton N-insultd Imp Prt Plys Rpo (doz),315250.0,315240.0,both_years
6204620550,Girls' B&b Ovrals Cot N-insltd N-imp Plyst  Rpo (doz),315250.0,315240.0,both_years
6102909005,"W/g Overcoat Etc Of Oth Tex Mat Subj Cot Res, Knit (doz)",315250.0,315240.0,both_years
6102909010,"W/g Overcoat Etc Of Oth Tex Mat Subj Wool Res,knit (doz)",315250.0,315240.0,both_years
6102909015,"W/g Overcoat Etc Of Oth Tex Mat Subj mmf Res, Knit (doz)",315250.0,315240.0,both_years
6102909030,"W/g Overcoat Etc Of Textile Materials Nesoi, Knit (doz)",315250.0,315240.0,both_years
6208291000,"W/g Nightdress Etc Ot Tex Mat Cont 70% Silk, N Kt (doz)",315250.0,315240.0,both_years
6104220010,"W/g Ens Of Overcoats Jackets Blazers Of Cot, Knit (doz)",315250.0,315240.0,both_years
6104220030,"W/g Ensembles Of Skirts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104220040,"W/g Ensembles Of Trouser & Breeches Of Cotton,knit (doz)",315250.0,315240.0,both_years
6104220050,"W/g Ensembles Of Shorts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104220060,"W/g Ensembles Of Blouses Shirts Tops Of Cot, Knit (doz)",315250.0,315240.0,both_years
6104220080,"W/g Ensembles Of Sweaters Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104220090,"W/g Ensembles Nesoi Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6204621503,W/g Trousr Breeches Shorts Cotton Cmpct Yrn  Rpo (doz),315250.0,315240.0,both_years
6204621506,Womens Corduroy Trousers & Breeches Cotton  Rpo (doz),315250.0,315240.0,both_years
6204621511,Womens Blue Denm Trousers & Breeches Cotton  Rpo (doz),315250.0,315240.0,both_years
6204621521,Women's Trousers & Breeches Cotton Not Knit Ne Rpo (doz),315250.0,315240.0,both_years
6204621526,Girls Cordry Trousr Etc Cottn Playsuit Pts  Rpo (doz),315250.0,315240.0,both_years
6204621531,Girls' Corduroy Trousers Etc Cotton Not Knit  Rpo (doz),315250.0,315240.0,both_years
6204621536,Girls Blue Dnm Trousrs Etc Cot Plysuit Pts  Rpo (doz),315250.0,315240.0,both_years
6204621541,Girls Blue Denim Trousers Etc Cotton Nt Knit  Rpo (doz),315250.0,315240.0,both_years
6204621546,Girls Trouser Etc Cotton Plysuit Pts Nt Knit  Rpo (doz),315250.0,315240.0,both_years
6204621551,Girls' Trousers & Breeches Of Cotton Nt Knit  Rpo (doz),315250.0,315240.0,both_years
6204621556,"Women's Shorts Of Cotton, Not Knit, Nesoi Rpo (doz)",315250.0,315240.0,both_years
6204621561,Girls' Shorts Cotton Playsuit Parts Not Knit  Rpo (doz),315250.0,315240.0,both_years
6204621566,"Girls' Shorts Of Cotton, Not Knit, Nesoi Rpo (doz)",315250.0,315240.0,both_years
6204491000,"Wg Dresses Of Silk Con Gt=70% Slk/slk Wst, Nt Knit (doz)",315250.0,315240.0,both_years
6204230005,No description available,315250.0,315240.0,both_years
6204230010,"W/g Ens Skirts Of Syn Fib 36% More Wool, Not Knit (doz)",315250.0,315240.0,both_years
6204230015,"W/g Ens Trouser Etc Syn Fib Gt=36% Wl/fah, Nt Knit (doz)",315250.0,315240.0,both_years
6204230020,"W/g Ens Blouses Of Syn Fib 36% More Wool, Not Knit (doz)",315250.0,315240.0,both_years
6204230025,"W/g Ens Nesoi Of Synthetic Fib 36% More Wool, N Kt (doz)",315250.0,315240.0,both_years
6204230030,Wg Ens Hd 6202/6204 Of Syn Fib Lt 36% W/fah Woven (doz),315250.0,315240.0,both_years
6204230035,W/g Ens Of Skrts Of Syn Fib Lt 36% W/fah  Nt Kt/c (doz),315250.0,315240.0,both_years
6204230040,"W/g Ens Of Trsrs Of Syn Fib Lt 36% W/fah, Nt Kt/c (doz)",315250.0,315240.0,both_years
6204230045,Wg Ens Of Short Syn Fib Lt 36% By Wgt W/fah N Kn (doz),315250.0,315240.0,both_years
6204230050,"W/g Ens Blouse & Shirt Syn Fib Gt 2 Col Warp, N Kt (doz)",315250.0,315240.0,both_years
6204230055,"W/g Ens Blouse & Shirt Syn Fib Lt 2 Col Warp,n Kt (doz)",315250.0,315240.0,both_years
6204230060,Wg Ens Nesoi Ot Syn Fib Lt 36% By Wgt W/fah Not K (doz),315250.0,315240.0,both_years
6110121020,"W/g Sweaters Wholly Of Cashmere, Knit (doz)",315250.0,315240.0,both_years
6110121040,"W/g Vests (exc Swtr Vest) Wholly Of Cashmere, Knit (doz)",315250.0,315240.0,both_years
6110121060,"W/g Sweatshirts Etc Wholly Of Cashmere, Knit (doz)",315250.0,315240.0,both_years
6111301000,"Babies' Trousers, Shorts Ex Set Pt Of Syn Fib,knit (doz)",315250.0,315240.0,both_years
6110122030,"Women's Sweaters Of Cashmere, Nesoi, Knit (doz)",315250.0,315240.0,both_years
6110122040,"Girls' Sweaters Of Cashmere, Nesoi,  Knit (doz)",315250.0,315240.0,both_years
6110122060,"W/g Vest (exc Sweater Vest) Of Cashmere, Nesoi, Kt (doz)",315250.0,315240.0,both_years
6110122080,"W/g Sweatshirts & Sim Art Of Cashmere, Nesoi, Knit (doz)",315250.0,315240.0,both_years
6204625000,"W/g Trousers Etc Of Cot, &gt;15% Down & Wfp, Nesoi (doz)",315250.0,315240.0,both_years
6111302000,"Babies' Blouses, Shirts Ex Set Pts Of Syn Fib,knit (doz)",315250.0,315240.0,both_years
6110909026,"W/g Sweaters Of Oth Textile Mat Subj Cot Res, Knit (doz)",315250.0,315240.0,both_years
6110909028,"W/g Sweaters Of Oth Textile Mat Subj Wool Res,knit (doz)",315250.0,315240.0,both_years
6110909030,"W/g Sweaters Of Oth Textile Mat Subj mmf Res, Knit (doz)",315250.0,315240.0,both_years
6110909034,"Women/girl Sweaters Of Silk (846), Knit Or Crochd (doz)",315250.0,315240.0,both_years
6110909041,"Women/girls Sweater,oth Tx Fbr(845),knit Or Crochd (doz)",315250.0,315240.0,both_years
6110909046,"W/g Vests (exc Swtr Vest) Tex Matl Subj Cot Res,kt (doz)",315250.0,315240.0,both_years
6110909050,"W/g Vest (exc Swtr Vest) Tex Matl Subj Wool Res,kt (doz)",315250.0,315240.0,both_years
6110909054,"W/g Vests (exc Swtr Vest) Tex Matl Subj mmf Res,kt (doz)",315250.0,315240.0,both_years
6110909066,"W/g Vests,not Sweater Vest,knit,oth Text Mat,nesoi (doz)",315250.0,315240.0,both_years
6110909071,W/g Pullov Knit To Shape Subj To Cottn Restr Nesoi (doz),315250.0,315240.0,both_years
6110909073,W/g Pullover Subj To Cotton Restraints Knit Nesoi (doz),315250.0,315240.0,both_years
6110909077,"W/g Pullov & Smlr Art Tex Mat Subj Wool Res, Knit (doz)",315250.0,315240.0,both_years
6110909081,W/g Pullov Knit To Shape Subj Man-made Restr Nesoi (doz),315250.0,315240.0,both_years
6110909082,W/g Pullov Subj To Man-made Fiber Restr Knit Nesoi (doz),315250.0,315240.0,both_years
6110909090,"W/g Pullovers & Similar Art,oth Tex Mat,knit,nesoi (doz)",315250.0,315240.0,both_years
6204626005,"W/g Ovrlls,cot,n-kt,insltd Cold Weather Prot Nesoi (doz)",315250.0,315240.0,both_years
6204626010,"Women's Bib And Brace Overalls Of Cotton, Nesoi (doz)",315250.0,315240.0,both_years
6204626025,Girls' Ovrals Of Cotton N-insultd Imp Prt Pl Nesoi (doz),315250.0,315240.0,both_years
6204626050,Girls' B&b Ovrals Cot N-insltd N-imp Plyst  Nesoi (doz),315250.0,315240.0,both_years
6204495010,"W/g Dresses Of Ot Textile Mat Subj Cot Res, Nt Kt (doz)",315250.0,315240.0,both_years
6204495020,"W/g Dresses Of Ot Textile Mat Subj Wool Res, Nt Kt (doz)",315250.0,315240.0,both_years
6204495030,"W/g Dresses Of Ot Textile Mat Subj mmf Res, Nt Kt (doz)",315250.0,315240.0,both_years
6204495050,"Wg Dresses Slk, Lt 70% By Wgt Slk/slk Wst Nt Knit (doz)",315250.0,315240.0,both_years
6204495060,"W/g Dresses Of Textile Materials Nesoi, Not Knit (doz)",315250.0,315240.0,both_years
6111303000,"Babies' T-shirts, Etc Ex Set Parts Of Syn Fib,knit (doz)",315250.0,315240.0,both_years
6204627000,"W/g Trousers Etc Cotton Crtfd Folklore Prod, Nt Kt (doz)",315250.0,315240.0,both_years
6111304000,"Babies' Sweaters Etc Ex Set Parts Of Syn Fib, Knit (doz)",315250.0,315240.0,both_years
6204628003,W/g Trousr Breeches Shorts Cotton Cmpct Yr Nesoi (doz),315250.0,315240.0,both_years
6204628006,Womens Corduroy Trousers & Breeches Cotton  Nesoi (doz),315250.0,315240.0,both_years
6204628011,Womens Blue Denm Trousers & Breeches Cotto Nesoi (doz),315250.0,315240.0,both_years
6204628021,No description available,315250.0,315240.0,both_years
6204628026,Girls Cordry Trousr Etc Cottn Playsuit Pts  Nesoi (doz),315250.0,315240.0,both_years
6204628031,Girls' Corduroy Trousers Etc Cotton Not Knit Nesoi (doz),315250.0,315240.0,both_years
6204628036,Girls Blue Dnm Trousrs Etc Cot Plysuit Pts  Nesoi (doz),315250.0,315240.0,both_years
6204628041,Girls Blue Denim Trousers Etc Cotton Nt Knit Nesoi (doz),315250.0,315240.0,both_years
6204628046,Girls Trouser Etc Cotton Plysuit Pts Nt Knit Nesoi (doz),315250.0,315240.0,both_years
6204628051,Girls' Trousers & Breeches Of Cotton Nt Knit Nesoi (doz),315250.0,315240.0,both_years
6204628056,"Women's Shorts Of Cotton, Not Knit, Nesoi (doz)",315250.0,315240.0,both_years
6204628061,Girls' Shorts Cotton Playsuit Parts Not Knit Nesoi (doz),315250.0,315240.0,both_years
6204628066,"Girls' Shorts Of Cotton, Not Knit, Nesoi (doz)",315250.0,315240.0,both_years
6206201000,"W/g Blouses Wool Crtfd Folklore Products, Not Knit (doz)",315250.0,315240.0,both_years
6111305010,"Babies' Sunsuits & Similar Apparel Of Syn Fib,knit (doz)",315250.0,315240.0,both_years
6111305015,"Babies' Blanket Sleepers Of Synthetic Fibers, Knit (doz)",315250.0,315240.0,both_years
6111305020,"Babies' Grmnt & Clthng Access Sets Of Syn Fib,knit (doz)",315250.0,315240.0,both_years
6111305030,"Babies' Grmnt & Clthng Access Set Pt Syn Fib, Knit (doz)",315250.0,315240.0,both_years
6111305070,"Babies Grmnt & Cloth Access, Knit Syn Fibers Nesoi (doz)",315250.0,315240.0,both_years
6113009020,W/g Coats Etc Knit Cotton Impreg Resin Ex Rbr/plas (doz),315250.0,315240.0,both_years
6113009030,W/g Coat Etc Oth Kt Fab Impreg Resin Exc Rbr/plas (doz),315250.0,315240.0,both_years
6113009042,W/g Trousers Knit Cot Impreg Resin Ex Rbr/plastic (doz),315250.0,315240.0,both_years
6113009052,W/g Trouser Oth Knit Fab Impreg Resin Exc Rbr/plas (doz),315250.0,315240.0,both_years
6113009060,W/g Overalls Knit Cot Impreg Resin Ex Rbr/plastic (doz),315250.0,315240.0,both_years
6113009070,W/g Overall Oth Knit Fab Impreg Resin Exc Rbr/plas (doz),315250.0,315240.0,both_years
6113009082,W/g Ot Grmnt Knit Cot Impreg Resin Ex Rbr/plastic (doz),315250.0,315240.0,both_years
6113009086,W/g Grmnt Knit Fab Nesoi Impreg Resin Exc Rbr/plas (doz),315250.0,315240.0,both_years
6108291000,"W/g Briefs & Panties Of Tex Matl Cont 70% Silk,kt (doz)",315250.0,315240.0,both_years
6104621010,"W/g Overalls Of Cotton, Insulated Knit Or Croceted (doz)",315250.0,315240.0,both_years
6104621020,"Women's Overalls Of Cotton, Nt Insulated Knit (doz)",315250.0,315240.0,both_years
6104621030,"Girls Overalls Of Cotton, Nt Insulated Knit (doz)",315250.0,315240.0,both_years
6208299010,"W/g Nightdresses And Pajamas Of Wool, Not Knit (doz)",315250.0,315240.0,both_years
6208299030,"W/g Nghtdrss & Pjs Lt 70% By Wgt Slk/slk Wst, N Kt (doz)",315250.0,315240.0,both_years
6206202010,"Women's Blouses Wool Con Gt=30% Silk, N Kt Or Croc (doz)",315250.0,315240.0,both_years
6206202020,"Girls' Blouses Wool Con Gt=30% Silk, N Kt Or Croch (doz)",315250.0,315240.0,both_years
6202401000,"W/g Overcoats, Carcoats Etc Of mmf & Down, Nt Knit (doz)",315250.0,315240.0,both_years
6202401510,Women's Overcoat & Sml Coats mmf Gt=36% Wool Nt Kt (doz),315250.0,315240.0,both_years
6202401520,"Girls' Overcoat & Sim Coats mmf Gt=36% Wool, Nt Kt (doz)",315250.0,315240.0,both_years
6104622006,"Knitted Womens Cotton Trous, Cont Gt=5% Elast Yarn (doz)",315250.0,315240.0,both_years
6104622011,"Knitted Womens Cotton Trousers, Other (doz)",315250.0,315240.0,both_years
6104622016,"Knit Grl Cot Trous,gt=5% Elas Yrn,pts Of Playsuit (doz)",315250.0,315240.0,both_years
6104622021,"Knit Girls Cot Trous, Parts Of Playsuits, Other (doz)",315250.0,315240.0,both_years
6104622026,"Knit Girls Cot Trous, Gt=5% Elast Yarn, Nesoi (doz)",315250.0,315240.0,both_years
6104622028,"Knitted Girls Cotton Trousers, Nesoi (doz)",315250.0,315240.0,both_years
6104622030,"Women's Shorts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104622050,"G Shorts Cot Imported As Part Of Playsts, Knit (doz)",315250.0,315240.0,both_years
6104622060,"G Shorts Cot N-imported As Part Of Playsuits, Knit (doz)",315250.0,315240.0,both_years
6104491000,"W/g Dresses Of Silk Cont 70% More Silk, Knit (doz)",315250.0,315240.0,both_years
6204630100,"W/g Trousers Etc Syn Fib &gt;15% Down & Wfp,  Rpo (doz)",315250.0,315240.0,both_years
6206203010,W Wool Blouses Lt 30% Wgt W/fah Nesoi N Knit/croc (doz),315250.0,315240.0,both_years
6206203020,"Girls' Blouses Of Wool Nesoi, Not Knit Or Crochetd (doz)",315250.0,315240.0,both_years
6204630200,"Water Resis Bib & Brace Overalls Syn Fiber,n K Rpo (doz)",315250.0,315240.0,both_years
6202402005,"Women's Raincoat Of mmf Con Lt 36% W/fah, Not Knit (doz)",315250.0,315240.0,both_years
6202402010,"Girls' Raincoats Of mmf Con Lt 36% W/fah, Not Knit (doz)",315250.0,315240.0,both_years
6202402020,"Women's Overcoats & Smlr Coats mmf Nesoi, Not Knit (doz)",315250.0,315240.0,both_years
6202402030,"Girls' Overcoats & Smlr Coats mmf Nesoi, Not Knit (doz)",315250.0,315240.0,both_years
6204630305,Wg B&b Overalls Syn Fib Insltd Cold Weathr Prc Rpo (doz),315250.0,315240.0,both_years
6204630310,"Women's Bib & Brace Overalls Synthetic Fiber, Rpo (doz)",315250.0,315240.0,both_years
6204630325,G B&b Ovrals Syn Fib N-insltd Import Prts Plys Rpo (doz),315250.0,315240.0,both_years
6204630350,G B&b Ovrals Syn Fib N-insltd N-imp Prt Plyst  Rpo (doz),315250.0,315240.0,both_years
6202402500,"W/g Overcoats, Carcoats Etc Of mmf & Down,  Rpo (doz)",315250.0,315240.0,both_years
6204630810,"Women's Trouser Etc Synthetic Fib Gt=36% Wool, Rpo (doz)",315250.0,315240.0,both_years
6204630820,"Girls' Trouser Etc Synthetic Fib Gt=36% Wool, Rpo (doz)",315250.0,315240.0,both_years
6204630910,"Ski/snowboard Pants, Wom/girl Water-resist Sy Rpo (doz)",315250.0,315240.0,both_years
6204630990,"W/g W/r Trous Etc Syn Fib Lt 36%w/fah, N Knt/c Rpo (doz)",315250.0,315240.0,both_years
6204631110,"W Trouser Etc Syn Fib Lt 36% Wt W/fah, N Knt/c Rpo (doz)",315250.0,315240.0,both_years
6204631125,"G Trous Etc Syn Fib Lt 36% W/fah Imp Plyst,  Rpo (doz)",315250.0,315240.0,both_years
6204631130,"G Trous Etc Syn Fib Lt 36% W/fah N Imp Plyst,  Rpo (doz)",315250.0,315240.0,both_years
6204631132,"W Shorts Of Syn Fib Lt 36% W/fah, Not Knit/cr Rpo (doz)",315250.0,315240.0,both_years
6204631135,"G Shorts Syn Fib Lt 36% W/fah Imp Plyst, N Kt/ Rpo (doz)",315250.0,315240.0,both_years
6204631140,"G Shorts Syn Fib Lt 36% W/fah Nt Plyst Pt, N K Rpo (doz)",315250.0,315240.0,both_years
6104230010,"W/g Ens Ovrcts Jckts Etc Syn Fib Gt=23% Wl, Knit (doz)",315250.0,315240.0,both_years
6104230014,No description available,315250.0,315240.0,both_years
6104230016,"W/g Ens Trousers Of Syn Fib 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6104230020,"W/g Ens Blouses & Tops Syn Fib Gt=23% Wool, Knit (doz)",315250.0,315240.0,both_years
6104230022,"W/g Ens Sweaters Of Syn Fib 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6104230024,"W/g Ens Nesoi Of Synthetic Fib 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6104230026,"W/g Ens Of Overcoats Jackets Etc Ot Syn Fib, Knit (doz)",315250.0,315240.0,both_years
6104230030,"W/g Ens Of Skirts Of Other Synthetic Fibers, Knit (doz)",315250.0,315240.0,both_years
6104230032,"W/g Ens Of Trousers Of Ot Synthetic Fibers, Knit (doz)",315250.0,315240.0,both_years
6104230034,"W/g Ens Of Shorts Of Other Synthetic Fibers, Knit (doz)",315250.0,315240.0,both_years
6104230036,"W/g Ens Of Blouses & Tops Of Other Syn Fiber, Knit (doz)",315250.0,315240.0,both_years
6104230040,No description available,315250.0,315240.0,both_years
6104230042,"W/g Ens Nesoi Of Other Synthetic Fibers, Knit (doz)",315250.0,315240.0,both_years
6202403510,"W/g Padded Sleeveless Jckt W Sleeve Att mmf,  Rpo (doz)",315250.0,315240.0,both_years
6202403520,"W/g Padded Sleeveless Jckt W-out Slv Att mmf, Rpo (doz)",315250.0,315240.0,both_years
6212103000,"Bras Cont Lace Net Etc Tex Mtl Gt=70% Silk, Nt Kt (doz)",315250.0,315240.0,both_years
6202404011,"Women's Anorak & Smlr Artic mmf Gt=36% Wool, Rpo (doz)",315250.0,315240.0,both_years
6202404021,"Girls' Anorak & Smlr Articl mmf Gt=36% Wool,  Rpo (doz)",315250.0,315240.0,both_years
6202404500,W/g Garm Desgn mmf Lt 36% Wgt W/fah N Kt Or Cr Rpo (doz),315250.0,315240.0,both_years
6202405011,W Anorak & Smlr Art mmf Lt 36% Wl/fah N K Or C Rpo (doz),315250.0,315240.0,both_years
6202405021,G Anorak & Smlr Art mmf Lt 36% Wl/fah N K Or C Rpo (doz),315250.0,315240.0,both_years
6112490010,"W/g Swimwear Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6112490015,"W/g Swimwear, Kt, Oth Text Mat, Cont Wgt 70% Silk (doz)",315250.0,315240.0,both_years
6112490090,"W/g Swimwear, Knit, Other Textile Material, Other (doz)",315250.0,315240.0,both_years
6202405500,"W/g Overcoats, Carcoats Etc Of mmf & Down,  Nesoi (doz)",315250.0,315240.0,both_years
6212105010,"Brassieres Cont Lace, Net Or Embroidery Of Cotton (doz)",315250.0,315240.0,both_years
6212105020,Brassieres Cont Lace Net/embroidery Manmade Fibers (doz),315250.0,315240.0,both_years
6212105030,"Bras Cont Lace Net Etc Tex Mtl Lt 70% Silk, Nt Kt (doz)",315250.0,315240.0,both_years
6202406010,"W/g Padded Sleeveless Jckt W Sleeve Att mmf, Nesoi (doz)",315250.0,315240.0,both_years
6202406020,W/g Padded Sleeveless Jckt W-out Slv Att mmf Nesoi (doz),315250.0,315240.0,both_years
6204110000,Women's/girls' Suits Of Wool Or Fine Animal Hair (no),315250.0,315240.0,both_years
6202406511,"Women's Anorak & Smlr Artic mmf Gt=36% Wool, Nesoi (doz)",315250.0,315240.0,both_years
6202406521,"Girls' Anorak & Smlr Articl mmf Gt=36% Wool, Nesoi (doz)",315250.0,315240.0,both_years
6204635000,"W/g Trousers Etc Syn Fib &gt;15% Down & Wfp, N Nesoi (doz)",315250.0,315240.0,both_years
6202407000,"W/g Garm Desgn mmf Lt 36% Wgt W/fah N Kt, Nesoi (doz)",315250.0,315240.0,both_years
6204635500,"Water Resis Bib & Brace Overalls Syn Fiber, Nesoi (doz)",315250.0,315240.0,both_years
