ISO3,HS_Section,2024_imports,2024_duty,2024_tariff,2025_tariff
LBN,7,636975.0,9414.0,1.477922995407983,11.477922995407983
LBN,8,416782.0,27264.0,6.541549299153994,16.54154929915399
LBN,9,1023185.0,37965.0,3.7104726906668883,13.599309997703253
LBN,10,1582380.0,0.0,0.0,9.96083115307322
LBN,11,12138043.0,1548425.0,12.756792837197892,22.756792837197896
LBN,12,51044.0,5273.0,10.330303267768985,21.700101872893974
LBN,13,2739656.0,21691.0,0.7917417369187956,10.791741736918796
LBN,14,73436455.0,228887.0,0.3116803500386831,10.311680350038683
LBN,15,2809505.0,8664.0,0.30838172560646804,43.362560308666474
LBN,16,8194003.0,39132.0,0.4775687780441379,13.751071973002695
LBN,17,293332.0,5385.0,1.8358037991081777,26.835803799108177
LBN,18,8091013.0,1510.0,0.018662681669155644,11.46589308409219
LBN,19,493342.0,949.0,0.1923614855414702,10.19236148554147
LBN,20,5223190.0,59105.0,1.1315881673842998,11.131588167384301
LBN,21,8149722.0,0.0,0.0,10.0
LBR,1,0.0,0.0,0.0,0.0
LBR,2,3417.0,0.0,0.0,10.0
LBR,3,768524.0,0.0,0.0,10.0
LBR,4,35707.0,0.0,0.0,10.0
LBR,5,2400.0,554.0,23.083333333333332,23.08333333333333
LBR,6,0.0,0.0,0.0,0.0
LBR,7,61867690.0,495.0,0.0008000945242985475,10.0008000945243
LBR,8,0.0,0.0,0.0,0.0
LBR,9,9579.0,0.0,0.0,10.0
LBR,10,121663.0,0.0,0.0,10.0
LBR,11,5432.0,587.0,10.806332842415317,20.80633284241532
LBR,12,0.0,0.0,0.0,0.0
LBR,13,0.0,0.0,0.0,0.0
LBR,14,7694447.0,0.0,0.0,10.0
LBR,15,10080.0,0.0,0.0,50.0
LBR,16,76005.0,571.0,0.7512663640549964,10.54266166699559
LBR,17,0.0,0.0,0.0,0.0
LBR,18,249080.0,0.0,0.0,10.0
LBR,19,0.0,0.0,0.0,0.0
LBR,20,0.0,0.0,0.0,0.0
LBR,21,1368473.0,0.0,0.0,10.0
LBY,1,4963.0,0.0,0.0,10.0
LBY,2,0.0,0.0,0.0,0.0
LBY,3,0.0,0.0,0.0,0.0
LBY,4,0.0,0.0,0.0,0.0
LBY,5,2482204524.0,2066792.0,0.0832643716509478,9.661992123578935
LBY,6,57946772.0,6341.0,0.010942801093389637,10.010942801093389
LBY,7,0.0,0.0,0.0,0.0
LBY,8,0.0,0.0,0.0,0.0
LBY,9,0.0,0.0,0.0,0.0
LBY,10,4000.0,0.0,0.0,10.0
LBY,11,1820.0,175.0,9.615384615384617,19.615384615384617
LBY,12,0.0,0.0,0.0,0.0
LBY,13,0.0,0.0,0.0,0.0
LBY,14,0.0,0.0,0.0,0.0
LBY,15,0.0,0.0,0.0,0.0
LBY,16,8823.0,0.0,0.0,10.0
LBY,17,5073.0,127.0,2.503449635324266,27.50344963532426
LBY,18,26862.0,0.0,0.0,10.0
LBY,19,0.0,0.0,0.0,0.0
LBY,20,7625.0,111.0,1.455737704918033,11.455737704918032
LBY,21,1420952.0,0.0,0.0,10.0
LCA,1,4560.0,0.0,0.0,10.0
LCA,2,1488056.0,157.0,0.010550678200282786,10.010550678200282
LCA,3,0.0,0.0,0.0,0.0
LCA,4,1028196.0,145.0,0.014102369587121522,10.014102369587121
LCA,5,4500.0,95.0,2.111111111111111,2.111111111111111
LCA,6,4721.0,0.0,0.0,10.0
LCA,7,2534.0,0.0,0.0,10.0
LCA,8,0.0,0.0,0.0,0.0
LCA,9,0.0,0.0,0.0,0.0
LCA,10,0.0,0.0,0.0,0.0
LCA,11,2000.0,0.0,0.0,10.0
LCA,12,0.0,0.0,0.0,0.0
LCA,13,0.0,0.0,0.0,0.0
LCA,14,585588.0,0.0,0.0,10.0
LCA,15,1361024.0,0.0,0.0,10.0
LCA,16,499519.0,0.0,0.0,18.878941541763176
LCA,17,18773.0,0.0,0.0,10.0
LCA,18,23984.0,0.0,0.0,10.0
LCA,19,0.0,0.0,0.0,0.0
LCA,20,10684.0,0.0,0.0,10.0
LCA,21,1778553.0,0.0,0.0,10.0
LIE,1,0.0,0.0,0.0,0.0
LIE,2,0.0,0.0,0.0,0.0
LIE,3,0.0,0.0,0.0,0.0
LIE,4,0.0,0.0,0.0,0.0
LIE,5,55425.0,0.0,0.0,10.0
LIE,6,87358529.0,2804469.0,3.210297874864628,13.0567042858517
LIE,7,889436.0,22026.0,2.4764007753227886,13.589769247028453
LIE,8,2274.0,430.0,18.909410729991205,28.909410729991205
LIE,9,30623.0,0.0,0.0,0.0
LIE,10,34904.0,0.0,0.0,10.0
LIE,11,833808.0,68471.0,8.211842534492353,18.21184253449235
LIE,12,1147.0,0.0,0.0,10.0
LIE,13,8216572.0,373598.0,4.546884029008691,14.546884029008691
LIE,14,27842.0,258.0,0.9266575677034696,10.926657567703469
LIE,15,68971993.0,1370528.0,1.9870790162609917,12.62112173560071
LIE,16,21839074.0,389513.0,1.7835600538740792,17.247663522729948
LIE,17,11555234.0,288880.0,2.499992644026075,27.49999264402608
LIE,18,32273539.0,3593.0,0.011132959419169988,10.052602226238651
LIE,19,0.0,0.0,0.0,0.0
LIE,20,2961884.0,178224.0,6.017251182017932,16.017251182017933
LIE,21,6619237.0,0.0,0.0,10.0
LKA,1,31340125.0,48506.0,0.1547728351434463,10.154772835143445
LKA,2,107323804.0,163484.0,0.1523278097746144,10.152327809774615
LKA,3,34906990.0,6680.0,0.019136568349204557,10.019136568349204
LKA,4,83913097.0,349038.0,0.4159517554214451,10.415951755421444
LKA,5,1157287.0,269.0,0.023244018121693234,4.7957075470475345
LKA,6,63062405.0,189071.0,0.29981571429126436,10.299815714291265
LKA,7,338899291.0,936029.0,0.27619680089563836,10.338739466409802
LKA,8,3383484.0,216597.0,6.401596697368747,16.40159669736875
LKA,9,1400399.0,38453.0,2.745860286961073,12.745860286961076
LKA,10,13040512.0,0.0,0.0,9.90208743337685
LKA,11,1855895306.0,305664386.0,16.46991535631375,26.469915356313745
LKA,12,6609164.0,418277.0,6.328742939349061,16.328742939349063
LKA,13,15861480.0,278540.0,1.7560782474271002,11.7560782474271
LKA,14,249735201.0,116938.0,0.04682479663729904,10.0468247966373
LKA,15,56620929.0,6567523.0,11.599108520455395,25.61756183830894
LKA,16,122438071.0,298391.0,0.24370769448009352,11.626779182105867
LKA,17,17197302.0,90714.0,0.5274897190268566,12.466708731404497
LKA,18,40938793.0,12538.0,0.030626208251914026,10.054743186981597
LKA,19,0.0,0.0,0.0,0.0
LKA,20,50797943.0,256654.0,0.5052448678876622,12.504484384338163
LKA,21,24006506.0,0.0,0.0,10.0
LSO,1,792639.0,0.0,0.0,10.0
LSO,2,33415.0,0.0,0.0,10.0
LSO,3,0.0,0.0,0.0,0.0
LSO,4,0.0,0.0,0.0,0.0
LSO,5,0.0,0.0,0.0,0.0
LSO,6,0.0,0.0,0.0,0.0
LSO,7,0.0,0.0,0.0,0.0
LSO,8,0.0,0.0,0.0,0.0
LSO,9,0.0,0.0,0.0,0.0
LSO,10,6304.0,0.0,0.0,10.0
LSO,11,151367411.0,203558.0,0.13447940917744838,10.134479409177448
LSO,12,2400.0,180.0,7.5,17.5
LSO,13,0.0,0.0,0.0,0.0
LSO,14,104480871.0,0.0,0.0,10.0
LSO,15,0.0,0.0,0.0,0.0
LSO,16,1050394.0,26464.0,2.519435564178775,12.519435564178774
LSO,17,0.0,0.0,0.0,0.0
LSO,18,0.0,0.0,0.0,0.0
LSO,19,0.0,0.0,0.0,0.0
LSO,20,0.0,0.0,0.0,0.0
LSO,21,1034649.0,0.0,0.0,10.0
LTU,1,806122914.0,4870655.0,0.6042074868994483,10.599891743059915
LTU,2,866742752.0,13305025.0,1.5350604281718874,11.535060428171887
LTU,3,922642.0,59910.0,6.49330943096022,16.49330943096022
LTU,4,314362074.0,14621987.0,4.6513203116225785,14.651320311622575
LTU,5,590461245.0,2891692.0,0.4897344278708758,10.225978099544875
LTU,6,603531487.0,4842687.0,0.8023917731404129,10.711727157990019
LTU,7,60928836.0,3056262.0,5.016117491560154,15.015438010337173
LTU,8,201946.0,16781.0,8.309647133392096,18.309647133392094
LTU,9,297872886.0,2668571.0,0.8958757662824,10.826298268718556
LTU,10,413881463.0,0.0,0.0,9.999018487087932
LTU,11,24156608.0,2483325.0,10.280106379173764,20.280106379173763
LTU,12,174483.0,9457.0,5.420012264805167,16.574050194001707
LTU,13,6333727.0,222843.0,3.5183549906713694,13.51835499067137
LTU,14,1720645.0,30800.0,1.7900264145131621,11.790026414513164
LTU,15,2030393388.0,42437502.0,2.0901123029070856,11.180087757456784
LTU,16,170431730.0,1507075.0,0.8842690266653985,12.655436373262186
LTU,17,9712311.0,150259.0,1.547098316765186,20.84768753801232
LTU,18,152942197.0,1726499.0,1.1288571982524875,11.3756890127582
LTU,19,4371138.0,0.0,0.0,10.0
LTU,20,209880080.0,283518.0,0.13508571180266368,13.161439308580407
LTU,21,50060433.0,0.0,0.0,10.0
LUX,1,3917861145.0,233644314.0,5.963568012056231,15.962680022443726
LUX,2,2551068456.0,54362087.0,2.130953674416019,12.130953674416018
LUX,3,3079509324.0,47137600.0,1.5306854125309997,11.530685412531
LUX,4,5414571537.0,315482780.0,5.826551147106952,15.82655114710695
LUX,5,12440571632.0,51030788.0,0.4101964886302903,9.785758635628586
LUX,6,2724875355.0,22824606.0,0.8376385348459361,10.48650013937977
LUX,7,44115238.0,1260780.0,2.857924057895823,13.513760030037693
LUX,8,255562394.0,6882832.0,2.6932100189983355,12.693210018998336
LUX,9,259512723.0,45530.0,0.017544419199824742,10.017544419199824
LUX,10,402943854.0,0.0,0.0,10.0
LUX,11,921218871.0,47645246.0,5.171978940062334,15.171978940062335
LUX,12,169865625.0,5298452.0,3.1192020162996483,13.119202016299651
LUX,13,4869003.0,77135.0,1.584205226408774,14.784779348051336
LUX,14,318863.0,1434.0,0.4497229217563656,10.449722921756363
LUX,15,414315392.0,4818510.0,1.16300530780184,16.052271212747993
LUX,16,80932173.0,1710316.0,2.1132708249412753,14.755794521914048
LUX,17,1762840608.0,21858617.0,1.2399655930776017,11.584917542925128
LUX,18,155325859.0,2662119.0,1.7138929841682062,11.848229823728191
LUX,19,1849959145.0,33110517.0,1.7897972011700833,11.789797201170083
LUX,20,626765.0,5037.0,0.8036504910133783,12.886791700238527
LUX,21,150214842.0,0.0,0.0,10.0
LVA,1,632936255.0,3149837.0,0.49765469668031576,10.497654696680314
LVA,2,625568731.0,27991707.0,4.47460136878229,14.47460136878229
LVA,3,11180.0,216.0,1.9320214669051878,11.932021466905187
LVA,4,395772365.0,14013735.0,3.5408573814899884,13.540857381489985
LVA,5,68904431.0,158790.0,0.23044962086690768,5.7308352201616755
LVA,6,2230243384.0,22661009.0,1.016077848838044,11.010063895340313
LVA,7,1397118.0,57897.0,4.144030783369765,14.142062445691776
LVA,8,255611820.0,6890547.0,2.695707498972465,12.695707498972466
LVA,9,166177684.0,1896377.0,1.1411742866749786,10.57643558204843
LVA,10,2978955.0,0.0,0.0,9.602202785876255
LVA,11,22641507.0,895152.0,3.953588425010756,13.953588425010755
LVA,12,16657065.0,240767.0,1.4454347149392766,11.51546866149589
LVA,13,27593051.0,1347070.0,4.881917552357657,14.881917552357654
LVA,14,120337.0,1563.0,1.2988523895393769,11.298852389539377
LVA,15,217787492.0,2719969.0,1.2489096481261652,8.311652397374592
LVA,16,135861936.0,825720.0,0.6077640465832902,11.45718724337919
LVA,17,440749750.0,5463896.0,1.2396821552366166,11.347902897279011
LVA,18,77738359.0,1277372.0,1.6431682073453597,11.66662181536402
LVA,19,2554963.0,206.0,0.008062739069019786,10.00806273906902
LVA,20,28483159.0,122678.0,0.4307036308718425,15.126803526252127
LVA,21,27239733.0,0.0,0.0,10.0
MAC,1,64800.0,0.0,0.0,10.0
MAC,2,402718.0,3919.0,0.9731375304803858,10.973137530480386
MAC,3,48070.0,1538.0,3.1995007281048466,13.199500728104848
MAC,4,1546820.0,2636.0,0.17041413997750224,10.1704141399775
MAC,5,0.0,0.0,0.0,0.0
MAC,6,8171015.0,19224.0,0.23527064875049183,6.80478373861754
MAC,7,398293.0,18707.0,4.696793566545232,13.597728305543908
MAC,8,381039.0,28911.0,7.5874123121255295,17.58741231212553
MAC,9,8161.0,374.0,4.582771719152064,14.582771719152065
MAC,10,97163.0,0.0,0.0,10.0
MAC,11,48249357.0,7706077.0,15.971356882538352,25.971356882538352
MAC,12,9863478.0,754997.0,7.654470360252236,17.654470360252237
MAC,13,210262.0,9668.0,4.59807288050147,14.59807288050147
MAC,14,786902.0,5977.0,0.759560911015603,10.759560911015605
MAC,15,1859318.0,39400.0,2.1190565572968154,37.429261697030846
MAC,16,2719683.0,31102.0,1.143589160942654,12.041028311020069
MAC,17,97495.0,2438.0,2.5006410585158214,27.50064105851582
MAC,18,713523.0,12420.0,1.7406586753335211,11.740658675333522
MAC,19,4606.0,180.0,3.907946157186279,13.90794615718628
MAC,20,6239263.0,189050.0,3.0300053067165145,17.69837719615282
MAC,21,31115924.0,0.0,0.0,10.0
MAR,1,11178049.0,363.0,0.0032474361134040472,10.003247436113403
MAR,2,204487602.0,183207.0,0.08959320673142815,10.08959320673143
MAR,3,41928612.0,27920.0,0.06658937338541042,10.06658937338541
MAR,4,139356923.0,330172.0,0.23692543785571388,10.236925437855714
MAR,5,45711344.0,7702.0,0.01684920924661502,0.9497865562648956
MAR,6,97740681.0,85386.0,0.08735973509331288,10.08610130310019
MAR,7,19156799.0,128085.0,0.6686137908530543,10.756242209358673
MAR,8,4069738.0,199955.0,4.913215543605019,14.913215543605018
MAR,9,1661074.0,59909.0,3.6066424494032177,13.606642449403218
MAR,10,3368569.0,0.0,0.0,9.981986416190376
MAR,11,277515834.0,43866121.0,15.806709248885598,25.806709248885596
MAR,12,9085270.0,708792.0,7.8015513022728,17.8015513022728
MAR,13,43439162.0,657611.0,1.5138666809456407,11.513866680945641
MAR,14,1210412.0,32961.0,2.723122374860791,12.723122374860791
MAR,15,8443402.0,114058.0,1.3508536014274815,15.687671864966278
MAR,16,541111275.0,3162779.0,0.5844969687611851,9.177263447338072
MAR,17,191208631.0,65906.0,0.034468109339687705,20.201157525153768
MAR,18,4405265.0,1825.0,0.04142770071720997,10.395585736612896
MAR,19,0.0,0.0,0.0,0.0
MAR,20,8123221.0,77660.0,0.9560247099026359,14.818561504112715
MAR,21,86578937.0,0.0,0.0,10.0
MCO,1,11424.0,8.0,0.0700280112044818,10.070028011204482
MCO,2,110960.0,633.0,0.5704758471521268,10.570475847152126
MCO,3,0.0,0.0,0.0,0.0
MCO,4,178283.0,3351.0,1.8795959233353712,11.879595923335371
MCO,5,0.0,0.0,0.0,0.0
MCO,6,28601425.0,420971.0,1.471853238081669,11.471853238081671
MCO,7,234526.0,7104.0,3.0290884592753042,13.029088459275306
MCO,8,7834.0,971.0,12.394689813632882,22.39468981363288
MCO,9,0.0,0.0,0.0,0.0
MCO,10,7743.0,0.0,0.0,10.0
MCO,11,591591.0,92676.0,15.665552721390286,25.665552721390284
MCO,12,7957.0,640.0,8.043232374010305,18.043232374010305
MCO,13,145137.0,271.0,0.18672013339120969,10.18672013339121
MCO,14,3270408.0,4387.0,0.13414228438775833,10.134142284387758
MCO,15,33828.0,558.0,1.6495211067754523,31.13278940522644
MCO,16,3457762.0,17253.0,0.4989643590276023,20.935369467302838
MCO,17,60399.0,1425.0,2.3593105846123277,17.42412953856852
MCO,18,182202.0,1779.0,0.9763888431521058,10.976388843152106
MCO,19,0.0,0.0,0.0,0.0
MCO,20,208851.0,1747.0,0.836481510742108,10.836481510742107
MCO,21,81931358.0,0.0,0.0,10.0
MDA,1,222714.0,665.0,0.2985892220515998,10.2985892220516
MDA,2,3026308.0,27318.0,0.9026840625607175,10.902684062560715
MDA,3,0.0,0.0,0.0,0.0
MDA,4,75428584.0,947473.0,1.2561192982225413,11.256119298222542
MDA,5,2392.0,0.0,0.0,10.0
MDA,6,5312091.0,82358.0,1.550387596899225,2.257199660171484
MDA,7,8783106.0,32742.0,0.37278384207135834,10.372783842071359
MDA,8,5112533.0,536623.0,10.49622564783445,20.49622564783445
MDA,9,349859.0,18433.0,5.268693959566568,15.268693959566567
MDA,10,1012063.0,0.0,0.0,10.0
MDA,11,18201565.0,2309973.0,12.691068048269477,22.691068048269475
MDA,12,947729.0,83432.0,8.803360454307086,18.803360454307086
MDA,13,113973.0,4728.0,4.148350925219131,14.14835092521913
MDA,14,400021.0,213.0,0.053247204521762605,10.053247204521762
MDA,15,1440480.0,3774.0,0.26199600133288903,17.823086748861492
MDA,16,1018971.0,20574.0,2.019095734814828,12.763753826163844
MDA,17,198174.0,4957.0,2.501337208715573,16.642697831198845
MDA,18,227183.0,118.0,0.051940506111812945,10.051940506111812
MDA,19,0.0,0.0,0.0,0.0
MDA,20,1908561.0,2983.0,0.1562957641909271,10.479987278373597
MDA,21,1990041.0,0.0,0.0,10.0
MDG,1,396326.0,0.0,0.0,10.0
MDG,2,112067520.0,11407.0,0.010178685135532578,10.010178685135532
MDG,3,123674.0,264.0,0.21346443068066046,10.21346443068066
MDG,4,7172220.0,67175.0,0.9365998254375911,10.93659982543759
MDG,5,67084854.0,0.0,0.0,8.825285808924917
MDG,6,7221945.0,36477.0,0.5050855413603953,10.469440019274584
MDG,7,214370.0,11106.0,5.180762233521482,15.18076223352148
MDG,8,7058626.0,820720.0,11.627192034257092,21.627192034257092
MDG,9,8259734.0,985623.0,11.932866118933127,21.93286611893313
MDG,10,16432.0,0.0,0.0,10.0
MDG,11,355197112.0,2240740.0,0.6308440931242707,10.63084409312427
MDG,12,833973.0,59186.0,7.096872440714508,17.096872440714506
MDG,13,376227.0,1575.0,0.41863024184867115,10.41863024184867
MDG,14,67490143.0,26874.0,0.03981914810878382,10.039819148108784
MDG,15,90806946.0,7768.0,0.008554411685643519,10.046810295767463
MDG,16,121114.0,424.0,0.3500833925062338,12.309188037716533
MDG,17,10386.0,260.0,2.503369921047564,27.503369921047565
MDG,18,143077.0,861.0,0.6017738700140484,10.601773870014048
MDG,19,0.0,0.0,0.0,0.0
MDG,20,1845067.0,3277.0,0.1776087264039734,39.14620444677619
MDG,21,8851754.0,0.0,0.0,10.0
MDV,1,3386342.0,0.0,0.0,10.0
MDV,2,0.0,0.0,0.0,0.0
MDV,3,0.0,0.0,0.0,0.0
MDV,4,193692.0,39617.0,20.453606757119548,30.453606757119545
MDV,5,0.0,0.0,0.0,0.0
MDV,6,18575.0,0.0,0.0,10.0
MDV,7,5298.0,189.0,3.567383918459796,13.567383918459797
MDV,8,6401.0,330.0,5.155444461802843,15.155444461802844
MDV,9,0.0,0.0,0.0,0.0
MDV,10,0.0,0.0,0.0,0.0
MDV,11,7576.0,1095.0,14.453537486800421,24.45353748680042
MDV,12,0.0,0.0,0.0,0.0
MDV,13,0.0,0.0,0.0,0.0
MDV,14,0.0,0.0,0.0,0.0
MDV,15,0.0,0.0,0.0,0.0
MDV,16,51937.0,0.0,0.0,4.197392995359762
MDV,17,193406.0,4835.0,2.499922442943859,27.49992244294386
MDV,18,2008.0,0.0,0.0,10.0
MDV,19,0.0,0.0,0.0,0.0
MDV,20,768.0,0.0,0.0,10.0
MDV,21,899286.0,0.0,0.0,10.0
MEX,1,4144096149.0,2192471.0,0.052905891204504486,4.552025906433668
MEX,2,21869648788.0,2837336.0,0.012973852609635243,4.512973852609635
MEX,3,645552728.0,952452.0,0.14754054296243327,4.6475405429624335
MEX,4,22366285847.0,113694674.0,0.5083305953332878,5.0083305953332875
MEX,5,16180617230.0,8312838.0,0.051375283660918786,2.6446640087783604
MEX,6,7661600934.0,16571152.0,0.21628837292297426,4.545100564487323
MEX,7,12722347837.0,45293130.0,0.35601235385402236,4.855962937267709
MEX,8,351625797.0,2420576.0,0.6883954535338032,5.188395453533803
MEX,9,734608376.0,846005.0,0.11516408301884104,4.423292666077633
MEX,10,2161729656.0,0.0,0.0,4.4936433256296135
MEX,11,5218994810.0,71984492.0,1.379278857723179,5.879278857723179
MEX,12,1213717407.0,6095795.0,0.502241705098986,5.025095070997857
MEX,13,4328445360.0,4755578.0,0.10986803816324482,4.609868038163245
MEX,14,5840129117.0,1804344.0,0.030895618296310347,4.53089561829631
MEX,15,17504108036.0,50738972.0,0.2898689375982323,18.71767320903549
MEX,16,192333545499.0,421368325.0,0.21908207635167354,5.422656909186561
MEX,17,137869706747.0,466695794.0,0.33850495878432346,8.056947772387794
MEX,18,23016537925.0,15253026.0,0.06626985365784546,4.651536883169192
MEX,19,84402475.0,851.0,0.0010082642718711745,4.501008264271871
MEX,20,15278513298.0,18500517.0,0.12108846351183769,6.620318521124738
MEX,21,11912391286.0,216095.0,0.0018140354426903768,4.50181403544269
MHL,1,17536588.0,0.0,0.0,10.0
MHL,2,0.0,0.0,0.0,0.0
MHL,3,0.0,0.0,0.0,0.0
MHL,4,4550.0,0.0,0.0,10.0
MHL,5,22743.0,0.0,0.0,10.0
MHL,6,28886.0,0.0,0.0,10.0
MHL,7,213053.0,7213.0,3.385542564526198,13.630270402200392
MHL,8,5300.0,0.0,0.0,10.0
MHL,9,34100.0,0.0,0.0,10.0
MHL,10,0.0,0.0,0.0,0.0
MHL,11,71065.0,1885.0,2.65250123126715,12.65250123126715
MHL,12,18218.0,0.0,0.0,10.0
MHL,13,63004.0,1170.0,1.8570249507967749,11.857024950796776
MHL,14,16950.0,0.0,0.0,10.0
MHL,15,271797.0,16686.0,6.139140608615989,17.080210598350977
MHL,16,140139.0,1775.0,1.2665995904066676,18.260263024568467
MHL,17,8000.0,0.0,0.0,10.0
MHL,18,7140.0,0.0,0.0,10.0
MHL,19,0.0,0.0,0.0,0.0
MHL,20,154953.0,1881.0,1.2139164778997502,11.213916477899751
MHL,21,1850098.0,0.0,0.0,10.0
MKD,1,413769.0,3786.0,0.9150032989421634,10.915003298942164
MKD,2,2805706.0,4383.0,0.15621736561136484,10.156217365611365
MKD,3,24107.0,977.0,4.0527647571244865,14.052764757124487
MKD,4,31374179.0,243547.0,0.7762657311287731,10.776265731128774
MKD,5,83752.0,0.0,0.0,10.0
MKD,6,499976.0,2801.0,0.5602268908907627,10.461282141542794
MKD,7,1340276.0,38204.0,2.850457666928304,12.850457666928301
MKD,8,4481.0,218.0,4.864985494309306,14.864985494309302
MKD,9,15677.0,612.0,3.903808126554825,13.903808126554823
MKD,10,156991.0,0.0,0.0,10.0
MKD,11,3947584.0,634079.0,16.062457442324217,26.062457442324217
MKD,12,113229.0,10950.0,9.670667408526084,19.670667408526086
MKD,13,876063.0,13785.0,1.5735169730944008,11.573516973094403
MKD,14,10250.0,0.0,0.0,10.0
MKD,15,1611986.0,121412.0,7.531827199491807,22.502887742201235
MKD,16,32589661.0,553061.0,1.6970443478991695,18.76092973167165
MKD,17,68203578.0,1280747.0,1.877829635272214,12.396677488093072
MKD,18,663062.0,0.0,0.0,10.0
MKD,19,5429441.0,0.0,0.0,10.0
MKD,20,15862210.0,275012.0,1.733755888996552,11.735363483398592
MKD,21,4309768.0,0.0,0.0,10.0
MLI,1,4000.0,44.0,1.0999999999999999,11.1
MLI,2,2950666.0,175.0,0.0059308644217949446,10.005930864421796
MLI,3,15032.0,397.0,2.6410324640766367,12.641032464076638
MLI,4,94000.0,1222.0,1.3,11.3
MLI,5,0.0,0.0,0.0,0.0
MLI,6,93028.0,485.0,0.5213484112310273,10.521348411231028
MLI,7,25862.0,650.0,2.513340035573428,12.513340035573428
MLI,8,21026.0,877.0,4.1710263483306385,14.171026348330638
MLI,9,3000.0,0.0,0.0,10.0
MLI,10,106432.0,0.0,0.0,9.267419573060732
MLI,11,58019.0,3641.0,6.275530429686826,16.275530429686828
MLI,12,3059.0,78.0,2.549852893102321,12.54985289310232
MLI,13,0.0,0.0,0.0,0.0
MLI,14,12025.0,639.0,5.313929313929314,15.313929313929314
MLI,15,0.0,0.0,0.0,0.0
MLI,16,704854.0,8714.0,1.2362843936474788,8.85537997939999
MLI,17,152681.0,3289.0,2.154164565335569,22.709308951343
MLI,18,417331.0,191.0,0.04576702904888446,10.045767029048884
MLI,19,0.0,0.0,0.0,0.0
MLI,20,54541.0,0.0,0.0,10.0
MLI,21,759188.0,0.0,0.0,10.0
MLT,1,3593418860.0,224350191.0,6.243363207594452,16.242395043254156
MLT,2,1967982785.0,47639204.0,2.420712435246226,12.420712435246227
MLT,3,3079509324.0,47137600.0,1.5306854125309997,11.530685412531
MLT,4,19559260166.0,405988560.0,2.0756846453003,12.0756846453003
MLT,5,12440571632.0,51030788.0,0.4101964886302903,9.785758635628586
MLT,6,1039529126.0,6407049.0,0.616341460739408,9.651116692232057
MLT,7,15730898.0,593790.0,3.774673257686879,13.774673257686878
MLT,8,255545438.0,6882667.0,2.6933241516133033,12.693324151613304
MLT,9,269768124.0,1437619.0,0.5329091438542235,10.532909143854223
MLT,10,404640955.0,0.0,0.0,9.999763345754262
MLT,11,264880333.0,14906433.0,5.627610336778004,15.627610336778005
MLT,12,16202825.0,207626.0,1.2814185180670654,11.281418518067067
MLT,13,437803.0,29483.0,6.734307439647513,16.734307439647512
MLT,14,148405.0,2174.0,1.4649102119200836,11.464910211920085
MLT,15,11437333309.0,267905059.0,2.3423734515910835,11.435953065831912
MLT,16,145849548.0,542728.0,0.372114968775906,4.4023019872505875
MLT,17,436148115.0,5515457.0,1.264583477564726,11.383389700079295
MLT,18,198795704.0,6918589.0,3.480250760348423,13.496136289745976
MLT,19,1849959145.0,33110517.0,1.7897972011700833,11.789797201170083
MLT,20,2635290.0,2460.0,0.09334836014252701,10.15630917280451
MLT,21,15886854.0,0.0,0.0,10.0
MMR,1,41876314.0,0.0,0.0,10.0
MMR,2,4026959.0,5431.0,0.13486603662962549,10.134866036629626
MMR,3,0.0,0.0,0.0,0.0
MMR,4,1859240.0,33523.0,1.8030485574750974,11.803048557475098
MMR,5,0.0,0.0,0.0,0.0
MMR,6,29694.0,0.0,0.0,10.0
MMR,7,21773633.0,183372.0,0.842174569581475,10.842174569581475
MMR,8,151169260.0,4907169.0,3.2461421058752293,13.246142105875231
MMR,9,1834730.0,6347.0,0.3459364593155396,8.882058940552561
MMR,10,366226.0,0.0,0.0,10.0
MMR,11,251706464.0,34711858.0,13.790610478720163,23.790610478720165
MMR,12,75826602.0,7493153.0,9.881958049498248,19.881958049498248
MMR,13,117845.0,5659.0,4.80207051635623,14.80207051635623
MMR,14,19765586.0,34897.0,0.17655434045820853,10.176554340458209
MMR,15,2623744.0,5985.0,0.22810914479461408,11.615287162162161
MMR,16,50637823.0,32849.0,0.06487048228751856,10.12472801210273
MMR,17,2990946.0,20111.0,0.6723959576669053,13.046847051066786
MMR,18,20689954.0,2896.0,0.013997131168102162,24.71624683167493
MMR,19,125093.0,0.0,0.0,10.0
MMR,20,19591988.0,280946.0,1.4339841367808106,12.741720748297723
MMR,21,1150285.0,0.0,0.0,10.0
MNE,1,0.0,0.0,0.0,0.0
MNE,2,66355.0,6068.0,9.144751714264185,19.14475171426418
MNE,3,0.0,0.0,0.0,0.0
MNE,4,4554834.0,1946.0,0.042723840210203055,10.042723840210202
MNE,5,0.0,0.0,0.0,0.0
MNE,6,315156.0,349.0,0.11073880871695287,10.110738808716953
MNE,7,125301.0,5563.0,4.439709180293852,14.439709180293852
MNE,8,62400.0,9600.0,15.384615384615385,25.384615384615383
MNE,9,199108.0,9452.0,4.74717238885429,14.74717238885429
MNE,10,85467.0,0.0,0.0,10.0
MNE,11,7109.0,796.0,11.197074131382754,21.197074131382756
MNE,12,0.0,0.0,0.0,0.0
MNE,13,15544.0,968.0,6.227483273288729,20.72053525476068
MNE,14,0.0,0.0,0.0,0.0
MNE,15,68163.0,3540.0,5.193433387614982,44.102372254742306
MNE,16,6068691.0,62752.0,1.0340285903500441,5.213257686047945
