Country,impVal,hs_code,hs2_code
Guyana,31000.0,0306360040,03
Brazil,12700.0,0306910000,03
Ecuador,219556.0,0306910000,03
Argentina,4645.0,0306950040,03
Ecuador,15050.0,0306950040,03
Peru,15680.0,0307210000,03
Argentina,29100936.0,0307220000,03
Chile,843768.0,0307220000,03
Ecuador,501859.0,0307220000,03
Peru,39846784.0,0307220000,03
Peru,333814.0,0307290100,03
Chile,354512.0,0307310090,03
Chile,2689115.0,0307320000,03
Chile,3890684.0,0307390100,03
Chile,41860.0,0307430010,03
Peru,1922158.0,0307430010,03
Argentina,27841548.0,0307430029,03
Chile,105478.0,0307430029,03
Peru,1811483.0,0307430029,03
Uruguay,2067120.0,0307430029,03
Argentina,24332798.0,0307430050,03
Chile,120352.0,0307430050,03
Ecuador,147371.0,0307430050,03
Peru,7443659.0,0307430050,03
Uruguay,3232775.0,0307430050,03
Argentina,87870.0,0307430060,03
Argentina,721523.0,0307490129,03
Peru,150692.0,0307490129,03
Argentina,685948.0,0307490150,03
Chile,54211.0,0307490150,03
Peru,1667049.0,0307490150,03
Argentina,4019034.0,0307490160,03
Falkland Islands (Islas Malvinas),215000.0,0307490160,03
Peru,1248718.0,0307490160,03
Peru,2468017.0,0307520000,03
Venezuela,2278661.0,0307520000,03
Chile,2430.0,0307710090,03
Ecuador,152202.0,0307720055,03
Chile,957751.0,0307810000,03
Chile,1607242.0,0307830000,03
Chile,146498.0,0307870000,03
Ecuador,143510.0,0307910390,03
Ecuador,70946.0,0307920130,03
Chile,207425.0,0307920190,03
Ecuador,409355.0,0307920190,03
Peru,2440104.0,0307920190,03
Chile,105050.0,0307990300,03
Peru,213840.0,0307990300,03
Ecuador,292000.0,0308120000,03
Ecuador,151725.0,0308190100,03
Venezuela,27992.0,0308190100,03
Chile,668257.0,0308210021,03
Peru,86668.0,0308210021,03
Peru,19707.0,0308210029,03
Chile,515926.0,0308220000,03
Peru,9016.0,0308220000,03
Brazil,59732.0,0401202000,04
Brazil,14688.0,0401204000,04
Brazil,243416.0,0401500500,04
Brazil,631353.0,0401502500,04
Colombia,4086.0,0402105000,04
Ecuador,4800.0,0402105000,04
Suriname,106200.0,0402105000,04
Chile,309964.0,0402210500,04
Venezuela,344753.0,0402212500,04
Brazil,85623.0,0402213000,04
Brazil,8720.0,0402215000,04
Chile,602300.0,0402215000,04
Ecuador,18412.0,0402215000,04
Venezuela,135858.0,0402215000,04
Brazil,8602.0,0402295000,04
Peru,376272.0,0402911000,04
Peru,10200544.0,0402917000,04
Brazil,488718.0,0402991000,04
Chile,2156810.0,0402991000,04
Brazil,2641101.0,0402994500,04
Chile,39438834.0,0402994500,04
Colombia,38391.0,0402994500,04
Peru,1907015.0,0402994500,04
Brazil,122944.0,0402995500,04
Chile,2120497.0,0402999000,04
Peru,41230.0,0402999000,04
Ecuador,153067.0,0403201000,04
Brazil,185423.0,0403209000,04
Chile,191017.0,0403209000,04
Colombia,486342.0,0403209000,04
Ecuador,186111.0,0403209000,04
Colombia,1172238.0,0403909500,04
Argentina,1708010.0,0405101000,04
Brazil,184259.0,0405101000,04
Argentina,1129539.0,0405102000,04
Brazil,266438.0,0405102000,04
Chile,3838000.0,0405102000,04
Argentina,2409723.0,0405204000,04
Argentina,198901.0,0405208000,04
Brazil,1008020.0,0405208000,04
Argentina,2509260.0,0405901040,04
Argentina,5040.0,0405902020,04
Chile,2355594.0,0405902020,04
Colombia,17857.0,0405902020,04
Colombia,15517.0,0405902040,04
Ecuador,35979.0,0406100800,04
Argentina,4916.0,0406108400,04
Brazil,14955.0,0406108800,04
Brazil,2506752.0,0406109500,04
Colombia,2487427.0,0406109500,04
Ecuador,78445.0,0406109500,04
Venezuela,371641.0,0406302400,04
Argentina,4800.0,0406304400,04
Argentina,216932.0,0406307700,04
Uruguay,12240.0,0406307700,04
Argentina,190340.0,0406308900,04
Argentina,60964.0,0406900890,04
Brazil,7204.0,0406902000,04
Argentina,6343646.0,0406904100,04
Uruguay,4108208.0,0406904100,04
Brazil,18164.0,0406904200,04
Argentina,11210.0,0406904300,04
Brazil,241228.0,0406904300,04
Brazil,114725.0,0406905600,04
Brazil,57520.0,0406905700,04
Brazil,42520.0,0406909700,04
Colombia,1245022.0,0406909700,04
Brazil,2219314.0,0406909900,04
Ecuador,80862.0,0406909900,04
Brazil,15178.0,0407190000,04
Brazil,671600.0,0408910000,04
Argentina,238321.0,0409000005,04
Brazil,74141770.0,0409000005,04
Chile,139873.0,0409000005,04
Uruguay,7371604.0,0409000005,04
Argentina,255865.0,0409000010,04
Brazil,104179.0,0409000010,04
Chile,67892.0,0409000010,04
Colombia,83978.0,0409000010,04
Ecuador,4068.0,0409000010,04
Peru,16007.0,0409000010,04
Argentina,27589147.0,0409000035,04
Brazil,484690.0,0409000035,04
Chile,483706.0,0409000035,04
Uruguay,1042083.0,0409000035,04
Argentina,75165390.0,0409000045,04
Brazil,1148300.0,0409000045,04
Chile,44417.0,0409000045,04
Uruguay,4797774.0,0409000045,04
Argentina,26105641.0,0409000056,04
Brazil,4067788.0,0409000056,04
Chile,262021.0,0409000056,04
Uruguay,10080147.0,0409000056,04
Argentina,2414489.0,0409000065,04
Brazil,659109.0,0409000065,04
Chile,70900.0,0409000065,04
Guyana,2175.0,0409000065,04
Peru,2198.0,0409000065,04
Uruguay,1438028.0,0409000065,04
Brazil,434461.0,0410100000,04
Brazil,221186.0,0410900000,04
Brazil,22759.0,0501000000,05
Argentina,196553.0,0504000040,05
Brazil,2085216.0,0504000040,05
Argentina,148667.0,0504000060,05
Bolivia,343756.0,0504000060,05
Brazil,363422.0,0504000060,05
Ecuador,5292.0,0504000060,05
Brazil,791372.0,0506100000,05
Brazil,59167.0,0506900020,05
Venezuela,17039.0,0506900020,05
Brazil,2384339.0,0506900040,05
Colombia,83625.0,0506900040,05
Brazil,877717.0,0507900090,05
Uruguay,28000.0,0507900090,05
Argentina,741933.0,0510004040,05
Uruguay,84109.0,0510004040,05
Argentina,9160934.0,0511910090,05
Chile,301826.0,0511910090,05
Colombia,268952.0,0511910090,05
Ecuador,3470806.0,0511910090,05
Peru,446974.0,0511910090,05
Uruguay,304164.0,0511910090,05
Venezuela,211471.0,0511910090,05
Argentina,670341.0,0511992000,05
Bolivia,4038383.0,0511992000,05
Brazil,39168654.0,0511992000,05
Chile,216587.0,0511992000,05
Colombia,12913358.0,0511992000,05
Paraguay,20298433.0,0511992000,05
Peru,3500.0,0511992000,05
Venezuela,395001.0,0511992000,05
Argentina,202073.0,0511993060,05
Brazil,69654755.0,0511993060,05
Chile,23059.0,0511993060,05
Colombia,16171251.0,0511993060,05
Ecuador,1509777.0,0511993060,05
Paraguay,18454872.0,0511993060,05
Peru,3301742.0,0511993060,05
Venezuela,2882325.0,0511993060,05
Brazil,5437.0,0511993300,05
Paraguay,544363.0,0511993300,05
Brazil,7761643.0,0511994030,05
Brazil,19050.0,0511994040,05
Uruguay,8000.0,0511994040,05
Argentina,1849539.0,0511994070,05
Brazil,3514989.0,0511994070,05
Colombia,2216123.0,0511994070,05
Paraguay,1337084.0,0511994070,05
Peru,49001.0,0511994070,05
Chile,1736196.0,0601101500,06
Chile,817288.0,0601104500,06
Brazil,802025.0,0601109080,06
Peru,6721184.0,0601109080,06
Argentina,3398.0,0602100000,06
Brazil,1169973.0,0602100000,06
Colombia,6784045.0,0602100000,06
Colombia,109341.0,0602400000,06
Brazil,233471.0,0602902000,06
Colombia,25840.0,0602902000,06
Ecuador,2926954.0,0602902000,06
Peru,67010.0,0602902000,06
Colombia,15832.0,0602903010,06
Chile,6926.0,0602903090,06
Colombia,28444.0,0602903090,06
Brazil,24530.0,0602904000,06
Colombia,139509.0,0602904000,06
Colombia,36918.0,0602906090,06
Brazil,273777.0,0602909090,06
Colombia,670533.0,0602909090,06
Ecuador,248459.0,0602909090,06
Peru,12685.0,0602909090,06
Colombia,23656834.0,0603110030,06
