Country,impVal,hs_code,hs2_code
Australia,2168304.0,0403209000,04
New Zealand,22798.0,0403905500,04
New Zealand,8352.0,0403909500,04
Australia,5119.0,0404100500,04
New Zealand,12080.0,0404100500,04
Australia,917840.0,0404901000,04
New Zealand,333533317.0,0404901000,04
New Zealand,1343051.0,0404907000,04
Australia,2207724.0,0405101000,04
New Zealand,33850074.0,0405101000,04
Australia,5106385.0,0405102000,04
New Zealand,88537385.0,0405102000,04
New Zealand,11654761.0,0405901020,04
New Zealand,1714133.0,0405901040,04
Fiji,70347.0,0405902020,04
New Zealand,130057.0,0405902020,04
Fiji,187945.0,0405902040,04
Australia,4012584.0,0406109500,04
Australia,124416.0,0406302800,04
Australia,55537.0,0406306700,04
Australia,7996.0,0406309100,04
Australia,166656.0,0406407000,04
Australia,4448555.0,0406900890,04
New Zealand,8928569.0,0406900890,04
Australia,63283.0,0406901200,04
Australia,20307.0,0406908400,04
New Zealand,114952.0,0406909500,04
Australia,2428421.0,0406909900,04
Australia,1396337.0,0407110000,04
Australia,338350.0,0409000005,04
New Zealand,202912.0,0409000005,04
Australia,5058515.0,0409000010,04
New Zealand,20290689.0,0409000010,04
New Zealand,533345.0,0409000035,04
Australia,3541702.0,0409000045,04
Australia,271147.0,0409000056,04
New Zealand,3496488.0,0409000056,04
Australia,1092241.0,0409000065,04
New Zealand,32112579.0,0409000065,04
New Zealand,100666.0,0410900000,04
Australia,2689723.0,0504000020,05
Australia,3035833.0,0504000040,05
New Zealand,3459747.0,0504000040,05
Australia,1938897.0,0504000060,05
New Zealand,361391.0,0504000060,05
Australia,13458465.0,0506900020,05
New Zealand,1533289.0,0506900020,05
Australia,1819732.0,0506900040,05
New Zealand,2045400.0,0506900040,05
New Zealand,41730.0,0507900010,05
New Zealand,143745.0,0507900090,05
Australia,1949222.0,0508000000,05
Fiji,7053.0,0508000000,05
Micronesia,21917.0,0508000000,05
New Zealand,202923.0,0508000000,05
New Zealand,248560.0,0510004010,05
New Zealand,477136.0,0510004020,05
Australia,575310.0,0510004040,05
New Zealand,2663257.0,0510004040,05
Australia,44083.0,0511100010,05
New Zealand,49440.0,0511100010,05
Australia,1175549.0,0511100090,05
New Zealand,157696.0,0511100090,05
Micronesia,25800.0,0511910090,05
New Zealand,120562.0,0511910090,05
Australia,71271124.0,0511993060,05
New Zealand,45595129.0,0511993060,05
Australia,5256.0,0511993300,05
New Zealand,30679.0,0511994024,05
Australia,204978.0,0511994028,05
New Zealand,6000.0,0511994030,05
Australia,111796.0,0511994040,05
New Zealand,289896.0,0511994040,05
Australia,3052958.0,0511994070,05
New Zealand,1545040.0,0511994070,05
New Zealand,1469696.0,0601101500,06
New Zealand,446213.0,0601104500,06
New Zealand,2576.0,0601109080,06
Australia,3950.0,0602100000,06
Australia,5340.0,0602200000,06
