iso3,HS_Section,impVal
MYS,9,322187039.0
MYS,10,209121277.0
MYS,11,253728007.0
MYS,12,6134219.0
MYS,13,316239557.0
MYS,14,23695270.0
MYS,15,986095849.0
MYS,16,37612267631.0
MYS,17,649742235.0
MYS,18,4212993833.0
MYS,19,5183303.0
MYS,20,1901346078.0
MYS,21,1923723442.0
MYT,2,197035.0
MYT,4,99384.0
MYT,6,12468.0
MYT,7,70113.0
MYT,10,5731.0
MYT,11,129065.0
MYT,13,10325.0
MYT,15,7997.0
MYT,16,847882.0
MYT,17,178513.0
MYT,18,134898.0
MYT,20,18048.0
MYT,21,178251.0
NAM,1,4164816.0
NAM,2,140788.0
NAM,4,14147.0
NAM,5,84703923.0
NAM,6,1715094.0
NAM,7,36354.0
NAM,8,25899.0
NAM,9,2104362.0
NAM,10,105082.0
NAM,11,99667.0
NAM,12,12996.0
NAM,13,14425968.0
NAM,14,163081465.0
NAM,15,51292.0
NAM,16,1204736.0
NAM,17,631299.0
NAM,18,254212.0
NAM,20,58410.0
NAM,21,2394588.0
NCL,1,1531915.0
NCL,2,45696.0
NCL,4,32243.0
NCL,5,447196.0
NCL,6,273126.0
NCL,7,103652.0
NCL,8,8016.0
NCL,11,8240.0
NCL,12,2804.0
NCL,13,3640.0
NCL,15,29883475.0
NCL,16,628597.0
NCL,17,276940.0
NCL,18,71598.0
NCL,20,47170.0
NCL,21,480596.0
NER,2,782232.0
NER,5,67851.0
NER,6,166598.0
NER,7,42293.0
NER,8,476.0
NER,9,8139.0
NER,10,16507.0
NER,11,283672.0
NER,12,10589.0
NER,13,8051.0
NER,14,109628.0
NER,15,79441.0
NER,16,2494867.0
NER,17,284623.0
NER,18,166944.0
NER,20,60243.0
NER,21,3724540.0
NFK,7,5440.0
NFK,15,2267.0
NFK,17,25046.0
NFK,18,14771.0
NFK,20,1092.0
NFK,21,142549.0
NGA,1,6547179.0
NGA,2,41214879.0
NGA,3,975351.0
NGA,4,65064883.0
NGA,5,5275952975.0
NGA,6,140804718.0
NGA,7,35316303.0
NGA,8,874155.0
NGA,9,754711.0
NGA,10,253199.0
NGA,11,4409227.0
NGA,12,4333860.0
NGA,13,34530.0
NGA,14,8824535.0
NGA,15,78255046.0
NGA,16,1397041.0
NGA,17,99162.0
NGA,18,313591.0
NGA,20,194280.0
NGA,21,33556334.0
NIC,1,497037290.0
NIC,2,327423173.0
NIC,3,11933857.0
NIC,4,485635036.0
NIC,6,3048239.0
NIC,7,2684337.0
NIC,8,1148806.0
NIC,9,2549492.0
NIC,10,98506.0
NIC,11,1964846937.0
NIC,12,799236.0
NIC,13,371789.0
NIC,14,583196712.0
NIC,15,614494.0
NIC,16,704449516.0
NIC,17,25070.0
NIC,18,15456617.0
NIC,20,4543375.0
NIC,21,16463057.0
NIU,7,21941.0
NIU,11,16535.0
NIU,13,2736222.0
NIU,14,805858.0
NIU,15,46107.0
NIU,16,46082.0
NIU,18,2580.0
NIU,21,646919.0
NLD,1,684161406.0
NLD,2,528435348.0
NLD,3,60105620.0
NLD,4,2036362761.0
NLD,5,4158520468.0
NLD,6,10452920904.0
NLD,7,657798623.0
NLD,8,14730226.0
NLD,9,81892851.0
NLD,10,196042318.0
NLD,11,295500807.0
NLD,12,4515315.0
NLD,13,81401853.0
NLD,14,98053084.0
NLD,15,1305221501.0
NLD,16,5946122882.0
NLD,17,1085669264.0
NLD,18,1336652294.0
NLD,19,29099540.0
NLD,20,186408731.0
NLD,21,4893194442.0
NOR,1,1303000549.0
NOR,2,920962.0
NOR,3,128429388.0
NOR,4,65660967.0
NOR,5,1690325961.0
NOR,6,900344438.0
NOR,7,76843402.0
NOR,8,494553.0
NOR,9,1928916.0
NOR,10,67433930.0
NOR,11,11010081.0
NOR,12,122888.0
NOR,13,4705885.0
NOR,14,760723.0
NOR,15,569091246.0
NOR,16,745938210.0
NOR,17,168240071.0
NOR,18,251769183.0
NOR,19,40240167.0
NOR,20,56691290.0
NOR,21,499381360.0
NPL,1,1669676.0
NPL,2,1260795.0
NPL,3,4240.0
NPL,4,21621811.0
NPL,6,1484772.0
NPL,7,123936.0
NPL,8,2256485.0
NPL,9,906635.0
NPL,10,1161397.0
NPL,11,75727114.0
NPL,12,1391976.0
NPL,13,212042.0
NPL,14,1138285.0
NPL,15,680323.0
NPL,16,636437.0
NPL,17,16810.0
NPL,18,180358.0
NPL,20,4913677.0
NPL,21,5074820.0
NRU,6,119872.0
NRU,7,106666.0
NRU,8,2146.0
NRU,11,129524.0
NRU,12,3239.0
NRU,13,67765.0
NRU,14,18560.0
NRU,15,428180.0
NRU,16,253681.0
NRU,17,13536.0
NRU,18,39494.0
NRU,20,718460.0
NRU,21,337801.0
NZL,1,2407989608.0
NZL,2,262682748.0
NZL,3,134558600.0
NZL,4,748108433.0
NZL,5,3240247.0
NZL,6,462322145.0
NZL,7,44556686.0
NZL,8,3742712.0
NZL,9,224123481.0
NZL,10,14767581.0
NZL,11,37143531.0
NZL,12,1570352.0
NZL,13,7541596.0
NZL,14,44189489.0
NZL,15,68144223.0
NZL,16,614425220.0
NZL,17,49138823.0
NZL,18,229691770.0
NZL,19,511260.0
NZL,20,21961605.0
NZL,21,236632452.0
OMN,1,5758624.0
OMN,2,146852.0
OMN,3,393554.0
OMN,4,4336626.0
OMN,5,57311749.0
OMN,6,117965946.0
OMN,7,356272889.0
OMN,8,12219.0
OMN,10,83018.0
OMN,11,16163.0
OMN,12,2494.0
OMN,13,8400669.0
OMN,14,217605389.0
OMN,15,391385863.0
OMN,16,16474910.0
OMN,17,12951352.0
OMN,18,544718.0
OMN,19,717476.0
OMN,20,1514979.0
OMN,21,128096039.0
PAK,1,10263828.0
PAK,2,105410569.0
PAK,3,393066.0
PAK,4,86277560.0
PAK,5,92519966.0
PAK,6,13504647.0
PAK,7,157066958.0
PAK,8,179598877.0
PAK,9,764670.0
PAK,10,3485667.0
PAK,11,3930588227.0
PAK,12,19314780.0
PAK,13,5204808.0
PAK,14,17744038.0
PAK,15,55830402.0
PAK,16,25950525.0
PAK,17,4968463.0
PAK,18,140025782.0
PAK,19,1088394.0
PAK,20,216732811.0
PAK,21,56922122.0
PAN,1,88160280.0
PAN,2,28373951.0
PAN,3,2830177.0
PAN,4,53696227.0
PAN,5,2294168.0
PAN,6,10626466.0
PAN,7,7968432.0
PAN,8,42567.0
PAN,9,1545710.0
PAN,10,1301091.0
PAN,11,7094374.0
PAN,12,4147344.0
PAN,13,606763.0
PAN,14,78276482.0
PAN,15,24332194.0
PAN,16,65401210.0
PAN,17,1271705.0
PAN,18,1506146.0
PAN,20,780854.0
PAN,21,175564331.0
PCN,2,5787.0
PCN,21,3548.0
PER,1,224660580.0
PER,2,3707749127.0
PER,3,96440123.0
PER,4,760974641.0
PER,5,1167952437.0
PER,6,103157095.0
PER,7,127731923.0
PER,8,2467119.0
PER,9,10566337.0
PER,10,5890818.0
PER,11,878289212.0
PER,12,7023710.0
PER,13,86376360.0
PER,14,504048403.0
PER,15,1387311648.0
PER,16,83485373.0
PER,17,30700150.0
PER,18,2083625.0
PER,19,5075106.0
PER,20,11619718.0
PER,21,159589256.0
PHL,1,57558341.0
PHL,2,144353412.0
PHL,3,622488616.0
PHL,4,640381042.0
PHL,5,235596.0
PHL,6,115202243.0
PHL,7,335718007.0
PHL,8,507635599.0
PHL,9,52946301.0
PHL,10,28720437.0
PHL,11,477641965.0
PHL,12,69851760.0
PHL,13,66438669.0
PHL,14,10254933.0
PHL,15,147848789.0
PHL,16,9331090320.0
PHL,17,126892155.0
PHL,18,513559134.0
PHL,19,48337864.0
PHL,20,366460143.0
PHL,21,514012790.0
PLW,1,459146.0
PLW,11,400.0
PLW,14,5348.0
PLW,16,601802.0
PLW,17,350000.0
PLW,21,817517.0
PNG,1,1738415.0
PNG,2,59083252.0
PNG,4,9883775.0
PNG,7,45154.0
PNG,8,16405.0
PNG,9,149204.0
PNG,10,5400.0
PNG,11,53966.0
PNG,13,2935.0
PNG,14,55000.0
PNG,15,6169.0
PNG,16,2065981.0
PNG,17,47475.0
PNG,18,2352.0
PNG,20,15269.0
PNG,21,5979946.0
POL,1,185828106.0
POL,2,135124165.0
POL,3,31003243.0
POL,4,640365610.0
POL,5,42007869.0
POL,6,499544180.0
POL,7,602688643.0
POL,8,10272945.0
POL,9,103438966.0
POL,10,82176183.0
POL,11,86483333.0
POL,12,10275080.0
POL,13,173086464.0
POL,14,415839848.0
POL,15,610171544.0
POL,16,6375824673.0
POL,17,1175027467.0
POL,18,1251724921.0
POL,19,12468395.0
POL,20,659451949.0
POL,21,585563486.0
PRK,7,57465.0
PRT,1,34578559.0
PRT,2,8226160.0
PRT,3,41894197.0
PRT,4,204616590.0
PRT,5,1090609175.0
PRT,6,1656355577.0
PRT,7,494072133.0
PRT,8,21391724.0
PRT,9,233815854.0
PRT,10,96609027.0
PRT,11,642939775.0
PRT,12,249401476.0
PRT,13,163908590.0
PRT,14,5740574.0
PRT,15,270553628.0
PRT,16,830587648.0
PRT,17,38691864.0
PRT,18,92439968.0
PRT,19,60469933.0
PRT,20,164375138.0
PRT,21,187678668.0
PRY,1,131782937.0
PRY,2,70962770.0
PRY,3,1589886.0
PRY,4,33903816.0
PRY,6,11904993.0
PRY,7,85530.0
PRY,8,3070148.0
PRY,9,26596764.0
PRY,10,45950.0
PRY,11,11303218.0
PRY,12,1009216.0
PRY,13,10872.0
PRY,14,38713535.0
PRY,15,8007040.0
PRY,16,12185315.0
PRY,17,264639.0
PRY,18,607402.0
PRY,19,12250.0
PRY,20,232424.0
PRY,21,3864252.0
PYF,1,16521007.0
PYF,2,179751.0
PYF,3,13484.0
PYF,4,939520.0
PYF,6,238038.0
PYF,7,1217004.0
PYF,8,2531.0
PYF,10,6318.0
PYF,11,39715.0
PYF,12,1040.0
PYF,13,43989.0
PYF,14,8911204.0
PYF,15,27552.0
PYF,16,1463880.0
PYF,17,40928.0
PYF,18,85483.0
PYF,20,32045.0
PYF,21,10659781.0
QAT,2,12400.0
QAT,5,888546759.0
QAT,6,383079527.0
QAT,7,811625.0
QAT,8,10299.0
QAT,10,58035.0
QAT,11,312813.0
QAT,12,2179.0
QAT,13,7672.0
QAT,14,18225956.0
QAT,15,180400118.0
QAT,16,3069557.0
QAT,17,72639.0
QAT,18,527967.0
QAT,20,78969.0
QAT,21,358969212.0
REU,1,43317800.0
REU,6,17168.0
REU,7,92376.0
REU,8,292.0
REU,10,4000.0
REU,11,83900.0
REU,16,319379.0
REU,20,12246.0
REU,21,219695.0
ROU,1,7236154.0
ROU,2,15731121.0
ROU,3,6185615.0
ROU,4,22591995.0
ROU,5,1340887.0
ROU,6,154334766.0
ROU,7,319626463.0
ROU,8,26239665.0
ROU,9,82757569.0
ROU,10,4409127.0
ROU,11,208603468.0
ROU,12,51385846.0
ROU,13,9043689.0
ROU,14,2834924.0
ROU,15,528368624.0
ROU,16,1743297239.0
ROU,17,285593934.0
ROU,18,190188345.0
ROU,19,13990989.0
ROU,20,116460444.0
ROU,21,114791949.0
RUS,1,1096334.0
RUS,2,21211313.0
RUS,3,247844.0
RUS,4,53127635.0
RUS,5,1057365.0
RUS,6,1772518138.0
RUS,7,8809378.0
RUS,8,900.0
RUS,9,70767576.0
RUS,10,356304.0
RUS,11,379735.0
RUS,12,2709986.0
RUS,13,1591290.0
RUS,14,878384711.0
RUS,15,51919114.0
RUS,16,89297609.0
RUS,17,34879667.0
RUS,18,6063113.0
RUS,19,202009.0
RUS,20,803734.0
RUS,21,12076701.0
RWA,2,23328076.0
RWA,3,8098.0
RWA,4,178070.0
RWA,6,49579.0
RWA,7,2580.0
RWA,8,1177216.0
RWA,9,201716.0
RWA,10,5067.0
RWA,11,520881.0
RWA,12,3102.0
RWA,14,206635.0
RWA,15,3556204.0
RWA,16,144797.0
RWA,17,24470.0
RWA,18,23128.0
RWA,20,23716.0
RWA,21,785081.0
SAU,1,8933053.0
SAU,2,7754024.0
SAU,3,933653.0
SAU,4,16280129.0
SAU,5,10401492099.0
SAU,6,1538733779.0
SAU,7,65645146.0
SAU,8,27811.0
SAU,9,27033.0
SAU,10,5314990.0
SAU,11,116083037.0
SAU,12,12957.0
SAU,13,11082628.0
SAU,14,34192136.0
SAU,15,203230841.0
SAU,16,49615905.0
SAU,17,10188966.0
SAU,18,2561704.0
SAU,20,332627.0
SAU,21,261282641.0
SDN,2,13114399.0
SDN,21,19492.0
SEN,1,965061.0
SEN,2,447655.0
SEN,3,8191.0
SEN,4,53619041.0
SEN,5,102052545.0
SEN,6,16425711.0
SEN,7,7729.0
SEN,8,41755.0
SEN,9,163047.0
SEN,10,28066.0
SEN,11,1675878.0
SEN,12,53607091.0
SEN,14,4659.0
SEN,15,150451.0
SEN,16,823303.0
SEN,17,445933.0
SEN,18,137463.0
SEN,20,57574.0
SEN,21,4464015.0
SGP,1,13779932.0
SGP,2,8872159.0
SGP,3,9152489.0
SGP,4,2795586236.0
SGP,5,1926633978.0
SGP,6,20308919353.0
SGP,7,567411944.0
SGP,8,692565.0
SGP,9,1288291.0
SGP,10,26284538.0
SGP,11,6672361.0
SGP,12,865147.0
SGP,13,97153686.0
SGP,14,325358289.0
SGP,15,155823217.0
SGP,16,6935646226.0
SGP,17,141924789.0
SGP,18,5061044788.0
SGP,19,90501.0
SGP,20,75780724.0
SGP,21,4744741690.0
SHN,1,8554977.0
SHN,6,38889.0
SHN,7,4804.0
SHN,11,2979.0
SHN,14,13693.0
SHN,15,3538.0
SHN,16,260445.0
SHN,18,840659.0
SHN,21,916665.0
SJM,16,25130.0
SJM,17,5842.0
SJM,18,9616.0
SJM,21,1267.0
SLB,1,331708.0
SLB,2,474313.0
SLB,4,50594.0
SLB,6,119544.0
SLB,7,6041.0
SLB,8,5817.0
SLB,9,8353.0
SLB,12,2761.0
SLB,14,155502.0
SLB,16,6823.0
SLB,17,3074.0
SLB,20,12400.0
SLB,21,168969.0
SLE,1,682538.0
SLE,2,3812.0
SLE,3,1452836.0
SLE,4,2579990.0
SLE,5,11816200.0
SLE,6,199395.0
SLE,7,368679.0
SLE,8,18151.0
SLE,9,352514.0
SLE,10,22717.0
SLE,11,45413.0
SLE,12,310.0
SLE,13,40412.0
SLE,14,5303813.0
SLE,15,249218.0
SLE,16,3433817.0
SLE,17,759939.0
SLE,18,587333.0
SLE,20,247706.0
SLE,21,583057.0
SLV,1,10664371.0
SLV,2,93764309.0
SLV,3,840759.0
SLV,4,308037205.0
SLV,5,1279381.0
SLV,6,24137951.0
SLV,7,25426373.0
SLV,8,4828947.0
SLV,9,2594564.0
SLV,10,13928966.0
SLV,11,1357329176.0
SLV,12,13735205.0
SLV,13,38044959.0
SLV,14,8186722.0
SLV,15,32246072.0
SLV,16,127830697.0
SLV,17,10154225.0
SLV,18,3382984.0
SLV,19,86979.0
SLV,20,38879428.0
SLV,21,195833518.0
SMR,4,807366.0
SMR,6,28941.0
SMR,7,561926.0
SMR,8,143455.0
SMR,9,2928.0
SMR,10,816846.0
SMR,11,135548.0
SMR,12,14956.0
SMR,13,1269842.0
SMR,14,7031.0
SMR,15,2306835.0
SMR,16,14698893.0
SMR,17,33181.0
SMR,18,24648.0
SMR,20,1372618.0
SMR,21,3008015.0
SOM,2,505922.0
SOM,3,189075.0
SOM,6,52166.0
SOM,7,19049.0
SOM,10,2900.0
SOM,11,20713.0
SOM,13,100979.0
SOM,14,27288.0
SOM,15,17498.0
SOM,16,609379.0
SOM,17,481225.0
SOM,18,5929.0
SOM,20,103335.0
SOM,21,347274.0
SPM,10,2500.0
SPM,16,2964.0
SPM,21,3430259.0
SRB,1,1310651.0
SRB,2,36281116.0
SRB,3,753126.0
SRB,4,60456408.0
SRB,5,18506641.0
SRB,6,6217539.0
SRB,7,190370461.0
SRB,8,56102.0
SRB,9,1422940.0
SRB,10,3716196.0
SRB,11,12068194.0
SRB,12,2769731.0
SRB,13,23952312.0
SRB,14,1850564.0
SRB,15,49170189.0
SRB,16,236015959.0
SRB,17,36565538.0
SRB,18,22076256.0
SRB,19,79746152.0
SRB,20,15286703.0
SRB,21,15757766.0
SSD,2,583600.0
SSD,4,9614.0
SSD,10,38161.0
SSD,12,2624.0
SSD,16,17747.0
SSD,20,2579.0
SSD,21,150877.0
STP,4,72368.0
STP,5,2145.0
STP,7,9447.0
STP,10,4323.0
STP,13,35381.0
STP,15,10537.0
STP,16,363872.0
STP,17,7195.0
STP,18,15708.0
STP,21,51315.0
SUR,1,48022151.0
SUR,2,3049.0
SUR,4,25852.0
SUR,5,21022166.0
SUR,7,376632.0
SUR,8,1314.0
SUR,9,3420635.0
SUR,11,3205.0
SUR,14,1210748.0
SUR,15,2386612.0
SUR,16,4832524.0
SUR,17,1707424.0
SUR,18,381857.0
SUR,21,7519241.0
SVK,1,1953381.0
SVK,2,2076757.0
SVK,3,2457111.0
SVK,4,2036845.0
SVK,5,1354840.0
SVK,6,30604322.0
SVK,7,326521015.0
SVK,8,2942458.0
SVK,9,2247824.0
SVK,10,19100784.0
SVK,11,22830563.0
SVK,12,23986304.0
SVK,13,40776173.0
SVK,14,10429719.0
SVK,15,72717651.0
SVK,16,1020552514.0
SVK,17,6386261713.0
SVK,18,75034954.0
SVK,19,4563196.0
SVK,20,71559089.0
SVK,21,67347384.0
SVN,1,269743.0
SVN,2,2812574.0
SVN,3,539488.0
SVN,4,46898486.0
SVN,5,161821.0
SVN,6,5187252327.0
SVN,7,69676228.0
SVN,8,163464.0
SVN,9,7091554.0
SVN,10,17248937.0
SVN,11,24613633.0
SVN,12,2863169.0
SVN,13,30242270.0
SVN,14,932615.0
SVN,15,167651870.0
SVN,16,445829282.0
SVN,17,73375501.0
SVN,18,82043437.0
SVN,19,6181578.0
SVN,20,95739173.0
SVN,21,31450790.0
SWE,1,9277138.0
SWE,2,15443268.0
SWE,3,7000045.0
SWE,4,316018576.0
SWE,5,328548633.0
SWE,6,3516777186.0
SWE,7,501656336.0
SWE,8,8775093.0
SWE,9,346989221.0
SWE,10,717791824.0
SWE,11,42425384.0
SWE,12,2466026.0
SWE,13,45865912.0
SWE,14,105745449.0
SWE,15,1228385801.0
SWE,16,4740091400.0
SWE,17,4283166205.0
SWE,18,1084500914.0
SWE,19,66686794.0
SWE,20,171685401.0
SWE,21,456376062.0
SWZ,1,128611.0
SWZ,2,2004.0
SWZ,4,14636431.0
SWZ,6,1260319.0
SWZ,7,236306.0
SWZ,8,2265.0
SWZ,9,13209.0
SWZ,10,36295.0
SWZ,11,3751197.0
SWZ,13,143219.0
SWZ,14,47287.0
SWZ,15,252957.0
SWZ,16,1009303.0
SWZ,17,12427.0
SWZ,18,783918.0
SWZ,20,1455.0
SWZ,21,271406.0
SXM,1,62360.0
SXM,4,101705.0
SXM,7,35371.0
SXM,8,2080.0
SXM,11,6197.0
SXM,14,228314.0
SXM,15,1121986.0
SXM,16,829739.0
SXM,17,2500.0
SXM,18,21595.0
SXM,20,18153.0
SXM,21,99105218.0
SYC,1,3381058.0
SYC,6,187301.0
SYC,7,199915.0
SYC,8,52863.0
SYC,11,29496.0
SYC,12,98097.0
SYC,13,124770.0
SYC,15,105201.0
SYC,16,2201448.0
SYC,17,132620.0
SYC,18,219532.0
SYC,20,78374.0
SYC,21,340267.0
SYR,1,132502.0
SYR,2,5342370.0
SYR,3,343578.0
SYR,4,3451790.0
SYR,6,33646.0
SYR,7,15126.0
SYR,8,2296.0
SYR,9,45496.0
SYR,10,16182.0
SYR,11,44056.0
SYR,13,2026180.0
SYR,15,92406.0
SYR,16,285896.0
SYR,18,109156.0
SYR,20,90098.0
SYR,21,9272158.0
TCA,1,3226185.0
TCA,4,112821.0
TCA,7,56644.0
TCA,11,1982.0
TCA,12,1193.0
TCA,13,5732.0
TCA,14,105227.0
TCA,15,414137.0
TCA,16,1047157.0
TCA,17,11421.0
TCA,18,60000.0
TCA,20,84338.0
TCA,21,5856792.0
TCD,2,3818463.0
TCD,5,76437992.0
TCD,6,10933.0
TCD,7,249299.0
TCD,10,10000.0
TCD,11,3083.0
TCD,14,34430.0
TCD,15,5000.0
TCD,16,77112.0
TCD,20,3991.0
TCD,21,163735.0
TGO,1,524665.0
TGO,2,5893882.0
TGO,3,4857052.0
TGO,4,70005470.0
TGO,6,157412.0
TGO,7,22010.0
TGO,8,9368.0
TGO,9,2224.0
TGO,11,1659619.0
TGO,12,5912433.0
TGO,14,575603.0
TGO,15,5535.0
TGO,16,68213.0
TGO,17,29954.0
TGO,20,2511.0
TGO,21,270414.0
THA,1,290525050.0
THA,2,1096737008.0
THA,3,4748704.0
THA,4,3278590710.0
THA,5,44758411.0
THA,6,634296588.0
THA,7,6418984926.0
THA,8,391426026.0
THA,9,214489031.0
THA,10,144185413.0
THA,11,1309281156.0
THA,12,137014858.0
THA,13,590173902.0
THA,14,1820071280.0
THA,15,2430864651.0
THA,16,37800536604.0
THA,17,2564559133.0
THA,18,1782102809.0
THA,19,4838142.0
THA,20,1653265168.0
THA,21,716730652.0
TJK,1,71285.0
TJK,2,126285.0
TJK,4,2625.0
TJK,6,28748.0
TJK,7,35000.0
TJK,9,12206.0
TJK,10,13160.0
TJK,11,1535.0
TJK,14,272409.0
TJK,15,3443140.0
TJK,16,102128.0
TJK,17,29800.0
TJK,18,71910.0
TJK,20,11943.0
TJK,21,411764.0
TKL,18,3399.0
TKL,21,174186.0
TKM,6,10023566.0
TKM,7,29561.0
TKM,8,6160.0
TKM,11,9993.0
TKM,12,521.0
TKM,16,363613.0
TKM,18,20982.0
TKM,21,4136189.0
TLS,2,4588829.0
TLS,3,171600.0
TLS,7,496597.0
TLS,11,781.0
TLS,14,5785.0
TLS,15,100800.0
TLS,16,342815.0
TLS,18,6393.0
TLS,20,122442.0
TLS,21,76634.0
TON,1,598307.0
TON,2,325644.0
TON,7,426572.0
TON,9,3440.0
TON,10,199440.0
TON,11,38135.0
TON,12,11531.0
TON,13,29832.0
TON,15,56557.0
TON,16,322888.0
TON,18,187256.0
TON,20,205902.0
TON,21,439742.0
TTO,1,12839059.0
TTO,2,1864135.0
TTO,3,165356.0
TTO,4,45850453.0
TTO,5,1789742892.0
TTO,6,752507779.0
TTO,7,9087931.0
TTO,8,2710.0
TTO,9,498938.0
TTO,10,5123971.0
TTO,11,8813.0
TTO,12,51416.0
TTO,13,2944.0
TTO,14,8464068.0
TTO,15,625224486.0
TTO,16,3991608.0
TTO,17,31362.0
TTO,18,3526300.0
TTO,20,54982.0
TTO,21,66838768.0
TUN,1,4229610.0
TUN,2,27191209.0
TUN,3,474987970.0
TUN,4,11247898.0
TUN,5,6349570.0
TUN,6,75273463.0
TUN,7,25816278.0
TUN,8,9997596.0
TUN,9,5860843.0
TUN,10,1298296.0
TUN,11,96555265.0
TUN,12,5633128.0
TUN,13,3493508.0
TUN,14,233449.0
TUN,15,18709035.0
TUN,16,253067023.0
TUN,17,18827488.0
TUN,18,43734058.0
TUN,20,19658786.0
TUN,21,21051139.0
TUR,1,144911773.0
TUR,2,454519354.0
TUR,3,274767416.0
TUR,4,1179695821.0
TUR,5,1683719554.0
TUR,6,502260066.0
TUR,7,768239199.0
TUR,8,87944175.0
TUR,9,62124404.0
TUR,10,205677598.0
TUR,11,2571758563.0
TUR,12,26086068.0
TUR,13,760845499.0
TUR,14,677653181.0
TUR,15,1471611114.0
TUR,16,3076822947.0
TUR,17,1338204678.0
TUR,18,101308301.0
TUR,19,424035388.0
TUR,20,306505512.0
TUR,21,626973446.0
TUV,11,2433.0
TUV,12,788.0
TUV,14,61457.0
TUV,15,45098.0
TUV,16,14501.0
TUV,18,12281.0
TUV,20,57294.0
TUV,21,30595.0
TWN,1,156381780.0
TWN,2,115808369.0
TWN,3,18478763.0
TWN,4,602661015.0
TWN,5,430377563.0
TWN,6,1970987204.0
TWN,7,3388713123.0
TWN,8,115411040.0
TWN,9,50068210.0
TWN,10,301698787.0
TWN,11,671980976.0
TWN,12,94290106.0
TWN,13,387939578.0
TWN,14,154564641.0
TWN,15,7223086482.0
TWN,16,89365729540.0
TWN,17,3394502649.0
TWN,18,2639654849.0
TWN,19,142775406.0
TWN,20,2525644146.0
TWN,21,2513272660.0
TZA,1,1259130.0
TZA,2,51913833.0
TZA,3,1768788.0
TZA,4,8498269.0
TZA,6,20030.0
TZA,7,1757317.0
TZA,8,4481.0
TZA,9,6535141.0
TZA,10,63683.0
TZA,11,79278186.0
TZA,12,3968.0
TZA,13,65383.0
TZA,14,38998911.0
TZA,15,108243.0
TZA,16,2344304.0
TZA,17,11377.0
TZA,18,116201.0
TZA,20,35319.0
TZA,21,11932291.0
UGA,1,1408510.0
UGA,2,111186630.0
UGA,3,98301.0
UGA,4,6268312.0
UGA,5,1931507.0
UGA,6,7712009.0
UGA,7,9033.0
UGA,8,42369.0
UGA,9,260786.0
UGA,10,50730.0
UGA,11,11535.0
UGA,12,18450.0
UGA,14,17574.0
UGA,15,31750.0
UGA,16,267375.0
UGA,18,135852.0
UGA,20,33204.0
UGA,21,3134212.0
UKR,1,41072119.0
UKR,2,8293527.0
UKR,3,71398326.0
UKR,4,77734292.0
UKR,5,32724300.0
UKR,6,81473158.0
UKR,7,21186203.0
UKR,8,1854985.0
UKR,9,12602775.0
UKR,10,4825348.0
UKR,11,50896920.0
UKR,12,7471628.0
UKR,13,2115458.0
UKR,14,2238935.0
UKR,15,566308216.0
UKR,16,102375806.0
UKR,17,29514755.0
UKR,18,11050428.0
UKR,19,270821.0
UKR,20,32313181.0
UKR,21,28777112.0
URY,1,607167167.0
URY,2,52585465.0
URY,3,81272670.0
URY,4,85977854.0
URY,5,207588.0
URY,6,21413686.0
URY,7,599878.0
URY,8,2965749.0
URY,9,87696272.0
URY,10,187287731.0
URY,11,4316649.0
URY,12,1595187.0
URY,13,295008.0
URY,14,12855847.0
URY,15,1697582.0
URY,16,7445519.0
URY,17,1667475.0
URY,18,36674576.0
URY,20,1676842.0
URY,21,33435407.0
UZB,1,577314.0
UZB,2,7092678.0
UZB,3,468696.0
UZB,4,894159.0
UZB,6,2309069.0
UZB,7,498761.0
UZB,8,3587.0
UZB,9,5000.0
UZB,10,87738.0
UZB,11,1288065.0
UZB,12,88682.0
UZB,13,456352.0
UZB,14,6663505.0
UZB,15,12177853.0
UZB,16,844709.0
UZB,17,53338.0
UZB,18,337925.0
UZB,20,42601.0
UZB,21,8547553.0
VAT,13,24557.0
VAT,14,125564.0
VAT,21,20478.0
VCT,1,2016681.0
VCT,2,12782.0
VCT,4,70799.0
VCT,7,15147.0
VCT,10,5000.0
VCT,11,635.0
VCT,12,2111.0
VCT,14,2609338.0
VCT,15,464141.0
VCT,16,82283.0
VCT,17,12496.0
VCT,20,50048.0
VCT,21,2922419.0
VEN,1,50545733.0
VEN,2,11989999.0
VEN,3,2941882.0
VEN,4,106989450.0
VEN,5,5706013223.0
VEN,6,47093232.0
VEN,7,2448560.0
VEN,8,17296.0
VEN,9,2336452.0
VEN,10,4236562.0
VEN,11,105100.0
VEN,12,137910.0
VEN,13,3351012.0
VEN,14,3016754.0
VEN,15,4803655.0
VEN,16,20803946.0
VEN,17,526318.0
VEN,18,64831.0
VEN,20,256435.0
VEN,21,20184427.0
VGB,4,5540.0
VGB,7,15888.0
VGB,8,693.0
VGB,10,18318.0
VGB,11,79665.0
VGB,12,33918.0
VGB,14,1375260.0
VGB,15,7800.0
VGB,16,772542.0
VGB,17,3381.0
VGB,18,43067.0
VGB,20,17520.0
VGB,21,57873215.0
VNM,1,1126921606.0
VNM,2,1944818332.0
VNM,3,151934543.0
VNM,4,1622154268.0
VNM,5,243959057.0
VNM,6,921192449.0
VNM,7,5058788565.0
VNM,8,1455932559.0
VNM,9,1122470266.0
VNM,10,940865632.0
VNM,11,15942487969.0
VNM,12,9382272253.0
VNM,13,842274994.0
VNM,14,237256074.0
