iso3,HS2,impVal
KHM,43,915081.0
KHM,44,370424802.0
KHM,45,8379.0
KHM,46,7435419.0
KHM,48,106483537.0
KHM,49,195095.0
KHM,51,674.0
KHM,52,1001757.0
KHM,53,64004.0
KHM,54,545914.0
KHM,55,959760.0
KHM,56,4819524.0
KHM,57,88327.0
KHM,58,2558128.0
KHM,59,21599850.0
KHM,60,1825136.0
KHM,61,2694790537.0
KHM,62,1163865900.0
KHM,63,133232477.0
KHM,64,896786284.0
KHM,65,45678293.0
KHM,66,4394481.0
KHM,67,4311782.0
KHM,68,32649142.0
KHM,69,68478.0
KHM,70,1324458.0
KHM,71,42813794.0
KHM,73,56695763.0
KHM,74,39572.0
KHM,76,22852694.0
KHM,79,209702.0
KHM,82,6607311.0
KHM,83,27771409.0
KHM,84,43653058.0
KHM,85,1677471049.0
KHM,86,20180.0
KHM,87,224943304.0
KHM,90,23625119.0
KHM,91,303919.0
KHM,92,7120.0
KHM,93,375785.0
KHM,94,1343953628.0
KHM,95,356395099.0
KHM,96,17326129.0
KHM,97,337975.0
KHM,98,30427380.0
KHM,99,36825261.0
KIR,3,624181.0
KIR,11,40610.0
KIR,59,21160.0
KIR,61,410.0
KIR,84,6886.0
KIR,85,29478.0
KIR,87,2856.0
KIR,94,16851.0
KIR,98,26492.0
KIR,99,39238.0
KNA,1,126000.0
KNA,3,133345.0
KNA,22,834288.0
KNA,39,114184.0
KNA,40,1369.0
KNA,42,389.0
KNA,48,2335.0
KNA,49,40435.0
KNA,61,47778.0
KNA,62,363.0
KNA,71,693201.0
KNA,73,73613.0
KNA,74,30136.0
KNA,76,54216.0
KNA,78,16011.0
KNA,82,35617.0
KNA,84,173910.0
KNA,85,6886218.0
KNA,90,5327098.0
KNA,91,45045.0
KNA,94,2687.0
KNA,96,353527.0
KNA,97,2500.0
KNA,98,3974148.0
KNA,99,660829.0
KOR,1,1405624.0
KOR,3,161187044.0
KOR,4,585644.0
KOR,5,4031365.0
KOR,6,2990288.0
KOR,7,21735132.0
KOR,8,49695794.0
KOR,9,11496585.0
KOR,10,5791935.0
KOR,11,10740340.0
KOR,12,41298860.0
KOR,13,22031843.0
KOR,14,111288.0
KOR,15,113971106.0
KOR,16,76780991.0
KOR,17,11735991.0
KOR,18,486947.0
KOR,19,583972994.0
KOR,20,295062885.0
KOR,21,270269084.0
KOR,22,181146586.0
KOR,23,2568757.0
KOR,24,474991.0
KOR,25,49839524.0
KOR,27,4838653512.0
KOR,28,212661812.0
KOR,29,2314585561.0
KOR,30,3945034318.0
KOR,31,24173174.0
KOR,32,162258445.0
KOR,33,1854691713.0
KOR,34,281262245.0
KOR,35,72994956.0
KOR,36,8806850.0
KOR,37,49058768.0
KOR,38,2201267184.0
KOR,39,4233933607.0
KOR,40,1431583328.0
KOR,41,1954128.0
KOR,42,36382298.0
KOR,43,568047.0
KOR,44,11599347.0
KOR,45,393644.0
KOR,46,371497.0
KOR,48,672977015.0
KOR,49,97609866.0
KOR,50,10942351.0
KOR,51,101312.0
KOR,52,119610372.0
KOR,53,1533522.0
KOR,54,146803901.0
KOR,55,181958517.0
KOR,56,104528501.0
KOR,57,68356286.0
KOR,58,32429803.0
KOR,59,118740567.0
KOR,60,125180949.0
KOR,61,149172341.0
KOR,62,21745377.0
KOR,63,99623697.0
KOR,64,31735188.0
KOR,65,22358335.0
KOR,66,366870.0
KOR,67,1718351.0
KOR,68,248126859.0
KOR,69,39260781.0
KOR,70,216723601.0
KOR,71,1012882307.0
KOR,72,1836229809.0
KOR,73,3220236049.0
KOR,74,594579394.0
KOR,75,15258526.0
KOR,76,927751177.0
KOR,78,113916054.0
KOR,79,47472925.0
KOR,80,1352726.0
KOR,81,131887011.0
KOR,82,507852111.0
KOR,83,648226388.0
KOR,84,25800891181.0
KOR,85,20355459888.0
KOR,86,95293011.0
KOR,87,44469486426.0
KOR,88,436797967.0
KOR,89,3188935.0
KOR,90,2095066090.0
KOR,91,962545.0
KOR,92,41381403.0
KOR,93,89534043.0
KOR,94,528714273.0
KOR,95,244959369.0
KOR,96,84455442.0
KOR,97,105507295.0
KOR,98,1421220188.0
KOR,99,605374193.0
KWT,1,57175.0
KWT,4,1019411.0
KWT,9,14553.0
KWT,12,11092.0
KWT,19,3780.0
KWT,20,35016.0
KWT,21,32015.0
KWT,22,248551.0
KWT,25,12797.0
KWT,26,9495881.0
KWT,27,1580406133.0
KWT,33,142578.0
KWT,38,1348550.0
KWT,39,105471.0
KWT,40,107791.0
KWT,42,11004.0
KWT,48,15583.0
KWT,49,39697.0
KWT,61,4997.0
KWT,62,47523.0
KWT,63,1662.0
KWT,64,6360.0
KWT,65,325.0
KWT,71,111435.0
KWT,72,4330446.0
KWT,73,22448.0
KWT,74,9493.0
KWT,76,3041.0
KWT,84,395944.0
KWT,85,1207059.0
KWT,87,3500.0
KWT,90,194209.0
KWT,91,19040.0
KWT,94,1400.0
KWT,95,6850.0
KWT,97,35450.0
KWT,98,43409050.0
KWT,99,688440.0
LAO,5,54360.0
LAO,9,184336.0
LAO,10,140911.0
LAO,12,21864.0
LAO,13,12968.0
LAO,22,161842.0
LAO,24,170000.0
LAO,25,21267285.0
LAO,28,17973785.0
LAO,31,15910.0
LAO,33,714221.0
LAO,39,1843382.0
LAO,40,955180.0
LAO,42,105579.0
LAO,44,565997.0
LAO,46,3825.0
LAO,48,163562.0
LAO,49,7500.0
LAO,50,101098.0
LAO,51,18140.0
LAO,52,91150.0
LAO,53,61330.0
LAO,55,480.0
LAO,56,12398.0
LAO,57,1000.0
LAO,61,17691329.0
LAO,62,3457790.0
LAO,63,1756761.0
LAO,64,22459917.0
LAO,65,27542351.0
LAO,67,1953065.0
LAO,69,7575.0
LAO,71,5672242.0
LAO,73,15837.0
LAO,74,6346.0
LAO,76,7315.0
LAO,81,30120.0
LAO,84,1994945.0
LAO,85,450413738.0
LAO,87,74200.0
LAO,90,140929290.0
LAO,94,74911701.0
LAO,95,5184912.0
LAO,96,17603.0
LAO,97,22538.0
LAO,98,305221.0
LAO,99,4217256.0
LBN,1,31800.0
LBN,2,66077.0
LBN,4,86582.0
LBN,7,166188.0
LBN,8,69525.0
LBN,9,6192887.0
LBN,10,151105.0
LBN,11,95524.0
LBN,12,1046149.0
LBN,13,32877.0
LBN,14,4116.0
LBN,15,17421230.0
LBN,17,3889945.0
LBN,18,1477908.0
LBN,19,2295202.0
LBN,20,22957864.0
LBN,21,4021885.0
LBN,22,7446393.0
LBN,25,3000.0
LBN,29,44435.0
LBN,30,9842.0
LBN,31,58709340.0
LBN,32,3802277.0
LBN,33,1523637.0
LBN,34,99669.0
LBN,38,742458.0
LBN,39,624275.0
LBN,40,12700.0
LBN,42,292095.0
LBN,43,125196.0
LBN,44,1007777.0
LBN,46,15408.0
LBN,48,249394.0
LBN,49,1332986.0
LBN,54,22526.0
LBN,56,149081.0
LBN,57,15243.0
LBN,58,3955.0
LBN,59,8460.0
LBN,60,50508.0
LBN,61,643916.0
LBN,62,11196110.0
LBN,63,44415.0
LBN,64,26144.0
LBN,65,712.0
LBN,66,12740.0
LBN,67,11448.0
LBN,68,2358485.0
LBN,69,48905.0
LBN,70,332266.0
LBN,71,72246305.0
LBN,72,12734.0
LBN,73,2238859.0
LBN,74,20949.0
LBN,76,190941.0
LBN,78,3688.0
LBN,83,342746.0
LBN,84,7608249.0
LBN,85,1646665.0
LBN,87,293332.0
LBN,90,8026678.0
LBN,91,108230.0
LBN,92,5000.0
LBN,93,493342.0
LBN,94,4769253.0
LBN,95,42921.0
LBN,96,399713.0
LBN,97,2451708.0
LBN,98,3710492.0
LBN,99,1987522.0
LBR,11,3417.0
LBR,15,768524.0
LBR,19,2996.0
LBR,22,32711.0
LBR,27,2400.0
LBR,39,7612.0
LBR,40,61895154.0
LBR,44,9579.0
LBR,49,121663.0
LBR,62,282853.0
LBR,71,7695252.0
LBR,73,10080.0
LBR,84,60635.0
LBR,85,19140.0
LBR,90,249080.0
LBR,97,107000.0
LBR,98,1191090.0
LBR,99,70383.0
LBY,3,4963.0
LBY,8,11000.0
LBY,14,311086.0
LBY,25,2450.0
LBY,27,1463646007.0
LBY,28,111897.0
LBY,49,4000.0
LBY,61,590.0
LBY,62,1230.0
LBY,85,8823.0
LBY,87,5073.0
LBY,90,26862.0
LBY,94,3670.0
LBY,95,3955.0
LBY,97,1118779.0
LBY,98,271771.0
LBY,99,30402.0
LCA,1,4560.0
LCA,6,497224.0
LCA,7,3216.0
LCA,9,50063.0
LCA,12,918533.0
LCA,13,19020.0
LCA,20,3000.0
LCA,21,499499.0
LCA,22,358534.0
LCA,27,4500.0
LCA,30,4721.0
LCA,39,2534.0
LCA,63,2000.0
LCA,71,585588.0
LCA,72,17300.0
LCA,74,1112111.0
LCA,76,224483.0
LCA,78,7130.0
LCA,84,330818.0
LCA,85,181801.0
LCA,88,18773.0
LCA,90,23984.0
LCA,94,2572.0
LCA,97,125072.0
LCA,98,1647537.0
LCA,99,311347.0
LIE,25,55425.0
LIE,28,1521630.0
LIE,29,131748.0
LIE,30,35150386.0
LIE,32,25813795.0
LIE,33,403499.0
LIE,34,18644.0
LIE,35,351481.0
LIE,38,24224629.0
LIE,39,446039.0
LIE,40,443397.0
LIE,42,2274.0
LIE,44,30623.0
LIE,48,14739.0
LIE,49,20165.0
LIE,58,718584.0
LIE,61,1181.0
LIE,62,7157.0
LIE,63,106886.0
LIE,67,1147.0
LIE,68,300244.0
LIE,69,1311121.0
LIE,70,6741593.0
LIE,71,27842.0
LIE,72,59358.0
LIE,73,67953557.0
LIE,74,9252.0
LIE,75,135112.0
LIE,76,106768.0
LIE,81,626234.0
LIE,82,472287.0
LIE,83,2782.0
LIE,84,14349100.0
LIE,85,7675069.0
LIE,87,11567859.0
LIE,90,33313416.0
LIE,94,2495812.0
LIE,95,466072.0
LIE,97,442527.0
LIE,98,1511751.0
LIE,99,4689335.0
LKA,1,11375.0
LKA,3,31309954.0
LKA,4,129440.0
LKA,6,1257956.0
LKA,7,180752.0
LKA,8,10790465.0
LKA,9,79167450.0
LKA,10,332932.0
LKA,11,1178409.0
LKA,12,9118921.0
LKA,13,144045.0
LKA,14,5120193.0
LKA,15,34912899.0
LKA,16,19505647.0
LKA,17,508127.0
LKA,18,178433.0
LKA,19,2420514.0
LKA,20,28913897.0
LKA,21,27415999.0
LKA,22,1353627.0
LKA,23,21878.0
LKA,24,3316988.0
LKA,25,790839.0
LKA,26,296351.0
LKA,27,70097.0
LKA,28,2450.0
LKA,30,24000.0
LKA,33,14724988.0
LKA,34,45984.0
LKA,35,1654215.0
LKA,36,31472.0
LKA,38,46526071.0
LKA,39,16808403.0
LKA,40,322109887.0
LKA,42,3467158.0
LKA,43,20044.0
LKA,44,1324862.0
LKA,46,75537.0
LKA,48,9055305.0
LKA,49,3985207.0
LKA,52,42754.0
LKA,53,11863483.0
LKA,54,335013.0
LKA,55,21107.0
LKA,56,5179257.0
LKA,57,210514.0
LKA,58,38543.0
LKA,59,198347.0
LKA,60,31177.0
LKA,61,1000291160.0
LKA,62,710227724.0
LKA,63,29903992.0
LKA,64,550265.0
LKA,65,6060336.0
LKA,68,3310564.0
LKA,69,7351174.0
LKA,70,5265280.0
LKA,71,243796369.0
LKA,73,47287667.0
LKA,76,8528849.0
LKA,82,526928.0
LKA,83,331608.0
LKA,84,97205799.0
LKA,85,25210787.0
LKA,86,2449.0
LKA,87,5606001.0
LKA,88,11627149.0
LKA,89,133938.0
LKA,90,40867541.0
LKA,94,15740086.0
LKA,95,24374267.0
LKA,96,10818197.0
LKA,97,847831.0
LKA,98,9758380.0
LKA,99,13738155.0
LSO,3,792639.0
LSO,12,33415.0
LSO,39,315.0
LSO,49,6304.0
LSO,61,112764464.0
LSO,62,38681483.0
LSO,65,2400.0
LSO,71,82855436.0
LSO,85,1086580.0
LSO,97,2800.0
LSO,98,719829.0
LSO,99,312020.0
LTU,1,81868.0
LTU,3,1117606.0
LTU,4,16045311.0
LTU,7,47924.0
LTU,8,626588.0
LTU,9,1427677.0
LTU,10,132859.0
LTU,11,25857261.0
LTU,12,11238778.0
LTU,14,19353.0
LTU,15,922642.0
LTU,16,2851870.0
LTU,17,50932.0
LTU,18,1330893.0
LTU,19,8529320.0
LTU,20,1793888.0
LTU,21,8126156.0
LTU,22,2391989.0
LTU,23,558243.0
LTU,25,1382511.0
LTU,27,501208947.0
LTU,28,2444798.0
LTU,29,39526469.0
LTU,30,59088412.0
LTU,31,79414075.0
LTU,32,887186.0
LTU,33,7441086.0
LTU,34,3881733.0
LTU,35,80210197.0
LTU,36,106733.0
LTU,37,30914.0
LTU,38,336832797.0
LTU,39,59885740.0
LTU,40,960272.0
LTU,41,4493.0
LTU,42,124366.0
LTU,43,73087.0
LTU,44,28183823.0
LTU,48,4966394.0
LTU,49,6822299.0
LTU,50,711.0
LTU,51,657689.0
LTU,52,34799.0
LTU,53,652642.0
LTU,54,180946.0
LTU,55,172519.0
LTU,56,3804067.0
LTU,57,49152.0
LTU,58,28973.0
LTU,59,75023.0
LTU,60,19095.0
LTU,61,3577075.0
LTU,62,9820631.0
LTU,63,5107028.0
LTU,64,51110.0
LTU,65,56929.0
LTU,66,5855.0
LTU,67,60589.0
LTU,68,1036102.0
LTU,69,181782.0
LTU,70,5116193.0
LTU,71,1720644.0
LTU,72,44250.0
LTU,73,76726232.0
LTU,74,5979.0
LTU,76,2504464.0
LTU,82,746607.0
LTU,83,1546077.0
LTU,84,46994390.0
LTU,85,126517044.0
LTU,86,22233.0
LTU,87,6211220.0
LTU,88,3388752.0
LTU,89,90106.0
LTU,90,153185939.0
LTU,91,4612.0
LTU,92,92079.0
LTU,93,4371138.0
LTU,94,203047243.0
LTU,95,3641284.0
LTU,96,3364432.0
LTU,97,504910.0
LTU,98,29626357.0
LTU,99,19891800.0
LUX,1,294707.0
LUX,9,3412.0
LUX,17,591774.0
LUX,18,2700293.0
LUX,19,560841.0
LUX,22,269717.0
LUX,28,47704.0
LUX,29,6246.0
LUX,30,11809.0
LUX,32,2262012.0
LUX,33,21494093.0
LUX,34,2606766.0
LUX,38,235522.0
LUX,39,13703469.0
LUX,40,30415909.0
LUX,42,35474.0
LUX,44,4759106.0
LUX,46,19277.0
LUX,48,688810.0
LUX,49,71826.0
LUX,54,812029.0
LUX,56,49312421.0
LUX,59,9363739.0
LUX,60,5960.0
LUX,61,16986.0
LUX,62,42818.0
LUX,63,94606.0
LUX,64,4425.0
LUX,66,317.0
LUX,68,3225612.0
LUX,69,17297.0
LUX,70,1626094.0
LUX,71,318863.0
LUX,72,90600177.0
LUX,73,118765191.0
LUX,74,4792861.0
LUX,75,51837.0
LUX,76,35983053.0
LUX,80,2325.0
LUX,81,7756549.0
LUX,82,19124330.0
LUX,83,7081.0
LUX,84,69846485.0
LUX,85,11795760.0
LUX,87,18598557.0
LUX,88,12503195.0
LUX,90,12317429.0
LUX,92,9538.0
LUX,94,492095.0
LUX,95,94266.0
LUX,96,36575.0
LUX,97,995560.0
LUX,98,143539028.0
LUX,99,5694150.0
LVA,1,63506.0
LVA,3,12741179.0
LVA,4,1335476.0
LVA,5,960769.0
LVA,6,2086.0
LVA,8,40897.0
LVA,9,23532.0
LVA,11,908932.0
LVA,12,776019.0
LVA,13,36142.0
LVA,15,11180.0
LVA,16,9754306.0
LVA,17,152292.0
LVA,18,1871084.0
LVA,19,1557674.0
LVA,20,573919.0
LVA,21,1713300.0
LVA,22,82873745.0
LVA,23,567079.0
LVA,25,2906.0
LVA,27,17104133.0
LVA,28,56023.0
LVA,29,1534568.0
LVA,30,492240.0
LVA,31,174263.0
LVA,32,107010.0
LVA,33,436321.0
LVA,34,725380.0
LVA,38,1792843.0
LVA,39,1120631.0
LVA,40,235540.0
LVA,42,84900.0
LVA,44,151033067.0
LVA,45,2010.0
LVA,47,7435.0
LVA,48,559550.0
LVA,49,2411970.0
LVA,51,25790.0
LVA,52,7661.0
LVA,53,1413866.0
LVA,54,4533878.0
LVA,55,2805.0
LVA,56,224850.0
LVA,57,7805.0
LVA,58,18492.0
LVA,59,327799.0
LVA,60,80952.0
LVA,61,548741.0
LVA,62,2007042.0
LVA,63,723676.0
LVA,64,325919.0
LVA,65,91627.0
LVA,66,50482.0
LVA,68,2041335.0
LVA,69,80501.0
LVA,70,25653667.0
LVA,71,120337.0
LVA,72,2436796.0
LVA,73,8061739.0
LVA,74,47655.0
LVA,75,432133.0
LVA,76,1235191.0
LVA,81,1786521.0
LVA,82,1885098.0
LVA,83,1306775.0
LVA,84,60151017.0
LVA,85,76903345.0
LVA,87,7731918.0
LVA,88,728141.0
LVA,89,101789.0
LVA,90,75954974.0
LVA,91,72280.0
LVA,92,1756513.0
LVA,93,2554963.0
LVA,94,24862993.0
LVA,95,3148723.0
LVA,96,488104.0
LVA,97,320530.0
LVA,98,17914834.0
LVA,99,8711641.0
MAC,3,64800.0
MAC,7,207872.0
MAC,8,191368.0
MAC,12,3478.0
MAC,15,48070.0
MAC,19,1464429.0
MAC,20,82391.0
MAC,28,3490.0
MAC,29,2944755.0
MAC,30,5160545.0
MAC,33,62225.0
MAC,39,398293.0
MAC,41,6389.0
MAC,42,435165.0
MAC,43,1189.0
MAC,44,2400.0
MAC,46,5761.0
MAC,48,14552.0
MAC,49,82611.0
MAC,57,6618.0
MAC,58,10095.0
MAC,61,34134173.0
MAC,62,7571683.0
MAC,63,33460.0
MAC,64,422140.0
MAC,65,9529738.0
MAC,69,10143.0
MAC,70,200119.0
MAC,71,222787.0
MAC,73,1386628.0
MAC,83,638388.0
MAC,84,268745.0
MAC,85,3045020.0
MAC,87,97495.0
MAC,90,671575.0
MAC,91,41948.0
MAC,93,4606.0
MAC,94,3307036.0
MAC,95,969728.0
MAC,96,3950560.0
MAC,97,41406.0
MAC,98,30592762.0
MAC,99,456025.0
MAR,1,888283.0
MAR,3,3471077.0
MAR,4,6773119.0
MAR,5,45570.0
MAR,6,618120.0
MAR,7,2154043.0
MAR,8,180094582.0
MAR,9,3753262.0
MAR,10,6400.0
MAR,11,210545.0
MAR,12,6169013.0
MAR,13,11367898.0
MAR,14,155308.0
MAR,15,41928612.0
MAR,16,94682127.0
MAR,17,4618630.0
MAR,18,2584.0
MAR,19,2181643.0
MAR,20,32705694.0
MAR,21,5088739.0
MAR,22,379173.0
MAR,23,72217.0
MAR,25,43831890.0
MAR,27,58433.0
MAR,28,28860494.0
MAR,29,138908.0
MAR,30,4393.0
MAR,31,192474306.0
MAR,32,16398.0
MAR,33,17146831.0
MAR,34,266888.0
MAR,38,1431089.0
MAR,39,16823915.0
MAR,40,2694368.0
MAR,41,4614.0
MAR,42,3934067.0
MAR,43,137882.0
MAR,44,973880.0
MAR,45,22400.0
MAR,46,668563.0
MAR,48,1279052.0
MAR,49,2089517.0
MAR,50,1529.0
MAR,51,8945.0
MAR,52,26580.0
MAR,53,3274.0
MAR,54,43041.0
MAR,55,6359.0
MAR,56,560624.0
MAR,57,12271457.0
MAR,58,52281.0
MAR,59,27799.0
MAR,60,18070.0
MAR,61,62433855.0
MAR,62,198872508.0
MAR,63,3078199.0
MAR,64,8871300.0
MAR,65,216937.0
MAR,68,10830161.0
MAR,69,23373407.0
MAR,70,10814773.0
MAR,71,1216532.0
MAR,73,1729822.0
MAR,74,153299.0
MAR,75,1227785.0
MAR,76,52090.0
MAR,81,4525067.0
MAR,82,54157.0
MAR,83,1582024.0
MAR,84,139033377.0
MAR,85,415275392.0
MAR,87,130904206.0
MAR,88,68379009.0
MAR,90,4354675.0
MAR,92,51671.0
MAR,94,7081170.0
MAR,95,1012246.0
MAR,96,21155.0
MAR,97,2845349.0
MAR,98,25914680.0
MAR,99,57735109.0
MCO,4,11424.0
MCO,7,17690.0
MCO,8,9854.0
MCO,13,83416.0
MCO,16,10400.0
MCO,17,2334.0
MCO,18,8693.0
MCO,20,137926.0
MCO,21,18930.0
MCO,29,1435219.0
MCO,33,21299779.0
MCO,34,4908588.0
MCO,38,1141605.0
MCO,39,109428.0
MCO,40,124531.0
MCO,42,7834.0
MCO,48,7743.0
MCO,54,811.0
MCO,57,56146.0
MCO,59,668.0
MCO,60,1954.0
MCO,61,458921.0
MCO,62,63749.0
MCO,63,13138.0
MCO,64,1235.0
MCO,65,6722.0
MCO,68,2068.0
MCO,70,143069.0
MCO,71,5478191.0
MCO,73,27448.0
MCO,76,2714.0
MCO,83,3666.0
MCO,84,2199326.0
MCO,85,1258436.0
MCO,87,153084.0
MCO,88,3420.0
MCO,90,179481.0
MCO,91,2721.0
MCO,94,189979.0
MCO,95,18872.0
MCO,97,2510818.0
MCO,98,4976943.0
MCO,99,500690.0
MDA,1,2147.0
MDA,3,74287.0
MDA,4,146280.0
MDA,7,77240.0
MDA,8,418439.0
MDA,9,35379.0
MDA,10,75043.0
MDA,11,7471.0
MDA,12,2417899.0
MDA,16,397885.0
MDA,17,212303.0
MDA,18,163281.0
MDA,19,1793511.0
MDA,20,24459515.0
MDA,21,74131.0
MDA,22,48464680.0
MDA,25,2392.0
MDA,29,4981363.0
MDA,32,50288.0
MDA,33,285079.0
MDA,39,9727736.0
MDA,40,568.0
MDA,42,5113846.0
MDA,43,101481.0
MDA,44,241826.0
MDA,46,108033.0
MDA,47,2418.0
MDA,48,960738.0
MDA,49,48907.0
MDA,51,323.0
MDA,52,4911.0
MDA,57,140579.0
MDA,59,971.0
MDA,61,4142803.0
MDA,62,12130301.0
MDA,63,2103584.0
MDA,64,808033.0
MDA,65,142130.0
MDA,68,5994.0
MDA,70,107979.0
MDA,71,581137.0
MDA,73,1372581.0
MDA,76,58893.0
MDA,82,9006.0
MDA,84,782291.0
MDA,85,9330989.0
MDA,87,198174.0
MDA,90,224732.0
MDA,92,2451.0
MDA,94,1688580.0
MDA,95,196358.0
MDA,96,25375.0
MDA,97,56434.0
MDA,98,242544.0
MDA,99,1693848.0
MDG,1,235025.0
MDG,3,161301.0
MDG,6,62169.0
MDG,7,2158902.0
MDG,9,107968670.0
MDG,12,374576.0
MDG,13,1073816.0
MDG,14,384541.0
MDG,15,123674.0
MDG,16,1551695.0
MDG,17,6791.0
MDG,18,4927325.0
MDG,20,686409.0
MDG,25,8287338.0
MDG,26,58668316.0
MDG,27,129200.0
MDG,28,3678.0
MDG,29,1988628.0
MDG,33,6038410.0
MDG,38,2600.0
MDG,39,214544.0
MDG,42,7061215.0
MDG,43,19368.0
MDG,44,54722.0
MDG,46,8007481.0
MDG,48,6055.0
MDG,49,10377.0
MDG,50,5546.0
MDG,53,43875.0
MDG,56,336769.0
MDG,58,3116.0
MDG,61,160247373.0
MDG,62,194545533.0
MDG,63,195930.0
MDG,64,4704.0
MDG,65,829125.0
MDG,67,1804.0
MDG,68,369264.0
MDG,70,6963.0
MDG,71,63306187.0
MDG,73,9600.0
MDG,74,190661.0
MDG,75,44221901.0
MDG,76,123348.0
MDG,81,47499642.0
MDG,84,148509.0
MDG,87,10386.0
MDG,90,110821.0
MDG,91,32256.0
MDG,94,3203.0
MDG,95,1830619.0
MDG,96,11245.0
MDG,97,1206368.0
MDG,98,4758036.0
MDG,99,2955883.0
MDV,3,3386342.0
MDV,16,193692.0
MDV,28,18575.0
MDV,39,2904.0
MDV,40,2394.0
MDV,42,3702.0
MDV,43,2699.0
MDV,52,1294.0
MDV,59,1747.0
MDV,61,1066.0
MDV,62,3469.0
MDV,84,13670.0
MDV,85,38267.0
MDV,87,193406.0
MDV,90,2008.0
MDV,94,768.0
MDV,97,4000.0
MDV,98,796055.0
MDV,99,99231.0
MEX,1,1311179437.0
MEX,2,2073428718.0
MEX,3,454637862.0
MEX,4,232301053.0
MEX,5,72669656.0
MEX,6,90395382.0
MEX,7,9913014268.0
MEX,8,10761282361.0
MEX,9,515729885.0
MEX,10,23180903.0
MEX,11,281436067.0
MEX,12,118585879.0
MEX,13,62996310.0
MEX,14,103244396.0
MEX,15,645823485.0
MEX,16,194518308.0
MEX,17,1795863461.0
MEX,18,713140677.0
MEX,19,2919002562.0
MEX,20,2301115344.0
MEX,21,1369524910.0
MEX,22,12961340106.0
MEX,23,152808344.0
MEX,24,127415727.0
MEX,25,505067536.0
MEX,26,147877995.0
MEX,27,16265568455.0
MEX,28,916470800.0
MEX,29,651300958.0
MEX,30,1066739004.0
MEX,31,236455993.0
MEX,32,426258026.0
MEX,33,1645683427.0
MEX,34,1021187244.0
MEX,35,127072175.0
MEX,36,108349403.0
MEX,37,9466093.0
MEX,38,1065211154.0
MEX,39,8114014349.0
MEX,40,4646913219.0
MEX,41,67041208.0
MEX,42,287599584.0
MEX,43,111672.0
MEX,44,689465030.0
MEX,45,1311164.0
MEX,46,45597968.0
MEX,47,9488415.0
MEX,48,1657644489.0
MEX,49,506342228.0
MEX,50,1202799.0
MEX,51,27083559.0
MEX,52,55230632.0
MEX,53,818058.0
MEX,54,85891256.0
MEX,55,70458671.0
MEX,56,190877765.0
MEX,57,122647529.0
MEX,58,75965897.0
MEX,59,469467149.0
MEX,60,49384287.0
MEX,61,976432191.0
MEX,62,1784600417.0
MEX,63,1321416031.0
MEX,64,716176247.0
MEX,65,485171671.0
MEX,66,3432343.0
MEX,67,7148215.0
MEX,68,1134589760.0
MEX,69,1307832410.0
MEX,70,1888669185.0
MEX,71,5840557116.0
MEX,72,3183291783.0
MEX,73,7266449262.0
MEX,74,979715623.0
MEX,75,205585661.0
MEX,76,1826877927.0
MEX,78,150602656.0
MEX,79,279671150.0
MEX,80,39781242.0
MEX,81,99523067.0
MEX,82,660116507.0
MEX,83,2851608426.0
MEX,84,105442897282.0
MEX,85,87133402384.0
MEX,86,334724448.0
MEX,87,136589789145.0
MEX,88,1444039820.0
MEX,89,715592092.0
MEX,90,22855630937.0
MEX,91,41698371.0
MEX,92,116851589.0
MEX,93,84402475.0
MEX,94,12723216608.0
MEX,95,1714286700.0
MEX,96,949153154.0
MEX,97,88721679.0
MEX,98,9235865557.0
MEX,99,2809177160.0
MHL,3,17538967.0
MHL,23,4550.0
MHL,25,22743.0
MHL,33,13439.0
MHL,34,15447.0
MHL,39,209577.0
MHL,40,3476.0
MHL,42,5300.0
MHL,46,34100.0
MHL,53,2400.0
MHL,56,20000.0
MHL,61,3069.0
MHL,62,1596.0
MHL,63,44000.0
MHL,65,18218.0
MHL,68,45000.0
MHL,70,18004.0
MHL,71,16950.0
MHL,73,54569.0
MHL,75,8370.0
MHL,76,53128.0
MHL,82,9570.0
MHL,83,146160.0
MHL,84,23712.0
MHL,85,116427.0
MHL,89,8000.0
MHL,90,7140.0
MHL,94,113765.0
MHL,95,4300.0
MHL,96,36888.0
MHL,98,481779.0
MHL,99,1368319.0
MKD,1,118742.0
MKD,4,295027.0
MKD,6,2396803.0
MKD,7,74949.0
MKD,8,3000.0
MKD,9,131448.0
MKD,10,32278.0
MKD,11,17043.0
MKD,12,150185.0
MKD,15,24107.0
MKD,17,756576.0
MKD,18,3978114.0
MKD,19,1591584.0
MKD,20,3197444.0
MKD,21,2281160.0
MKD,22,1588933.0
MKD,24,17980368.0
MKD,25,83752.0
MKD,28,21982.0
MKD,32,44939.0
MKD,33,43353.0
MKD,34,2345.0
MKD,38,387357.0
MKD,39,1291508.0
MKD,40,304773.0
MKD,42,2139.0
MKD,43,2342.0
MKD,44,15677.0
MKD,48,134769.0
MKD,49,22222.0
MKD,52,28979.0
MKD,55,9542.0
MKD,56,354.0
MKD,61,1045290.0
MKD,62,1987433.0
MKD,63,854134.0
MKD,64,95327.0
MKD,65,17902.0
MKD,68,716716.0
MKD,69,27306.0
MKD,70,132041.0
MKD,71,10250.0
MKD,72,355472.0
MKD,73,1370064.0
MKD,76,81434.0
MKD,82,3321.0
MKD,83,281359.0
MKD,84,5275239.0
MKD,85,29756795.0
MKD,86,139674.0
MKD,87,68280758.0
MKD,90,668185.0
