iso3,HS4,impVal
BGD,8415,261400.0
BGD,8419,16095.0
BGD,8431,58141.0
BGD,8443,162732.0
BGD,8460,2100.0
BGD,8466,7704.0
BGD,8467,24652.0
BGD,8471,23427.0
BGD,8473,29248.0
BGD,8477,6529.0
BGD,8481,114567.0
BGD,8487,143480.0
BGD,8501,99378.0
BGD,8504,1144736.0
BGD,8505,264057.0
BGD,8507,85857.0
BGD,8511,2652819.0
BGD,8512,2950.0
BGD,8517,12193.0
BGD,8518,3814.0
BGD,8523,58308.0
BGD,8536,10723.0
BGD,8537,11650.0
BGD,8541,1905510.0
BGD,8542,2516.0
BGD,8543,2060.0
BGD,8544,2353033.0
BGD,8708,234979.0
BGD,8712,4015865.0
BGD,8714,8242.0
BGD,8903,82560.0
BGD,9001,3551.0
BGD,9002,572775.0
BGD,9003,16899128.0
BGD,9004,3252582.0
BGD,9006,3506.0
BGD,9010,69017.0
BGD,9014,2198.0
BGD,9015,8501.0
BGD,9018,28799.0
BGD,9020,7660.0
BGD,9021,8723568.0
BGD,9023,6100942.0
BGD,9026,32649.0
BGD,9027,33979.0
BGD,9031,2241.0
BGD,9032,102770.0
BGD,9401,15524833.0
BGD,9403,2718178.0
BGD,9404,1496430.0
BGD,9405,455643.0
BGD,9503,4413396.0
BGD,9504,155245.0
BGD,9505,3264185.0
BGD,9506,10088628.0
BGD,9508,2930.0
BGD,9601,3709.0
BGD,9603,577137.0
BGD,9615,8058376.0
BGD,9618,28200.0
BGD,9701,182384.0
BGD,9705,3645.0
BGD,9801,26319866.0
BGD,9802,302462.0
BGD,9810,6428.0
BGD,9999,69045996.0
BGR,101,16983.0
BGR,106,103324.0
BGR,301,12600.0
BGR,305,89418.0
BGR,306,94628.0
BGR,403,164993.0
BGR,406,16052582.0
BGR,409,696542.0
BGR,410,172493.0
BGR,511,329275.0
BGR,603,34050.0
BGR,604,25026.0
BGR,709,415759.0
BGR,712,39158.0
BGR,713,2277.0
BGR,801,6703.0
BGR,812,2564216.0
BGR,813,7831.0
BGR,901,67913.0
BGR,902,421117.0
BGR,904,9155.0
BGR,909,609260.0
BGR,910,254082.0
BGR,1006,110258.0
BGR,1101,149907.0
BGR,1106,2563.0
BGR,1206,55183071.0
BGR,1207,912713.0
BGR,1208,146996.0
BGR,1209,268421.0
BGR,1211,5317719.0
BGR,1212,3877392.0
BGR,1214,198381.0
BGR,1301,107009.0
BGR,1302,679450.0
BGR,1404,70000.0
BGR,1509,147743.0
BGR,1512,575580.0
BGR,1515,80356.0
BGR,1521,3271.0
BGR,1604,1437839.0
BGR,1605,346000.0
BGR,1701,14922.0
BGR,1702,666779.0
BGR,1704,1647579.0
BGR,1806,1729373.0
BGR,1901,20194.0
BGR,1902,4363.0
BGR,1903,7067.0
BGR,1904,111692.0
BGR,1905,13360203.0
BGR,2001,3304845.0
BGR,2002,50568.0
BGR,2004,26800.0
BGR,2005,4218338.0
BGR,2007,965549.0
BGR,2008,10413873.0
BGR,2009,284697.0
BGR,2101,10435.0
BGR,2103,294276.0
BGR,2106,2540429.0
BGR,2201,56152.0
BGR,2202,282716.0
BGR,2203,2409629.0
BGR,2204,1351288.0
BGR,2208,329312.0
BGR,2209,2174.0
BGR,2308,10500.0
BGR,2309,7308098.0
BGR,2401,8959067.0
BGR,2501,25204.0
BGR,2507,601796.0
BGR,2517,2059.0
BGR,2710,88493990.0
BGR,2807,310.0
BGR,2826,27680.0
BGR,2831,321765.0
BGR,2845,2700.0
BGR,2849,65000.0
BGR,2905,5726.0
BGR,2922,1375140.0
BGR,2923,149528.0
BGR,2933,30989855.0
BGR,2934,24617.0
BGR,2936,31753.0
BGR,2938,472583.0
BGR,2941,33158991.0
BGR,2942,10415.0
BGR,3001,75427.0
BGR,3002,636164.0
BGR,3003,27433.0
BGR,3004,6654635.0
BGR,3105,13540374.0
BGR,3202,18460.0
BGR,3207,543117.0
BGR,3208,9720.0
BGR,3210,2276.0
BGR,3212,26135.0
BGR,3214,64018.0
BGR,3215,48207.0
BGR,3301,22393797.0
BGR,3302,116927.0
BGR,3303,671502.0
BGR,3304,3828689.0
BGR,3305,55199.0
BGR,3307,2265266.0
BGR,3401,79980.0
BGR,3402,3063865.0
BGR,3403,4328.0
BGR,3405,151357.0
BGR,3406,146347.0
BGR,3502,7140.0
BGR,3505,37725.0
BGR,3506,16811.0
BGR,3507,12926896.0
BGR,3808,898056.0
BGR,3818,17386.0
BGR,3822,319881.0
BGR,3824,24948.0
BGR,3825,49210.0
BGR,3902,5149.0
BGR,3904,1023.0
BGR,3906,17600.0
BGR,3907,156898.0
BGR,3912,25850.0
BGR,3913,1202607.0
BGR,3916,7054.0
BGR,3917,14255597.0
BGR,3918,23934.0
BGR,3919,251916.0
BGR,3920,732720.0
BGR,3921,37164.0
BGR,3922,1201052.0
BGR,3923,764375.0
BGR,3924,1559097.0
BGR,3925,922961.0
BGR,3926,2348338.0
BGR,4001,8786.0
BGR,4002,2768.0
BGR,4003,3438.0
BGR,4006,853.0
BGR,4008,48747.0
BGR,4009,1274382.0
BGR,4010,153263.0
BGR,4011,2496.0
BGR,4015,11018.0
BGR,4016,1957295.0
BGR,4017,5442.0
BGR,4201,20097.0
BGR,4202,2165878.0
BGR,4203,521761.0
BGR,4205,25356.0
BGR,4303,312355.0
BGR,4304,7545.0
BGR,4407,115981.0
BGR,4409,6946.0
BGR,4411,69588.0
BGR,4412,3457.0
BGR,4413,533464.0
BGR,4414,4673.0
BGR,4420,10775.0
BGR,4421,2141.0
BGR,4503,772454.0
BGR,4504,320823.0
BGR,4802,2084.0
BGR,4805,76940.0
BGR,4814,43516.0
BGR,4819,2997639.0
BGR,4820,40731.0
BGR,4821,42456.0
BGR,4823,523453.0
BGR,4901,369509.0
BGR,4908,25460.0
BGR,4910,17281.0
BGR,4911,1557123.0
BGR,5105,5408.0
BGR,5107,5270047.0
BGR,5108,59999.0
BGR,5111,37521.0
BGR,5112,78190.0
BGR,5202,1260.0
BGR,5207,65419.0
BGR,5209,9015.0
BGR,5211,13074.0
BGR,5308,739.0
BGR,5309,40032.0
BGR,5403,2531.0
BGR,5407,1232.0
BGR,5408,108846.0
BGR,5503,366269.0
BGR,5504,450.0
BGR,5509,42045.0
BGR,5514,5748.0
BGR,5515,11117.0
BGR,5516,36976.0
BGR,5601,602315.0
BGR,5604,2682.0
BGR,5607,306.0
BGR,5608,5202.0
BGR,5701,1168.0
BGR,5702,800.0
BGR,5703,6885.0
BGR,5704,1995.0
BGR,5801,3880.0
BGR,5804,8824.0
BGR,5806,15102.0
BGR,5807,64513.0
BGR,5810,7602.0
BGR,5903,2595.0
BGR,5905,8959.0
BGR,5906,272.0
BGR,5909,391393.0
BGR,5910,3612.0
BGR,5911,116833.0
BGR,6004,26650.0
BGR,6006,2129.0
BGR,6101,430642.0
BGR,6102,384420.0
BGR,6103,833903.0
BGR,6104,3465094.0
BGR,6105,339092.0
BGR,6106,460390.0
BGR,6107,447647.0
BGR,6108,690737.0
BGR,6109,3000008.0
BGR,6110,9253723.0
BGR,6111,52823.0
BGR,6112,235798.0
BGR,6113,9410.0
BGR,6114,2585796.0
BGR,6115,984692.0
BGR,6116,32861.0
BGR,6117,105795.0
BGR,6201,2187555.0
BGR,6202,5371650.0
BGR,6203,14920458.0
BGR,6204,21723729.0
BGR,6205,1389346.0
BGR,6206,3311533.0
BGR,6207,144629.0
BGR,6208,180516.0
BGR,6209,418913.0
BGR,6210,687933.0
BGR,6211,1160617.0
BGR,6212,730318.0
BGR,6213,683.0
BGR,6214,29121.0
BGR,6215,9196.0
BGR,6216,3040.0
BGR,6217,27286.0
BGR,6301,2850.0
BGR,6302,66668.0
BGR,6304,1080.0
BGR,6305,103359.0
BGR,6307,654736.0
BGR,6309,4302.0
BGR,6402,16146.0
BGR,6403,587540.0
BGR,6404,18160.0
BGR,6405,4821.0
BGR,6406,53058.0
BGR,6504,11000.0
BGR,6505,1345574.0
BGR,6506,278225.0
BGR,6507,590273.0
BGR,6601,7024.0
BGR,6704,437481.0
BGR,6801,12335.0
BGR,6802,1653461.0
BGR,6803,26241.0
BGR,6804,9682239.0
BGR,6805,5411550.0
BGR,6806,9725.0
BGR,6810,28558.0
BGR,6815,61638.0
BGR,6901,8615.0
BGR,6903,28267.0
BGR,6906,14469.0
BGR,6907,3550959.0
BGR,6909,18357.0
BGR,6910,10662.0
BGR,6911,5679.0
BGR,6912,53992.0
BGR,6914,2357.0
BGR,7005,17918.0
BGR,7006,19274.0
BGR,7007,2338.0
BGR,7008,104712.0
BGR,7009,45885.0
BGR,7010,2083453.0
BGR,7013,2102405.0
BGR,7014,31737.0
BGR,7019,1970.0
BGR,7102,34169.0
BGR,7103,2586.0
BGR,7105,246567.0
BGR,7106,5140694.0
BGR,7108,67000.0
BGR,7113,114828.0
BGR,7115,14094490.0
BGR,7116,2100.0
BGR,7117,61122.0
BGR,7118,53708313.0
BGR,7214,66238630.0
BGR,7217,36766.0
BGR,7228,4156.0
BGR,7307,67790.0
BGR,7308,823523.0
BGR,7309,92788.0
BGR,7312,8644.0
BGR,7314,5943.0
BGR,7315,8184.0
BGR,7317,647286.0
BGR,7318,4756068.0
BGR,7319,64589.0
BGR,7320,28331.0
BGR,7321,20271.0
BGR,7323,29925.0
BGR,7324,14980.0
BGR,7325,26788.0
BGR,7326,5065699.0
BGR,7401,12499.0
BGR,7407,12515318.0
BGR,7408,15015.0
BGR,7409,57787901.0
BGR,7410,2259196.0
BGR,7411,119038.0
BGR,7412,20262.0
BGR,7418,5437.0
BGR,7507,34400.0
BGR,7508,11740.0
BGR,7604,4482045.0
BGR,7606,13753084.0
BGR,7607,25702069.0
BGR,7608,47754.0
BGR,7610,5526096.0
BGR,7612,44087.0
BGR,7616,359102.0
BGR,7903,13454.0
BGR,7907,22311.0
BGR,8101,19723.0
BGR,8102,205588.0
BGR,8108,238045.0
BGR,8112,14052.0
BGR,8113,28126.0
BGR,8202,2561.0
BGR,8203,14416.0
BGR,8205,269130.0
BGR,8207,2871366.0
BGR,8208,717768.0
BGR,8209,53429.0
BGR,8210,4429.0
BGR,8211,11207.0
BGR,8213,3414.0
BGR,8214,29334.0
BGR,8301,7935055.0
BGR,8302,5555957.0
BGR,8303,30740.0
BGR,8307,1654443.0
BGR,8309,465331.0
BGR,8310,231123.0
BGR,8407,8954.0
BGR,8408,2809.0
BGR,8409,480736.0
BGR,8411,141994.0
BGR,8412,33738765.0
BGR,8413,5535052.0
BGR,8414,1456216.0
BGR,8415,187767.0
BGR,8416,64491.0
BGR,8417,344744.0
BGR,8418,3245686.0
BGR,8419,32905.0
BGR,8420,57255.0
BGR,8421,5494030.0
BGR,8422,2447970.0
BGR,8424,16961.0
BGR,8425,7229498.0
BGR,8426,60339.0
BGR,8428,566221.0
BGR,8429,2654.0
BGR,8430,8589452.0
BGR,8431,2317545.0
BGR,8432,134775.0
BGR,8433,624926.0
BGR,8434,1391060.0
BGR,8435,11572.0
BGR,8436,4480.0
BGR,8437,25615.0
BGR,8438,84796.0
BGR,8439,33276.0
BGR,8440,18467.0
BGR,8441,184297.0
BGR,8442,19214.0
BGR,8443,9187227.0
BGR,8448,8985.0
BGR,8451,12550.0
BGR,8453,25662.0
BGR,8454,1139920.0
BGR,8455,166639.0
BGR,8458,2980262.0
BGR,8462,2255744.0
BGR,8464,12573779.0
BGR,8466,4836370.0
BGR,8467,175011.0
BGR,8470,139614.0
BGR,8471,18727555.0
BGR,8472,4941215.0
BGR,8473,1027278.0
BGR,8474,949821.0
BGR,8475,2205.0
BGR,8476,3386.0
BGR,8477,246320.0
BGR,8478,2872613.0
BGR,8479,3688407.0
BGR,8480,594355.0
BGR,8481,5395434.0
BGR,8482,7608101.0
BGR,8483,8489363.0
BGR,8484,49885.0
BGR,8486,16140243.0
BGR,8487,286260.0
BGR,8501,2135800.0
BGR,8503,8224795.0
BGR,8504,17873469.0
BGR,8505,783033.0
BGR,8506,5498.0
BGR,8507,503215.0
BGR,8508,437353.0
BGR,8509,5380.0
BGR,8510,34392.0
BGR,8511,3975904.0
BGR,8512,11637399.0
BGR,8514,2455885.0
BGR,8515,857624.0
BGR,8516,4187754.0
BGR,8517,19826724.0
BGR,8518,1089631.0
BGR,8519,2009885.0
BGR,8521,396914.0
BGR,8522,248799.0
BGR,8523,1905926.0
BGR,8524,171438.0
BGR,8525,7772187.0
BGR,8526,610444.0
BGR,8527,232116.0
BGR,8528,469795.0
BGR,8529,3349366.0
BGR,8530,562606.0
BGR,8531,725551.0
BGR,8532,4255234.0
BGR,8533,2189683.0
BGR,8534,3548458.0
BGR,8535,704598.0
BGR,8536,31153569.0
BGR,8537,29934354.0
BGR,8538,3188219.0
BGR,8539,20248.0
BGR,8540,4125.0
BGR,8541,2103123.0
BGR,8542,693435.0
BGR,8543,4971222.0
BGR,8544,2051135.0
BGR,8546,12646.0
BGR,8547,2890.0
BGR,8548,7316.0
BGR,8608,3533852.0
BGR,8703,93156.0
BGR,8708,14287794.0
BGR,8709,26510.0
BGR,8711,17846923.0
BGR,8712,78052.0
BGR,8714,297609.0
BGR,8716,42225.0
BGR,8801,5079.0
BGR,8802,545500.0
BGR,8804,9732.0
BGR,8807,458070.0
BGR,8907,188679.0
BGR,9001,10888538.0
BGR,9002,2162679.0
BGR,9003,60195.0
BGR,9004,88269.0
BGR,9005,96978.0
BGR,9006,22624.0
BGR,9007,31014.0
BGR,9010,10591.0
BGR,9011,13189.0
BGR,9012,883325.0
BGR,9013,212441.0
BGR,9014,8146.0
BGR,9015,25905.0
BGR,9017,81058.0
BGR,9018,82182914.0
BGR,9019,361858.0
BGR,9020,77882.0
BGR,9021,1093173.0
BGR,9022,277668.0
BGR,9023,410568.0
BGR,9024,2175.0
BGR,9025,35363512.0
BGR,9026,27146432.0
BGR,9027,999196.0
BGR,9028,73457.0
BGR,9029,202159.0
BGR,9030,4913880.0
BGR,9031,1678154.0
BGR,9032,3509773.0
BGR,9033,27643.0
BGR,9101,4533.0
BGR,9102,15496.0
BGR,9107,39567.0
BGR,9113,34767.0
BGR,9202,528315.0
BGR,9206,427049.0
BGR,9208,2298.0
BGR,9209,50807.0
BGR,9301,262323.0
BGR,9302,398518.0
BGR,9303,2576671.0
BGR,9305,3426776.0
BGR,9306,380086.0
BGR,9401,8987775.0
BGR,9403,6488155.0
BGR,9404,93995.0
BGR,9405,343582.0
BGR,9406,670382.0
BGR,9503,271901.0
BGR,9504,2151828.0
BGR,9505,358933.0
BGR,9506,33826192.0
BGR,9507,4287.0
BGR,9508,1654748.0
BGR,9602,10567.0
BGR,9603,106791.0
BGR,9608,2862.0
BGR,9609,6303.0
BGR,9611,2987.0
BGR,9613,512573.0
BGR,9619,13192.0
BGR,9701,555959.0
BGR,9702,14678.0
BGR,9703,3037950.0
BGR,9705,655818.0
BGR,9706,73563.0
BGR,9801,6638695.0
BGR,9802,44261.0
BGR,9810,367303.0
BGR,9817,39900.0
BGR,9999,27380302.0
BHR,101,60000.0
BHR,106,8890.0
BHR,306,3044737.0
BHR,401,1850856.0
BHR,406,3711928.0
BHR,1605,250144.0
BHR,2204,6630.0
BHR,2208,15179.0
BHR,2710,196398733.0
BHR,2804,246906.0
BHR,2818,3636418.0
BHR,3102,51965.0
BHR,3301,3816.0
BHR,3303,196976.0
BHR,3304,5202.0
BHR,3307,18995.0
BHR,3606,47066.0
BHR,3919,957.0
BHR,3920,36296246.0
BHR,3923,13041.0
BHR,3926,508090.0
BHR,4016,270.0
BHR,4201,1657.0
BHR,4202,2368.0
BHR,4203,1667.0
BHR,4411,3023.0
BHR,4418,2838.0
BHR,4819,33366.0
BHR,4821,6104.0
BHR,4823,713092.0
BHR,4911,9500.0
BHR,5208,175833.0
BHR,5210,153596.0
BHR,5407,993071.0
BHR,5516,7207.0
BHR,5701,3000.0
BHR,5702,5600.0
BHR,5705,11000.0
BHR,6104,4588.0
BHR,6105,1364.0
BHR,6106,2738.0
BHR,6109,4277.0
BHR,6110,25939.0
BHR,6201,419.0
BHR,6202,9193.0
BHR,6203,2695.0
BHR,6204,8879.0
BHR,6206,578.0
BHR,6210,1700.0
BHR,6211,493.0
BHR,6302,48440547.0
BHR,6303,20906.0
BHR,6304,2810437.0
BHR,6306,265.0
BHR,6307,1153439.0
BHR,6402,7837.0
BHR,6404,42663.0
BHR,6505,699.0
BHR,6506,2874632.0
BHR,6507,1015601.0
BHR,6810,3000.0
BHR,7017,41807.0
BHR,7019,22352063.0
BHR,7101,630950.0
BHR,7112,9014.0
BHR,7113,47594240.0
BHR,7115,4838.0
BHR,7116,2404069.0
BHR,7117,26584.0
BHR,7217,58099.0
BHR,7308,31795.0
BHR,7314,189268.0
BHR,7326,5170.0
BHR,7405,48840.0
BHR,7411,78102371.0
BHR,7601,348390370.0
BHR,7603,3571319.0
BHR,7604,107093.0
BHR,7605,117011370.0
BHR,7606,136322923.0
BHR,7607,3851992.0
BHR,7608,3326.0
BHR,7610,7715.0
BHR,7614,84566013.0
BHR,7616,1566420.0
BHR,8306,3240.0
BHR,8408,4020.0
BHR,8409,100650.0
BHR,8412,29500.0
BHR,8413,54816.0
BHR,8414,1324566.0
BHR,8415,242885.0
BHR,8419,72612.0
BHR,8421,209934.0
BHR,8425,80000.0
BHR,8431,25000.0
BHR,8438,5314.0
BHR,8441,10671.0
BHR,8477,8719.0
BHR,8479,2530.0
BHR,8480,26596.0
BHR,8481,28548.0
BHR,8483,5000.0
BHR,8511,3613.0
BHR,8525,2778.0
BHR,8529,3375.0
BHR,8537,71802.0
BHR,8543,40000.0
BHR,8703,100000.0
BHR,8708,28800.0
BHR,8716,33000.0
BHR,8807,116500.0
BHR,9018,9990.0
BHR,9022,77418.0
BHR,9023,2751.0
BHR,9025,49006.0
BHR,9027,21895.0
BHR,9029,24953.0
BHR,9032,47586.0
BHR,9101,35160.0
BHR,9102,1248562.0
BHR,9403,619913.0
BHR,9503,260817.0
BHR,9505,2802.0
BHR,9608,10584.0
BHR,9701,980525.0
BHR,9704,17872.0
BHR,9705,77608.0
BHR,9706,375000.0
BHR,9801,44600173.0
BHR,9999,1417333.0
BHS,101,9000.0
BHS,106,12000.0
BHS,304,2110.0
BHS,306,102099792.0
BHS,508,25640.0
BHS,511,603779.0
BHS,1605,180735.0
BHS,1905,56923.0
BHS,2103,11984.0
BHS,2208,89127.0
BHS,2402,6444.0
BHS,2501,18314589.0
BHS,2505,578065.0
BHS,2517,27517649.0
BHS,2530,894397.0
BHS,2710,598685277.0
BHS,2918,2060.0
BHS,3001,3000.0
BHS,3213,6505.0
BHS,3402,18412.0
BHS,3822,4000.0
BHS,3825,14698.0
BHS,3903,54414064.0
BHS,3915,1125.0
BHS,3917,440.0
BHS,4011,1545.0
BHS,4012,33022.0
BHS,4016,824.0
BHS,4202,3534.0
BHS,4203,908.0
BHS,4901,49940.0
BHS,5604,1000.0
BHS,6102,450.0
BHS,6107,7570.0
BHS,6109,4940.0
BHS,6110,2887.0
BHS,6204,4432.0
BHS,6205,979.0
BHS,6206,253.0
BHS,6207,602.0
BHS,6307,6130.0
BHS,6402,9728.0
BHS,6403,2200.0
BHS,6404,300.0
BHS,6505,1663.0
BHS,6601,280.0
BHS,6802,3200.0
BHS,6809,7585.0
BHS,7101,27063.0
BHS,7108,4000.0
BHS,7112,1381078.0
BHS,7113,134359.0
BHS,7118,2245.0
BHS,7204,359437.0
BHS,7311,33654.0
BHS,7318,149013.0
BHS,7326,19443.0
BHS,7404,2860781.0
BHS,7602,576425.0
BHS,7802,165997.0
BHS,8002,14400.0
BHS,8204,4360.0
BHS,8205,18846.0
BHS,8302,9783.0
BHS,8306,2773.0
BHS,8408,3586.0
BHS,8409,306341.0
BHS,8411,4000.0
BHS,8413,228501.0
BHS,8414,8974.0
BHS,8419,2523.0
BHS,8421,227702.0
BHS,8425,104900.0
BHS,8431,6989.0
BHS,8443,8000.0
BHS,8467,18694.0
BHS,8471,34000.0
BHS,8481,8657.0
BHS,8501,132755.0
BHS,8503,83640.0
BHS,8504,4000.0
BHS,8507,24967.0
BHS,8511,2402.0
BHS,8516,7000.0
BHS,8517,36525.0
BHS,8518,19400.0
BHS,8523,4479.0
BHS,8525,14433.0
BHS,8528,10500.0
BHS,8536,4000.0
BHS,8537,9623.0
BHS,8543,20000.0
BHS,8544,12326.0
BHS,8549,12200.0
BHS,8609,5000.0
BHS,8708,3000.0
BHS,8716,11000.0
BHS,8903,293480.0
BHS,8906,182375.0
BHS,8907,7500.0
BHS,9004,3172.0
BHS,9006,2300.0
BHS,9026,5000.0
BHS,9027,8843.0
BHS,9030,52000.0
BHS,9031,13139.0
BHS,9032,404171.0
BHS,9403,35620.0
BHS,9405,3999.0
BHS,9503,2512.0
BHS,9504,23200.0
BHS,9506,31339.0
BHS,9508,692000.0
BHS,9601,4584.0
BHS,9701,1753080.0
BHS,9702,6162.0
BHS,9703,1326535.0
BHS,9705,8818.0
BHS,9801,972082778.0
BHS,9810,4600.0
BHS,9999,4586251.0
BIH,406,148018.0
BIH,709,5410.0
BIH,801,14963.0
BIH,901,1278454.0
BIH,904,19337.0
BIH,909,75200.0
BIH,1006,2088.0
BIH,1101,153656.0
BIH,1102,2803.0
BIH,1103,4642.0
BIH,1108,2055.0
BIH,1207,4058.0
BIH,1211,9523.0
BIH,1701,26255.0
BIH,1704,21752.0
BIH,1806,2634.0
BIH,1901,328792.0
BIH,1902,44559.0
BIH,1905,873338.0
BIH,2001,254594.0
BIH,2007,29970.0
BIH,2103,9654.0
BIH,2106,9668.0
BIH,2201,23646.0
BIH,2202,462142.0
BIH,2203,23132.0
BIH,2204,149286.0
BIH,2208,247857.0
BIH,2517,635645.0
BIH,2811,227528.0
BIH,2818,11921.0
BIH,2830,114447.0
BIH,2842,1946348.0
BIH,2917,4644.0
BIH,3301,152641.0
BIH,3603,4643105.0
BIH,3824,4661836.0
BIH,3915,19732.0
BIH,3916,6545.0
BIH,3917,132363.0
BIH,3919,4295.0
BIH,3920,533.0
BIH,3922,568.0
BIH,3923,174382.0
BIH,3924,100982.0
BIH,3925,74418.0
BIH,3926,502892.0
BIH,4008,946.0
BIH,4009,393361.0
BIH,4010,327.0
BIH,4016,20855.0
BIH,4202,262204.0
BIH,4203,124419.0
BIH,4205,39004.0
BIH,4304,816.0
BIH,4412,143382.0
BIH,4415,2168.0
BIH,4418,1013018.0
BIH,4419,3458.0
BIH,4812,19260.0
BIH,4819,36036.0
BIH,4901,792212.0
BIH,4903,121182.0
BIH,4910,58180.0
BIH,5204,700.0
BIH,5407,136209.0
BIH,5602,3451.0
BIH,5608,227098.0
BIH,5701,26387.0
BIH,6002,648.0
BIH,6101,10071.0
BIH,6102,220175.0
BIH,6103,43033.0
BIH,6104,146914.0
BIH,6105,81406.0
BIH,6106,12045.0
BIH,6107,859082.0
BIH,6108,90472.0
BIH,6109,335931.0
BIH,6110,773160.0
BIH,6111,15841.0
BIH,6112,45819.0
BIH,6113,19692.0
BIH,6114,276901.0
BIH,6115,14661.0
BIH,6116,608.0
BIH,6117,3020.0
BIH,6201,1423440.0
BIH,6202,5002727.0
BIH,6203,923673.0
BIH,6204,464980.0
BIH,6205,33032.0
BIH,6206,3980.0
BIH,6207,7441.0
BIH,6208,909.0
BIH,6209,4918.0
BIH,6210,260654.0
BIH,6211,124641.0
BIH,6212,126026.0
BIH,6216,2938.0
BIH,6217,4191.0
BIH,6302,189369.0
BIH,6304,496.0
BIH,6305,872879.0
BIH,6307,7388.0
BIH,6309,1075.0
BIH,6401,13077.0
BIH,6402,11683041.0
BIH,6403,1823682.0
BIH,6404,1641226.0
BIH,6405,423717.0
BIH,6406,38620.0
BIH,6504,1118.0
BIH,6505,94479.0
BIH,6601,175634.0
BIH,6603,11433.0
BIH,6802,76166.0
BIH,6914,2635.0
BIH,7008,2186.0
BIH,7009,2132.0
BIH,7016,307374.0
BIH,7113,14707.0
BIH,7117,75501.0
BIH,7203,12609.0
BIH,7205,102803.0
BIH,7306,53155.0
BIH,7307,22669.0
BIH,7308,3350771.0
BIH,7318,512550.0
BIH,7321,41347.0
BIH,7326,797022.0
BIH,7408,47420.0
BIH,7419,3314.0
BIH,7602,4579.0
BIH,7604,41959.0
BIH,7610,3311915.0
BIH,7616,48454.0
BIH,7903,2705.0
BIH,7907,14763.0
BIH,8007,156672.0
BIH,8205,9852.0
BIH,8207,1729541.0
BIH,8208,8152.0
BIH,8209,112112.0
BIH,8301,2304828.0
BIH,8302,1541030.0
BIH,8404,100033.0
BIH,8409,4570.0
BIH,8411,237984.0
BIH,8412,938561.0
BIH,8413,55104.0
BIH,8414,12374.0
BIH,8415,86367.0
BIH,8416,2066.0
BIH,8417,50738.0
BIH,8418,76503.0
BIH,8419,497429.0
BIH,8420,3208.0
BIH,8421,6190530.0
BIH,8422,72331.0
BIH,8424,9222.0
BIH,8431,926900.0
BIH,8438,24432.0
BIH,8441,236408.0
BIH,8454,1771180.0
BIH,8455,1216711.0
BIH,8466,1068563.0
BIH,8467,3491.0
BIH,8468,9799.0
BIH,8470,901895.0
BIH,8471,228766.0
BIH,8472,8874.0
BIH,8473,28544.0
BIH,8474,16801.0
BIH,8475,19063.0
BIH,8477,14641.0
BIH,8479,170907.0
BIH,8480,125026.0
BIH,8481,313822.0
BIH,8482,2290659.0
BIH,8483,267420.0
BIH,8484,18404.0
BIH,8487,25563.0
BIH,8501,17433.0
BIH,8503,2433363.0
BIH,8504,17958.0
BIH,8510,303440.0
BIH,8511,3961584.0
BIH,8514,5896.0
BIH,8515,157686.0
BIH,8517,10119.0
BIH,8528,12504.0
BIH,8531,1103503.0
BIH,8534,5105.0
BIH,8536,479297.0
BIH,8537,2079.0
BIH,8539,2849.0
BIH,8543,1285061.0
BIH,8544,2703378.0
BIH,8607,88821.0
BIH,8608,1168182.0
BIH,8708,3876818.0
BIH,8711,3035907.0
BIH,8714,29834.0
BIH,8716,50326.0
BIH,8804,2290.0
BIH,9018,10855.0
BIH,9021,7953.0
BIH,9026,5827.0
BIH,9027,92372.0
BIH,9106,53245.0
BIH,9209,34395.0
BIH,9305,928571.0
BIH,9306,50414249.0
BIH,9307,36463.0
BIH,9401,3252687.0
BIH,9403,6048146.0
BIH,9404,3158791.0
BIH,9405,301821.0
BIH,9406,1891.0
BIH,9503,4454515.0
BIH,9504,735094.0
BIH,9505,293725.0
BIH,9506,2119846.0
BIH,9705,30204.0
BIH,9801,531135.0
BIH,9808,27084.0
BIH,9999,3684223.0
BLR,303,46508.0
BLR,305,93070.0
BLR,402,236978.0
BLR,405,145482.0
BLR,406,482626.0
BLR,409,149479.0
BLR,604,52151.0
BLR,1105,2709695.0
BLR,1518,679627.0
BLR,1604,2587539.0
BLR,1701,29928.0
BLR,1704,54386.0
BLR,1805,3935.0
BLR,1806,779443.0
BLR,1901,19307.0
BLR,1902,8963.0
BLR,1905,436605.0
BLR,2001,4405.0
BLR,2005,10769.0
BLR,2009,17004.0
BLR,2105,58163.0
BLR,2202,67758.0
BLR,2710,2665.0
BLR,2932,6500.0
BLR,2934,5344.0
BLR,3101,5547.0
BLR,3105,14346.0
BLR,3403,140028.0
BLR,3406,144016.0
BLR,3824,88672.0
BLR,3916,40437.0
BLR,3917,7672.0
BLR,3920,51406.0
BLR,3921,2790.0
BLR,3925,67663.0
BLR,3926,163377.0
BLR,4008,9188.0
BLR,4009,105556.0
BLR,4011,1731.0
BLR,4016,16456.0
BLR,4201,45379.0
BLR,4410,174189.0
BLR,4412,46714.0
BLR,4418,50765.0
BLR,4421,3110.0
BLR,4901,1529428.0
BLR,5301,1748478.0
BLR,5309,376215.0
BLR,5609,529.0
BLR,6108,3438.0
BLR,6114,337.0
BLR,6115,212464.0
BLR,6204,296.0
BLR,6208,1773.0
BLR,6212,14000.0
BLR,6302,1083.0
