hs_commodity,naics_2023,naics_2022,overlap_type
6104622016,315250,315240,both_years
6104622021,315250,315240,both_years
6104622026,315250,315240,both_years
6104622028,315250,315240,both_years
6104622030,315250,315240,both_years
6104622050,315250,315240,both_years
6104622060,315250,315240,both_years
6104491000,315250,315240,both_years
6204630100,315250,315240,both_years
6206203010,315250,315240,both_years
6206203020,315250,315240,both_years
6204630200,315250,315240,both_years
6202402005,315250,315240,both_years
6202402010,315250,315240,both_years
6202402020,315250,315240,both_years
6202402030,315250,315240,both_years
6204630305,315250,315240,both_years
6204630310,315250,315240,both_years
6204630325,315250,315240,both_years
6204630350,315250,315240,both_years
6202402500,315250,315240,both_years
6204630810,315250,315240,both_years
6204630820,315250,315240,both_years
6204630910,315250,315240,both_years
6204630990,315250,315240,both_years
6204631110,315250,315240,both_years
6204631125,315250,315240,both_years
6204631130,315250,315240,both_years
6204631132,315250,315240,both_years
6204631135,315250,315240,both_years
6204631140,315250,315240,both_years
6104230010,315250,315240,both_years
6104230014,315250,315240,both_years
6104230016,315250,315240,both_years
6104230020,315250,315240,both_years
6104230022,315250,315240,both_years
6104230024,315250,315240,both_years
6104230026,315250,315240,both_years
6104230030,315250,315240,both_years
6104230032,315250,315240,both_years
6104230034,315250,315240,both_years
6104230036,315250,315240,both_years
6104230040,315250,315240,both_years
6104230042,315250,315240,both_years
6202403510,315250,315240,both_years
6202403520,315250,315240,both_years
6212103000,315250,315240,both_years
6202404011,315250,315240,both_years
6202404021,315250,315240,both_years
6202404500,315250,315240,both_years
6202405011,315250,315240,both_years
6202405021,315250,315240,both_years
6112490010,315250,315240,both_years
6112490015,315250,315240,both_years
6112490090,315250,315240,both_years
6202405500,315250,315240,both_years
6212105010,315250,315240,both_years
6212105020,315250,315240,both_years
6212105030,315250,315240,both_years
6202406010,315250,315240,both_years
6202406020,315250,315240,both_years
6204110000,315250,315240,both_years
6202406511,315250,315240,both_years
6202406521,315250,315240,both_years
6204635000,315250,315240,both_years
6202407000,315250,315240,both_years
6204635500,315250,315240,both_years
6202407511,315250,315240,both_years
6202407521,315250,315240,both_years
6212107000,315250,315240,both_years
6204636005,315250,315240,both_years
6204636010,315250,315240,both_years
6204636025,315250,315240,both_years
6204636050,315250,315240,both_years
6106201010,315250,315240,both_years
6106201020,315250,315240,both_years
6204636500,315250,315240,both_years
6108299000,315250,315240,both_years
6204637010,315250,315240,both_years
6204637020,315250,315240,both_years
6106202010,315250,315240,both_years
6106202020,315250,315240,both_years
6106202030,315250,315240,both_years
6204637510,315250,315240,both_years
6204637590,315250,315240,both_years
6212109010,315250,315240,both_years
6212109020,315250,315240,both_years
6212109040,315250,315240,both_years
6104499010,315250,315240,both_years
6104499020,315250,315240,both_years
6104499030,315250,315240,both_years
6104499060,315250,315240,both_years
6104631010,315250,315240,both_years
6104631020,315250,315240,both_years
6104631030,315250,315240,both_years
6204639010,315250,315240,both_years
6204639025,315250,315240,both_years
6204639030,315250,315240,both_years
6204639032,315250,315240,both_years
6204639035,315250,315240,both_years
6204639040,315250,315240,both_years
6104631510,315250,315240,both_years
6104631520,315250,315240,both_years
6114200010,315250,315240,both_years
6114200015,315250,315240,both_years
6114200020,315250,315240,both_years
6114200040,315250,315240,both_years
6114200042,315250,315240,both_years
6114200046,315250,315240,both_years
6114200052,315250,315240,both_years
6114200060,315250,315240,both_years
6104632006,315250,315240,both_years
6104632011,315250,315240,both_years
6104632016,315250,315240,both_years
6104632021,315250,315240,both_years
6104632026,315250,315240,both_years
6104632028,315250,315240,both_years
6104632030,315250,315240,both_years
6104632050,315250,315240,both_years
6104632060,315250,315240,both_years
6204510010,315250,315240,both_years
6204510020,315250,315240,both_years
6204120010,315250,315240,both_years
6204120020,315250,315240,both_years
6204120030,315250,315240,both_years
6204120040,315250,315240,both_years
6211200430,315250,315240,both_years
6211200440,315250,315240,both_years
6112110020,315250,315240,both_years
6112110040,315250,315240,both_years
6112110060,315250,315240,both_years
6211200820,315250,315240,both_years
6108310010,315250,315240,both_years
6108310020,315250,315240,both_years
6211201540,315250,315240,both_years
6211201545,315250,315240,both_years
6211201550,315250,315240,both_years
6211201555,315250,315240,both_years
6211201560,315250,315240,both_years
6211201565,315250,315240,both_years
6104510000,315250,315240,both_years
6109100037,315250,315240,both_years
6109100040,315250,315240,both_years
6109100045,315250,315240,both_years
6109100060,315250,315240,both_years
6109100065,315250,315240,both_years
6109100070,315250,315240,both_years
6211205400,315250,315240,both_years
6204521000,315250,315240,both_years
6211205810,315250,315240,both_years
6211205820,315250,315240,both_years
6211205830,315250,315240,both_years
6211206400,315250,315240,both_years
6208192000,315250,315240,both_years
6204522010,315250,315240,both_years
6204522020,315250,315240,both_years
6204522030,315250,315240,both_years
6204522040,315250,315240,both_years
6204522070,315250,315240,both_years
6204522080,315250,315240,both_years
6211206810,315250,315240,both_years
6211206820,315250,315240,both_years
6211206830,315250,315240,both_years
6211207400,315250,315240,both_years
6204392010,315250,315240,both_years
6204392020,315250,315240,both_years
6211207810,315250,315240,both_years
6211207820,315250,315240,both_years
6211207830,315250,315240,both_years
6204393010,315250,315240,both_years
6204393020,315250,315240,both_years
6204131000,315250,315240,both_years
6111201000,315250,315240,both_years
6208195000,315250,315240,both_years
6204132010,315250,315240,both_years
6204132020,315250,315240,both_years
6111202000,315250,315240,both_years
6112120020,315250,315240,both_years
6112120040,315250,315240,both_years
6112120060,315250,315240,both_years
6111203000,315250,315240,both_years
6209900500,315250,315240,both_years
6108320010,315250,315240,both_years
6108320015,315250,315240,both_years
6108320025,315250,315240,both_years
6209901000,315250,315240,both_years
6204396000,315250,315240,both_years
6206100010,315250,315240,both_years
6206100020,315250,315240,both_years
6206100030,315250,315240,both_years
6206100040,315250,315240,both_years
6206100050,315250,315240,both_years
6111204000,315250,315240,both_years
6104520010,315250,315240,both_years
6104520020,315250,315240,both_years
6209902000,315250,315240,both_years
6111205000,315250,315240,both_years
6108191000,315250,315240,both_years
6208199000,315250,315240,both_years
6209903010,315250,315240,both_years
6209903015,315250,315240,both_years
6209903020,315250,315240,both_years
6209903030,315250,315240,both_years
6204398010,315250,315240,both_years
6209903040,315250,315240,both_years
6204398020,315250,315240,both_years
6204398030,315250,315240,both_years
6204398050,315250,315240,both_years
6204398060,315250,315240,both_years
6111206010,315250,315240,both_years
6111206020,315250,315240,both_years
6111206030,315250,315240,both_years
6111206070,315250,315240,both_years
6202301200,315250,315240,both_years
6104391000,315250,315240,both_years
6202302010,315250,315240,both_years
6202302020,315250,315240,both_years
6202302025,315250,315240,both_years
6202302035,315250,315240,both_years
6202302050,315250,315240,both_years
6202302060,315250,315240,both_years
6204531000,315250,315240,both_years
6104392010,315250,315240,both_years
6104392020,315250,315240,both_years
6104392030,315250,315240,both_years
6104392040,315250,315240,both_years
6209905000,315250,315240,both_years
6104392050,315250,315240,both_years
6104392090,315250,315240,both_years
6202303000,315250,315240,both_years
6204532010,315250,315240,both_years
6204532020,315250,315240,both_years
6104131000,315250,315240,both_years
6202304000,315250,315240,both_years
6204533010,315250,315240,both_years
6204533020,315250,315240,both_years
6104132000,315250,315240,both_years
6202305010,315250,315240,both_years
6202305020,315250,315240,both_years
6202305026,315250,315240,both_years
6202305031,315250,315240,both_years
6202305061,315250,315240,both_years
6202305071,315250,315240,both_years
6202306000,315250,315240,both_years
6109901050,315250,315240,both_years
6109901060,315250,315240,both_years
6209909000,315250,315240,both_years
6109901065,315250,315240,both_years
6109901070,315250,315240,both_years
6109901075,315250,315240,both_years
6109901090,315250,315240,both_years
6106100010,315250,315240,both_years
6106100020,315250,315240,both_years
6106100030,315250,315240,both_years
6202307000,315250,315240,both_years
6109901530,315250,315240,both_years
6109901540,315250,315240,both_years
6208992010,315250,315240,both_years
6208992020,315250,315240,both_years
6202308010,315250,315240,both_years
6202308020,315250,315240,both_years
6202308026,315250,315240,both_years
6202308031,315250,315240,both_years
6202308061,315250,315240,both_years
6202308071,315250,315240,both_years
6208993010,315250,315240,both_years
6208993020,315250,315240,both_years
6102300500,315250,315240,both_years
6108199010,315250,315240,both_years
6108199030,315250,315240,both_years
6102301000,315250,315240,both_years
6109904020,315250,315240,both_years
6102302010,315250,315240,both_years
6102302020,315250,315240,both_years
6208995010,315250,315240,both_years
6208995020,315250,315240,both_years
6104531000,315250,315240,both_years
6104532010,315250,315240,both_years
6104532020,315250,315240,both_years
6208210010,315250,315240,both_years
6208210020,315250,315240,both_years
6208210030,315250,315240,both_years
6206900010,315250,315240,both_years
6206900020,315250,315240,both_years
6206900030,315250,315240,both_years
6206900040,315250,315240,both_years
6208998010,315250,315240,both_years
6208998020,315250,315240,both_years
6110301020,315250,315240,both_years
6110301040,315250,315240,both_years
6110301060,315250,315240,both_years
6210309030,315250,315240,both_years
6210309040,315250,315240,both_years
6109908020,315250,315240,both_years
6109908030,315250,315240,both_years
6204411000,315250,315240,both_years
6110301520,315250,315240,both_years
6110301540,315250,315240,both_years
6110301560,315250,315240,both_years
6110302020,315250,315240,both_years
6110302040,315250,315240,both_years
6110302061,315250,315240,both_years
6110302063,315250,315240,both_years
6204412010,315250,315240,both_years
6204412020,315250,315240,both_years
6108992000,315250,315240,both_years
6211490310,315250,315240,both_years
6211490320,315250,315240,both_years
6211490330,315250,315240,both_years
6211490340,315250,315240,both_years
6211490350,315250,315240,both_years
6211490360,315250,315240,both_years
6211490370,315250,315240,both_years
6211490380,315250,315240,both_years
6211490390,315250,315240,both_years
6110303005,315250,315240,both_years
6110303020,315250,315240,both_years
6110303025,315250,315240,both_years
6110303035,315250,315240,both_years
6110303045,315250,315240,both_years
6110303057,315250,315240,both_years
6110303059,315250,315240,both_years
6211491510,315250,315240,both_years
6211491520,315250,315240,both_years
6211491530,315250,315240,both_years
6211491540,315250,315240,both_years
6211491550,315250,315240,both_years
6211491555,315250,315240,both_years
6211491561,315250,315240,both_years
6211492510,315250,315240,both_years
6211492520,315250,315240,both_years
6211492530,315250,315240,both_years
6211492540,315250,315240,both_years
6211492550,315250,315240,both_years
6211492560,315250,315240,both_years
6211492570,315250,315240,both_years
6211492580,315250,315240,both_years
6211492590,315250,315240,both_years
6108995013,315250,315240,both_years
6108995015,315250,315240,both_years
6108210010,315250,315240,both_years
6108210020,315250,315240,both_years
6211495010,315250,315240,both_years
6211495020,315250,315240,both_years
6211495030,315250,315240,both_years
6211495040,315250,315240,both_years
6211495050,315250,315240,both_years
6211495060,315250,315240,both_years
6211495070,315250,315240,both_years
6211495080,315250,315240,both_years
6211495090,315250,315240,both_years
6104410010,315250,315240,both_years
6104410020,315250,315240,both_years
6211496010,315250,315240,both_years
6211496020,315250,315240,both_years
6211496030,315250,315240,both_years
6211496040,315250,315240,both_years
6211496050,315250,315240,both_years
6211496055,315250,315240,both_years
6211496061,315250,315240,both_years
6106901010,315250,315240,both_years
6106901020,315250,315240,both_years
6208220000,315250,315240,both_years
6106901500,315250,315240,both_years
6108999000,315250,315240,both_years
6106902510,315250,315240,both_years
6106902520,315250,315240,both_years
6106902530,315250,315240,both_years
6106902550,315250,315240,both_years
6211498010,315250,315240,both_years
6211498020,315250,315240,both_years
6211498030,315250,315240,both_years
6211498040,315250,315240,both_years
6211498050,315250,315240,both_years
6211498060,315250,315240,both_years
6211498070,315250,315240,both_years
6211498080,315250,315240,both_years
6211498090,315250,315240,both_years
6106903010,315250,315240,both_years
6106903020,315250,315240,both_years
6106903030,315250,315240,both_years
6106903040,315250,315240,both_years
6204421000,315250,315240,both_years
6204422000,315250,315240,both_years
6112410010,315250,315240,both_years
6112410020,315250,315240,both_years
6112410030,315250,315240,both_years
6112410040,315250,315240,both_years
6114900540,315250,315240,both_years
6114900550,315250,315240,both_years
6114900570,315250,315240,both_years
6204423010,315250,315240,both_years
6204423020,315250,315240,both_years
6204423030,315250,315240,both_years
6204423040,315250,315240,both_years
6204423050,315250,315240,both_years
6204423060,315250,315240,both_years
6204292010,315250,315240,both_years
6204292015,315250,315240,both_years
6204292020,315250,315240,both_years
6204292025,315250,315240,both_years
6204292030,315250,315240,both_years
6204292040,315250,315240,both_years
6204292050,315250,315240,both_years
6114901020,315250,315240,both_years
6114901030,315250,315240,both_years
6114901040,315250,315240,both_years
6114901050,315250,315240,both_years
6114901060,315250,315240,both_years
4303100030,315250,315280,both_years
4303100060,315250,315280,both_years
6210203000,315250,315280,both_years
6210205010,315250,315280,both_years
6210205020,315250,315280,both_years
6210205029,315250,315280,both_years
6210207000,315250,315280,both_years
4203102000,315250,315280,both_years
6210209010,315250,315280,both_years
6210209020,315250,315280,both_years
6210209039,315250,315280,both_years
6210209049,315250,315280,both_years
4203104010,315250,315280,both_years
4203104030,315250,315280,both_years
4203104060,315250,315280,both_years
4203104085,315250,315280,both_years
4203104095,315250,315280,both_years
6116101300,315250,315280,both_years
4303900000,315250,315280,both_years
4818500020,315250,315280,both_years
6216001300,315250,315280,both_years
6216001900,315250,315280,both_years
6210105010,315250,315280,both_years
6210105090,315250,315280,both_years
6210500300,315250,315280,both_years
6210500531,315250,315280,both_years
6210500539,315250,315280,both_years
6210500540,315250,315280,both_years
6210500555,315250,315280,both_years
6210501200,315250,315280,both_years
6210502260,315250,315280,both_years
6210502270,315250,315280,both_years
6210502290,315250,315280,both_years
6210503500,315250,315280,both_years
6210505531,315250,315280,both_years
6210505539,315250,315280,both_years
6210505540,315250,315280,both_years
6210505555,315250,315280,both_years
6210507500,315250,315280,both_years
6210508060,315250,315280,both_years
6210508070,315250,315280,both_years
6210508090,315250,315280,both_years
6506993000,315250,315280,both_years
6204221000,315250,315280,both_years
6113001012,315250,315280,both_years
3926206000,315250,315280,both_years
3926209010,315250,315280,both_years
3926209050,315250,315280,both_years
6210401500,315250,315280,both_years
6210402539,315250,315280,both_years
6210402540,315250,315280,both_years
6210402550,315250,315280,both_years
6210402800,315250,315280,both_years
6210402933,315250,315280,both_years
6210402945,315250,315280,both_years
6210402960,315250,315280,both_years
6210403500,315250,315280,both_years
6210405539,315250,315280,both_years
6210405540,315250,315280,both_years
6210405550,315250,315280,both_years
6210407500,315250,315280,both_years
6210408033,315250,315280,both_years
6210408045,315250,315280,both_years
6210408060,315250,315280,both_years
6203221000,315250,315280,both_years
6210303000,315250,315280,both_years
6210305010,315250,315280,both_years
6210305020,315250,315280,both_years
6210305029,315250,315280,both_years
6210307000,315250,315280,both_years
4015900010,315250,315280,both_years
4015900050,315250,315280,both_years
6210309010,315250,315280,both_years
6210309020,315250,315280,both_years
6210309039,315250,315280,both_years
6210309049,315250,315280,both_years
4202213000,316990,316992,both_years
4202216000,316990,316992,both_years
4202219000,316990,316992,both_years
4202221500,316990,316992,both_years
4202223500,316990,316992,both_years
4202224010,316990,316992,both_years
4202224020,316990,316992,both_years
4202224030,316990,316992,both_years
4202224040,316990,316992,both_years
4202224500,316990,316992,both_years
4202226000,316990,316992,both_years
4202227000,316990,316992,both_years
4202228100,316990,316992,both_years
4202228930,316990,316992,both_years
4202228970,316990,316992,both_years
4202228980,316990,316992,both_years
3926903300,316990,316992,both_years
4202291000,316990,316992,both_years
4202292000,316990,316992,both_years
4602192920,316990,316992,both_years
4202295000,316990,316992,both_years
4202299000,316990,316992,both_years
4202313000,316990,316998,both_years
4201003000,316990,316998,both_years
4202316000,316990,316998,both_years
4201006000,316990,316998,both_years
4202321000,316990,316998,both_years
4202190000,316990,316998,both_years
4202322000,316990,316998,both_years
4202324000,316990,316998,both_years
4202328000,316990,316998,both_years
4202328500,316990,316998,both_years
4202329100,316990,316998,both_years
4202329300,316990,316998,both_years
4202329900,316990,316998,both_years
6602000000,316990,316998,both_years
4202991000,316990,316998,both_years
4202992000,316990,316998,both_years
4202993000,316990,316998,both_years
4202995000,316990,316998,both_years
4602112100,316990,316998,both_years
9605000000,316990,316998,both_years
4202999000,316990,316998,both_years
4602122300,316990,316998,both_years
4602122500,316990,316998,both_years
9401991010,316990,316998,both_years
4202110030,316990,316998,both_years
4202110090,316990,316998,both_years
9113904000,316990,316998,both_years
4205000500,316990,316998,both_years
4205001000,316990,316998,both_years
4205002000,316990,316998,both_years
4205004000,316990,316998,both_years
4202122120,316990,316998,both_years
4202122150,316990,316998,both_years
4205006000,316990,316998,both_years
4202122910,316990,316998,both_years
4202122925,316990,316998,both_years
4202122935,316990,316998,both_years
4202122985,316990,316998,both_years
4202124000,316990,316998,both_years
4205008000,316990,316998,both_years
6406100500,316990,316998,both_years
6406101000,316990,316998,both_years
4202126000,316990,316998,both_years
6406102031,316990,316998,both_years
6406102061,316990,316998,both_years
4202128130,316990,316998,both_years
4202128170,316990,316998,both_years
4202391000,316990,316998,both_years
4202128910,316990,316998,both_years
4202128920,316990,316998,both_years
4202128940,316990,316998,both_years
4202128950,316990,316998,both_years
4202128960,316990,316998,both_years
4202128980,316990,316998,both_years
4202392000,316990,316998,both_years
6406106500,316990,316998,both_years
6406107000,316990,316998,both_years
4202919030,316990,316998,both_years
4202919090,316990,316998,both_years
4202395000,316990,316998,both_years
4202921500,316990,316998,both_years
4202922000,316990,316998,both_years
4202923120,316990,316998,both_years
4202923131,316990,316998,both_years
4202399000,316990,316998,both_years
4202923305,316990,316998,both_years
4202923310,316990,316998,both_years
4202923316,316990,316998,both_years
4202923900,316990,316998,both_years
4202924500,316990,316998,both_years
4202925000,316990,316998,both_years
4202926010,316990,316998,both_years
4202929315,316990,316998,both_years
4202929400,316990,316998,both_years
4202929700,316990,316998,both_years
6406906000,316990,316998,both_years
4602192200,316990,316998,both_years
4602192300,316990,316998,both_years
4602192500,316990,316998,both_years
4602192940,316990,316998,both_years
4412314860,321211,,only_2023
4412314863,321211,,only_2023
4412314866,321211,,only_2023
4412314869,321211,,only_2023
4412315260,321211,,only_2023
4412315262,321211,,only_2023
4412315264,321211,,only_2023
4412315266,321211,,only_2023
4412315268,321211,,only_2023
4412315270,321211,,only_2023
4421999400,321215,321213,both_years
4418999110,321215,321213,both_years
4418999140,321215,321213,both_years
4418999195,321215,321213,both_years
4418890000,321215,321213,both_years
4421919400,321215,321213,both_years
4418919110,321215,321213,both_years
4418919140,321215,321213,both_years
4418919195,321215,321213,both_years
4418920000,321215,321213,both_years
4418400000,321215,321213,both_years
4418810000,321215,321213,both_years
4418820000,321215,321213,both_years
4418300100,321215,321213,both_years
4418830000,321215,321213,both_years
4418999120,321215,321214,both_years
4418919120,321215,321214,both_years
4804314020,322120,322121,both_years
4804314040,322120,322121,both_years
4808902000,322120,322121,both_years
4803004000,322120,322121,both_years
4804316000,322120,322121,both_years
4808904000,322120,322121,both_years
4808906000,322120,322121,both_years
4802615000,322120,322121,both_years
4802616020,322120,322121,both_years
4805500000,322120,322121,both_years
4810221000,322120,322121,both_years
4810226000,322120,322121,both_years
4810227020,322120,322121,both_years
4810227040,322120,322121,both_years
4802625000,322120,322121,both_years
4802626120,322120,322121,both_years
4802626140,322120,322121,both_years
4813900000,322120,322121,both_years
6405902000,322120,322121,both_years
4806300000,322120,322121,both_years
4805121000,322120,322121,both_years
4805122000,322120,322121,both_years
4808400000,322120,322121,both_years
4805912000,322120,322121,both_years
4804210000,322120,322121,both_years
4805915000,322120,322121,both_years
4805917000,322120,322121,both_years
4805919000,322120,322121,both_years
4805924020,322120,322121,both_years
4809202000,322120,322121,both_years
4809204000,322120,322121,both_years
4805934020,322120,322121,both_years
4810393000,322120,322121,both_years
4810131120,322120,322121,both_years
4810131140,322120,322121,both_years
4810131300,322120,322121,both_years
4810131900,322120,322121,both_years
4806200000,322120,322121,both_years
4810136000,322120,322121,both_years
4810137020,322120,322121,both_years
4810137040,322120,322121,both_years
4810141120,322120,322121,both_years
4810141140,322120,322121,both_years
4810141300,322120,322121,both_years
4810141900,322120,322121,both_years
4802541000,322120,322121,both_years
4802542000,322120,322121,both_years
4802543100,322120,322121,both_years
4810146000,322120,322121,both_years
4810147020,322120,322121,both_years
4810147040,322120,322121,both_years
4802545000,322120,322121,both_years
4802551000,322120,322121,both_years
4802552000,322120,322121,both_years
4807009100,322120,322121,both_years
4807009200,322120,322121,both_years
4802553000,322120,322121,both_years
4802554000,322120,322121,both_years
4802556000,322120,322121,both_years
4804392000,322120,322121,both_years
4802557020,322120,322121,both_years
4802557040,322120,322121,both_years
4810291025,322120,322121,both_years
4810291035,322120,322121,both_years
4804394020,322120,322121,both_years
4804394041,322120,322121,both_years
4804394049,322120,322121,both_years
4802561000,322120,322121,both_years
4804396020,322120,322121,both_years
4806100000,322120,322121,both_years
4802562000,322120,322121,both_years
4810296000,322120,322121,both_years
4812000000,322120,322121,both_years
4802563000,322120,322121,both_years
4810297020,322120,322121,both_years
4810297025,322120,322121,both_years
4810297035,322120,322121,both_years
4802564000,322120,322121,both_years
4802566000,322120,322121,both_years
4802567020,322120,322121,both_years
4802567050,322120,322121,both_years
4802567090,322120,322121,both_years
4805191000,322120,322121,both_years
4805192000,322120,322121,both_years
4802571020,322120,322121,both_years
4802571040,322120,322121,both_years
4802571090,322120,322121,both_years
4802572000,322120,322121,both_years
4802573000,322120,322121,both_years
4802574020,322120,322121,both_years
4802574040,322120,322121,both_years
4802574090,322120,322121,both_years
4804412000,322120,322121,both_years
4810311050,322120,322121,both_years
4802581000,322120,322121,both_years
4802582020,322120,322121,both_years
4813200000,322120,322121,both_years
4810316500,322120,322121,both_years
4804290000,322120,322121,both_years
4810191100,322120,322121,both_years
4810191300,322120,322121,both_years
4810191900,322120,322121,both_years
4802201000,322120,322121,both_years
4811901000,322120,322121,both_years
4802202000,322120,322121,both_years
4802204020,322120,322121,both_years
4802204040,322120,322121,both_years
4811904010,322120,322121,both_years
4806400000,322120,322121,both_years
4811906010,322120,322121,both_years
4811908030,322120,322121,both_years
4811909010,322120,322121,both_years
4811909030,322120,322121,both_years
4811909035,322120,322121,both_years
4804311000,322120,322121,both_years
4804312000,322120,322121,both_years
4803002000,322120,322121,both_years
4802611000,322120,322122,both_years
4802612000,322120,322122,both_years
4802613110,322120,322122,both_years
4802613135,322120,322122,both_years
4802613191,322120,322122,both_years
4802616040,322120,322122,both_years
4802621000,322120,322122,both_years
4802622000,322120,322122,both_years
4802623000,322120,322122,both_years
4802400000,322120,322122,both_years
4802691000,322120,322122,both_years
4802692000,322120,322122,both_years
4802693000,322120,322122,both_years
4801000120,322120,322122,both_years
4801000140,322120,322122,both_years
2710910010,324110,,only_2023
2710910050,324110,,only_2023
2930904315,325199,,only_2023
2930904395,325199,,only_2023
2923202010,325199,,only_2023
2923202050,325199,,only_2023
2903897010,325199,,only_2023
2903897090,325199,,only_2023
3917400020,326122,,only_2023
3917400030,326122,,only_2023
3917400050,326122,,only_2023
3917400060,326122,,only_2023
3917400080,326122,,only_2023
3917400095,326122,,only_2023
6802990050,327991,,only_2023
6802990070,327991,,only_2023
6802990090,327991,,only_2023
6810990020,327991,,only_2023
6810990040,327991,,only_2023
8443140000,333248,333244,both_years
8443150000,333248,333244,both_years
8443160000,333248,333244,both_years
8443170000,333248,333244,both_years
8442400000,333248,333244,both_years
8443193000,333248,333244,both_years
8443995050,333248,333244,both_years
8442300110,333248,333244,both_years
8442300150,333248,333244,both_years
8443111000,333248,333244,both_years
8440100000,333248,333244,both_years
8443115000,333248,333244,both_years
8443120000,333248,333244,both_years
8443911000,333248,333244,both_years
8443913000,333248,333244,both_years
8440900000,333248,333244,both_years
8443130000,333248,333244,both_years
8448511000,333248,333249,both_years
8480100000,333248,333249,both_years
8448512000,333248,333249,both_years
8447202000,333248,333249,both_years
8448513000,333248,333249,both_years
8447203000,333248,333249,both_years
8447204000,333248,333249,both_years
8475909000,333248,333249,both_years
8448515000,333248,333249,both_years
8464900110,333248,333249,both_years
8420991000,333248,333249,both_years
8464900120,333248,333249,both_years
8451400000,333248,333249,both_years
8447206000,333248,333249,both_years
8445110000,333248,333249,both_years
8446290000,333248,333249,both_years
8456907100,333248,333249,both_years
8445900000,333248,333249,both_years
8448391000,333248,333249,both_years
8420999000,333248,333249,both_years
8448395000,333248,333249,both_years
8453901000,333248,333249,both_years
8465960051,333248,333249,both_years
8445120000,333248,333249,both_years
8446301010,333248,333249,both_years
8446301020,333248,333249,both_years
8446301030,333248,333249,both_years
8477103000,333248,333249,both_years
8448399000,333248,333249,both_years
8477104000,333248,333249,both_years
8454300090,333248,333249,both_years
8446305010,333248,333249,both_years
8446305020,333248,333249,both_years
8446305030,333248,333249,both_years
8477109015,333248,333249,both_years
8477109030,333248,333249,both_years
8477109040,333248,333249,both_years
8477109050,333248,333249,both_years
8477109060,333248,333249,both_years
8543302000,333248,333249,both_years
8451290090,333248,333249,both_years
8445130000,333248,333249,both_years
8452211000,333248,333249,both_years
8477902540,333248,333249,both_years
8477902580,333248,333249,both_years
8477510010,333248,333249,both_years
8477510090,333248,333249,both_years
8420101000,333248,333249,both_years
8543309040,333248,333249,both_years
8543309080,333248,333249,both_years
8456409000,333248,333249,both_years
8445400000,333248,333249,both_years
8477906500,333248,333249,both_years
8477908601,333248,333249,both_years
8477908620,333248,333249,both_years
8477908630,333248,333249,both_years
8477908640,333248,333249,both_years
8477908695,333248,333249,both_years
8452219000,333248,333249,both_years
8448420000,333248,333249,both_years
8475290000,333248,333249,both_years
8420109040,333248,333249,both_years
8447111000,333248,333249,both_years
8465201000,333248,333249,both_years
8447901000,333248,333249,both_years
8465990250,333248,333249,both_years
8465205000,333248,333249,both_years
9810005000,333248,333249,both_years
8447905000,333248,333249,both_years
8447119010,333248,333249,both_years
8447119020,333248,333249,both_years
8447119090,333248,333249,both_years
8466911000,333248,333249,both_years
8452100010,333248,333249,both_years
8452100090,333248,333249,both_years
8465208000,333248,333249,both_years
8447121000,333248,333249,both_years
8454200080,333248,333249,both_years
8477400100,333248,333249,both_years
8447909000,333248,333249,both_years
8466915000,333248,333249,both_years
8443192000,333248,333249,both_years
8420911000,333248,333249,both_years
8446211000,333248,333249,both_years
8447129010,333248,333249,both_years
8447129020,333248,333249,both_years
8447129090,333248,333249,both_years
8477800100,333248,333249,both_years
8456305000,333248,333249,both_years
8479898300,333248,333249,both_years
8448310000,333248,333249,both_years
8446215000,333248,333249,both_years
8420919000,333248,333249,both_years
8452902010,333248,333249,both_years
8452902090,333248,333249,both_years
8445300010,333248,333249,both_years
8445300090,333248,333249,both_years
8448320090,333248,333249,both_years
8448190000,333248,333249,both_years
8474800010,333248,333249,both_years
8474800020,333248,333249,both_years
8444000010,333248,333249,both_years
8444000090,333248,333249,both_years
8446100010,333248,333249,both_years
8446100090,333248,333249,both_years
8448591000,333248,333249,both_years
8448330000,333248,333249,both_years
8448201000,333248,333249,both_years
8454100000,333248,333249,both_years
8448595000,333248,333249,both_years
8477300000,333248,333249,both_years
8445190080,333248,333249,both_years
8448205010,333248,333249,both_years
8448205090,333248,333249,both_years
8485300000,333248,333249,both_years
8475210000,333248,333249,both_years
8464200110,333248,333249,both_years
8464200120,333248,333249,both_years
8449001000,333248,333249,both_years
8445200000,333248,333249,both_years
8465910091,333248,333249,both_years
8454900060,333248,333249,both_years
8454900070,333248,333249,both_years
8454900080,333248,333249,both_years
8478100010,333248,333249,both_years
8478100090,333248,333249,both_years
8449005000,333248,333249,both_years
8453200000,333248,333249,both_years
8419909580,333248,333249,both_years
8451500000,333248,333249,both_years
8465920091,333248,333249,both_years
8452291000,333248,333249,both_years
8448491000,333248,333249,both_years
8478900010,333248,333249,both_years
8478900090,333248,333249,both_years
8448492000,333248,333249,both_years
8477590100,333248,333249,both_years
8475100000,333248,333249,both_years
8477200005,333248,333249,both_years
8477200015,333248,333249,both_years
8477200035,333248,333249,both_years
8477200045,333248,333249,both_years
8477200055,333248,333249,both_years
8477200065,333248,333249,both_years
8465930091,333248,333249,both_years
8452299000,333248,333249,both_years
8419400080,333248,333249,both_years
8443912000,333248,333249,both_years
8485200000,333248,333249,both_years
8451909020,333248,333249,both_years
8451909090,333248,333249,both_years
