hs_code,mapping_type,hs_code_2021,naics_2021,hs_code_2022,naics_2022,hs_code_2023,naics_2023,hs_code_2024,naics_2024
8112310000,partial_coverage,,,8112310000,331410,8112310000,331410,8112310000,331410
6202302050,partial_coverage,,,6202302050,315240,6202302050,315250,6202302050,315250
8541402000,partial_coverage,8541402000,334413,,,,,,
6211420581,inconsistent_naics,6211420581,315240,6211420581,315240,6211420581,315250,6211420581,315250
6104632021,inconsistent_naics,6104632021,315240,6104632021,315240,6104632021,315250,6104632021,315250
9401490000,partial_coverage,,,9401490000,337121,9401490000,337121,9401490000,337121
2930909108,partial_coverage,2930909108,325199,,,,,,
9108118020,inconsistent_naics,9108118020,335912,9108118020,335912,9108118020,335910,9108118020,335910
4202993000,inconsistent_naics,4202993000,316998,4202993000,316998,4202993000,316990,4202993000,316990
8549111040,partial_coverage,,,8549111040,910000,8549111040,910000,8549111040,910000
7307939060,inconsistent_naics,7307939060,332919,7307939060,332919,7307939060,332919,7307939060,332996
3004105065,partial_coverage,,,,,,,3004105065,325412
6203292030,inconsistent_naics,6203292030,315220,6203292030,315220,6203292030,315250,6203292030,315250
9006529140,partial_coverage,9006529140,333316,,,,,,
0705194000,partial_coverage,0705194000,111219,0705194000,111219,0705194000,111219,,
3302902050,inconsistent_naics,3302902050,325199,3302902050,325199,3302902050,325199,3302902050,325998
8703600080,inconsistent_naics,8703600080,336111,8703600080,336111,8703600080,336110,8703600080,336110
9810009000,inconsistent_naics,9810009000,315190,9810009000,315190,9810009000,315120,9810009000,990000
6104622021,inconsistent_naics,6104622021,315240,6104622021,315240,6104622021,315250,6104622021,315250
9401694011,partial_coverage,,,,,,,9401694011,337122
6206100040,inconsistent_naics,6206100040,315240,6206100040,315240,6206100040,315250,6206100040,315250
6203493500,inconsistent_naics,6203493500,315220,6203493500,315220,6203493500,315250,6203493500,315250
6202402020,partial_coverage,,,6202402020,315240,6202402020,315250,6202402020,315250
2617900060,inconsistent_naics,2617900060,212299,2617900060,212299,2617900060,212290,2617900060,212290
4412997000,partial_coverage,4412997000,321212,,,,,,
8112925000,partial_coverage,8112925000,331410,,,,,,
9701220000,partial_coverage,,,9701220000,930000,9701220000,930000,9701220000,930000
0702006065,partial_coverage,0702006065,111219,0702006065,111219,,,,
8802120160,partial_coverage,,,8802120160,336411,8802120160,336411,8802120160,930000
7306305043,partial_coverage,,,,,,,7306305043,331110
9006591200,partial_coverage,,,9006591200,333316,9006591200,333310,9006591200,333310
8464200120,inconsistent_naics,8464200120,333249,8464200120,333249,8464200120,333248,8464200120,333248
2931490008,partial_coverage,,,,,,,2931490008,325199
8539490080,inconsistent_naics,8539490080,335110,8539490080,335110,8539490080,335139,8539490080,335139
4412524100,partial_coverage,,,4412524100,321211,4412524100,321211,4412524100,321211
8539399000,inconsistent_naics,8539399000,335110,8539399000,335110,8539399000,335139,8539399000,335139
6203431335,inconsistent_naics,6203431335,315220,6203431335,315220,6203431335,315250,6203431335,315250
8419190040,partial_coverage,8419190040,335220,,,,,,
8462100010,partial_coverage,8462100010,333517,,,,,,
6204690520,inconsistent_naics,6204690520,315240,6204690520,315240,6204690520,315250,6204690520,315250
0702002026,partial_coverage,,,0702002026,111419,0702002026,111419,0702002026,111419
6201906930,partial_coverage,,,6201906930,315220,6201906930,315250,6201906930,315250
6115966010,inconsistent_naics,6115966010,315110,6115966010,315110,6115966010,315120,6115966010,315120
3917101000,inconsistent_naics,3917101000,326121,3917101000,326121,3917101000,326121,3917101000,311612
9401802011,inconsistent_naics,9401802011,337125,9401802011,337125,9401802011,337126,9401802011,337126
4818900020,inconsistent_naics,4818900020,322291,4818900020,322291,4818900020,322291,4818900020,339113
6211496055,inconsistent_naics,6211496055,315240,6211496055,315240,6211496055,315250,6211496055,315250
4802571040,inconsistent_naics,4802571040,322121,4802571040,322121,4802571040,322120,4802571040,322120
6108398000,inconsistent_naics,6108398000,315240,6108398000,315240,6108398000,315250,6108398000,315250
8465100050,inconsistent_naics,8465100050,333999,8465100050,333999,8465100050,333998,8465100050,333248
9103108030,inconsistent_naics,9103108030,335912,9103108030,335912,9103108030,335910,9103108030,335910
3004105055,partial_coverage,,,,,,,3004105055,325412
2929905015,partial_coverage,,,,,,,2929905015,325199
0811908090,partial_coverage,,,,,,,0811908090,311411
3822001010,partial_coverage,3822001010,325413,,,,,,
8703230140,inconsistent_naics,8703230140,336111,8703230140,336111,8703230140,336110,8703230140,336110
8704320050,partial_coverage,8704320050,336120,,,,,,
1206000061,partial_coverage,1206000061,111120,1206000061,111120,,,,
4802566000,inconsistent_naics,4802566000,322121,4802566000,322121,4802566000,322120,4802566000,322120
6210402919,inconsistent_naics,6210402919,315220,6210402919,315220,6210402919,315250,6210402919,315250
7019639060,partial_coverage,,,7019639060,313210,7019639060,313210,7019639060,313210
6203420300,inconsistent_naics,6203420300,315220,6203420300,315220,6203420300,315250,6203420300,315250
0712391100,partial_coverage,,,0712391100,311423,0712391100,311423,0712391100,311423
8544602000,inconsistent_naics,8544602000,335929,8544602000,335929,8544602000,335929,8544602000,335999
8705100050,inconsistent_naics,8705100050,333924,8705100050,333924,8705100050,333924,8705100050,333120
6211329081,inconsistent_naics,6211329081,315220,6211329081,315220,6211329081,315250,6211329081,315250
6201924541,partial_coverage,6201924541,315220,,,,,,
0702006036,partial_coverage,,,0702006036,111219,0702006036,111219,,
6106100010,inconsistent_naics,6106100010,315240,6106100010,315240,6106100010,315250,6106100010,315250
4412913170,partial_coverage,,,4412913170,321211,4412913170,321211,4412913170,321211
6111305015,inconsistent_naics,6111305015,315240,6111305015,315240,6111305015,315250,6111305015,315250
6203422510,inconsistent_naics,6203422510,315220,6203422510,315220,6203422510,315250,6203422510,315250
0707006050,partial_coverage,0707006050,111219,0707006050,111219,,,,
6211339042,partial_coverage,,,,,6211339042,315250,6211339042,315250
8807300030,partial_coverage,,,8807300030,336413,8807300030,336413,8807300030,336413
4412941030,partial_coverage,4412941030,321211,,,,,,
8706001520,inconsistent_naics,8706001520,336111,8706001520,336111,8706001520,336110,8706001520,336110
8539224000,inconsistent_naics,8539224000,335110,8539224000,335110,8539224000,335139,8539224000,335139
6204635000,inconsistent_naics,6204635000,315240,6204635000,315240,6204635000,315250,6204635000,315250
6207998510,inconsistent_naics,6207998510,315220,6207998510,315220,6207998510,315250,6207998510,315250
9401999081,partial_coverage,,,9401999081,337215,9401999081,337215,9401999081,337215
0810500090,partial_coverage,,,,,,,0810500090,111339
8428900390,partial_coverage,,,8428900390,333120,8428900390,333120,8428900390,333120
8421990140,partial_coverage,,,8421990140,333999,8421990140,333998,8421990140,333998
8507208061,inconsistent_naics,8507208061,335911,8507208061,335911,8507208061,335910,8507208061,335910
2903720100,partial_coverage,,,2903720100,325199,2903720100,325199,2903720100,325120
6210102000,inconsistent_naics,6210102000,315990,6210102000,315990,6210102000,315990,6210102000,339113
9401390030,partial_coverage,,,9401390030,337127,9401390030,337127,9401390030,337127
7307913000,inconsistent_naics,7307913000,332919,7307913000,332919,7307913000,332919,7307913000,332996
6201308041,partial_coverage,,,6201308041,315220,6201308041,315250,6201308041,315250
6211490330,inconsistent_naics,6211490330,315240,6211490330,315240,6211490330,315250,6211490330,315250
6211329003,inconsistent_naics,6211329003,315220,6211329003,315220,6211329003,315250,6211329003,315250
4412913120,partial_coverage,,,4412913120,321211,4412913120,321211,4412913120,321211
4015121000,partial_coverage,,,4015121000,339113,,,,
5603130095,partial_coverage,,,5603130095,313230,5603130095,313230,5603130095,313230
6109100065,inconsistent_naics,6109100065,315240,6109100065,315240,6109100065,315250,6109100065,315250
2404121000,partial_coverage,,,2404121000,325411,2404121000,325411,2404121000,325998
6815190000,partial_coverage,,,6815190000,335991,6815190000,335991,6815190000,335991
6111206020,inconsistent_naics,6111206020,315240,6111206020,315240,6111206020,315250,6111206020,315250
8501318100,partial_coverage,,,8501318100,335312,8501318100,335312,8501318100,335312
6111904000,inconsistent_naics,6111904000,315240,6111904000,315240,6111904000,315250,6111904000,315250
6114303042,inconsistent_naics,6114303042,315220,6114303042,315220,6114303042,315250,6114303042,315250
6204294092,inconsistent_naics,6204294092,315240,6204294092,315240,6204294092,315250,6204294092,315250
4421202000,partial_coverage,,,4421202000,339995,4421202000,339995,4421202000,339995
6110110025,inconsistent_naics,6110110025,315220,6110110025,315220,6110110025,315250,6110110025,315250
6114909055,inconsistent_naics,6114909055,315240,6114909055,315240,6114909055,315250,6114909055,315250
6205202036,inconsistent_naics,6205202036,315220,6205202036,315220,6205202036,315250,6205202036,315250
0702006045,partial_coverage,0702006045,111219,0702006045,111219,,,,
6211420540,inconsistent_naics,6211420540,315240,6211420540,315240,6211420540,315250,6211420540,315250
1001990021,partial_coverage,1001990021,111140,,,,,,
7419801700,partial_coverage,,,7419801700,332618,7419801700,332618,7419801700,332618
6203490925,inconsistent_naics,6203490925,315220,6203490925,315220,6203490925,315250,6203490925,315250
6209909000,inconsistent_naics,6209909000,315240,6209909000,315240,6209909000,315250,6209909000,315250
6204630100,inconsistent_naics,6204630100,315240,6204630100,315240,6204630100,315250,6204630100,315250
6204334020,inconsistent_naics,6204334020,315240,6204334020,315240,6204334020,315250,6204334020,315250
0709999090,partial_coverage,0709999090,111219,0709999090,111219,,,,
8802300030,partial_coverage,8802300030,336411,,,,,,
8541406010,partial_coverage,8541406010,334413,,,,,,
6110301550,inconsistent_naics,6110301550,315220,6110301550,315220,6110301550,315250,6110301550,315250
4421999820,partial_coverage,,,4421999820,321999,4421999820,321999,4421999820,321999
6203499045,inconsistent_naics,6203499045,315220,6203499045,315220,6203499045,315250,6203499045,315250
6110302020,inconsistent_naics,6110302020,315240,6110302020,315240,6110302020,315250,6110302020,315250
6203490105,inconsistent_naics,6203490105,315220,6203490105,315220,6203490105,315250,6203490105,315250
6211430530,inconsistent_naics,6211430530,315240,6211430530,315240,6211430530,315250,6211430530,315250
4202919090,inconsistent_naics,4202919090,316998,4202919090,316998,4202919090,316990,4202919090,316990
6112201030,inconsistent_naics,6112201030,315220,6112201030,315220,6112201030,315250,6112201030,315250
8542310055,partial_coverage,,,,,,,8542310055,334413
2503000010,inconsistent_naics,2503000010,212393,2503000010,212393,2503000010,212390,2503000010,212390
9114108000,partial_coverage,9114108000,334519,,,,,,
6104632050,inconsistent_naics,6104632050,315240,6104632050,315240,6104632050,315250,6104632050,315250
4202213000,inconsistent_naics,4202213000,316992,4202213000,316992,4202213000,316990,4202213000,316990
6201404500,partial_coverage,,,6201404500,315220,6201404500,315250,6201404500,315250
2206009010,partial_coverage,,,2206009010,312130,,,,
4412109000,inconsistent_naics,4412109000,321212,4412109000,321212,4412109000,321212,4412109000,321211
9401806021,inconsistent_naics,9401806021,337125,9401806021,337125,9401806021,337126,9401806021,337126
9403991085,partial_coverage,,,9403991085,336360,9403991085,336360,9403991085,336360
6113009042,inconsistent_naics,6113009042,315240,6113009042,315240,6113009042,315250,6113009042,315250
8460120040,inconsistent_naics,8460120040,333517,8460120040,333517,8460120040,333517,8460120040,930000
1512110025,partial_coverage,,,,,1512110025,311224,1512110025,311224
6204631135,inconsistent_naics,6204631135,315240,6204631135,315240,6204631135,315250,6204631135,315250
9401790003,inconsistent_naics,9401790003,337124,9401790003,337124,9401790003,337126,9401790003,337126
6210307000,inconsistent_naics,6210307000,315280,6210307000,315280,6210307000,315250,6210307000,315250
6204639025,inconsistent_naics,6204639025,315240,6204639025,315240,6204639025,315250,6204639025,315250
8506600090,partial_coverage,,,,,8506600090,335910,8506600090,335910
6211490310,inconsistent_naics,6211490310,315240,6211490310,315240,6211490310,315250,6211490310,315250
2206009025,partial_coverage,,,,,2206009025,312130,2206009025,312130
9006591000,partial_coverage,,,9006591000,333316,9006591000,333310,9006591000,333310
6104291070,inconsistent_naics,6104291070,315240,6104291070,315240,6104291070,315250,6104291070,315250
6406906000,inconsistent_naics,6406906000,316998,6406906000,316998,6406906000,316990,6406906000,316990
6406102031,inconsistent_naics,6406102031,316998,6406102031,316998,6406102031,316990,6406102031,316990
7307939040,inconsistent_naics,7307939040,332919,7307939040,332919,7307939040,332919,7307939040,332996
4407290220,partial_coverage,,,4407290220,321113,4407290220,321113,4407290220,321113
6202903900,partial_coverage,,,6202903900,315240,6202903900,315250,6202903900,315250
6405902000,inconsistent_naics,6405902000,322121,6405902000,322121,6405902000,322120,6405902000,316210
9808002000,inconsistent_naics,9808002000,334614,9808002000,334614,9808002000,334610,9808002000,990000
8454100000,inconsistent_naics,8454100000,333249,8454100000,333249,8454100000,333248,8454100000,333248
6307101020,inconsistent_naics,6307101020,314120,6307101020,314120,6307101020,314120,6307101020,339994
6203490550,inconsistent_naics,6203490550,315220,6203490550,315220,6203490550,315250,6203490550,315250
6107210010,inconsistent_naics,6107210010,315220,6107210010,315220,6107210010,315250,6107210010,315250
4804394049,inconsistent_naics,4804394049,322121,4804394049,322121,4804394049,322120,4804394049,322120
8701230015,partial_coverage,,,8701230015,336120,8701230015,336120,8701230015,336120
6110909041,inconsistent_naics,6110909041,315240,6110909041,315240,6110909041,315250,6110909041,315250
0102390054,inconsistent_naics,0102390054,11211X,0102390054,11211X,0102390054,11211X,0102390054,1121XX
6112191010,inconsistent_naics,6112191010,315220,6112191010,315220,6112191010,315250,6112191010,315250
6206402000,inconsistent_naics,6206402000,315240,6206402000,315240,6206402000,315250,6206402000,315250
3301295129,inconsistent_naics,3301295129,325998,3301295129,325998,3301295129,325998,3301295129,325199
7307923010,inconsistent_naics,7307923010,332919,7307923010,332919,7307923010,332919,7307923010,332996
6204398010,inconsistent_naics,6204398010,315240,6204398010,315240,6204398010,315250,6204398010,315250
6203331050,inconsistent_naics,6203331050,315220,6203331050,315220,6203331050,315250,6203331050,315250
6103431570,inconsistent_naics,6103431570,315220,6103431570,315220,6103431570,315250,6103431570,315250
4202128980,inconsistent_naics,4202128980,316998,4202128980,316998,4202128980,316990,4202128980,316990
6201935210,partial_coverage,6201935210,315220,,,,,,
9403200082,partial_coverage,,,9403200082,337215,9403200082,337215,9403200082,337215
6207997520,inconsistent_naics,6207997520,315220,6207997520,315220,6207997520,315250,6207997520,315250
6211201515,inconsistent_naics,6211201515,315220,6211201515,315220,6211201515,315250,6211201515,315250
8542310020,partial_coverage,,,,,,,8542310020,334413
2903411000,partial_coverage,,,2903411000,325199,2903411000,325199,2903411000,325199
6204631132,inconsistent_naics,6204631132,315240,6204631132,315240,6204631132,315250,6204631132,315250
9405696000,partial_coverage,,,9405696000,339950,9405696000,339950,9405696000,339950
4808906000,inconsistent_naics,4808906000,322121,4808906000,322121,4808906000,322120,4808906000,322299
5802190000,partial_coverage,5802190000,313210,,,,,,
0702004065,partial_coverage,0702004065,111219,0702004065,111219,,,,
3004105075,partial_coverage,,,,,,,3004105075,325412
9401790006,inconsistent_naics,9401790006,337124,9401790006,337124,9401790006,337126,9401790006,337126
8465910091,inconsistent_naics,8465910091,333249,8465910091,333249,8465910091,333248,8465910091,333248
4805934020,inconsistent_naics,4805934020,322121,4805934020,322121,4805934020,322120,4805934020,322120
6201406511,partial_coverage,,,6201406511,315220,6201406511,315250,6201406511,315250
6104230036,inconsistent_naics,6104230036,315240,6104230036,315240,6104230036,315250,6104230036,315250
9403820002,inconsistent_naics,9403820002,337125,9403820002,337125,9403820002,337126,9403820002,337126
1211909280,partial_coverage,1211909280,311920,,,,,,
3926909989,partial_coverage,,,,,,,3926909989,326199
8109390000,partial_coverage,,,8109390000,910000,8109390000,910000,8109390000,910000
8704520050,partial_coverage,,,8704520050,336120,8704520050,336120,8704520050,336120
4201006000,inconsistent_naics,4201006000,316998,4201006000,316998,4201006000,316990,4201006000,316990
7019524096,partial_coverage,7019524096,313210,,,,,,
7323915040,inconsistent_naics,7323915040,331511,7323915040,331511,7323915040,331511,7323915040,332215
6211421025,inconsistent_naics,6211421025,315240,6211421025,315240,6211421025,315250,6211421025,315250
8443395000,inconsistent_naics,8443395000,333316,8443395000,333316,8443395000,333310,8443395000,333310
8541407040,partial_coverage,8541407040,334413,,,,,,
0709932070,partial_coverage,,,,,0709932070,111219,0709932070,111219
8479909560,partial_coverage,,,8479909560,333243,8479909560,333243,8479909560,333243
6204692210,inconsistent_naics,6204692210,315240,6204692210,315240,6204692210,315250,6204692210,315250
8208300030,inconsistent_naics,8208300030,332216,8208300030,332216,8208300030,332216,8208300030,335220
6204396000,inconsistent_naics,6204396000,315240,6204396000,315240,6204396000,315250,6204396000,315250
9405426000,partial_coverage,,,9405426000,335129,9405426000,335139,9405426000,335139
0709604084,partial_coverage,,,0709604084,111219,0709604084,111219,0709604084,111219
8806990000,partial_coverage,,,8806990000,336411,8806990000,336411,8806990000,336411
6104191500,inconsistent_naics,6104191500,315240,6104191500,315240,6104191500,315250,6104191500,315250
8802200040,partial_coverage,8802200040,336411,,,,,,
6306905000,inconsistent_naics,6306905000,314910,6306905000,314910,6306905000,314910,6306905000,339920
4202122150,inconsistent_naics,4202122150,316998,4202122150,316998,4202122150,316990,4202122150,316990
3104200050,partial_coverage,,,3104200050,325312,3104200050,325312,3104200050,325312
8419331000,partial_coverage,,,8419331000,333111,8419331000,333111,8419331000,333111
6103230040,inconsistent_naics,6103230040,315220,6103230040,315220,6103230040,315250,6103230040,315250
2903451000,partial_coverage,,,2903451000,325199,2903451000,325199,2903451000,325199
2903441010,partial_coverage,,,2903441010,325199,2903441010,325199,2903441010,325199
9403908010,partial_coverage,9403908010,337121,,,,,,
9404909605,partial_coverage,,,,,9404909605,314120,9404909605,314120
6204628026,inconsistent_naics,6204628026,315240,6204628026,315240,6204628026,315250,6204628026,315250
6211398090,inconsistent_naics,6211398090,315220,6211398090,315220,6211398090,315250,6211398090,315250
6203410110,inconsistent_naics,6203410110,315220,6203410110,315220,6203410110,315250,6203410110,315250
6203410320,inconsistent_naics,6203410320,315220,6203410320,315220,6203410320,315250,6203410320,315250
4403960030,partial_coverage,4403960030,113310,,,,,,
8462100030,partial_coverage,8462100030,333517,,,,,,
6203121000,inconsistent_naics,6203121000,315220,6203121000,315220,6203121000,315250,6203121000,315250
4802204040,inconsistent_naics,4802204040,322121,4802204040,322121,4802204040,322120,4802204040,322120
4810297020,inconsistent_naics,4810297020,322121,4810297020,322121,4810297020,322120,4810297020,322120
8455300065,inconsistent_naics,8455300065,331511,8455300065,331511,8455300065,331511,8455300065,333519
8903220020,partial_coverage,,,8903220020,336612,8903220020,336612,8903220020,336612
4802571090,partial_coverage,4802571090,322121,4802571090,322121,4802571090,322120,,
3403195000,inconsistent_naics,3403195000,325613,3403195000,325613,3403195000,325613,3403195000,324191
0709932080,partial_coverage,,,,,0709932080,111219,0709932080,111219
9103102040,inconsistent_naics,9103102040,335912,9103102040,335912,9103102040,335910,9103102040,335910
0709209040,partial_coverage,,,,,,,0709209040,111219
6210105010,inconsistent_naics,6210105010,315280,6210105010,315280,6210105010,315250,6210105010,339113
6204442000,inconsistent_naics,6204442000,315240,6204442000,315240,6204442000,315250,6204442000,315250
6204690220,inconsistent_naics,6204690220,315240,6204690220,315240,6204690220,315250,6204690220,315250
8423810040,inconsistent_naics,8423810040,333997,8423810040,333997,8423810040,333998,8423810040,333998
0305102000,partial_coverage,0305102000,311710,,,,,,
8470500060,inconsistent_naics,8470500060,333318,8470500060,333318,8470500060,333310,8470500060,333310
7306405040,inconsistent_naics,7306405040,331110,7306405040,331110,7306405040,331110,7306405040,331210
4421919820,partial_coverage,,,4421919820,321999,4421919820,321999,4421919820,321999
8421210000,inconsistent_naics,8421210000,333999,8421210000,333999,8421210000,333998,8421210000,333310
6210209030,partial_coverage,,,6210209030,315220,6210209030,315250,6210209030,315250
8507208041,inconsistent_naics,8507208041,335911,8507208041,335911,8507208041,335910,8507208041,335910
8448491000,inconsistent_naics,8448491000,333249,8448491000,333249,8448491000,333248,8448491000,333248
6103431010,inconsistent_naics,6103431010,315220,6103431010,315220,6103431010,315250,6103431010,315250
0807113080,partial_coverage,,,,,,,0807113080,111219
8501630100,partial_coverage,,,8501630100,335312,8501630100,335312,8501630100,335312
7304246045,inconsistent_naics,7304246045,331110,7304246045,331110,7304246045,331110,7304246045,331210
8903932030,partial_coverage,,,8903932030,336612,8903932030,336612,8903932030,336612
3301195110,inconsistent_naics,3301195110,325998,3301195110,325998,3301195110,325998,3301195110,325199
6202901900,partial_coverage,,,6202901900,315240,6202901900,315250,6202901900,315250
6210507500,inconsistent_naics,6210507500,315280,6210507500,315280,6210507500,315250,6210507500,315250
4015191110,partial_coverage,,,4015191110,339113,4015191110,339113,4015191110,339113
6114900540,inconsistent_naics,6114900540,315240,6114900540,315240,6114900540,315250,6114900540,315250
6203322010,inconsistent_naics,6203322010,315220,6203322010,315220,6203322010,315250,6203322010,315250
3301295139,inconsistent_naics,3301295139,325998,3301295139,325998,3301295139,325998,3301295139,325199
8543400030,partial_coverage,,,8543400030,335999,8543400030,335999,8543400030,339999
9102912020,inconsistent_naics,9102912020,335912,9102912020,335912,9102912020,335910,9102912020,335910
2931460000,partial_coverage,,,2931460000,325199,2931460000,325199,2931460000,325199
6104131000,inconsistent_naics,6104131000,315240,6104131000,315240,6104131000,315250,6104131000,315250
8523298000,inconsistent_naics,8523298000,334614,8523298000,334614,8523298000,334610,8523298000,334610
4802612000,inconsistent_naics,4802612000,322122,4802612000,322122,4802612000,322120,4802612000,322120
7418100025,inconsistent_naics,7418100025,332999,7418100025,332999,7418100025,332999,7418100025,332215
6104230016,inconsistent_naics,6104230016,315240,6104230016,315240,6104230016,315250,6104230016,315250
4802571085,partial_coverage,,,,,,,4802571085,322120
6201110020,partial_coverage,6201110020,315220,6201110020,315220,,,,
0702006039,partial_coverage,,,0702006039,111219,0702006039,111219,0702006039,111219
6102909010,inconsistent_naics,6102909010,315240,6102909010,315240,6102909010,315250,6102909010,315250
0805100040,partial_coverage,0805100040,111310,0805100040,111310,0805100040,111310,,
9010502000,inconsistent_naics,9010502000,333316,9010502000,333316,9010502000,333310,9010502000,333310
9620001500,inconsistent_naics,9620001500,333314,9620001500,333314,9620001500,333310,9620001500,333310
6203399060,inconsistent_naics,6203399060,315220,6203399060,315220,6203399060,315250,6203399060,315250
6206401000,inconsistent_naics,6206401000,315240,6206401000,315240,6206401000,315250,6206401000,315250
8701200015,partial_coverage,8701200015,336120,,,,,,
6202308010,partial_coverage,,,6202308010,315240,6202308010,315250,6202308010,315250
9405504000,inconsistent_naics,9405504000,335129,9405504000,335129,9405504000,335139,9405504000,335139
6104431020,inconsistent_naics,6104431020,315240,6104431020,315240,6104431020,315250,6104431020,315250
6103292036,inconsistent_naics,6103292036,315220,6103292036,315220,6103292036,315250,6103292036,315250
0702004037,partial_coverage,,,0702004037,111219,0702004037,111219,0702004037,111219
8517700000,partial_coverage,8517700000,334220,,,,,,
3004200060,partial_coverage,3004200060,325412,3004200060,325412,3004200060,325412,,
6810990080,inconsistent_naics,6810990080,327390,6810990080,327390,6810990080,327390,6810990080,327991
4403250064,partial_coverage,4403250064,113310,,,,,,
6210500540,inconsistent_naics,6210500540,315280,6210500540,315280,6210500540,315250,6210500540,315250
2508700000,inconsistent_naics,2508700000,212325,2508700000,212325,2508700000,212323,2508700000,212323
7304416015,inconsistent_naics,7304416015,331110,7304416015,331110,7304416015,331110,7304416015,331210
6203230020,inconsistent_naics,6203230020,315220,6203230020,315220,6203230020,315250,6203230020,315250
7019519010,partial_coverage,7019519010,313220,,,,,,
0403101000,partial_coverage,0403101000,311511,,,,,,
6205302040,inconsistent_naics,6205302040,315220,6205302040,315220,6205302040,315250,6205302040,315250
6210503500,inconsistent_naics,6210503500,315280,6210503500,315280,6210503500,315250,6210503500,315250
2930904320,inconsistent_naics,2930904320,325199,2930904320,325199,2930904320,325199,2930904320,325320
6202921261,partial_coverage,6202921261,315240,,,,,,
6203495050,inconsistent_naics,6203495050,315220,6203495050,315220,6203495050,315250,6203495050,315250
9701210000,partial_coverage,,,9701210000,930000,9701210000,930000,9701210000,930000
6103398060,inconsistent_naics,6103398060,315220,6103398060,315220,6103398060,315250,6103398060,315250
6109100060,inconsistent_naics,6109100060,315240,6109100060,315240,6109100060,315250,6109100060,315250
9403908015,partial_coverage,9403908015,337121,,,,,,
9405614000,partial_coverage,,,9405614000,339950,9405614000,339950,9405614000,339950
6110190040,inconsistent_naics,6110190040,315240,6110190040,315240,6110190040,315250,6110190040,315250
5505200000,inconsistent_naics,5505200000,325220,5505200000,325220,5505200000,325220,5505200000,314999
9027810000,partial_coverage,,,9027810000,334516,9027810000,334516,9027810000,334516
4409225020,partial_coverage,,,4409225020,321918,4409225020,321918,4409225020,321918
6114303052,inconsistent_naics,6114303052,315240,6114303052,315240,6114303052,315250,6114303052,315250
6203496020,inconsistent_naics,6203496020,315220,6203496020,315220,6203496020,315250,6203496020,315250
9104001020,inconsistent_naics,9104001020,335912,9104001020,335912,9104001020,335910,9104001020,335910
4802622000,inconsistent_naics,4802622000,322122,4802622000,322122,4802622000,322120,4802622000,322120
6210500300,inconsistent_naics,6210500300,315280,6210500300,315280,6210500300,315250,6210500300,315250
4407191065,partial_coverage,4407191065,321113,,,,,,
0102294066,inconsistent_naics,0102294066,11211X,0102294066,11211X,0102294066,11211X,0102294066,1121XX
9405196020,partial_coverage,,,9405196020,335122,9405196020,335132,9405196020,335132
6204294034,inconsistent_naics,6204294034,315240,6204294034,315240,6204294034,315250,6204294034,315250
0306170015,partial_coverage,0306170015,114112,,,,,,
1204000075,partial_coverage,,,,,1204000075,111120,1204000075,111120
6204690650,inconsistent_naics,6204690650,315240,6204690650,315240,6204690650,315250,6204690650,315250
8703230130,inconsistent_naics,8703230130,336111,8703230130,336111,8703230130,336110,8703230130,336110
3606903090,partial_coverage,3606903090,325998,,,,,,
4802581000,inconsistent_naics,4802581000,322121,4802581000,322121,4802581000,322120,4802581000,322120
6203430510,inconsistent_naics,6203430510,315220,6203430510,315220,6203430510,315250,6203430510,315250
4203104010,inconsistent_naics,4203104010,315280,4203104010,315280,4203104010,315250,4203104010,315250
6115991920,inconsistent_naics,6115991920,315110,6115991920,315110,6115991920,315120,6115991920,315120
6802990090,partial_coverage,,,,,6802990090,327991,6802990090,327991
3825410000,inconsistent_naics,3825410000,325199,3825410000,325199,3825410000,325199,3825410000,910000
8412294000,inconsistent_naics,8412294000,333618,8412294000,333618,8412294000,333618,8412294000,333996
6113009055,inconsistent_naics,6113009055,315220,6113009055,315220,6113009055,315250,6113009055,315250
6104291010,inconsistent_naics,6104291010,315240,6104291010,315240,6104291010,315250,6104291010,315250
6103432015,inconsistent_naics,6103432015,315220,6103432015,315220,6103432015,315250,6103432015,315250
6202404021,partial_coverage,,,6202404021,315240,6202404021,315250,6202404021,315250
2903912000,inconsistent_naics,2903912000,325199,2903912000,325199,2903912000,325199,2903912000,325194
6204628041,inconsistent_naics,6204628041,315240,6204628041,315240,6204628041,315250,6204628041,315250
8525820000,partial_coverage,,,8525820000,334310,8525820000,334310,8525820000,334310
8445120000,inconsistent_naics,8445120000,333249,8445120000,333249,8445120000,333248,8445120000,333248
2610000040,inconsistent_naics,2610000040,212299,2610000040,212299,2610000040,212290,2610000040,212290
4407190092,partial_coverage,,,4407190092,321113,4407190092,321113,4407190092,321113
9620002500,inconsistent_naics,9620002500,333316,9620002500,333316,9620002500,333310,9620002500,333310
6103292048,inconsistent_naics,6103292048,315220,6103292048,315220,6103292048,315250,6103292048,315250
0707005022,partial_coverage,,,,,,,0707005022,111419
6110301530,inconsistent_naics,6110301530,315220,6110301530,315220,6110301530,315250,6110301530,315250
6211118040,inconsistent_naics,6211118040,315220,6211118040,315220,6211118040,315250,6211118040,315250
9401901085,partial_coverage,9401901085,336360,,,,,,
6211431078,inconsistent_naics,6211431078,315240,6211431078,315240,6211431078,315250,6211431078,315250
4412911020,partial_coverage,,,4412911020,321211,4412911020,321211,4412911020,321211
