Country,iso3,HS6,sector_code,impVal,bea_total,weight
Albania,ALB,610190,31ND,92202.0,29320904.0,0.0031445824453434313
Albania,ALB,610210,31ND,98358.0,29320904.0,0.0033545350443492466
Albania,ALB,610220,31ND,787.0,29320904.0,2.6840918683816842e-05
Albania,ALB,610230,31ND,564.0,29320904.0,1.92354233007277e-05
Albania,ALB,610310,31ND,2863.0,29320904.0,9.764364700351667e-05
Albania,ALB,610332,31ND,7115.0,29320904.0,0.00024265963968914464
Albania,ALB,610333,31ND,281.0,29320904.0,9.583606289901567e-06
Albania,ALB,610341,31ND,255.0,29320904.0,8.696866917882205e-06
Albania,ALB,610342,31ND,62659.0,29320904.0,0.0021370077812062002
Albania,ALB,610343,31ND,100558.0,29320904.0,0.0034295668373662694
Albania,ALB,610349,31ND,15624.0,29320904.0,0.000532862151862712
Albania,ALB,610432,31ND,8398.0,29320904.0,0.00028641681716225394
Albania,ALB,610433,31ND,4321.0,29320904.0,0.0001473692625575255
Albania,ALB,610439,31ND,4517.0,29320904.0,0.000154053913208133
Albania,ALB,610442,31ND,27852.0,29320904.0,0.0009499024995955104
Albania,ALB,610443,31ND,34154.0,29320904.0,0.001164834481228819
Albania,ALB,610444,31ND,29127.0,29320904.0,0.0009933868341849214
Albania,ALB,610449,31ND,2779.0,29320904.0,9.477879672468489e-05
Albania,ALB,610452,31ND,276.0,29320904.0,9.413079487590151e-06
Albania,ALB,610453,31ND,8724.0,29320904.0,0.00029753516467295824
Albania,ALB,610459,31ND,5246.0,29320904.0,0.00017891672098513742
Albania,ALB,610462,31ND,46482.0,29320904.0,0.0015852853650078456
Albania,ALB,610463,31ND,602046.0,29320904.0,0.020532995844875723
Albania,ALB,610469,31ND,24145.0,29320904.0,0.0008234739283618268
Albania,ALB,610510,31ND,48481.0,29320904.0,0.0016534619805719495
Albania,ALB,610520,31ND,162493.0,29320904.0,0.005541882337597777
Albania,ALB,610590,31ND,5388.0,29320904.0,0.00018375968217078164
Albania,ALB,610610,31ND,62660.0,29320904.0,0.0021370418865666626
Albania,ALB,610620,31ND,3754.0,29320904.0,0.00012803152317541097
Albania,ALB,610711,31ND,16534.0,29320904.0,0.0005638980298833897
Albania,ALB,610712,31ND,6248.0,29320904.0,0.00021309029216834516
Albania,ALB,610721,31ND,7724.0,29320904.0,0.0002634298042106751
Albania,ALB,610811,31ND,49312.0,29320904.0,0.001681803535116107
Albania,ALB,610821,31ND,63731.0,29320904.0,0.002173568727621768
Albania,ALB,610822,31ND,117086.0,29320904.0,0.003993260235086885
Albania,ALB,610831,31ND,5930.0,29320904.0,0.0002022447875413391
Albania,ALB,610832,31ND,7470.0,29320904.0,0.00025476704265325515
Albania,ALB,610891,31ND,4342.0,29320904.0,0.00014808547512723346
Albania,ALB,610892,31ND,41026.0,29320904.0,0.0013992065183256288
Albania,ALB,610910,31ND,397301.0,29320904.0,0.01355009381702556
Albania,ALB,610990,31ND,13831.0,29320904.0,0.00047171124055383833
Albania,ALB,611011,31ND,4079.0,29320904.0,0.000139115765325653
Albania,ALB,611012,31ND,3962.0,29320904.0,0.00013512543815156586
Albania,ALB,611019,31ND,3062.0,29320904.0,0.00010443061373551102
Albania,ALB,611020,31ND,426846.0,29320904.0,0.014557736691883715
Albania,ALB,611030,31ND,161566.0,29320904.0,0.00551026666844924
Albania,ALB,611120,31ND,50091.0,29320904.0,0.0017083716109162256
Albania,ALB,611212,31ND,845.0,29320904.0,2.8819029590629266e-05
