Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
Hungary,326190,61399746.0,61166829.0,-232917.0,-0.3793452174867303,both,232917.0
Hungary,326120,2308222.0,2541139.0,232917.0,10.09075383563626,both,232917.0
Switzerland,326120,14987736.0,15218774.0,231038.0,1.541513674913943,both,231038.0
Switzerland,326190,123445695.0,123214657.0,-231038.0,-0.18715759994708603,both,231038.0
France,326120,23127878.0,23356350.0,228472.0,0.9878640833370013,both,228472.0
France,326190,223096729.0,222868257.0,-228472.0,-0.10240939032324405,both,228472.0
Hong Kong,335911,5436358.0,5664467.0,228109.0,4.195989300189575,both,228109.0
Hong Kong,335912,313795.0,85686.0,-228109.0,-72.69363756592679,both,228109.0
Costa Rica,337127,12218378.0,12438799.0,220421.0,1.8040119564151642,both,220421.0
Costa Rica,337122,1816526.0,1596105.0,-220421.0,-12.134205621059097,both,220421.0
Israel,326190,368902748.0,368688284.0,-214464.0,-0.0581356471760411,both,214464.0
Israel,326120,13297518.0,13511982.0,214464.0,1.6128122556404885,both,214464.0
Spain,326120,15798492.0,16011395.0,212903.0,1.3476159623336201,both,212903.0
Spain,326190,106051336.0,105838433.0,-212903.0,-0.20075466093138136,both,212903.0
Austria,326190,122372661.0,122161763.0,-210898.0,-0.17234078124688323,both,210898.0
Austria,326120,16963502.0,17174400.0,210898.0,1.2432456458577952,both,210898.0
Vietnam,326190,2401336962.0,2401130298.0,-206664.0,-0.008606205762471415,both,206664.0
Vietnam,326120,29279074.0,29485738.0,206664.0,0.7058419948663677,both,206664.0
Lithuania,335911,41102.0,239990.0,198888.0,483.88886185587074,both,198888.0
Lithuania,335912,198888.0,0.0,-198888.0,-100.0,original_only,198888.0
France,339990,326587733.0,326783105.0,195372.0,0.05982221016243742,both,195372.0
France,335999,137294918.0,137099546.0,-195372.0,-0.14230096994558825,both,195372.0
Spain,339990,125133545.0,125327840.0,194295.0,0.155270115619277,both,194295.0
Spain,335999,32408998.0,32214703.0,-194295.0,-0.5995094325347547,both,194295.0
South Africa,335911,975860.0,1164611.0,188751.0,19.342016272826022,both,188751.0
South Africa,335912,188751.0,0.0,-188751.0,-100.0,original_only,188751.0
Czech Republic,335912,351222.0,171900.0,-179322.0,-51.05659668244017,both,179322.0
Czech Republic,335911,14805450.0,14984772.0,179322.0,1.2111891229243286,both,179322.0
India,337121,21018394.0,20843637.0,-174757.0,-0.8314479212826631,both,174757.0
Brazil,337127,92562557.0,92737089.0,174532.0,0.18855572453557004,both,174532.0
Tunisia,314900,1486958.0,1330031.0,-156927.0,-10.553559683595635,both,156927.0
Tunisia,339113,799533.0,956460.0,156927.0,19.627332455320794,both,156927.0
Brazil,337121,11079737.0,10927264.0,-152473.0,-1.3761427730640177,both,152473.0
Poland,337127,166621054.0,166757294.0,136240.0,0.08176637749512736,both,136240.0
Indonesia,326120,5480755.0,5614240.0,133485.0,2.4355221132854874,both,133485.0
Indonesia,326190,78351435.0,78217950.0,-133485.0,-0.17036701369923857,both,133485.0
