Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
Morocco,334,263325771.0,263325771.0,0.0,0.0,both,0.0
Niger,339,177398.0,177398.0,0.0,0.0,both,0.0
Niger,Other,3726831.0,3726831.0,0.0,0.0,both,0.0
Morocco,333,58186736.0,58186736.0,0.0,0.0,both,0.0
Morocco,331,4552386.0,4552386.0,0.0,0.0,both,0.0
Nigeria,111CA,43630287.0,43630287.0,0.0,0.0,both,0.0
Nigeria,113FF,16037410.0,16037410.0,0.0,0.0,both,0.0
Nigeria,211,4735693781.0,4735693781.0,0.0,0.0,both,0.0
Nigeria,212,15400.0,15400.0,0.0,0.0,both,0.0
Nigeria,311FT,64863758.0,64863758.0,0.0,0.0,both,0.0
Nigeria,313TT,59171.0,59171.0,0.0,0.0,both,0.0
Niger,337,5334.0,5334.0,0.0,0.0,both,0.0
Mozambique,335,331249.0,331249.0,0.0,0.0,both,0.0
Nicaragua,Other,18813510.0,18813510.0,0.0,0.0,both,0.0
Mozambique,334,336446.0,336446.0,0.0,0.0,both,0.0
New Zealand,326,41582536.0,41582536.0,0.0,0.0,both,0.0
Niger,111CA,782232.0,782232.0,0.0,0.0,both,0.0
Mozambique,332,17765.0,17765.0,0.0,0.0,both,0.0
Mozambique,331,1170342.0,1170342.0,0.0,0.0,both,0.0
Mozambique,327,5452310.0,5452310.0,0.0,0.0,both,0.0
Niger,212,67851.0,67851.0,0.0,0.0,both,0.0
Niger,313TT,199281.0,199281.0,0.0,0.0,both,0.0
Mozambique,326,439.0,439.0,0.0,0.0,both,0.0
Niger,315AL,14628.0,14628.0,0.0,0.0,both,0.0
Mozambique,212,49063566.0,49063566.0,0.0,0.0,both,0.0
Niger,321,8139.0,8139.0,0.0,0.0,both,0.0
Mozambique,323,682787.0,682787.0,0.0,0.0,both,0.0
Niger,322,1500.0,1500.0,0.0,0.0,both,0.0
Niger,323,16507.0,16507.0,0.0,0.0,both,0.0
Niger,325,248634.0,248634.0,0.0,0.0,both,0.0
Niger,326,30513.0,30513.0,0.0,0.0,both,0.0
Mozambique,321,167373.0,167373.0,0.0,0.0,both,0.0
Mozambique,315AL,12163.0,12163.0,0.0,0.0,both,0.0
Niger,327,21079.0,21079.0,0.0,0.0,both,0.0
Niger,332,631893.0,631893.0,0.0,0.0,both,0.0
Mozambique,313TT,18664.0,18664.0,0.0,0.0,both,0.0
Mozambique,311FT,25386684.0,25386684.0,0.0,0.0,both,0.0
Mozambique,325,266203.0,266203.0,0.0,0.0,both,0.0
Netherlands,321,77686762.0,77686762.0,0.0,0.0,both,0.0
Nepal,111CA,175287.0,175287.0,0.0,0.0,both,0.0
Netherlands,322,180772026.0,180772026.0,0.0,0.0,both,0.0
Netherlands,323,23496188.0,23496188.0,0.0,0.0,both,0.0
Netherlands,324,4247118646.0,4247118646.0,0.0,0.0,both,0.0
Netherlands,325,10844458014.0,10844458014.0,0.0,0.0,both,0.0
Netherlands,326,271729564.0,271729564.0,0.0,0.0,both,0.0
Nauru,Other,337801.0,337801.0,0.0,0.0,both,0.0
Netherlands,327,96746336.0,96746336.0,0.0,0.0,both,0.0
Netherlands,331,834625123.0,834625123.0,0.0,0.0,both,0.0
Nauru,339,51014.0,51014.0,0.0,0.0,both,0.0
New Zealand,321,222129750.0,222129750.0,0.0,0.0,both,0.0
Netherlands,332,609644156.0,609644156.0,0.0,0.0,both,0.0
Nauru,3364OT,10993.0,10993.0,0.0,0.0,both,0.0
Nauru,3361MV,67930.0,67930.0,0.0,0.0,both,0.0
Netherlands,333,4187322021.0,4187322021.0,0.0,0.0,both,0.0
Netherlands,334,1873002453.0,1873002453.0,0.0,0.0,both,0.0
Nauru,335,37851.0,37851.0,0.0,0.0,both,0.0
Nauru,334,55594.0,55594.0,0.0,0.0,both,0.0
Nauru,333,458607.0,458607.0,0.0,0.0,both,0.0
Nauru,332,158522.0,158522.0,0.0,0.0,both,0.0
Netherlands,335,618616240.0,618616240.0,0.0,0.0,both,0.0
Nauru,327,18278.0,18278.0,0.0,0.0,both,0.0
Nauru,326,101416.0,101416.0,0.0,0.0,both,0.0
Nauru,337,684501.0,684501.0,0.0,0.0,both,0.0
Nepal,321,906635.0,906635.0,0.0,0.0,both,0.0
Nepal,315AL,14277695.0,14277695.0,0.0,0.0,both,0.0
Nepal,322,1487761.0,1487761.0,0.0,0.0,both,0.0
Nepal,323,198906.0,198906.0,0.0,0.0,both,0.0
Nepal,325,1484772.0,1484772.0,0.0,0.0,both,0.0
Nepal,313TT,65157194.0,65157194.0,0.0,0.0,both,0.0
Nepal,326,97229.0,97229.0,0.0,0.0,both,0.0
Nepal,327,103976.0,103976.0,0.0,0.0,both,0.0
Nepal,332,440537.0,440537.0,0.0,0.0,both,0.0
Nepal,333,429563.0,429563.0,0.0,0.0,both,0.0
Nepal,334,22268.0,22268.0,0.0,0.0,both,0.0
Netherlands,315AL,21924228.0,21924228.0,0.0,0.0,both,0.0
