Country,detail_code,iso3,impVal,continent
Cameroon,33291A,CMR,3000.0,Africa
Cameroon,332991,CMR,2273.0,Africa
Cameroon,332999,CMR,128065.0,Africa
Cameroon,333120,CMR,26494.0,Africa
Cameroon,333130,CMR,2690.0,Africa
Cameroon,333242,CMR,19049.0,Africa
Cameroon,33329A,CMR,21437.0,Africa
Cameroon,333314,CMR,58711.0,Africa
Cameroon,333413,CMR,10400.0,Africa
Cameroon,333415,CMR,46395.0,Africa
Cameroon,333511,CMR,2560.0,Africa
Cameroon,333613,CMR,75441.0,Africa
Cameroon,333618,CMR,80344.0,Africa
Cameroon,333912,CMR,15502.0,Africa
Cameroon,333914,CMR,19265.0,Africa
Cameroon,333920,CMR,6879.0,Africa
Cameroon,333991,CMR,3668.0,Africa
Cameroon,33399A,CMR,2498.0,Africa
Cameroon,334112,CMR,6973.0,Africa
Cameroon,334118,CMR,26209.0,Africa
Cameroon,334220,CMR,353611.0,Africa
Cameroon,334300,CMR,1406610.0,Africa
Cameroon,334413,CMR,16796.0,Africa
Cameroon,334418,CMR,11931.0,Africa
Cameroon,33441A,CMR,45031.0,Africa
Cameroon,334510,CMR,14512.0,Africa
Cameroon,334511,CMR,2834.0,Africa
Cameroon,334512,CMR,5856.0,Africa
Cameroon,334513,CMR,53286.0,Africa
Cameroon,334515,CMR,16114.0,Africa
Cameroon,334516,CMR,7530.0,Africa
Cameroon,334517,CMR,4318.0,Africa
Cameroon,335120,CMR,15944.0,Africa
Cameroon,335210,CMR,59145.0,Africa
Cameroon,335313,CMR,34012.0,Africa
Cameroon,335314,CMR,3000.0,Africa
Cameroon,335911,CMR,7725.0,Africa
Cameroon,335920,CMR,37372.0,Africa
Cameroon,335930,CMR,2002.0,Africa
Cameroon,335999,CMR,41958.0,Africa
Cameroon,336214,CMR,6131.0,Africa
Cameroon,336310,CMR,35665.0,Africa
Cameroon,336360,CMR,263.0,Africa
Cameroon,336991,CMR,381328.0,Africa
Cameroon,337121,CMR,29233.0,Africa
Cameroon,337122,CMR,7300.0,Africa
Cameroon,337127,CMR,15512.0,Africa
Cameroon,337215,CMR,376.0,Africa
Cameroon,339112,CMR,13354.0,Africa
Cameroon,339113,CMR,87769.0,Africa
Cameroon,339115,CMR,3902.0,Africa
Cameroon,339116,CMR,11547.0,Africa
Cameroon,339910,CMR,54198.0,Africa
Cameroon,339920,CMR,9296.0,Africa
Cameroon,339930,CMR,3116279.0,Africa
Cameroon,339940,CMR,8810.0,Africa
Cameroon,339990,CMR,213004.0,Africa
Cameroon,S00300,CMR,6821862.0,Africa
Central African Republic,112A00,CAF,3804.0,Africa
Central African Republic,315000,CAF,8096.0,Africa
Central African Republic,321100,CAF,235822.0,Africa
Central African Republic,321200,CAF,58730.0,Africa
Central African Republic,3219A0,CAF,5799.0,Africa
Central African Republic,325211,CAF,108184.0,Africa
Central African Republic,325620,CAF,3283.0,Africa
Central African Republic,327910,CAF,3794.0,Africa
Central African Republic,331410,CAF,220000.0,Africa
Central African Republic,332200,CAF,6106.0,Africa
Central African Republic,332420,CAF,92900.0,Africa
Central African Republic,332720,CAF,2920.0,Africa
Central African Republic,333111,CAF,3732.0,Africa
Central African Republic,333318,CAF,75000.0,Africa
Central African Republic,33399B,CAF,35120.0,Africa
Central African Republic,334220,CAF,2016.0,Africa
Central African Republic,336111,CAF,9800.0,Africa
Central African Republic,339910,CAF,63289.0,Africa
Central African Republic,339990,CAF,101480.0,Africa
Central African Republic,S00300,CAF,382152.0,Africa
Chad,113000,TCD,4067762.0,Africa
Chad,211000,TCD,76437992.0,Africa
Chad,315000,TCD,3083.0,Africa
Chad,323110,TCD,10000.0,Africa
Chad,325620,TCD,10933.0,Africa
Chad,332999,TCD,5000.0,Africa
Chad,333111,TCD,2883.0,Africa
Chad,334220,TCD,74229.0,Africa
Chad,337127,TCD,1216.0,Africa
Chad,339910,TCD,31930.0,Africa
Chad,339920,TCD,2775.0,Africa
Chad,S00300,TCD,166235.0,Africa
Comoros,111300,COM,1027913.0,Africa
Comoros,311940,COM,356617.0,Africa
Comoros,314120,COM,2308.0,Africa
Comoros,314900,COM,71730.0,Africa
Comoros,315000,COM,1246.0,Africa
Comoros,325414,COM,61962.0,Africa
Comoros,325620,COM,2674.0,Africa
Comoros,3259A0,COM,290547.0,Africa
Comoros,327200,COM,7728.0,Africa
Comoros,332999,COM,5034.0,Africa
Comoros,337127,COM,8400.0,Africa
Comoros,S00300,COM,12232.0,Africa
Congo (Brazzaville),112A00,COG,51924.0,Africa
Congo (Brazzaville),113000,COG,736794.0,Africa
Congo (Brazzaville),314900,COG,23390.0,Africa
Congo (Brazzaville),316000,COG,4306.0,Africa
Congo (Brazzaville),321100,COG,22301800.0,Africa
