Country,iso3,HS_Section,summary_code,impVal,bea_total,weight
Thailand,THA,9,321,207476597.0,207542971.0,0.9996801915300711
Thailand,THA,16,321,24300.0,207542971.0,0.00011708418686942666
Thailand,THA,17,321,26260.0,207542971.0,0.0001265280142877014
Thailand,THA,20,321,15814.0,207542971.0,7.619626877173306e-05
Thailand,THA,7,322,10086548.0,146482488.0,0.06885838804157941
Thailand,THA,10,322,131882561.0,146482488.0,0.9003298810708349
Thailand,THA,11,322,112043.0,146482488.0,0.0007648900665859798
Thailand,THA,12,322,3739.0,146482488.0,2.552523548070811e-05
Thailand,THA,20,322,4397597.0,146482488.0,0.030021315585519
Thailand,THA,10,323,11890374.0,11950444.0,0.9949734085193822
Thailand,THA,20,323,60070.0,11950444.0,0.005026591480617792
Thailand,THA,5,324,27585256.0,27585256.0,1.0
Thailand,THA,2,325,1211616.0,1278174748.0,0.0009479267227707741
Thailand,THA,6,325,530377195.0,1278174748.0,0.41494889163621623
Thailand,THA,7,325,332454444.0,1278174748.0,0.2601009326152014
Thailand,THA,9,325,196488.0,1278174748.0,0.00015372545914199207
Thailand,THA,11,325,158230915.0,1278174748.0,0.12379443049363074
Thailand,THA,16,325,255147530.0,1278174748.0,0.19961865965450915
Thailand,THA,20,325,556560.0,1278174748.0,0.00043543341852971733
Thailand,THA,7,326,4854341080.0,4861792549.0,0.9984673412275618
Thailand,THA,8,326,278016.0,4861792549.0,5.718384673924103e-05
Thailand,THA,11,326,480.0,4861792549.0,9.872901716029183e-08
Thailand,THA,12,326,379216.0,4861792549.0,7.799921452386923e-05
Thailand,THA,16,326,351310.0,4861792549.0,7.225935628871277e-05
Thailand,THA,17,326,6266385.0,4861792549.0,0.0012889042337458237
Thailand,THA,20,326,176062.0,4861792549.0,3.6213392123490213e-05
Thailand,THA,5,327,15993950.0,614137125.0,0.026042962310738015
Thailand,THA,6,327,68997.0,614137125.0,0.00011234787344927242
Thailand,THA,13,327,589146308.0,614137125.0,0.9593074315447059
Thailand,THA,14,327,601945.0,614137125.0,0.0009801475525518832
Thailand,THA,15,327,4725080.0,614137125.0,0.007693851759898084
Thailand,THA,16,327,1862382.0,614137125.0,0.0030325181855762264
Thailand,THA,17,327,46738.0,614137125.0,7.610352492531696e-05
Thailand,THA,18,327,1404358.0,614137125.0,0.0022867173190352238
Thailand,THA,20,327,287367.0,614137125.0,0.0004679199291200642
Thailand,THA,6,331,8949561.0,983757193.0,0.00909732712876845
Thailand,THA,14,331,1013561.0,983757193.0,0.0010302958974145971
Thailand,THA,15,331,966833945.0,983757193.0,0.9827973323901277
Thailand,THA,16,331,6960126.0,983757193.0,0.00707504458368926
Thailand,THA,6,332,2022349.0,1444010890.0,0.0014005081360570625
Thailand,THA,12,332,421.0,1444010890.0,2.915490478053112e-07
Thailand,THA,14,332,383176.0,1444010890.0,0.00026535533952933
Thailand,THA,15,332,1057639995.0,1444010890.0,0.7324321459930264
Thailand,THA,16,332,267769220.0,1444010890.0,0.18543434945978834
Thailand,THA,17,332,4761675.0,1444010890.0,0.0032975339957443117
Thailand,THA,18,332,76949310.0,1444010890.0,0.05328859396621309
Thailand,THA,19,332,4838142.0,1444010890.0,0.0033504885825341663
Thailand,THA,20,332,29646602.0,1444010890.0,0.020530732978059466
Thailand,THA,15,333,102926630.0,4374349724.0,0.023529584165456634
Thailand,THA,16,333,3710261456.0,4374349724.0,0.8481858310604523
Thailand,THA,17,333,302197218.0,4374349724.0,0.06908391808318068
Thailand,THA,18,333,255627164.0,4374349724.0,0.05843775192401603
Thailand,THA,20,333,3230314.0,4374349724.0,0.0007384672474349241
Thailand,THA,21,333,106942.0,4374349724.0,2.444751945946606e-05
Thailand,THA,6,334,3574441.0,25805439577.0,0.00013851502080925005
Thailand,THA,16,334,24898121741.0,25805439577.0,0.9648400550088408
Thailand,THA,17,334,69785346.0,25805439577.0,0.002704288209924493
Thailand,THA,18,334,833938430.0,25805439577.0,0.03231638149436047
Thailand,THA,20,334,19619.0,25805439577.0,7.602660648914548e-07
Thailand,THA,13,335,269364.0,8522065323.0,3.160783094128836e-05
Thailand,THA,15,335,207574855.0,8522065323.0,0.024357341458036134
Thailand,THA,16,335,7923273875.0,8522065323.0,0.9297363461432364
Thailand,THA,18,335,49059529.0,8522065323.0,0.005756765190193321
Thailand,THA,20,335,341887700.0,8522065323.0,0.04011793937759282
Thailand,THA,7,3361MV,25789440.0,2360237056.0,0.010926631261228703
Thailand,THA,16,3361MV,714319704.0,2360237056.0,0.3026474405120093
Thailand,THA,17,3361MV,1605769883.0,2360237056.0,0.6803426286855145
Thailand,THA,18,3361MV,135094.0,2360237056.0,5.723747098054205e-05
Thailand,THA,20,3361MV,14222935.0,2360237056.0,0.006026062070266894
Thailand,THA,16,3364OT,5122406.0,578800179.0,0.008850042183556409
Thailand,THA,17,3364OT,573677773.0,578800179.0,0.9911499578164435
Thailand,THA,7,337,726623.0,804137427.0,0.0009036054977702213
Thailand,THA,9,337,21004.0,804137427.0,2.6119913456036663e-05
Thailand,THA,11,337,625638.0,804137427.0,0.0007780237295185615
Thailand,THA,15,337,31217789.0,804137427.0,0.038821460053742776
Thailand,THA,18,337,36564.0,804137427.0,4.5469839821297115e-05
Thailand,THA,20,337,771491882.0,804137427.0,0.9594030275126095
Thailand,THA,21,337,17927.0,804137427.0,2.2293453081621085e-05
Thailand,THA,1,339,57449.0,3628510666.0,1.5832666702157078e-05
Thailand,THA,2,339,713113.0,3628510666.0,0.00019653049574362198
Thailand,THA,6,339,24197858.0,3628510666.0,0.006668812696828931
Thailand,THA,7,339,624745522.0,3628510666.0,0.17217684595887034
Thailand,THA,8,339,39251988.0,3628510666.0,0.010817658155948219
Thailand,THA,9,339,6734345.0,3628510666.0,0.0018559529294215392
Thailand,THA,10,339,376173.0,3628510666.0,0.00010367146044927734
Thailand,THA,11,339,44785869.0,3628510666.0,0.012342769009790752
Thailand,THA,12,339,24691255.0,3628510666.0,0.0068047905250390684
Thailand,THA,13,339,35086.0,3628510666.0,9.669532000763863e-06
Thailand,THA,14,339,1799158678.0,3628510666.0,0.4958394348564387
Thailand,THA,15,339,10355779.0,3628510666.0,0.002854002634479234
Thailand,THA,16,339,16024355.0,3628510666.0,0.004416234779231044
Thailand,THA,17,339,937149.0,3628510666.0,0.0002582737343950252
Thailand,THA,18,339,564853687.0,3628510666.0,0.15567094573892593
Thailand,THA,20,339,471592360.0,3628510666.0,0.1299685748257354
Thailand,THA,6,Other,31080.0,774973898.0,4.01045765285891e-05
Thailand,THA,7,Other,36181520.0,774973898.0,0.04668740468985447
Thailand,THA,10,Other,34225.0,774973898.0,4.416277772493442e-05
Thailand,THA,11,Other,54423.0,774973898.0,7.022559100435665e-05
Thailand,THA,14,Other,18530519.0,774973898.0,0.023911152424387846
Thailand,THA,15,Other,1650691.0,774973898.0,0.0021299956092198603
Thailand,THA,16,Other,1298199.0,774973898.0,0.0016751519029870603
Thailand,THA,17,Other,587458.0,774973898.0,0.0007580358532281819
Thailand,THA,21,Other,716605783.0,774973898.0,0.9246837665750647
Timor-Leste,TLS,2,111CA,3656774.0,3656774.0,1.0
Timor-Leste,TLS,2,311FT,932055.0,1103655.0,0.8445166288378162
Timor-Leste,TLS,3,311FT,171600.0,1103655.0,0.15548337116218383
Timor-Leste,TLS,11,315AL,781.0,781.0,1.0
Timor-Leste,TLS,7,326,496597.0,496597.0,1.0
Timor-Leste,TLS,15,332,100800.0,100800.0,1.0
Timor-Leste,TLS,16,333,15026.0,15026.0,1.0
Timor-Leste,TLS,16,334,307823.0,314216.0,0.9796541232782544
Timor-Leste,TLS,18,334,6393.0,314216.0,0.02034587672174555
Timor-Leste,TLS,16,335,10000.0,132442.0,0.07550474924872774
Timor-Leste,TLS,20,335,122442.0,132442.0,0.9244952507512723
Timor-Leste,TLS,16,3361MV,9966.0,9966.0,1.0
Timor-Leste,TLS,14,339,5785.0,5785.0,1.0
Timor-Leste,TLS,21,Other,76634.0,76634.0,1.0
Tokelau,TKL,18,334,3399.0,3399.0,1.0
Tokelau,TKL,21,Other,174186.0,174186.0,1.0
Tonga,TON,1,111CA,117349.0,402430.0,0.29160102378053326
Tonga,TON,2,111CA,285081.0,402430.0,0.7083989762194668
Tonga,TON,1,113FF,480958.0,513207.0,0.9371618080033982
Tonga,TON,2,113FF,32249.0,513207.0,0.06283819199660176
Tonga,TON,2,311FT,8314.0,8314.0,1.0
Tonga,TON,11,313TT,23388.0,23388.0,1.0
Tonga,TON,11,315AL,14747.0,26278.0,0.5611918715275135
Tonga,TON,12,315AL,11531.0,26278.0,0.4388081284724865
Tonga,TON,9,321,3440.0,3440.0,1.0
Tonga,TON,10,322,141278.0,141278.0,1.0
Tonga,TON,10,323,58162.0,58162.0,1.0
Tonga,TON,7,326,25468.0,25468.0,1.0
Tonga,TON,13,327,29832.0,29832.0,1.0
Tonga,TON,15,332,53242.0,58052.0,0.9171432508785227
Tonga,TON,16,332,4810.0,58052.0,0.0828567491214773
Tonga,TON,15,333,3315.0,165292.0,0.020055417080076472
Tonga,TON,16,333,147977.0,165292.0,0.895245988916584
Tonga,TON,18,333,14000.0,165292.0,0.08469859400333954
Tonga,TON,16,334,66301.0,72729.0,0.9116170990938965
Tonga,TON,18,334,6428.0,72729.0,0.08838290090610348
Tonga,TON,16,335,103800.0,226901.0,0.45746823504524
Tonga,TON,20,335,123101.0,226901.0,0.54253176495476
Tonga,TON,20,337,312.0,312.0,1.0
Tonga,TON,7,339,401104.0,650421.0,0.6166836556630244
Tonga,TON,18,339,166828.0,650421.0,0.25649233342711875
Tonga,TON,20,339,82489.0,650421.0,0.12682401090985684
Tonga,TON,21,Other,439742.0,439742.0,1.0
Trinidad and Tobago,TTO,1,111CA,57653.0,554706.0,0.10393433638720331
Trinidad and Tobago,TTO,2,111CA,419553.0,554706.0,0.7563520134990427
Trinidad and Tobago,TTO,4,111CA,77500.0,554706.0,0.13971365011375395
Trinidad and Tobago,TTO,1,113FF,12781406.0,12791946.0,0.999176044051468
Trinidad and Tobago,TTO,2,113FF,10540.0,12791946.0,0.0008239559485319904
Trinidad and Tobago,TTO,5,211,1789371228.0,1789371228.0,1.0
Trinidad and Tobago,TTO,5,212,65250.0,65250.0,1.0
Trinidad and Tobago,TTO,2,311FT,1434042.0,47372351.0,0.030271708490887436
Trinidad and Tobago,TTO,3,311FT,165356.0,47372351.0,0.0034905592926979707
Trinidad and Tobago,TTO,4,311FT,45772953.0,47372351.0,0.9662377322164146
Trinidad and Tobago,TTO,11,313TT,5152.0,5152.0,1.0
Trinidad and Tobago,TTO,8,315AL,2710.0,56387.0,0.04806072321634419
Trinidad and Tobago,TTO,11,315AL,2261.0,56387.0,0.04009789490485396
Trinidad and Tobago,TTO,12,315AL,51416.0,56387.0,0.9118413818788018
Trinidad and Tobago,TTO,9,321,498938.0,498938.0,1.0
Trinidad and Tobago,TTO,7,322,457.0,5106540.0,8.949308142107964e-05
Trinidad and Tobago,TTO,10,322,5106083.0,5106540.0,0.999910506918579
Trinidad and Tobago,TTO,10,323,17888.0,17888.0,1.0
Trinidad and Tobago,TTO,5,324,306414.0,306414.0,1.0
Trinidad and Tobago,TTO,6,325,752479077.0,755772554.0,0.9956422378894696
Trinidad and Tobago,TTO,7,325,3288377.0,755772554.0,0.0043510140485996
Trinidad and Tobago,TTO,16,325,5100.0,755772554.0,6.748061930812058e-06
Trinidad and Tobago,TTO,7,326,5374792.0,5374792.0,1.0
Trinidad and Tobago,TTO,13,327,2944.0,2944.0,1.0
Trinidad and Tobago,TTO,6,331,4038.0,623885305.0,6.472343502304482e-06
Trinidad and Tobago,TTO,14,331,4265.0,623885305.0,6.836192431235418e-06
Trinidad and Tobago,TTO,15,331,623877002.0,623885305.0,0.9999866914640665
Trinidad and Tobago,TTO,15,332,220997.0,420401.0,0.5256814327273246
Trinidad and Tobago,TTO,16,332,187611.0,420401.0,0.44626677862326686
Trinidad and Tobago,TTO,17,332,6000.0,420401.0,0.014272087839943293
Trinidad and Tobago,TTO,18,332,5793.0,420401.0,0.013779700809465249
Trinidad and Tobago,TTO,15,333,155180.0,1495960.0,0.10373272012620659
Trinidad and Tobago,TTO,16,333,1309866.0,1495960.0,0.8756022888312521
Trinidad and Tobago,TTO,18,333,30914.0,1495960.0,0.020664991042541245
Trinidad and Tobago,TTO,16,334,458162.0,880368.0,0.5204210057612271
Trinidad and Tobago,TTO,18,334,422206.0,880368.0,0.47957899423877287
Trinidad and Tobago,TTO,16,335,193123.0,193523.0,0.9979330622199946
Trinidad and Tobago,TTO,20,335,400.0,193523.0,0.0020669377800054773
Trinidad and Tobago,TTO,16,3361MV,76424.0,84321.0,0.9063459873578349
Trinidad and Tobago,TTO,17,3361MV,7897.0,84321.0,0.09365401264216507
Trinidad and Tobago,TTO,16,3364OT,1761322.0,1778787.0,0.990181511333285
Trinidad and Tobago,TTO,17,3364OT,17465.0,1778787.0,0.009818488666715015
Trinidad and Tobago,TTO,20,337,45269.0,45269.0,1.0
Trinidad and Tobago,TTO,6,339,24664.0,3827887.0,0.0064432414018491145
Trinidad and Tobago,TTO,7,339,462.0,3827887.0,0.00012069321795549346
Trinidad and Tobago,TTO,14,339,726061.0,3827887.0,0.18967670675754011
Trinidad and Tobago,TTO,18,339,3067387.0,3827887.0,0.8013264236901455
Trinidad and Tobago,TTO,20,339,9313.0,3827887.0,0.0024329349325097633
Trinidad and Tobago,TTO,7,Other,423843.0,75969060.0,0.005579152881449369
Trinidad and Tobago,TTO,11,Other,1400.0,75969060.0,1.842855499330912e-05
Trinidad and Tobago,TTO,14,Other,7733742.0,75969060.0,0.10180120696504603
Trinidad and Tobago,TTO,15,Other,971307.0,75969060.0,0.0127855603320615
Trinidad and Tobago,TTO,21,Other,66838768.0,75969060.0,0.8798156512664498
Turkey,TUR,1,111CA,18601855.0,272435511.0,0.06827984696899517
Turkey,TUR,2,111CA,184858835.0,272435511.0,0.6785416274165522
Turkey,TUR,4,111CA,68967036.0,272435511.0,0.25314995004450797
Turkey,TUR,11,111CA,7785.0,272435511.0,2.8575569944697848e-05
Turkey,TUR,1,113FF,100693722.0,102607568.0,0.9813479060335978
Turkey,TUR,2,113FF,1895366.0,102607568.0,0.01847199029217806
Turkey,TUR,7,113FF,1360.0,102607568.0,1.3254382951557725e-05
Turkey,TUR,9,113FF,17120.0,102607568.0,0.0001668492912725502
Turkey,TUR,5,211,87439.0,87439.0,1.0
Turkey,TUR,5,212,72887371.0,72887371.0,1.0
Turkey,TUR,1,311FT,25578086.0,1678765405.0,0.01523624797355173
Turkey,TUR,2,311FT,267131714.0,1678765405.0,0.1591239092754595
Turkey,TUR,3,311FT,274767416.0,1678765405.0,0.16367231251110992
Turkey,TUR,4,311FT,1110728785.0,1678765405.0,0.6616343067898758
Turkey,TUR,6,311FT,558404.0,1678765405.0,0.00033262777415883193
Turkey,TUR,7,311FT,1000.0,1678765405.0,5.956758442970178e-07
Turkey,TUR,7,313TT,1123575.0,1549904776.0,0.0007249316328321321
Turkey,TUR,8,313TT,1165000.0,1549904776.0,0.0007516590812802295
Turkey,TUR,11,313TT,1531969503.0,1549904776.0,0.9884281452139999
Turkey,TUR,12,313TT,526925.0,1549904776.0,0.00033997249905887123
Turkey,TUR,13,313TT,6330905.0,1549904776.0,0.004084705781950568
Turkey,TUR,15,313TT,3519003.0,1549904776.0,0.002270464001718774
Turkey,TUR,20,313TT,5269865.0,1549904776.0,0.0034001217891595167
Turkey,TUR,7,315AL,272894.0,1021465827.0,0.0002671592066877828
Turkey,TUR,8,315AL,86660030.0,1021465827.0,0.08483889299999069
Turkey,TUR,9,315AL,50292.0,1021465827.0,4.923512727557943e-05
Turkey,TUR,11,315AL,909758130.0,1021465827.0,0.8906398099209245
Turkey,TUR,12,315AL,24204177.0,1021465827.0,0.0236955327924054
Turkey,TUR,20,315AL,165400.0,1021465827.0,0.00016192416391038015
Turkey,TUR,21,315AL,354904.0,1021465827.0,0.00034744578880562004
Turkey,TUR,9,321,61852679.0,62446900.0,0.9904843795288477
Turkey,TUR,12,321,269.0,62446900.0,4.307659787755677e-06
Turkey,TUR,15,321,16257.0,62446900.0,0.000260333179068937
Turkey,TUR,20,321,577695.0,62446900.0,0.009250979632295599
Turkey,TUR,7,322,8912233.0,195464128.0,0.04559523576622714
Turkey,TUR,10,322,185152790.0,195464128.0,0.947246903534136
Turkey,TUR,11,322,54803.0,195464128.0,0.0002803736959857923
Turkey,TUR,12,322,28483.0,195464128.0,0.00014571983254134488
Turkey,TUR,20,322,1315819.0,195464128.0,0.0067317671711097805
Turkey,TUR,7,323,12462.0,20284369.0,0.0006143646864243102
Turkey,TUR,10,323,20111273.0,20284369.0,0.9914665326784382
Turkey,TUR,15,323,27528.0,20284369.0,0.001357104083444745
Turkey,TUR,16,323,86460.0,20284369.0,0.00426239534490819
Turkey,TUR,20,323,46646.0,20284369.0,0.002299603206784495
Turkey,TUR,5,324,1092800056.0,1094534944.0,0.9984149542145636
Turkey,TUR,13,324,1734888.0,1094534944.0,0.0015850457854363397
Turkey,TUR,5,325,46053733.0,781548691.0,0.05892624929238094
Turkey,TUR,6,325,496102306.0,781548691.0,0.6347682642334564
Turkey,TUR,7,325,123992028.0,781548691.0,0.158649140389898
Turkey,TUR,9,325,42176.0,781548691.0,5.3964647994017304e-05
Turkey,TUR,11,325,115093766.0,781548691.0,0.14726371795560975
Turkey,TUR,16,325,264682.0,781548691.0,0.0003386634806608613
Turkey,TUR,7,326,618169027.0,623302409.0,0.9917642192202726
Turkey,TUR,8,326,49563.0,623302409.0,7.951677914981394e-05
Turkey,TUR,11,326,369.0,623302409.0,5.92007979869688e-07
Turkey,TUR,12,326,171157.0,623302409.0,0.0002745970455570628
Turkey,TUR,16,326,169676.0,623302409.0,0.00027222099184923896
Turkey,TUR,17,326,325912.0,623302409.0,0.0005228794166268015
Turkey,TUR,20,326,4416705.0,623302409.0,0.007085974538564634
Turkey,TUR,5,327,465249894.0,1224617754.0,0.37991437938927675
Turkey,TUR,6,327,3799375.0,1224617754.0,0.0031024987083438935
Turkey,TUR,13,327,751928455.0,1224617754.0,0.6140107413468056
Turkey,TUR,15,327,802751.0,1224617754.0,0.0006555114829733229
Turkey,TUR,16,327,1562248.0,1224617754.0,0.0012757025568976032
Turkey,TUR,17,327,213424.0,1224617754.0,0.0001742780547667938
Turkey,TUR,20,327,1061607.0,1224617754.0,0.0008668884609360318
Turkey,TUR,5,331,998667.0,888370732.0,0.0011241556751331605
Turkey,TUR,6,331,395088.0,888370732.0,0.0004447332467949878
Turkey,TUR,14,331,81086600.0,888370732.0,0.09127563198468812
Turkey,TUR,15,331,792839555.0,888370732.0,0.8924647407226829
Turkey,TUR,16,331,12662401.0,888370732.0,0.014253509873623347
Turkey,TUR,17,331,388421.0,888370732.0,0.0004372284970775017
Turkey,TUR,15,332,643000547.0,1298245846.0,0.49528411662639743
Turkey,TUR,16,332,235915586.0,1298245846.0,0.18171872972047237
Turkey,TUR,17,332,729011.0,1298245846.0,0.000561535399667283
Turkey,TUR,18,332,404701.0,1298245846.0,0.00031172909295024235
Turkey,TUR,19,332,408729851.0,1298245846.0,0.31483239654440615
Turkey,TUR,20,332,9466150.0,1298245846.0,0.007291492616106549
Turkey,TUR,15,333,14416669.0,1204125606.0,0.011972728532774014
Turkey,TUR,16,333,892012636.0,1204125606.0,0.740796999544913
Turkey,TUR,17,333,281540559.0,1204125606.0,0.2338132812699276
Turkey,TUR,18,333,2430666.0,1204125606.0,0.0020186149915659216
Turkey,TUR,20,333,8543719.0,1204125606.0,0.007095371909232533
Turkey,TUR,21,333,5181357.0,1204125606.0,0.004303003751587025
Turkey,TUR,6,334,7200.0,248944327.0,2.8922129243780678e-05
Turkey,TUR,16,334,191303813.0,248944327.0,0.7684602228352848
Turkey,TUR,17,334,1795565.0,248944327.0,0.0072127170827234795
Turkey,TUR,18,334,53557989.0,248944327.0,0.2151404277631922
Turkey,TUR,20,334,2279760.0,248944327.0,0.009157710189555756
Turkey,TUR,13,335,656237.0,1002615660.0,0.0006545249851772712
Turkey,TUR,15,335,2765630.0,1002615660.0,0.002758414924418795
Turkey,TUR,16,335,991973997.0,1002615660.0,0.9893860993553601
Turkey,TUR,18,335,1424860.0,1002615660.0,0.0014211427736925634
Turkey,TUR,20,335,5794936.0,1002615660.0,0.005779817961351212
Turkey,TUR,7,3361MV,3048938.0,1004214350.0,0.0030361426322975766
Turkey,TUR,13,3361MV,183114.0,1004214350.0,0.00018234553210676584
Turkey,TUR,16,3361MV,197746703.0,1004214350.0,0.19691682657193657
Turkey,TUR,17,3361MV,752219656.0,1004214350.0,0.7490628430075711
Turkey,TUR,18,3361MV,28626.0,1004214350.0,2.8505866302348696e-05
Turkey,TUR,20,3361MV,50987313.0,1004214350.0,0.050773336389785706
Turkey,TUR,13,3364OT,4000.0,859147575.0,4.655777559518806e-06
Turkey,TUR,16,3364OT,547937217.0,859147575.0,0.6377684497334466
Turkey,TUR,17,3364OT,295900821.0,859147575.0,0.3444121005637477
Turkey,TUR,19,3364OT,15305537.0,859147575.0,0.017814793925246195
Turkey,TUR,7,337,109208.0,211522168.0,0.0005162957671651701
Turkey,TUR,9,337,5286.0,211522168.0,2.499028848834416e-05
Turkey,TUR,11,337,9040048.0,211522168.0,0.042738064220294865
Turkey,TUR,15,337,2463828.0,211522168.0,0.011648084091119943
Turkey,TUR,16,337,260517.0,211522168.0,0.0012316297741426327
Turkey,TUR,18,337,189360.0,211522168.0,0.0008952253174712166
Turkey,TUR,20,337,199357764.0,211522168.0,0.942491115162927
Turkey,TUR,21,337,96157.0,211522168.0,0.00045459537839078883
Turkey,TUR,1,339,38110.0,685948676.0,5.555809251244914e-05
Turkey,TUR,2,339,633439.0,685948676.0,0.0009234495555757878
Turkey,TUR,6,339,1397693.0,685948676.0,0.0020376057989504744
Turkey,TUR,7,339,11351397.0,685948676.0,0.016548464042811274
Turkey,TUR,8,339,68835.0,685948676.0,0.00010035007342152812
Turkey,TUR,9,339,156851.0,685948676.0,0.000228662880311471
Turkey,TUR,10,339,382192.0,685948676.0,0.0005571728809634732
Turkey,TUR,11,339,2599420.0,685948676.0,0.003789525500884559
Turkey,TUR,12,339,1155057.0,685948676.0,0.0016838825416728407
Turkey,TUR,13,339,7900.0,685948676.0,1.1516896637322178e-05
Turkey,TUR,14,339,596046893.0,685948676.0,0.8689380326174724
Turkey,TUR,15,339,6648696.0,685948676.0,0.009692701848731318
Turkey,TUR,16,339,4446515.0,685948676.0,0.006482285272316788
Turkey,TUR,17,339,521446.0,685948676.0,0.0007601822384740633
Turkey,TUR,18,339,43272099.0,685948676.0,0.0630835811978446
Turkey,TUR,20,339,17222133.0,685948676.0,0.02510702856141966
Turkey,TUR,5,Other,5642394.0,642176025.0,0.008786366635222797
Turkey,TUR,7,Other,1245077.0,642176025.0,0.0019388406784572813
Turkey,TUR,8,Other,747.0,642176025.0,1.1632324641830097e-06
Turkey,TUR,10,Other,31343.0,642176025.0,4.880749012702553e-05
Turkey,TUR,11,Other,3234739.0,642176025.0,0.005037153169958346
Turkey,TUR,14,Other,519688.0,642176025.0,0.0008092609810526638
Turkey,TUR,15,Other,5110650.0,642176025.0,0.007958331985377374
Turkey,TUR,16,Other,480496.0,642176025.0,0.000748230985421793
Turkey,TUR,17,Other,4569863.0,642176025.0,0.007116215526731942
Turkey,TUR,21,Other,621341028.0,642176025.0,0.9675556293151866
Turkmenistan,TKM,11,313TT,9251.0,9251.0,1.0
Turkmenistan,TKM,8,315AL,6160.0,7423.0,0.8298531591000943
Turkmenistan,TKM,11,315AL,742.0,7423.0,0.09995958507342045
Turkmenistan,TKM,12,315AL,521.0,7423.0,0.07018725582648525
Turkmenistan,TKM,6,325,10023566.0,10023566.0,1.0
Turkmenistan,TKM,7,326,6412.0,6412.0,1.0
Turkmenistan,TKM,16,332,5719.0,5719.0,1.0
Turkmenistan,TKM,16,333,88467.0,97604.0,0.9063870333183066
Turkmenistan,TKM,18,333,9137.0,97604.0,0.09361296668169337
Turkmenistan,TKM,16,334,96056.0,107901.0,0.8902234455658428
Turkmenistan,TKM,18,334,11845.0,107901.0,0.10977655443415724
Turkmenistan,TKM,16,335,156832.0,156832.0,1.0
Turkmenistan,TKM,7,339,23149.0,39688.0,0.5832745414231002
Turkmenistan,TKM,16,339,16539.0,39688.0,0.4167254585768998
Turkmenistan,TKM,21,Other,4136189.0,4136189.0,1.0
Turks and Caicos Islands,TCA,1,113FF,3226185.0,3226185.0,1.0
Turks and Caicos Islands,TCA,4,311FT,112821.0,112821.0,1.0
Turks and Caicos Islands,TCA,11,315AL,1982.0,3175.0,0.624251968503937
Turks and Caicos Islands,TCA,12,315AL,1193.0,3175.0,0.375748031496063
Turks and Caicos Islands,TCA,7,326,16904.0,20904.0,0.8086490623804057
Turks and Caicos Islands,TCA,17,326,4000.0,20904.0,0.19135093761959435
Turks and Caicos Islands,TCA,13,327,5732.0,5732.0,1.0
Turks and Caicos Islands,TCA,15,332,18903.0,50141.0,0.3769968688298997
Turks and Caicos Islands,TCA,16,332,31238.0,50141.0,0.6230031311701003
Turks and Caicos Islands,TCA,16,333,643957.0,703957.0,0.914767521311671
Turks and Caicos Islands,TCA,18,333,60000.0,703957.0,0.08523247868832898
Turks and Caicos Islands,TCA,16,334,110812.0,110812.0,1.0
Turks and Caicos Islands,TCA,16,335,102242.0,102242.0,1.0
Turks and Caicos Islands,TCA,16,3361MV,114432.0,118993.0,0.9616700142025161
Turks and Caicos Islands,TCA,17,3361MV,4121.0,118993.0,0.03463228929432824
Turks and Caicos Islands,TCA,20,3361MV,440.0,118993.0,0.0036976965031556477
Turks and Caicos Islands,TCA,17,3364OT,3300.0,3300.0,1.0
Turks and Caicos Islands,TCA,20,337,83898.0,83898.0,1.0
Turks and Caicos Islands,TCA,7,339,2624.0,26562.0,0.0987877418869061
Turks and Caicos Islands,TCA,14,339,23938.0,26562.0,0.9012122581130939
Turks and Caicos Islands,TCA,7,Other,37116.0,6414907.0,0.005785898377014663
Turks and Caicos Islands,TCA,14,Other,81289.0,6414907.0,0.012671890644712386
Turks and Caicos Islands,TCA,15,Other,395234.0,6414907.0,0.061611805128273876
Turks and Caicos Islands,TCA,16,Other,44476.0,6414907.0,0.006933226000002806
Turks and Caicos Islands,TCA,21,Other,5856792.0,6414907.0,0.9129971798499963
Tuvalu,TUV,11,313TT,2433.0,2433.0,1.0
Tuvalu,TUV,12,315AL,788.0,788.0,1.0
Tuvalu,TUV,15,332,45098.0,45098.0,1.0
Tuvalu,TUV,16,333,5456.0,5456.0,1.0
Tuvalu,TUV,16,334,9045.0,9045.0,1.0
Tuvalu,TUV,20,337,53086.0,53086.0,1.0
Tuvalu,TUV,14,339,61457.0,77946.0,0.7884561106407
Tuvalu,TUV,18,339,12281.0,77946.0,0.15755779642316475
Tuvalu,TUV,20,339,4208.0,77946.0,0.05398609293613527
Tuvalu,TUV,21,Other,30595.0,30595.0,1.0
Ukraine,UKR,1,111CA,25401487.0,31131913.0,0.8159308102910348
Ukraine,UKR,2,111CA,4820685.0,31131913.0,0.15484705356847167
Ukraine,UKR,11,111CA,909741.0,31131913.0,0.02922213614049352
Ukraine,UKR,1,113FF,9108024.0,9232295.0,0.9865395332363188
Ukraine,UKR,2,113FF,19875.0,9232295.0,0.002152769165196736
Ukraine,UKR,9,113FF,104396.0,9232295.0,0.01130769759848445
Ukraine,UKR,5,212,30888132.0,30888132.0,1.0
Ukraine,UKR,1,311FT,5939928.0,165806699.0,0.03582441503162668
Ukraine,UKR,2,311FT,3452967.0,165806699.0,0.020825256282317038
Ukraine,UKR,3,311FT,71398326.0,165806699.0,0.430611829501533
Ukraine,UKR,4,311FT,77734292.0,165806699.0,0.46882479700051205
