Country,naics_2024,naics_2022_mapped,impVal,continent,hs_code_count,manual_bea_2024,manual_bea_2022,bea_2024,bea_2024_match_level,bea_2022,bea_2022_match_level,mapping_discrepancy
Lithuania,311421,311411,48811.0,Europe,1,,,311420,level_5,311410,level_5,both_mapped_different
Thailand,334516,334519,48734.0,Asia,1,,,334516,exact,33451A,exact,both_mapped_different
Jamaica,335999,335929,48732.0,South_America,1,,,335999,exact,335920,level_5,both_mapped_different
Austria,334516,334519,48704.0,Europe,1,,,334516,exact,33451A,exact,both_mapped_different
Bangladesh,334413,335999,48671.0,Asia,1,,,334413,exact,335999,exact,both_mapped_different
Norway,326140,326113,48607.0,Europe,1,,,326140,level_5,326110,level_5,both_mapped_different
Romania,339999,327110,48509.0,Europe,1,,,339990,level_5,327100,level_4,both_mapped_different
Italy,313230,327212,48316.0,Europe,1,,,313200,level_4,327200,level_4,both_mapped_different
Belgium,336330,333111,48290.0,Europe,1,,,3363A0,level_5,333111,exact,both_mapped_different
Indonesia,339940,326199,48267.0,Asia,1,,,339940,level_5,326190,level_5,both_mapped_different
Japan,333515,332216,48165.0,Asia,1,,,33351B,exact,332200,level_4,both_mapped_different
India,339113,315990,48116.0,Asia,2,,,339113,exact,315000,level_3,both_mapped_different
Tanzania,321219,327390,48106.0,Africa,1,,,321200,level_4,327390,level_5,both_mapped_different
Italy,115210,11211X,48008.0,Europe,2,,,115000,level_3,1121A0,exact,both_mapped_different
Ethiopia,314999,990000,47960.0,Africa,2,,,314900,level_4,S00300,noncomparable_imports,both_mapped_different
Haiti,325411,111339,47954.0,South_America,1,,,325411,exact,111300,level_4,both_mapped_different
Honduras,326199,314120,47924.0,South_America,1,,,326190,level_5,314120,level_5,both_mapped_different
Latvia,313230,327215,47923.0,Europe,1,,,313200,level_4,327200,level_4,both_mapped_different
Luxembourg,326150,326113,47861.0,Europe,2,,,326150,level_5,326110,level_5,both_mapped_different
Slovakia,335932,326199,47657.0,Europe,1,,,335930,level_5,326190,level_5,both_mapped_different
Poland,990000,337212,47600.0,Europe,1,,,S00300,noncomparable_imports,33721A,exact,both_mapped_different
Estonia,335999,334419,47535.0,Europe,1,,,335999,exact,33441A,exact,both_mapped_different
Venezuela,339930,339910,47445.0,South_America,1,,,339930,level_5,339910,level_5,both_mapped_different
Vietnam,339112,335999,47202.0,Asia,1,,,339112,exact,335999,exact,both_mapped_different
Germany,333515,332216,47151.0,Europe,1,,,33351B,exact,332200,level_4,both_mapped_different
Thailand,333241,333111,47038.0,Asia,1,,,33329A,exact,333111,exact,both_mapped_different
Singapore,339994,314120,46955.0,Asia,1,,,339990,level_5,314120,level_5,both_mapped_different
Argentina,325199,311224,46908.0,South_America,1,,,325190,level_5,311224,exact,both_mapped_different
Vietnam,336612,336611,46764.0,Asia,1,,,336612,exact,336611,exact,both_mapped_different
Brazil,333511,333249,46588.0,South_America,1,,,333511,exact,33329A,exact,both_mapped_different
Poland,990000,314999,46580.0,Europe,1,,,S00300,noncomparable_imports,314900,level_4,both_mapped_different
Luxembourg,335999,335929,46557.0,Europe,3,,,335999,exact,335920,level_5,both_mapped_different
Australia,334515,333999,46531.0,Oceana,1,,,334515,exact,33399A,exact,both_mapped_different
Latvia,332439,332999,46493.0,Europe,1,,,332430,level_5,332999,exact,both_mapped_different
Macedonia,325411,111339,46433.0,Europe,1,,,325411,exact,111300,level_4,both_mapped_different
Dominican Republic,322230,323111,46332.0,South_America,1,,,322230,level_5,323110,level_5,both_mapped_different
Slovenia,333241,333111,46306.0,Europe,1,,,33329A,exact,333111,exact,both_mapped_different
Chile,335999,335929,46228.0,South_America,2,,,335999,exact,335920,level_5,both_mapped_different
Malaysia,334511,339930,46112.0,Asia,1,,,334511,exact,339930,level_5,both_mapped_different
Niue,333515,332216,46107.0,Oceana,1,,,33351B,exact,332200,level_4,both_mapped_different
Belgium,334516,334519,46079.0,Europe,1,,,334516,exact,33451A,exact,both_mapped_different
Germany,325320,325194,45988.0,Europe,2,,,325320,level_5,325190,level_5,both_mapped_different
Netherlands,339113,315280,45983.0,Europe,2,,,339113,exact,315000,level_3,both_mapped_different
France,336612,326299,45954.0,Europe,1,,,336612,exact,326290,level_5,both_mapped_different
Philippines,335921,327215,45908.0,Asia,1,,,335920,level_5,327200,level_4,both_mapped_different
Philippines,331210,331110,45860.0,Asia,1,,,331200,level_4,331110,level_4,both_mapped_different
Guatemala,325998,325199,45785.0,South_America,2,,,3259A0,level_5,325190,level_5,both_mapped_different
Netherlands,115210,311613,45748.0,Europe,1,,,115000,level_3,31161A,exact,both_mapped_different
Bosnia and Herzegovina,337127,337215,45634.0,Europe,1,,,337127,exact,337215,exact,both_mapped_different
South Africa,336350,335312,45608.0,Africa,1,,,336350,level_5,335312,exact,both_mapped_different
South Africa,333111,333241,45524.0,Africa,1,,,333111,exact,33329A,exact,both_mapped_different
Norway,337215,337127,45483.0,Europe,1,,,337215,exact,337127,exact,both_mapped_different
Sweden,332439,332999,45337.0,Europe,1,,,332430,level_5,332999,exact,both_mapped_different
Brazil,327212,327993,45329.0,South_America,1,,,327200,level_4,327993,exact,both_mapped_different
Ireland,212390,339910,45324.0,Europe,2,,,2123A0,level_5,339910,level_5,both_mapped_different
Australia,333112,333111,45302.0,Oceana,1,,,333112,exact,333111,exact,both_mapped_different
United Arab Emirates,326150,326113,45291.0,Asia,1,,,326150,level_5,326110,level_5,both_mapped_different
Brazil,325211,910000,45253.0,South_America,1,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
Hong Kong,336390,336214,45189.0,Asia,1,,,336390,level_5,336214,exact,both_mapped_different
Spain,990000,339999,45153.0,Europe,1,,,S00300,noncomparable_imports,339990,level_5,both_mapped_different
Australia,333515,333991,45148.0,Oceana,1,,,33351B,exact,333991,exact,both_mapped_different
Sweden,322299,322121,45113.0,Europe,2,,,322299,exact,322120,level_5,both_mapped_different
Cayman Islands,990000,332216,45085.0,South_America,1,,,S00300,noncomparable_imports,332200,level_4,both_mapped_different
Belgium,327910,332999,44970.0,Europe,1,,,327910,level_5,332999,exact,both_mapped_different
Mauritius,910000,325199,44935.0,Africa,1,,,S00300,noncomparable_imports,325190,level_5,both_mapped_different
Germany,327910,331511,44810.0,Europe,1,,,327910,level_5,331510,level_5,both_mapped_different
Argentina,990000,325413,44753.0,South_America,1,,,S00300,noncomparable_imports,325413,exact,both_mapped_different
Poland,339999,327110,44626.0,Europe,1,,,339990,level_5,327100,level_4,both_mapped_different
Thailand,332991,332722,44594.0,Asia,1,,,332991,exact,332720,level_5,both_mapped_different
Malaysia,334510,339112,44533.0,Asia,1,,,334510,exact,339112,exact,both_mapped_different
United Arab Emirates,332215,331511,44438.0,Asia,2,,,332200,level_4,331510,level_5,both_mapped_different
India,332215,332618,44371.0,Asia,1,,,332200,level_4,332600,level_4,both_mapped_different
Brazil,326199,314120,44359.0,South_America,1,,,326190,level_5,314120,level_5,both_mapped_different
Estonia,336390,336214,44342.0,Europe,1,,,336390,level_5,336214,exact,both_mapped_different
Australia,332999,326299,44333.0,Oceana,1,,,332999,exact,326290,level_5,both_mapped_different
Kenya,339930,339910,44315.0,Africa,1,,,339930,level_5,339910,level_5,both_mapped_different
Philippines,990000,337212,44286.0,Asia,1,,,S00300,noncomparable_imports,33721A,exact,both_mapped_different
Lithuania,322230,323111,44227.0,Europe,2,,,322230,level_5,323110,level_5,both_mapped_different
China,333996,333618,44100.0,Asia,1,,,33399B,exact,333618,exact,both_mapped_different
Pakistan,325211,910000,44066.0,Asia,2,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
Argentina,337127,337124,44065.0,South_America,1,,,337127,exact,33712N,exact,both_mapped_different
Bangladesh,339113,314120,44064.0,Asia,1,,,339113,exact,314120,level_5,both_mapped_different
Samoa,311421,311411,44000.0,Oceana,1,,,311420,level_5,311410,level_5,both_mapped_different
Spain,325620,325611,43944.0,Europe,1,,,325620,level_5,325610,level_5,both_mapped_different
Belgium,333613,336310,43926.0,Europe,2,,,333613,exact,336310,level_5,both_mapped_different
Taiwan,333992,335999,43904.0,Asia,1,,,33399A,exact,335999,exact,both_mapped_different
Pakistan,339930,339910,43827.0,Asia,2,,,339930,level_5,339910,level_5,both_mapped_different
Italy,115210,311613,43638.0,Europe,1,,,115000,level_3,31161A,exact,both_mapped_different
United Arab Emirates,325411,111339,43624.0,Asia,1,,,325411,exact,111300,level_4,both_mapped_different
Australia,326199,314120,43607.0,Oceana,1,,,326190,level_5,314120,level_5,both_mapped_different
Greece,316990,339999,43498.0,Europe,1,,,316000,level_3,339990,level_5,both_mapped_different
United Arab Emirates,322130,322121,43489.0,Asia,1,,,322130,level_5,322120,level_5,both_mapped_different
Norway,336612,336611,43438.0,Europe,1,,,336612,exact,336611,exact,both_mapped_different
Canada,311999,111998,43327.0,North_America,2,,,311990,level_5,111900,level_4,both_mapped_different
Czech Republic,339999,327110,43257.0,Europe,2,,,339990,level_5,327100,level_4,both_mapped_different
Thailand,323111,323120,43231.0,Asia,1,,,323110,level_5,323120,level_5,both_mapped_different
Finland,336612,336611,43154.0,Europe,1,,,336612,exact,336611,exact,both_mapped_different
Canada,322120,322299,43132.0,North_America,1,,,322120,level_5,322299,exact,both_mapped_different
Sweden,335220,333414,43033.0,Europe,4,,,335220,exact,333414,exact,both_mapped_different
United Kingdom,321999,113310,43030.0,Europe,1,,,3219A0,level_5,113000,level_3,both_mapped_different
China,334510,335999,42992.0,Asia,1,,,334510,exact,335999,exact,both_mapped_different
Costa Rica,333515,333517,42956.0,South_America,2,,,33351B,exact,333517,exact,both_mapped_different
Turkey,332618,331222,42855.0,Europe,1,,,332600,level_4,331200,level_4,both_mapped_different
Slovakia,331420,332999,42812.0,Europe,1,,,331420,level_5,332999,exact,both_mapped_different
Samoa,325411,111339,42750.0,Oceana,1,,,325411,exact,111300,level_4,both_mapped_different
Philippines,311421,311411,42733.0,Asia,1,,,311420,level_5,311410,level_5,both_mapped_different
Norway,990000,325413,42666.0,Europe,1,,,S00300,noncomparable_imports,325413,exact,both_mapped_different
Germany,332215,339910,42642.0,Europe,2,,,332200,level_4,339910,level_5,both_mapped_different
Brazil,339940,326199,42588.0,South_America,1,,,339940,level_5,326190,level_5,both_mapped_different
Poland,331420,332999,42569.0,Europe,2,,,331420,level_5,332999,exact,both_mapped_different
Vietnam,332721,333111,42566.0,Asia,2,,,332720,level_5,333111,exact,both_mapped_different
Netherlands,910000,325180,42310.0,Europe,1,,,S00300,noncomparable_imports,325180,level_5,both_mapped_different
Turkey,333111,333120,42302.0,Europe,1,,,333111,exact,333120,level_5,both_mapped_different
Slovakia,334510,339113,42179.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
Italy,990000,315990,42167.0,Europe,1,,,S00300,noncomparable_imports,315000,level_3,both_mapped_different
India,331491,332999,42133.0,Asia,2,,,331490,level_5,332999,exact,both_mapped_different
Singapore,321911,337215,42046.0,Asia,1,,,321910,level_5,337215,exact,both_mapped_different
Argentina,327991,327390,42010.0,South_America,2,,,327991,exact,327390,level_5,both_mapped_different
Poland,333111,336212,42000.0,Europe,1,,,333111,exact,336212,exact,both_mapped_different
Russia,335999,335929,41984.0,Europe,3,,,335999,exact,335920,level_5,both_mapped_different
Ireland,930000,333517,41960.0,Europe,2,,,S00300,noncomparable_imports,333517,exact,both_mapped_different
Chile,990000,325413,41904.0,South_America,1,,,S00300,noncomparable_imports,325413,exact,both_mapped_different
Norway,930000,333517,41853.0,Europe,2,,,S00300,noncomparable_imports,333517,exact,both_mapped_different
Latvia,331420,332999,41824.0,Europe,1,,,331420,level_5,332999,exact,both_mapped_different
South Africa,335932,326199,41813.0,Africa,1,,,335930,level_5,326190,level_5,both_mapped_different
Denmark,334419,334310,41770.0,Europe,1,,,33441A,exact,334300,level_4,both_mapped_different
Croatia,334419,334310,41744.0,Europe,1,,,33441A,exact,334300,level_4,both_mapped_different
Canada,331420,331410,41711.0,North_America,2,,,331420,level_5,331410,exact,both_mapped_different
Argentina,336330,333111,41703.0,South_America,1,,,3363A0,level_5,333111,exact,both_mapped_different
Spain,332215,332999,41680.0,Europe,1,,,332200,level_4,332999,exact,both_mapped_different
Bosnia and Herzegovina,333515,333517,41564.0,Europe,3,,,33351B,exact,333517,exact,both_mapped_different
Hungary,335999,334419,41526.0,Europe,1,,,335999,exact,33441A,exact,both_mapped_different
Albania,336330,333111,41504.0,Europe,1,,,3363A0,level_5,333111,exact,both_mapped_different
"Korea, South",332323,331491,41400.0,Asia,1,,,332320,level_5,331490,level_5,both_mapped_different
Hungary,334419,333314,41364.0,Europe,2,,,33441A,exact,333314,exact,both_mapped_different
New Zealand,334512,334513,41336.0,Oceana,2,,,334512,exact,334513,exact,both_mapped_different
Spain,990000,313210,41296.0,Europe,1,,,S00300,noncomparable_imports,313200,level_4,both_mapped_different
India,325199,325180,41255.0,Asia,1,,,325190,level_5,325180,level_5,both_mapped_different
Panama,337127,337124,41150.0,South_America,1,,,337127,exact,33712N,exact,both_mapped_different
Iceland,334310,334220,41148.0,Europe,1,,,334300,level_4,334220,level_5,both_mapped_different
Colombia,322211,322299,41100.0,South_America,1,,,322210,level_5,322299,exact,both_mapped_different
"Korea, South",327120,327992,41072.0,Asia,1,,,327100,level_4,327992,exact,both_mapped_different
Netherlands,334419,333314,40983.0,Europe,3,,,33441A,exact,333314,exact,both_mapped_different
Australia,336330,333111,40916.0,Oceana,2,,,3363A0,level_5,333111,exact,both_mapped_different
Serbia,322211,322299,40915.0,Europe,1,,,322210,level_5,322299,exact,both_mapped_different
Canada,333996,333618,40865.0,North_America,1,,,33399B,exact,333618,exact,both_mapped_different
United Kingdom,327120,327992,40801.0,Europe,1,,,327100,level_4,327992,exact,both_mapped_different
South Africa,324199,325998,40732.0,Africa,1,,,324190,level_5,3259A0,level_5,both_mapped_different
Canada,314999,990000,40711.0,North_America,4,,,314900,level_4,S00300,noncomparable_imports,both_mapped_different
Serbia,325411,111339,40683.0,Europe,1,,,325411,exact,111300,level_4,both_mapped_different
Sweden,332215,332999,40660.0,Europe,1,,,332200,level_4,332999,exact,both_mapped_different
Singapore,325411,111339,40500.0,Asia,1,,,325411,exact,111300,level_4,both_mapped_different
Australia,332111,332999,40499.0,Oceana,2,,,33211A,exact,332999,exact,both_mapped_different
Monaco,334512,334513,40442.0,Europe,1,,,334512,exact,334513,exact,both_mapped_different
Australia,990000,334516,40400.0,Oceana,1,,,S00300,noncomparable_imports,334516,exact,both_mapped_different
Suriname,325211,910000,40389.0,South_America,1,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
Argentina,311710,114112,40320.0,South_America,1,,,311700,level_4,114000,level_3,both_mapped_different
Spain,115210,311613,40300.0,Europe,1,,,115000,level_3,31161A,exact,both_mapped_different
Greece,324199,325998,40212.0,Europe,1,,,324190,level_5,3259A0,level_5,both_mapped_different
Turkey,313210,327993,40209.0,Europe,1,,,313200,level_4,327993,exact,both_mapped_different
Colombia,339920,314910,40201.0,South_America,2,,,339920,level_5,314900,level_4,both_mapped_different
Taiwan,990000,334516,40183.0,Asia,1,,,S00300,noncomparable_imports,334516,exact,both_mapped_different
Vietnam,335932,327212,40106.0,Asia,1,,,335930,level_5,327200,level_4,both_mapped_different
Costa Rica,322220,332999,40099.0,South_America,1,,,322220,level_5,332999,exact,both_mapped_different
Israel,325510,325520,40093.0,Asia,1,,,325510,level_5,325520,level_5,both_mapped_different
Taiwan,339940,323111,40092.0,Asia,1,,,339940,level_5,323110,level_5,both_mapped_different
Spain,339940,322121,40020.0,Europe,2,,,339940,level_5,322120,level_5,both_mapped_different
Colombia,332510,335999,40000.0,South_America,1,,,332500,level_4,335999,exact,both_mapped_different
Czech Republic,113210,111998,40000.0,Europe,1,,,113000,level_3,111900,level_4,both_mapped_different
Slovenia,333613,336310,39996.0,Europe,2,,,333613,exact,336310,level_5,both_mapped_different
Sierra Leone,334111,334118,39972.0,Africa,1,,,334111,exact,334118,exact,both_mapped_different
Zimbabwe,325199,325998,39902.0,Africa,1,,,325190,level_5,3259A0,level_5,both_mapped_different
Turkey,322120,322220,39877.0,Europe,1,,,322120,level_5,322220,level_5,both_mapped_different
Netherlands,339940,323111,39869.0,Europe,1,,,339940,level_5,323110,level_5,both_mapped_different
Rwanda,325199,325998,39779.0,Africa,1,,,325190,level_5,3259A0,level_5,both_mapped_different
Denmark,334510,339113,39755.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
Poland,313230,327215,39750.0,Europe,1,,,313200,level_4,327200,level_4,both_mapped_different
India,326299,313320,39707.0,Asia,1,,,326290,level_5,313300,level_4,both_mapped_different
Spain,334511,339930,39677.0,Europe,1,,,334511,exact,339930,level_5,both_mapped_different
Cameroon,339940,326199,39665.0,Africa,1,,,339940,level_5,326190,level_5,both_mapped_different
Netherlands,339999,327110,39624.0,Europe,2,,,339990,level_5,327100,level_4,both_mapped_different
United Kingdom,115210,311613,39570.0,Europe,1,,,115000,level_3,31161A,exact,both_mapped_different
Belgium,335929,331318,39557.0,Europe,1,,,335920,level_5,33131B,exact,both_mapped_different
Turkey,323111,323120,39534.0,Europe,1,,,323110,level_5,323120,level_5,both_mapped_different
Hong Kong,334510,339112,39473.0,Asia,1,,,334510,exact,339112,exact,both_mapped_different
Nicaragua,321911,337215,39437.0,South_America,1,,,321910,level_5,337215,exact,both_mapped_different
Greece,990000,313210,39419.0,Europe,1,,,S00300,noncomparable_imports,313200,level_4,both_mapped_different
Lithuania,326140,326113,39419.0,Europe,1,,,326140,level_5,326110,level_5,both_mapped_different
Greece,332439,332999,39400.0,Europe,1,,,332430,level_5,332999,exact,both_mapped_different
United Arab Emirates,339930,339910,39308.0,Asia,1,,,339930,level_5,339910,level_5,both_mapped_different
Singapore,335999,334419,39305.0,Asia,1,,,335999,exact,33441A,exact,both_mapped_different
Portugal,314999,990000,39108.0,Europe,3,,,314900,level_4,S00300,noncomparable_imports,both_mapped_different
Croatia,325998,325199,39091.0,Europe,1,,,3259A0,level_5,325190,level_5,both_mapped_different
Japan,321918,321999,39044.0,Asia,2,,,321910,level_5,3219A0,level_5,both_mapped_different
Panama,339930,339910,39027.0,South_America,1,,,339930,level_5,339910,level_5,both_mapped_different
Germany,331313,331314,39023.0,Europe,1,,,331313,exact,331314,exact,both_mapped_different
Hong Kong,111335,115114,39013.0,Asia,1,,,111300,level_4,115000,level_3,both_mapped_different
Thailand,326140,326113,38988.0,Asia,1,,,326140,level_5,326110,level_5,both_mapped_different
Bulgaria,333924,336999,38925.0,Europe,1,,,333920,level_5,336999,exact,both_mapped_different
"Korea, South",334510,335999,38822.0,Asia,1,,,334510,exact,335999,exact,both_mapped_different
Tunisia,339113,315280,38796.0,Africa,1,,,339113,exact,315000,level_3,both_mapped_different
Israel,325998,325613,38764.0,Asia,1,,,3259A0,level_5,325610,level_5,both_mapped_different
Norway,333515,333517,38701.0,Europe,1,,,33351B,exact,333517,exact,both_mapped_different
Portugal,333515,333991,38699.0,Europe,1,,,33351B,exact,333991,exact,both_mapped_different
Slovakia,326150,326113,38638.0,Europe,1,,,326150,level_5,326110,level_5,both_mapped_different
Canada,339999,335999,38419.0,North_America,1,,,339990,level_5,335999,exact,both_mapped_different
New Zealand,337127,337124,38402.0,Oceana,2,,,337127,exact,33712N,exact,both_mapped_different
Israel,326140,326113,38377.0,Asia,1,,,326140,level_5,326110,level_5,both_mapped_different
Turkey,321918,321999,38373.0,Europe,1,,,321910,level_5,3219A0,level_5,both_mapped_different
Colombia,321219,327390,38360.0,South_America,1,,,321200,level_4,327390,level_5,both_mapped_different
Denmark,333515,333991,38348.0,Europe,2,,,33351B,exact,333991,exact,both_mapped_different
Malta,326199,314120,38311.0,Europe,1,,,326190,level_5,314120,level_5,both_mapped_different
Slovenia,332111,332999,38308.0,Europe,1,,,33211A,exact,332999,exact,both_mapped_different
Italy,334510,335999,38290.0,Europe,1,,,334510,exact,335999,exact,both_mapped_different
Finland,335929,331318,38217.0,Europe,1,,,335920,level_5,33131B,exact,both_mapped_different
Israel,332420,332439,38174.0,Asia,1,,,332420,level_5,332430,level_5,both_mapped_different
Belgium,331420,332999,38153.0,Europe,2,,,331420,level_5,332999,exact,both_mapped_different
Belgium,325510,325520,38105.0,Europe,1,,,325510,level_5,325520,level_5,both_mapped_different
Morocco,322120,322299,38050.0,Africa,1,,,322120,level_5,322299,exact,both_mapped_different
Bosnia and Herzegovina,336214,321991,38042.0,Europe,1,,,336214,exact,3219A0,level_5,both_mapped_different
Costa Rica,326299,337215,38030.0,South_America,1,,,326290,level_5,337215,exact,both_mapped_different
New Zealand,327991,327390,37960.0,Oceana,1,,,327991,exact,327390,level_5,both_mapped_different
French Polynesia,311710,114112,37951.0,Oceana,1,,,311700,level_4,114000,level_3,both_mapped_different
Mexico,327999,339910,37928.0,North_America,2,,,327999,exact,339910,level_5,both_mapped_different
Brazil,339113,326199,37882.0,South_America,2,,,339113,exact,326190,level_5,both_mapped_different
Macedonia,332439,332999,37800.0,Europe,1,,,332430,level_5,332999,exact,both_mapped_different
Thailand,339113,315990,37800.0,Asia,1,,,339113,exact,315000,level_3,both_mapped_different
Guatemala,339113,326199,37582.0,South_America,1,,,339113,exact,326190,level_5,both_mapped_different
Cambodia,339113,337127,37556.0,Asia,1,,,339113,exact,337127,exact,both_mapped_different
Portugal,333415,337127,37533.0,Europe,1,,,333415,exact,337127,exact,both_mapped_different
Australia,332420,332439,37476.0,Oceana,1,,,332420,level_5,332430,level_5,both_mapped_different
Thailand,333519,331513,37392.0,Asia,2,,,33351B,exact,331510,level_5,both_mapped_different
Romania,339940,326199,37391.0,Europe,1,,,339940,level_5,326190,level_5,both_mapped_different
Peru,337127,337124,37370.0,South_America,1,,,337127,exact,33712N,exact,both_mapped_different
United Kingdom,332215,339910,37365.0,Europe,2,,,332200,level_4,339910,level_5,both_mapped_different
Malaysia,335929,331318,37295.0,Asia,1,,,335920,level_5,33131B,exact,both_mapped_different
Bangladesh,339113,322291,37229.0,Asia,2,,,339113,exact,322291,exact,both_mapped_different
Poland,335929,331318,37150.0,Europe,1,,,335920,level_5,33131B,exact,both_mapped_different
Colombia,910000,331491,37141.0,South_America,1,,,S00300,noncomparable_imports,331490,level_5,both_mapped_different
South Africa,910000,325180,37135.0,Africa,1,,,S00300,noncomparable_imports,325180,level_5,both_mapped_different
Israel,333111,333241,37000.0,Asia,1,,,333111,exact,33329A,exact,both_mapped_different
Ukraine,333519,331511,36910.0,Europe,1,,,33351B,exact,331510,level_5,both_mapped_different
Switzerland,325199,311999,36900.0,Europe,1,,,325190,level_5,311990,level_5,both_mapped_different
Chile,333515,333991,36851.0,South_America,1,,,33351B,exact,333991,exact,both_mapped_different
South Africa,331210,331110,36671.0,Africa,1,,,331200,level_4,331110,level_4,both_mapped_different
Lebanon,327991,327390,36660.0,Asia,3,,,327991,exact,327390,level_5,both_mapped_different
South Africa,327212,327993,36600.0,Africa,1,,,327200,level_4,327993,exact,both_mapped_different
Lithuania,323111,323120,36567.0,Europe,1,,,323110,level_5,323120,level_5,both_mapped_different
Thailand,334515,337127,36564.0,Asia,1,,,334515,exact,337127,exact,both_mapped_different
Austria,333241,333111,36556.0,Europe,2,,,33329A,exact,333111,exact,both_mapped_different
Honduras,336350,335312,36490.0,South_America,1,,,336350,level_5,335312,exact,both_mapped_different
Slovakia,335921,327215,36436.0,Europe,1,,,335920,level_5,327200,level_4,both_mapped_different
New Zealand,339113,316998,36388.0,Oceana,1,,,339113,exact,316000,level_3,both_mapped_different
Gambia,311710,114112,36360.0,Africa,1,,,311700,level_4,114000,level_3,both_mapped_different
Ukraine,334515,337127,36308.0,Europe,1,,,334515,exact,337127,exact,both_mapped_different
New Zealand,332112,332999,36307.0,Oceana,1,,,33211A,exact,332999,exact,both_mapped_different
Cameroon,339113,326199,36300.0,Africa,1,,,339113,exact,326190,level_5,both_mapped_different
United Kingdom,326299,313320,36165.0,Europe,1,,,326290,level_5,313300,level_4,both_mapped_different
Austria,333995,333618,36119.0,Europe,1,,,33399B,exact,333618,exact,both_mapped_different
Spain,332721,333111,36037.0,Europe,1,,,332720,level_5,333111,exact,both_mapped_different
France,339994,314120,36019.0,Europe,1,,,339990,level_5,314120,level_5,both_mapped_different
France,339113,316998,35942.0,Europe,1,,,339113,exact,316000,level_3,both_mapped_different
Belgium,313210,314999,35919.0,Europe,1,,,313200,level_4,314900,level_4,both_mapped_different
Malaysia,325510,325520,35892.0,Asia,1,,,325510,level_5,325520,level_5,both_mapped_different
Ukraine,325510,325520,35872.0,Europe,1,,,325510,level_5,325520,level_5,both_mapped_different
Hong Kong,339113,337127,35871.0,Asia,1,,,339113,exact,337127,exact,both_mapped_different
Sri Lanka,333515,333517,35806.0,Asia,2,,,33351B,exact,333517,exact,both_mapped_different
Ghana,311710,114112,35760.0,Africa,1,,,311700,level_4,114000,level_3,both_mapped_different
Tunisia,339930,339910,35625.0,Africa,1,,,339930,level_5,339910,level_5,both_mapped_different
Barbados,325199,325212,35581.0,South_America,1,,,325190,level_5,3252A0,exact,both_mapped_different
Gabon,334310,334220,35558.0,Africa,1,,,334300,level_4,334220,level_5,both_mapped_different
Czech Republic,339113,322291,35547.0,Europe,1,,,339113,exact,322291,exact,both_mapped_different
Indonesia,339113,337127,35481.0,Asia,1,,,339113,exact,337127,exact,both_mapped_different
Taiwan,910000,325412,35434.0,Asia,1,,,S00300,noncomparable_imports,325412,exact,both_mapped_different
India,313210,314999,35373.0,Asia,1,,,313200,level_4,314900,level_4,both_mapped_different
Canada,336612,326299,35365.0,North_America,1,,,336612,exact,326290,level_5,both_mapped_different
Hungary,333613,336310,35344.0,Europe,1,,,333613,exact,336310,level_5,both_mapped_different
United Kingdom,325412,312111,35329.0,Europe,1,,,325412,exact,312110,level_5,both_mapped_different
Philippines,339113,315280,35326.0,Asia,2,,,339113,exact,315000,level_3,both_mapped_different
Vietnam,333992,335999,35203.0,Asia,1,,,33399A,exact,335999,exact,both_mapped_different
United Arab Emirates,326199,314120,35026.0,Asia,1,,,326190,level_5,314120,level_5,both_mapped_different
Tonga,311710,114112,35008.0,Oceana,1,,,311700,level_4,114000,level_3,both_mapped_different
Oman,321911,337215,35000.0,Asia,1,,,321910,level_5,337215,exact,both_mapped_different
Singapore,930000,333517,35000.0,Asia,1,,,S00300,noncomparable_imports,333517,exact,both_mapped_different
Greece,332996,332919,34964.0,Europe,4,,,332996,exact,33291A,exact,both_mapped_different
Philippines,339999,313210,34891.0,Asia,1,,,339990,level_5,313200,level_4,both_mapped_different
Bosnia and Herzegovina,335220,333414,34829.0,Europe,1,,,335220,exact,333414,exact,both_mapped_different
Ireland,327212,327993,34828.0,Europe,1,,,327200,level_4,327993,exact,both_mapped_different
Poland,339930,336411,34768.0,Europe,1,,,339930,level_5,336411,exact,both_mapped_different
Slovakia,325199,325998,34755.0,Europe,1,,,325190,level_5,3259A0,level_5,both_mapped_different
Nicaragua,327991,327390,34711.0,South_America,1,,,327991,exact,327390,level_5,both_mapped_different
"Korea, South",334510,339112,34665.0,Asia,1,,,334510,exact,339112,exact,both_mapped_different
Brazil,990000,325413,34652.0,South_America,1,,,S00300,noncomparable_imports,325413,exact,both_mapped_different
United Kingdom,313210,314999,34650.0,Europe,1,,,313200,level_4,314900,level_4,both_mapped_different
Niger,333923,333999,34619.0,Africa,1,,,333920,level_5,33399A,exact,both_mapped_different
Colombia,332420,332439,34575.0,South_America,2,,,332420,level_5,332430,level_5,both_mapped_different
Ireland,333111,336212,34567.0,Europe,1,,,333111,exact,336212,exact,both_mapped_different
France,323111,323120,34536.0,Europe,1,,,323110,level_5,323120,level_5,both_mapped_different
Canada,990000,339999,34450.0,North_America,1,,,S00300,noncomparable_imports,339990,level_5,both_mapped_different
