detail_code,world_weight,weight_sum_diff,level,weight_type,passes_validation,usummary_code,summary_code,sector_code,region,regional_weight
327390,,0.0,detail,regional,True,,,,RoWorld,1.0
327400,,0.0,detail,regional,True,,,,CAN,1.0
327400,,0.0,detail,regional,True,,,,CHN,1.0
327400,,0.0,detail,regional,True,,,,Europe,1.0
327400,,0.0,detail,regional,True,,,,JPN,1.0
327400,,0.0,detail,regional,True,,,,MEX,1.0
327400,,0.0,detail,regional,True,,,,RoAsia,1.0
327400,,0.0,detail,regional,True,,,,RoWorld,1.0
327910,,0.0,detail,regional,True,,,,CAN,1.0
327910,,0.0,detail,regional,True,,,,CHN,1.0
327910,,0.0,detail,regional,True,,,,Europe,1.0
327910,,0.0,detail,regional,True,,,,JPN,1.0
327910,,0.0,detail,regional,True,,,,MEX,1.0
327910,,0.0,detail,regional,True,,,,RoAsia,1.0
327910,,0.0,detail,regional,True,,,,RoWorld,1.0
327991,,0.0,detail,regional,True,,,,CAN,1.0
327991,,0.0,detail,regional,True,,,,CHN,1.0
327991,,0.0,detail,regional,True,,,,Europe,1.0
327991,,0.0,detail,regional,True,,,,JPN,1.0
327991,,0.0,detail,regional,True,,,,MEX,1.0
327991,,0.0,detail,regional,True,,,,RoAsia,1.0
327991,,0.0,detail,regional,True,,,,RoWorld,1.0
327992,,0.0,detail,regional,True,,,,CAN,1.0
327992,,0.0,detail,regional,True,,,,CHN,1.0
327992,,0.0,detail,regional,True,,,,Europe,1.0
327992,,0.0,detail,regional,True,,,,JPN,1.0
327992,,0.0,detail,regional,True,,,,MEX,1.0
327992,,0.0,detail,regional,True,,,,RoAsia,1.0
327992,,0.0,detail,regional,True,,,,RoWorld,1.0
327993,,0.0,detail,regional,True,,,,CAN,1.0
327993,,0.0,detail,regional,True,,,,CHN,1.0
327993,,0.0,detail,regional,True,,,,Europe,1.0
327993,,0.0,detail,regional,True,,,,JPN,1.0
327993,,0.0,detail,regional,True,,,,MEX,1.0
327993,,0.0,detail,regional,True,,,,RoAsia,1.0
327993,,0.0,detail,regional,True,,,,RoWorld,1.0
327999,,0.0,detail,regional,True,,,,CAN,1.0
327999,,0.0,detail,regional,True,,,,CHN,1.0
327999,,0.0,detail,regional,True,,,,Europe,1.0
327999,,0.0,detail,regional,True,,,,JPN,1.0
327999,,0.0,detail,regional,True,,,,MEX,1.0
327999,,0.0,detail,regional,True,,,,RoAsia,1.0
327999,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
331110,,0.0,detail,regional,True,,,,CAN,1.0
331110,,0.0,detail,regional,True,,,,CHN,1.0
331110,,0.0,detail,regional,True,,,,Europe,1.0
331110,,0.0,detail,regional,True,,,,JPN,1.0
331110,,0.0,detail,regional,True,,,,MEX,1.0
331110,,0.0,detail,regional,True,,,,RoAsia,1.0
331110,,0.0,detail,regional,True,,,,RoWorld,1.0
331200,,0.0,detail,regional,True,,,,CAN,1.0
331200,,0.0,detail,regional,True,,,,CHN,1.0
331200,,0.0,detail,regional,True,,,,Europe,1.0
331200,,0.0,detail,regional,True,,,,JPN,1.0
331200,,0.0,detail,regional,True,,,,MEX,1.0
331200,,0.0,detail,regional,True,,,,RoAsia,1.0
331200,,0.0,detail,regional,True,,,,RoWorld,1.0
331313,,0.0,detail,regional,True,,,,CAN,1.0
331313,,0.0,detail,regional,True,,,,CHN,1.0
331313,,0.0,detail,regional,True,,,,Europe,1.0
331313,,0.0,detail,regional,True,,,,JPN,1.0
331313,,0.0,detail,regional,True,,,,MEX,1.0
331313,,0.0,detail,regional,True,,,,RoAsia,1.0
331313,,0.0,detail,regional,True,,,,RoWorld,1.0
331314,,0.0,detail,regional,True,,,,CAN,1.0
331314,,0.0,detail,regional,True,,,,CHN,1.0
331314,,0.0,detail,regional,True,,,,Europe,1.0
331314,,0.0,detail,regional,True,,,,JPN,1.0
331314,,0.0,detail,regional,True,,,,MEX,1.0
331314,,0.0,detail,regional,True,,,,RoAsia,1.0
331314,,0.0,detail,regional,True,,,,RoWorld,1.0
33131B,,0.0,detail,regional,True,,,,CAN,1.0
33131B,,0.0,detail,regional,True,,,,CHN,1.0
33131B,,0.0,detail,regional,True,,,,Europe,1.0
33131B,,0.0,detail,regional,True,,,,JPN,1.0
33131B,,0.0,detail,regional,True,,,,MEX,1.0
33131B,,0.0,detail,regional,True,,,,RoAsia,1.0
33131B,,0.0,detail,regional,True,,,,RoWorld,1.0
331410,,0.0,detail,regional,True,,,,CAN,1.0
331410,,0.0,detail,regional,True,,,,CHN,1.0
331410,,0.0,detail,regional,True,,,,Europe,1.0
331410,,0.0,detail,regional,True,,,,JPN,1.0
331410,,0.0,detail,regional,True,,,,MEX,1.0
331410,,0.0,detail,regional,True,,,,RoAsia,1.0
331410,,0.0,detail,regional,True,,,,RoWorld,1.0
331420,,0.0,detail,regional,True,,,,CAN,1.0
331420,,0.0,detail,regional,True,,,,CHN,1.0
331420,,0.0,detail,regional,True,,,,Europe,1.0
331420,,0.0,detail,regional,True,,,,JPN,1.0
331420,,0.0,detail,regional,True,,,,MEX,1.0
331420,,0.0,detail,regional,True,,,,RoAsia,1.0
331420,,0.0,detail,regional,True,,,,RoWorld,1.0
331490,,0.0,detail,regional,True,,,,CAN,1.0
331490,,0.0,detail,regional,True,,,,CHN,1.0
331490,,0.0,detail,regional,True,,,,Europe,1.0
331490,,0.0,detail,regional,True,,,,JPN,1.0
331490,,0.0,detail,regional,True,,,,MEX,1.0
331490,,0.0,detail,regional,True,,,,RoAsia,1.0
331490,,0.0,detail,regional,True,,,,RoWorld,1.0
331510,,0.0,detail,regional,True,,,,CAN,1.0
331510,,0.0,detail,regional,True,,,,CHN,1.0
331510,,0.0,detail,regional,True,,,,Europe,1.0
331510,,0.0,detail,regional,True,,,,JPN,1.0
331510,,0.0,detail,regional,True,,,,MEX,1.0
331510,,0.0,detail,regional,True,,,,RoAsia,1.0
331510,,0.0,detail,regional,True,,,,RoWorld,1.0
331520,,0.0,detail,regional,True,,,,CAN,1.0
331520,,0.0,detail,regional,True,,,,CHN,1.0
331520,,0.0,detail,regional,True,,,,Europe,1.0
331520,,0.0,detail,regional,True,,,,JPN,1.0
331520,,0.0,detail,regional,True,,,,MEX,1.0
331520,,0.0,detail,regional,True,,,,RoAsia,1.0
331520,,0.0,detail,regional,True,,,,RoWorld,1.0
332119,,0.0,detail,regional,True,,,,CAN,1.0
332119,,0.0,detail,regional,True,,,,CHN,1.0
332119,,0.0,detail,regional,True,,,,Europe,1.0
332119,,0.0,detail,regional,True,,,,JPN,1.0
332119,,0.0,detail,regional,True,,,,MEX,1.0
332119,,0.0,detail,regional,True,,,,RoAsia,1.0
332119,,0.0,detail,regional,True,,,,RoWorld,1.0
33211A,,0.0,detail,regional,True,,,,CAN,1.0
33211A,,0.0,detail,regional,True,,,,CHN,1.0
33211A,,0.0,detail,regional,True,,,,Europe,1.0
33211A,,0.0,detail,regional,True,,,,JPN,1.0
33211A,,0.0,detail,regional,True,,,,MEX,1.0
33211A,,0.0,detail,regional,True,,,,RoAsia,1.0
33211A,,0.0,detail,regional,True,,,,RoWorld,1.0
332200,,0.0,detail,regional,True,,,,CAN,1.0
332200,,0.0,detail,regional,True,,,,CHN,1.0
332200,,0.0,detail,regional,True,,,,Europe,1.0
332200,,0.0,detail,regional,True,,,,JPN,1.0
332200,,0.0,detail,regional,True,,,,MEX,1.0
332200,,0.0,detail,regional,True,,,,RoAsia,1.0
332200,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
332310,,0.0,detail,regional,True,,,,CAN,1.0
332310,,0.0,detail,regional,True,,,,CHN,1.0
332310,,0.0,detail,regional,True,,,,Europe,1.0
332310,,0.0,detail,regional,True,,,,JPN,1.0
332310,,0.0,detail,regional,True,,,,MEX,1.0
332310,,0.0,detail,regional,True,,,,RoAsia,1.0
332310,,0.0,detail,regional,True,,,,RoWorld,1.0
332320,,0.0,detail,regional,True,,,,CAN,1.0
332320,,0.0,detail,regional,True,,,,CHN,1.0
332320,,0.0,detail,regional,True,,,,Europe,1.0
332320,,0.0,detail,regional,True,,,,JPN,1.0
332320,,0.0,detail,regional,True,,,,MEX,1.0
332320,,0.0,detail,regional,True,,,,RoAsia,1.0
332320,,0.0,detail,regional,True,,,,RoWorld,1.0
332410,,0.0,detail,regional,True,,,,CAN,1.0
332410,,0.0,detail,regional,True,,,,CHN,1.0
332410,,0.0,detail,regional,True,,,,Europe,1.0
332410,,0.0,detail,regional,True,,,,JPN,1.0
332410,,0.0,detail,regional,True,,,,MEX,1.0
332410,,0.0,detail,regional,True,,,,RoAsia,1.0
332410,,0.0,detail,regional,True,,,,RoWorld,1.0
332420,,0.0,detail,regional,True,,,,CAN,1.0
332420,,0.0,detail,regional,True,,,,CHN,1.0
332420,,0.0,detail,regional,True,,,,Europe,1.0
332420,,0.0,detail,regional,True,,,,JPN,1.0
332420,,0.0,detail,regional,True,,,,MEX,1.0
332420,,0.0,detail,regional,True,,,,RoAsia,1.0
332420,,0.0,detail,regional,True,,,,RoWorld,1.0
332430,,0.0,detail,regional,True,,,,CAN,1.0
332430,,0.0,detail,regional,True,,,,CHN,1.0
332430,,0.0,detail,regional,True,,,,Europe,1.0
332430,,0.0,detail,regional,True,,,,JPN,1.0
332430,,0.0,detail,regional,True,,,,MEX,1.0
332430,,0.0,detail,regional,True,,,,RoAsia,1.0
332430,,0.0,detail,regional,True,,,,RoWorld,1.0
332500,,0.0,detail,regional,True,,,,CAN,1.0
332500,,0.0,detail,regional,True,,,,CHN,1.0
332500,,0.0,detail,regional,True,,,,Europe,1.0
332500,,0.0,detail,regional,True,,,,JPN,1.0
332500,,0.0,detail,regional,True,,,,MEX,1.0
332500,,0.0,detail,regional,True,,,,RoAsia,1.0
332500,,0.0,detail,regional,True,,,,RoWorld,1.0
332600,,0.0,detail,regional,True,,,,CAN,1.0
332600,,0.0,detail,regional,True,,,,CHN,1.0
332600,,0.0,detail,regional,True,,,,Europe,1.0
332600,,0.0,detail,regional,True,,,,JPN,1.0
332600,,0.0,detail,regional,True,,,,MEX,1.0
332600,,0.0,detail,regional,True,,,,RoAsia,1.0
332600,,0.0,detail,regional,True,,,,RoWorld,1.0
332720,,0.0,detail,regional,True,,,,CAN,1.0
332720,,0.0,detail,regional,True,,,,CHN,1.0
332720,,0.0,detail,regional,True,,,,Europe,1.0
332720,,0.0,detail,regional,True,,,,JPN,1.0
332720,,0.0,detail,regional,True,,,,MEX,1.0
332720,,0.0,detail,regional,True,,,,RoAsia,1.0
332720,,0.0,detail,regional,True,,,,RoWorld,1.0
332913,,0.0,detail,regional,True,,,,CAN,1.0
332913,,0.0,detail,regional,True,,,,CHN,1.0
332913,,0.0,detail,regional,True,,,,Europe,1.0
332913,,0.0,detail,regional,True,,,,JPN,1.0
332913,,0.0,detail,regional,True,,,,MEX,1.0
332913,,0.0,detail,regional,True,,,,RoAsia,1.0
332913,,0.0,detail,regional,True,,,,RoWorld,1.0
33291A,,0.0,detail,regional,True,,,,CAN,1.0
33291A,,0.0,detail,regional,True,,,,CHN,1.0
33291A,,0.0,detail,regional,True,,,,Europe,1.0
33291A,,0.0,detail,regional,True,,,,JPN,1.0
33291A,,0.0,detail,regional,True,,,,MEX,1.0
33291A,,0.0,detail,regional,True,,,,RoAsia,1.0
33291A,,0.0,detail,regional,True,,,,RoWorld,1.0
332991,,0.0,detail,regional,True,,,,CAN,1.0
332991,,0.0,detail,regional,True,,,,CHN,1.0
332991,,0.0,detail,regional,True,,,,Europe,1.0
332991,,0.0,detail,regional,True,,,,JPN,1.0
332991,,0.0,detail,regional,True,,,,MEX,1.0
332991,,0.0,detail,regional,True,,,,RoAsia,1.0
332991,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
332999,,0.0,detail,regional,True,,,,CAN,1.0
332999,,0.0,detail,regional,True,,,,CHN,1.0
332999,,0.0,detail,regional,True,,,,Europe,1.0
332999,,0.0,detail,regional,True,,,,JPN,1.0
332999,,0.0,detail,regional,True,,,,MEX,1.0
332999,,0.0,detail,regional,True,,,,RoAsia,1.0
332999,,0.0,detail,regional,True,,,,RoWorld,1.0
33299A,,0.0,detail,regional,True,,,,CAN,1.0
33299A,,0.0,detail,regional,True,,,,CHN,1.0
33299A,,0.0,detail,regional,True,,,,Europe,1.0
33299A,,0.0,detail,regional,True,,,,JPN,1.0
33299A,,0.0,detail,regional,True,,,,MEX,1.0
33299A,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
33299A,,0.0,detail,regional,True,,,,RoWorld,1.0
333111,,0.0,detail,regional,True,,,,CAN,1.0
333111,,0.0,detail,regional,True,,,,CHN,1.0
333111,,0.0,detail,regional,True,,,,Europe,1.0
333111,,0.0,detail,regional,True,,,,JPN,1.0
333111,,0.0,detail,regional,True,,,,MEX,1.0
333111,,0.0,detail,regional,True,,,,RoAsia,1.0
333111,,0.0,detail,regional,True,,,,RoWorld,1.0
333112,,0.0,detail,regional,True,,,,CAN,1.0
333112,,0.0,detail,regional,True,,,,CHN,1.0
333112,,0.0,detail,regional,True,,,,Europe,1.0
333112,,0.0,detail,regional,True,,,,JPN,1.0
333112,,0.0,detail,regional,True,,,,MEX,1.0
333112,,0.0,detail,regional,True,,,,RoAsia,1.0
333112,,0.0,detail,regional,True,,,,RoWorld,1.0
333120,,0.0,detail,regional,True,,,,CAN,1.0
333120,,0.0,detail,regional,True,,,,CHN,1.0
333120,,0.0,detail,regional,True,,,,Europe,1.0
333120,,0.0,detail,regional,True,,,,JPN,1.0
333120,,0.0,detail,regional,True,,,,MEX,1.0
333120,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
333120,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
333130,,0.0,detail,regional,True,,,,CAN,1.0
333130,,0.0,detail,regional,True,,,,CHN,1.0
333130,,0.0,detail,regional,True,,,,Europe,1.0
333130,,0.0,detail,regional,True,,,,JPN,1.0
333130,,0.0,detail,regional,True,,,,MEX,1.0
333130,,0.0,detail,regional,True,,,,RoAsia,1.0
333130,,0.0,detail,regional,True,,,,RoWorld,1.0
333242,,0.0,detail,regional,True,,,,CAN,1.0
333242,,0.0,detail,regional,True,,,,CHN,1.0
333242,,0.0,detail,regional,True,,,,Europe,1.0
333242,,0.0,detail,regional,True,,,,JPN,1.0
333242,,0.0,detail,regional,True,,,,MEX,1.0
333242,,0.0,detail,regional,True,,,,RoAsia,1.0
333242,,0.0,detail,regional,True,,,,RoWorld,1.0
33329A,,0.0,detail,regional,True,,,,CAN,1.0
33329A,,0.0,detail,regional,True,,,,CHN,1.0
33329A,,0.0,detail,regional,True,,,,Europe,1.0
33329A,,0.0,detail,regional,True,,,,JPN,1.0
33329A,,0.0,detail,regional,True,,,,MEX,1.0
33329A,,0.0,detail,regional,True,,,,RoAsia,1.0
33329A,,0.0,detail,regional,True,,,,RoWorld,1.0
333314,,0.0,detail,regional,True,,,,CAN,1.0
333314,,0.0,detail,regional,True,,,,CHN,1.0
333314,,0.0,detail,regional,True,,,,Europe,1.0
333314,,0.0,detail,regional,True,,,,JPN,1.0
333314,,0.0,detail,regional,True,,,,MEX,1.0
333314,,0.0,detail,regional,True,,,,RoAsia,1.0
333314,,0.0,detail,regional,True,,,,RoWorld,1.0
333316,,0.0,detail,regional,True,,,,CAN,1.0
333316,,0.0,detail,regional,True,,,,CHN,1.0
333316,,0.0,detail,regional,True,,,,Europe,1.0
333316,,0.0,detail,regional,True,,,,JPN,1.0
333316,,0.0,detail,regional,True,,,,MEX,1.0
333316,,0.0,detail,regional,True,,,,RoAsia,1.0
333316,,0.0,detail,regional,True,,,,RoWorld,1.0
333318,,0.0,detail,regional,True,,,,CAN,1.0
333318,,0.0,detail,regional,True,,,,CHN,1.0
333318,,0.0,detail,regional,True,,,,Europe,1.0
333318,,0.0,detail,regional,True,,,,JPN,1.0
333318,,0.0,detail,regional,True,,,,MEX,1.0
333318,,0.0,detail,regional,True,,,,RoAsia,1.0
333318,,0.0,detail,regional,True,,,,RoWorld,1.0
333413,,0.0,detail,regional,True,,,,CAN,1.0
333413,,0.0,detail,regional,True,,,,CHN,1.0
333413,,0.0,detail,regional,True,,,,Europe,1.0
333413,,0.0,detail,regional,True,,,,JPN,1.0
333413,,0.0,detail,regional,True,,,,MEX,1.0
333413,,0.0,detail,regional,True,,,,RoAsia,1.0
333413,,0.0,detail,regional,True,,,,RoWorld,1.0
333414,,0.0,detail,regional,True,,,,CAN,1.0
333414,,0.0,detail,regional,True,,,,CHN,1.0
333414,,0.0,detail,regional,True,,,,Europe,1.0
333414,,0.0,detail,regional,True,,,,JPN,1.0
333414,,0.0,detail,regional,True,,,,MEX,1.0
333414,,0.0,detail,regional,True,,,,RoAsia,1.0
333414,,0.0,detail,regional,True,,,,RoWorld,1.0
333415,,0.0,detail,regional,True,,,,CAN,1.0
333415,,0.0,detail,regional,True,,,,CHN,1.0
333415,,0.0,detail,regional,True,,,,Europe,1.0
333415,,0.0,detail,regional,True,,,,JPN,1.0
333415,,0.0,detail,regional,True,,,,MEX,1.0
333415,,0.0,detail,regional,True,,,,RoAsia,1.0
333415,,0.0,detail,regional,True,,,,RoWorld,1.0
333511,,0.0,detail,regional,True,,,,CAN,1.0
333511,,0.0,detail,regional,True,,,,CHN,1.0
333511,,0.0,detail,regional,True,,,,Europe,1.0
333511,,0.0,detail,regional,True,,,,JPN,1.0
333511,,0.0,detail,regional,True,,,,MEX,1.0
333511,,0.0,detail,regional,True,,,,RoAsia,1.0
333511,,0.0,detail,regional,True,,,,RoWorld,1.0
333514,,0.0,detail,regional,True,,,,CAN,1.0
333514,,0.0,detail,regional,True,,,,CHN,1.0
333514,,0.0,detail,regional,True,,,,Europe,1.0
333514,,0.0,detail,regional,True,,,,JPN,1.0
333514,,0.0,detail,regional,True,,,,MEX,1.0
333514,,0.0,detail,regional,True,,,,RoAsia,1.0
333514,,0.0,detail,regional,True,,,,RoWorld,1.0
333517,,0.0,detail,regional,True,,,,CAN,1.0
333517,,0.0,detail,regional,True,,,,CHN,1.0
333517,,0.0,detail,regional,True,,,,Europe,1.0
333517,,0.0,detail,regional,True,,,,JPN,1.0
333517,,0.0,detail,regional,True,,,,MEX,1.0
333517,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
333517,,0.0,detail,regional,True,,,,RoWorld,1.0
33351B,,0.0,detail,regional,True,,,,CAN,1.0
33351B,,0.0,detail,regional,True,,,,CHN,1.0
33351B,,0.0,detail,regional,True,,,,Europe,1.0
33351B,,0.0,detail,regional,True,,,,JPN,1.0
33351B,,0.0,detail,regional,True,,,,MEX,1.0
33351B,,0.0,detail,regional,True,,,,RoAsia,1.0
33351B,,0.0,detail,regional,True,,,,RoWorld,1.0
333611,,0.0,detail,regional,True,,,,CAN,1.0
333611,,0.0,detail,regional,True,,,,CHN,1.0
333611,,0.0,detail,regional,True,,,,Europe,1.0
333611,,0.0,detail,regional,True,,,,JPN,1.0
333611,,0.0,detail,regional,True,,,,MEX,1.0
333611,,0.0,detail,regional,True,,,,RoAsia,1.0
333611,,0.0,detail,regional,True,,,,RoWorld,1.0
333612,,0.0,detail,regional,True,,,,CAN,1.0
333612,,0.0,detail,regional,True,,,,CHN,1.0
333612,,-1.1102230246251565e-16,detail,regional,True,,,,Europe,0.9999999999999999
333612,,0.0,detail,regional,True,,,,JPN,1.0
333612,,0.0,detail,regional,True,,,,MEX,1.0
333612,,0.0,detail,regional,True,,,,RoAsia,1.0
333612,,0.0,detail,regional,True,,,,RoWorld,1.0
333613,,0.0,detail,regional,True,,,,CAN,1.0
333613,,0.0,detail,regional,True,,,,CHN,1.0
333613,,0.0,detail,regional,True,,,,Europe,1.0
333613,,0.0,detail,regional,True,,,,JPN,1.0
333613,,0.0,detail,regional,True,,,,MEX,1.0
333613,,0.0,detail,regional,True,,,,RoAsia,1.0
333613,,0.0,detail,regional,True,,,,RoWorld,1.0
333618,,0.0,detail,regional,True,,,,CAN,1.0
333618,,0.0,detail,regional,True,,,,CHN,1.0
333618,,0.0,detail,regional,True,,,,Europe,1.0
333618,,0.0,detail,regional,True,,,,JPN,1.0
333618,,0.0,detail,regional,True,,,,MEX,1.0
333618,,0.0,detail,regional,True,,,,RoAsia,1.0
333618,,0.0,detail,regional,True,,,,RoWorld,1.0
333912,,0.0,detail,regional,True,,,,CAN,1.0
333912,,0.0,detail,regional,True,,,,CHN,1.0
333912,,0.0,detail,regional,True,,,,Europe,1.0
333912,,0.0,detail,regional,True,,,,JPN,1.0
333912,,0.0,detail,regional,True,,,,MEX,1.0
333912,,0.0,detail,regional,True,,,,RoAsia,1.0
333912,,0.0,detail,regional,True,,,,RoWorld,1.0
333914,,0.0,detail,regional,True,,,,CAN,1.0
333914,,0.0,detail,regional,True,,,,CHN,1.0
333914,,0.0,detail,regional,True,,,,Europe,1.0
333914,,0.0,detail,regional,True,,,,JPN,1.0
333914,,0.0,detail,regional,True,,,,MEX,1.0
333914,,0.0,detail,regional,True,,,,RoAsia,1.0
333914,,0.0,detail,regional,True,,,,RoWorld,1.0
333920,,0.0,detail,regional,True,,,,CAN,1.0
333920,,0.0,detail,regional,True,,,,CHN,1.0
333920,,0.0,detail,regional,True,,,,Europe,1.0
333920,,0.0,detail,regional,True,,,,JPN,1.0
333920,,0.0,detail,regional,True,,,,MEX,1.0
333920,,0.0,detail,regional,True,,,,RoAsia,1.0
333920,,0.0,detail,regional,True,,,,RoWorld,1.0
333991,,0.0,detail,regional,True,,,,CAN,1.0
333991,,0.0,detail,regional,True,,,,CHN,1.0
333991,,0.0,detail,regional,True,,,,Europe,1.0
333991,,0.0,detail,regional,True,,,,JPN,1.0
333991,,0.0,detail,regional,True,,,,MEX,1.0
333991,,0.0,detail,regional,True,,,,RoAsia,1.0
333991,,0.0,detail,regional,True,,,,RoWorld,1.0
333993,,0.0,detail,regional,True,,,,CAN,1.0
333993,,0.0,detail,regional,True,,,,CHN,1.0
333993,,0.0,detail,regional,True,,,,Europe,1.0
333993,,0.0,detail,regional,True,,,,JPN,1.0
333993,,0.0,detail,regional,True,,,,MEX,1.0
333993,,0.0,detail,regional,True,,,,RoAsia,1.0
333993,,0.0,detail,regional,True,,,,RoWorld,1.0
333994,,0.0,detail,regional,True,,,,CAN,1.0
333994,,0.0,detail,regional,True,,,,CHN,1.0
333994,,0.0,detail,regional,True,,,,Europe,1.0
333994,,0.0,detail,regional,True,,,,JPN,1.0
333994,,0.0,detail,regional,True,,,,MEX,1.0
333994,,0.0,detail,regional,True,,,,RoAsia,1.0
333994,,0.0,detail,regional,True,,,,RoWorld,1.0
33399A,,0.0,detail,regional,True,,,,CAN,1.0
33399A,,0.0,detail,regional,True,,,,CHN,1.0
33399A,,0.0,detail,regional,True,,,,Europe,1.0
33399A,,0.0,detail,regional,True,,,,JPN,1.0
33399A,,0.0,detail,regional,True,,,,MEX,1.0
33399A,,0.0,detail,regional,True,,,,RoAsia,1.0
33399A,,0.0,detail,regional,True,,,,RoWorld,1.0
33399B,,0.0,detail,regional,True,,,,CAN,1.0
33399B,,0.0,detail,regional,True,,,,CHN,1.0
33399B,,0.0,detail,regional,True,,,,Europe,1.0
33399B,,0.0,detail,regional,True,,,,JPN,1.0
33399B,,0.0,detail,regional,True,,,,MEX,1.0
33399B,,0.0,detail,regional,True,,,,RoAsia,1.0
33399B,,0.0,detail,regional,True,,,,RoWorld,1.0
334111,,0.0,detail,regional,True,,,,CAN,1.0
334111,,0.0,detail,regional,True,,,,CHN,1.0
334111,,0.0,detail,regional,True,,,,Europe,1.0
334111,,0.0,detail,regional,True,,,,JPN,1.0
334111,,0.0,detail,regional,True,,,,MEX,1.0
334111,,0.0,detail,regional,True,,,,RoAsia,1.0
334111,,0.0,detail,regional,True,,,,RoWorld,1.0
334112,,0.0,detail,regional,True,,,,CAN,1.0
334112,,0.0,detail,regional,True,,,,CHN,1.0
334112,,0.0,detail,regional,True,,,,Europe,1.0
334112,,0.0,detail,regional,True,,,,JPN,1.0
334112,,0.0,detail,regional,True,,,,MEX,1.0
334112,,2.220446049250313e-16,detail,regional,True,,,,RoAsia,1.0000000000000002
334112,,0.0,detail,regional,True,,,,RoWorld,1.0
334118,,0.0,detail,regional,True,,,,CAN,1.0
334118,,0.0,detail,regional,True,,,,CHN,1.0
334118,,0.0,detail,regional,True,,,,Europe,1.0
334118,,0.0,detail,regional,True,,,,JPN,1.0
334118,,0.0,detail,regional,True,,,,MEX,1.0
334118,,0.0,detail,regional,True,,,,RoAsia,1.0
334118,,0.0,detail,regional,True,,,,RoWorld,1.0
334210,,0.0,detail,regional,True,,,,CAN,1.0
334210,,0.0,detail,regional,True,,,,CHN,1.0
334210,,0.0,detail,regional,True,,,,Europe,1.0
334210,,0.0,detail,regional,True,,,,JPN,1.0
334210,,0.0,detail,regional,True,,,,MEX,1.0
334210,,0.0,detail,regional,True,,,,RoAsia,1.0
334210,,0.0,detail,regional,True,,,,RoWorld,1.0
334220,,0.0,detail,regional,True,,,,CAN,1.0
334220,,0.0,detail,regional,True,,,,CHN,1.0
334220,,0.0,detail,regional,True,,,,Europe,1.0
334220,,0.0,detail,regional,True,,,,JPN,1.0
334220,,0.0,detail,regional,True,,,,MEX,1.0
334220,,0.0,detail,regional,True,,,,RoAsia,1.0
334220,,0.0,detail,regional,True,,,,RoWorld,1.0
334290,,0.0,detail,regional,True,,,,CAN,1.0
334290,,0.0,detail,regional,True,,,,CHN,1.0
334290,,0.0,detail,regional,True,,,,Europe,1.0
334290,,0.0,detail,regional,True,,,,JPN,1.0
334290,,0.0,detail,regional,True,,,,MEX,1.0
334290,,0.0,detail,regional,True,,,,RoAsia,1.0
334290,,0.0,detail,regional,True,,,,RoWorld,1.0
334300,,0.0,detail,regional,True,,,,CAN,1.0
334300,,0.0,detail,regional,True,,,,CHN,1.0
334300,,0.0,detail,regional,True,,,,Europe,1.0
334300,,0.0,detail,regional,True,,,,JPN,1.0
334300,,0.0,detail,regional,True,,,,MEX,1.0
334300,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
334300,,0.0,detail,regional,True,,,,RoWorld,1.0
334413,,0.0,detail,regional,True,,,,CAN,1.0
334413,,0.0,detail,regional,True,,,,CHN,1.0
334413,,-1.1102230246251565e-16,detail,regional,True,,,,Europe,0.9999999999999999
334413,,0.0,detail,regional,True,,,,JPN,1.0
334413,,0.0,detail,regional,True,,,,MEX,1.0
334413,,0.0,detail,regional,True,,,,RoAsia,1.0
334413,,0.0,detail,regional,True,,,,RoWorld,1.0
334418,,0.0,detail,regional,True,,,,CAN,1.0
334418,,0.0,detail,regional,True,,,,CHN,1.0
334418,,0.0,detail,regional,True,,,,Europe,1.0
334418,,0.0,detail,regional,True,,,,JPN,1.0
334418,,0.0,detail,regional,True,,,,MEX,1.0
334418,,0.0,detail,regional,True,,,,RoAsia,1.0
334418,,0.0,detail,regional,True,,,,RoWorld,1.0
33441A,,0.0,detail,regional,True,,,,CAN,1.0
33441A,,0.0,detail,regional,True,,,,CHN,1.0
33441A,,0.0,detail,regional,True,,,,Europe,1.0
33441A,,0.0,detail,regional,True,,,,JPN,1.0
33441A,,0.0,detail,regional,True,,,,MEX,1.0
33441A,,0.0,detail,regional,True,,,,RoAsia,1.0
33441A,,0.0,detail,regional,True,,,,RoWorld,1.0
334510,,0.0,detail,regional,True,,,,CAN,1.0
334510,,0.0,detail,regional,True,,,,CHN,1.0
334510,,0.0,detail,regional,True,,,,Europe,1.0
334510,,0.0,detail,regional,True,,,,JPN,1.0
334510,,0.0,detail,regional,True,,,,MEX,1.0
334510,,0.0,detail,regional,True,,,,RoAsia,1.0
