Country,iso3,HS4,sector_code,impVal,bea_total,weight
Albania,ALB,3208,31ND,142813.0,29320904.0,0.0048706888437000445
Albania,ALB,3209,31ND,7004.0,29320904.0,0.00023887394467783123
Albania,ALB,3301,31ND,3767096.0,29320904.0,0.12847816697602502
Albania,ALB,3303,31ND,5556.0,29320904.0,0.0001894893827284452
Albania,ALB,3401,31ND,15215.0,29320904.0,0.0005189130594336382
Albania,ALB,3916,31ND,3976.0,29320904.0,0.00013560291319803783
Albania,ALB,3920,31ND,187026.0,29320904.0,0.006378589145818969
Albania,ALB,3923,31ND,8893.0,29320904.0,0.0003032989705910841
Albania,ALB,3925,31ND,614373.0,29320904.0,0.02095341262329429
Albania,ALB,3926,31ND,53157.0,29320904.0,0.0018129386460935856
Albania,ALB,4009,31ND,107325.0,29320904.0,0.0036603578116145394
Albania,ALB,4016,31ND,10619.0,29320904.0,0.0003621648227489848
Albania,ALB,403,31ND,8749.0,29320904.0,0.00029838779868451534
Albania,ALB,406,31ND,1174172.0,29320904.0,0.04004555930471994
Albania,ALB,4201,31ND,976.0,29320904.0,3.328683181118836e-05
Albania,ALB,4202,31ND,627650.0,29320904.0,0.021406229494152024
Albania,ALB,4203,31ND,140505.0,29320904.0,0.004791973671753095
Albania,ALB,4817,31ND,4768.0,29320904.0,0.00016261435868416608
Albania,ALB,4818,31ND,2078545.0,29320904.0,0.07088952646207634
Albania,ALB,4819,31ND,630613.0,29320904.0,0.021507283677201765
Albania,ALB,4901,31ND,29615.0,29320904.0,0.0010100302500905157
Albania,ALB,4911,31ND,5400.0,29320904.0,0.00018416894649632903
Albania,ALB,5309,31ND,1629.0,29320904.0,5.555763219305926e-05
Albania,ALB,5702,31ND,300.0,29320904.0,1.0231608138684946e-05
Albania,ALB,6101,31ND,110739.0,29320904.0,0.003776793512232774
Albania,ALB,6102,31ND,99709.0,29320904.0,0.003400611386333791
Albania,ALB,6103,31ND,189355.0,29320904.0,0.006458020530335627
Albania,ALB,6104,31ND,798067.0,29320904.0,0.02721836270805293
Albania,ALB,6105,31ND,216362.0,29320904.0,0.007379104000340508
Albania,ALB,6106,31ND,66414.0,29320904.0,0.0022650734097420734
Albania,ALB,6107,31ND,30506.0,29320904.0,0.00104041812626241
Albania,ALB,6108,31ND,288897.0,29320904.0,0.009852936321472217
Albania,ALB,6109,31ND,411132.0,29320904.0,0.014021805057579398
Albania,ALB,6110,31ND,599515.0,29320904.0,0.020446675177545684
Albania,ALB,6111,31ND,50091.0,29320904.0,0.0017083716109162256
Albania,ALB,6112,31ND,494205.0,29320904.0,0.016855039667262647
Albania,ALB,6113,31ND,606.0,29320904.0,2.066784844014359e-05
Albania,ALB,6114,31ND,131611.0,29320904.0,0.004488640595801548
Albania,ALB,6115,31ND,80666.0,29320904.0,0.002751143007050533
Albania,ALB,6117,31ND,2793.0,29320904.0,9.525627177115685e-05
Albania,ALB,6201,31ND,866959.0,29320904.0,0.02956794920102054
Albania,ALB,6202,31ND,1478330.0,29320904.0,0.05041897753220705
Albania,ALB,6203,31ND,468502.0,29320904.0,0.015978429587300582
Albania,ALB,6204,31ND,1676130.0,29320904.0,0.05716501783164667
Albania,ALB,6205,31ND,1479730.0,29320904.0,0.05046672503685425
Albania,ALB,6206,31ND,482580.0,29320904.0,0.016458564851888603
Albania,ALB,6207,31ND,6285.0,29320904.0,0.00021435219050544961
Albania,ALB,6209,31ND,2506.0,29320904.0,8.546803331848159e-05
Albania,ALB,6210,31ND,373041.0,29320904.0,0.01272269777221057
Albania,ALB,6211,31ND,316228.0,29320904.0,0.010785069928266878
Albania,ALB,6212,31ND,243317.0,29320904.0,0.00829841399160135
Albania,ALB,6215,31ND,601.0,29320904.0,2.0497321637832176e-05
Albania,ALB,6217,31ND,14324.0,29320904.0,0.000488525183261744
Albania,ALB,6302,31ND,6786.0,29320904.0,0.0002314389760970535
Albania,ALB,6304,31ND,7477.0,29320904.0,0.00025500578017649116
Albania,ALB,6305,31ND,27515.0,29320904.0,0.000938408993119721
Albania,ALB,6307,31ND,72663.0,29320904.0,0.002478197807270881
Albania,ALB,6401,31ND,8938.0,29320904.0,0.00030483371181188684
Albania,ALB,6402,31ND,36673.0,29320904.0,0.0012507458842333102
Albania,ALB,6403,31ND,1248395.0,29320904.0,0.04257696147431198
Albania,ALB,6404,31ND,817083.0,29320904.0,0.027866910242603706
Albania,ALB,6406,31ND,5502.0,29320904.0,0.00018764769326348193
Albania,ALB,6505,31ND,7243.0,29320904.0,0.0002470251258283169
Albania,ALB,6506,31ND,7560.0,29320904.0,0.00025783652509486066
Albania,ALB,712,31ND,768177.0,29320904.0,0.02619895348383529
Albania,ALB,714,31ND,11530.0,29320904.0,0.0003932348061301248
Albania,ALB,813,31ND,26654.0,29320904.0,0.0009090442777616952
Albania,ALB,814,31ND,60404.0,29320904.0,0.0020601001933637517
Albania,ALB,901,31ND,146530.0,29320904.0,0.00499745846853835
Albania,ALB,909,31ND,237301.0,29320904.0,0.008093236143060255
Albania,ALB,910,31ND,64322.0,29320904.0,0.002193724995654977
Albania,ALB,9404,31ND,7692.0,29320904.0,0.00026233843267588203
Albania,ALB,9615,31ND,6703.0,29320904.0,0.000228608231178684
Albania,ALB,3824,33DG,2077.0,77770267.0,2.670686471990639e-05
Albania,ALB,4016,33DG,20867.0,77770267.0,0.0002683159105008602
Albania,ALB,4409,33DG,3800.0,77770267.0,4.8861861307484006e-05
Albania,ALB,4418,33DG,7761.0,77770267.0,9.979392252825878e-05
Albania,ALB,4419,33DG,143293.0,77770267.0,0.0018425164979824487
Albania,ALB,6601,33DG,35080.0,77770267.0,0.00045107213017540497
Albania,ALB,6603,33DG,714.0,77770267.0,9.180886571985153e-06
Albania,ALB,6802,33DG,11025.0,77770267.0,0.0001417636897144766
Albania,ALB,6811,33DG,3200.0,77770267.0,4.1146830574723374e-05
Albania,ALB,6902,33DG,20281.0,77770267.0,0.000260780897151864
Albania,ALB,7007,33DG,73211.0,77770267.0,0.0009413751916268978
Albania,ALB,7113,33DG,99859.0,77770267.0,0.0012840254232379066
Albania,ALB,7202,33DG,64719108.0,77770267.0,0.8321831786947574
Albania,ALB,7308,33DG,264076.0,77770267.0,0.0033955907596408277
Albania,ALB,7314,33DG,200385.0,77770267.0,0.002576627388973732
Albania,ALB,7323,33DG,8019.0,77770267.0,0.00010311138574334584
Albania,ALB,7326,33DG,294099.0,77770267.0,0.0037816380391236153
Albania,ALB,7604,33DG,106710.0,77770267.0,0.0013721182158214784
Albania,ALB,7610,33DG,5469133.0,77770267.0,0.07032421529425892
Albania,ALB,7615,33DG,2987.0,77770267.0,3.8407994664593346e-05
Albania,ALB,7616,33DG,9954.0,77770267.0,0.00012799235985649888
Albania,ALB,7907,33DG,2089.0,77770267.0,2.68611653345616e-05
Albania,ALB,8105,33DG,6450.0,77770267.0,8.29365803771768e-05
Albania,ALB,8302,33DG,14517.0,77770267.0,0.00018666516857914349
Albania,ALB,8308,33DG,2331.0,77770267.0,2.9972894396775057e-05
Albania,ALB,8412,33DG,16778.0,77770267.0,0.00021573797605709647
Albania,ALB,8413,33DG,11620.0,77770267.0,0.00014941442852446423
Albania,ALB,8414,33DG,28462.0,77770267.0,0.0003659753411930552
Albania,ALB,8415,33DG,7000.0,77770267.0,9.000869188220738e-05
Albania,ALB,8431,33DG,10964.0,77770267.0,0.00014097932825664594
Albania,ALB,8455,33DG,2200.0,77770267.0,2.828844602012232e-05
Albania,ALB,8471,33DG,3936.0,77770267.0,5.061060160690975e-05
Albania,ALB,8473,33DG,2701.0,77770267.0,3.473049668197744e-05
Albania,ALB,8474,33DG,22648.0,77770267.0,0.00029121669339260463
Albania,ALB,8477,33DG,62477.0,77770267.0,0.00080335329181781
Albania,ALB,8479,33DG,20006.0,77770267.0,0.0002572448413993487
Albania,ALB,8481,33DG,18883.0,77770267.0,0.00024280487554453168
Albania,ALB,8483,33DG,3219.0,77770267.0,4.1391139881260794e-05
Albania,ALB,8487,33DG,2041.0,77770267.0,2.624396287594075e-05
Albania,ALB,8501,33DG,37870.0,77770267.0,0.0004869470230827419
Albania,ALB,8504,33DG,4559.0,77770267.0,5.8621375184426204e-05
Albania,ALB,8507,33DG,81435.0,77770267.0,0.0010471225462039368
Albania,ALB,8511,33DG,7800.0,77770267.0,0.00010029539952588822
Albania,ALB,8512,33DG,22106.0,77770267.0,0.0002842474489640109
Albania,ALB,8516,33DG,251013.0,77770267.0,0.003227621682204074
Albania,ALB,8517,33DG,72685.0,77770267.0,0.0009346116813511775
Albania,ALB,8518,33DG,2308.0,77770267.0,2.9677151552019233e-05
Albania,ALB,8526,33DG,17095.0,77770267.0,0.00021981408396090502
Albania,ALB,8531,33DG,99748.0,77770267.0,0.0012825981425523458
Albania,ALB,8537,33DG,42934.0,77770267.0,0.0005520618824672416
Albania,ALB,8542,33DG,89391.0,77770267.0,0.0011494238537203428
Albania,ALB,8543,33DG,4350.0,77770267.0,5.593397281251458e-05
Albania,ALB,8544,33DG,841465.0,77770267.0,0.010819880559237376
Albania,ALB,8708,33DG,732493.0,77770267.0,0.00941867667755339
Albania,ALB,8903,33DG,480000.0,77770267.0,0.006172024586208505
Albania,ALB,8906,33DG,3718.0,77770267.0,4.780747377400672e-05
Albania,ALB,9007,33DG,2910.0,77770267.0,3.7417899053889066e-05
Albania,ALB,9015,33DG,3226.0,77770267.0,4.1481148573143e-05
Albania,ALB,9018,33DG,38385.0,77770267.0,0.0004935690911283614
Albania,ALB,9401,33DG,1779847.0,77770267.0,0.02288595717435302
Albania,ALB,9403,33DG,579205.0,77770267.0,0.0074476406259477036
Albania,ALB,9404,33DG,679843.0,77770267.0,0.008741682730753644
Albania,ALB,9406,33DG,81461.0,77770267.0,0.0010474568642023564
Albania,ALB,9614,33DG,80459.0,77770267.0,0.0010345727628786462
Albania,ALB,6309,Other,1483.0,1871498.0,0.0007924133501612078
Albania,ALB,7112,Other,91393.0,1871498.0,0.04883414248906491
Albania,ALB,8703,Other,32500.0,1871498.0,0.017365767957005566
Albania,ALB,9702,Other,26770.0,1871498.0,0.014304049483355044
Albania,ALB,9703,Other,54128.0,1871498.0,0.028922285783901453
Albania,ALB,9705,Other,134780.0,1871498.0,0.07201717554600646
Albania,ALB,9801,Other,469414.0,1871498.0,0.25082260306984033
Albania,ALB,9999,Other,1061030.0,1871498.0,0.5669415623206651
Algeria,DZA,1212,11,10830.0,14480827.0,0.0007478854626189513
Algeria,DZA,804,11,14469997.0,14480827.0,0.999252114537381
Algeria,DZA,2709,21,328046478.0,334188539.0,0.9816209705503994
Algeria,DZA,2711,21,6142061.0,334188539.0,0.018379029449600605
Algeria,DZA,1101,31ND,2923.0,1917425600.0,1.5244398531030356e-06
Algeria,DZA,1211,31ND,3192.0,1917425600.0,1.6647321283287341e-06
Algeria,DZA,1509,31ND,169484.0,1917425600.0,8.839143484889322e-05
Algeria,DZA,1512,31ND,8776.0,1917425600.0,4.576970287660705e-06
Algeria,DZA,1516,31ND,2627.0,1917425600.0,1.3700661970926016e-06
Algeria,DZA,1517,31ND,18291.0,1917425600.0,9.539353182725839e-06
Algeria,DZA,1604,31ND,41080.0,1917425600.0,2.1424560097664283e-05
Algeria,DZA,1806,31ND,12984.0,1917425600.0,6.77157955959282e-06
Algeria,DZA,1901,31ND,2232.0,1917425600.0,1.1640608115381374e-06
Algeria,DZA,1902,31ND,3787.0,1917425600.0,1.9750440382145725e-06
Algeria,DZA,1904,31ND,10719.0,1917425600.0,5.590308171540007e-06
Algeria,DZA,1905,31ND,44933.0,1917425600.0,2.343402528890821e-05
Algeria,DZA,2001,31ND,3977.0,1917425600.0,2.074135236329378e-06
Algeria,DZA,2005,31ND,144262.0,1917425600.0,7.523733906546361e-05
Algeria,DZA,2006,31ND,2209.0,1917425600.0,1.1520655612400293e-06
Algeria,DZA,2007,31ND,11081.0,1917425600.0,5.779102980579794e-06
Algeria,DZA,2009,31ND,4421.0,1917425600.0,2.3056957203450295e-06
Algeria,DZA,2103,31ND,12400.0,1917425600.0,6.467004508545208e-06
Algeria,DZA,2104,31ND,3180.0,1917425600.0,1.6584737368688516e-06
Algeria,DZA,2106,31ND,3456.0,1917425600.0,1.8024167404461482e-06
Algeria,DZA,2202,31ND,125042.0,1917425600.0,6.521348207721853e-05
Algeria,DZA,2710,31ND,1679957473.0,1917425600.0,0.8761526251657431
Algeria,DZA,2804,31ND,21594574.0,1917425600.0,0.011262274791783317
Algeria,DZA,2814,31ND,43314917.0,1917425600.0,0.022590142219859794
Algeria,DZA,2827,31ND,32316.0,1917425600.0,1.6853848201463462e-05
Algeria,DZA,3102,31ND,169552879.0,1917425600.0,0.08842735749434033
Algeria,DZA,3104,31ND,13860.0,1917425600.0,7.22844213616424e-06
Algeria,DZA,3105,31ND,268321.0,1917425600.0,0.00013993815457559344
Algeria,DZA,3305,31ND,3194.0,1917425600.0,1.6657751935720478e-06
