Country,iso3,HS_Section,sector_code,impVal,bea_total,weight
Laos,LAO,2,11,197304.0,1014712.0,0.19444334944299466
Laos,LAO,7,11,817408.0,1014712.0,0.8055566505570053
Laos,LAO,5,21,21267285.0,21267285.0,1.0
Laos,LAO,2,31ND,162775.0,75392934.0,0.0021590219582116278
Laos,LAO,4,31ND,331842.0,75392934.0,0.004401500013250579
Laos,LAO,6,31ND,730131.0,75392934.0,0.00968434256716949
Laos,LAO,7,31ND,1843382.0,75392934.0,0.024450328461815798
Laos,LAO,8,31ND,105579.0,75392934.0,0.0014003832242422082
Laos,LAO,9,31ND,40351.0,75392934.0,0.0005352093075459831
Laos,LAO,10,31ND,171062.0,75392934.0,0.00226893942076853
Laos,LAO,11,31ND,21965440.0,75392934.0,0.2913461359654739
Laos,LAO,12,31ND,50002268.0,75392934.0,0.6632222059430662
Laos,LAO,20,31ND,40104.0,75392934.0,0.0005319331384556542
Laos,LAO,1,33DG,54360.0,700781782.0,7.757050967400862e-05
Laos,LAO,6,33DG,17973785.0,700781782.0,0.02564819100848144
Laos,LAO,7,33DG,137772.0,700781782.0,0.00019659757650492118
Laos,LAO,9,33DG,529471.0,700781782.0,0.0007555433283224249
Laos,LAO,11,33DG,1226036.0,700781782.0,0.001749526074295122
Laos,LAO,12,33DG,1953065.0,700781782.0,0.0027869802699865276
Laos,LAO,13,33DG,7575.0,700781782.0,1.0809356342542592e-05
Laos,LAO,14,33DG,5353815.0,700781782.0,0.007639774802250781
Laos,LAO,15,33DG,59618.0,700781782.0,8.507355860458142e-05
Laos,LAO,16,33DG,452408683.0,700781782.0,0.6455771177567513
Laos,LAO,17,33DG,74200.0,700781782.0,0.00010588174793619278
Laos,LAO,18,33DG,140929290.0,700781782.0,0.201102959037825
Laos,LAO,20,33DG,80074112.0,700781782.0,0.11426397497302519
Laos,LAO,14,Other,318427.0,4863442.0,0.06547358845854438
Laos,LAO,21,Other,4545015.0,4863442.0,0.9345264115414557
Latvia,LVA,1,11,11878750.0,18500443.0,0.6420792194003139
Latvia,LVA,2,11,795822.0,18500443.0,0.04301637533760678
Latvia,LVA,4,11,552649.0,18500443.0,0.02987220360074621
Latvia,LVA,9,11,5273222.0,18500443.0,0.2850322016613332
Latvia,LVA,5,21,16946772.0,16946772.0,1.0
Latvia,LVA,1,31ND,3222180.0,130969757.0,0.02460247368405822
Latvia,LVA,2,31ND,989700.0,130969757.0,0.007556706392911762
Latvia,LVA,3,31ND,11180.0,130969757.0,8.536321862458674e-05
Latvia,LVA,4,31ND,98510750.0,130969757.0,0.7521641045726305
Latvia,LVA,5,31ND,157361.0,130969757.0,0.0012015063905173162
Latvia,LVA,6,31ND,4181822.0,130969757.0,0.031929676711548
Latvia,LVA,7,31ND,1333270.0,130969757.0,0.010179983765259639
Latvia,LVA,8,31ND,84900.0,130969757.0,0.0006482412577126489
Latvia,LVA,10,31ND,2971520.0,130969757.0,0.022688596726952774
Latvia,LVA,11,31ND,9873162.0,130969757.0,0.07538505244382487
Latvia,LVA,12,31ND,381870.0,130969757.0,0.002915711296616363
Latvia,LVA,13,31ND,8488004.0,130969757.0,0.06480888561166072
Latvia,LVA,16,31ND,569093.0,130969757.0,0.004345224523857061
Latvia,LVA,20,31ND,194945.0,130969757.0,0.001488473403825587
Latvia,LVA,2,33DG,2086.0,436772546.0,4.775941205791813e-06
Latvia,LVA,5,33DG,2906.0,436772546.0,6.65334858294871e-06
Latvia,LVA,6,33DG,1136826.0,436772546.0,0.002602787218224105
Latvia,LVA,7,33DG,22048.0,436772546.0,5.047936323360397e-05
Latvia,LVA,9,33DG,145761855.0,436772546.0,0.3337248559574072
Latvia,LVA,11,33DG,49069.0,436772546.0,0.00011234451535330703
Latvia,LVA,12,33DG,86158.0,436772546.0,0.00019726056683059013
Latvia,LVA,13,33DG,19287499.0,436772546.0,0.04415913769451984
Latvia,LVA,14,33DG,120337.0,436772546.0,0.00027551411164015787
Latvia,LVA,15,33DG,16759775.0,436772546.0,0.03837186002986552
Latvia,LVA,16,33DG,136485269.0,436772546.0,0.31248591572419937
Latvia,LVA,17,33DG,8415113.0,436772546.0,0.019266579543669397
Latvia,LVA,18,33DG,77783767.0,436772546.0,0.17808758291323556
Latvia,LVA,19,33DG,2554963.0,436772546.0,0.0058496419323938
Latvia,LVA,20,33DG,28304875.0,436772546.0,0.0648046111396388
Latvia,LVA,7,Other,853.0,27535287.0,3.0978431421470204e-05
Latvia,LVA,10,Other,7435.0,27535287.0,0.00027001716016252165
Latvia,LVA,11,Other,1126.0,27535287.0,4.089298215776723e-05
Latvia,LVA,15,Other,432133.0,27535287.0,0.01569378957263093
Latvia,LVA,17,Other,146735.0,27535287.0,0.005328980228170493
Latvia,LVA,21,Other,26947005.0,27535287.0,0.9786353416254568
Lebanon,LBN,1,11,48182.0,1330594.0,0.03621089528436172
Lebanon,LBN,2,11,1282412.0,1330594.0,0.9637891047156383
Lebanon,LBN,5,21,3000.0,3000.0,1.0
Lebanon,LBN,1,31ND,136277.0,145861103.0,0.0009342929485457134
Lebanon,LBN,2,31ND,6475959.0,145861103.0,0.04439812168429852
Lebanon,LBN,3,31ND,17421230.0,145861103.0,0.11943711957258406
Lebanon,LBN,4,31ND,42089197.0,145861103.0,0.2885566894417355
Lebanon,LBN,6,31ND,64921758.0,145861103.0,0.4450930142767397
Lebanon,LBN,7,31ND,601570.0,145861103.0,0.0041242660834670914
Lebanon,LBN,8,31ND,417291.0,145861103.0,0.0028608792297422844
Lebanon,LBN,9,31ND,2575.0,145861103.0,1.7653781214036205e-05
Lebanon,LBN,10,31ND,1582380.0,145861103.0,0.010848539929113247
Lebanon,LBN,11,31ND,12133089.0,145861103.0,0.08318248491511819
Lebanon,LBN,12,31ND,26856.0,145861103.0,0.00018412036826569178
Lebanon,LBN,20,31ND,52921.0,145861103.0,0.0003628177691759262
Lebanon,LBN,6,33DG,9900.0,101990462.0,9.706790032973867e-05
Lebanon,LBN,7,33DG,35405.0,101990462.0,0.00034714030415903006
Lebanon,LBN,9,33DG,1020610.0,101990462.0,0.010006916136922686
Lebanon,LBN,11,33DG,1125.0,101990462.0,1.1030443219288486e-05
Lebanon,LBN,12,33DG,24188.0,101990462.0,0.000237159431633911
Lebanon,LBN,13,33DG,2739656.0,101990462.0,0.026861884398562682
Lebanon,LBN,14,33DG,72136305.0,101990462.0,0.7072848145349121
Lebanon,LBN,15,33DG,2687861.0,101990462.0,0.02635404279274664
Lebanon,LBN,16,33DG,9254914.0,101990462.0,0.09074293633457607
Lebanon,LBN,17,33DG,281032.0,101990462.0,0.002755473350047184
Lebanon,LBN,18,33DG,8139908.0,101990462.0,0.07981048267042853
Lebanon,LBN,19,33DG,493342.0,101990462.0,0.0048371385943913065
Lebanon,LBN,20,33DG,5158966.0,101990462.0,0.05058282802954653
Lebanon,LBN,21,33DG,7250.0,101990462.0,7.108507852430357e-05
Lebanon,LBN,14,Other,110000.0,8386828.0,0.013115804926487106
Lebanon,LBN,15,Other,122056.0,8386828.0,0.014553297146430092
Lebanon,LBN,17,Other,12300.0,8386828.0,0.00146658545996174
Lebanon,LBN,21,Other,8142472.0,8386828.0,0.970864312467121
Liechtenstein,LIE,7,11,368202.0,368202.0,1.0
Liechtenstein,LIE,6,31ND,52233293.0,56061718.0,0.9317105301696248
Liechtenstein,LIE,7,31ND,517883.0,56061718.0,0.00923772974634848
Liechtenstein,LIE,8,31ND,2274.0,56061718.0,4.0562438703715786e-05
Liechtenstein,LIE,10,31ND,34904.0,56061718.0,0.000622599542882364
Liechtenstein,LIE,11,31ND,833808.0,56061718.0,0.014873036891234764
Liechtenstein,LIE,16,31ND,2140.0,56061718.0,3.817221584254696e-05
Liechtenstein,LIE,20,31ND,2437416.0,56061718.0,0.04347736899536329
Liechtenstein,LIE,5,33DG,55425.0,180544717.0,0.0003069876589077929
Liechtenstein,LIE,6,33DG,35382519.0,180544717.0,0.19597648487271993
Liechtenstein,LIE,7,33DG,3351.0,180544717.0,1.8560498782138278e-05
Liechtenstein,LIE,9,33DG,30623.0,180544717.0,0.00016961448946744867
Liechtenstein,LIE,12,33DG,1147.0,180544717.0,6.352996748168488e-06
Liechtenstein,LIE,13,33DG,8352958.0,180544717.0,0.046265313872352186
Liechtenstein,LIE,14,33DG,27842.0,180544717.0,0.00015421110328030257
Liechtenstein,LIE,15,33DG,69332695.0,180544717.0,0.38401951689342423
Liechtenstein,LIE,16,33DG,21952414.0,180544717.0,0.1215898995261102
Liechtenstein,LIE,17,33DG,11567859.0,180544717.0,0.06407198832630479
Liechtenstein,LIE,18,33DG,33313416.0,180544717.0,0.1845161495365162
Liechtenstein,LIE,20,33DG,524468.0,180544717.0,0.0029049202253866005
Liechtenstein,LIE,15,Other,32655.0,6745883.0,0.004840730264666612
Liechtenstein,LIE,16,Other,69615.0,6745883.0,0.010319627541716926
Liechtenstein,LIE,21,Other,6643613.0,6745883.0,0.9848396421936164
Lithuania,LTU,1,11,541216.0,12013693.0,0.045049927611767675
Lithuania,LTU,2,11,11401721.0,12013693.0,0.9490604595938984
Lithuania,LTU,8,11,873.0,12013693.0,7.266708080521118e-05
Lithuania,LTU,9,11,38685.0,12013693.0,0.0032200756253718153
Lithuania,LTU,11,11,31198.0,12013693.0,0.0025968700881569056
Lithuania,LTU,5,21,2736885.0,2736885.0,1.0
Lithuania,LTU,1,31ND,16703569.0,1263882875.0,0.013216073522635553
Lithuania,LTU,2,31ND,27948719.0,1263882875.0,0.02211337739661992
Lithuania,LTU,3,31ND,922642.0,1263882875.0,0.0007300059350831856
Lithuania,LTU,4,31ND,25633291.0,1263882875.0,0.02028138169053046
Lithuania,LTU,5,31ND,499839833.0,1263882875.0,0.39547955185325223
Lithuania,LTU,6,31ND,594210135.0,1263882875.0,0.4701465197081652
Lithuania,LTU,7,31ND,60739305.0,1263882875.0,0.04805770075807064
Lithuania,LTU,8,31ND,201073.0,1263882875.0,0.00015909148227045958
Lithuania,LTU,10,31ND,11780458.0,1263882875.0,0.009320846284905948
Lithuania,LTU,11,31ND,23837000.0,1263882875.0,0.01886013369711968
Lithuania,LTU,12,31ND,108555.0,1263882875.0,8.589007901543092e-05
Lithuania,LTU,13,31ND,29798.0,1263882875.0,2.357655174337258e-05
Lithuania,LTU,15,31ND,61054.0,1263882875.0,4.830669139337773e-05
Lithuania,LTU,16,31ND,57119.0,1263882875.0,4.519326998555938e-05
Lithuania,LTU,17,31ND,2830.0,1263882875.0,2.2391315334500437e-06
Lithuania,LTU,20,31ND,1807494.0,1263882875.0,0.0014301119476755313
Lithuania,LTU,5,33DG,14740.0,681978156.0,2.161359549469206e-05
Lithuania,LTU,6,33DG,15654265.0,681978156.0,0.022954202949573652
Lithuania,LTU,7,33DG,89655.0,681978156.0,0.00013146315495770805
Lithuania,LTU,9,33DG,28145138.0,681978156.0,0.041269852637332856
Lithuania,LTU,11,33DG,184903.0,681978156.0,0.00027112745235787286
Lithuania,LTU,12,33DG,65928.0,681978156.0,9.667171803080449e-05
Lithuania,LTU,13,33DG,6304279.0,681978156.0,0.009244106932949917
Lithuania,LTU,14,33DG,1457642.0,681978156.0,0.0021373734439670234
Lithuania,LTU,15,33DG,81486135.0,681978156.0,0.1194849633864226
Lithuania,LTU,16,33DG,173047674.0,681978156.0,0.2537437196155591
Lithuania,LTU,17,33DG,9628564.0,681978156.0,0.014118581240892413
Lithuania,LTU,18,33DG,153282630.0,681978156.0,0.2247617884112992
Lithuania,LTU,19,33DG,4371138.0,681978156.0,0.006409498547047305
Lithuania,LTU,20,33DG,208245465.0,681978156.0,0.30535503691411486
Lithuania,LTU,7,Other,17052.0,50952583.0,0.00033466409347687043
Lithuania,LTU,10,Other,8235.0,50952583.0,0.0001616208544324436
Lithuania,LTU,11,Other,127249.0,50952583.0,0.0024974003771310277
Lithuania,LTU,14,Other,263002.0,50952583.0,0.005161701027011722
Lithuania,LTU,15,Other,26420.0,50952583.0,0.000518521308330924
Lithuania,LTU,16,Other,406641.0,50952583.0,0.00798077302577575
Lithuania,LTU,17,Other,80917.0,50952583.0,0.0015880843567832469
Lithuania,LTU,21,Other,50023067.0,50952583.0,0.981757234957058
Luxembourg,LUX,1,11,294707.0,294707.0,1.0
Luxembourg,LUX,2,31ND,3412.0,135225650.0,2.523189942144852e-05
Luxembourg,LUX,4,31ND,4122625.0,135225650.0,0.03048700449951618
Luxembourg,LUX,6,31ND,26612670.0,135225650.0,0.19680193809384536
Luxembourg,LUX,7,31ND,44005006.0,135225650.0,0.32541907544907345
Luxembourg,LUX,8,31ND,35474.0,135225650.0,0.0002623318874784481
Luxembourg,LUX,10,31ND,760636.0,135225650.0,0.005624938759769319
Luxembourg,LUX,11,31ND,59648559.0,135225650.0,0.44110388080959495
Luxembourg,LUX,12,31ND,4425.0,135225650.0,3.2723081752611284e-05
Luxembourg,LUX,13,31ND,1942.0,135225650.0,1.4361180737530194e-05
Luxembourg,LUX,16,31ND,19179.0,135225650.0,0.00014182960111487725
Luxembourg,LUX,20,31ND,11722.0,135225650.0,8.668473769584394e-05
Luxembourg,LUX,6,33DG,51482.0,407485794.0,0.00012634060072288066
Luxembourg,LUX,7,33DG,81143.0,407485794.0,0.00019913086835120442
Luxembourg,LUX,9,33DG,4778383.0,407485794.0,0.011726502053222499
Luxembourg,LUX,12,33DG,317.0,407485794.0,7.779412305107255e-07
Luxembourg,LUX,13,33DG,4867061.0,407485794.0,0.011944124363756347
Luxembourg,LUX,14,33DG,318863.0,407485794.0,0.0007825131690357774
Luxembourg,LUX,15,33DG,271768706.0,407485794.0,0.6669403203783836
Luxembourg,LUX,16,33DG,81623066.0,407485794.0,0.2003089854955778
Luxembourg,LUX,17,33DG,31058592.0,407485794.0,0.07622006081517531
Luxembourg,LUX,18,33DG,12326967.0,407485794.0,0.03025128036733472
Luxembourg,LUX,20,33DG,611214.0,407485794.0,0.0014999639472094088
Luxembourg,LUX,7,Other,33229.0,155619825.0,0.00021352677912341825
Luxembourg,LUX,15,Other,5314698.0,155619825.0,0.034151805529918824
Luxembourg,LUX,17,Other,43160.0,155619825.0,0.0002773425558086831
Luxembourg,LUX,21,Other,150228738.0,155619825.0,0.965357325135149
Macau,MAC,1,11,64800.0,276150.0,0.23465507876154265
Macau,MAC,2,11,211350.0,276150.0,0.7653449212384573
Macau,MAC,2,31ND,191368.0,62614195.0,0.003056303766262586
Macau,MAC,3,31ND,48070.0,62614195.0,0.0007677172883880405
Macau,MAC,4,31ND,1546820.0,62614195.0,0.024703982858838958
Macau,MAC,6,31ND,8171015.0,62614195.0,0.130497804850801
Macau,MAC,7,31ND,398293.0,62614195.0,0.006361065569875968
Macau,MAC,8,31ND,442743.0,62614195.0,0.0070709684920488075
Macau,MAC,10,31ND,97163.0,62614195.0,0.001551772725018664
Macau,MAC,11,31ND,41756029.0,62614195.0,0.6668779978725271
Macau,MAC,12,31ND,9951389.0,62614195.0,0.1589318364629618
Macau,MAC,16,31ND,11305.0,62614195.0,0.00018055011327702927
Macau,MAC,9,33DG,8161.0,14812123.0,0.0005509676094372157
Macau,MAC,12,33DG,489.0,14812123.0,3.301349847013828e-05
Macau,MAC,13,33DG,210262.0,14812123.0,0.014195264244024978
Macau,MAC,14,33DG,222787.0,14812123.0,0.015040855385821466
Macau,MAC,15,33DG,2025016.0,14812123.0,0.1367134204867189
Macau,MAC,16,33DG,3302460.0,14812123.0,0.22295656064967864
Macau,MAC,17,33DG,97495.0,14812123.0,0.006582108452650576
Macau,MAC,18,33DG,713523.0,14812123.0,0.048171555151142076
Macau,MAC,19,33DG,4606.0,14812123.0,0.0003109615009273147
Macau,MAC,20,33DG,8227324.0,14812123.0,0.5554452930211287
Macau,MAC,21,Other,31090193.0,31090193.0,1.0
Macedonia,MKD,1,11,122268.0,20620821.0,0.00592934684802317
Macedonia,MKD,2,11,2518185.0,20620821.0,0.12211856162274043
Macedonia,MKD,4,11,17980368.0,20620821.0,0.8719520915292364
Macedonia,MKD,5,21,83752.0,83752.0,1.0
Macedonia,MKD,1,31ND,291501.0,20363613.0,0.014314797673674117
Macedonia,MKD,2,31ND,287521.0,20363613.0,0.014119351020862555
Macedonia,MKD,3,31ND,24107.0,20363613.0,0.0011838272510875157
Macedonia,MKD,4,31ND,13393811.0,20363613.0,0.6577325448092144
Macedonia,MKD,6,31ND,499976.0,20363613.0,0.024552421026661626
Macedonia,MKD,7,31ND,1557466.0,20363613.0,0.0764827931074903
Macedonia,MKD,8,31ND,4481.0,20363613.0,0.00022004935961020277
Macedonia,MKD,10,31ND,156991.0,20363613.0,0.0077093883094321225
Macedonia,MKD,11,31ND,3924472.0,20363613.0,0.1927198282544458
Macedonia,MKD,12,31ND,95888.0,20363613.0,0.0047087911167826655
Macedonia,MKD,20,31ND,127399.0,20363613.0,0.006256208070738724
Macedonia,MKD,7,33DG,38815.0,128334773.0,0.00030245115250252555
Macedonia,MKD,9,33DG,15677.0,128334773.0,0.0001221570711782067
Macedonia,MKD,12,33DG,17341.0,128334773.0,0.00013512315948850434
Macedonia,MKD,13,33DG,876063.0,128334773.0,0.006826388355399202
Macedonia,MKD,14,33DG,10250.0,128334773.0,7.98692338825425e-05
Macedonia,MKD,15,33DG,2091650.0,128334773.0,0.01629838859028488
Macedonia,MKD,16,33DG,35032034.0,128334773.0,0.2729738260416762
Macedonia,MKD,17,33DG,68420432.0,128334773.0,0.5331402425124483
Macedonia,MKD,18,33DG,668185.0,128334773.0,0.005206577955298211
Macedonia,MKD,19,33DG,5429441.0,128334773.0,0.04230685786150882
Macedonia,MKD,20,33DG,15731691.0,128334773.0,0.12258323003384282
Macedonia,MKD,21,33DG,3194.0,128334773.0,2.488803248983812e-05
Macedonia,MKD,11,Other,1260.0,4307834.0,0.0002924903791557428
Macedonia,MKD,21,Other,4306574.0,4307834.0,0.9997075096208442
Malaysia,MYS,1,11,14016064.0,89804132.0,0.15607370939234733
Malaysia,MYS,2,11,6133416.0,89804132.0,0.0682977037181318
Malaysia,MYS,4,11,620351.0,89804132.0,0.006907822459661433
Malaysia,MYS,7,11,69019972.0,89804132.0,0.7685612060701171
Malaysia,MYS,9,11,11096.0,89804132.0,0.00012355778907812394
Malaysia,MYS,11,11,3233.0,89804132.0,3.6000570664164985e-05
Malaysia,MYS,5,21,339245.0,339245.0,1.0
Malaysia,MYS,1,31ND,3497174.0,5262951909.0,0.0006644890663012896
Malaysia,MYS,2,31ND,5926928.0,5262951909.0,0.0011261603948659604
Malaysia,MYS,3,31ND,470968510.0,5262951909.0,0.08948751919899027
Malaysia,MYS,4,31ND,611214538.0,5262951909.0,0.11613530744120656
Malaysia,MYS,5,31ND,66547056.0,5262951909.0,0.0126444355089394
Malaysia,MYS,6,31ND,692172679.0,5262951909.0,0.1315179562663946
Malaysia,MYS,7,31ND,857614430.0,5262951909.0,0.16295311924348424
Malaysia,MYS,8,31ND,6113781.0,5262951909.0,0.0011616638543751512
Malaysia,MYS,9,31ND,64679.0,5262951909.0,1.2289490977372333e-05
Malaysia,MYS,10,31ND,208765063.0,5262951909.0,0.03966691442553328
Malaysia,MYS,11,31ND,238524770.0,5262951909.0,0.04532148005990833
Malaysia,MYS,12,31ND,3190168.0,5262951909.0,0.0006061556432891966
Malaysia,MYS,13,31ND,782288.0,5262951909.0,0.0001486405373878175
Malaysia,MYS,15,31ND,2753302.0,5262951909.0,0.0005231478545892979
Malaysia,MYS,16,31ND,2064180640.0,5262951909.0,0.39220967162365916
Malaysia,MYS,17,31ND,398049.0,5262951909.0,7.563227004208599e-05
Malaysia,MYS,20,31ND,30237854.0,5262951909.0,0.005745417120055998
Malaysia,MYS,5,33DG,334375.0,45238990715.0,7.391301059444955e-06
Malaysia,MYS,6,33DG,77959942.0,45238990715.0,0.001723290921566706
Malaysia,MYS,7,33DG,1229183326.0,45238990715.0,0.027170883049617567
Malaysia,MYS,9,33DG,322111264.0,45238990715.0,0.007120213313980871
Malaysia,MYS,10,33DG,356214.0,45238990715.0,7.874048345687104e-06
Malaysia,MYS,11,33DG,15197450.0,45238990715.0,0.000335936981789493
Malaysia,MYS,12,33DG,2944051.0,45238990715.0,6.507773390761864e-05
Malaysia,MYS,13,33DG,315457269.0,45238990715.0,0.0069731279149736446
Malaysia,MYS,14,33DG,9830239.0,45238990715.0,0.00021729571868500072
Malaysia,MYS,15,33DG,979864594.0,45238990715.0,0.021659735960358282
Malaysia,MYS,16,33DG,35547117574.0,45238990715.0,0.7857628344969588
Malaysia,MYS,17,33DG,649230186.0,45238990715.0,0.014351120034707874
Malaysia,MYS,18,33DG,4212993833.0,45238990715.0,0.09312749392534718
Malaysia,MYS,19,33DG,5183303.0,45238990715.0,0.00011457600883835279
Malaysia,MYS,20,33DG,1871108224.0,45238990715.0,0.0413605209671398
Malaysia,MYS,21,33DG,118871.0,45238990715.0,2.6276227237002807e-06
Malaysia,MYS,6,Other,372720.0,1942761954.0,0.00019185057604849512
Malaysia,MYS,7,Other,355708.0,1942761954.0,0.0001830939705544594
Malaysia,MYS,11,Other,2554.0,1942761954.0,1.3146232325280548e-06
Malaysia,MYS,14,Other,13865031.0,1942761954.0,0.007136762675145531
Malaysia,MYS,15,Other,3477953.0,1942761954.0,0.0017902105776979819
Malaysia,MYS,16,Other,969417.0,1942761954.0,0.0004989890799560098
Malaysia,MYS,17,Other,114000.0,1942761954.0,5.867934553962343e-05
Malaysia,MYS,21,Other,1923604571.0,1942761954.0,0.9901390991518254
Maldives,MDV,1,11,2778022.0,2778022.0,1.0
Maldives,MDV,1,31ND,608320.0,839862.0,0.7243094698891008
Maldives,MDV,4,31ND,193692.0,839862.0,0.23062360244897376
Maldives,MDV,6,31ND,18575.0,839862.0,0.02211672870066749
Maldives,MDV,7,31ND,5298.0,839862.0,0.006308179200868714
Maldives,MDV,8,31ND,6401.0,839862.0,0.007621490197199063
Maldives,MDV,11,31ND,7576.0,839862.0,0.009020529563190143
Maldives,MDV,16,33DG,51937.0,248119.0,0.20932294584453429
Maldives,MDV,17,33DG,193406.0,248119.0,0.7794888742901591
Maldives,MDV,18,33DG,2008.0,248119.0,0.00809289091121599
Maldives,MDV,20,33DG,768.0,248119.0,0.0030952889540905777
Maldives,MDV,21,Other,899286.0,899286.0,1.0
Malta,MLT,1,11,163708.0,273238.0,0.5991406758942753
Malta,MLT,2,11,109530.0,273238.0,0.40085932410572467
Malta,MLT,4,31ND,11643.0,27496605.0,0.00042343409304530506
Malta,MLT,6,31ND,14461346.0,27496605.0,0.5259320559756377
Malta,MLT,7,31ND,6410437.0,27496605.0,0.23313558164726153
Malta,MLT,8,31ND,18518.0,27496605.0,0.0006734649604923953
Malta,MLT,10,31ND,2457737.0,27496605.0,0.08938328931880864
Malta,MLT,11,31ND,4122776.0,27496605.0,0.14993763775564292
Malta,MLT,12,31ND,9986.0,27496605.0,0.00036317210797478453
Malta,MLT,17,31ND,3248.0,27496605.0,0.00011812367381354898
Malta,MLT,20,31ND,914.0,27496605.0,3.3240467323147716e-05
Malta,MLT,6,33DG,143623.0,176789697.0,0.0008123946272728778
Malta,MLT,7,33DG,9358304.0,176789697.0,0.052934668472224375
Malta,MLT,9,33DG,161196.0,176789697.0,0.0009117952162110443
Malta,MLT,11,33DG,376.0,176789697.0,2.126820772819131e-06
Malta,MLT,12,33DG,3802.0,176789697.0,2.1505778133665787e-05
Malta,MLT,13,33DG,437803.0,176789697.0,0.0024764056244748244
Malta,MLT,14,33DG,148405.0,176789697.0,0.0008394437148676147
Malta,MLT,15,33DG,970278.0,176789697.0,0.005488317568642024
Malta,MLT,16,33DG,155695483.0,176789697.0,0.8806818815917763
Malta,MLT,17,33DG,3956965.0,176789697.0,0.022382328083293226
Malta,MLT,18,33DG,3279086.0,176789697.0,0.018547947395373385
Malta,MLT,20,33DG,2634376.0,176789697.0,0.014901185106957902
Malta,MLT,21,Other,15886854.0,15886854.0,1.0
Marshall Islands,MHL,1,11,11416812.0,11416812.0,1.0
Marshall Islands,MHL,5,21,22743.0,22743.0,1.0
Marshall Islands,MHL,1,31ND,6122155.0,6458982.0,0.9478513796756207
Marshall Islands,MHL,4,31ND,4550.0,6458982.0,0.0007044453754477099
Marshall Islands,MHL,6,31ND,18641.0,6458982.0,0.0028860585151034637
Marshall Islands,MHL,7,31ND,213053.0,6458982.0,0.03298553858796944
Marshall Islands,MHL,8,31ND,5300.0,6458982.0,0.0008205627450270027
Marshall Islands,MHL,11,31ND,69065.0,6458982.0,0.01069286150665848
Marshall Islands,MHL,12,31ND,18218.0,6458982.0,0.0028205683186607426
Marshall Islands,MHL,17,31ND,8000.0,6458982.0,0.001238585275512457
Marshall Islands,MHL,6,33DG,10245.0,700328.0,0.014628859620063741
Marshall Islands,MHL,9,33DG,34100.0,700328.0,0.0486914702824962
Marshall Islands,MHL,11,33DG,2000.0,700328.0,0.002855804708650804
Marshall Islands,MHL,13,33DG,63004.0,700328.0,0.08996355993191761
Marshall Islands,MHL,14,33DG,16950.0,700328.0,0.024202944905815562
Marshall Islands,MHL,15,33DG,271797.0,700328.0,0.3880995761985812
Marshall Islands,MHL,16,33DG,140139.0,700328.0,0.20010480803280747
Marshall Islands,MHL,18,33DG,7140.0,700328.0,0.010195222809883369
Marshall Islands,MHL,20,33DG,154953.0,700328.0,0.221257753509784
Marshall Islands,MHL,21,Other,1850098.0,1850098.0,1.0
Martinique,MTQ,4,31ND,1016768.0,1135725.0,0.8952589755442558
Martinique,MTQ,7,31ND,90191.0,1135725.0,0.07941270994298796
Martinique,MTQ,8,31ND,2232.0,1135725.0,0.001965264478636994
Martinique,MTQ,9,31ND,12424.0,1135725.0,0.010939267868542121
Martinique,MTQ,10,31ND,12088.0,1135725.0,0.010643421602940854
Martinique,MTQ,11,31ND,252.0,1135725.0,0.00022188469920095093
Martinique,MTQ,12,31ND,1770.0,1135725.0,0.0015584758634352505
Martinique,MTQ,14,33DG,142894.0,210673.0,0.6782739126513602
Martinique,MTQ,16,33DG,14104.0,210673.0,0.06694735443080034
Martinique,MTQ,18,33DG,52245.0,210673.0,0.24799096229701956
Martinique,MTQ,20,33DG,1430.0,210673.0,0.0067877706208199435
Martinique,MTQ,21,Other,1461360.0,1461360.0,1.0
Mexico,MEX,1,11,1786065035.0,21967232441.0,0.08130587409210725
Mexico,MEX,2,11,20124684488.0,21967232441.0,0.9161228908580655
Mexico,MEX,3,11,4565208.0,21967232441.0,0.00020781898731491645
Mexico,MEX,4,11,45279430.0,21967232441.0,0.0020612259701631662
Mexico,MEX,7,11,846401.0,21967232441.0,3.8530160878175235e-05
Mexico,MEX,9,11,4377217.0,21967232441.0,0.00019926119559013228
Mexico,MEX,11,11,1410890.0,21967232441.0,6.422702558410098e-05
Mexico,MEX,14,11,3772.0,21967232441.0,1.717102966944474e-07
Mexico,MEX,5,21,12481920596.0,12481920596.0,1.0
Mexico,MEX,1,31ND,2358130410.0,60103879452.0,0.0392342462999122
Mexico,MEX,2,31ND,1705487510.0,60103879452.0,0.028375664358937628
Mexico,MEX,3,31ND,641258277.0,60103879452.0,0.010669166164425708
Mexico,MEX,4,31ND,22489450009.0,60103879452.0,0.3741763462533307
Mexico,MEX,5,31ND,4192209314.0,60103879452.0,0.06974939641538398
Mexico,MEX,6,31ND,6725845851.0,60103879452.0,0.11190368928467216
Mexico,MEX,7,31ND,11560686845.0,60103879452.0,0.19234510235287833
Mexico,MEX,8,31ND,351997093.0,60103879452.0,0.005856478753274337
Mexico,MEX,9,31ND,57377469.0,60103879452.0,0.0009546383615024824
Mexico,MEX,10,31ND,2162052943.0,60103879452.0,0.03597193663225438
Mexico,MEX,11,31ND,4577826046.0,60103879452.0,0.07616523405375074
Mexico,MEX,12,31ND,1184288688.0,60103879452.0,0.019704030734751382
Mexico,MEX,13,31ND,69253916.0,60103879452.0,0.0011522370374662317
