Country,iso3,HS8,summary_code,impVal,bea_total,weight
Albania,ALB,8029290,113FF,2232.0,1320785.0,0.0016899041100557623
Albania,ALB,25010000,212,2355.0,36615.0,0.06431790249897583
Albania,ALB,25151210,212,2112.0,36615.0,0.05768127816468661
Albania,ALB,26100000,212,32148.0,36615.0,0.8780008193363376
Albania,ALB,10062040,311FT,49103.0,6862452.0,0.007155314164674667
Albania,ALB,10063090,311FT,6850.0,6862452.0,0.0009981854882190797
Albania,ALB,11010000,311FT,11510.0,6862452.0,0.001677243061226512
Albania,ALB,11022000,311FT,12980.0,6862452.0,0.0018914522097932343
Albania,ALB,11062090,311FT,164135.0,6862452.0,0.02391783578231221
Albania,ALB,12119040,311FT,324067.0,6862452.0,0.047223208264334675
Albania,ALB,12119089,311FT,697607.0,6862452.0,0.10165564728175877
Albania,ALB,15092020,311FT,586447.0,6862452.0,0.08545735547585614
Albania,ALB,15092090,311FT,455745.0,6862452.0,0.0664113934785992
Albania,ALB,15093020,311FT,115671.0,6862452.0,0.016855637023034914
Albania,ALB,15121900,311FT,79696.0,6862452.0,0.011613341703519383
Albania,ALB,15159021,311FT,6016.0,6862452.0,0.0008766545835220414
Albania,ALB,17049035,311FT,24774.0,6862452.0,0.0036100798956408002
Albania,ALB,18063100,311FT,4452.0,6862452.0,0.0006487477070877873
Albania,ALB,18063230,311FT,34117.0,6862452.0,0.004971546613367933
Albania,ALB,18069090,311FT,3600.0,6862452.0,0.0005245938332246259
Albania,ALB,19021920,311FT,15489.0,6862452.0,0.0022570649674489526
Albania,ALB,19023000,311FT,9185.0,6862452.0,0.001338442877268941
Albania,ALB,19053100,311FT,49891.0,6862452.0,0.007270141925947169
Albania,ALB,19059010,311FT,129339.0,6862452.0,0.018847344943177746
Albania,ALB,19059090,311FT,12454.0,6862452.0,0.0018148032219387474
Albania,ALB,20019030,311FT,27263.0,6862452.0,0.003972778243111937
Albania,ALB,20019035,311FT,9099.0,6862452.0,0.0013259109134752419
Albania,ALB,20019038,311FT,54588.0,6862452.0,0.007954591157796077
Albania,ALB,20049080,311FT,17981.0,6862452.0,0.002620200476447777
Albania,ALB,20052000,311FT,2208.0,6862452.0,0.0003217508843777705
Albania,ALB,20057004,311FT,20539.0,6862452.0,0.0029929535390557194
Albania,ALB,20057012,311FT,29876.0,6862452.0,0.0043535459337274785
Albania,ALB,20057018,311FT,7200.0,6862452.0,0.0010491876664492517
Albania,ALB,20057025,311FT,66641.0,6862452.0,0.00971096045553397
Albania,ALB,20057075,311FT,3781.0,6862452.0,0.0005509692453950862
Albania,ALB,20057093,311FT,191734.0,6862452.0,0.027939576116525113
Albania,ALB,20057097,311FT,60272.0,6862452.0,0.00878286653225407
Albania,ALB,20059955,311FT,24796.0,6862452.0,0.0036132857468438393
Albania,ALB,20059997,311FT,14768.0,6862452.0,0.0021520004802947986
Albania,ALB,20079925,311FT,7635.0,6862452.0,0.0011125760879638939
Albania,ALB,20079945,311FT,71335.0,6862452.0,0.01039497252585519
Albania,ALB,20079975,311FT,5803.0,6862452.0,0.0008456161150562511
Albania,ALB,20081930,311FT,3465.0,6862452.0,0.0005049215644787024
