Country,naics_2024,naics_2022_mapped,impVal,continent,hs_code_count,manual_bea_2024,manual_bea_2022,bea_2024,bea_2024_match_level,bea_2022,bea_2022_match_level,mapping_discrepancy
Portugal,332216,332216,5061819.0,Europe,30,,,332200,level_4,332200,level_4,both_mapped_same
Portugal,332311,332311,105512.0,Europe,2,,,332310,level_5,332310,level_5,both_mapped_same
Portugal,332312,332312,55092863.0,Europe,6,,,332310,level_5,332310,level_5,both_mapped_same
Portugal,332313,332313,4163.0,Europe,1,,,332310,level_5,332310,level_5,both_mapped_same
Portugal,332321,332321,16828809.0,Europe,7,,,332320,level_5,332320,level_5,both_mapped_same
Portugal,332322,332322,970603.0,Europe,2,,,332320,level_5,332320,level_5,both_mapped_same
Portugal,332323,332323,3415331.0,Europe,4,,,332320,level_5,332320,level_5,both_mapped_same
Portugal,332410,332410,24262803.0,Europe,5,,,332410,level_5,332410,level_5,both_mapped_same
Portugal,332420,332420,10494540.0,Europe,4,,,332420,level_5,332420,level_5,both_mapped_same
Portugal,332420,332439,4398497.0,Europe,1,,,332420,level_5,332430,level_5,both_mapped_different
Portugal,332431,332431,1174362.0,Europe,1,,,332430,level_5,332430,level_5,both_mapped_same
Portugal,332439,332439,1371916.0,Europe,4,,,332430,level_5,332430,level_5,both_mapped_same
Portugal,332439,332999,56849.0,Europe,1,,,332430,level_5,332999,exact,both_mapped_different
Portugal,332510,332510,10341812.0,Europe,29,,,332500,level_4,332500,level_4,both_mapped_same
Portugal,332510,335999,11745.0,Europe,1,,,332500,level_4,335999,exact,both_mapped_different
Portugal,332613,332613,63420.0,Europe,4,,,332600,level_4,332600,level_4,both_mapped_same
Portugal,332618,332618,39957655.0,Europe,20,,,332600,level_4,332600,level_4,both_mapped_same
Portugal,332721,333111,4350.0,Europe,1,,,332720,level_5,333111,exact,both_mapped_different
Portugal,332722,332722,1570658.0,Europe,21,,,332720,level_5,332720,level_5,both_mapped_same
Portugal,332911,332911,20090305.0,Europe,25,,,33291A,exact,33291A,exact,both_mapped_same
Portugal,332912,332912,278061.0,Europe,5,,,33291A,exact,33291A,exact,both_mapped_same
Portugal,332913,332913,15788072.0,Europe,6,,,332913,exact,332913,exact,both_mapped_same
