Country,iso3,usummary_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Laos,LAO,332,59724.0,Asia,RoAsia,6.047806492546156e-07,2.5998481760752584e-06,98753159635.0,22972110660.0
Laos,LAO,3332OM,195651.0,Asia,RoAsia,9.827680114014238e-07,4.8664567758361455e-06,199081571368.0,40203994202.0
Laos,LAO,3341,1757054.0,Asia,RoAsia,1.141031006204578e-05,3.094524607087527e-05,153988278184.0,56779448319.0
Laos,LAO,3342,91440233.0,Asia,RoAsia,0.0007540816499715944,0.0018036430869975808,121260387391.0,50697520845.0
Laos,LAO,3344,109529400.0,Asia,RoAsia,0.0008348865720593419,0.0011939910021916238,131190755326.0,91733857122.0
Laos,LAO,334X,3498024.0,Asia,RoAsia,5.982762502081786e-05,0.00011835318407578095,58468374748.0,29555808129.0
Laos,LAO,335,248294421.0,Asia,RoAsia,0.0012162967568239368,0.0045897249511147094,204139672006.0,54097886833.0
Laos,LAO,3365AO,74200.0,Asia,RoAsia,4.814651647750869e-06,2.4359333907894514e-05,15411291497.0,3046060302.0
Laos,LAO,337,72496944.0,Asia,RoAsia,0.0015220776466531717,0.0036162527690084528,47630253397.0,20047532247.0
Laos,LAO,3391,141054406.0,Asia,RoAsia,0.002444038486928608,0.01329987451677963,57713659893.0,10605694499.0
Laos,LAO,3399,13762545.0,Asia,RoAsia,0.0001447714152953672,0.00041176596689714864,95063966681.0,33423221214.0
Laos,LAO,S003,4863442.0,Asia,RoAsia,3.315420515759345e-05,0.0001918516139306598,146691557734.0,25350018696.0
Latvia,LVA,111,759680.0,Europe,Europe,1.5114025734555842e-05,0.0006165149805791735,50263246427.0,1232216611.0
Latvia,LVA,112,63506.0,Europe,Europe,4.5980688206960375e-06,2.8375552910087833e-05,13811450519.0,2238053306.0
Latvia,LVA,113FF,17677257.0,Europe,Europe,0.001107713673101411,0.008818962249459553,15958326984.0,2004459992.0
Latvia,LVA,212,16946772.0,Europe,Europe,0.003185826481135021,0.03667887894037957,5319427188.0,462030806.0
Latvia,LVA,311,19860065.0,Europe,Europe,0.00017206019195585627,0.0009245596072717976,115425100799.0,21480567444.0
Latvia,LVA,3121,82873745.0,Europe,Europe,0.0026937982317398607,0.006060528545828905,30764644517.0,13674342819.0
Latvia,LVA,313TT,11407756.0,Europe,Europe,0.000336989614048331,0.003834597099545927,33851951290.0,2974955570.0
Latvia,LVA,315AL,2996854.0,Europe,Europe,2.471489893128266e-05,0.00028849785366970955,121256979781.0,10387786120.0
Latvia,LVA,321,147185565.0,Europe,Europe,0.0063637747479619615,0.048670003908148116,23128657256.0,3024153548.0
Latvia,LVA,322,447527.0,Europe,Europe,1.6850666762044546e-05,8.793123427465754e-05,26558414947.0,5089511181.0
Latvia,LVA,323,2576195.0,Europe,Europe,0.0003800091079016802,0.0020789161910522006,6779298039.0,1239200989.0
Latvia,LVA,324,157361.0,Europe,Europe,2.6306013205028085e-06,1.0907374623906966e-05,59819402801.0,14427028082.0
Latvia,LVA,3251,487094.0,Europe,Europe,7.639804114340282e-06,1.758409693063521e-05,63757393869.0,27700825463.0
Latvia,LVA,3252,4725153.0,Europe,Europe,0.00021687428430427203,0.0008497786407401399,21787520891.0,5560451597.0
Latvia,LVA,3254,2403333.0,Europe,Europe,9.539203981407326e-06,1.2949980913659271e-05,251942720240.0,185585833371.0
Latvia,LVA,325X,1860488.0,Europe,Europe,3.485416077775548e-05,0.00011627994656559431,53379222408.0,16000076152.0
Latvia,LVA,326,1174186.0,Europe,Europe,1.5314115661163897e-05,0.00011945367325700104,76673444682.0,9829634937.0
Latvia,LVA,327,21175571.0,Europe,Europe,0.0007136574713156548,0.0033226100402033555,29671897025.0,6373173723.0
Latvia,LVA,3311IS,2632610.0,Europe,Europe,6.961244709851714e-05,0.0003035328297092693,37818093024.0,8673229853.0
Latvia,LVA,3313NF,2215614.0,Europe,Europe,2.5509515400452774e-05,9.379248609581068e-05,86854413548.0,23622510632.0
Latvia,LVA,332,16482517.0,Europe,Europe,0.00016690622417470764,0.00074915652129291,98753159635.0,22001432987.0
Latvia,LVA,33311,2767046.0,Europe,Europe,0.00017946585718639667,0.0004955595743748079,15418230762.0,5583679830.0
Latvia,LVA,33312,4979872.0,Europe,Europe,0.00015240349740210313,0.0004840471878189231,32675575593.0,10287988703.0
Latvia,LVA,33313,14273.0,Europe,Europe,4.518154728692651e-06,1.1437537809815107e-05,3159033025.0,1247908443.0
Latvia,LVA,3332OM,91486178.0,Europe,Europe,0.000459541168835205,0.0013659127625447118,199081571368.0,66978053437.0
Latvia,LVA,3341,2710971.0,Europe,Europe,1.7605047812539804e-05,0.0006945389580416167,153988278184.0,3903267007.0
Latvia,LVA,3342,36508329.0,Europe,Europe,0.00030107382786334115,0.008849357026790888,121260387391.0,4125534645.0
Latvia,LVA,3344,2707260.0,Europe,Europe,2.063605772581037e-05,0.00026356174322018157,131190755326.0,10271824609.0
Latvia,LVA,3345,16828819.0,Europe,Europe,0.00022644771674545648,0.0005251627457541263,74316576214.0,32044959655.0
Latvia,LVA,334X,3205845.0,Europe,Europe,5.4830410693255346e-05,0.001390917776905742,58468374748.0,2304841489.0
Latvia,LVA,335,33226973.0,Europe,Europe,0.0001627658782513543,0.0012432289299457266,204139672006.0,26726351197.0
Latvia,LVA,336111,87500.0,Europe,Europe,4.174153924916622e-07,1.6293261031381584e-06,209623319058.0,53703184299.0
Latvia,LVA,33612,3392451.0,Europe,Europe,0.0001679445512292496,0.006784571523521089,20199827712.0,500024355.0
Latvia,LVA,3362BP,2930291.0,Europe,Europe,1.9097491646192813e-05,0.0001716255450084376,153438527650.0,17073746218.0
Latvia,LVA,3364,626975.0,Europe,Europe,1.004798742538908e-05,1.9066592202408988e-05,62398067738.0,32883432621.0
Latvia,LVA,3365AO,153282.0,Europe,Europe,9.946084014427879e-06,4.252398702823922e-05,15411291497.0,3604600855.0
Latvia,LVA,337,21790614.0,Europe,Europe,0.00045749523560948525,0.004387203068434906,47630253397.0,4966857850.0
Latvia,LVA,3391,15117723.0,Europe,Europe,0.00026194358541856404,0.0007592755266810326,57713659893.0,19910720771.0
Latvia,LVA,3399,8546267.0,Europe,Europe,8.99001724667997e-05,0.000721250527805065,95063966681.0,11849235003.0
Latvia,LVA,S003,27535287.0,Europe,Europe,0.00018770873678995573,0.00048006371566431495,146691557734.0,57357567551.0
Lebanon,LBN,111,1239394.0,Asia,RoAsia,2.4658057091478128e-05,0.0003673148094700927,50263246427.0,3374201007.0
Lebanon,LBN,112,48182.0,Asia,RoAsia,3.4885546549739625e-06,1.4398793194772562e-05,13811450519.0,3346252658.0
Lebanon,LBN,113FF,43018.0,Asia,RoAsia,2.6956459811313764e-06,8.263639970031921e-06,15958326984.0,5205696298.0
Lebanon,LBN,212,3000.0,Asia,RoAsia,5.639704979452761e-07,3.3892644706705553e-06,5319427188.0,885147803.0
Lebanon,LBN,311,58700791.0,Asia,RoAsia,0.0005085617477798084,0.0019515752819021716,115425100799.0,30078671084.0
Lebanon,LBN,3121,7421872.0,Asia,RoAsia,0.00024124679860671898,0.005013599752215548,30764644517.0,1480347927.0
Lebanon,LBN,313TT,329369.0,Asia,RoAsia,9.729690237894703e-06,2.4856881545674827e-05,33851951290.0,13250616309.0
Lebanon,LBN,315AL,12299806.0,Asia,RoAsia,0.00010143585979309771,0.00019309617030870553,121256979781.0,63697824666.0
Lebanon,LBN,321,1117489.0,Asia,RoAsia,4.831620736262598e-05,0.0003176873955748942,23128657256.0,3517574243.0
Lebanon,LBN,322,243697.0,Asia,RoAsia,9.175886455811537e-06,6.586939504724766e-05,26558414947.0,3699699987.0
Lebanon,LBN,323,1338971.0,Asia,RoAsia,0.00019750879697236453,0.0012448201657722664,6779298039.0,1075634085.0
Lebanon,LBN,3251,203150.0,Asia,RoAsia,3.186297112730249e-06,1.826331011029105e-05,63757393869.0,11123394323.0
Lebanon,LBN,3252,170948.0,Asia,RoAsia,7.846142792253857e-06,2.9476248261479764e-05,21787520891.0,5799516902.0
Lebanon,LBN,3254,9842.0,Asia,RoAsia,3.9064434926417144e-08,2.385267836612025e-07,251942720240.0,41261613681.0
Lebanon,LBN,325X,64708766.0,Asia,RoAsia,0.0012122463213383571,0.005000610848125844,53379222408.0,12940172304.0
Lebanon,LBN,326,433891.0,Asia,RoAsia,5.658947524785737e-06,1.9576599041627816e-05,76673444682.0,22163757815.0
Lebanon,LBN,327,2739656.0,Asia,RoAsia,9.233167659255854e-05,0.0004217439266910122,29671897025.0,6496017670.0
Lebanon,LBN,3311IS,12734.0,Asia,RoAsia,3.367171367397819e-07,1.4280854086734727e-06,37818093024.0,8916833631.0
Lebanon,LBN,3313NF,362231.0,Asia,RoAsia,4.170553748541672e-06,2.7211048519568833e-05,86854413548.0,13311908938.0
Lebanon,LBN,332,3077038.0,Asia,RoAsia,3.115888151197381e-05,0.00013394668193714856,98753159635.0,22972110660.0
Lebanon,LBN,33312,36778.0,Asia,RoAsia,1.1255501802967122e-06,1.0206882745203218e-05,32675575593.0,3603254874.0
Lebanon,LBN,3332OM,6178528.0,Asia,RoAsia,3.103515788801497e-05,0.00015367945704490826,199081571368.0,40203994202.0
Lebanon,LBN,3341,8900.0,Asia,RoAsia,5.779660702073326e-08,1.567468558341348e-07,153988278184.0,56779448319.0
Lebanon,LBN,3342,202125.0,Asia,RoAsia,1.6668675100653835e-06,3.98688134313247e-06,121260387391.0,50697520845.0
Lebanon,LBN,3344,392440.0,Asia,RoAsia,2.9913693158089805e-06,4.278027898446269e-06,131190755326.0,91733857122.0
Lebanon,LBN,3345,7758003.0,Asia,RoAsia,0.00010439128651002793,0.0005395536120172142,74316576214.0,14378558177.0
Lebanon,LBN,335,2778763.0,Asia,RoAsia,1.361206752560241e-05,5.136546291684243e-05,204139672006.0,54097886833.0
Lebanon,LBN,3362BP,1713489.0,Asia,RoAsia,1.116726695858646e-05,8.090061067297092e-05,153438527650.0,21180173867.0
Lebanon,LBN,337,3178643.0,Asia,RoAsia,6.673579864263765e-05,0.0001585553254553645,47630253397.0,20047532247.0
Lebanon,LBN,3391,66530.0,Asia,RoAsia,1.1527600246344682e-06,6.273045108575685e-06,57713659893.0,10605694499.0
Lebanon,LBN,3399,72367115.0,Asia,RoAsia,0.0007612465324830979,0.002165174760884135,95063966681.0,33423221214.0
Lebanon,LBN,S003,8386828.0,Asia,RoAsia,5.7173215211253505e-05,0.0003308410972226764,146691557734.0,25350018696.0
Liechtenstein,LIE,113FF,368202.0,Europe,Europe,2.3072719362697826e-05,0.00018369136898193576,15958326984.0,2004459992.0
Liechtenstein,LIE,313TT,3262886.0,Europe,Europe,9.638694006285745e-05,0.0010967847832429982,33851951290.0,2974955570.0
Liechtenstein,LIE,315AL,10612.0,Europe,Europe,8.751661157292667e-08,1.021584375863141e-06,121256979781.0,10387786120.0
Liechtenstein,LIE,321,30623.0,Europe,Europe,1.3240284406071964e-06,1.0126139269698219e-05,23128657256.0,3024153548.0
Liechtenstein,LIE,322,16110.0,Europe,Europe,6.065874048639248e-07,3.1653334528748726e-06,26558414947.0,5089511181.0
Liechtenstein,LIE,323,20165.0,Europe,Europe,2.9744967523178103e-06,1.627258223564894e-05,6779298039.0,1239200989.0
Liechtenstein,LIE,3251,25585963.0,Europe,Europe,0.0004013018953153974,0.0009236534497564045,63757393869.0,27700825463.0
Liechtenstein,LIE,3252,21365.0,Europe,Europe,9.806072066154834e-07,3.8423138170156795e-06,21787520891.0,5560451597.0
Liechtenstein,LIE,325X,26649470.0,Europe,Europe,0.0004992479994614162,0.0016655839476532011,53379222408.0,16000076152.0
Liechtenstein,LIE,326,495147.0,Europe,Europe,6.45786819743918e-06,5.0372877850855225e-05,76673444682.0,9829634937.0
Liechtenstein,LIE,327,8628253.0,Europe,Europe,0.0002907887214872134,0.0013538392918526127,29671897025.0,6373173723.0
Liechtenstein,LIE,3311IS,38609669.0,Europe,Europe,0.0010209311446639485,0.004451590659348804,37818093024.0,8673229853.0
Liechtenstein,LIE,3313NF,582805.0,Europe,Europe,6.710136839251277e-06,2.46715943567196e-05,86854413548.0,23622510632.0
Liechtenstein,LIE,332,30943845.0,Europe,Europe,0.0003133453665115229,0.0014064467990918504,98753159635.0,22001432987.0
Liechtenstein,LIE,33312,992231.0,Europe,Europe,3.0366136846647102e-05,9.64455763555284e-05,32675575593.0,10287988703.0
Liechtenstein,LIE,3332OM,13639188.0,Europe,Europe,6.851055025474014e-05,0.00020363667350872043,199081571368.0,66978053437.0
Liechtenstein,LIE,3341,6416.0,Europe,Europe,4.166550906123872e-08,1.643751244404685e-06,153988278184.0,3903267007.0
Liechtenstein,LIE,3342,76332.0,Europe,Europe,6.294883402761205e-07,1.8502329169023375e-05,121260387391.0,4125534645.0
Liechtenstein,LIE,3344,375751.0,Europe,Europe,2.864157608257416e-06,3.658074532062914e-05,131190755326.0,10271824609.0
Liechtenstein,LIE,3345,24639822.0,Europe,Europe,0.0003315521685101294,0.0007689141214492193,74316576214.0,32044959655.0
Liechtenstein,LIE,334X,33305.0,Europe,Europe,5.696241796277953e-07,1.445001756474369e-05,58468374748.0,2304841489.0
Liechtenstein,LIE,335,5670577.0,Europe,Europe,2.7777927456615744e-05,0.00021217176105343236,204139672006.0,26726351197.0
Liechtenstein,LIE,3362BP,11923075.0,Europe,Europe,7.77058746757337e-05,0.000698327997134577,153438527650.0,17073746218.0
Liechtenstein,LIE,337,52234.0,Europe,Europe,1.0966559334595094e-06,1.051650793670288e-05,47630253397.0,4966857850.0
Liechtenstein,LIE,3391,43923263.0,Europe,Europe,0.0007610548885902033,0.002206010696708394,57713659893.0,19910720771.0
Liechtenstein,LIE,3399,417328.0,Europe,Europe,4.3899704017233e-06,3.521982641869627e-05,95063966681.0,11849235003.0
Liechtenstein,LIE,S003,6745883.0,Europe,Europe,4.598685230565553e-05,0.00011761103700922877,146691557734.0,57357567551.0
Lithuania,LTU,111,11432919.0,Europe,Europe,0.00022746081506304293,0.009278335398125875,50263246427.0,1232216611.0
Lithuania,LTU,112,497814.0,Europe,Europe,3.604357118864323e-05,0.0002224316993100253,13811450519.0,2238053306.0
Lithuania,LTU,113FF,82960.0,Europe,Europe,5.198539927348064e-06,4.1387705582102736e-05,15958326984.0,2004459992.0
Lithuania,LTU,212,2736885.0,Europe,Europe,0.0005145074654229857,0.0059235985229954555,5319427188.0,462030806.0
Lithuania,LTU,311,69254713.0,Europe,Europe,0.0005999969895681477,0.003224063478795314,115425100799.0,21480567444.0
Lithuania,LTU,3121,2391989.0,Europe,Europe,7.775123156967502e-05,0.0001749253351083475,30764644517.0,13674342819.0
Lithuania,LTU,313TT,12128387.0,Europe,Europe,0.0003582773381687682,0.0040768296247194035,33851951290.0,2974955570.0
Lithuania,LTU,315AL,14014908.0,Europe,Europe,0.00011558021670432553,0.0013491717906105676,121256979781.0,10387786120.0
Lithuania,LTU,321,28745026.0,Europe,Europe,0.0012428315955325512,0.009505147653302954,23128657256.0,3024153548.0
Lithuania,LTU,322,4802033.0,Europe,Europe,0.00018081022566982788,0.0009435155615586023,26558414947.0,5089511181.0
Lithuania,LTU,323,7003744.0,Europe,Europe,0.00103310755180091,0.00565182247445737,6779298039.0,1239200989.0
Lithuania,LTU,324,499861553.0,Europe,Europe,0.008356177587778322,0.03464757607449703,59819402801.0,14427028082.0
Lithuania,LTU,3251,161668731.0,Europe,Europe,0.0025356859995277546,0.005836242360934008,63757393869.0,27700825463.0
Lithuania,LTU,3252,2888631.0,Europe,Europe,0.00013258190385457012,0.0005194957549056784,21787520891.0,5560451597.0
Lithuania,LTU,3254,339975327.0,Europe,Europe,0.0013494151633996027,0.00183190344232991,251942720240.0,185585833371.0
Lithuania,LTU,325X,90517747.0,Europe,Europe,0.0016957486998992704,0.0056573322614271015,53379222408.0,16000076152.0
Lithuania,LTU,326,59375112.0,Europe,Europe,0.0007743895196864555,0.006040418833511762,76673444682.0,9829634937.0
Lithuania,LTU,327,6346797.0,Europe,Europe,0.0002138992661862003,0.0009958612891870797,29671897025.0,6373173723.0
Lithuania,LTU,3311IS,61289356.0,Europe,Europe,0.0016206358147436133,0.0070664973762687155,37818093024.0,8673229853.0
Lithuania,LTU,3313NF,472968.0,Europe,Europe,5.445526377754134e-06,2.0021919234922414e-05,86854413548.0,23622510632.0
Lithuania,LTU,332,25599931.0,Europe,Europe,0.00025923151314468827,0.0011635574380598867,98753159635.0,22001432987.0
Lithuania,LTU,33311,1352261.0,Europe,Europe,8.770532889758029e-05,0.00024218097046585136,15418230762.0,5583679830.0
Lithuania,LTU,33312,2715012.0,Europe,Europe,8.30899517675713e-05,0.00026390114514883716,32675575593.0,10287988703.0
Lithuania,LTU,33313,299754.0,Europe,Europe,9.488789690636426e-05,0.00024020512216375796,3159033025.0,1247908443.0
Lithuania,LTU,3332OM,80003260.0,Europe,Europe,0.00040186170648670886,0.0011944697687467371,199081571368.0,66978053437.0
Lithuania,LTU,3341,3592756.0,Europe,Europe,2.3331360298132757e-05,0.000920448432955486,153988278184.0,3903267007.0
Lithuania,LTU,3342,34619279.0,Europe,Europe,0.0002854953686431111,0.008391464859459446,121260387391.0,4125534645.0
Lithuania,LTU,3344,13675879.0,Europe,Europe,0.00010424422792609419,0.0013313972464071694,131190755326.0,10271824609.0
Lithuania,LTU,3345,55026378.0,Europe,Europe,0.0007404320920483141,0.0017171617187982382,74316576214.0,32044959655.0
Lithuania,LTU,334X,1290862.0,Europe,Europe,2.2077952492499477e-05,0.0005600654128106942,58468374748.0,2304841489.0
Lithuania,LTU,335,94030118.0,Europe,Europe,0.00046061658214693467,0.0035182549726636373,204139672006.0,26726351197.0
Lithuania,LTU,33612,355375.0,Europe,Europe,1.759297183455106e-05,0.0007107153810537889,20199827712.0,500024355.0
Lithuania,LTU,3362BP,13120003.0,Europe,Europe,8.550657517991375e-05,0.0007684314170119405,153438527650.0,17073746218.0
Lithuania,LTU,3364,2865974.0,Europe,Europe,4.59304927843886e-05,8.715556046207089e-05,62398067738.0,32883432621.0
Lithuania,LTU,3365AO,178153.0,Europe,Europe,1.1559900741263619e-05,4.942378009839317e-05,15411291497.0,3604600855.0
Lithuania,LTU,337,194612124.0,Europe,Europe,0.0040858931061714164,0.039182140878060365,47630253397.0,4966857850.0
Lithuania,LTU,3391,50420612.0,Europe,Europe,0.0008736339385420857,0.002532334845127139,57713659893.0,19910720771.0
Lithuania,LTU,3399,11366278.0,Europe,Europe,0.00011956452478088868,0.0009592415035335426,95063966681.0,11849235003.0
Lithuania,LTU,S003,50952583.0,Europe,Europe,0.0003473450264424472,0.0008883323539600079,146691557734.0,57357567551.0
Luxembourg,LUX,112,294707.0,Europe,Europe,2.1337874656581536e-05,0.00013168006285190777,13811450519.0,2238053306.0
Luxembourg,LUX,311,3856320.0,Europe,Europe,3.3409717412466054e-05,0.00017952598366190536,115425100799.0,21480567444.0
Luxembourg,LUX,3121,269717.0,Europe,Europe,8.76710926566888e-06,1.9724311696006194e-05,30764644517.0,13674342819.0
Luxembourg,LUX,313TT,59593407.0,Europe,Europe,0.0017604127599464001,0.020031696473369515,33851951290.0,2974955570.0
Luxembourg,LUX,315AL,99703.0,Europe,Europe,8.222454507779408e-07,9.598099041338367e-06,121256979781.0,10387786120.0
Luxembourg,LUX,321,4778383.0,Europe,Europe,0.0002066001042390993,0.0015800728779661818,23128657256.0,3024153548.0
Luxembourg,LUX,322,911979.0,Europe,Europe,3.433860800126612e-05,0.00017918793525880655,26558414947.0,5089511181.0
Luxembourg,LUX,323,80838.0,Europe,Europe,1.1924243415019447e-05,6.523396988670414e-05,6779298039.0,1239200989.0
Luxembourg,LUX,3251,55015.0,Europe,Europe,8.628803133490262e-07,1.9860418987688127e-06,63757393869.0,27700825463.0
Luxembourg,LUX,3252,6577346.0,Europe,Europe,0.0003018859296982693,0.0011828798228454393,21787520891.0,5560451597.0
Luxembourg,LUX,3254,203023.0,Europe,Europe,8.058299910654327e-07,1.0939574228930598e-06,251942720240.0,185585833371.0
Luxembourg,LUX,325X,26354632.0,Europe,Europe,0.0004937245394577011,0.001647156660357875,53379222408.0,16000076152.0
Luxembourg,LUX,326,37223670.0,Europe,Europe,0.00048548320940038184,0.0037868822431935244,76673444682.0,9829634937.0
Luxembourg,LUX,327,12699862.0,Europe,Europe,0.00042800977602813046,0.0019927060758076873,29671897025.0,6373173723.0
Luxembourg,LUX,3311IS,151149657.0,Europe,Europe,0.003996755122054353,0.017427147621104328,37818093024.0,8673229853.0
Luxembourg,LUX,3313NF,34529832.0,Europe,Europe,0.00039755990040640966,0.0014617342135185456,86854413548.0,23622510632.0
Luxembourg,LUX,332,103097008.0,Europe,Europe,0.0010439869304542278,0.0046859224151861835,98753159635.0,22001432987.0
Luxembourg,LUX,33311,6878.0,Europe,Europe,4.4609528201845445e-07,1.2318041523523386e-06,15418230762.0,5583679830.0
Luxembourg,LUX,33312,11523321.0,Europe,Europe,0.0003526585466628661,0.0011200751996004597,32675575593.0,10287988703.0
Luxembourg,LUX,33313,3668386.0,Europe,Europe,0.001161236989600639,0.00293962751881149,3159033025.0,1247908443.0
Luxembourg,LUX,3332OM,44018356.0,Europe,Europe,0.00022110713562046672,0.0006572056627683866,199081571368.0,66978053437.0
Luxembourg,LUX,3341,257626.0,Europe,Europe,1.6730234472273512e-06,6.600265868001892e-05,153988278184.0,3903267007.0
Luxembourg,LUX,3342,645975.0,Europe,Europe,5.3271724913518175e-06,0.0001565797055620169,121260387391.0,4125534645.0
Luxembourg,LUX,3344,958811.0,Europe,Europe,7.308525647385905e-06,9.33437861818538e-05,131190755326.0,10271824609.0
Luxembourg,LUX,3345,6169163.0,Europe,Europe,8.301193777059166e-05,0.0001925158610407993,74316576214.0,32044959655.0
Luxembourg,LUX,334X,15038.0,Europe,Europe,2.5719887143800585e-07,6.5245267719145955e-06,58468374748.0,2304841489.0
Luxembourg,LUX,335,9949737.0,Europe,Europe,4.873985003614369e-05,0.00037228190734531864,204139672006.0,26726351197.0
Luxembourg,LUX,3362BP,10153441.0,Europe,Europe,6.617269570756338e-05,0.0005946814993241338,153438527650.0,17073746218.0
Luxembourg,LUX,3364,12571990.0,Europe,Europe,0.0002014804377082296,0.0003823198795849337,62398067738.0,32883432621.0
Luxembourg,LUX,3365AO,255112.0,Europe,Europe,1.6553576969825062e-05,7.07739941985893e-05,15411291497.0,3604600855.0
Luxembourg,LUX,337,79131.0,Europe,Europe,1.6613600465326116e-06,1.5931802839898064e-05,47630253397.0,4966857850.0
Luxembourg,LUX,3391,313855.0,Europe,Europe,5.43814065130995e-06,1.5763115941896506e-05,57713659893.0,19910720771.0
Luxembourg,LUX,3399,644232.0,Europe,Europe,6.776826409545981e-06,5.436907950909006e-05,95063966681.0,11849235003.0
Luxembourg,LUX,S003,155619825.0,Europe,Europe,0.0010608642201631662,0.0027131524512720878,146691557734.0,57357567551.0
Macau,MAC,111,211350.0,Asia,RoAsia,4.204861703609911e-06,6.263705083412062e-05,50263246427.0,3374201007.0
Macau,MAC,113FF,64800.0,Asia,RoAsia,4.060576028111795e-06,1.2447902507277616e-05,15958326984.0,5205696298.0
Macau,MAC,311,1786258.0,Asia,RoAsia,1.547547273197162e-05,5.938620077368309e-05,115425100799.0,30078671084.0
Macau,MAC,313TT,452737.0,Asia,RoAsia,1.3374029642236319e-05,3.416724093750227e-05,33851951290.0,13250616309.0
Macau,MAC,315AL,51955281.0,Asia,RoAsia,0.00042847249777980186,0.0008156523597536947,121256979781.0,63697824666.0
Macau,MAC,321,8161.0,Asia,RoAsia,3.5285230394786044e-07,2.320064748097486e-06,23128657256.0,3517574243.0
Macau,MAC,322,14552.0,Asia,RoAsia,5.479242653991207e-07,3.933291902352298e-06,26558414947.0,3699699987.0
Macau,MAC,323,82611.0,Asia,RoAsia,1.2185774917219273e-05,7.680214038587296e-05,6779298039.0,1075634085.0
Macau,MAC,3251,145189.0,Asia,RoAsia,2.2772103937986325e-06,1.3052580514905477e-05,63757393869.0,11123394323.0
Macau,MAC,3252,43775.0,Asia,RoAsia,2.0091776489395175e-06,7.548042490384659e-06,21787520891.0,5799516902.0
Macau,MAC,3254,7963601.0,Asia,RoAsia,3.1608775964687104e-05,0.00019300265524193618,251942720240.0,41261613681.0
Macau,MAC,325X,73530.0,Asia,RoAsia,1.3775022692908315e-06,5.68230455302908e-06,53379222408.0,12940172304.0
Macau,MAC,326,96661.0,Asia,RoAsia,1.2606841964763365e-06,4.361218923560955e-06,76673444682.0,22163757815.0
Macau,MAC,327,210262.0,Asia,RoAsia,7.086233813188424e-06,3.2367830674327585e-05,29671897025.0,6496017670.0
Macau,MAC,332,4709023.0,Asia,RoAsia,4.768478312395215e-05,0.00020498869562732638,98753159635.0,22972110660.0
Macau,MAC,3332OM,241320.0,Asia,RoAsia,1.2121664418346524e-06,6.0023886877387725e-06,199081571368.0,40203994202.0
Macau,MAC,3341,11650.0,Asia,RoAsia,7.565510919006094e-08,2.051798730862551e-07,153988278184.0,56779448319.0
Macau,MAC,3342,92218.0,Asia,RoAsia,7.604956736831641e-07,1.8189844091576506e-06,121260387391.0,50697520845.0
Macau,MAC,3344,959965.0,Asia,RoAsia,7.317321998905739e-06,1.046467498606659e-05,131190755326.0,91733857122.0
Macau,MAC,3345,834926.0,Asia,RoAsia,1.1234721007541705e-05,5.806743553296957e-05,74316576214.0,14378558177.0
Macau,MAC,334X,100834.0,Asia,RoAsia,1.7245904377297436e-06,3.4116475367514048e-06,58468374748.0,29555808129.0
Macau,MAC,335,2440144.0,Asia,RoAsia,1.1953306165438927e-05,4.5106087184749313e-05,204139672006.0,54097886833.0
Macau,MAC,3362BP,114368.0,Asia,RoAsia,7.453669019874748e-07,5.399766815804676e-06,153438527650.0,21180173867.0
Macau,MAC,337,3300675.0,Asia,RoAsia,6.92978677331138e-05,0.00016464245869932082,47630253397.0,20047532247.0
Macau,MAC,3391,465407.0,Asia,RoAsia,8.06407011551261e-06,4.388274620241821e-05,57713659893.0,10605694499.0
Macau,MAC,3399,1323170.0,Asia,RoAsia,1.3918733313959809e-05,3.958834462806844e-05,95063966681.0,33423221214.0
Macau,MAC,S003,31090193.0,Asia,RoAsia,0.00021194261946810012,0.0012264366891731621,146691557734.0,25350018696.0
Macedonia,MKD,111,20498553.0,Europe,Europe,0.00040782389632892387,0.01663551101081529,50263246427.0,1232216611.0
Macedonia,MKD,112,122268.0,Europe,Europe,8.852654529790304e-06,5.463140653183352e-05,13811450519.0,2238053306.0
Macedonia,MKD,212,83752.0,Europe,Europe,1.5744552381304255e-05,0.00018126929830735138,5319427188.0,462030806.0
Macedonia,MKD,311,12408007.0,Europe,Europe,0.00010749834233722842,0.0005776386975040471,115425100799.0,21480567444.0
Macedonia,MKD,3121,1588933.0,Europe,Europe,5.164802080264518e-05,0.00011619812527971988,30764644517.0,13674342819.0
Macedonia,MKD,313TT,903094.0,Europe,Europe,2.667775314526042e-05,0.00030356554198891783,33851951290.0,2974955570.0
Macedonia,MKD,315AL,3247921.0,Europe,Europe,2.6785435410530678e-05,0.0003126672962342432,121256979781.0,10387786120.0
Macedonia,MKD,321,15677.0,Europe,Europe,6.778171264539405e-07,5.183929900109688e-06,23128657256.0,3024153548.0
Macedonia,MKD,322,126337.0,Europe,Europe,4.756948042724622e-06,2.4823012565850574e-05,26558414947.0,5089511181.0
Macedonia,MKD,323,32425.0,Europe,Europe,4.782943575199851e-06,2.616605400401274e-05,6779298039.0,1239200989.0
Macedonia,MKD,3251,420998.0,Europe,Europe,6.603124350800933e-06,1.5198030851547263e-05,63757393869.0,27700825463.0
Macedonia,MKD,3252,1225.0,Europe,Europe,5.622484568705674e-08,2.2030584721948078e-07,21787520891.0,5560451597.0
Macedonia,MKD,325X,78978.0,Europe,Europe,1.479564452931474e-06,4.936101506624879e-06,53379222408.0,16000076152.0
