Country,iso3,detail_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Estonia,EST,334118,1256650.0,Europe,Europe,3.949575278816655e-05,0.0007932081141312562,31817345190.0,1584262664.0
Estonia,EST,334210,1951862.0,Europe,Europe,0.0017194433529445425,0.03687304380292693,1135170866.0,52934659.0
Estonia,EST,334220,340404192.0,Europe,Europe,0.002878370968236607,0.08965115677509412,118262793697.0,3796986054.0
Estonia,EST,334290,582433.0,Europe,Europe,0.0003127286624946803,0.002113220459406965,1862422828.0,275613932.0
Estonia,EST,334300,4449496.0,Europe,Europe,0.00011328956747417834,0.0024276030796575804,39275425789.0,1832876238.0
Estonia,EST,334413,746418.0,Europe,Europe,1.401365759731863e-05,0.00014230407083840513,53263610504.0,5245232941.0
Estonia,EST,334418,3428210.0,Europe,Europe,6.685178814551142e-05,0.004977199001320282,51280752469.0,688782988.0
Estonia,EST,33441A,15052802.0,Europe,Europe,0.0005649095682667628,0.0034701396743020948,26646392353.0,4337808680.0
Estonia,EST,334510,1992143.0,Europe,Europe,9.413653290298374e-05,0.00023638700755266445,21162272909.0,8427464016.0
Estonia,EST,334511,6969872.0,Europe,Europe,0.0009830933966923962,0.003012331754513607,7089735343.0,2313779679.0
Estonia,EST,334512,19661.0,Europe,Europe,1.2310368366087297e-05,0.00016309640308929688,1597108991.0,120548336.0
Estonia,EST,334513,2574831.0,Europe,Europe,0.00029014416552725753,0.0009111620589626111,8874315964.0,2825876006.0
Estonia,EST,334514,59924.0,Europe,Europe,2.3424604043098385e-05,0.00022473461146586956,2558164906.0,266643396.0
Estonia,EST,334515,126273238.0,Europe,Europe,0.012317567717778647,0.037018466660106844,10251475039.0,3411087746.0
Estonia,EST,334516,44481162.0,Europe,Europe,0.00535878779774607,0.010831013505939518,8300601494.0,4106832844.0
Estonia,EST,334517,315305.0,Europe,Europe,6.932379747915693e-05,0.00011114185904869343,4548293825.0,2836959924.0
Estonia,EST,33451A,1906506.0,Europe,Europe,0.0001919055134656261,0.00024645336726287337,9934607743.0,7735767708.0
Estonia,EST,334610,532585.0,Europe,Europe,2.774899267109545e-05,0.0011284411275439428,19192948959.0,471965251.0
Estonia,EST,335110,133829.0,Europe,Europe,0.00017730267777202067,0.0004504773107512012,754805295.0,297082665.0
Estonia,EST,335120,405115.0,Europe,Europe,3.369634565416675e-05,0.0005587311022546615,12022520310.0,725062554.0
Estonia,EST,335210,5937622.0,Europe,Europe,0.00032953084945933737,0.005674896969882328,18018410142.0,1046296000.0
Estonia,EST,335220,865290.0,Europe,Europe,3.649832333713402e-05,0.0006603343641732564,23707664377.0,1310381599.0
Estonia,EST,335311,708240.0,Europe,Europe,8.482155992244778e-05,0.0005393852196569082,8349763912.0,1313050440.0
Estonia,EST,335312,11339896.0,Europe,Europe,0.000602975694241494,0.0026357495969427163,18806555734.0,4302341927.0
Estonia,EST,335313,16084615.0,Europe,Europe,0.0007568661735098903,0.00369256820079307,21251597129.0,4355942565.0
Estonia,EST,335314,25118906.0,Europe,Europe,0.002935834583373596,0.010788062209426248,8555967745.0,2328398327.0
Estonia,EST,335911,86509.0,Europe,Europe,2.7085877172752806e-06,2.6235629265678768e-05,31938784721.0,3297386128.0
Estonia,EST,335912,29375.0,Europe,Europe,2.4586042953454993e-05,0.0001578391896078742,1194783563.0,186107139.0
Estonia,EST,335920,3691178.0,Europe,Europe,0.00023816854573957468,0.002391289163183472,15498175834.0,1543593329.0
Estonia,EST,335930,3028463.0,Europe,Europe,0.0003467659178351687,0.0016540966755317446,8733450562.0,1830886335.0
Estonia,EST,335991,162871.0,Europe,Europe,0.00012094584589693262,0.0003037151900814564,1346644019.0,536262279.0
Estonia,EST,335999,5000855.0,Europe,Europe,0.0001472548352980065,0.0013687622820450754,33960548663.0,3653559910.0
Estonia,EST,336111,275000.0,Europe,Europe,1.3118769478309383e-06,5.1207391812913544e-06,209623319058.0,53703184299.0
Estonia,EST,336212,380822.0,Europe,Europe,0.00011026448367129193,0.00422067887936588,3453714082.0,90227665.0
Estonia,EST,336214,44342.0,Europe,Europe,4.669297853529716e-05,0.0007239286465807678,949650277.0,61251893.0
Estonia,EST,336310,786593.0,Europe,Europe,3.8120464347891776e-05,0.00017927360997886945,20634402373.0,4387667544.0
Estonia,EST,336320,4546114.0,Europe,Europe,0.00016928547606371517,0.002626188881088808,26854719647.0,1731068939.0
Estonia,EST,336350,9920.0,Europe,Europe,8.559832874992681e-07,8.899106937569106e-06,11589011310.0,1114718597.0
Estonia,EST,336360,324698.0,Europe,Europe,3.965491363970426e-05,0.0003684510492098037,8188089954.0,881251392.0
Estonia,EST,336370,8161.0,Europe,Europe,7.364647491400502e-06,0.00011158552697020546,1108131789.0,73136725.0
Estonia,EST,336390,5524604.0,Europe,Europe,0.00011096512442306483,0.0012680905337824277,49786849956.0,4356632159.0
Estonia,EST,3363A0,45303.0,Europe,Europe,1.5094186810611266e-06,1.05378566313261e-05,30013541351.0,4299071584.0
Estonia,EST,336412,97250.0,Europe,Europe,3.5545112356141796e-06,6.514250228091565e-06,27359598424.0,14928809394.0
Estonia,EST,336413,158592.0,Europe,Europe,1.0121198795795528e-05,2.0603133065981352e-05,15669290091.0,7697470064.0
Estonia,EST,336500,3043.0,Europe,Europe,1.8461463426579652e-06,1.0630940112026004e-05,1648298366.0,286239972.0
Estonia,EST,336611,2920756.0,Europe,Europe,0.0035406219378441147,0.02052495470622805,824927386.0,142302677.0
Estonia,EST,336612,2265.0,Europe,Europe,8.429888723604224e-07,1.350744702498697e-06,2686868207.0,1676852773.0
Estonia,EST,336991,223346.0,Europe,Europe,3.6562435824644616e-05,0.00017664669604214238,6108619269.0,1264365567.0
Estonia,EST,336999,19850.0,Europe,Europe,5.443043144975785e-06,0.00036476244804225377,3646857001.0,54418979.0
Estonia,EST,337121,6684342.0,Europe,Europe,0.0010418829478268915,0.016618081568389783,6415636242.0,402233072.0
Estonia,EST,337122,912114.0,Europe,Europe,0.00017516769579245116,0.0014135936849941505,5207090245.0,645244818.0
Estonia,EST,337127,11717305.0,Europe,Europe,0.0007448045000949064,0.005804599172790107,15732054517.0,2018624310.0
Estonia,EST,33712N,158648.0,Europe,Europe,2.396326564901338e-05,0.0004930486045392483,6620466606.0,321769494.0
Estonia,EST,337215,15921597.0,Europe,Europe,0.0023341207307225457,0.014974116389067106,6821239703.0,1063274559.0
Estonia,EST,33721A,1020121.0,Europe,Europe,0.0005699443706468619,0.004502137842551639,1789860647.0,226585910.0
Estonia,EST,337900,213003.0,Europe,Europe,7.493537126340474e-05,0.0018052444154215705,2842489420.0,117991225.0
Estonia,EST,339112,5578574.0,Europe,Europe,0.0002233432802866538,0.0007848596394830489,24977577086.0,7107734580.0
Estonia,EST,339113,939532.0,Europe,Europe,4.023046753566207e-05,0.00010673432460362452,23353743010.0,8802529116.0
Estonia,EST,339114,24573.0,Europe,Europe,1.1760449867545403e-05,1.916085846500305e-05,2089460886.0,1282458197.0
Estonia,EST,339910,66108.0,Europe,Europe,1.8082249391084211e-06,8.28824577094112e-06,36559610793.0,7976114829.0
Estonia,EST,339920,21527109.0,Europe,Europe,0.0022417233971807993,0.03479781070230693,9602928277.0,618634005.0
Estonia,EST,339930,4151529.0,Europe,Europe,0.00015840642829035266,0.008161807169667062,26208084134.0,508653159.0
Estonia,EST,339940,10914.0,Europe,Europe,5.268381553761119e-06,4.620762556137936e-05,2071603943.0,236194781.0
Estonia,EST,339950,7223.0,Europe,Europe,2.1376598487461382e-05,0.00022540047044819774,337892860.0,32045186.0
Estonia,EST,339990,6990718.0,Europe,Europe,0.00034464458898522237,0.0028215763762136138,20283846674.0,2477593043.0
Estonia,EST,S00300,27212942.0,Europe,Europe,0.0001855113029022843,0.0004744437946362242,146691557734.0,57357567551.0
Faroe Islands,FRO,112A00,204403089.0,Europe,Europe,0.01908212327724179,0.09262901307089413,10711758122.0,2206685381.0
Faroe Islands,FRO,114000,41800676.0,Europe,Europe,0.003310982746549672,0.02651710585855028,12624854673.0,1576366449.0
Faroe Islands,FRO,31161A,462947.0,Europe,Europe,2.278592994902528e-05,0.0003234100097363496,20317230898.0,1431455385.0
Faroe Islands,FRO,311700,1491385.0,Europe,Europe,0.00035557195658760725,0.0028667465298947118,4194326837.0,520236088.0
Faroe Islands,FRO,313100,9014.0,Europe,Europe,1.252927099506999e-05,8.774168202478678e-05,719435313.0,102733385.0
Faroe Islands,FRO,313200,614.0,Europe,Europe,9.11826541812482e-08,3.99738391925548e-07,6733736866.0,1536004578.0
Faroe Islands,FRO,314120,396.0,Europe,Europe,2.958141011398426e-08,9.360501527162278e-07,13386785771.0,423054255.0
Faroe Islands,FRO,315000,2156.0,Europe,Europe,2.654121031370348e-08,5.354615260627614e-07,81232165923.0,4026433077.0
Faroe Islands,FRO,316000,1374.0,Europe,Europe,3.43287043101481e-08,2.159917851929225e-07,40024813858.0,6361353043.0
Faroe Islands,FRO,322210,10104.0,Europe,Europe,3.82706124879691e-06,6.660224801966581e-05,2640145883.0,151706591.0
Faroe Islands,FRO,322220,3119.0,Europe,Europe,6.347079615467177e-07,2.6626374965642885e-06,4914071020.0,1171394906.0
Faroe Islands,FRO,323110,41481.0,Europe,Europe,6.153187027890417e-06,3.4097907482579434e-05,6741384556.0,1216526264.0
Faroe Islands,FRO,326220,287492.0,Europe,Europe,5.602283212616178e-05,0.00028753971318984785,5131693438.0,999834064.0
Faroe Islands,FRO,326290,5213.0,Europe,Europe,1.2644441450188317e-06,6.104900427932206e-06,4122760203.0,853904181.0
Faroe Islands,FRO,333120,53183.0,Europe,Europe,1.6276071357528971e-06,5.169426360712441e-06,32675575593.0,10287988703.0
Faroe Islands,FRO,333130,5549.0,Europe,Europe,1.7565501709182037e-06,4.446640321352486e-06,3159033025.0,1247908443.0
Faroe Islands,FRO,333618,69555.0,Europe,Europe,4.7615829498913575e-06,1.5025570556152982e-05,14607537185.0,4629108741.0
Faroe Islands,FRO,334515,86444.0,Europe,Europe,8.432347508152577e-06,2.5342062836515494e-05,10251475039.0,3411087746.0
Faroe Islands,FRO,33451A,41750.0,Europe,Europe,4.202480971573072e-06,5.397007973342314e-06,9934607743.0,7735767708.0
Faroe Islands,FRO,335920,76884.0,Europe,Europe,4.960841896717379e-06,4.9808455734781166e-05,15498175834.0,1543593329.0
Faroe Islands,FRO,336320,7901.0,Europe,Europe,2.9421271582265946e-07,4.564231858128211e-06,26854719647.0,1731068939.0
Faroe Islands,FRO,336390,41500.0,Europe,Europe,8.335534390441724e-07,9.525706666391066e-06,49786849956.0,4356632159.0
Faroe Islands,FRO,337215,32098.0,Europe,Europe,4.7055962548689225e-06,3.018787549115054e-05,6821239703.0,1063274559.0
Faroe Islands,FRO,339920,30755.0,Europe,Europe,3.202668926900286e-06,4.971437029233464e-05,9602928277.0,618634005.0
Faroe Islands,FRO,S00300,487853.0,Europe,Europe,3.325706042911057e-06,8.505468778225665e-06,146691557734.0,57357567551.0
Finland,FIN,112A00,450750.0,Europe,Europe,4.2079927017231805e-05,0.000204265639261966,10711758122.0,2206685381.0
Finland,FIN,113000,1431308.0,Europe,Europe,0.0005073766924784215,0.0033553195593714804,2820996749.0,426578743.0
Finland,FIN,114000,269445.0,Europe,Europe,2.134242389151975e-05,0.00017092789571290857,12624854673.0,1576366449.0
Finland,FIN,212310,658179.0,Europe,Europe,0.0017160193491500353,0.019439329635391366,383549871.0,33858112.0
Finland,FIN,2123A0,2064406.0,Europe,Europe,0.0009240509251220808,0.006379393972127414,2234082499.0,323605347.0
Finland,FIN,311210,228412.0,Europe,Europe,6.455547527959412e-05,0.0007191295787961666,3538228152.0,317622869.0
Finland,FIN,311221,1225247.0,Europe,Europe,0.0009162090511859107,0.003393879554173018,1337300694.0,361016642.0
Finland,FIN,311224,420238.0,Europe,Europe,3.1042883584236693e-05,0.00013782530679588175,13537337756.0,3049062685.0
Finland,FIN,311300,4617195.0,Europe,Europe,0.0003631926224799985,0.001914521474517174,12712799529.0,2411670520.0
Finland,FIN,311410,72621.0,Europe,Europe,1.0968947576570936e-05,7.491605746593605e-05,6620598694.0,969364946.0
Finland,FIN,311420,110601.0,Europe,Europe,9.71121828225537e-06,4.450054029725804e-05,11388993305.0,2485385554.0
Finland,FIN,311513,12998654.0,Europe,Europe,0.006714226165108146,0.007960087715508218,1935986915.0,1632978739.0
Finland,FIN,311514,153817.0,Europe,Europe,6.327634570345816e-05,0.0002187276898506457,2430876788.0,703235151.0
Finland,FIN,31151A,2317561.0,Europe,Europe,0.0022746998341674103,0.0037064707380725856,1018842559.0,625274328.0
Finland,FIN,31161A,1740798.0,Europe,Europe,8.568086904851595e-05,0.001216103567209676,20317230898.0,1431455385.0
Finland,FIN,311700,268040.0,Europe,Europe,6.390536799266605e-05,0.0005152276171967524,4194326837.0,520236088.0
Finland,FIN,311810,2111454.0,Europe,Europe,0.0002055967877338696,0.0012350345760594695,10269878354.0,1709631488.0
Finland,FIN,311920,2231.0,Europe,Europe,4.885136817016305e-07,1.1958129835282663e-06,4566914057.0,1865676348.0
Finland,FIN,311940,1628923.0,Europe,Europe,0.00041901161240499174,0.002906641495852901,3887536650.0,560414142.0
Finland,FIN,311990,670688.0,Europe,Europe,0.00012678346163708638,0.000583774579835656,5290027511.0,1148881817.0
Finland,FIN,312110,833090.0,Europe,Europe,0.00021982580538667905,0.0006232278344764774,3789773446.0,1336734263.0
Finland,FIN,312140,4110143.0,Europe,Europe,0.00038625640178446277,0.0009991400586459348,10640970560.0,4113680524.0
Finland,FIN,312200,11360.0,Europe,Europe,5.891665934616802e-06,0.0001287054975533606,1928147340.0,88263518.0
Finland,FIN,313100,98116.0,Europe,Europe,0.00013637918271048227,0.0009550546786713978,719435313.0,102733385.0
Finland,FIN,313200,32198885.0,Europe,Europe,0.004781726052079446,0.02096275327637728,6733736866.0,1536004578.0
Finland,FIN,313300,38107.0,Europe,Europe,2.4403449192871464e-05,0.00016227790120603819,1561541555.0,234825566.0
Finland,FIN,314110,320203.0,Europe,Europe,9.839073008910908e-05,0.0014084080698967814,3254402114.0,227351012.0
Finland,FIN,314120,768503.0,Europe,Europe,5.7407581860674864e-05,0.0018165589659416143,13386785771.0,423054255.0
Finland,FIN,314900,2276458.0,Europe,Europe,0.00027775063492535535,0.005047726743312432,8196049671.0,450986774.0
Finland,FIN,315000,1496782.0,Europe,Europe,1.8425976742006365e-05,0.00037173894893472733,81232165923.0,4026433077.0
Finland,FIN,316000,1242859.0,Europe,Europe,3.1052211870601426e-05,0.00019537651685086645,40024813858.0,6361353043.0
Finland,FIN,321100,41192448.0,Europe,Europe,0.005447793869533672,0.037105635495732515,7561308116.0,1110139941.0
Finland,FIN,321200,54104812.0,Europe,Europe,0.00642268666519762,0.06269754532063283,8424015497.0,862949446.0
Finland,FIN,321910,826490.0,Europe,Europe,0.00029870267852672106,0.003335197219316595,2766932001.0,247808434.0
Finland,FIN,3219A0,5477186.0,Europe,Europe,0.001251527270128924,0.006818732585270444,4376401642.0,803255727.0
Finland,FIN,322110,156528954.0,Europe,Europe,0.03539560508469892,0.3449726254359306,4422270890.0,453743116.0
Finland,FIN,322120,581448106.0,Europe,Europe,0.1027593254222366,0.34041631864651495,5658348803.0,1708050038.0
Finland,FIN,322130,364618666.0,Europe,Europe,0.12993562066633302,0.35030144014202624,2806148646.0,1040871159.0
Finland,FIN,322210,361986.0,Europe,Europe,0.00013710833266102515,0.0023860927703530034,2640145883.0,151706591.0
Finland,FIN,322220,28463352.0,Europe,Europe,0.005792214211832861,0.024298681729114504,4914071020.0,1171394906.0
Finland,FIN,322230,3175.0,Europe,Europe,7.263020192689916e-06,0.00016314241371847342,437145969.0,19461524.0
Finland,FIN,322291,158197.0,Europe,Europe,4.3740337587945965e-05,0.0008076105392070113,3616730202.0,195882783.0
Finland,FIN,322299,30499433.0,Europe,Europe,0.014780054162626828,0.08754115917395706,2063553534.0,348401064.0
Finland,FIN,323110,2879918.0,Europe,Europe,0.00042719978011591123,0.002367329078889496,6741384556.0,1216526264.0
Finland,FIN,323120,9766.0,Europe,Europe,0.0002575864633697727,0.0004306998210562642,37913483.0,22674725.0
Finland,FIN,324110,797214869.0,Europe,Europe,0.013512407609242078,0.05573619317058631,58998728580.0,14303360593.0
Finland,FIN,325130,1371395.0,Europe,Europe,0.0005715810386871023,0.0019042895659107785,2399301074.0,720160959.0
Finland,FIN,325180,68661749.0,Europe,Europe,0.004305152154667973,0.010163899692954266,15948739216.0,6755453229.0
Finland,FIN,325190,205651436.0,Europe,Europe,0.004673317999969157,0.01019763162268767,44005444526.0,20166588048.0
Finland,FIN,325211,27419123.0,Europe,Europe,0.0016565502147448776,0.007073859288052282,16551941955.0,3876119369.0
Finland,FIN,3252A0,141517.0,Europe,Europe,2.7029866559154482e-05,8.401964745876726e-05,5235578936.0,1684332228.0
Finland,FIN,325310,11331220.0,Europe,Europe,0.001209678443655135,0.006316662008086487,9367133935.0,1793862009.0
Finland,FIN,325411,12227999.0,Europe,Europe,0.000790206834635774,0.0011837258653489152,15474428294.0,10330093612.0
Finland,FIN,325412,1360776250.0,Europe,Europe,0.011349777791953734,0.01606678290493276,119894527888.0,84695004473.0
Finland,FIN,325413,70742494.0,Europe,Europe,0.0010997492705812832,0.0015378271523945268,64326020387.0,46001589899.0
Finland,FIN,325414,110291604.0,Europe,Europe,0.0021109352529077178,0.002475173234183644,52247743671.0,44559145387.0
Finland,FIN,325510,945293.0,Europe,Europe,0.0005872452861939912,0.0014436904866624424,1609707259.0,654775389.0
Finland,FIN,325520,64274.0,Europe,Europe,4.956634789815257e-05,0.00010216270843287068,1296726564.0,629133673.0
Finland,FIN,325610,3400179.0,Europe,Europe,0.0005659823596833791,0.0026565840649506235,6007570628.0,1279906420.0
Finland,FIN,325620,8671993.0,Europe,Europe,0.0005388837785924736,0.0009982906878226135,16092510750.0,8686841524.0
Finland,FIN,325910,182287.0,Europe,Europe,2.306837140951466e-05,0.0002812746063396109,7902031607.0,648074856.0
Finland,FIN,3259A0,8111925.0,Europe,Europe,0.0008274503175653473,0.004520273664979829,9803519109.0,1794565020.0
Finland,FIN,326110,6782068.0,Europe,Europe,0.0005233796030455456,0.0032689514388222134,12958219924.0,2074692184.0
Finland,FIN,326120,9621894.0,Europe,Europe,0.004218723416751342,0.024961966825829192,2280759616.0,385462174.0
Finland,FIN,326160,38419.0,Europe,Europe,3.2003417927382587e-05,0.00035492480968855763,1200465528.0,108245462.0
Finland,FIN,326190,30551052.0,Europe,Europe,0.000960751108757103,0.011220176497707053,31799132701.0,2722867328.0
Finland,FIN,326210,40826073.0,Europe,Europe,0.002128529371137108,0.015207339534515679,19180413272.0,2684629544.0
Finland,FIN,326220,12864184.0,Europe,Europe,0.002506810696200438,0.01286631898550718,5131693438.0,999834064.0
Finland,FIN,326290,3425446.0,Europe,Europe,0.0008308622940299592,0.004011510982401432,4122760203.0,853904181.0
Finland,FIN,327100,1140110.0,Europe,Europe,0.00014228296422194348,0.0005241741778375997,8012976158.0,2175059452.0
Finland,FIN,327200,17872849.0,Europe,Europe,0.0018265152511939566,0.00946847447543844,9785217500.0,1887616537.0
Finland,FIN,327910,50639812.0,Europe,Europe,0.029037468465659504,0.08259171574158834,1743947206.0,613134278.0
Finland,FIN,327991,488414.0,Europe,Europe,0.00011227737185627937,0.0005008798239295032,4350066197.0,975112146.0
Finland,FIN,327992,923909.0,Europe,Europe,0.0018730241437474675,0.017022464145989596,493271271.0,54275867.0
Finland,FIN,327993,450263.0,Europe,Europe,0.00044416326852365017,0.0021687175800833465,1013733084.0,207617167.0
Finland,FIN,327999,387490.0,Europe,Europe,0.00037712371936854584,0.002527609695367814,1027487745.0,153302941.0
Finland,FIN,331110,197375305.0,Europe,Europe,0.005576722326835586,0.023863092608004934,35392708016.0,8271153628.0
Finland,FIN,331200,1880787.0,Europe,Europe,0.0007754591513497143,0.004677687669794452,2425385008.0,402076225.0
Finland,FIN,33131B,475376.0,Europe,Europe,6.580014516549376e-05,0.00033924939695018465,7224543332.0,1401258202.0
Finland,FIN,331410,126866994.0,Europe,Europe,0.0034001716670900824,0.02015226037896336,37311937873.0,6295422529.0
Finland,FIN,331420,98247364.0,Europe,Europe,0.01594027165299694,0.08779915396359862,6163468612.0,1119001261.0
Finland,FIN,331490,19199861.0,Europe,Europe,0.0008353655875950053,0.0013533991640841824,22983782532.0,14186399334.0
Finland,FIN,331510,289626.0,Europe,Europe,0.00015798027141436744,0.0007509640361382067,1833304864.0,385672264.0
Finland,FIN,331520,4974.0,Europe,Europe,4.660033111718185e-05,0.0006037614557181514,106737439.0,8238353.0
Finland,FIN,332119,140980.0,Europe,Europe,0.00013749405224604679,0.0005411242928454898,1025353444.0,260531641.0
Finland,FIN,33211A,24710.0,Europe,Europe,0.0001717395859905563,0.0013619722681280796,143880631.0,18142807.0
Finland,FIN,332200,12590892.0,Europe,Europe,0.0011489522795520176,0.007166208040595597,10958585682.0,1756981088.0
Finland,FIN,332310,11910697.0,Europe,Europe,0.0013603845558010535,0.005443392364034123,8755389753.0,2188101868.0
Finland,FIN,332320,1485498.0,Europe,Europe,0.0004509386977660736,0.0026840153946296255,3294234909.0,553461058.0
Finland,FIN,332410,26867920.0,Europe,Europe,0.008287770911293617,0.023064747215000313,3241875323.0,1164891154.0
Finland,FIN,332420,1424235.0,Europe,Europe,0.0006978350978173659,0.0032193388313687134,2040933459.0,442399845.0
Finland,FIN,332430,1799311.0,Europe,Europe,0.0007295264031283588,0.009178675760300039,2466409704.0,196031655.0
Finland,FIN,332500,6448816.0,Europe,Europe,0.0006360289019151945,0.00567668745376815,10139187041.0,1136017449.0
Finland,FIN,332600,3473977.0,Europe,Europe,0.0009039640402784875,0.004473860536944345,3843047782.0,776505430.0
Finland,FIN,332720,6600653.0,Europe,Europe,0.00092878837841444,0.00489309729799519,7106735133.0,1348972358.0
Finland,FIN,332913,327512.0,Europe,Europe,0.00021597102484323313,0.0022845883223978573,1516462684.0,143357119.0
Finland,FIN,33291A,19710434.0,Europe,Europe,0.0009698269750784783,0.0033677755191448217,20323660309.0,5852656713.0
Finland,FIN,332991,6717127.0,Europe,Europe,0.0014940074351769942,0.0047828473387862966,4496046567.0,1404420113.0
Finland,FIN,332999,28138001.0,Europe,Europe,0.0018301523772294539,0.01121035687392549,15374676639.0,2510000468.0
Finland,FIN,33299A,43721764.0,Europe,Europe,0.010858016469309836,0.019440861919218518,4026680575.0,2248962221.0
Finland,FIN,333111,40360195.0,Europe,Europe,0.0030444576572279387,0.007359458052244163,13256940823.0,5484125966.0
Finland,FIN,333112,655561.0,Europe,Europe,0.00030331932248910543,0.006584988002072928,2161289939.0,99553864.0
Finland,FIN,333120,284539143.0,Europe,Europe,0.008708007061425906,0.02765741207676752,32675575593.0,10287988703.0
Finland,FIN,333130,130122526.0,Europe,Europe,0.041190619081926186,0.10427249429227557,3159033025.0,1247908443.0
Finland,FIN,333242,5746380.0,Europe,Europe,0.0002820328672342089,0.0015587025776578076,20374859343.0,3686643034.0
Finland,FIN,33329A,256977990.0,Europe,Europe,0.016995981409768646,0.029938691239105676,15119926517.0,8583474406.0
Finland,FIN,333314,21940248.0,Europe,Europe,0.0034032021449721854,0.015099596594473828,6446942340.0,1453035375.0
Finland,FIN,333316,6613635.0,Europe,Europe,0.003070619109623711,0.010287805177851576,2153844148.0,642861610.0
Finland,FIN,333318,3057753.0,Europe,Europe,0.0006421729385607823,0.0020030906582554483,4761572493.0,1526517528.0
Finland,FIN,333413,8118354.0,Europe,Europe,0.0017797280092152587,0.0056638642793352765,4561570059.0,1433359558.0
Finland,FIN,333414,2832069.0,Europe,Europe,0.0015096508347129456,0.0053259535018577425,1875976176.0,531748728.0
Finland,FIN,333415,18180294.0,Europe,Europe,0.0009326332430286829,0.015262544935977165,19493508446.0,1191170547.0
Finland,FIN,333511,2367547.0,Europe,Europe,0.0010359563205939186,0.004508634641864655,2285373382.0,525113962.0
Finland,FIN,333514,315446.0,Europe,Europe,0.0004800740140002407,0.002000394668382485,657077848.0,157691882.0
Finland,FIN,333517,43068601.0,Europe,Europe,0.004927973964535365,0.011375891930957345,8739616181.0,3785953775.0
Finland,FIN,33351B,33451441.0,Europe,Europe,0.006708368362300527,0.013793148477933597,4986524173.0,2425221555.0
Finland,FIN,333611,7462012.0,Europe,Europe,0.0013799537785687504,0.0026230850935306574,5407436188.0,2844746447.0
Finland,FIN,333612,45789103.0,Europe,Europe,0.009497342660328272,0.021634152871351363,4821254180.0,2116519342.0
Finland,FIN,333613,8515545.0,Europe,Europe,0.0025780543869946115,0.006652806636239512,3303089742.0,1279992861.0
Finland,FIN,333618,66426097.0,Europe,Europe,0.004547385103918187,0.014349651459181396,14607537185.0,4629108741.0
Finland,FIN,333912,16216402.0,Europe,Europe,0.0018269301206812506,0.005313057924315339,8876312135.0,3052178657.0
Finland,FIN,333914,20985629.0,Europe,Europe,0.003222884431055487,0.009971269236876485,6511443227.0,2104609604.0
Finland,FIN,333920,66913181.0,Europe,Europe,0.0038479858215478176,0.009250597183478586,17389144374.0,7233390415.0
Finland,FIN,333991,7999104.0,Europe,Europe,0.0011647077564148998,0.009179871108573379,6867906525.0,871374326.0
Finland,FIN,333993,14236507.0,Europe,Europe,0.002840317127215661,0.0038989476724729053,5012294882.0,3651371651.0
Finland,FIN,333994,11303473.0,Europe,Europe,0.007313924202051051,0.013648532586591456,1545473085.0,828182292.0
Finland,FIN,33399A,148099719.0,Europe,Europe,0.005744454395274518,0.015192238257657963,25781337758.0,9748380488.0
Finland,FIN,33399B,20066428.0,Europe,Europe,0.0026749705561989034,0.0075003282127219855,7501550981.0,2675406653.0
Finland,FIN,334111,4071182.0,Europe,Europe,3.615448020984157e-05,0.001954098482561998,112605186864.0,2083406766.0
Finland,FIN,334112,57520.0,Europe,Europe,6.013122156734469e-06,0.0002441451254823389,9565746130.0,235597577.0
Finland,FIN,334118,13200343.0,Europe,Europe,0.00041487883169299706,0.008332168206673082,31817345190.0,1584262664.0
Finland,FIN,334210,284966.0,Europe,Europe,0.00025103357435884017,0.005383353843839818,1135170866.0,52934659.0
Finland,FIN,334220,63204677.0,Europe,Europe,0.0005344426173622798,0.01664601241645751,118262793697.0,3796986054.0
Finland,FIN,334290,1585839.0,Europe,Europe,0.0008514924624839274,0.0057538419356827,1862422828.0,275613932.0
Finland,FIN,334300,9592525.0,Europe,Europe,0.000244237326707394,0.0052335912273417775,39275425789.0,1832876238.0
Finland,FIN,334413,25111967.0,Europe,Europe,0.0004714657298365858,0.0047875789850455,53263610504.0,5245232941.0
Finland,FIN,334418,2524668.0,Europe,Europe,4.9232272898612405e-05,0.0036654041170947156,51280752469.0,688782988.0
Finland,FIN,33441A,36825033.0,Europe,Europe,0.0013819894457815425,0.008489317006945545,26646392353.0,4337808680.0
Finland,FIN,334510,33474545.0,Europe,Europe,0.0015818029161585839,0.003972078069564788,21162272909.0,8427464016.0
Finland,FIN,334511,3768636.0,Europe,Europe,0.0005315622964291518,0.001628779107278174,7089735343.0,2313779679.0
Finland,FIN,334512,2727205.0,Europe,Europe,0.0017075885336369006,0.022623331772908088,1597108991.0,120548336.0
Finland,FIN,334513,21282638.0,Europe,Europe,0.0023982285605263806,0.007531341769706792,8874315964.0,2825876006.0
Finland,FIN,334514,193176.0,Europe,Europe,7.551350561760853e-05,0.0007244732211556441,2558164906.0,266643396.0
Finland,FIN,334515,134071947.0,Europe,Europe,0.013078307901052872,0.03930474880255396,10251475039.0,3411087746.0
Finland,FIN,334516,102727242.0,Europe,Europe,0.01237587927504474,0.02501373829959562,8300601494.0,4106832844.0
Finland,FIN,334517,90556541.0,Europe,Europe,0.019910002406231968,0.03192027502183355,4548293825.0,2836959924.0
