Country,iso3,summary_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Jamaica,JAM,113FF,8484852.0,North America,RoWorld,0.0005316880653283398,0.0029539523689908745,15958326984.0,2872372652.0
Jamaica,JAM,212,58684619.0,North America,RoWorld,0.011032131266386271,0.03148611000219121,5319427188.0,1863825636.0
Jamaica,JAM,311FT,142189337.0,North America,RoWorld,0.0009599740750446071,0.008924183944543243,148117892656.0,15933035209.0
Jamaica,JAM,313TT,133515.0,North America,RoWorld,3.944085788621611e-06,0.00029428260637447796,33851951290.0,453696539.0
Jamaica,JAM,315AL,211383.0,North America,RoWorld,1.7432645970712362e-06,2.0616666875268715e-05,121256979781.0,10253015256.0
Jamaica,JAM,321,108557.0,North America,RoWorld,4.69361445407032e-06,3.6162406873969836e-05,23128657256.0,3001929611.0
Jamaica,JAM,322,13134.0,North America,RoWorld,4.945325248592668e-07,5.0301112767122244e-06,26558414947.0,2611075437.0
Jamaica,JAM,323,29669.0,North America,RoWorld,4.376411809795046e-06,0.0004938664858613844,6779298039.0,60074941.0
Jamaica,JAM,324,9451587.0,North America,RoWorld,0.00015800202873041718,0.0018330908466317782,59819402801.0,5156093064.0
Jamaica,JAM,325,28149074.0,North America,RoWorld,7.201703973232257e-05,0.00534425960467236,390866857408.0,5267160670.0
Jamaica,JAM,326,1252121.0,North America,RoWorld,1.633056927588321e-05,0.0006268268450239491,76673444682.0,1997554843.0
Jamaica,JAM,327,3000.0,North America,RoWorld,1.0110577013233618e-07,2.194374802993602e-06,29671897025.0,1367131994.0
Jamaica,JAM,331,31791189.0,North America,RoWorld,0.0002549975922850334,0.0015167843083119976,124672506572.0,20959597766.0
Jamaica,JAM,332,154566.0,North America,RoWorld,1.5651752366333287e-06,8.291030607841483e-05,98753159635.0,1864255571.0
Jamaica,JAM,333,242910.0,North America,RoWorld,9.703420287853523e-07,7.020735451250396e-05,250334410748.0,3459893934.0
Jamaica,JAM,334,1077469.0,North America,RoWorld,1.9981830499934286e-06,0.000254215840794931,539224371863.0,4238402283.0
Jamaica,JAM,335,1178584.0,North America,RoWorld,5.773419680841652e-06,0.00038079280268388916,204139672006.0,3095079507.0
Jamaica,JAM,3361MV,109366.0,North America,RoWorld,2.624280967805636e-07,3.840123302375365e-05,416746534924.0,2847981468.0
Jamaica,JAM,3364OT,21109.0,North America,RoWorld,2.7129127148119226e-07,9.343081627953857e-06,77809359235.0,2259318803.0
Jamaica,JAM,337,630.0,North America,RoWorld,1.322688743116535e-08,1.4826461213647988e-06,47630253397.0,424915960.0
Jamaica,JAM,339,145823.0,North America,RoWorld,9.5447876282702e-07,1.9433446240159396e-05,152777626574.0,7503712836.0
Jamaica,JAM,Other,27889854.0,North America,RoWorld,0.00019012582885358318,0.0031239188488280277,146691557734.0,8927842031.0
Japan,JPN,111CA,43571209.0,Asia,JPN,0.0006800064780130033,1.0,64074696946.0,43571209.0
Japan,JPN,113FF,263976186.0,Asia,JPN,0.01654159526024661,1.0,15958326984.0,263976186.0
Japan,JPN,211,2950.0,Asia,JPN,1.7661745498924036e-08,1.0,167027658743.0,2950.0
Japan,JPN,212,11623113.0,Asia,JPN,0.0021850309420947374,1.0,5319427188.0,11623113.0
Japan,JPN,311FT,1236741857.0,Asia,JPN,0.00834971275126295,1.0,148117892656.0,1236741857.0
Japan,JPN,313TT,502187598.0,Asia,JPN,0.014834819821696606,1.0,33851951290.0,502187598.0
Japan,JPN,315AL,113759721.0,Asia,JPN,0.0009381704971166141,1.0,121256979781.0,113759721.0
Japan,JPN,321,37753358.0,Asia,JPN,0.0016323194892866547,1.0,23128657256.0,37753358.0
Japan,JPN,322,280174514.0,Asia,JPN,0.010549368799271965,1.0,26558414947.0,280174514.0
Japan,JPN,323,222466458.0,Asia,JPN,0.0328155594753606,1.0,6779298039.0,222466458.0
Japan,JPN,324,451765067.0,Asia,JPN,0.007552149400469238,1.0,59819402801.0,451765067.0
Japan,JPN,325,17767504367.0,Asia,JPN,0.045456666458813313,1.0,390866857408.0,17767504367.0
Japan,JPN,326,2938183333.0,Asia,JPN,0.03832074253590661,1.0,76673444682.0,2938183333.0
Japan,JPN,327,1021391772.0,Asia,JPN,0.034422867238297176,1.0,29671897025.0,1021391772.0
Japan,JPN,331,2816006959.0,Asia,JPN,0.02258723303500535,1.0,124672506572.0,2816006959.0
Japan,JPN,332,4635405713.0,Asia,JPN,0.04693931546223787,1.0,98753159635.0,4635405713.0
Japan,JPN,333,28057588687.0,Asia,JPN,0.1120804311447389,1.0,250334410748.0,28057588687.0
Japan,JPN,334,13837365440.0,Asia,JPN,0.025661609827078886,1.0,539224371863.0,13837365440.0
Japan,JPN,335,9230037298.0,Asia,JPN,0.04521432413063108,1.0,204139672006.0,9230037298.0
Japan,JPN,3361MV,51939937446.0,Asia,JPN,0.12463195994052363,1.0,416746534924.0,51939937446.0
Japan,JPN,3364OT,4817282236.0,Asia,JPN,0.06191134695571562,1.0,77809359235.0,4817282236.0
Japan,JPN,337,71477120.0,Asia,JPN,0.0015006663811807895,1.0,47630253397.0,71477120.0
Japan,JPN,339,3067860085.0,Asia,JPN,0.02008055861185956,1.0,152777626574.0,3067860085.0
Japan,JPN,Other,4844504136.0,Asia,JPN,0.03302510526737113,1.0,146691557734.0,4844504136.0
Jordan,JOR,111CA,1847247.0,Asia,RoAsia,2.882958621804794e-05,0.00027486939008603375,64074696946.0,6720453665.0
Jordan,JOR,113FF,6437.0,Asia,RoAsia,4.033630847678337e-07,1.236530068508426e-06,15958326984.0,5205696298.0
Jordan,JOR,212,66212.0,Asia,RoAsia,1.2447204869984207e-05,7.480332637734627e-05,5319427188.0,885147803.0
Jordan,JOR,311FT,46558553.0,Asia,RoAsia,0.0003143344275639341,0.0014686390190788276,148117892656.0,31701835778.0
Jordan,JOR,313TT,425810.0,Asia,RoAsia,1.2578595436115553e-05,3.213510904476073e-05,33851951290.0,13250616309.0
Jordan,JOR,315AL,1881457389.0,Asia,RoAsia,0.015516281144376724,0.029537231433968667,121256979781.0,63697824666.0
Jordan,JOR,321,80877.0,Asia,RoAsia,3.4968307543672477e-06,2.2992265241009728e-05,23128657256.0,3517574243.0
Jordan,JOR,322,645180.0,Asia,RoAsia,2.4292865417138858e-05,0.0001743871130813397,26558414947.0,3699699987.0
Jordan,JOR,323,834358.0,Asia,RoAsia,0.0001230743943104579,0.000775689439034465,6779298039.0,1075634085.0
Jordan,JOR,325,262149530.0,Asia,RoAsia,0.0006706875372816772,0.003685773581938599,390866857408.0,71124697210.0
Jordan,JOR,326,1936241.0,Asia,RoAsia,2.5253084793965903e-05,8.736068207213444e-05,76673444682.0,22163757815.0
Jordan,JOR,327,315877.0,Asia,RoAsia,1.0645662450697319e-05,4.86262531979843e-05,29671897025.0,6496017670.0
Jordan,JOR,331,4755088.0,Asia,RoAsia,3.8140630446488015e-05,0.00021391619365062072,124672506572.0,22228742569.0
Jordan,JOR,332,6070152.0,Asia,RoAsia,6.14679269244224e-05,0.0002642400643911925,98753159635.0,22972110660.0
Jordan,JOR,333,99571199.0,Asia,RoAsia,0.00039775274482833163,0.002116871462431868,250334410748.0,47036960329.0
Jordan,JOR,334,908769.0,Asia,RoAsia,1.685326271251867e-06,3.7375569317750124e-06,539224371863.0,243145192592.0
Jordan,JOR,335,11063402.0,Asia,RoAsia,5.419525705750535e-05,0.0002045071008809029,204139672006.0,54097886833.0
Jordan,JOR,3361MV,17287255.0,Asia,RoAsia,4.1481460675258145e-05,0.0002915738283142936,416746534924.0,59289460580.0
Jordan,JOR,3364OT,123924.0,Asia,RoAsia,1.5926618753628912e-06,1.5204239529027959e-05,77809359235.0,8150621395.0
Jordan,JOR,337,877752.0,Asia,RoAsia,1.842845539123849e-05,4.3783543489815344e-05,47630253397.0,20047532247.0
Jordan,JOR,339,947770449.0,Asia,RoAsia,0.006203594533136264,0.021526091062019064,152777626574.0,44028915713.0
Jordan,JOR,Other,80125592.0,Asia,RoAsia,0.0005462181548667854,0.00316077052884553,146691557734.0,25350018696.0
Kazakhstan,KAZ,111CA,3922015.0,Asia,RoAsia,6.121004369798802e-05,0.000583593786298354,64074696946.0,6720453665.0
Kazakhstan,KAZ,113FF,9296747.0,Asia,RoAsia,0.0005825640124632754,0.0017858796341176798,15958326984.0,5205696298.0
Kazakhstan,KAZ,211,1147595532.0,Asia,RoAsia,0.006870691600639435,0.06854647735310411,167027658743.0,16741860068.0
Kazakhstan,KAZ,311FT,4158124.0,Asia,RoAsia,2.8073070210748514e-05,0.0001311635082939139,148117892656.0,31701835778.0
Kazakhstan,KAZ,313TT,279104.0,Asia,RoAsia,8.244842301969412e-06,2.1063473086186092e-05,33851951290.0,13250616309.0
Kazakhstan,KAZ,315AL,219851.0,Asia,RoAsia,1.813099752254005e-06,3.4514679449854103e-06,121256979781.0,63697824666.0
Kazakhstan,KAZ,321,2729365.0,Asia,RoAsia,0.0001180079314501473,0.0007759224998396146,23128657256.0,3517574243.0
Kazakhstan,KAZ,322,368294.0,Asia,RoAsia,1.3867318540468921e-05,9.954699064629858e-05,26558414947.0,3699699987.0
Kazakhstan,KAZ,323,17773.0,Asia,RoAsia,2.621657861589112e-06,1.6523277058480346e-05,6779298039.0,1075634085.0
Kazakhstan,KAZ,324,162805915.0,Asia,RoAsia,0.002721623877483417,0.008343371865586697,59819402801.0,19513203729.0
Kazakhstan,KAZ,325,352780225.0,Asia,RoAsia,0.0009025585523915529,0.004960024279026382,390866857408.0,71124697210.0
Kazakhstan,KAZ,326,1772640.0,Asia,RoAsia,2.3119347348380558e-05,7.997921718853613e-05,76673444682.0,22163757815.0
Kazakhstan,KAZ,327,455799.0,Asia,RoAsia,1.5361302973516234e-05,7.016591135596464e-05,29671897025.0,6496017670.0
Kazakhstan,KAZ,331,604106757.0,Asia,RoAsia,0.004845549139987175,0.027176829958995598,124672506572.0,22228742569.0
Kazakhstan,KAZ,332,637041.0,Asia,RoAsia,6.450841698175098e-06,2.7731060912449915e-05,98753159635.0,22972110660.0
Kazakhstan,KAZ,333,4712918.0,Asia,RoAsia,1.8826488879086924e-05,0.00010019605788799907,250334410748.0,47036960329.0
Kazakhstan,KAZ,334,1534325.0,Asia,RoAsia,2.845429620881127e-06,6.310324229089786e-06,539224371863.0,243145192592.0
Kazakhstan,KAZ,335,756469.0,Asia,RoAsia,3.7056442413494528e-06,1.3983337322125305e-05,204139672006.0,54097886833.0
Kazakhstan,KAZ,3361MV,2236388.0,Asia,RoAsia,5.36630256663763e-06,3.771982369416929e-05,416746534924.0,59289460580.0
Kazakhstan,KAZ,3364OT,1312518.0,Asia,RoAsia,1.686838206745708e-05,0.0001610328754572215,77809359235.0,8150621395.0
Kazakhstan,KAZ,337,2292289.0,Asia,RoAsia,4.812674375031522e-05,0.00011434270172295287,47630253397.0,20047532247.0
Kazakhstan,KAZ,339,303866.0,Asia,RoAsia,1.988943059360974e-06,6.901509952703205e-06,152777626574.0,44028915713.0
Kazakhstan,KAZ,Other,26455465.0,Asia,RoAsia,0.00018034756334084646,0.0010436073171091755,146691557734.0,25350018696.0
Kiribati,KIR,111CA,617249.0,Oceania,RoAsia,9.633272249733724e-06,9.184632924628608e-05,64074696946.0,6720453665.0
Kiribati,KIR,113FF,6932.0,Oceania,RoAsia,4.3438137387146546e-07,1.3316182126612412e-06,15958326984.0,5205696298.0
Kiribati,KIR,311FT,40610.0,Oceania,RoAsia,2.7417349296425435e-07,1.2809983713366518e-06,148117892656.0,31701835778.0
Kiribati,KIR,313TT,21160.0,Oceania,RoAsia,6.250747503069564e-07,1.596906853730859e-06,33851951290.0,13250616309.0
Kiribati,KIR,315AL,410.0,Oceania,RoAsia,3.3812486566999562e-09,6.436640531287182e-09,121256979781.0,63697824666.0
Kiribati,KIR,335,4013.0,Oceania,RoAsia,1.9658109374654288e-08,7.418034668134298e-08,204139672006.0,54097886833.0
Kiribati,KIR,3361MV,35207.0,Oceania,RoAsia,8.448060643484541e-08,5.938154885469866e-07,416746534924.0,59289460580.0
Kiribati,KIR,337,16851.0,Oceania,RoAsia,3.5378774619455126e-07,8.405523329447023e-07,47630253397.0,20047532247.0
Kiribati,KIR,Other,65730.0,Oceania,RoAsia,4.4808304591863487e-07,2.592897495983764e-06,146691557734.0,25350018696.0
"Korea, North",PRK,326,57465.0,Asia,RoAsia,7.494772178077267e-07,2.592746251770934e-06,76673444682.0,22163757815.0
"Korea, South",KOR,111CA,108705246.0,Asia,RoAsia,0.0016965393701606287,0.016175283904736215,64074696946.0,6720453665.0
"Korea, South",KOR,113FF,155599753.0,Asia,RoAsia,0.00975038004648019,0.029890286350316014,15958326984.0,5205696298.0
"Korea, South",KOR,211,26822258.0,Asia,RoAsia,0.00016058572694999294,0.0016021074056918822,167027658743.0,16741860068.0
"Korea, South",KOR,212,12766348.0,Asia,RoAsia,0.0023999478795008935,0.014422843232205367,5319427188.0,885147803.0
"Korea, South",KOR,311FT,1598972786.0,Asia,RoAsia,0.01079527096509247,0.05043786098689064,148117892656.0,31701835778.0
"Korea, South",KOR,313TT,731418210.0,Asia,RoAsia,0.02160638256076139,0.055198806828570736,33851951290.0,13250616309.0
"Korea, South",KOR,315AL,238398667.0,Asia,RoAsia,0.001966061396470269,0.0037426500551635024,121256979781.0,63697824666.0
"Korea, South",KOR,321,12318477.0,Asia,RoAsia,0.0005326066646953472,0.003501980668784423,23128657256.0,3517574243.0
"Korea, South",KOR,322,800497858.0,Asia,RoAsia,0.030141025343473033,0.2163683165696646,26558414947.0,3699699987.0
"Korea, South",KOR,323,113499336.0,Asia,RoAsia,0.016742048416673837,0.1055185379329068,6779298039.0,1075634085.0
"Korea, South",KOR,324,5477125001.0,Asia,RoAsia,0.09156101105222735,0.28068814721900553,59819402801.0,19513203729.0
"Korea, South",KOR,325,12593692096.0,Asia,RoAsia,0.03221990265307728,0.17706496603867933,390866857408.0,71124697210.0
"Korea, South",KOR,326,3210912598.0,Asia,RoAsia,0.041877766302494034,0.1448722109671726,76673444682.0,22163757815.0
"Korea, South",KOR,327,571346701.0,Asia,RoAsia,0.019255482739058204,0.08795337851967389,29671897025.0,6496017670.0
"Korea, South",KOR,331,5384710789.0,Asia,RoAsia,0.043190844052616036,0.2422409082423523,124672506572.0,22228742569.0
"Korea, South",KOR,332,4194792309.0,Asia,RoAsia,0.0424775503336228,0.18260369589391487,98753159635.0,22972110660.0
"Korea, South",KOR,333,14027690191.0,Asia,RoAsia,0.05603580486232483,0.2982269707243692,250334410748.0,47036960329.0
"Korea, South",KOR,334,20233341650.0,Asia,RoAsia,0.03752304737283028,0.08321505942316426,539224371863.0,243145192592.0
"Korea, South",KOR,335,11032681988.0,Asia,RoAsia,0.054044771795634765,0.20393924114000705,204139672006.0,54097886833.0
"Korea, South",KOR,3361MV,46483232344.0,Asia,RoAsia,0.11153837752358736,0.7840049797936617,416746534924.0,59289460580.0
"Korea, South",KOR,3364OT,826896782.0,Asia,RoAsia,0.01062721490229221,0.10145199266736399,77809359235.0,8150621395.0
"Korea, South",KOR,337,269096315.0,Asia,RoAsia,0.005649693121660971,0.01342291468518619,47630253397.0,20047532247.0
"Korea, South",KOR,339,1179193635.0,Asia,RoAsia,0.007718365977028979,0.02678225470476055,152777626574.0,44028915713.0
"Korea, South",KOR,Other,2265475782.0,Asia,RoAsia,0.015443804790102864,0.08936781503665997,146691557734.0,25350018696.0
Kosovo,XKX,111CA,150820.0,Europe,Europe,2.3538152685623474e-06,4.346059632455962e-05,64074696946.0,3470269917.0
Kosovo,XKX,212,6052.0,Europe,Europe,1.1377164845216037e-06,1.3098693683208647e-05,5319427188.0,462030806.0
Kosovo,XKX,311FT,2082322.0,Europe,Europe,1.405854460025393e-05,5.9084406328995365e-05,148117892656.0,35243173781.0
Kosovo,XKX,313TT,1087002.0,Europe,Europe,3.211046804031958e-05,0.00036538428034405907,33851951290.0,2974955570.0
Kosovo,XKX,315AL,1239115.0,Europe,Europe,1.0218916900601869e-05,0.00011928576365413268,121256979781.0,10387786120.0
Kosovo,XKX,321,309447.0,Europe,Europe,1.3379375922038178e-05,0.00010232516143389953,23128657256.0,3024153548.0
Kosovo,XKX,322,3143.0,Europe,Europe,1.1834290586513443e-07,6.175445712219569e-07,26558414947.0,5089511181.0
Kosovo,XKX,324,23546.0,Europe,Europe,3.936181054553487e-07,1.632075564431552e-06,59819402801.0,14427028082.0
Kosovo,XKX,326,692171.0,Europe,Europe,9.027519278294475e-06,7.04167554986788e-05,76673444682.0,9829634937.0
Kosovo,XKX,327,71687.0,Europe,Europe,2.4159897811589283e-06,1.1248241945969625e-05,29671897025.0,6373173723.0
Kosovo,XKX,332,8083040.0,Europe,Europe,8.18509506923687e-05,0.00036738697905613834,98753159635.0,22001432987.0
Kosovo,XKX,333,190887.0,Europe,Europe,7.625280097515522e-07,2.269826142098913e-06,250334410748.0,84097630413.0
Kosovo,XKX,334,11900.0,Europe,Europe,2.2068735429902667e-08,2.2601905789790236e-07,539224371863.0,52650427405.0
Kosovo,XKX,335,160314.0,Europe,Europe,7.853152619706771e-07,5.998349674384098e-06,204139672006.0,26726351197.0
Kosovo,XKX,3361MV,303577.0,Europe,Europe,7.284451688491227e-07,4.245555518765319e-06,416746534924.0,71504659086.0
Kosovo,XKX,337,19322447.0,Europe,Europe,0.00040567592279945814,0.0038902758209599254,47630253397.0,4966857850.0
Kosovo,XKX,339,42762.0,Europe,Europe,2.7989700428608e-07,1.3464124542329093e-06,152777626574.0,31759955774.0
Kosovo,XKX,Other,235714.0,Europe,Europe,1.6068682045590308e-06,4.109553631095195e-06,146691557734.0,57357567551.0
Kuwait,KWT,111CA,167432.0,Asia,RoAsia,2.6130751760106813e-06,2.4913794268381433e-05,64074696946.0,6720453665.0
Kuwait,KWT,211,600892138.0,Asia,RoAsia,0.0035975606825967253,0.03589159959283922,167027658743.0,16741860068.0
Kuwait,KWT,212,12797.0,Asia,RoAsia,2.4057101540685664e-06,1.4457472477057032e-05,5319427188.0,885147803.0
Kuwait,KWT,311FT,1254161.0,Asia,RoAsia,8.467315983982817e-06,3.956114746106739e-05,148117892656.0,31701835778.0
Kuwait,KWT,313TT,1098.0,Asia,RoAsia,3.243535330042713e-08,8.286407019832152e-08,33851951290.0,13250616309.0
Kuwait,KWT,315AL,70209.0,Asia,RoAsia,5.790099681420664e-07,1.1022197440515653e-06,121256979781.0,63697824666.0
Kuwait,KWT,322,15583.0,Asia,RoAsia,5.867443531964333e-07,4.211963146945839e-06,26558414947.0,3699699987.0
Kuwait,KWT,323,46547.0,Asia,RoAsia,6.86605010315582e-06,4.327400985996088e-05,6779298039.0,1075634085.0
Kuwait,KWT,324,956295861.0,Asia,RoAsia,0.01598638261537465,0.049007629617415345,59819402801.0,19513203729.0
Kuwait,KWT,325,24709262.0,Asia,RoAsia,6.32165698669295e-05,0.00034740762307984807,390866857408.0,71124697210.0
Kuwait,KWT,326,192718.0,Asia,RoAsia,2.5134908285298787e-06,8.695186150679385e-06,76673444682.0,22163757815.0
Kuwait,KWT,331,13826327.0,Asia,RoAsia,0.00011090117123790333,0.000622002209845287,124672506572.0,22228742569.0
Kuwait,KWT,332,144223.0,Asia,RoAsia,1.4604393472883335e-06,6.278178010483256e-06,98753159635.0,22972110660.0
Kuwait,KWT,333,101369.0,Asia,RoAsia,4.0493434241464893e-07,2.155092490904484e-06,250334410748.0,47036960329.0
Kuwait,KWT,334,1405519.0,Asia,RoAsia,2.606556886781628e-06,5.780574910886577e-06,539224371863.0,243145192592.0
Kuwait,KWT,335,14320.0,Asia,RoAsia,7.014805039747056e-08,2.6470534873581647e-07,204139672006.0,54097886833.0
Kuwait,KWT,3361MV,185803.0,Asia,RoAsia,4.4584173935335534e-07,3.1338284778167903e-06,416746534924.0,59289460580.0
Kuwait,KWT,3364OT,3500.0,Asia,RoAsia,4.4981735287515894e-08,4.2941511209772e-07,77809359235.0,8150621395.0
Kuwait,KWT,337,1400.0,Asia,RoAsia,2.9393083180367444e-08,6.98340315781012e-08,47630253397.0,20047532247.0
Kuwait,KWT,339,111435.0,Asia,RoAsia,7.293934491515672e-07,2.5309503583141303e-06,152777626574.0,44028915713.0
Kuwait,KWT,Other,44154048.0,Asia,RoAsia,0.00030099924414236435,0.0017417757568347317,146691557734.0,25350018696.0
Kyrgyzstan,KGZ,111CA,281042.0,Asia,RoAsia,4.386161985859297e-06,4.18189030100247e-05,64074696946.0,6720453665.0
Kyrgyzstan,KGZ,311FT,1164977.0,Asia,RoAsia,7.865201017311454e-06,3.674793498263134e-05,148117892656.0,31701835778.0
Kyrgyzstan,KGZ,313TT,115173.0,Asia,RoAsia,3.402255870373492e-06,8.691897592851808e-06,33851951290.0,13250616309.0
Kyrgyzstan,KGZ,315AL,855597.0,Asia,RoAsia,7.056063919332957e-06,1.3432122752799315e-05,121256979781.0,63697824666.0
Kyrgyzstan,KGZ,321,14291.0,Asia,RoAsia,6.178914686581147e-07,4.062742962267023e-06,23128657256.0,3517574243.0
Kyrgyzstan,KGZ,323,111751.0,Asia,RoAsia,1.648415504925701e-05,0.00010389313759985582,6779298039.0,1075634085.0
Kyrgyzstan,KGZ,325,430098.0,Asia,RoAsia,1.1003695807113398e-06,6.0470977996589495e-06,390866857408.0,71124697210.0
Kyrgyzstan,KGZ,326,58732.0,Asia,RoAsia,7.660018438403099e-07,2.6499116481164274e-06,76673444682.0,22163757815.0
Kyrgyzstan,KGZ,332,1835452.0,Asia,RoAsia,1.8586261004548972e-05,7.989914497477874e-05,98753159635.0,22972110660.0
Kyrgyzstan,KGZ,333,3815531.0,Asia,RoAsia,1.5241735998655485e-05,8.11177204758188e-05,250334410748.0,47036960329.0
Kyrgyzstan,KGZ,334,2093325.0,Asia,RoAsia,3.882103831411849e-06,8.60936207573974e-06,539224371863.0,243145192592.0
Kyrgyzstan,KGZ,335,60403.0,Asia,RoAsia,2.958905508490513e-07,1.1165500823805533e-06,204139672006.0,54097886833.0
Kyrgyzstan,KGZ,3361MV,3994446.0,Asia,RoAsia,9.58483314259217e-06,6.737194032336059e-05,416746534924.0,59289460580.0
Kyrgyzstan,KGZ,3364OT,3702.0,Asia,RoAsia,4.757782400982395e-08,4.5419849856735986e-07,77809359235.0,8150621395.0
Kyrgyzstan,KGZ,337,108906.0,Asia,RoAsia,2.2864879406007834e-06,5.432389316460492e-06,47630253397.0,20047532247.0
Kyrgyzstan,KGZ,339,1273271.0,Asia,RoAsia,8.334145702828243e-06,2.8918972438470778e-05,152777626574.0,44028915713.0
Kyrgyzstan,KGZ,Other,451673.0,Asia,RoAsia,3.0790660824464866e-06,1.7817462204525707e-05,146691557734.0,25350018696.0
Laos,LAO,111CA,184336.0,Asia,RoAsia,2.876892264591625e-06,2.7429100651347172e-05,64074696946.0,6720453665.0
Laos,LAO,113FF,830376.0,Asia,RoAsia,5.203402592468148e-05,0.00015951295512936972,15958326984.0,5205696298.0
Laos,LAO,212,21267285.0,Asia,RoAsia,0.003998040437131367,0.02402681781270828,5319427188.0,885147803.0
Laos,LAO,311FT,472753.0,Asia,RoAsia,3.1917345806286665e-06,1.491248025226585e-05,148117892656.0,31701835778.0
Laos,LAO,313TT,2088821.0,Asia,RoAsia,6.170459664512887e-05,0.00015763953549702018,33851951290.0,13250616309.0
Laos,LAO,315AL,71863110.0,Asia,RoAsia,0.0005926513272043444,0.0011281878208057297,121256979781.0,63697824666.0
Laos,LAO,321,501171.0,Asia,RoAsia,2.16688324986954e-05,0.00014247631048508333,23128657256.0,3517574243.0
Laos,LAO,322,163562.0,Asia,RoAsia,6.158575364019445e-06,4.4209530657816554e-05,26558414947.0,3699699987.0
Laos,LAO,323,7500.0,Asia,RoAsia,1.1063092309637282e-06,6.972631403736151e-06,6779298039.0,1075634085.0
Laos,LAO,325,792346.0,Asia,RoAsia,2.027150639617732e-06,1.1140237232371622e-05,390866857408.0,71124697210.0
Laos,LAO,326,4842.0,Asia,RoAsia,6.315093863438637e-08,2.1846475856738646e-07,76673444682.0,22163757815.0
Laos,LAO,327,36375.0,Asia,RoAsia,1.2259074628545764e-06,5.599584522066117e-06,29671897025.0,6496017670.0
Laos,LAO,331,18081634.0,Asia,RoAsia,0.0001450330509682792,0.0008134348555197396,124672506572.0,22228742569.0
Laos,LAO,332,59724.0,Asia,RoAsia,6.047806492546156e-07,2.5998481760752584e-06,98753159635.0,22972110660.0
Laos,LAO,333,195651.0,Asia,RoAsia,7.815585536778352e-07,4.159516232161244e-06,250334410748.0,47036960329.0
Laos,LAO,334,206224711.0,Asia,RoAsia,0.00038244694001404527,0.0008481545894516083,539224371863.0,243145192592.0
Laos,LAO,335,248294421.0,Asia,RoAsia,0.0012162967568239368,0.0045897249511147094,204139672006.0,54097886833.0
Laos,LAO,3364OT,74200.0,Asia,RoAsia,9.536127880953369e-07,9.103600376471664e-06,77809359235.0,8150621395.0
Laos,LAO,337,72496944.0,Asia,RoAsia,0.0015220776466531717,0.0036162527690084528,47630253397.0,20047532247.0
Laos,LAO,339,154816951.0,Asia,RoAsia,0.001013348318544615,0.003516256271427749,152777626574.0,44028915713.0
Laos,LAO,Other,4863442.0,Asia,RoAsia,3.315420515759345e-05,0.0001918516139306598,146691557734.0,25350018696.0
Latvia,LVA,111CA,823186.0,Europe,Europe,1.2847286670645566e-05,0.00023721094315096758,64074696946.0,3470269917.0
Latvia,LVA,113FF,17677257.0,Europe,Europe,0.001107713673101411,0.008818962249459553,15958326984.0,2004459992.0
Latvia,LVA,212,16946772.0,Europe,Europe,0.003185826481135021,0.03667887894037957,5319427188.0,462030806.0
Latvia,LVA,311FT,102733810.0,Europe,Europe,0.0006935948666147758,0.0029149988204349797,148117892656.0,35243173781.0
Latvia,LVA,313TT,11407756.0,Europe,Europe,0.000336989614048331,0.003834597099545927,33851951290.0,2974955570.0
Latvia,LVA,315AL,2996854.0,Europe,Europe,2.471489893128266e-05,0.00028849785366970955,121256979781.0,10387786120.0
Latvia,LVA,321,147185565.0,Europe,Europe,0.0063637747479619615,0.048670003908148116,23128657256.0,3024153548.0
Latvia,LVA,322,447527.0,Europe,Europe,1.6850666762044546e-05,8.793123427465754e-05,26558414947.0,5089511181.0
Latvia,LVA,323,2576195.0,Europe,Europe,0.0003800091079016802,0.0020789161910522006,6779298039.0,1239200989.0
Latvia,LVA,324,157361.0,Europe,Europe,2.6306013205028085e-06,1.0907374623906966e-05,59819402801.0,14427028082.0
Latvia,LVA,325,9476068.0,Europe,Europe,2.4243723458263336e-05,4.0349931961611795e-05,390866857408.0,234847186583.0
Latvia,LVA,326,1174186.0,Europe,Europe,1.5314115661163897e-05,0.00011945367325700104,76673444682.0,9829634937.0
Latvia,LVA,327,21175571.0,Europe,Europe,0.0007136574713156548,0.0033226100402033555,29671897025.0,6373173723.0
Latvia,LVA,331,4848224.0,Europe,Europe,3.888767566568566e-05,0.00015011961104442842,124672506572.0,32295740485.0
Latvia,LVA,332,16482517.0,Europe,Europe,0.00016690622417470764,0.00074915652129291,98753159635.0,22001432987.0
Latvia,LVA,333,99247369.0,Europe,Europe,0.0003964591551894466,0.0011801446546424704,250334410748.0,84097630413.0
Latvia,LVA,334,61961224.0,Europe,Europe,0.00011490805540915425,0.0011768418045950335,539224371863.0,52650427405.0
Latvia,LVA,335,33226973.0,Europe,Europe,0.0001627658782513543,0.0012432289299457266,204139672006.0,26726351197.0
Latvia,LVA,3361MV,6410242.0,Europe,Europe,1.5381632389982567e-05,8.964789262599352e-05,416746534924.0,71504659086.0
Latvia,LVA,3364OT,780257.0,Europe,Europe,1.0027803951494653e-05,2.1383914825478712e-05,77809359235.0,36488033476.0
Latvia,LVA,337,21790614.0,Europe,Europe,0.00045749523560948525,0.004387203068434906,47630253397.0,4966857850.0
