Country,iso3,sector_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Marshall Islands,MHL,11,11416812.0,Oceania,RoAsia,0.00014265126368317145,0.0009572923395580146,80033023930.0,11926149963.0
Marshall Islands,MHL,21,22743.0,Oceania,RoAsia,1.319604557114779e-07,1.2902359927697567e-06,172347085931.0,17627007871.0
Marshall Islands,MHL,31ND,6458982.0,Oceania,RoAsia,7.476329160538392e-06,2.855085512909169e-05,863924241604.0,226227269579.0
Marshall Islands,MHL,33DG,700328.0,Oceania,RoAsia,3.564212514316842e-07,1.318857764603785e-06,1964888449235.0,531011014831.0
Marshall Islands,MHL,Other,1850098.0,Oceania,RoAsia,1.2612164112094547e-05,7.298211579985653e-05,146691557734.0,25350018696.0
Martinique,MTQ,31ND,1135725.0,North America,RoWorld,1.3146117973161197e-06,2.7214919062158918e-05,863924241604.0,41731705959.0
Martinique,MTQ,33DG,210673.0,North America,RoWorld,1.0721880933343691e-07,4.1290441909908034e-06,1964888449235.0,51022219733.0
Martinique,MTQ,Other,1461360.0,North America,RoWorld,9.962127491003442e-06,0.00016368569189796858,146691557734.0,8927842031.0
Mexico,MEX,11,21967232441.0,North America,MEX,0.2744771016051249,1.0,80033023930.0,21967232441.0
Mexico,MEX,21,12481920596.0,North America,MEX,0.07242316009333165,1.0,172347085931.0,12481920596.0
Mexico,MEX,31ND,60103879452.0,North America,MEX,0.06957077548884202,1.0,863924241604.0,60103879452.0
Mexico,MEX,33DG,397307196327.0,North America,MEX,0.20220343627226556,1.0,1964888449235.0,397307196327.0
Mexico,MEX,Other,13990369767.0,North America,MEX,0.0953726989004312,1.0,146691557734.0,13990369767.0
Micronesia,FSM,11,187494.0,Oceania,RoAsia,2.342707932215451e-06,1.5721251248867933e-05,80033023930.0,11926149963.0
Micronesia,FSM,31ND,403037.0,Oceania,RoAsia,4.665189151906464e-07,1.7815579914394754e-06,863924241604.0,226227269579.0
Micronesia,FSM,33DG,1336449.0,Oceania,RoAsia,6.801653297520918e-07,2.5168008999311236e-06,1964888449235.0,531011014831.0
Micronesia,FSM,Other,513110.0,Oceania,RoAsia,3.4978836405189525e-06,2.0241010712980817e-05,146691557734.0,25350018696.0
Moldova,MDA,11,2889011.0,Europe,Europe,3.609773638600538e-05,0.0005276992743058806,80033023930.0,5474729909.0
Moldova,MDA,21,2392.0,Europe,Europe,1.3878969795623053e-08,9.834185097923511e-07,172347085931.0,2432331684.0
Moldova,MDA,31ND,116718225.0,Europe,Europe,0.0001351023844212263,0.00037166854846797814,863924241604.0,314038477243.0
Moldova,MDA,33DG,14890295.0,Europe,Europe,7.578188474667513e-06,4.0039684920549456e-05,1964888449235.0,371888415944.0
Moldova,MDA,Other,1995244.0,Europe,Europe,1.3601628006555314e-05,3.478606372604471e-05,146691557734.0,57357567551.0
Monaco,MCO,11,122384.0,Europe,Europe,1.529168760473699e-06,2.2354344786728363e-05,80033023930.0,5474729909.0
Monaco,MCO,31ND,29761550.0,Europe,Europe,3.444925905163095e-05,9.477039330110748e-05,863924241604.0,314038477243.0
Monaco,MCO,33DG,9717279.0,Europe,Europe,4.945460900736262e-06,2.6129555488663714e-05,1964888449235.0,371888415944.0
Monaco,MCO,Other,7988451.0,Europe,Europe,5.445746928726251e-05,0.00013927457772502287,146691557734.0,57357567551.0
Mongolia,MNG,11,14397424.0,Asia,RoAsia,0.0001798935401040519,0.0012072147377541742,80033023930.0,11926149963.0
Mongolia,MNG,21,708935.0,Asia,RoAsia,4.113414486647169e-06,4.021868062851108e-05,172347085931.0,17627007871.0
Mongolia,MNG,31ND,4998206.0,Asia,RoAsia,5.785467937234993e-06,2.2093737900393102e-05,863924241604.0,226227269579.0
Mongolia,MNG,33DG,3106009.0,Asia,RoAsia,1.5807558954348163e-06,5.849236481447604e-06,1964888449235.0,531011014831.0
Mongolia,MNG,Other,3766866.0,Asia,RoAsia,2.5678819273502884e-05,0.00014859420993619925,146691557734.0,25350018696.0
Montenegro,MNE,11,24955.0,Europe,Europe,3.1180878560613447e-07,4.558215732063066e-06,80033023930.0,5474729909.0
Montenegro,MNE,31ND,5098814.0,Europe,Europe,5.901922592811282e-06,1.6236271570170003e-05,863924241604.0,314038477243.0
Montenegro,MNE,33DG,7981925.0,Europe,Europe,4.062278956908543e-06,2.1463225682194793e-05,1964888449235.0,371888415944.0
Montenegro,MNE,Other,2276612.0,Europe,Europe,1.5519720665372208e-05,3.969157161303484e-05,146691557734.0,57357567551.0
Montserrat,MSR,21,95538.0,North America,RoWorld,5.543348730494295e-07,3.0025457363953123e-06,172347085931.0,31818999072.0
Montserrat,MSR,31ND,62599.0,North America,RoWorld,7.245889973381916e-08,1.5000345315741804e-06,863924241604.0,41731705959.0
Montserrat,MSR,33DG,5390086.0,North America,RoWorld,2.7432020388223816e-06,0.00010564193459646398,1964888449235.0,51022219733.0
Montserrat,MSR,Other,83571.0,North America,RoWorld,5.697055869536929e-07,9.360716700611165e-06,146691557734.0,8927842031.0
Nauru,NRU,31ND,357833.0,Oceania,RoAsia,4.141948828008708e-07,1.5817412315761626e-06,863924241604.0,226227269579.0
Nauru,NRU,33DG,1543290.0,Oceania,RoAsia,7.854339011463256e-07,2.906323893283398e-06,1964888449235.0,531011014831.0
Nauru,NRU,Other,337801.0,Oceania,RoAsia,2.302797824347494e-06,1.3325473406980243e-05,146691557734.0,25350018696.0
Nepal,NPL,11,184028.0,Asia,RoAsia,2.299400809357873e-06,1.54306293792157e-05,80033023930.0,11926149963.0
Nepal,NPL,31ND,107083678.0,Asia,RoAsia,0.00012395031050544861,0.00047334557942231494,863924241604.0,226227269579.0
Nepal,NPL,33DG,8108468.0,Asia,RoAsia,4.126681086224977e-06,1.5269867806001364e-05,1964888449235.0,531011014831.0
Nepal,NPL,Other,5085415.0,Asia,RoAsia,3.466740062316012e-05,0.00020060793883368739,146691557734.0,25350018696.0
Netherlands,NLD,11,801811365.0,Europe,Europe,0.010018506431811142,0.14645678934441841,80033023930.0,5474729909.0
Netherlands,NLD,21,31175585.0,Europe,Europe,0.00018088837900329395,0.012817160260286278,172347085931.0,2432331684.0
Netherlands,NLD,31ND,18332017388.0,Europe,Europe,0.021219473311645896,0.05837506775902132,863924241604.0,314038477243.0
Netherlands,NLD,33DG,9923736548.0,Europe,Europe,0.00505053432008502,0.026684715421451427,1964888449235.0,371888415944.0
Netherlands,NLD,Other,5044069352.0,Europe,Europe,0.03438554631171451,0.087940782138556,146691557734.0,57357567551.0
New Caledonia,NCL,11,1531915.0,Oceania,RoAsia,1.9141036097047547e-05,0.00012845008697296724,80033023930.0,11926149963.0
New Caledonia,NCL,31ND,472908.0,Oceania,RoAsia,5.473952196571982e-07,2.0904111201097158e-06,863924241604.0,226227269579.0
New Caledonia,NCL,33DG,30912289.0,Oceania,RoAsia,1.5732337890242696e-05,5.821402595544684e-05,1964888449235.0,531011014831.0
New Caledonia,NCL,Other,927792.0,Oceania,RoAsia,6.324781155316326e-06,3.659926294833057e-05,146691557734.0,25350018696.0
New Zealand,NZL,11,531190005.0,Oceania,RoAsia,0.0066371352588726305,0.044539940102042805,80033023930.0,11926149963.0
New Zealand,NZL,21,3240247.0,Oceania,RoAsia,1.8800706623477514e-05,0.00018382285999490945,172347085931.0,17627007871.0
New Zealand,NZL,31ND,3581716345.0,Oceania,RoAsia,0.0041458685524902355,0.015832381090332002,863924241604.0,226227269579.0
New Zealand,NZL,33DG,1264282986.0,Oceania,RoAsia,0.0006434375378878276,0.0023808978546374818,1964888449235.0,531011014831.0
New Zealand,NZL,Other,236612979.0,Oceania,RoAsia,0.001612996566776236,0.009333838441599861,146691557734.0,25350018696.0
Nicaragua,NIC,11,403377254.0,North America,RoWorld,0.005040135111636035,0.01591336156577567,80033023930.0,25348337140.0
Nicaragua,NIC,31ND,2890680901.0,North America,RoWorld,0.0033459888747108587,0.06926821788306467,863924241604.0,41731705959.0
Nicaragua,NIC,33DG,1309453874.0,North America,RoWorld,0.0006664265722106597,0.025664384671078417,1964888449235.0,51022219733.0
Nicaragua,NIC,Other,18813510.0,North America,RoWorld,0.00012825216590933662,0.0021072852694608794,146691557734.0,8927842031.0
Niue,NIU,31ND,33195.0,Oceania,RoAsia,3.842350798996992e-08,1.4673297371167756e-07,863924241604.0,226227269579.0
Niue,NIU,33DG,3639990.0,Oceania,RoAsia,1.852517378997864e-06,6.854829557835945e-06,1964888449235.0,531011014831.0
Niue,NIU,Other,649059.0,Oceania,RoAsia,4.42465135708053e-06,2.560388644219878e-05,146691557734.0,25350018696.0
Norfolk Island,NFK,33DG,48616.0,Oceania,RoAsia,2.4742371516778937e-08,9.155365640668031e-08,1964888449235.0,531011014831.0
Norfolk Island,NFK,Other,142549.0,Oceania,RoAsia,9.717600808254296e-07,5.623230566788218e-06,146691557734.0,25350018696.0
Norway,NOR,11,1331525055.0,Europe,Europe,0.016637195367809714,0.2432129213919912,80033023930.0,5474729909.0
Norway,NOR,21,472087187.0,Europe,Europe,0.00273916547210437,0.19408832689448285,172347085931.0,2432331684.0
Norway,NOR,31ND,2255793687.0,Europe,Europe,0.002611101272967863,0.007183176108876901,863924241604.0,314038477243.0
Norway,NOR,33DG,2023888616.0,Europe,Europe,0.0010300272347715063,0.005442193220411476,1964888449235.0,371888415944.0
Norway,NOR,Other,500039625.0,Europe,Europe,0.0034087825688424154,0.008717936383117802,146691557734.0,57357567551.0
Oman,OMN,11,4015177.0,Asia,RoAsia,5.016900277955048e-05,0.0003366700077105177,80033023930.0,11926149963.0
Oman,OMN,31ND,538156751.0,Asia,RoAsia,0.0006229212297606493,0.002378832366237229,863924241604.0,226227269579.0
Oman,OMN,33DG,649604249.0,Asia,RoAsia,0.00033060617219919723,0.0012233347912881686,1964888449235.0,531011014831.0
Oman,OMN,Other,128215352.0,Asia,RoAsia,0.0008740472456669699,0.005057801082420156,146691557734.0,25350018696.0
Pakistan,PAK,11,18620309.0,Asia,RoAsia,0.00023265782155483777,0.0015613009276059864,80033023930.0,11926149963.0
Pakistan,PAK,21,35685685.0,Asia,RoAsia,0.00020705708371702286,0.002024489082954923,172347085931.0,17627007871.0
Pakistan,PAK,31ND,4577656336.0,Asia,RoAsia,0.005298677957572901,0.02023476809192295,863924241604.0,226227269579.0
Pakistan,PAK,33DG,364117001.0,Asia,RoAsia,0.00018531179270851918,0.0006857051752794321,1964888449235.0,531011014831.0
Pakistan,PAK,Other,127576829.0,Asia,RoAsia,0.0008696944184841142,0.005032612816973206,146691557734.0,25350018696.0
Palau,PLW,11,459146.0,Oceania,RoAsia,5.736956789257232e-06,3.8499096642627046e-05,80033023930.0,11926149963.0
Palau,PLW,31ND,400.0,Oceania,RoAsia,4.63003560656363e-10,1.7681334383091136e-09,863924241604.0,226227269579.0
Palau,PLW,33DG,845116.0,Oceania,RoAsia,4.3010889515332704e-07,1.591522541710302e-06,1964888449235.0,531011014831.0
Palau,PLW,Other,929551.0,Oceania,RoAsia,6.336772302095131e-06,3.666865145731331e-05,146691557734.0,25350018696.0
Panama,PAN,11,115276471.0,North America,RoWorld,0.0014403613076125338,0.004547693616481542,80033023930.0,25348337140.0
Panama,PAN,21,1767754.0,North America,RoWorld,1.0256941627128693e-05,5.555655588033828e-05,172347085931.0,31818999072.0
Panama,PAN,31ND,87706172.0,North America,RoWorld,0.00010152067481884851,0.002101667544724109,863924241604.0,41731705959.0
Panama,PAN,33DG,106626627.0,North America,RoWorld,5.426599512125662e-05,0.0020898076868858047,1964888449235.0,51022219733.0
Panama,PAN,Other,244443448.0,North America,RoWorld,0.0016663770688375695,0.02737990290948507,146691557734.0,8927842031.0
Papua New Guinea,PNG,11,70215369.0,Oceania,RoAsia,0.0008773299514636995,0.005887513507530762,80033023930.0,11926149963.0
Papua New Guinea,PNG,31ND,584887.0,Oceania,RoAsia,6.770119089540454e-07,2.5853956558307562e-06,863924241604.0,226227269579.0
Papua New Guinea,PNG,33DG,2370496.0,Oceania,RoAsia,1.206427775033701e-06,4.464118321075573e-06,1964888449235.0,531011014831.0
Papua New Guinea,PNG,Other,5979946.0,Oceania,RoAsia,4.07654407136613e-05,0.00023589513174377186,146691557734.0,25350018696.0
Paraguay,PRY,11,64666180.0,South America,RoWorld,0.0008079937109031337,0.002551101464480522,80033023930.0,25348337140.0
Paraguay,PRY,31ND,217067494.0,South America,RoWorld,0.00025125755656188426,0.005201500609950178,863924241604.0,41731705959.0
Paraguay,PRY,33DG,66199353.0,South America,RoWorld,3.36911507753907e-05,0.001297461250145959,1964888449235.0,51022219733.0
Paraguay,PRY,Other,8219930.0,South America,RoWorld,5.60354673914189e-05,0.0009207073749130049,146691557734.0,8927842031.0
Peru,PER,11,3744574821.0,South America,RoWorld,0.046787871270179054,0.14772467323274682,80033023930.0,25348337140.0
Peru,PER,21,869719123.0,South America,RoWorld,0.005046323343976911,0.027333327520202646,172347085931.0,31818999072.0
Peru,PER,31ND,2465031930.0,South America,RoWorld,0.002853296401804066,0.05906856365809275,863924241604.0,41731705959.0
Peru,PER,33DG,2118716662.0,South America,RoWorld,0.0010782885220913638,0.04152537214349502,1964888449235.0,51022219733.0
Peru,PER,Other,165150225.0,South America,RoWorld,0.0011258331941601685,0.01849833637586234,146691557734.0,8927842031.0
Philippines,PHL,11,105777362.0,Asia,RoAsia,0.0013216714401859538,0.00886936373667667,80033023930.0,11926149963.0
Philippines,PHL,21,224951.0,Asia,RoAsia,1.3052207920130441e-06,1.2761723466981029e-05,172347085931.0,17627007871.0
Philippines,PHL,31ND,2916368505.0,Asia,RoAsia,0.0033757225050026853,0.012891321680305148,863924241604.0,226227269579.0
Philippines,PHL,33DG,10637866677.0,Asia,RoAsia,0.005413979954506677,0.020033231665421508,1964888449235.0,531011014831.0
Philippines,PHL,Other,517390621.0,Asia,RoAsia,0.0035270647404140273,0.020409871377398213,146691557734.0,25350018696.0
Pitcairn Islands,PCN,11,5787.0,Oceania,RoAsia,7.230765146474455e-08,4.852362261042952e-07,80033023930.0,11926149963.0
Pitcairn Islands,PCN,Other,3548.0,Oceania,RoAsia,2.4186804304264668e-08,1.3996044904534298e-07,146691557734.0,25350018696.0
Poland,POL,11,130245548.0,Europe,Europe,0.0016273975617104987,0.02379031480363756,80033023930.0,5474729909.0
Poland,POL,21,1426826.0,Europe,Europe,8.278793878599357e-06,0.0005866083188348583,172347085931.0,2432331684.0
Poland,POL,31ND,2128575324.0,Europe,Europe,0.0024638448853431787,0.006778071727665806,863924241604.0,314038477243.0
Poland,POL,33DG,10795309172.0,Europe,Europe,0.005494107910402238,0.029028355574338697,1964888449235.0,371888415944.0
Poland,POL,Other,632810200.0,Europe,Europe,0.004313882883072882,0.011032723789015828,146691557734.0,57357567551.0
Portugal,PRT,11,27449481.0,Europe,Europe,0.00034297693192260716,0.005013851177365908,80033023930.0,5474729909.0
Portugal,PRT,21,9429367.0,Europe,Europe,5.4711496565570555e-05,0.0038766781117998213,172347085931.0,2432331684.0
Portugal,PRT,31ND,4521467345.0,Europe,Europe,0.00523363870031618,0.01439781323834828,863924241604.0,314038477243.0
Portugal,PRT,33DG,1842524211.0,Europe,Europe,0.0009377245877328859,0.004954508212693166,1964888449235.0,371888415944.0
Portugal,PRT,Other,188085854.0,Europe,Europe,0.001282185947885709,0.003279181144367075,146691557734.0,57357567551.0
Qatar,QAT,21,6100.0,Asia,RoAsia,3.539369387679792e-08,3.4605986703141694e-07,172347085931.0,17627007871.0
Qatar,QAT,31ND,1272800225.0,Asia,RoAsia,0.0014732775904480499,0.0056262015952746585,863924241604.0,226227269579.0
Qatar,QAT,33DG,190679546.0,Asia,RoAsia,9.704344593925331e-05,0.0003590877414486135,1964888449235.0,531011014831.0
Qatar,QAT,Other,370699856.0,Asia,RoAsia,0.0025270701445014353,0.014623257696393456,146691557734.0,25350018696.0
Romania,ROU,11,13134539.0,Europe,Europe,0.0001641139913879548,0.0023991209097654134,80033023930.0,5474729909.0
Romania,ROU,21,14466.0,Europe,Europe,8.39352746920916e-08,5.947379666662271e-06,172347085931.0,2432331684.0
Romania,ROU,31ND,822697697.0,Europe,Europe,0.000952279907636974,0.0026197353401487943,863924241604.0,314038477243.0
Romania,ROU,33DG,2953749192.0,Europe,Europe,0.001503265589021096,0.007942568430108841,1964888449235.0,371888415944.0
Romania,ROU,Other,115416919.0,Europe,Europe,0.0007868000093726511,0.002012235245111746,146691557734.0,57357567551.0
Russia,RUS,11,18225170.0,Europe,Europe,0.00022772062212644175,0.003328962396855293,80033023930.0,5474729909.0
Russia,RUS,21,1057365.0,Europe,Europe,6.135090676400071e-06,0.0004347125052703133,172347085931.0,2432331684.0
Russia,RUS,31ND,1842255457.0,Europe,Europe,0.002132427090574038,0.005866336740559598,863924241604.0,314038477243.0
Russia,RUS,33DG,1133104440.0,Europe,Europe,0.0005766762181543473,0.003046893614913313,1964888449235.0,371888415944.0
Russia,RUS,Other,12858024.0,Europe,Europe,8.765346962444711e-05,0.00022417310477065074,146691557734.0,57357567551.0
Samoa,WSM,11,314892.0,Oceania,RoAsia,3.934525831179599e-06,2.640349156910899e-05,80033023930.0,11926149963.0
Samoa,WSM,31ND,3988316.0,Oceania,RoAsia,4.616511272556857e-06,1.7629687205358126e-05,863924241604.0,226227269579.0
Samoa,WSM,33DG,1209128.0,Oceania,RoAsia,6.153672492047862e-07,2.2770299790952886e-06,1964888449235.0,531011014831.0
Samoa,WSM,Other,205338.0,Oceania,RoAsia,1.3997942565470963e-06,8.10011236924257e-06,146691557734.0,25350018696.0
San Marino,SMR,31ND,2497915.0,Europe,Europe,2.891358848042347e-06,7.954168616309832e-06,863924241604.0,314038477243.0
San Marino,SMR,33DG,19736894.0,Europe,Europe,1.00447910962499e-05,5.307208601779098e-05,1964888449235.0,371888415944.0
San Marino,SMR,Other,2998220.0,Europe,Europe,2.0438940361085796e-05,5.227243985432446e-05,146691557734.0,57357567551.0
Saudi Arabia,SAU,11,24816274.0,Asia,RoAsia,0.0003100754261354073,0.002080828605794046,80033023930.0,11926149963.0
Saudi Arabia,SAU,21,8149934871.0,Asia,RoAsia,0.04728791802295321,0.4623549799627817,172347085931.0,17627007871.0
Saudi Arabia,SAU,31ND,3947041935.0,Asia,RoAsia,0.004568736174912452,0.017447242069204515,863924241604.0,226227269579.0
Saudi Arabia,SAU,33DG,316503305.0,Asia,RoAsia,0.00016107952852144144,0.0005960390578728967,1964888449235.0,531011014831.0
Saudi Arabia,SAU,Other,295428774.0,Asia,RoAsia,0.0020139453051259393,0.011653986434598407,146691557734.0,25350018696.0
Serbia,SRB,11,2135750.0,Europe,Europe,2.6685859100713352e-05,0.00039011056901437364,80033023930.0,5474729909.0
Serbia,SRB,21,21206.0,Europe,Europe,1.2304240530350438e-07,8.718383327197575e-06,172347085931.0,2432331684.0
Serbia,SRB,31ND,333283941.0,Europe,Europe,0.000385779128481463,0.0010612837761982525,863924241604.0,314038477243.0
Serbia,SRB,33DG,463046291.0,Europe,Europe,0.0002356603455938072,0.001245121577193001,1964888449235.0,371888415944.0
Serbia,SRB,Other,15863356.0,Europe,Europe,0.00010814089266653966,0.0002765695387255562,146691557734.0,57357567551.0
Singapore,SGP,11,20345645.0,Asia,RoAsia,0.0002542156225134651,0.0017059692409638369,80033023930.0,11926149963.0
Singapore,SGP,21,590608.0,Asia,RoAsia,3.426852254620962e-06,3.3505856712736246e-05,172347085931.0,17627007871.0
Singapore,SGP,31ND,25924901675.0,Asia,RoAsia,0.03000830446297777,0.11459671384110862,863924241604.0,226227269579.0
Singapore,SGP,33DG,12449444190.0,Asia,RoAsia,0.006335954692413712,0.023444794631919584,1964888449235.0,531011014831.0
Singapore,SGP,Other,4808440785.0,Asia,RoAsia,0.032779260506042775,0.18968194235528227,146691557734.0,25350018696.0
Sint Maarten,SXM,11,62360.0,North America,RoWorld,7.791783558564835e-07,2.460121926562004e-06,80033023930.0,25348337140.0
Sint Maarten,SXM,31ND,109592.0,North America,RoWorld,1.2685371554863034e-07,2.626108793819032e-06,863924241604.0,41731705959.0
Sint Maarten,SXM,33DG,722296.0,North America,RoWorld,3.6760152988899456e-07,1.415649894849313e-05,1964888449235.0,51022219733.0
Sint Maarten,SXM,Other,100640970.0,North America,RoWorld,0.0006860719972889998,0.011272709536139416,146691557734.0,8927842031.0
Slovakia,SVK,11,3985517.0,Europe,Europe,4.979840576167519e-05,0.000727984223193941,80033023930.0,5474729909.0
Slovakia,SVK,21,15732.0,Europe,Europe,9.128091673275163e-08,6.467867891326618e-06,172347085931.0,2432331684.0
Slovakia,SVK,31ND,434672580.0,Europe,Europe,0.0005031373806492195,0.0013841379687485062,863924241604.0,314038477243.0
Slovakia,SVK,33DG,7672488733.0,Europe,Europe,0.0039047960895628292,0.020631158175562384,1964888449235.0,371888415944.0
Slovakia,SVK,Other,76192035.0,Europe,Europe,0.0005194029988975998,0.001328369354789203,146691557734.0,57357567551.0
Slovenia,SVN,11,2539699.0,Europe,Europe,3.173313808836362e-05,0.00046389484818693,80033023930.0,5474729909.0
Slovenia,SVN,21,127300.0,Europe,Europe,7.386257754944878e-07,5.233661216411635e-05,172347085931.0,2432331684.0
Slovenia,SVN,31ND,5346272932.0,Europe,Europe,0.006188358509391834,0.017024260781468206,863924241604.0,314038477243.0
Slovenia,SVN,33DG,912432045.0,Europe,Europe,0.00046436836928592145,0.0024535102624368824,1964888449235.0,371888415944.0
Slovenia,SVN,Other,31665964.0,Europe,Europe,0.000215867664705155,0.0005520799669868135,146691557734.0,57357567551.0
Solomon Islands,SLB,11,643771.0,Oceania,RoAsia,8.043817019372744e-06,5.3979784087677245e-05,80033023930.0,11926149963.0
Solomon Islands,SLB,31ND,344246.0,Oceania,RoAsia,3.984678093542758e-07,1.5216821590103977e-06,863924241604.0,226227269579.0
Solomon Islands,SLB,33DG,188913.0,Oceania,RoAsia,9.614438930288916e-08,3.5576098183221984e-07,1964888449235.0,531011014831.0
Solomon Islands,SLB,Other,168969.0,Oceania,RoAsia,1.1518658783786066e-06,6.66543887112248e-06,146691557734.0,25350018696.0
Spain,ESP,11,489440179.0,Europe,Europe,0.0061154777736260905,0.0893998767309783,80033023930.0,5474729909.0
Spain,ESP,21,136579089.0,Europe,Europe,0.0007924653223013014,0.05615150676136158,172347085931.0,2432331684.0
Spain,ESP,31ND,11049801938.0,Europe,Europe,0.01279024410460395,0.03518614035773001,863924241604.0,314038477243.0
Spain,ESP,33DG,8643423878.0,Europe,Europe,0.004398938719073435,0.02324198202318179,1964888449235.0,371888415944.0
Spain,ESP,Other,959496158.0,Europe,Europe,0.006540909189470071,0.01672832721064845,146691557734.0,57357567551.0
Sri Lanka,LKA,11,70664580.0,Asia,RoAsia,0.0008829427719962949,0.005925179560816495,80033023930.0,11926149963.0
Sri Lanka,LKA,21,275331.0,Asia,RoAsia,1.597537889966008e-06,1.5619837581906075e-05,172347085931.0,17627007871.0
Sri Lanka,LKA,31ND,2296765196.0,Asia,RoAsia,0.0026585261593490236,0.010152468357480463,863924241604.0,226227269579.0
Sri Lanka,LKA,33DG,623286446.0,Asia,RoAsia,0.00031721212786541003,0.0011737731018599824,1964888449235.0,531011014831.0
Sri Lanka,LKA,Other,24593909.0,Asia,RoAsia,0.00016765728975757992,0.000970173209532216,146691557734.0,25350018696.0
St Kitts and Nevis,KNA,11,259345.0,North America,RoWorld,3.2404748348236003e-06,1.0231243121299278e-05,80033023930.0,25348337140.0
St Kitts and Nevis,KNA,31ND,1041141.0,North America,RoWorld,1.205129975363316e-06,2.4948440905408614e-05,863924241604.0,41731705959.0
St Kitts and Nevis,KNA,33DG,13546038.0,North America,RoWorld,6.894049382433872e-06,0.00026549291800487333,1964888449235.0,51022219733.0
St Kitts and Nevis,KNA,Other,4782718.0,North America,RoWorld,3.260390764049721e-05,0.0005357081793554418,146691557734.0,8927842031.0
St Lucia,LCA,11,1122116.0,North America,RoWorld,1.4020662282877707e-05,4.4267834761803235e-05,80033023930.0,25348337140.0
St Lucia,LCA,31ND,926131.0,North America,RoWorld,1.0720048765855954e-06,2.2192502767797047e-05,863924241604.0,41731705959.0
St Lucia,LCA,33DG,845004.0,North America,RoWorld,4.3005189446199337e-07,1.6561490355024105e-05,1964888449235.0,51022219733.0
St Lucia,LCA,Other,4062669.0,North America,RoWorld,2.769531568658473e-05,0.00045505610268341,146691557734.0,8927842031.0
St Pierre and Miquelon,SPM,31ND,2500.0,North America,RoWorld,2.8937722541022686e-09,5.99064893837833e-08,863924241604.0,41731705959.0
St Pierre and Miquelon,SPM,33DG,2964.0,North America,RoWorld,1.508482581366891e-09,5.80923373289256e-08,1964888449235.0,51022219733.0
St Pierre and Miquelon,SPM,Other,3430259.0,North America,RoWorld,2.338416097687221e-05,0.0003842203959354531,146691557734.0,8927842031.0
St Vincent and the Grenadines,VCT,11,2029463.0,North America,RoWorld,2.5357819814168802e-05,8.006296384615626e-05,80033023930.0,25348337140.0
St Vincent and the Grenadines,VCT,31ND,78545.0,North America,RoWorld,9.091653667938508e-08,1.8821420834597039e-06,863924241604.0,41731705959.0
St Vincent and the Grenadines,VCT,33DG,95854.0,North America,RoWorld,4.878343095625572e-08,1.8786716944422517e-06,1964888449235.0,51022219733.0
St Vincent and the Grenadines,VCT,Other,6060018.0,North America,RoWorld,4.1311293530530257e-05,0.0006787774670472326,146691557734.0,8927842031.0
Suriname,SUR,11,46835929.0,South America,RoWorld,0.0005852075393398171,0.001847692365038506,80033023930.0,25348337140.0
Suriname,SUR,21,12500.0,South America,RoWorld,7.252806122294656e-08,3.928470525334569e-07,172347085931.0,31818999072.0
Suriname,SUR,31ND,1472880.0,South America,RoWorld,1.7048717110488598e-06,3.52940280334347e-05,863924241604.0,41731705959.0
Suriname,SUR,33DG,10490396.0,South America,RoWorld,5.338927003252668e-06,0.00020560446125034135,1964888449235.0,51022219733.0
Suriname,SUR,Other,32101705.0,South America,RoWorld,0.0002188381219470785,0.003595684700573081,146691557734.0,8927842031.0
"Svalbard, Jan Mayen Island",SJM,31ND,12285.0,Europe,Europe,1.4219996856658548e-08,3.911941016862715e-08,863924241604.0,314038477243.0
"Svalbard, Jan Mayen Island",SJM,33DG,28303.0,Europe,Europe,1.4404380060872845e-08,7.610616191998286e-08,1964888449235.0,371888415944.0
"Svalbard, Jan Mayen Island",SJM,Other,1267.0,Europe,Europe,8.637170533681886e-09,2.208950020192951e-08,146691557734.0,57357567551.0
Sweden,SWE,11,54701080.0,Europe,Europe,0.0006834813594928475,0.009991557740606706,80033023930.0,5474729909.0
Sweden,SWE,21,24730525.0,Europe,Europe,0.00014349256250204885,0.010167414733228464,172347085931.0,2432331684.0
Sweden,SWE,31ND,5324434920.0,Europe,Europe,0.006163080816107693,0.01695472149382511,863924241604.0,314038477243.0
Sweden,SWE,33DG,12005525574.0,Europe,Europe,0.0061100290852003185,0.03228260160652013,1964888449235.0,371888415944.0
Sweden,SWE,Other,586280569.0,Europe,Europe,0.003996689230494909,0.010221503352259548,146691557734.0,57357567551.0
Switzerland,CHE,11,9799589.0,Europe,Europe,0.00012244431759283645,0.0017899675715308423,80033023930.0,5474729909.0
Switzerland,CHE,21,1748682.0,Europe,Europe,1.014628121243717e-05,0.0007189323773163496,172347085931.0,2432331684.0
Switzerland,CHE,31ND,26501190350.0,Europe,Europe,0.030675363734205114,0.08438835451839753,863924241604.0,314038477243.0
Switzerland,CHE,33DG,33153076591.0,Europe,Europe,0.01687275254934073,0.08914791418507718,1964888449235.0,371888415944.0
Switzerland,CHE,Other,3759503390.0,Europe,Europe,0.02562862817788884,0.06554502832877639,146691557734.0,57357567551.0
Syria,SYR,11,696136.0,Asia,RoAsia,8.69810942803895e-06,5.83705556411508e-05,80033023930.0,11926149963.0
Syria,SYR,31ND,8692242.0,Asia,RoAsia,1.0061347490216964e-05,3.842260933518721e-05,863924241604.0,226227269579.0
