Country,usummary_code,iso3,impVal
Denmark,3254,DNK,3112641052.0
Denmark,325X,DNK,34328389.0
Denmark,326,DNK,136121780.0
Denmark,327,DNK,70778376.0
Denmark,3311IS,DNK,9275258.0
Denmark,3313NF,DNK,13765853.0
Denmark,332,DNK,537865965.0
Denmark,33311,DNK,67437439.0
Denmark,33312,DNK,106442287.0
Denmark,33313,DNK,6376062.0
Denmark,3332OM,DNK,1333078854.0
Denmark,3341,DNK,27444443.0
Denmark,3342,DNK,40520686.0
Denmark,3344,DNK,159113792.0
Denmark,3345,DNK,1405180472.0
Denmark,334X,DNK,46665381.0
Denmark,335,DNK,266807747.0
Denmark,336111,DNK,1266435.0
Denmark,33612,DNK,94242190.0
Denmark,3362BP,DNK,26496930.0
Denmark,3364,DNK,79253549.0
Denmark,3365AO,DNK,10671402.0
Denmark,337,DNK,101427585.0
Denmark,3391,DNK,413979770.0
Denmark,3399,DNK,92289106.0
Denmark,S003,DNK,430151029.0
Djibouti,111,DJI,528677.0
Djibouti,112,DJI,156778.0
Djibouti,311,DJI,340221.0
Djibouti,315AL,DJI,54071.0
Djibouti,323,DJI,1385.0
Djibouti,326,DJI,3218.0
Djibouti,332,DJI,20439.0
Djibouti,3332OM,DJI,45947.0
Djibouti,3341,DJI,300000.0
Djibouti,3342,DJI,18612.0
Djibouti,3344,DJI,106311.0
Djibouti,334X,DJI,5222.0
Djibouti,335,DJI,18743.0
Djibouti,337,DJI,2250.0
Djibouti,3399,DJI,48829.0
Djibouti,S003,DJI,38460547.0
Dominica,111,DMA,35007.0
Dominica,113FF,DMA,4973.0
Dominica,311,DMA,97203.0
Dominica,3121,DMA,15120.0
Dominica,315AL,DMA,24957.0
Dominica,321,DMA,4381.0
Dominica,325X,DMA,288495.0
Dominica,326,DMA,4094.0
Dominica,327,DMA,6519.0
Dominica,332,DMA,20520.0
Dominica,3332OM,DMA,2928.0
Dominica,3342,DMA,25507.0
Dominica,3344,DMA,4378.0
Dominica,3345,DMA,10207.0
Dominica,335,DMA,75393.0
Dominica,3391,DMA,421191.0
Dominica,3399,DMA,17629.0
Dominica,S003,DMA,1247693.0
Dominican Republic,111,DOM,372195441.0
Dominican Republic,112,DOM,1626728.0
Dominican Republic,113FF,DOM,2400809.0
Dominican Republic,211,DOM,653106.0
Dominican Republic,212,DOM,7500082.0
Dominican Republic,311,DOM,432412731.0
Dominican Republic,3121,DOM,41230736.0
Dominican Republic,3122,DOM,1002431479.0
Dominican Republic,313TT,DOM,71720477.0
Dominican Republic,315AL,DOM,756698499.0
Dominican Republic,321,DOM,1492561.0
Dominican Republic,322,DOM,89454870.0
Dominican Republic,323,DOM,2737291.0
Dominican Republic,324,DOM,270848.0
Dominican Republic,3251,DOM,9257209.0
Dominican Republic,3252,DOM,13235316.0
Dominican Republic,3254,DOM,503516.0
Dominican Republic,325X,DOM,64693329.0
Dominican Republic,326,DOM,265542940.0
Dominican Republic,327,DOM,16172109.0
Dominican Republic,3311IS,DOM,32638753.0
Dominican Republic,3313NF,DOM,212878546.0
Dominican Republic,332,DOM,96032646.0
Dominican Republic,33311,DOM,12243112.0
Dominican Republic,33312,DOM,207276.0
Dominican Republic,33313,DOM,20280.0
Dominican Republic,3332OM,DOM,140696085.0
Dominican Republic,3341,DOM,5155121.0
Dominican Republic,3342,DOM,7285695.0
Dominican Republic,3344,DOM,35241303.0
Dominican Republic,3345,DOM,672988075.0
Dominican Republic,334X,DOM,1199387.0
Dominican Republic,335,DOM,994511949.0
Dominican Republic,336111,DOM,89576.0
Dominican Republic,3362BP,DOM,38992679.0
Dominican Republic,3364,DOM,1961935.0
Dominican Republic,3365AO,DOM,92888.0
Dominican Republic,337,DOM,35248135.0
Dominican Republic,3391,DOM,1197124136.0
Dominican Republic,3399,DOM,520167792.0
Dominican Republic,S003,DOM,348425392.0
Ecuador,111,ECU,1721556269.0
Ecuador,112,ECU,1205910718.0
Ecuador,113FF,ECU,210249086.0
Ecuador,211,ECU,3546724671.0
Ecuador,212,ECU,61985.0
Ecuador,311,ECU,568489624.0
Ecuador,3121,ECU,2634277.0
Ecuador,313TT,ECU,2043389.0
Ecuador,315AL,ECU,9011607.0
Ecuador,321,ECU,112601031.0
Ecuador,322,ECU,6410424.0
Ecuador,323,ECU,6496037.0
Ecuador,324,ECU,62520536.0
Ecuador,3251,ECU,590969.0
Ecuador,3252,ECU,2609402.0
Ecuador,3254,ECU,132549.0
Ecuador,325X,ECU,3688376.0
Ecuador,326,ECU,42341223.0
Ecuador,327,ECU,11773843.0
Ecuador,3313NF,ECU,476167956.0
Ecuador,332,ECU,7544561.0
Ecuador,33311,ECU,4456564.0
Ecuador,33312,ECU,33407.0
Ecuador,33313,ECU,82806.0
Ecuador,3332OM,ECU,8107448.0
Ecuador,3341,ECU,111728.0
Ecuador,3342,ECU,933257.0
Ecuador,3344,ECU,388425.0
Ecuador,3345,ECU,730095.0
Ecuador,334X,ECU,27957.0
Ecuador,335,ECU,69362734.0
Ecuador,3362BP,ECU,1413542.0
Ecuador,3364,ECU,750174.0
Ecuador,337,ECU,7836446.0
Ecuador,3391,ECU,183938.0
Ecuador,3399,ECU,10152123.0
Ecuador,S003,ECU,420177086.0
Egypt,111,EGY,24523295.0
Egypt,112,EGY,1743099.0
Egypt,113FF,EGY,9954358.0
Egypt,212,EGY,23759255.0
Egypt,311,EGY,397852925.0
Egypt,3121,EGY,2261893.0
Egypt,3122,EGY,190487.0
Egypt,313TT,EGY,156233132.0
Egypt,315AL,EGY,1195546620.0
Egypt,321,EGY,1558426.0
Egypt,322,EGY,9127004.0
Egypt,323,EGY,2372488.0
Egypt,324,EGY,7668972.0
Egypt,3251,EGY,4782869.0
Egypt,3252,EGY,17898763.0
Egypt,3254,EGY,229877.0
Egypt,325X,EGY,210252035.0
Egypt,326,EGY,54511586.0
Egypt,327,EGY,122167655.0
Egypt,3311IS,EGY,160257536.0
Egypt,3313NF,EGY,5182468.0
Egypt,332,EGY,15875060.0
Egypt,33312,EGY,216497.0
Egypt,33313,EGY,6818638.0
Egypt,3332OM,EGY,5785949.0
Egypt,3341,EGY,54150.0
Egypt,3342,EGY,60725.0
Egypt,3344,EGY,218131.0
Egypt,3345,EGY,3582666.0
Egypt,334X,EGY,73943.0
Egypt,335,EGY,13713767.0
Egypt,3362BP,EGY,1793179.0
Egypt,3364,EGY,1278845.0
Egypt,3365AO,EGY,300198.0
Egypt,337,EGY,10017529.0
Egypt,3391,EGY,1429761.0
Egypt,3399,EGY,1339517.0
Egypt,S003,EGY,75366843.0
El Salvador,111,SLV,82131918.0
El Salvador,112,SLV,2496246.0
El Salvador,113FF,SLV,1715402.0
El Salvador,311,SLV,296218491.0
El Salvador,3121,SLV,29724574.0
El Salvador,3122,SLV,279652.0
El Salvador,313TT,SLV,57253869.0
El Salvador,315AL,SLV,1343671215.0
El Salvador,321,SLV,1106134.0
El Salvador,322,SLV,8665766.0
El Salvador,323,SLV,5727569.0
El Salvador,324,SLV,1279381.0
El Salvador,3251,SLV,8286682.0
El Salvador,3252,SLV,1398042.0
El Salvador,3254,SLV,12611640.0
El Salvador,325X,SLV,3678060.0
El Salvador,326,SLV,24687919.0
El Salvador,327,SLV,38023359.0
El Salvador,3311IS,SLV,808436.0
El Salvador,3313NF,SLV,8342884.0
El Salvador,332,SLV,11220461.0
El Salvador,33311,SLV,350000.0
El Salvador,33312,SLV,13335.0
El Salvador,33313,SLV,19800.0
El Salvador,3332OM,SLV,10852217.0
El Salvador,3341,SLV,146690.0
El Salvador,3342,SLV,634326.0
El Salvador,3344,SLV,30421101.0
El Salvador,3345,SLV,2728650.0
El Salvador,334X,SLV,64735.0
El Salvador,335,SLV,19045494.0
El Salvador,336111,SLV,3800.0
El Salvador,3362BP,SLV,64974130.0
El Salvador,3364,SLV,9783003.0
El Salvador,337,SLV,4586194.0
El Salvador,3391,SLV,785209.0
El Salvador,3399,SLV,15052467.0
El Salvador,S003,SLV,212423940.0
Equatorial Guinea,211,GNQ,122837811.0
Equatorial Guinea,315AL,GNQ,648.0
Equatorial Guinea,332,GNQ,80000.0
Equatorial Guinea,3345,GNQ,10000.0
Equatorial Guinea,3364,GNQ,192542.0
Equatorial Guinea,S003,GNQ,4519787.0
Eritrea,3121,ERI,134386.0
Eritrea,315AL,ERI,32163.0
Eritrea,323,ERI,5219.0
Eritrea,325X,ERI,32733.0
Eritrea,326,ERI,264.0
Eritrea,332,ERI,127995.0
Eritrea,33312,ERI,340610.0
Eritrea,33313,ERI,4731.0
Eritrea,3332OM,ERI,7640.0
Eritrea,3362BP,ERI,8343.0
Eritrea,3364,ERI,2800.0
Eritrea,3391,ERI,4039.0
Eritrea,3399,ERI,2116.0
Eritrea,S003,ERI,149879.0
Estonia,111,EST,2213719.0
Estonia,112,EST,38032.0
Estonia,113FF,EST,5334180.0
Estonia,212,EST,7368885.0
Estonia,311,EST,17989961.0
Estonia,3121,EST,1694748.0
Estonia,3122,EST,42214.0
Estonia,313TT,EST,7193400.0
Estonia,315AL,EST,2657268.0
Estonia,321,EST,74977742.0
Estonia,322,EST,493184.0
Estonia,323,EST,585992.0
Estonia,324,EST,57896.0
Estonia,3251,EST,33373907.0
Estonia,3252,EST,422815.0
Estonia,3254,EST,1544456.0
Estonia,325X,EST,36694036.0
Estonia,326,EST,11081570.0
Estonia,327,EST,1141308.0
Estonia,3311IS,EST,1091753.0
Estonia,3313NF,EST,10083138.0
Estonia,332,EST,11838047.0
Estonia,33311,EST,955640.0
Estonia,33312,EST,20433637.0
Estonia,33313,EST,247723.0
Estonia,3332OM,EST,70370333.0
Estonia,3341,EST,2637981.0
Estonia,3342,EST,342938487.0
Estonia,3344,EST,19227430.0
Estonia,3345,EST,184592642.0
Estonia,334X,EST,4982081.0
Estonia,335,EST,72592764.0
Estonia,336111,EST,275000.0
Estonia,3362BP,EST,11670557.0
Estonia,3364,EST,255842.0
Estonia,3365AO,EST,3169260.0
Estonia,337,EST,36627130.0
Estonia,3391,EST,6542679.0
Estonia,3399,EST,32753601.0
Estonia,S003,EST,27212942.0
Eswatini,111,SWZ,2004.0
Eswatini,112,SWZ,128611.0
Eswatini,311,SWZ,14636431.0
Eswatini,313TT,SWZ,147678.0
Eswatini,315AL,SWZ,3605784.0
Eswatini,321,SWZ,13209.0
Eswatini,322,SWZ,27604.0
Eswatini,323,SWZ,8955.0
Eswatini,3251,SWZ,636582.0
Eswatini,3252,SWZ,157876.0
Eswatini,3254,SWZ,375369.0
Eswatini,325X,SWZ,248368.0
Eswatini,326,SWZ,70222.0
Eswatini,327,SWZ,143219.0
Eswatini,332,SWZ,101680.0
Eswatini,33311,SWZ,12427.0
Eswatini,3332OM,SWZ,620695.0
Eswatini,3341,SWZ,7421.0
Eswatini,3342,SWZ,19789.0
Eswatini,3344,SWZ,2238.0
Eswatini,3345,SWZ,728976.0
Eswatini,334X,SWZ,76858.0
Eswatini,335,SWZ,242107.0
Eswatini,3362BP,SWZ,2806.0
Eswatini,337,SWZ,1455.0
Eswatini,3391,SWZ,35319.0
Eswatini,3399,SWZ,263520.0
Eswatini,S003,SWZ,271406.0
Ethiopia,111,ETH,178354645.0
Ethiopia,113FF,ETH,143235.0
Ethiopia,212,ETH,150138.0
Ethiopia,311,ETH,35219962.0
Ethiopia,3121,ETH,255003.0
Ethiopia,313TT,ETH,244663.0
Ethiopia,315AL,ETH,164583517.0
Ethiopia,321,ETH,38355.0
Ethiopia,322,ETH,15268.0
Ethiopia,323,ETH,16471.0
Ethiopia,325X,ETH,442046.0
Ethiopia,326,ETH,281513.0
Ethiopia,327,ETH,2075844.0
Ethiopia,3313NF,ETH,6009.0
Ethiopia,332,ETH,8500.0
Ethiopia,3332OM,ETH,26553.0
Ethiopia,3341,ETH,39978.0
Ethiopia,3342,ETH,9879.0
Ethiopia,3344,ETH,27791.0
Ethiopia,3345,ETH,19724.0
Ethiopia,335,ETH,581301.0
Ethiopia,3362BP,ETH,223738.0
Ethiopia,3364,ETH,5869.0
Ethiopia,337,ETH,7995.0
Ethiopia,3391,ETH,571910.0
Ethiopia,3399,ETH,2238129.0
Ethiopia,S003,ETH,80256299.0
Falkland Islands (Islas Malvinas),113FF,FLK,19743512.0
Falkland Islands (Islas Malvinas),326,FLK,3262.0
Falkland Islands (Islas Malvinas),3332OM,FLK,2455270.0
Falkland Islands (Islas Malvinas),3345,FLK,2580.0
Falkland Islands (Islas Malvinas),335,FLK,2995.0
Falkland Islands (Islas Malvinas),337,FLK,3764.0
Falkland Islands (Islas Malvinas),3399,FLK,4518.0
Falkland Islands (Islas Malvinas),S003,FLK,540760.0
Faroe Islands,112,FRO,204403089.0
Faroe Islands,113FF,FRO,41800676.0
Faroe Islands,311,FRO,1954332.0
Faroe Islands,313TT,FRO,10024.0
Faroe Islands,315AL,FRO,3530.0
Faroe Islands,322,FRO,13223.0
Faroe Islands,323,FRO,41481.0
Faroe Islands,326,FRO,292705.0
Faroe Islands,33312,FRO,53183.0
Faroe Islands,33313,FRO,5549.0
Faroe Islands,3332OM,FRO,69555.0
Faroe Islands,3345,FRO,128194.0
Faroe Islands,335,FRO,76884.0
Faroe Islands,3362BP,FRO,49401.0
Faroe Islands,337,FRO,32098.0
Faroe Islands,3399,FRO,30755.0
Faroe Islands,S003,FRO,487853.0
Fiji,111,FJI,14109080.0
Fiji,112,FJI,600397.0
Fiji,113FF,FJI,8019952.0
Fiji,311,FJI,78289157.0
Fiji,3121,FJI,142098264.0
Fiji,313TT,FJI,223493.0
Fiji,315AL,FJI,159467.0
Fiji,321,FJI,6858143.0
Fiji,322,FJI,20151.0
Fiji,323,FJI,12371.0
Fiji,3254,FJI,149913.0
Fiji,325X,FJI,1554909.0
Fiji,326,FJI,57297.0
Fiji,332,FJI,132725.0
Fiji,3332OM,FJI,22970.0
Fiji,3342,FJI,19143.0
Fiji,3344,FJI,24371.0
Fiji,3345,FJI,43515.0
Fiji,334X,FJI,12813.0
Fiji,335,FJI,2968.0
Fiji,3362BP,FJI,7551.0
Fiji,3365AO,FJI,105396.0
Fiji,337,FJI,51389.0
Fiji,3391,FJI,225884.0
Fiji,3399,FJI,750510.0
Fiji,S003,FJI,5720644.0
Finland,112,FIN,450750.0
Finland,113FF,FIN,1700753.0
Finland,212,FIN,2722585.0
Finland,311,FIN,28566480.0
Finland,3121,FIN,4943233.0
Finland,3122,FIN,11360.0
Finland,313TT,FIN,35700272.0
Finland,315AL,FIN,2739641.0
Finland,321,FIN,101600936.0
Finland,322,FIN,1162081869.0
Finland,323,FIN,2889684.0
Finland,324,FIN,797214869.0
Finland,3251,FIN,275684580.0
Finland,3252,FIN,27560640.0
Finland,3254,FIN,1554038347.0
Finland,325X,FIN,32707171.0
Finland,326,FIN,104109136.0
Finland,327,FIN,71902847.0
Finland,3311IS,FIN,199256092.0
Finland,3313NF,FIN,245084195.0
Finland,332,FIN,171382527.0
Finland,33311,FIN,41015756.0
Finland,33312,FIN,284539143.0
Finland,33313,FIN,130122526.0
Finland,3332OM,FIN,836682958.0
Finland,3341,FIN,17329045.0
Finland,3342,FIN,65075482.0
Finland,3344,FIN,64461668.0
Finland,3345,FIN,484600487.0
Finland,334X,FIN,18710408.0
Finland,335,FIN,540591808.0
Finland,336111,FIN,167466599.0
Finland,33612,FIN,11477574.0
Finland,3362BP,FIN,38163660.0
Finland,3364,FIN,3515473.0
Finland,3365AO,FIN,152813402.0
Finland,337,FIN,50932136.0
Finland,3391,FIN,138921227.0
Finland,3399,FIN,21100455.0
Finland,S003,FIN,139648936.0
France,111,FRA,82032968.0
France,112,FRA,28586359.0
France,113FF,FRA,198517105.0
France,211,FRA,1312941.0
France,212,FRA,14651139.0
France,311,FRA,1601654857.0
France,3121,FRA,4928257031.0
France,3122,FRA,3076130.0
France,313TT,FRA,201267091.0
France,315AL,FRA,1737291108.0
France,321,FRA,304106070.0
France,322,FRA,328134773.0
France,323,FRA,62888059.0
France,324,FRA,895057386.0
France,3251,FRA,2503040757.0
France,3252,FRA,597936202.0
France,3254,FRA,4596202138.0
France,325X,FRA,4801828366.0
France,326,FRA,805466543.0
France,327,FRA,442238177.0
France,3311IS,FRA,410880646.0
France,3313NF,FRA,807047509.0
France,332,FRA,1670478808.0
France,33311,FRA,345854631.0
France,33312,FRA,559982790.0
France,33313,FRA,53493413.0
France,3332OM,FRA,3762304404.0
France,3341,FRA,132805356.0
France,3342,FRA,248338518.0
France,3344,FRA,690553387.0
France,3345,FRA,1824134492.0
France,334X,FRA,145880424.0
France,335,FRA,1979075600.0
France,336111,FRA,566232223.0
France,336112,FRA,2500.0
France,33612,FRA,4481566.0
France,3362BP,FRA,626771226.0
France,3364,FRA,11222680562.0
France,3365AO,FRA,245480497.0
France,337,FRA,244595057.0
France,3391,FRA,1125039987.0
France,3399,FRA,2442156524.0
France,S003,FRA,6661452631.0
French Guiana,113FF,GUF,1535137.0
French Guiana,315AL,GUF,613.0
French Guiana,326,GUF,5585.0
French Guiana,332,GUF,192481.0
French Guiana,3332OM,GUF,27248.0
French Guiana,3345,GUF,13414.0
French Guiana,335,GUF,7540.0
French Guiana,3364,GUF,4460.0
French Guiana,S003,GUF,34651.0
French Polynesia,111,PYF,179751.0
French Polynesia,112,PYF,857934.0
French Polynesia,113FF,PYF,17266972.0
French Polynesia,311,PYF,934211.0
French Polynesia,3121,PYF,18793.0
French Polynesia,313TT,PYF,16442.0
French Polynesia,315AL,PYF,26844.0
French Polynesia,322,PYF,2191.0
French Polynesia,323,PYF,4127.0
French Polynesia,3251,PYF,30742.0
French Polynesia,3252,PYF,1183026.0
French Polynesia,325X,PYF,207296.0
French Polynesia,326,PYF,41821.0
French Polynesia,327,PYF,43989.0
French Polynesia,332,PYF,37552.0
French Polynesia,33312,PYF,55777.0
French Polynesia,3332OM,PYF,73885.0
French Polynesia,3341,PYF,160970.0
French Polynesia,3342,PYF,50133.0
French Polynesia,3344,PYF,27940.0
French Polynesia,3345,PYF,67921.0
French Polynesia,335,PYF,225557.0
French Polynesia,3362BP,PYF,645189.0
French Polynesia,3364,PYF,245918.0
French Polynesia,3365AO,PYF,9110.0
French Polynesia,337,PYF,28181.0
French Polynesia,3399,PYF,6676961.0
French Polynesia,S003,PYF,11304037.0
French Southern and Antarctic Lands,315AL,ATF,907.0
French Southern and Antarctic Lands,326,ATF,1318.0
French Southern and Antarctic Lands,332,ATF,6678.0
French Southern and Antarctic Lands,3344,ATF,3663.0
French Southern and Antarctic Lands,S003,ATF,23846.0
Gabon,211,GAB,60802485.0
Gabon,212,GAB,60583008.0
Gabon,311,GAB,11960.0
Gabon,3121,GAB,52254.0
Gabon,315AL,GAB,7236.0
Gabon,321,GAB,21105468.0
Gabon,323,GAB,17553.0
Gabon,324,GAB,19821716.0
Gabon,3251,GAB,1338111.0
Gabon,326,GAB,284.0
Gabon,327,GAB,7844.0
Gabon,3313NF,GAB,192755.0
Gabon,332,GAB,11228.0
Gabon,33312,GAB,130200.0
Gabon,3332OM,GAB,313751.0
Gabon,3342,GAB,35558.0
Gabon,3344,GAB,4672.0
Gabon,3345,GAB,25472.0
Gabon,334X,GAB,311390.0
Gabon,335,GAB,527625.0
Gabon,3362BP,GAB,23463.0
Gabon,337,GAB,86472.0
Gabon,3399,GAB,28104.0
Gabon,S003,GAB,6228245.0
Gambia,111,GMB,26335.0
Gambia,112,GMB,4050.0
Gambia,113FF,GMB,298337.0
Gambia,212,GMB,972134.0
Gambia,311,GMB,385999.0
Gambia,313TT,GMB,263.0
Gambia,315AL,GMB,2323.0
Gambia,323,GMB,2222.0
Gambia,325X,GMB,69920.0
Gambia,326,GMB,425.0
Gambia,3313NF,GMB,30000.0
Gambia,332,GMB,10794.0
Gambia,3332OM,GMB,2892.0
Gambia,3341,GMB,12728.0
Gambia,3342,GMB,2770.0
Gambia,3345,GMB,79281.0
Gambia,334X,GMB,4000.0
Gambia,335,GMB,5000.0
Gambia,3399,GMB,2500.0
Gambia,S003,GMB,57924.0
Gaza Strip Administered by Israel,3313NF,ISR,183645.0
Gaza Strip Administered by Israel,334X,ISR,20991.0
Gaza Strip Administered by Israel,S003,ISR,234.0
Georgia,111,GEO,34642.0
Georgia,112,GEO,55683.0
Georgia,113FF,GEO,218428.0
Georgia,212,GEO,4412.0
Georgia,311,GEO,6326117.0
Georgia,3121,GEO,12761340.0
Georgia,313TT,GEO,405446.0
Georgia,315AL,GEO,5523296.0
Georgia,321,GEO,1934939.0
Georgia,322,GEO,116911.0
Georgia,323,GEO,201408.0
Georgia,3251,GEO,10756218.0
Georgia,3252,GEO,110802.0
Georgia,3254,GEO,288451.0
Georgia,325X,GEO,235895.0
Georgia,326,GEO,1647755.0
Georgia,327,GEO,168089.0
Georgia,3311IS,GEO,98060065.0
Georgia,3313NF,GEO,4765239.0
Georgia,332,GEO,1246507.0
Georgia,33311,GEO,5032.0
Georgia,33312,GEO,12494.0
Georgia,33313,GEO,34868.0
Georgia,3332OM,GEO,3161506.0
Georgia,3341,GEO,54775.0
Georgia,3342,GEO,32409.0
Georgia,3344,GEO,764311.0
Georgia,3345,GEO,538040.0
Georgia,334X,GEO,41787.0
Georgia,335,GEO,811222.0
Georgia,3362BP,GEO,7027370.0
Georgia,3364,GEO,240725.0
Georgia,3365AO,GEO,14068.0
Georgia,337,GEO,364427.0
Georgia,3391,GEO,6480.0
Georgia,3399,GEO,217070.0
Georgia,S003,GEO,7225944.0
Germany,111,DEU,107362204.0
Germany,112,DEU,295348604.0
Germany,113FF,DEU,49028743.0
Germany,211,DEU,199557.0
Germany,212,DEU,16593264.0
Germany,311,DEU,1985000690.0
Germany,3121,DEU,289346195.0
Germany,3122,DEU,27709390.0
Germany,313TT,DEU,547150048.0
Germany,315AL,DEU,482230509.0
Germany,321,DEU,756473688.0
Germany,322,DEU,1097351124.0
Germany,323,DEU,146538745.0
Germany,324,DEU,535050360.0
Germany,3251,DEU,5636419822.0
Germany,3252,DEU,2148817042.0
Germany,3254,DEU,18219015275.0
Germany,325X,DEU,2283272992.0
Germany,326,DEU,2365248471.0
Germany,327,DEU,1226770853.0
Germany,3311IS,DEU,1975255343.0
Germany,3313NF,DEU,2624944985.0
Germany,332,DEU,6224636547.0
Germany,33311,DEU,2723345743.0
Germany,33312,DEU,3179961195.0
Germany,33313,DEU,233139773.0
Germany,3332OM,DEU,23738201521.0
Germany,3341,DEU,937713208.0
Germany,3342,DEU,654636918.0
Germany,3344,DEU,2490929911.0
Germany,3345,DEU,8633421938.0
Germany,334X,DEU,595439082.0
Germany,335,DEU,7561223393.0
Germany,336111,DEU,24665225079.0
Germany,336112,DEU,144874481.0
Germany,33612,DEU,264776002.0
Germany,3362BP,DEU,8218395814.0
Germany,3364,DEU,8594474685.0
Germany,3365AO,DEU,432325509.0
Germany,337,DEU,568055108.0
Germany,3391,DEU,4141522490.0
Germany,3399,DEU,1179026980.0
Germany,S003,DEU,12440094647.0
Ghana,111,GHA,159532566.0
Ghana,112,GHA,151801.0
Ghana,113FF,GHA,28649975.0
Ghana,211,GHA,752802431.0
Ghana,212,GHA,5516.0
Ghana,311,GHA,111194251.0
Ghana,3121,GHA,327550.0
Ghana,313TT,GHA,63308.0
Ghana,315AL,GHA,40130364.0
Ghana,321,GHA,16441827.0
Ghana,322,GHA,14900.0
Ghana,323,GHA,35721.0
Ghana,3252,GHA,1004272.0
Ghana,3254,GHA,231168.0
Ghana,325X,GHA,4100124.0
Ghana,326,GHA,322055.0
Ghana,327,GHA,511888.0
Ghana,3313NF,GHA,33323540.0
Ghana,332,GHA,329608.0
Ghana,33312,GHA,6419.0
Ghana,3332OM,GHA,233294.0
Ghana,3341,GHA,3369.0
Ghana,3342,GHA,47469.0
Ghana,3345,GHA,68648.0
Ghana,334X,GHA,3258.0
Ghana,335,GHA,26671.0
Ghana,3362BP,GHA,322211.0
Ghana,337,GHA,7806.0
Ghana,3391,GHA,2439.0
Ghana,3399,GHA,723154.0
Ghana,S003,GHA,21110883.0
Gibraltar,313TT,GIB,3343.0
Gibraltar,315AL,GIB,10890.0
Gibraltar,323,GIB,2656.0
Gibraltar,3332OM,GIB,18285.0
Gibraltar,3344,GIB,3107.0
Gibraltar,335,GIB,23223.0
Gibraltar,3365AO,GIB,145268.0
Gibraltar,337,GIB,1735.0
Gibraltar,S003,GIB,222672.0
Greece,111,GRC,54719602.0
Greece,112,GRC,3340858.0
Greece,113FF,GRC,42531371.0
Greece,212,GRC,28874300.0
Greece,311,GRC,737340809.0
Greece,3121,GRC,33343602.0
Greece,313TT,GRC,18237788.0
Greece,315AL,GRC,20567290.0
Greece,321,GRC,2519248.0
Greece,322,GRC,18483479.0
Greece,323,GRC,2415129.0
Greece,324,GRC,75820811.0
Greece,3251,GRC,6783286.0
Greece,3252,GRC,3949037.0
Greece,3254,GRC,53478608.0
Greece,325X,GRC,88563060.0
Greece,326,GRC,53979451.0
Greece,327,GRC,142521176.0
Greece,3311IS,GRC,54639300.0
Greece,3313NF,GRC,207628323.0
Greece,332,GRC,159322480.0
Greece,33311,GRC,724208.0
Greece,33312,GRC,6358647.0
Greece,33313,GRC,53393.0
Greece,3332OM,GRC,38978585.0
Greece,3341,GRC,891084.0
Greece,3342,GRC,6031873.0
Greece,3344,GRC,35293792.0
Greece,3345,GRC,29171455.0
Greece,334X,GRC,835298.0
Greece,335,GRC,110059472.0
Greece,33612,GRC,22517.0
Greece,3362BP,GRC,7316033.0
Greece,3364,GRC,30293401.0
Greece,3365AO,GRC,3440845.0
Greece,337,GRC,9159008.0
Greece,3391,GRC,1934112.0
Greece,3399,GRC,18751098.0
Greece,S003,GRC,135236463.0
Greenland,113FF,GRL,31339026.0
Greenland,311,GRL,16490.0
Greenland,315AL,GRL,2430.0
Greenland,325X,GRL,76309.0
Greenland,326,GRL,23642.0
Greenland,3332OM,GRL,7186.0
Greenland,3344,GRL,68527.0
Greenland,3345,GRL,28270.0
Greenland,3364,GRL,5832.0
Greenland,337,GRL,3355.0
Greenland,3399,GRL,35396.0
Greenland,S003,GRL,979018.0
Grenada,111,GRD,590117.0
Grenada,113FF,GRD,7110119.0
Grenada,311,GRD,3038655.0
Grenada,3121,GRD,7664.0
Grenada,315AL,GRD,17482.0
Grenada,3251,GRD,2109.0
Grenada,326,GRD,31848.0
Grenada,332,GRD,11942.0
Grenada,3332OM,GRD,18196.0
Grenada,3342,GRD,6879.0
Grenada,3345,GRD,41294.0
Grenada,335,GRD,68510.0
Grenada,3364,GRD,6319.0
Grenada,337,GRD,400.0
Grenada,3399,GRD,5012.0
Grenada,S003,GRD,3118272.0
Guadeloupe,3121,GLP,60208.0
Guadeloupe,313TT,GLP,3516.0
Guadeloupe,315AL,GLP,89500.0
Guadeloupe,323,GLP,45750.0
Guadeloupe,3254,GLP,2823.0
Guadeloupe,326,GLP,4592.0
Guadeloupe,327,GLP,6340.0
Guadeloupe,3313NF,GLP,3626.0
Guadeloupe,332,GLP,123775.0
Guadeloupe,33312,GLP,23569.0
Guadeloupe,3332OM,GLP,57780.0
Guadeloupe,3342,GLP,4085.0
Guadeloupe,3345,GLP,85463.0
Guadeloupe,334X,GLP,218495.0
Guadeloupe,335,GLP,72735.0
Guadeloupe,3362BP,GLP,6976.0
Guadeloupe,3364,GLP,357429.0
Guadeloupe,337,GLP,80797.0
Guadeloupe,3399,GLP,94239.0
Guadeloupe,S003,GLP,2085963.0
Guatemala,111,GTM,2185119691.0
Guatemala,112,GTM,981223.0
Guatemala,113FF,GTM,40932873.0
Guatemala,211,GTM,74249744.0
Guatemala,212,GTM,71769.0
Guatemala,311,GTM,582581030.0
Guatemala,3121,GTM,105583662.0
Guatemala,3122,GTM,95725.0
Guatemala,313TT,GTM,28267903.0
Guatemala,315AL,GTM,1679879834.0
Guatemala,321,GTM,26837355.0
