Country,summary_code,iso3,impVal
Jordan,323,JOR,834358.0
Jordan,325,JOR,262149530.0
Jordan,326,JOR,1936241.0
Jordan,327,JOR,315877.0
Jordan,331,JOR,4755088.0
Jordan,332,JOR,6070152.0
Jordan,333,JOR,99571199.0
Jordan,334,JOR,908769.0
Jordan,335,JOR,11063402.0
Jordan,3361MV,JOR,17287255.0
Jordan,3364OT,JOR,123924.0
Jordan,337,JOR,877752.0
Jordan,339,JOR,947770449.0
Jordan,Other,JOR,80125592.0
Kazakhstan,111CA,KAZ,3922015.0
Kazakhstan,113FF,KAZ,9296747.0
Kazakhstan,211,KAZ,1147595532.0
Kazakhstan,311FT,KAZ,4158124.0
Kazakhstan,313TT,KAZ,279104.0
Kazakhstan,315AL,KAZ,219851.0
Kazakhstan,321,KAZ,2729365.0
Kazakhstan,322,KAZ,368294.0
Kazakhstan,323,KAZ,17773.0
Kazakhstan,324,KAZ,162805915.0
Kazakhstan,325,KAZ,352780225.0
Kazakhstan,326,KAZ,1772640.0
Kazakhstan,327,KAZ,455799.0
Kazakhstan,331,KAZ,604106757.0
Kazakhstan,332,KAZ,637041.0
Kazakhstan,333,KAZ,4712918.0
Kazakhstan,334,KAZ,1534325.0
Kazakhstan,335,KAZ,756469.0
Kazakhstan,3361MV,KAZ,2236388.0
Kazakhstan,3364OT,KAZ,1312518.0
Kazakhstan,337,KAZ,2292289.0
Kazakhstan,339,KAZ,303866.0
Kazakhstan,Other,KAZ,26455465.0
Kiribati,111CA,KIR,617249.0
Kiribati,113FF,KIR,6932.0
Kiribati,311FT,KIR,40610.0
Kiribati,313TT,KIR,21160.0
Kiribati,315AL,KIR,410.0
Kiribati,335,KIR,4013.0
Kiribati,3361MV,KIR,35207.0
Kiribati,337,KIR,16851.0
Kiribati,Other,KIR,65730.0
"Korea, North",326,PRK,57465.0
"Korea, South",111CA,KOR,108705246.0
"Korea, South",113FF,KOR,155599753.0
"Korea, South",211,KOR,26822258.0
"Korea, South",212,KOR,12766348.0
"Korea, South",311FT,KOR,1598972786.0
"Korea, South",313TT,KOR,731418210.0
"Korea, South",315AL,KOR,238398667.0
"Korea, South",321,KOR,12318477.0
"Korea, South",322,KOR,800497858.0
"Korea, South",323,KOR,113499336.0
"Korea, South",324,KOR,5477125001.0
"Korea, South",325,KOR,12593692096.0
"Korea, South",326,KOR,3210912598.0
"Korea, South",327,KOR,571346701.0
"Korea, South",331,KOR,5384710789.0
"Korea, South",332,KOR,4194792309.0
"Korea, South",333,KOR,14027690191.0
"Korea, South",334,KOR,20233341650.0
"Korea, South",335,KOR,11032681988.0
"Korea, South",3361MV,KOR,46483232344.0
"Korea, South",3364OT,KOR,826896782.0
"Korea, South",337,KOR,269096315.0
"Korea, South",339,KOR,1179193635.0
"Korea, South",Other,KOR,2265475782.0
Kosovo,111CA,XKX,150820.0
Kosovo,212,XKX,6052.0
Kosovo,311FT,XKX,2082322.0
Kosovo,313TT,XKX,1087002.0
Kosovo,315AL,XKX,1239115.0
Kosovo,321,XKX,309447.0
Kosovo,322,XKX,3143.0
Kosovo,324,XKX,23546.0
Kosovo,326,XKX,692171.0
Kosovo,327,XKX,71687.0
Kosovo,332,XKX,8083040.0
Kosovo,333,XKX,190887.0
Kosovo,334,XKX,11900.0
Kosovo,335,XKX,160314.0
Kosovo,3361MV,XKX,303577.0
Kosovo,337,XKX,19322447.0
Kosovo,339,XKX,42762.0
Kosovo,Other,XKX,235714.0
Kuwait,111CA,KWT,167432.0
Kuwait,211,KWT,600892138.0
Kuwait,212,KWT,12797.0
Kuwait,311FT,KWT,1254161.0
Kuwait,313TT,KWT,1098.0
Kuwait,315AL,KWT,70209.0
Kuwait,322,KWT,15583.0
Kuwait,323,KWT,46547.0
Kuwait,324,KWT,956295861.0
Kuwait,325,KWT,24709262.0
Kuwait,326,KWT,192718.0
Kuwait,331,KWT,13826327.0
Kuwait,332,KWT,144223.0
Kuwait,333,KWT,101369.0
Kuwait,334,KWT,1405519.0
Kuwait,335,KWT,14320.0
Kuwait,3361MV,KWT,185803.0
Kuwait,3364OT,KWT,3500.0
Kuwait,337,KWT,1400.0
Kuwait,339,KWT,111435.0
Kuwait,Other,KWT,44154048.0
Kyrgyzstan,111CA,KGZ,281042.0
Kyrgyzstan,311FT,KGZ,1164977.0
Kyrgyzstan,313TT,KGZ,115173.0
Kyrgyzstan,315AL,KGZ,855597.0
Kyrgyzstan,321,KGZ,14291.0
Kyrgyzstan,323,KGZ,111751.0
Kyrgyzstan,325,KGZ,430098.0
Kyrgyzstan,326,KGZ,58732.0
Kyrgyzstan,332,KGZ,1835452.0
Kyrgyzstan,333,KGZ,3815531.0
Kyrgyzstan,334,KGZ,2093325.0
Kyrgyzstan,335,KGZ,60403.0
Kyrgyzstan,3361MV,KGZ,3994446.0
Kyrgyzstan,3364OT,KGZ,3702.0
Kyrgyzstan,337,KGZ,108906.0
Kyrgyzstan,339,KGZ,1273271.0
Kyrgyzstan,Other,KGZ,451673.0
Laos,111CA,LAO,184336.0
Laos,113FF,LAO,830376.0
Laos,212,LAO,21267285.0
Laos,311FT,LAO,472753.0
Laos,313TT,LAO,2088821.0
Laos,315AL,LAO,71863110.0
Laos,321,LAO,501171.0
Laos,322,LAO,163562.0
Laos,323,LAO,7500.0
Laos,325,LAO,792346.0
Laos,326,LAO,4842.0
Laos,327,LAO,36375.0
Laos,331,LAO,18081634.0
Laos,332,LAO,59724.0
Laos,333,LAO,195651.0
Laos,334,LAO,206224711.0
Laos,335,LAO,248294421.0
Laos,3364OT,LAO,74200.0
Laos,337,LAO,72496944.0
Laos,339,LAO,154816951.0
Laos,Other,LAO,4863442.0
Latvia,111CA,LVA,823186.0
Latvia,113FF,LVA,17677257.0
Latvia,212,LVA,16946772.0
Latvia,311FT,LVA,102733810.0
Latvia,313TT,LVA,11407756.0
Latvia,315AL,LVA,2996854.0
Latvia,321,LVA,147185565.0
Latvia,322,LVA,447527.0
Latvia,323,LVA,2576195.0
Latvia,324,LVA,157361.0
Latvia,325,LVA,9476068.0
Latvia,326,LVA,1174186.0
Latvia,327,LVA,21175571.0
Latvia,331,LVA,4848224.0
Latvia,332,LVA,16482517.0
Latvia,333,LVA,99247369.0
Latvia,334,LVA,61961224.0
Latvia,335,LVA,33226973.0
Latvia,3361MV,LVA,6410242.0
Latvia,3364OT,LVA,780257.0
Latvia,337,LVA,21790614.0
Latvia,339,LVA,23663990.0
Latvia,Other,LVA,27535287.0
Lebanon,111CA,LBN,1287576.0
Lebanon,113FF,LBN,43018.0
Lebanon,212,LBN,3000.0
Lebanon,311FT,LBN,66122663.0
Lebanon,313TT,LBN,329369.0
Lebanon,315AL,LBN,12299806.0
Lebanon,321,LBN,1117489.0
Lebanon,322,LBN,243697.0
Lebanon,323,LBN,1338971.0
Lebanon,325,LBN,65092706.0
Lebanon,326,LBN,433891.0
Lebanon,327,LBN,2739656.0
Lebanon,331,LBN,374965.0
Lebanon,332,LBN,3077038.0
Lebanon,333,LBN,6215306.0
Lebanon,334,LBN,8361468.0
Lebanon,335,LBN,2778763.0
Lebanon,3361MV,LBN,1713489.0
Lebanon,337,LBN,3178643.0
Lebanon,339,LBN,72433645.0
Lebanon,Other,LBN,8386828.0
Liechtenstein,113FF,LIE,368202.0
Liechtenstein,313TT,LIE,3262886.0
Liechtenstein,315AL,LIE,10612.0
Liechtenstein,321,LIE,30623.0
Liechtenstein,322,LIE,16110.0
Liechtenstein,323,LIE,20165.0
Liechtenstein,325,LIE,52256798.0
Liechtenstein,326,LIE,495147.0
Liechtenstein,327,LIE,8628253.0
Liechtenstein,331,LIE,39192474.0
Liechtenstein,332,LIE,30943845.0
Liechtenstein,333,LIE,14631419.0
Liechtenstein,334,LIE,25131626.0
Liechtenstein,335,LIE,5670577.0
Liechtenstein,3361MV,LIE,11923075.0
Liechtenstein,337,LIE,52234.0
Liechtenstein,339,LIE,44340591.0
Liechtenstein,Other,LIE,6745883.0
Lithuania,111CA,LTU,11930733.0
Lithuania,113FF,LTU,82960.0
Lithuania,212,LTU,2736885.0
Lithuania,311FT,LTU,71646702.0
Lithuania,313TT,LTU,12128387.0
Lithuania,315AL,LTU,14014908.0
Lithuania,321,LTU,28745026.0
Lithuania,322,LTU,4802033.0
Lithuania,323,LTU,7003744.0
Lithuania,324,LTU,499861553.0
Lithuania,325,LTU,595050436.0
Lithuania,326,LTU,59375112.0
Lithuania,327,LTU,6346797.0
Lithuania,331,LTU,61762324.0
Lithuania,332,LTU,25599931.0
Lithuania,333,LTU,84370287.0
Lithuania,334,LTU,108205154.0
Lithuania,335,LTU,94030118.0
Lithuania,3361MV,LTU,13475378.0
Lithuania,3364OT,LTU,3044127.0
Lithuania,337,LTU,194612124.0
Lithuania,339,LTU,61786890.0
Lithuania,Other,LTU,50952583.0
Luxembourg,111CA,LUX,294707.0
Luxembourg,311FT,LUX,4126037.0
Luxembourg,313TT,LUX,59593407.0
Luxembourg,315AL,LUX,99703.0
Luxembourg,321,LUX,4778383.0
Luxembourg,322,LUX,911979.0
Luxembourg,323,LUX,80838.0
Luxembourg,325,LUX,33190016.0
Luxembourg,326,LUX,37223670.0
Luxembourg,327,LUX,12699862.0
Luxembourg,331,LUX,185679489.0
Luxembourg,332,LUX,103097008.0
Luxembourg,333,LUX,59216941.0
Luxembourg,334,LUX,8046613.0
Luxembourg,335,LUX,9949737.0
Luxembourg,3361MV,LUX,10153441.0
Luxembourg,3364OT,LUX,12827102.0
Luxembourg,337,LUX,79131.0
Luxembourg,339,LUX,958087.0
Luxembourg,Other,LUX,155619825.0
Macau,111CA,MAC,211350.0
Macau,113FF,MAC,64800.0
Macau,311FT,MAC,1786258.0
Macau,313TT,MAC,452737.0
Macau,315AL,MAC,51955281.0
Macau,321,MAC,8161.0
Macau,322,MAC,14552.0
Macau,323,MAC,82611.0
Macau,325,MAC,8226095.0
Macau,326,MAC,96661.0
Macau,327,MAC,210262.0
Macau,332,MAC,4709023.0
Macau,333,MAC,241320.0
Macau,334,MAC,1999593.0
Macau,335,MAC,2440144.0
Macau,3361MV,MAC,114368.0
Macau,337,MAC,3300675.0
Macau,339,MAC,1788577.0
Macau,Other,MAC,31090193.0
Macedonia,111CA,MKD,20620821.0
Macedonia,212,MKD,83752.0
Macedonia,311FT,MKD,13996940.0
Macedonia,313TT,MKD,903094.0
Macedonia,315AL,MKD,3247921.0
Macedonia,321,MKD,15677.0
Macedonia,322,MKD,126337.0
Macedonia,323,MKD,32425.0
Macedonia,325,MKD,501201.0
Macedonia,326,MKD,1555695.0
Macedonia,327,MKD,876063.0
Macedonia,331,MKD,601860.0
Macedonia,332,MKD,7831122.0
Macedonia,333,MKD,2953010.0
Macedonia,334,MKD,7884250.0
Macedonia,335,MKD,17844228.0
Macedonia,3361MV,MKD,75578295.0
Macedonia,3364OT,MKD,139674.0
Macedonia,337,MKD,14190237.0
Macedonia,339,MKD,420357.0
Macedonia,Other,MKD,4307834.0
Malaysia,111CA,MYS,4220653.0
Malaysia,113FF,MYS,85583479.0
Malaysia,211,MYS,8500.0
Malaysia,212,MYS,330745.0
Malaysia,311FT,MYS,1083233696.0
Malaysia,313TT,MYS,50426721.0
Malaysia,315AL,MYS,214045532.0
Malaysia,321,MYS,319515180.0
Malaysia,322,MYS,136815720.0
Malaysia,323,MYS,102763909.0
Malaysia,324,MYS,67329344.0
Malaysia,325,MYS,2885955582.0
Malaysia,326,MYS,722381405.0
Malaysia,327,MYS,311820773.0
Malaysia,331,MYS,457593725.0
Malaysia,332,MYS,625460721.0
Malaysia,333,MYS,2549134881.0
Malaysia,334,MYS,30958160074.0
Malaysia,335,MYS,5171800507.0
Malaysia,3361MV,MYS,280809719.0
Malaysia,3364OT,MYS,677044728.0
Malaysia,337,MYS,1406513848.0
Malaysia,339,MYS,2481136559.0
Malaysia,Other,MYS,1942761954.0
Maldives,111CA,MDV,227412.0
Maldives,113FF,MDV,2550610.0
Maldives,311FT,MDV,802012.0
Maldives,313TT,MDV,3041.0
Maldives,315AL,MDV,10936.0
Maldives,325,MDV,21479.0
Maldives,326,MDV,2394.0
Maldives,332,MDV,3000.0
Maldives,333,MDV,9708.0
Maldives,334,MDV,41237.0
Maldives,3361MV,MDV,193406.0
Maldives,337,MDV,768.0
Maldives,Other,MDV,899286.0
Malta,111CA,MLT,107005.0
Malta,113FF,MLT,166233.0
Malta,311FT,MLT,11643.0
Malta,313TT,MLT,3173245.0
Malta,315AL,MLT,1003415.0
Malta,321,MLT,161196.0
Malta,322,MLT,458311.0
Malta,323,MLT,2175917.0
Malta,325,MLT,14487057.0
Malta,326,MLT,6187017.0
Malta,327,MLT,440183.0
Malta,331,MLT,615022.0
Malta,332,MLT,4541406.0
Malta,333,MLT,13587845.0
Malta,334,MLT,118951898.0
Malta,335,MLT,20575048.0
Malta,3361MV,MLT,3510251.0
Malta,3364OT,MLT,612261.0
Malta,337,MLT,180977.0
Malta,339,MLT,13613610.0
Malta,Other,MLT,15886854.0
Marshall Islands,111CA,MHL,889729.0
Marshall Islands,113FF,MHL,10527083.0
Marshall Islands,212,MHL,22743.0
Marshall Islands,311FT,MHL,6126705.0
Marshall Islands,313TT,MHL,64400.0
Marshall Islands,315AL,MHL,28183.0
Marshall Islands,321,MHL,34100.0
Marshall Islands,325,MHL,18641.0
Marshall Islands,326,MHL,221053.0
Marshall Islands,327,MHL,18004.0
Marshall Islands,331,MHL,53128.0
Marshall Islands,332,MHL,275269.0
Marshall Islands,333,MHL,4000.0
Marshall Islands,334,MHL,7140.0
Marshall Islands,335,MHL,61857.0
Marshall Islands,3361MV,MHL,99570.0
Marshall Islands,337,MHL,113765.0
Marshall Islands,339,MHL,33495.0
Marshall Islands,Other,MHL,1850098.0
Martinique,311FT,MTQ,1016768.0
Martinique,315AL,MTQ,4254.0
Martinique,323,MTQ,12088.0
Martinique,325,MTQ,12424.0
Martinique,326,MTQ,90191.0
Martinique,331,MTQ,53990.0
Martinique,333,MTQ,11890.0
Martinique,334,MTQ,9712.0
Martinique,337,MTQ,1430.0
Martinique,339,MTQ,133651.0
Martinique,Other,MTQ,1461360.0
Mexico,111CA,MEX,21092972272.0
Mexico,113FF,MEX,874260169.0
Mexico,211,MEX,12110468180.0
Mexico,212,MEX,371452416.0
Mexico,311FT,MEX,27194262449.0
Mexico,313TT,MEX,2071044506.0
Mexico,315AL,MEX,5306808706.0
Mexico,321,MEX,553494060.0
Mexico,322,MEX,2029471819.0
Mexico,323,MEX,674956489.0
Mexico,324,MEX,4171256326.0
Mexico,325,MEX,8721956389.0
Mexico,326,MEX,9934122768.0
Mexico,327,MEX,4957698635.0
Mexico,331,MEX,10919571708.0
Mexico,332,MEX,14127649110.0
Mexico,333,MEX,33788532334.0
Mexico,334,MEX,96252634240.0
Mexico,335,MEX,46871568383.0
Mexico,3361MV,MEX,163315163346.0
Mexico,3364OT,MEX,5594234958.0
Mexico,337,MEX,5099979656.0
Mexico,339,MEX,15826669897.0
Mexico,Other,MEX,13990369767.0
Micronesia,111CA,FSM,165577.0
Micronesia,113FF,FSM,21917.0
Micronesia,311FT,FSM,44098.0
Micronesia,313TT,FSM,6942.0
Micronesia,315AL,FSM,27448.0
Micronesia,321,FSM,9867.0
Micronesia,322,FSM,5661.0
Micronesia,323,FSM,5340.0
Micronesia,325,FSM,172540.0
Micronesia,326,FSM,141008.0
Micronesia,327,FSM,34176.0
Micronesia,332,FSM,74604.0
Micronesia,334,FSM,166678.0
Micronesia,335,FSM,15722.0
Micronesia,3361MV,FSM,686.0
Micronesia,337,FSM,65806.0
Micronesia,339,FSM,968910.0
Micronesia,Other,FSM,513110.0
Moldova,111CA,MDA,2634634.0
Moldova,113FF,MDA,254377.0
Moldova,212,MDA,2392.0
Moldova,311FT,MDA,75930803.0
Moldova,313TT,MDA,2030477.0
Moldova,315AL,MDA,22705669.0
Moldova,321,MDA,246091.0
Moldova,322,MDA,1635335.0
Moldova,323,MDA,48907.0
Moldova,325,MDA,5316730.0
Moldova,326,MDA,9050304.0
Moldova,327,MDA,113973.0
Moldova,332,MDA,1500180.0
Moldova,333,MDA,763279.0
Moldova,334,MDA,217847.0
Moldova,335,MDA,4722596.0
Moldova,3361MV,MDA,5995213.0
Moldova,337,MDA,143991.0
Moldova,339,MDA,1187125.0
Moldova,Other,MDA,1995244.0
Monaco,111CA,MCO,38968.0
Monaco,113FF,MCO,83416.0
Monaco,311FT,MCO,178283.0
Monaco,313TT,MCO,91328.0
Monaco,315AL,MCO,537779.0
Monaco,322,MCO,7743.0
Monaco,325,MCO,28840535.0
Monaco,326,MCO,105882.0
Monaco,327,MCO,165550.0
Monaco,332,MCO,458250.0
Monaco,333,MCO,1090814.0
Monaco,334,MCO,1036921.0
Monaco,335,MCO,812635.0
Monaco,3361MV,MCO,365939.0
Monaco,3364OT,MCO,8865.0
Monaco,337,MCO,120943.0
Monaco,339,MCO,5657362.0
Monaco,Other,MCO,7988451.0
Mongolia,111CA,MNG,6622.0
Mongolia,113FF,MNG,14390802.0
Mongolia,212,MNG,708935.0
Mongolia,311FT,MNG,76327.0
Mongolia,313TT,MNG,472827.0
Mongolia,315AL,MNG,3626548.0
Mongolia,321,MNG,259349.0
Mongolia,323,MNG,7063.0
Mongolia,325,MNG,8632.0
Mongolia,326,MNG,806809.0
Mongolia,332,MNG,36427.0
Mongolia,333,MNG,288204.0
Mongolia,334,MNG,61594.0
Mongolia,335,MNG,289353.0
Mongolia,3361MV,MNG,364746.0
Mongolia,3364OT,MNG,1759000.0
Mongolia,337,MNG,18621.0
Mongolia,339,MNG,28715.0
Mongolia,Other,MNG,3766866.0
Montenegro,111CA,MNE,24955.0
Montenegro,311FT,MNE,4532594.0
Montenegro,315AL,MNE,49829.0
Montenegro,321,MNE,214788.0
Montenegro,322,MNE,85467.0
Montenegro,325,MNE,315156.0
Montenegro,326,MNE,115768.0
Montenegro,327,MNE,15544.0
Montenegro,332,MNE,1404960.0
Montenegro,333,MNE,230929.0
Montenegro,334,MNE,4357272.0
Montenegro,335,MNE,400595.0
Montenegro,3361MV,MNE,1039903.0
Montenegro,3364OT,MNE,254592.0
Montenegro,337,MNE,26419.0
Montenegro,339,MNE,36923.0
Montenegro,Other,MNE,2276612.0
Montserrat,212,MSR,95538.0
Montserrat,313TT,MSR,7774.0
Montserrat,315AL,MSR,2916.0
Montserrat,322,MSR,963.0
Montserrat,325,MSR,4851.0
Montserrat,326,MSR,46095.0
Montserrat,333,MSR,675648.0
Montserrat,334,MSR,4009213.0
Montserrat,335,MSR,293670.0
Montserrat,3361MV,MSR,336460.0
Montserrat,337,MSR,66288.0
Montserrat,339,MSR,8807.0
Montserrat,Other,MSR,83571.0
Nauru,313TT,NRU,17536.0
Nauru,315AL,NRU,134909.0
Nauru,325,NRU,103972.0
Nauru,326,NRU,101416.0
Nauru,327,NRU,18278.0
Nauru,332,NRU,158522.0
Nauru,333,NRU,458607.0
Nauru,334,NRU,55594.0
Nauru,335,NRU,37851.0
Nauru,3361MV,NRU,67930.0
Nauru,3364OT,NRU,10993.0
Nauru,337,NRU,684501.0
Nauru,339,NRU,51014.0
Nauru,Other,NRU,337801.0
Nepal,111CA,NPL,175287.0
Nepal,113FF,NPL,8741.0
Nepal,311FT,NPL,24380121.0
Nepal,313TT,NPL,65157194.0
Nepal,315AL,NPL,14277695.0
Nepal,321,NPL,906635.0
Nepal,322,NPL,1487761.0
Nepal,323,NPL,198906.0
Nepal,325,NPL,1484772.0
Nepal,326,NPL,97229.0
Nepal,327,NPL,103976.0
Nepal,332,NPL,440537.0
Nepal,333,NPL,429563.0
Nepal,334,NPL,22268.0
Nepal,335,NPL,62555.0
Nepal,3361MV,NPL,34349.0
Nepal,3364OT,NPL,78670.0
Nepal,337,NPL,40236.0
Nepal,339,NPL,5989679.0
Nepal,Other,NPL,5085415.0
Netherlands,111CA,NLD,703591549.0
Netherlands,113FF,NLD,98219816.0
Netherlands,211,NLD,68365.0
Netherlands,212,NLD,31107220.0
Netherlands,311FT,NLD,2542530302.0
Netherlands,313TT,NLD,199988420.0
Netherlands,315AL,NLD,21924228.0
Netherlands,321,NLD,77686762.0
Netherlands,322,NLD,180772026.0
Netherlands,323,NLD,23496188.0
Netherlands,324,NLD,4247118646.0
Netherlands,325,NLD,10844458014.0
Netherlands,326,NLD,271729564.0
Netherlands,327,NLD,96746336.0
Netherlands,331,NLD,834625123.0
Netherlands,332,NLD,609644156.0
Netherlands,333,NLD,4187322021.0
Netherlands,334,NLD,1873002453.0
Netherlands,335,NLD,618616240.0
Netherlands,3361MV,NLD,334259204.0
Netherlands,3364OT,NLD,903905753.0
Netherlands,337,NLD,57117655.0
Netherlands,339,NLD,330810845.0
Netherlands,Other,NLD,5044069352.0
New Caledonia,111CA,NCL,1531915.0
New Caledonia,311FT,NCL,77939.0
New Caledonia,315AL,NCL,19060.0
New Caledonia,325,NCL,273126.0
New Caledonia,326,NCL,102783.0
New Caledonia,327,NCL,3640.0
New Caledonia,331,NCL,29810898.0
New Caledonia,332,NCL,83374.0
New Caledonia,333,NCL,231091.0
New Caledonia,334,NCL,89542.0
New Caledonia,335,NCL,91053.0
New Caledonia,3361MV,NCL,546176.0
New Caledonia,3364OT,NCL,2721.0
New Caledonia,337,NCL,47170.0
New Caledonia,339,NCL,6624.0
New Caledonia,Other,NCL,927792.0
New Zealand,111CA,NZL,368743863.0
New Zealand,113FF,NZL,162446142.0
New Zealand,212,NZL,3240247.0
New Zealand,311FT,NZL,3246864710.0
New Zealand,313TT,NZL,33492228.0
New Zealand,315AL,NZL,4796330.0
New Zealand,321,NZL,222129750.0
New Zealand,322,NZL,13902776.0
New Zealand,323,NZL,1307531.0
New Zealand,325,NZL,239770234.0
New Zealand,326,NZL,41582536.0
New Zealand,327,NZL,4648410.0
New Zealand,331,NZL,71887290.0
New Zealand,332,NZL,50748156.0
New Zealand,333,NZL,407550847.0
New Zealand,334,NZL,168257564.0
New Zealand,335,NZL,70395743.0
New Zealand,3361MV,NZL,26201970.0
New Zealand,3364OT,NZL,28697503.0
New Zealand,337,NZL,7349566.0
New Zealand,339,NZL,206416187.0
New Zealand,Other,NZL,236612979.0
Nicaragua,111CA,NIC,312294122.0
Nicaragua,113FF,NIC,91083132.0
Nicaragua,311FT,NIC,918652102.0
Nicaragua,313TT,NIC,2399841.0
Nicaragua,315AL,NIC,1963447563.0
Nicaragua,321,NIC,2436538.0
Nicaragua,322,NIC,28145.0
Nicaragua,323,NIC,70361.0
Nicaragua,325,NIC,5524883.0
Nicaragua,326,NIC,558006.0
Nicaragua,327,NIC,371789.0
Nicaragua,331,NIC,582690133.0
Nicaragua,332,NIC,215322.0
Nicaragua,333,NIC,1548787.0
Nicaragua,334,NIC,345776.0
Nicaragua,335,NIC,244393.0
Nicaragua,3361MV,NIC,702356301.0
Nicaragua,3364OT,NIC,10428.0
Nicaragua,337,NIC,3803621.0
Nicaragua,339,NIC,15430786.0
Nicaragua,Other,NIC,18813510.0
Niue,313TT,NIU,15890.0
Niue,315AL,NIU,645.0
Niue,326,NIU,16660.0
Niue,327,NIU,2736222.0
Niue,332,NIU,53521.0
Niue,335,NIU,38668.0
Niue,339,NIU,811579.0
Niue,Other,NIU,649059.0
Norfolk Island,331,NFK,2267.0
Norfolk Island,334,NFK,14771.0
Norfolk Island,335,NFK,1092.0
Norfolk Island,3361MV,NFK,25046.0
Norfolk Island,339,NFK,5440.0
Norfolk Island,Other,NFK,142549.0
Norway,111CA,NOR,694882517.0
Norway,113FF,NOR,636642538.0
Norway,211,NOR,460259790.0
Norway,212,NOR,11827397.0
Norway,311FT,NOR,174271750.0
Norway,313TT,NOR,17602810.0
Norway,315AL,NOR,2409371.0
Norway,321,NOR,2854208.0
Norway,322,NOR,84356256.0
Norway,323,NOR,1489812.0
Norway,324,NOR,1142750258.0
Norway,325,NOR,813606099.0
Norway,326,NOR,19307331.0
Norway,327,NOR,70946662.0
Norway,331,NOR,633947742.0
Norway,332,NOR,108157212.0
Norway,333,NOR,330162463.0
Norway,334,NOR,377797026.0
Norway,335,NOR,158101744.0
Norway,3361MV,NOR,15212313.0
Norway,3364OT,NOR,234992307.0
Norway,337,NOR,42229316.0
Norway,339,NOR,49487623.0
Norway,Other,NOR,500039625.0
Oman,111CA,OMN,77608.0
Oman,113FF,OMN,3937569.0
Oman,311FT,OMN,6620479.0
Oman,313TT,OMN,30721.0
Oman,315AL,OMN,18584.0
Oman,322,OMN,20935.0
Oman,323,OMN,71113.0
Oman,324,OMN,39539117.0
Oman,325,OMN,182662770.0
Oman,326,OMN,309193032.0
Oman,327,OMN,8425638.0
Oman,331,OMN,384659653.0
Oman,332,OMN,7508144.0
Oman,333,OMN,6615049.0
Oman,334,OMN,367807.0
Oman,335,OMN,3464735.0
Oman,3361MV,OMN,11386848.0
Oman,3364OT,OMN,8896442.0
Oman,337,OMN,263243.0
Oman,339,OMN,218016690.0
Oman,Other,OMN,128215352.0
Pakistan,111CA,PAK,9254520.0
Pakistan,113FF,PAK,9365789.0
Pakistan,212,PAK,35685685.0
Pakistan,311FT,PAK,187891375.0
Pakistan,313TT,PAK,1813524863.0
Pakistan,315AL,PAK,2362434094.0
Pakistan,321,PAK,721492.0
Pakistan,322,PAK,2585031.0
Pakistan,323,PAK,1044790.0
Pakistan,324,PAK,45436737.0
Pakistan,325,PAK,105554620.0
Pakistan,326,PAK,59184826.0
Pakistan,327,PAK,16955015.0
Pakistan,331,PAK,15556562.0
Pakistan,332,PAK,41480678.0
Pakistan,333,PAK,12750398.0
Pakistan,334,PAK,3627701.0
Pakistan,335,PAK,10182133.0
Pakistan,3361MV,PAK,3716917.0
Pakistan,3364OT,PAK,4425866.0
Pakistan,337,PAK,15211742.0
Pakistan,339,PAK,239488497.0
Pakistan,Other,PAK,127576829.0
Palau,111CA,PLW,410234.0
Palau,113FF,PLW,48912.0
Palau,315AL,PLW,400.0
Palau,333,PLW,78460.0
Palau,3364OT,PLW,761308.0
Palau,339,PLW,5348.0
Palau,Other,PLW,929551.0
Panama,111CA,PAN,31445956.0
Panama,113FF,PAN,83830515.0
Panama,212,PAN,1767754.0
Panama,311FT,PAN,57784164.0
Panama,313TT,PAN,6639673.0
Panama,315AL,PAN,4667052.0
Panama,321,PAN,1545710.0
Panama,322,PAN,1388385.0
Panama,323,PAN,106883.0
Panama,324,PAN,526414.0
Panama,325,PAN,9261703.0
Panama,326,PAN,7331898.0
Panama,327,PAN,614193.0
Panama,331,PAN,29828627.0
Panama,332,PAN,1490383.0
Panama,333,PAN,7906065.0
Panama,334,PAN,47209058.0
Panama,335,PAN,10704821.0
Panama,3361MV,PAN,1632838.0
Panama,3364OT,PAN,380697.0
Panama,337,PAN,286702.0
Panama,339,PAN,5027533.0
Panama,Other,PAN,244443448.0
Papua New Guinea,111CA,PNG,68476954.0
Papua New Guinea,113FF,PNG,1738415.0
Papua New Guinea,311FT,PNG,490073.0
Papua New Guinea,313TT,PNG,4381.0
Papua New Guinea,315AL,PNG,39879.0
Papua New Guinea,321,PNG,149204.0
Papua New Guinea,323,PNG,5400.0
Papua New Guinea,326,PNG,45154.0
Papua New Guinea,327,PNG,2935.0
Papua New Guinea,331,PNG,55000.0
Papua New Guinea,332,PNG,5326.0
Papua New Guinea,333,PNG,996896.0
Papua New Guinea,334,PNG,896975.0
Papua New Guinea,3361MV,PNG,222780.0
Papua New Guinea,337,PNG,29009.0
Papua New Guinea,339,PNG,12371.0
Papua New Guinea,Other,PNG,5979946.0
Paraguay,111CA,PRY,64628780.0
Paraguay,113FF,PRY,37400.0
Paraguay,311FT,PRY,173065463.0
Paraguay,313TT,PRY,660049.0
Paraguay,315AL,PRY,14602028.0
Paraguay,321,PRY,9893283.0
Paraguay,322,PRY,78665.0
Paraguay,323,PRY,18132.0
