Country,iso3,HS4,detail_code,impVal,bea_total,weight
Albania,ALB,1902,3118A0,15489.0,15489.0,1.0
Albania,ALB,1905,311910,12454.0,27667.0,0.4501391549499404
Albania,ALB,2005,311910,2208.0,27667.0,0.07980626739436875
Albania,ALB,2008,311910,13005.0,27667.0,0.4700545776556909
Albania,ALB,1211,311920,1021674.0,1219573.0,0.8377309107367906
Albania,ALB,2101,311920,21691.0,1219573.0,0.01778573320334248
Albania,ALB,2106,311920,29678.0,1219573.0,0.024334746669531056
Albania,ALB,901,311920,146530.0,1219573.0,0.1201486093903358
Albania,ALB,2103,311940,3004.0,304627.0,0.009861240139580537
Albania,ALB,909,311940,237301.0,304627.0,0.7789887304802267
Albania,ALB,910,311940,64322.0,304627.0,0.21115002938019284
Albania,ALB,1902,311990,9185.0,61850.0,0.14850444624090542
Albania,ALB,2104,311990,28827.0,61850.0,0.46607922392886014
Albania,ALB,2106,311990,23838.0,61850.0,0.38541632983023444
Albania,ALB,2201,312110,95086.0,644614.0,0.14750843140235861
Albania,ALB,2202,312110,549528.0,644614.0,0.8524915685976414
Albania,ALB,2204,312130,23178.0,96834.0,0.23935807670859408
Albania,ALB,2208,312130,73656.0,96834.0,0.7606419232914059
Albania,ALB,5309,313200,1629.0,1629.0,1.0
Albania,ALB,5702,314110,300.0,300.0,1.0
Albania,ALB,6302,314120,6786.0,21955.0,0.3090867683898884
Albania,ALB,6304,314120,7477.0,21955.0,0.3405602368480984
Albania,ALB,9404,314120,7692.0,21955.0,0.3503529947620132
Albania,ALB,4202,314900,1015.0,106695.0,0.009513098083321618
Albania,ALB,6305,314900,27515.0,106695.0,0.25788462439664467
Albania,ALB,6307,314900,72663.0,106695.0,0.6810347251511317
Albania,ALB,6406,314900,5502.0,106695.0,0.05156755236890201
Albania,ALB,4203,315000,140505.0,11134509.0,0.01261887704253506
Albania,ALB,6101,315000,110739.0,11134509.0,0.00994556652655272
Albania,ALB,6102,315000,99709.0,11134509.0,0.008954952571325777
Albania,ALB,6103,315000,189355.0,11134509.0,0.017006138303898268
Albania,ALB,6104,315000,798067.0,11134509.0,0.07167509586637363
Albania,ALB,6105,315000,216362.0,11134509.0,0.01943166061476083
Albania,ALB,6106,315000,66414.0,11134509.0,0.005964699476196032
Albania,ALB,6107,315000,30506.0,11134509.0,0.0027397705637491514
Albania,ALB,6108,315000,288897.0,11134509.0,0.02594609245903883
Albania,ALB,6109,315000,411132.0,11134509.0,0.03692412480873652
Albania,ALB,6110,315000,599515.0,11134509.0,0.05384296694178432
Albania,ALB,6111,315000,50091.0,11134509.0,0.00449871655768566
Albania,ALB,6112,315000,494205.0,11134509.0,0.04438498365756406
Albania,ALB,6113,315000,606.0,11134509.0,5.4425390468497537e-05
Albania,ALB,6114,315000,131611.0,11134509.0,0.011820099117078266
Albania,ALB,6115,315000,80666.0,11134509.0,0.00724468407183469
Albania,ALB,6117,315000,2793.0,11134509.0,0.00025084177488203567
Albania,ALB,6201,315000,866959.0,11134509.0,0.07786234669171313
Albania,ALB,6202,315000,1478330.0,11134509.0,0.13277011137177222
Albania,ALB,6203,315000,468502.0,11134509.0,0.04207657472817167
Albania,ALB,6204,315000,1676130.0,11134509.0,0.15053470251809037
Albania,ALB,6205,315000,1479730.0,11134509.0,0.132895846597277
Albania,ALB,6206,315000,482580.0,11134509.0,0.04334093223149759
Albania,ALB,6207,315000,6285.0,11134509.0,0.0005644613516411006
Albania,ALB,6209,315000,2506.0,11134509.0,0.0002250660536535558
Albania,ALB,6210,315000,373041.0,11134509.0,0.03350313875537754
Albania,ALB,6211,315000,316228.0,11134509.0,0.028400713493518213
Albania,ALB,6212,315000,243317.0,11134509.0,0.021852512760104643
Albania,ALB,6215,315000,601.0,11134509.0,5.397633609169475e-05
Albania,ALB,6217,315000,14324.0,11134509.0,0.0012864509786646183
Albania,ALB,6505,315000,7243.0,11134509.0,0.0006505001702365143
Albania,ALB,6506,315000,7560.0,11134509.0,0.0006789702177258108
Albania,ALB,4201,316000,976.0,2738700.0,0.0003563734618614671
Albania,ALB,4202,316000,626635.0,2738700.0,0.22880746339504143
Albania,ALB,6401,316000,8938.0,2738700.0,0.003263592215284624
Albania,ALB,6402,316000,36673.0,2738700.0,0.013390659802095885
Albania,ALB,6403,316000,1248395.0,2738700.0,0.4558348851644941
Albania,ALB,6404,316000,817083.0,2738700.0,0.2983470259612225
Albania,ALB,4418,321200,2543.0,2543.0,1.0
Albania,ALB,4409,321910,3800.0,9018.0,0.421379463295631
Albania,ALB,4418,321910,5218.0,9018.0,0.5786205367043691
Albania,ALB,4419,3219A0,143293.0,143293.0,1.0
Albania,ALB,4819,322210,76034.0,76034.0,1.0
Albania,ALB,4819,322220,554579.0,554579.0,1.0
Albania,ALB,4817,322230,4768.0,4768.0,1.0
Albania,ALB,4818,322291,2078545.0,2078545.0,1.0
Albania,ALB,4901,323110,29615.0,35015.0,0.8457803798372127
Albania,ALB,4911,323110,5400.0,35015.0,0.15421962016278737
Albania,ALB,3102,325310,508679.0,508679.0,1.0
Albania,ALB,1211,325411,267288.0,267288.0,1.0
Albania,ALB,3208,325510,142813.0,149817.0,0.9532496312167511
Albania,ALB,3209,325510,7004.0,149817.0,0.0467503687832489
Albania,ALB,3401,325610,15215.0,15215.0,1.0
Albania,ALB,3303,325620,5556.0,5556.0,1.0
Albania,ALB,3301,3259A0,3767096.0,3767096.0,1.0
Albania,ALB,3920,326110,187026.0,195919.0,0.9546087924091079
Albania,ALB,3923,326110,8893.0,195919.0,0.04539120759089216
Albania,ALB,3916,326120,3976.0,3976.0,1.0
Albania,ALB,3925,326190,614373.0,674233.0,0.9112176354464999
Albania,ALB,3926,326190,53157.0,674233.0,0.07884069750368196
Albania,ALB,9615,326190,6703.0,674233.0,0.00994166704981809
Albania,ALB,4009,326220,107325.0,107325.0,1.0
Albania,ALB,4016,326290,10619.0,10619.0,1.0
Albania,ALB,6902,327100,20281.0,20281.0,1.0
Albania,ALB,7007,327200,73211.0,73211.0,1.0
Albania,ALB,6802,327991,11025.0,11025.0,1.0
Albania,ALB,3824,327999,2077.0,5277.0,0.39359484555618723
Albania,ALB,6811,327999,3200.0,5277.0,0.6064051544438128
Albania,ALB,7202,331110,64719108.0,64719108.0,1.0
Albania,ALB,7604,33131B,106710.0,106710.0,1.0
