Country,iso3,HS4,usummary_code,impVal,bea_total,weight
Albania,ALB,6217,315AL,14324.0,13873209.0,0.001032493635755073
Albania,ALB,6401,315AL,8938.0,13873209.0,0.0006442633423889167
Albania,ALB,6402,315AL,36673.0,13873209.0,0.002643440317233021
Albania,ALB,6403,315AL,1248395.0,13873209.0,0.0899860299084372
Albania,ALB,6404,315AL,817083.0,13873209.0,0.05889646728453381
Albania,ALB,6505,315AL,7243.0,13873209.0,0.0005220854093670758
Albania,ALB,6506,315AL,7560.0,13873209.0,0.0005449352056903345
Albania,ALB,4409,321,3800.0,154854.0,0.024539243416379298
Albania,ALB,4418,321,7761.0,154854.0,0.05011817583013677
Albania,ALB,4419,321,143293.0,154854.0,0.925342580753484
Albania,ALB,4817,322,4768.0,2713926.0,0.0017568644097149296
Albania,ALB,4818,322,2078545.0,2713926.0,0.7658812362606792
Albania,ALB,4819,322,630613.0,2713926.0,0.23236189932960588
Albania,ALB,4901,323,29615.0,35015.0,0.8457803798372127
Albania,ALB,4911,323,5400.0,35015.0,0.15421962016278737
Albania,ALB,1211,3254,267288.0,267288.0,1.0
Albania,ALB,3102,325X,508679.0,4446363.0,0.11440338991665773
Albania,ALB,3208,325X,142813.0,4446363.0,0.03211906000477244
Albania,ALB,3209,325X,7004.0,4446363.0,0.0015752200168992051
Albania,ALB,3301,325X,3767096.0,4446363.0,0.8472308716134962
Albania,ALB,3303,325X,5556.0,4446363.0,0.001249560595929752
Albania,ALB,3401,325X,15215.0,4446363.0,0.003421897852244632
Albania,ALB,3916,326,3976.0,992072.0,0.004007773629333355
Albania,ALB,3920,326,187026.0,992072.0,0.18852059124740947
Albania,ALB,3923,326,8893.0,992072.0,0.008964067124160343
Albania,ALB,3925,326,614373.0,992072.0,0.6192826730317961
Albania,ALB,3926,326,53157.0,992072.0,0.053581796482513364
Albania,ALB,4009,326,107325.0,992072.0,0.108182672225403
Albania,ALB,4016,326,10619.0,992072.0,0.010703860203694893
Albania,ALB,9615,326,6703.0,992072.0,0.006756566055689506
Albania,ALB,3824,327,2077.0,109794.0,0.018917245022496674
Albania,ALB,6802,327,11025.0,109794.0,0.1004153232417072
Albania,ALB,6811,327,3200.0,109794.0,0.029145490646119095
Albania,ALB,6902,327,20281.0,109794.0,0.18471865493560669
Albania,ALB,7007,327,73211.0,109794.0,0.6668032861540704
Albania,ALB,7202,3311IS,64719108.0,64719108.0,1.0
Albania,ALB,7604,3313NF,106710.0,115360.0,0.9250173370319001
Albania,ALB,8105,3313NF,6450.0,115360.0,0.0559119278779473
Albania,ALB,8455,3313NF,2200.0,115360.0,0.019070735090152564
Albania,ALB,7308,332,264076.0,6367644.0,0.04147153955214833
Albania,ALB,7314,332,200385.0,6367644.0,0.031469252992158483
Albania,ALB,7323,332,8019.0,6367644.0,0.0012593354779255874
Albania,ALB,7326,332,294099.0,6367644.0,0.046186470223523804
Albania,ALB,7610,332,5469133.0,6367644.0,0.8588942786374364
Albania,ALB,7615,332,2987.0,6367644.0,0.000469090294620742
Albania,ALB,7616,332,9954.0,6367644.0,0.0015632155315215485
Albania,ALB,7907,332,2089.0,6367644.0,0.00032806482271936056
Albania,ALB,8302,332,14517.0,6367644.0,0.0022798070997687683
Albania,ALB,8481,332,18883.0,6367644.0,0.0029654610088126784
Albania,ALB,8487,332,2041.0,6367644.0,0.00032052671286271657
