Country,impVal,hs_code,hs2_code,detail_code
Mexico,1050.0,6209302000,62,315000
Mexico,83505.0,6209303020,62,315000
Canada,183870.0,6209303040,62,315000
Mexico,92858.0,6209303040,62,315000
Canada,259.0,6209903030,62,315000
Canada,1556.0,6209903040,62,315000
Mexico,10571.0,6209903040,62,315000
Canada,3210.0,6209909000,62,315000
Mexico,22672.0,6209909000,62,315000
Mexico,245307.0,6210102000,62,315000
Mexico,168320808.0,6210105010,62,315000
Canada,86258.0,6210105090,62,315000
Mexico,32321779.0,6210105090,62,315000
Canada,11588.0,6210109010,62,315000
Mexico,332519.0,6210109010,62,315000
Canada,15542.0,6210109040,62,315000
Mexico,105832.0,6210109040,62,315000
Canada,236621.0,6210203000,62,315000
Mexico,1534683.0,6210203000,62,315000
Canada,393834.0,6210205010,62,315000
Canada,5108089.0,6210205020,62,315000
Canada,8812318.0,6210205029,62,315000
Canada,3946.0,6210209020,62,315000
Canada,28089.0,6210209049,62,315000
Mexico,4026.0,6210209049,62,315000
Canada,36627.0,6210303000,62,315000
Canada,1476394.0,6210305010,62,315000
Mexico,1742.0,6210305010,62,315000
Canada,732096.0,6210305020,62,315000
Canada,2031595.0,6210305029,62,315000
Mexico,292.0,6210309020,62,315000
Canada,2012.0,6210309049,62,315000
Mexico,4336.0,6210309049,62,315000
Canada,28281.0,6210401500,62,315000
Mexico,32596.0,6210401500,62,315000
Canada,15934.0,6210402531,62,315000
Canada,10760.0,6210402539,62,315000
Mexico,88597.0,6210402539,62,315000
Canada,6230.0,6210402540,62,315000
Mexico,1317.0,6210402800,62,315000
Canada,3701.0,6210402917,62,315000
Canada,320.0,6210402918,62,315000
Canada,53467.0,6210403500,62,315000
Mexico,426159.0,6210403500,62,315000
Canada,66504.0,6210405531,62,315000
Canada,542389.0,6210405539,62,315000
Mexico,178539.0,6210405539,62,315000
Canada,4823589.0,6210405540,62,315000
Mexico,3013.0,6210405540,62,315000
Canada,909569.0,6210405550,62,315000
Mexico,4697.0,6210405550,62,315000
Canada,3066.0,6210407500,62,315000
Canada,3030.0,6210408033,62,315000
Mexico,543.0,6210408045,62,315000
Canada,58024.0,6210408060,62,315000
Mexico,1373.0,6210408060,62,315000
Canada,3225.0,6210500300,62,315000
Mexico,990.0,6210500300,62,315000
Canada,14230.0,6210500531,62,315000
Mexico,642.0,6210500539,62,315000
Canada,3067.0,6210500540,62,315000
Canada,5270.0,6210500555,62,315000
Canada,1141.0,6210502220,62,315000
Canada,5155.0,6210502230,62,315000
Canada,7690.0,6210502240,62,315000
Canada,410.0,6210502260,62,315000
Canada,3488.0,6210502270,62,315000
Canada,3980.0,6210502290,62,315000
Canada,12615.0,6210503500,62,315000
Canada,164611.0,6210505531,62,315000
Canada,448.0,6210505539,62,315000
Canada,2382001.0,6210505540,62,315000
Mexico,15944.0,6210505540,62,315000
Canada,3415999.0,6210505555,62,315000
Mexico,705726.0,6210505555,62,315000
Mexico,222834.0,6210507500,62,315000
Canada,303.0,6210508030,62,315000
Canada,1565.0,6210508040,62,315000
Canada,33661.0,6210508090,62,315000
Mexico,6729.0,6210508090,62,315000
Canada,30880.0,6211111010,62,315000
Mexico,55915.0,6211111010,62,315000
Canada,663.0,6211111020,62,315000
Mexico,4582.0,6211111020,62,315000
Canada,490.0,6211118040,62,315000
Mexico,8045.0,6211118040,62,315000
Canada,39740.0,6211121010,62,315000
Mexico,25617.0,6211121010,62,315000
Canada,10150.0,6211121020,62,315000
Mexico,4899.0,6211121020,62,315000
Canada,630.0,6211128010,62,315000
Canada,4630.0,6211128030,62,315000
Mexico,30488.0,6211128030,62,315000
Mexico,8429.0,6211200410,62,315000
Mexico,826.0,6211200420,62,315000
Mexico,1823.0,6211200440,62,315000
Canada,376.0,6211200810,62,315000
Canada,585.0,6211201510,62,315000
Canada,891.0,6211201535,62,315000
Mexico,3864.0,6211201565,62,315000
Canada,1496.0,6211204835,62,315000
Canada,9273.0,6211205820,62,315000
Mexico,2936.0,6211207820,62,315000
Canada,1408.0,6211207830,62,315000
Mexico,20820.0,6211207830,62,315000
Canada,873.0,6211325003,62,315000
Mexico,623550.0,6211325003,62,315000
Canada,479.0,6211325007,62,315000
Mexico,12870.0,6211325007,62,315000
Canada,298736.0,6211325010,62,315000
Mexico,9203877.0,6211325010,62,315000
Mexico,2339394.0,6211325025,62,315000
Canada,1803.0,6211325050,62,315000
Canada,3227.0,6211325060,62,315000
Mexico,3439344.0,6211325060,62,315000
Canada,20360.0,6211325070,62,315000
Mexico,1641.0,6211325070,62,315000
Canada,4884.0,6211325075,62,315000
Mexico,41113.0,6211325075,62,315000
Canada,12623.0,6211325081,62,315000
Mexico,5558213.0,6211325081,62,315000
Canada,27688.0,6211329003,62,315000
Mexico,16534.0,6211329003,62,315000
Canada,102571.0,6211329007,62,315000
Mexico,1809307.0,6211329007,62,315000
Canada,19626355.0,6211329010,62,315000
Mexico,49222283.0,6211329010,62,315000
Canada,804.0,6211329025,62,315000
Mexico,6125.0,6211329025,62,315000
Canada,13448.0,6211329060,62,315000
Mexico,15097794.0,6211329060,62,315000
Canada,21628.0,6211329070,62,315000
Mexico,235541.0,6211329070,62,315000
Canada,1430.0,6211329075,62,315000
Mexico,11363963.0,6211329075,62,315000
Canada,54632.0,6211329081,62,315000
Mexico,46722884.0,6211329081,62,315000
Canada,111800.0,6211335003,62,315000
Mexico,5173.0,6211335003,62,315000
Canada,7041.0,6211335007,62,315000
Canada,16759.0,6211335010,62,315000
Mexico,6579602.0,6211335010,62,315000
Canada,3207.0,6211335017,62,315000
Mexico,6956.0,6211335017,62,315000
Canada,8123.0,6211335030,62,315000
Mexico,3950.0,6211335030,62,315000
Canada,7266.0,6211335040,62,315000
Mexico,9535.0,6211335040,62,315000
Canada,16203.0,6211335054,62,315000
Mexico,80072.0,6211335054,62,315000
Canada,26677.0,6211335058,62,315000
Mexico,832713.0,6211335058,62,315000
Canada,49515.0,6211335061,62,315000
Mexico,709657.0,6211335061,62,315000
Canada,73740.0,6211339003,62,315000
Canada,31042.0,6211339007,62,315000
Mexico,633255.0,6211339007,62,315000
Canada,832422.0,6211339010,62,315000
Mexico,43970845.0,6211339010,62,315000
Canada,4916.0,6211339017,62,315000
Mexico,24792.0,6211339025,62,315000
Canada,10827.0,6211339030,62,315000
Canada,18308.0,6211339035,62,315000
Mexico,378.0,6211339035,62,315000
Canada,160547.0,6211339044,62,315000
Mexico,16528744.0,6211339044,62,315000
Canada,83552.0,6211339052,62,315000
Canada,227592.0,6211339054,62,315000
Mexico,528756.0,6211339054,62,315000
Canada,11425316.0,6211339058,62,315000
Mexico,3421452.0,6211339058,62,315000
Canada,8467944.0,6211339061,62,315000
Mexico,41747301.0,6211339061,62,315000
Canada,4203.0,6211390340,62,315000
Mexico,17901.0,6211390340,62,315000
Mexico,470.0,6211390345,62,315000
Canada,1072.0,6211390351,62,315000
Canada,879.0,6211390730,62,315000
Canada,1039.0,6211391550,62,315000
Canada,301.0,6211391560,62,315000
Canada,884.0,6211391590,62,315000
Canada,494490.0,6211393040,62,315000
Mexico,1224008.0,6211393040,62,315000
Canada,1737.0,6211393045,62,315000
Canada,1460.0,6211393051,62,315000
Canada,322.0,6211396090,62,315000
Canada,1696.0,6211398010,62,315000
Mexico,29730.0,6211398010,62,315000
Canada,337.0,6211398040,62,315000
Canada,5012.0,6211398060,62,315000
Mexico,152450.0,6211398060,62,315000
Canada,1141.0,6211398070,62,315000
Canada,17437.0,6211398090,62,315000
Mexico,453753.0,6211398090,62,315000
Mexico,4685.0,6211420503,62,315000
Mexico,893398.0,6211420510,62,315000
Canada,25111.0,6211420556,62,315000
Mexico,3723.0,6211420556,62,315000
Mexico,222698.0,6211420560,62,315000
Mexico,274.0,6211420570,62,315000
Canada,384.0,6211420575,62,315000
Mexico,33571.0,6211420575,62,315000
Canada,897.0,6211420581,62,315000
Mexico,585092.0,6211420581,62,315000
Canada,6047.0,6211421010,62,315000
Mexico,303467.0,6211421010,62,315000
Mexico,570.0,6211421020,62,315000
Canada,27135.0,6211421025,62,315000
Canada,4995.0,6211421040,62,315000
Mexico,504.0,6211421040,62,315000
Canada,295.0,6211421054,62,315000
Canada,7916.0,6211421056,62,315000
Mexico,1413604.0,6211421056,62,315000
Mexico,185485.0,6211421060,62,315000
Canada,19639.0,6211421070,62,315000
Mexico,120164.0,6211421070,62,315000
Canada,20726.0,6211421075,62,315000
Mexico,52467.0,6211421075,62,315000
Mexico,43362.0,6211421082,62,315000
Canada,10193.0,6211421088,62,315000
Mexico,1167438.0,6211421088,62,315000
Canada,28739.0,6211421092,62,315000
Mexico,2205718.0,6211421092,62,315000
Canada,18000.0,6211430503,62,315000
Mexico,425.0,6211430503,62,315000
Canada,801.0,6211430507,62,315000
Canada,900.0,6211430510,62,315000
Mexico,3296968.0,6211430510,62,315000
Canada,9996.0,6211430530,62,315000
Mexico,22458.0,6211430530,62,315000
Canada,2890.0,6211430540,62,315000
Canada,7246.0,6211430550,62,315000
Canada,23216.0,6211430560,62,315000
Mexico,40804.0,6211430560,62,315000
Canada,1000.0,6211430566,62,315000
Canada,15312.0,6211430576,62,315000
Mexico,1449209.0,6211430576,62,315000
Canada,5452.0,6211430578,62,315000
Mexico,3438367.0,6211430578,62,315000
Canada,32462.0,6211430591,62,315000
Mexico,17188541.0,6211430591,62,315000
Canada,53851.0,6211431003,62,315000
Canada,63857.0,6211431007,62,315000
Canada,536048.0,6211431010,62,315000
Mexico,14756399.0,6211431010,62,315000
Canada,21484.0,6211431020,62,315000
Mexico,2090.0,6211431020,62,315000
Canada,25831.0,6211431030,62,315000
Mexico,90287.0,6211431030,62,315000
Canada,1521.0,6211431050,62,315000
Canada,1380.0,6211431059,62,315000
Mexico,607435.0,6211431059,62,315000
Canada,566559.0,6211431062,62,315000
Mexico,1354372.0,6211431062,62,315000
Canada,48403.0,6211431066,62,315000
Mexico,2975.0,6211431066,62,315000
Canada,29332.0,6211431074,62,315000
Canada,742210.0,6211431076,62,315000
Mexico,572709.0,6211431076,62,315000
Canada,2241399.0,6211431078,62,315000
Mexico,126225.0,6211431078,62,315000
Canada,659055.0,6211431082,62,315000
Canada,4050.0,6211431088,62,315000
Mexico,202144.0,6211431088,62,315000
Canada,4471387.0,6211431092,62,315000
Mexico,20941860.0,6211431092,62,315000
Canada,2251.0,6211490310,62,315000
Mexico,2865.0,6211490320,62,315000
Canada,516.0,6211490340,62,315000
Canada,13683.0,6211490390,62,315000
Mexico,1200.0,6211492510,62,315000
Mexico,224129.0,6211492570,62,315000
Canada,1112.0,6211492590,62,315000
Canada,54406.0,6211495050,62,315000
Canada,9292.0,6211495070,62,315000
Canada,8259.0,6211495090,62,315000
Canada,86513.0,6211496050,62,315000
Canada,1135.0,6211496055,62,315000
Canada,14808.0,6211496061,62,315000
Mexico,417.0,6211498010,62,315000
Canada,7040.0,6211498050,62,315000
Mexico,3067.0,6211498050,62,315000
Canada,7645.0,6211498070,62,315000
Mexico,309490.0,6211498070,62,315000
Canada,18447.0,6211498090,62,315000
Mexico,1328.0,6211498090,62,315000
Mexico,6400.0,6212103000,62,315000
Canada,61254.0,6212105010,62,315000
Mexico,35117.0,6212105010,62,315000
Canada,1023229.0,6212105020,62,315000
Mexico,571765.0,6212105020,62,315000
Canada,2953.0,6212105030,62,315000
Mexico,4794.0,6212105030,62,315000
Canada,17367.0,6212109010,62,315000
Mexico,718708.0,6212109010,62,315000
Canada,97324.0,6212109020,62,315000
Mexico,1792061.0,6212109020,62,315000
Canada,34902.0,6212109040,62,315000
Mexico,145427.0,6212109040,62,315000
Mexico,5815.0,6212200010,62,315000
Canada,2557.0,6212200020,62,315000
Mexico,1501407.0,6212200020,62,315000
Mexico,80289.0,6212200030,62,315000
Canada,8907.0,6212300010,62,315000
Mexico,960.0,6212300010,62,315000
Canada,1085.0,6212300020,62,315000
Mexico,23248.0,6212300020,62,315000
Mexico,162339.0,6212300030,62,315000
Canada,58680.0,6212900010,62,315000
Mexico,102673.0,6212900010,62,315000
Canada,29621.0,6212900020,62,315000
Mexico,147999.0,6212900020,62,315000
Canada,480626.0,6212900030,62,315000
Mexico,4563910.0,6212900030,62,315000
Canada,403997.0,6212900090,62,315000
Mexico,2658069.0,6212900090,62,315000
Mexico,879.0,6213201000,62,315000
Mexico,1071.0,6213202000,62,315000
Canada,2455.0,6213900500,62,315000
Canada,2082.0,6213901000,62,315000
Mexico,10000.0,6213901000,62,315000
Canada,13701.0,6213902000,62,315000
Mexico,3512.0,6213902000,62,315000
Canada,80331.0,6214101000,62,315000
Mexico,2724.0,6214101000,62,315000
Canada,2120.0,6214102000,62,315000
Mexico,1200.0,6214102000,62,315000
Canada,19760.0,6214200000,62,315000
Mexico,800.0,6214200000,62,315000
Canada,43770.0,6214300000,62,315000
Mexico,437988.0,6214300000,62,315000
Canada,488.0,6214400000,62,315000
Mexico,32799.0,6214400000,62,315000
Canada,2914.0,6214900010,62,315000
Mexico,67990.0,6214900010,62,315000
Canada,10393.0,6214900090,62,315000
Mexico,196121.0,6214900090,62,315000
Canada,751.0,6215100025,62,315000
Canada,685.0,6215100040,62,315000
Canada,3672.0,6215100090,62,315000
Mexico,7403.0,6215100090,62,315000
Mexico,133791.0,6215200000,62,315000
Mexico,341.0,6215900010,62,315000
Mexico,2955.0,6215900015,62,315000
Mexico,11709.0,6215900020,62,315000
Canada,50038.0,6216000500,62,339920
Canada,991.0,6216000800,62,339920
Mexico,59581.0,6216001720,62,315000
Canada,371.0,6216002130,62,315000
Mexico,6491.0,6216003100,62,315000
Canada,519683.0,6216004300,62,339920
Canada,858.0,6216004600,62,339920
Mexico,1083.0,6216004600,62,339920
Canada,2789.0,6216005420,62,315000
Mexico,371191.0,6216005420,62,315000
Canada,33435.0,6216005820,62,315000
Mexico,300.0,6216005820,62,315000
Canada,30768.0,6216008000,62,315000
Canada,15297.0,6216009000,62,315000
Mexico,134231.0,6216009000,62,315000
Canada,20525.0,6217101010,62,315000
Mexico,26286.0,6217101010,62,315000
Canada,45257.0,6217101090,62,315000
Mexico,16218.0,6217101090,62,315000
Canada,6065.0,6217108500,62,315000
Mexico,13192.0,6217108500,62,315000
Canada,4575.0,6217109510,62,315000
Mexico,1280338.0,6217109510,62,315000
Canada,10921.0,6217109520,62,315000
Mexico,1200.0,6217109520,62,315000
Canada,470236.0,6217109530,62,315000
Mexico,11731636.0,6217109530,62,315000
Canada,70762.0,6217109550,62,315000
Mexico,728187.0,6217109550,62,315000
Canada,4568.0,6217901010,62,315000
Mexico,5538.0,6217901010,62,315000
Canada,3202.0,6217901020,62,315000
Canada,1265.0,6217901060,62,315000
Mexico,30405.0,6217901060,62,315000
Canada,751.0,6217909003,62,315000
Mexico,59358.0,6217909003,62,315000
Mexico,19968.0,6217909005,62,315000
Mexico,355187.0,6217909010,62,315000
Canada,397470.0,6217909025,62,315000
Canada,3930.0,6217909030,62,315000
Canada,603833.0,6217909035,62,315000
Mexico,2483.0,6217909035,62,315000
Canada,6886.0,6217909045,62,315000
Canada,16833.0,6217909050,62,315000
Mexico,574.0,6217909050,62,315000
Canada,254.0,6217909060,62,315000
Mexico,41783.0,6217909060,62,315000
Mexico,8856.0,6217909075,62,315000
Canada,71864.0,6217909085,62,315000
Mexico,358117.0,6217909085,62,315000
Canada,36620.0,6217909095,62,315000
Mexico,184390.0,6217909095,62,315000
Canada,224064.0,6301100000,63,335210
Canada,160434.0,6301200010,63,314120
Mexico,488241.0,6301200010,63,314120
Canada,3611.0,6301200020,63,314120
Mexico,1200.0,6301200020,63,314120
Canada,19491.0,6301300010,63,314120
Mexico,27991.0,6301300010,63,314120
Canada,151121.0,6301300020,63,314120
Mexico,135870.0,6301300020,63,314120
Canada,105040.0,6301400010,63,314120
Mexico,4527759.0,6301400010,63,314120
Canada,52545.0,6301400020,63,314120
Mexico,1758871.0,6301400020,63,314120
Canada,5103.0,6301900010,63,314120
Mexico,27581.0,6301900010,63,314120
Canada,4323.0,6301900030,63,314120
Mexico,261166.0,6301900030,63,314120
Canada,6664.0,6302100005,63,314120
Mexico,26646.0,6302100005,63,314120
Canada,30769.0,6302100008,63,314120
Mexico,35347.0,6302100008,63,314120
Canada,17519.0,6302100015,63,314120
Mexico,194315.0,6302100015,63,314120
Canada,94366.0,6302100020,63,314120
Mexico,22152339.0,6302100020,63,314120
Mexico,19756.0,6302213010,63,314120
Canada,1019.0,6302213020,63,314120
Mexico,9287.0,6302213050,63,314120
Canada,429.0,6302215020,63,314120
Mexico,7272.0,6302215040,63,314120
Canada,2978.0,6302215050,63,314120
Canada,437.0,6302217020,63,314120
Mexico,8940.0,6302217040,63,314120
Canada,1455.0,6302217050,63,314120
Mexico,152631.0,6302217050,63,314120
Canada,362.0,6302219020,63,314120
Mexico,28184.0,6302219020,63,314120
Canada,7678.0,6302219050,63,314120
Mexico,244607.0,6302219050,63,314120
Mexico,48299.0,6302221020,63,314120
Mexico,42822.0,6302221040,63,314120
Mexico,133761.0,6302221060,63,314120
Canada,146341.0,6302222010,63,314120
Mexico,3466.0,6302222010,63,314120
Mexico,28147.0,6302222020,63,314120
Canada,4794.0,6302222030,63,314120
Mexico,879412.0,6302222030,63,314120
Canada,19163.0,6302290020,63,314120
Mexico,8570.0,6302290020,63,314120
Canada,4220.0,6302313010,63,314120
Mexico,4211.0,6302313020,63,314120
Mexico,1157.0,6302313040,63,314120
Mexico,474.0,6302313050,63,314120
Canada,3527.0,6302315020,63,314120
Mexico,2975.0,6302315020,63,314120
Canada,328.0,6302315040,63,314120
Mexico,682.0,6302315040,63,314120
Canada,2512.0,6302315050,63,314120
Mexico,27037.0,6302315050,63,314120
Canada,886.0,6302317020,63,314120
Canada,9321.0,6302319010,63,314120
Mexico,29395.0,6302319010,63,314120
Canada,22542.0,6302319020,63,314120
Mexico,136295.0,6302319020,63,314120
Canada,6323.0,6302319040,63,314120
Mexico,19614.0,6302319040,63,314120
Canada,59946.0,6302319050,63,314120
Mexico,48333.0,6302319050,63,314120
Mexico,3871.0,6302321010,63,314120
Mexico,7268.0,6302321020,63,314120
Mexico,75343.0,6302321030,63,314120
Canada,19671.0,6302321040,63,314120
Mexico,180176.0,6302321040,63,314120
Canada,1083.0,6302321060,63,314120
Mexico,79839.0,6302321060,63,314120
Canada,992.0,6302322010,63,314120
Mexico,37874.0,6302322010,63,314120
Canada,2572.0,6302322020,63,314120
Mexico,8715.0,6302322020,63,314120
Canada,2995.0,6302322030,63,314120
Canada,43981.0,6302322040,63,314120
Mexico,38524.0,6302322040,63,314120
Canada,102813.0,6302322060,63,314120
Mexico,25188424.0,6302322060,63,314120
Canada,3898.0,6302390010,63,314120
Mexico,49712.0,6302390010,63,314120
Canada,2550.0,6302390020,63,314120
Canada,65128.0,6302390030,63,314120
Mexico,25382.0,6302390030,63,314120
Mexico,326.0,6302401000,63,314120
Canada,943.0,6302402010,63,314120
Mexico,19102.0,6302402010,63,314120
Canada,2664.0,6302402020,63,314120
Mexico,7201.0,6302402020,63,314120
Mexico,5803.0,6302511000,63,314120
Canada,12104.0,6302512000,63,314120
Mexico,40983.0,6302512000,63,314120
Canada,4744.0,6302513000,63,314120
Mexico,52708.0,6302513000,63,314120
Canada,10484.0,6302514000,63,314120
Mexico,37824.0,6302514000,63,314120
Canada,368.0,6302530010,63,314120
Mexico,45288.0,6302530010,63,314120
Canada,1311957.0,6302530020,63,314120
Mexico,27105467.0,6302530020,63,314120
Canada,53747.0,6302530030,63,314120
Mexico,290324.0,6302530030,63,314120
Canada,800.0,6302591010,63,314120
Canada,2242.0,6302591020,63,314120
Mexico,10280.0,6302591020,63,314120
Canada,309.0,6302592000,63,314120
Mexico,32629.0,6302592000,63,314120
Canada,10854.0,6302593020,63,314120
Mexico,44365.0,6302593020,63,314120
Canada,1549.0,6302600010,63,314120
Canada,1015122.0,6302600020,63,314120
Mexico,2572139.0,6302600020,63,314120
Canada,247934.0,6302600030,63,314120
Mexico,203947.0,6302600030,63,314120
Canada,4754.0,6302910005,63,314120
Canada,442.0,6302910025,63,314120
Canada,982.0,6302910045,63,314120
Mexico,123759.0,6302910045,63,314120
Canada,6703.0,6302910050,63,314120
Mexico,10947.0,6302910050,63,314120
Canada,6614.0,6302910060,63,314120
Mexico,250311.0,6302910060,63,314120
Mexico,342539.0,6302931000,63,314120
Canada,21904.0,6302932000,63,314120
Mexico,1113885.0,6302932000,63,314120
Mexico,278.0,6302991000,63,314120
Canada,1014.0,6302991510,63,314120
Mexico,5580.0,6302991510,63,314120
Canada,1919.0,6302991520,63,314120
Canada,3819.0,6302992000,63,314120
Canada,19005.0,6303120010,63,337900
Mexico,6184753.0,6303120010,63,337900
Canada,46280.0,6303120090,63,314120
Mexico,3269951.0,6303120090,63,314120
Canada,2400.0,6303191100,63,314120
Mexico,500.0,6303191100,63,314120
Canada,15373.0,6303192110,63,314120
Canada,194794.0,6303192120,63,314120
Canada,397679.0,6303910010,63,314120
Mexico,1709.0,6303910010,63,314120
Canada,97694.0,6303910020,63,337900
Mexico,369400.0,6303910020,63,337900
Canada,25446.0,6303921000,63,314120
Mexico,40624.0,6303921000,63,314120
Canada,629777.0,6303922010,63,314120
Mexico,3935457.0,6303922010,63,314120
Canada,6019216.0,6303922030,63,337900
Mexico,361340999.0,6303922030,63,337900
Canada,2132140.0,6303922050,63,314120
Mexico,14543810.0,6303922050,63,314120
Canada,13583.0,6303990010,63,314120
Mexico,30032.0,6303990010,63,314120
Canada,2264.0,6303990030,63,314120
Mexico,18873.0,6303990030,63,314120
Canada,2238385.0,6303990060,63,314120
Mexico,2383123.0,6303990060,63,314120
Mexico,1118.0,6304111000,63,314120
Canada,1725.0,6304112000,63,314120
Mexico,20026.0,6304112000,63,314120
Canada,15212.0,6304113000,63,314120
Mexico,49960.0,6304190500,63,314120
Canada,252205.0,6304191000,63,314120
Mexico,23444.0,6304191000,63,314120
Canada,69387.0,6304192000,63,314120
Mexico,2386.0,6304192000,63,314120
Canada,3803.0,6304193060,63,314120
Canada,18587.0,6304910120,63,314120
Mexico,291282.0,6304910120,63,314120
Canada,970791.0,6304910140,63,314120
Mexico,7081359.0,6304910140,63,314120
Canada,668.0,6304910150,63,314120
Canada,98999.0,6304910170,63,314120
Mexico,303328.0,6304910170,63,314120
Canada,67457.0,6304920000,63,314120
Mexico,59511.0,6304920000,63,314120
Canada,262555.0,6304930000,63,314120
Mexico,17263989.0,6304930000,63,314120
Mexico,3668.0,6304991000,63,314120
Canada,7379.0,6304991500,63,314120
Mexico,61697.0,6304991500,63,314120
Mexico,2690.0,6304992500,63,314120
Canada,308.0,6304993500,63,314120
Mexico,3834.0,6304993500,63,314120
Mexico,1000.0,6304994000,63,314120
Canada,37568.0,6304996010,63,314120
Mexico,421154.0,6304996010,63,314120
Canada,797361.0,6304996020,63,314120
Canada,13642.0,6304996040,63,314120
Mexico,1027290.0,6304996040,63,314120
Canada,86771.0,6305100000,63,314900
Mexico,70563.0,6305100000,63,314900
Canada,21060.0,6305200000,63,314900
Mexico,191189.0,6305200000,63,314900
Canada,642799.0,6305320010,63,314900
Mexico,47525679.0,6305320010,63,314900
Canada,148863.0,6305320020,63,314900
Mexico,15149000.0,6305320020,63,314900
Canada,94723.0,6305330010,63,314900
Mexico,3548180.0,6305330010,63,314900
Canada,75593.0,6305330040,63,314900
Mexico,26384.0,6305330040,63,314900
Canada,35488.0,6305330060,63,314900
Mexico,2535851.0,6305330060,63,314900
Canada,20398507.0,6305330080,63,314900
Mexico,6486360.0,6305330080,63,314900
Canada,291963.0,6305390000,63,314900
Mexico,25193134.0,6305390000,63,314900
Canada,68980.0,6305900000,63,314900
Mexico,456134.0,6305900000,63,314900
Canada,8190946.0,6306120000,63,314900
Mexico,8507893.0,6306120000,63,314900
Canada,13688.0,6306191100,63,314900
Mexico,1280.0,6306191100,63,314900
Canada,6572719.0,6306192110,63,314900
Mexico,1940.0,6306192110,63,314900
Canada,359065.0,6306192120,63,314900
Mexico,16481.0,6306192120,63,314900
Canada,12048.0,6306221000,63,314900
Mexico,310083.0,6306221000,63,314900
Canada,156256.0,6306229010,63,314900
Mexico,18726.0,6306229010,63,314900
Canada,3037481.0,6306229030,63,314900
Mexico,2836994.0,6306229030,63,314900
Canada,179201.0,6306291100,63,314900
Canada,223242.0,6306292100,63,314900
Canada,302438.0,6306300010,63,314900
Mexico,43347.0,6306300010,63,314900
Canada,34842.0,6306300020,63,314900
Mexico,1213.0,6306300020,63,314900
Canada,2636.0,6306404900,63,326190
Mexico,7039930.0,6306404900,63,326190
Canada,2544.0,6306901000,63,314900
Mexico,374562.0,6306901000,63,314900
Canada,106162.0,6306905000,63,314900
Mexico,469116.0,6306905000,63,314900
Canada,12496.0,6307101020,63,314120
Mexico,39430.0,6307101020,63,314120
Canada,230492.0,6307101090,63,314120
Mexico,785281.0,6307101090,63,314120
Canada,7443.0,6307102015,63,314900
Mexico,2944252.0,6307102015,63,314900
Mexico,308993.0,6307102027,63,314120
Canada,2311.0,6307102028,63,314120
Mexico,35758.0,6307102028,63,314120
Canada,2707734.0,6307102030,63,314120
Mexico,5438352.0,6307102030,63,314120
Canada,3473761.0,6307200000,63,339113
Mexico,2251176.0,6307200000,63,339113
Canada,26194.0,6307903010,63,313200
Mexico,245758.0,6307903010,63,313200
Canada,25827.0,6307903020,63,313200
Mexico,885173.0,6307903020,63,313200
Canada,55261.0,6307904010,63,313200
Mexico,78725.0,6307904010,63,313200
Canada,51256.0,6307904020,63,313200
Mexico,900598.0,6307904020,63,313200
Canada,75718.0,6307905010,63,313200
Mexico,8084.0,6307905010,63,313200
Canada,787853.0,6307905020,63,313200
Mexico,4717173.0,6307905020,63,313200
Canada,37175.0,6307906090,63,339113
Mexico,1862656.0,6307906090,63,339113
Mexico,237631508.0,6307906800,63,339113
Canada,318773.0,6307907200,63,339113
Mexico,1924937.0,6307907200,63,339113
Canada,116222.0,6307907500,63,314900
Mexico,217670.0,6307907500,63,314900
Canada,3521190.0,6307908500,63,314900
Mexico,467194.0,6307908500,63,314900
Mexico,6540899.0,6307908910,63,314120
Canada,4330.0,6307908940,63,314120
Mexico,47718.0,6307908940,63,314120
Mexico,103890.0,6307908945,63,314120
Canada,6297.0,6307908985,63,314120
Mexico,47815.0,6307908985,63,314120
Canada,148789.0,6307908995,63,314120
Mexico,5345527.0,6307908995,63,314120
Canada,36439.0,6307909825,63,314900
Mexico,785.0,6307909825,63,314900
Canada,18160.0,6307909835,63,314900
Mexico,553264.0,6307909835,63,314900
Canada,352.0,6307909842,63,314900
Mexico,581275.0,6307909842,63,314900
Canada,106229.0,6307909844,63,314900
Mexico,186996.0,6307909844,63,314900
Canada,8056.0,6307909850,63,314900
Mexico,10721.0,6307909850,63,314900
Canada,281138.0,6307909870,63,314900
Mexico,59176756.0,6307909870,63,314900
Canada,17585.0,6307909875,63,314900
Mexico,140919.0,6307909875,63,314900
Canada,927.0,6307909882,63,314120
Mexico,70122.0,6307909882,63,314120
Canada,50494.0,6307909884,63,314120
Mexico,3885.0,6307909884,63,314120
Canada,47712.0,6307909885,63,314900
Mexico,2300662.0,6307909885,63,314900
Canada,527464.0,6307909887,63,314900
Mexico,2152904.0,6307909887,63,314900
Canada,43023314.0,6307909891,63,314900
Mexico,341166905.0,6307909891,63,314900
Mexico,6131.0,6308000010,63,339930
Canada,14020.0,6308000020,63,339930
Mexico,139437.0,6308000020,63,339930
Canada,1870563.0,6309000010,63,S00300
Mexico,329055.0,6309000010,63,S00300
Canada,137904.0,6309000020,63,S00300
Mexico,18496.0,6309000020,63,S00300
Canada,1000.0,6310101000,63,S00300
Mexico,3170.0,6310101000,63,S00300
Canada,1701543.0,6310102010,63,S00300
Mexico,302259.0,6310102010,63,S00300
Canada,548282.0,6310102020,63,S00300
