Country,iso3,HS2,usummary_code,impVal,bea_total,weight
Antigua and Barbuda,ATG,95,3399,49292.0,81141.0,0.6074857347087169
Antigua and Barbuda,ATG,49,S003,10300.0,19955625.0,0.0005161451971561903
Antigua and Barbuda,ATG,71,S003,338389.0,19955625.0,0.01695707350684331
Antigua and Barbuda,ATG,72,S003,7805.0,19955625.0,0.00039111779260233643
Antigua and Barbuda,ATG,74,S003,1087735.0,19955625.0,0.05450768893482414
Antigua and Barbuda,ATG,76,S003,159227.0,19955625.0,0.007979053525008613
Antigua and Barbuda,ATG,85,S003,44707.0,19955625.0,0.0022403207115788155
Antigua and Barbuda,ATG,97,S003,11182577.0,19955625.0,0.5603721757649786
Antigua and Barbuda,ATG,98,S003,6923869.0,19955625.0,0.3469632747658868
Antigua and Barbuda,ATG,99,S003,201016.0,19955625.0,0.010073149801121237
Argentina,ARG,10,111,34963577.0,367535284.0,0.0951298515328395
Argentina,ARG,12,111,100876960.0,367535284.0,0.2744687772616683
Argentina,ARG,24,111,13098411.0,367535284.0,0.03563851300872653
Argentina,ARG,6,111,150817.0,367535284.0,0.0004103469967797704
Argentina,ARG,7,111,48644725.0,367535284.0,0.13235389122531158
Argentina,ARG,8,111,169780642.0,367535284.0,0.461943789864812
Argentina,ARG,9,111,20152.0,367535284.0,5.483010986232277e-05
Argentina,ARG,1,112,9337993.0,159877283.0,0.058407253518312545
Argentina,ARG,3,112,17494837.0,159877283.0,0.10942665944604525
Argentina,ARG,4,112,131768853.0,159877283.0,0.824187467584122
Argentina,ARG,43,112,1275600.0,159877283.0,0.0079786194515202
Argentina,ARG,12,113FF,81180.0,358173999.0,0.0002266496178579395
Argentina,ARG,13,113FF,265669.0,358173999.0,0.0007417316743865599
Argentina,ARG,14,113FF,7242724.0,358173999.0,0.020221244479558104
Argentina,ARG,16,113FF,90478.0,358173999.0,0.0002526090678067338
Argentina,ARG,23,113FF,6878155.0,358173999.0,0.019203390026086176
Argentina,ARG,3,113FF,342683168.0,358173999.0,0.9567505429114077
Argentina,ARG,8,113FF,932625.0,358173999.0,0.0026038322228967826
Argentina,ARG,27,211,1411244779.0,1411244779.0,1.0
Argentina,ARG,25,212,3492106.0,4811175.0,0.7258322551143951
Argentina,ARG,27,212,1319069.0,4811175.0,0.27416774488560486
Argentina,ARG,10,311,28081955.0,1185561399.0,0.023686630674452314
Argentina,ARG,11,311,1837467.0,1185561399.0,0.0015498708051306924
Argentina,ARG,12,311,128771.0,1185561399.0,0.0001086160532121036
Argentina,ARG,15,311,340384429.0,1185561399.0,0.28710822508822254
Argentina,ARG,16,311,5442132.0,1185561399.0,0.004590341760949995
Argentina,ARG,17,311,156557920.0,1185561399.0,0.13205382710001679
Argentina,ARG,18,311,194341.0,1185561399.0,0.00016392318454693547
Argentina,ARG,19,311,9022645.0,1185561399.0,0.0076104409333927715
Argentina,ARG,2,311,220896666.0,1185561399.0,0.1863224175368078
Argentina,ARG,20,311,222050438.0,1185561399.0,0.18729560374291504
Argentina,ARG,21,311,7461719.0,1185561399.0,0.006293827554012662
Argentina,ARG,22,311,452372.0,1185561399.0,0.0003815677537929016
Argentina,ARG,23,311,18359477.0,1185561399.0,0.015485893025435791
Argentina,ARG,3,311,31330089.0,1185561399.0,0.026426374059096706
Argentina,ARG,35,311,14888560.0,1185561399.0,0.0125582361340022
Argentina,ARG,4,311,14793281.0,1185561399.0,0.012477869988410445
Argentina,ARG,41,311,97289.0,1185561399.0,8.206154492045839e-05
Argentina,ARG,5,311,12970040.0,1185561399.0,0.01093999856181215
Argentina,ARG,7,311,1620842.0,1185561399.0,0.0013671514620559942
Argentina,ARG,8,311,38177103.0,1185561399.0,0.0322017088547263
Argentina,ARG,9,311,60813863.0,1185561399.0,0.05129541418208742
Argentina,ARG,22,3121,209591209.0,209591209.0,1.0
Argentina,ARG,42,313TT,40233.0,1457412.0,0.0276057834023598
Argentina,ARG,51,313TT,77829.0,1457412.0,0.05340219512395946
Argentina,ARG,52,313TT,21485.0,1457412.0,0.014741884930273664
Argentina,ARG,54,313TT,29125.0,1457412.0,0.019984053925725876
Argentina,ARG,56,313TT,113444.0,1457412.0,0.07783934810472262
Argentina,ARG,57,313TT,269673.0,1457412.0,0.1850355287317519
Argentina,ARG,58,313TT,9166.0,1457412.0,0.006289230498994107
Argentina,ARG,59,313TT,384929.0,1457412.0,0.2641181766034587
Argentina,ARG,63,313TT,281837.0,1457412.0,0.193381830258019
Argentina,ARG,64,313TT,1120.0,1457412.0,0.0007684855071867117
Argentina,ARG,70,313TT,3445.0,1457412.0,0.0023637790823734127
Argentina,ARG,94,313TT,181386.0,1457412.0,0.12445760018443652
Argentina,ARG,95,313TT,43740.0,1457412.0,0.03001210364673819
Argentina,ARG,41,315AL,8347103.0,13578186.0,0.614743604189838
Argentina,ARG,42,315AL,2121800.0,13578186.0,0.1562653509091715
Argentina,ARG,43,315AL,1198852.0,13578186.0,0.08829250092759076
Argentina,ARG,58,315AL,2860.0,13578186.0,0.00021063196512406
Argentina,ARG,61,315AL,203319.0,13578186.0,0.014973944236733832
Argentina,ARG,62,315AL,146267.0,13578186.0,0.010772204770210101
Argentina,ARG,64,315AL,1363832.0,13578186.0,0.1004428721185584
Argentina,ARG,65,315AL,189860.0,13578186.0,0.013982721992466446
