Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
Australia,11537.0,8205203000,82,8205203000,332216,332216,direct_2022
Australia,125606.0,8205206000,82,8205206000,332216,332216,direct_2022
New Zealand,6600.0,8205206000,82,8205206000,332216,332216,direct_2022
Australia,2922.0,8205306000,82,8205306000,332216,332216,direct_2022
Australia,32193.0,8205400000,82,8205400000,332216,332216,direct_2022
New Zealand,3463.0,8205513030,82,8205513030,332215,332215,direct_2022
Australia,5140.0,8205513060,82,8205513060,332216,332216,direct_2022
Australia,6864.0,8205517500,82,8205517500,332216,332216,direct_2022
Australia,190046.0,8205592000,82,8205592000,333991,333991,direct_2022
New Zealand,4434.0,8205592000,82,8205592000,333991,333991,direct_2022
Australia,3500.0,8205593010,82,8205593010,332216,332216,direct_2022
New Zealand,13684.0,8205593010,82,8205593010,332216,332216,direct_2022
Australia,7446.0,8205593080,82,8205593080,332216,332216,direct_2022
New Zealand,63370.0,8205593080,82,8205593080,332216,332216,direct_2022
Australia,2310.0,8205594500,82,8205594500,332216,332216,direct_2022
New Zealand,10066.0,8205595505,82,8205595505,332215,332215,direct_2022
Australia,568183.0,8205595510,82,8205595510,332216,332216,direct_2022
Australia,399924.0,8205595560,82,8205595560,332216,332216,direct_2022
Marshall Islands,6570.0,8205595560,82,8205595560,332216,332216,direct_2022
New Zealand,55678.0,8205595560,82,8205595560,332216,332216,direct_2022
Australia,136758.0,8205596000,82,8205596000,332216,332216,direct_2022
Australia,8174.0,8205597000,82,8205597000,332216,332216,direct_2022
New Zealand,51078.0,8205597000,82,8205597000,332216,332216,direct_2022
Australia,359820.0,8205598000,82,8205598000,332216,332216,direct_2022
New Zealand,151189.0,8205598000,82,8205598000,332216,332216,direct_2022
Australia,15981.0,8205700030,82,8205700030,332216,332216,direct_2022
Australia,32492.0,8205700060,82,8205700060,332216,332216,direct_2022
Australia,242179.0,8205700090,82,8205700090,332216,332216,direct_2022
New Zealand,21186.0,8205700090,82,8205700090,332216,332216,direct_2022
Australia,5673.0,8205901000,82,8205901000,332216,332111,direct_2022
New Zealand,8263.0,8205901000,82,8205901000,332216,332111,direct_2022
Australia,57972.0,8206000000,82,8206000000,332216,332216,direct_2022
Australia,77695.0,8207130000,82,8207130000,333131,333131,direct_2022
Nauru,304015.0,8207130000,82,8207130000,333131,333131,direct_2022
Australia,82517.0,8207193030,82,8207193030,333131,333131,direct_2022
Australia,9846.0,8207193060,82,8207193060,333131,333131,direct_2022
Australia,4279.0,8207193090,82,8207193090,333131,333131,direct_2022
Australia,14100.0,8207196030,82,8207196030,333131,333131,direct_2022
Australia,22103.0,8207196070,82,8207196070,333131,333131,direct_2022
Australia,400456.0,8207196090,82,8207196090,333131,333131,direct_2022
Australia,8531.0,8207200040,82,8207200040,333514,333514,direct_2022
Australia,25258.0,8207303020,82,8207303020,333515,333517,direct_2022
New Zealand,192413.0,8207303020,82,8207303020,333515,333517,direct_2022
New Zealand,22729.0,8207303050,82,8207303050,333515,333517,direct_2022
Australia,246236.0,8207306062,82,8207306062,333514,333514,direct_2022
New Zealand,34750.0,8207306062,82,8207306062,333514,333514,direct_2022
Australia,94125.0,8207306092,82,8207306092,333514,332216,direct_2022
New Zealand,3240.0,8207306092,82,8207306092,333514,332216,direct_2022
Australia,30212.0,8207306095,82,8207306095,333514,333514,direct_2022
New Zealand,36509.0,8207306095,82,8207306095,333514,333514,direct_2022
Australia,10688.0,8207403000,82,8207403000,333515,333515,direct_2022
Australia,653726.0,8207406000,82,8207406000,333515,333515,direct_2022
Australia,2880.0,8207502055,82,8207502055,333515,333517,direct_2022
Niue,46107.0,8207502070,82,8207502070,333515,332216,direct_2022
Australia,5503.0,8207502080,82,8207502080,333515,333517,direct_2022
Australia,14200.0,8207504030,82,8207504030,333515,333515,direct_2022
Australia,45148.0,8207508000,82,8207508000,333515,333991,direct_2022
New Zealand,32740.0,8207508000,82,8207508000,333515,333991,direct_2022
Australia,30745.0,8207600061,82,8207600061,333515,333515,direct_2022
Australia,141067.0,8207703030,82,8207703030,333515,333515,direct_2022
Australia,4050.0,8207703040,82,8207703040,332216,332216,direct_2022
Australia,171100.0,8207706060,82,8207706060,333515,333515,direct_2022
New Zealand,2888.0,8207803000,82,8207803000,333515,333515,direct_2022
New Zealand,68714.0,8207806000,82,8207806000,333515,333515,direct_2022
New Zealand,2573.0,8207903075,82,8207903075,332216,332216,direct_2022
New Zealand,11200.0,8207904500,82,8207904500,333515,333515,direct_2022
Australia,207918.0,8207906000,82,8207906000,332216,332216,direct_2022
New Zealand,21060.0,8207906000,82,8207906000,332216,332216,direct_2022
Australia,3221.0,8207907545,82,8207907545,332216,332216,direct_2022
Australia,691039.0,8207907585,82,8207907585,332216,332216,direct_2022
New Zealand,10625.0,8207907585,82,8207907585,332216,332216,direct_2022
Australia,32353.0,8208100060,82,8208100060,333515,333515,direct_2022
Australia,71829.0,8208200060,82,8208200060,332216,332216,direct_2022
Australia,1024434.0,8208200090,82,8208200090,332216,332216,direct_2022
Nauru,2213.0,8208300060,82,8208300060,335220,332216,direct_2022
Australia,303836.0,8208403000,82,8208403000,332216,332216,direct_2022
New Zealand,101739.0,8208403000,82,8208403000,332216,332216,direct_2022
Australia,3009529.0,8208406000,82,8208406000,332216,332216,direct_2022
New Zealand,64356.0,8208406000,82,8208406000,332216,332216,direct_2022
Australia,930954.0,8208906000,82,8208906000,332216,332216,direct_2022
New Zealand,32731.0,8208906000,82,8208906000,332216,332216,direct_2022
Australia,2910.0,8209000030,82,8209000030,333515,333515,direct_2022
Australia,17554.0,8209000060,82,8209000060,333515,333515,direct_2022
Australia,24638.0,8210000000,82,8210000000,335210,335210,direct_2022
New Zealand,8825.0,8210000000,82,8210000000,335210,335210,direct_2022
Australia,3775.0,8211914000,82,8211914000,332215,332215,direct_2022
Nauru,23739.0,8211918060,82,8211918060,332215,332215,direct_2022
New Zealand,2793.0,8211922000,82,8211922000,332215,332215,direct_2022
New Zealand,2015.0,8211924050,82,8211924050,332215,332215,direct_2022
Australia,3074.0,8211929030,82,8211929030,332215,332215,direct_2022
Australia,4305.0,8211929060,82,8211929060,332215,332215,direct_2022
New Zealand,2569.0,8211930031,82,8211930031,332215,332215,direct_2022
Australia,4205.0,8211930035,82,8211930035,332215,332215,direct_2022
Australia,2102.0,8211930060,82,8211930060,332215,332215,direct_2022
New Zealand,7310.0,8211930060,82,8211930060,332215,332215,direct_2022
Australia,5688.0,8211945000,82,8211945000,332215,332215,direct_2022
New Zealand,7037.0,8211945000,82,8211945000,332215,332215,direct_2022
Australia,3614.0,8211959000,82,8211959000,332215,332215,direct_2022
New Zealand,2009.0,8211959000,82,8211959000,332215,332215,direct_2022
Fiji,130680.0,8212100000,82,8212100000,332215,332215,direct_2022
Australia,178579.0,8212200010,82,8212200010,332215,332215,direct_2022
Australia,22317.0,8213009000,82,8213009000,332215,332215,direct_2022
New Zealand,3391.0,8213009000,82,8213009000,332215,332215,direct_2022
Australia,10864.0,8214203000,82,8214203000,332215,332215,direct_2022
Cocos (Keeling) Islands,25760.0,8214203000,82,8214203000,332215,332215,direct_2022
Australia,27116.0,8214209000,82,8214209000,332215,332215,direct_2022
Australia,10749.0,8214909000,82,8214909000,332215,332215,direct_2022
Australia,37500.0,8215916000,82,8215916000,332215,332215,direct_2022
Nauru,5568.0,8215991500,82,8215991500,332215,332215,direct_2022
Nauru,24428.0,8215992600,82,8215992600,332215,332215,direct_2022
Nauru,2688.0,8215993500,82,8215993500,332215,332215,direct_2022
Australia,3070.0,8215994500,82,8215994500,332215,332215,direct_2022
Fiji,2045.0,8215995000,82,8215995000,332215,332215,direct_2022
Australia,38040.0,8301105000,83,8301105000,332510,332510,direct_2022
New Zealand,33180.0,8301106020,83,8301106020,332510,332510,direct_2022
Australia,3400.0,8301106080,83,8301106080,332510,332510,direct_2022
Australia,5225.0,8301108000,83,8301108000,332510,332510,direct_2022
New Zealand,12230.0,8301200060,83,8301200060,332510,332510,direct_2022
Australia,72352.0,8301300060,83,8301300060,332510,332510,direct_2022
Australia,7660.0,8301300090,83,8301300090,332510,332510,direct_2022
Australia,1031103.0,8301406030,83,8301406030,332510,332510,direct_2022
Marshall Islands,146160.0,8301406030,83,8301406030,332510,332510,direct_2022
New Zealand,749511.0,8301406030,83,8301406030,332510,332510,direct_2022
Australia,4024556.0,8301406060,83,8301406060,332510,332510,direct_2022
New Zealand,129885.0,8301406060,83,8301406060,332510,332510,direct_2022
Australia,9553.0,8301500000,83,8301500000,332510,332510,direct_2022
Australia,100783.0,8301600000,83,8301600000,332510,332510,direct_2022
French Polynesia,9671.0,8301600000,83,8301600000,332510,332510,direct_2022
New Zealand,80622.0,8301600000,83,8301600000,332510,332510,direct_2022
Australia,5511.0,8301700000,83,8301700000,332510,332510,direct_2022
Australia,10762.0,8302103000,83,8302103000,332510,332510,direct_2022
New Zealand,2096.0,8302103000,83,8302103000,332510,332510,direct_2022
Australia,117521.0,8302106030,83,8302106030,332510,332510,direct_2022
Australia,18385.0,8302106060,83,8302106060,332510,332510,direct_2022
French Polynesia,10310.0,8302106060,83,8302106060,332510,332510,direct_2022
Australia,2768906.0,8302106090,83,8302106090,332510,332510,direct_2022
New Zealand,318130.0,8302106090,83,8302106090,332510,332510,direct_2022
New Zealand,143820.0,8302109030,83,8302109030,332510,332510,direct_2022
Australia,65503.0,8302109090,83,8302109090,332510,332510,direct_2022
New Zealand,23956.0,8302109090,83,8302109090,332510,332510,direct_2022
Australia,282518.0,8302200000,83,8302200000,332510,332510,direct_2022
Australia,123621.0,8302303010,83,8302303010,333995,333995,direct_2022
New Zealand,5705.0,8302303010,83,8302303010,333995,333995,direct_2022
Australia,4177920.0,8302303060,83,8302303060,332510,332510,direct_2022
Christmas Island,13774.0,8302303060,83,8302303060,332510,332510,direct_2022
New Zealand,24216.0,8302303060,83,8302303060,332510,332510,direct_2022
Australia,596771.0,8302306000,83,8302306000,332510,332510,direct_2022
New Zealand,28416.0,8302306000,83,8302306000,332510,332510,direct_2022
Australia,5700.0,8302413000,83,8302413000,332510,332510,direct_2022
New Zealand,5562.0,8302413000,83,8302413000,332510,332510,direct_2022
Australia,32256.0,8302416015,83,8302416015,332510,332510,direct_2022
New Zealand,160588.0,8302416015,83,8302416015,332510,332510,direct_2022
Australia,691832.0,8302416045,83,8302416045,332510,332510,direct_2022
New Zealand,203070.0,8302416045,83,8302416045,332510,332510,direct_2022
Australia,419917.0,8302416080,83,8302416080,332510,332510,direct_2022
New Zealand,1688084.0,8302416080,83,8302416080,332510,332510,direct_2022
New Zealand,76088.0,8302419015,83,8302419015,332510,332510,direct_2022
Australia,6500.0,8302419045,83,8302419045,332510,332510,direct_2022
New Zealand,13555.0,8302419045,83,8302419045,332510,332510,direct_2022
New Zealand,7495.0,8302419050,83,8302419050,337920,337920,direct_2022
Australia,5028028.0,8302419080,83,8302419080,332510,332510,direct_2022
New Zealand,317821.0,8302419080,83,8302419080,332510,332510,direct_2022
Australia,23297.0,8302423010,83,8302423010,333995,333995,direct_2022
Australia,176763.0,8302423065,83,8302423065,332510,332510,direct_2022
Christmas Island,7469.0,8302423065,83,8302423065,332510,332510,direct_2022
New Zealand,7262.0,8302423065,83,8302423065,332510,332510,direct_2022
Australia,35778.0,8302426000,83,8302426000,332510,332510,direct_2022
New Zealand,67914.0,8302426000,83,8302426000,332510,332510,direct_2022
Australia,3094.0,8302492000,83,8302492000,332510,332510,direct_2022
Australia,20672.0,8302496045,83,8302496045,332510,332510,direct_2022
Australia,4029199.0,8302496055,83,8302496055,332510,332510,direct_2022
New Zealand,325895.0,8302496055,83,8302496055,332510,332510,direct_2022
Australia,3557667.0,8302496085,83,8302496085,332510,332510,direct_2022
New Zealand,349425.0,8302496085,83,8302496085,332510,332510,direct_2022
Australia,1002190.0,8302498050,83,8302498050,332510,332510,direct_2022
Australia,440422.0,8302498090,83,8302498090,332510,332510,direct_2022
New Zealand,31648.0,8302498090,83,8302498090,332510,332510,direct_2022
Australia,3660929.0,8302500000,83,8302500000,337215,337127,direct_2022
Christmas Island,4160.0,8302500000,83,8302500000,337215,337127,direct_2022
New Zealand,194750.0,8302500000,83,8302500000,337215,337127,direct_2022
New Zealand,141632.0,8302603000,83,8302603000,332510,335999,direct_2022
Australia,7348.0,8302609000,83,8302609000,332510,335999,direct_2022
New Zealand,213831.0,8302609000,83,8302609000,332510,335999,direct_2022
Australia,420323.0,8303000000,83,8303000000,332999,332999,direct_2022
New Zealand,4755.0,8303000000,83,8303000000,332999,332999,direct_2022
Australia,14153.0,8304000000,83,8304000000,332999,332999,direct_2022
Australia,2527.0,8305200000,83,8305200000,332618,331222,direct_2022
Australia,20434.0,8306100000,83,8306100000,332999,332999,direct_2022
New Zealand,5733.0,8306210000,83,8306210000,339930,339910,direct_2022
Australia,87916.0,8306290000,83,8306290000,339930,339910,direct_2022
Cocos (Keeling) Islands,3925.0,8306290000,83,8306290000,339930,339910,direct_2022
New Zealand,123594.0,8306290000,83,8306290000,339930,339910,direct_2022
Australia,3028.0,8306300000,83,8306300000,339999,339999,direct_2022
New Zealand,171358.0,8306300000,83,8306300000,339999,339999,direct_2022
Australia,11280.0,8307103000,83,8307103000,332999,332999,direct_2022
New Zealand,12386.0,8307103000,83,8307103000,332999,332999,direct_2022
Australia,67055.0,8307106000,83,8307106000,332999,332999,direct_2022
New Zealand,28035.0,8307106000,83,8307106000,332999,332999,direct_2022
Australia,14365.0,8307906000,83,8307906000,332999,332999,direct_2022
Australia,440820.0,8308906000,83,8308906000,339993,339993,direct_2022
Australia,35438.0,8308909000,83,8308909000,339993,339993,direct_2022
Nauru,2143.0,8308909000,83,8308909000,339993,339993,direct_2022
Australia,362639.0,8309900000,83,8309900000,332119,332119,direct_2022
Micronesia,8830.0,8309900000,83,8309900000,332119,332119,direct_2022
New Zealand,120371.0,8309900000,83,8309900000,332119,332119,direct_2022
Australia,79073.0,8309900010,83,8309900010,332119,332119,new_hs_code_2024
Australia,85834.0,8309900090,83,8309900090,332119,332119,new_hs_code_2024
Australia,89049.0,8310000000,83,8310000000,339950,339950,direct_2022
New Zealand,29769.0,8310000000,83,8310000000,339950,339950,direct_2022
Australia,187887.0,8311100000,83,8311100000,333992,333992,direct_2022
Australia,32542.0,8311200000,83,8311200000,333992,333992,direct_2022
Australia,10841.0,8311306000,83,8311306000,333992,331491,direct_2022
Australia,18888.0,8311900000,83,8311900000,333992,333992,direct_2022
Australia,20313.0,8401200000,84,8401200000,333998,333999,direct_2022
Australia,8066.0,8402190000,84,8402190000,332410,332410,direct_2022
Australia,119222.0,8403100000,84,8403100000,333414,333414,direct_2022
Australia,6384.0,8405900000,84,8405900000,333998,335312,direct_2022
New Zealand,500000.0,8406109000,84,8406109000,333611,333611,direct_2022
Australia,32077.0,8406904580,84,8406904580,333611,333611,direct_2022
Australia,9000.0,8406907500,84,8406907500,333611,333611,direct_2022
New Zealand,8532.0,8406907500,84,8406907500,333611,333611,direct_2022
Australia,17633.0,8407100020,84,8407100020,336412,336412,direct_2022
Australia,7689687.0,8407100090,84,8407100090,336412,336412,direct_2022
New Zealand,13616.0,8407210040,84,8407210040,333618,333618,direct_2022
New Zealand,482735.0,8407210080,84,8407210080,333618,333618,direct_2022
Australia,69884.0,8407321000,84,8407321000,333618,333618,direct_2022
Australia,5600.0,8407329080,84,8407329080,336310,333618,direct_2022
New Zealand,105550.0,8407329080,84,8407329080,336310,333618,direct_2022
New Zealand,7824.0,8407339080,84,8407339080,333618,333618,direct_2022
Australia,20925.0,8407340590,84,8407340590,333618,333618,direct_2022
New Zealand,21742.0,8407341400,84,8407341400,336310,336310,direct_2022
New Zealand,14780.0,8407341800,84,8407341800,336310,336310,direct_2022
New Zealand,43622.0,8407342500,84,8407342500,333618,333618,direct_2022
Australia,3500.0,8407344400,84,8407344400,336310,336310,direct_2022
Australia,33280.0,8407344800,84,8407344800,336310,336310,direct_2022
Australia,92141.0,8407345500,84,8407345500,333618,333618,direct_2022
Australia,58000.0,8407901080,84,8407901080,333618,333618,direct_2022
Australia,14651.0,8407909010,84,8407909010,333618,333618,direct_2022
Australia,27233.0,8407909080,84,8407909080,333618,333618,direct_2022
New Zealand,25062.0,8407909080,84,8407909080,333618,333618,direct_2022
Australia,4500.0,8408100050,84,8408100050,333618,333618,direct_2022
Australia,11040.0,8408201080,84,8408201080,333618,333618,direct_2022
New Zealand,2044.0,8408201080,84,8408201080,333618,333618,direct_2022
Australia,4339845.0,8408202000,84,8408202000,333618,333618,direct_2022
New Caledonia,62969.0,8408202000,84,8408202000,333618,333618,direct_2022
Australia,539297.0,8408209000,84,8408209000,333618,333618,direct_2022
New Caledonia,7953.0,8408209000,84,8408209000,333618,333618,direct_2022
New Zealand,4798.0,8408209000,84,8408209000,333618,333618,direct_2022
Australia,37660.0,8408901040,84,8408901040,333618,333618,direct_2022
Australia,2725.0,8408901080,84,8408901080,333618,333618,direct_2022
Australia,11711.0,8408909010,84,8408909010,333618,333618,direct_2022
Australia,293121.0,8408909020,84,8408909020,333618,333618,direct_2022
New Zealand,5322.0,8408909020,84,8408909020,333618,333618,direct_2022
Australia,297543.0,8408909030,84,8408909030,333618,333618,direct_2022
New Caledonia,4672.0,8408909030,84,8408909030,333618,333618,direct_2022
Australia,895944.0,8408909040,84,8408909040,333618,333618,direct_2022
New Zealand,4456.0,8408909040,84,8408909040,333618,333618,direct_2022
Australia,1459089.0,8408909050,84,8408909050,333618,333618,direct_2022
New Caledonia,5392.0,8408909050,84,8408909050,333618,333618,direct_2022
Australia,36367.0,8409100040,84,8409100040,336412,336412,direct_2022
New Zealand,4857.0,8409100040,84,8409100040,336412,336412,direct_2022
Australia,426990.0,8409100080,84,8409100080,336412,336412,direct_2022
New Zealand,54000.0,8409100080,84,8409100080,336412,336412,direct_2022
Australia,521779.0,8409911040,84,8409911040,336310,336310,direct_2022
New Zealand,88405.0,8409911040,84,8409911040,336310,336310,direct_2022
Australia,20581.0,8409911060,84,8409911060,333618,333618,direct_2022
Australia,56364.0,8409911080,84,8409911080,333618,333618,direct_2022
New Zealand,15551.0,8409911080,84,8409911080,333618,333618,direct_2022
Australia,44296.0,8409913000,84,8409913000,336310,336310,direct_2022
New Zealand,28778.0,8409913000,84,8409913000,336310,336310,direct_2022
Australia,58783.0,8409915010,84,8409915010,336310,336310,direct_2022
Australia,4941117.0,8409915085,84,8409915085,336310,336310,direct_2022
Fiji,5051.0,8409915085,84,8409915085,336310,336310,direct_2022
New Zealand,821005.0,8409915085,84,8409915085,336310,336310,direct_2022
Australia,101367.0,8409919290,84,8409919290,333618,333618,direct_2022
New Zealand,85220.0,8409919290,84,8409919290,333618,333618,direct_2022
Australia,16209.0,8409919910,84,8409919910,333618,333618,direct_2022
Australia,1241259.0,8409919990,84,8409919990,333618,333618,direct_2022
Nauru,11040.0,8409919990,84,8409919990,333618,333618,direct_2022
New Zealand,59753.0,8409919990,84,8409919990,333618,333618,direct_2022
New Zealand,20804.0,8409991040,84,8409991040,333618,333618,direct_2022
New Zealand,30617.0,8409991060,84,8409991060,333618,333618,direct_2022
Australia,4420.0,8409991080,84,8409991080,333618,333618,direct_2022
New Zealand,10626.0,8409991080,84,8409991080,333618,333618,direct_2022
Australia,2231070.0,8409999190,84,8409999190,333618,333618,direct_2022
New Caledonia,2373.0,8409999190,84,8409999190,333618,333618,direct_2022
New Zealand,4141.0,8409999190,84,8409999190,333618,333618,direct_2022
Australia,192563.0,8409999290,84,8409999290,333618,333618,direct_2022
New Zealand,27168.0,8409999290,84,8409999290,333618,333618,direct_2022
Australia,218446.0,8409999910,84,8409999910,333618,333618,direct_2022
Australia,3364490.0,8409999990,84,8409999990,333618,333618,direct_2022
French Polynesia,10413.0,8409999990,84,8409999990,333618,333618,direct_2022
New Zealand,2752054.0,8409999990,84,8409999990,333618,333618,direct_2022
Australia,480000.0,8411114000,84,8411114000,336412,336412,direct_2022
Australia,25000.0,8411214000,84,8411214000,336412,336412,direct_2022
Australia,158858.0,8411218000,84,8411218000,333611,333611,direct_2022
Australia,1153063.0,8411814000,84,8411814000,336412,336412,direct_2022
Australia,2026052.0,8411828010,84,8411828010,333611,333611,direct_2022
Australia,137760.0,8411911060,84,8411911060,336412,336412,direct_2022
New Zealand,2547.0,8411911060,84,8411911060,336412,336412,direct_2022
Australia,16215.0,8411911090,84,8411911090,336412,336412,direct_2022
Australia,5591.0,8411919040,84,8411919040,333611,333611,direct_2022
New Zealand,5439.0,8411919040,84,8411919040,333611,333611,direct_2022
Australia,2993376.0,8411919085,84,8411919085,336412,336412,direct_2022
Christmas Island,52365.0,8411919085,84,8411919085,336412,336412,direct_2022
French Polynesia,222218.0,8411919085,84,8411919085,336412,336412,direct_2022
New Caledonia,2721.0,8411919085,84,8411919085,336412,336412,direct_2022
New Zealand,465542.0,8411919085,84,8411919085,336412,336412,direct_2022
New Zealand,4445.0,8411991010,84,8411991010,333611,333611,direct_2022
Australia,5114309.0,8411991040,84,8411991040,336412,336412,direct_2022
Australia,54614.0,8411999085,84,8411999085,333611,333611,direct_2022
New Zealand,100803.0,8411999085,84,8411999085,333611,333611,direct_2022
Australia,357482.0,8411999090,84,8411999090,336412,336412,direct_2022
New Zealand,51974.0,8411999090,84,8411999090,336412,336412,direct_2022
New Zealand,12983.0,8412100010,84,8412100010,336415,336415,direct_2022
Australia,38196.0,8412100090,84,8412100090,336412,336412,direct_2022
New Zealand,11992.0,8412100090,84,8412100090,336412,336412,direct_2022
Australia,23691.0,8412210015,84,8412210015,333995,333995,direct_2022
New Zealand,73782.0,8412210015,84,8412210015,333995,333995,direct_2022
Australia,462566.0,8412210030,84,8412210030,333995,333995,direct_2022
New Zealand,314954.0,8412210030,84,8412210030,333995,333995,direct_2022
Australia,24716.0,8412210045,84,8412210045,333995,333995,direct_2022
New Zealand,22152.0,8412210045,84,8412210045,333995,333995,direct_2022
Australia,2449109.0,8412210075,84,8412210075,333995,333995,direct_2022
New Zealand,735166.0,8412210075,84,8412210075,333995,333995,direct_2022
Australia,90619.0,8412294000,84,8412294000,333996,333618,direct_2022
New Zealand,7614065.0,8412294000,84,8412294000,333996,333618,direct_2022
Australia,89115.0,8412298015,84,8412298015,333996,333996,direct_2022
New Zealand,3225.0,8412298015,84,8412298015,333996,333996,direct_2022
Australia,1185360.0,8412298045,84,8412298045,333996,333996,direct_2022
New Caledonia,2138.0,8412298045,84,8412298045,333996,333996,direct_2022
New Zealand,5431.0,8412298045,84,8412298045,333996,333996,direct_2022
Australia,2942.0,8412298060,84,8412298060,333996,333996,direct_2022
Australia,401714.0,8412298075,84,8412298075,333996,333996,direct_2022
New Zealand,2688191.0,8412298075,84,8412298075,333996,333996,direct_2022
Australia,8568.0,8412310040,84,8412310040,333995,333995,direct_2022
New Zealand,18703.0,8412310040,84,8412310040,333995,333995,direct_2022
Australia,14762.0,8412310080,84,8412310080,333995,333995,direct_2022
French Polynesia,4900.0,8412310080,84,8412310080,333995,333995,direct_2022
New Zealand,17791.0,8412310080,84,8412310080,333995,333995,direct_2022
Australia,1540055.0,8412390040,84,8412390040,333996,333996,direct_2022
Australia,609283.0,8412390080,84,8412390080,333996,333996,direct_2022
French Polynesia,5400.0,8412390080,84,8412390080,333996,333996,direct_2022
New Zealand,33701.0,8412390080,84,8412390080,333996,333996,direct_2022
Australia,80809.0,8412809000,84,8412809000,333618,333618,direct_2022
New Zealand,23775.0,8412809000,84,8412809000,333618,333618,direct_2022
Australia,18901.0,8412901000,84,8412901000,333995,333618,direct_2022
New Zealand,3431483.0,8412901000,84,8412901000,333995,333618,direct_2022
Australia,772208.0,8412909005,84,8412909005,333995,333995,direct_2022
New Zealand,5292.0,8412909005,84,8412909005,333995,333995,direct_2022
Australia,1856128.0,8412909015,84,8412909015,333996,333996,direct_2022
New Zealand,27732.0,8412909015,84,8412909015,333996,333996,direct_2022
New Zealand,9043.0,8412909025,84,8412909025,333995,333995,direct_2022
Australia,7107.0,8412909035,84,8412909035,333996,333996,direct_2022
New Zealand,195813.0,8412909050,84,8412909050,336415,336415,direct_2022
Australia,1042564.0,8412909085,84,8412909085,333618,333618,direct_2022
New Zealand,369928.0,8412909085,84,8412909085,333618,333618,direct_2022
Australia,590725.0,8413110000,84,8413110000,333914,333914,direct_2022
New Zealand,5800.0,8413110000,84,8413110000,333914,333914,direct_2022
Australia,64090.0,8413190000,84,8413190000,333914,333914,direct_2022
Australia,175637.0,8413200000,84,8413200000,333914,333914,direct_2022
New Zealand,88790.0,8413200000,84,8413200000,333914,333914,direct_2022
Australia,3112564.0,8413301000,84,8413301000,336310,336310,direct_2022
New Caledonia,11099.0,8413301000,84,8413301000,336310,336310,direct_2022
New Zealand,77232.0,8413301000,84,8413301000,336310,336310,direct_2022
Australia,184895.0,8413309030,84,8413309030,336310,336310,direct_2022
New Zealand,107343.0,8413309030,84,8413309030,336310,336310,direct_2022
Australia,310746.0,8413309060,84,8413309060,336310,336310,direct_2022
Australia,375571.0,8413309090,84,8413309090,336310,336310,direct_2022
New Caledonia,159139.0,8413309090,84,8413309090,336310,336310,direct_2022
New Zealand,30037.0,8413309090,84,8413309090,336310,336310,direct_2022
Australia,17374.0,8413400000,84,8413400000,333120,333120,direct_2022
Australia,10694.0,8413500050,84,8413500050,333914,333914,direct_2022
Australia,38606.0,8413500070,84,8413500070,333996,333996,direct_2022
Australia,2230907.0,8413500080,84,8413500080,333996,333996,direct_2022
New Caledonia,4493.0,8413500080,84,8413500080,333996,333996,direct_2022
New Zealand,44011.0,8413500080,84,8413500080,333996,333996,direct_2022
Australia,581290.0,8413500090,84,8413500090,333914,333914,direct_2022
French Polynesia,20410.0,8413500090,84,8413500090,333914,333914,direct_2022
New Zealand,38084.0,8413500090,84,8413500090,333914,333914,direct_2022
Australia,30973.0,8413600020,84,8413600020,333996,333996,direct_2022
New Zealand,12294.0,8413600020,84,8413600020,333996,333996,direct_2022
Australia,1229166.0,8413600030,84,8413600030,333996,333996,direct_2022
New Caledonia,2767.0,8413600030,84,8413600030,333996,333996,direct_2022
New Zealand,30969.0,8413600030,84,8413600030,333996,333996,direct_2022
Australia,187247.0,8413600040,84,8413600040,333996,333996,direct_2022
New Zealand,5539.0,8413600040,84,8413600040,333996,333996,direct_2022
Australia,6767.0,8413600070,84,8413600070,333914,333914,direct_2022
Australia,892879.0,8413600090,84,8413600090,333914,333914,direct_2022
New Zealand,5990.0,8413600090,84,8413600090,333914,333914,direct_2022
Australia,157952.0,8413701000,84,8413701000,333914,333914,direct_2022
Australia,1728078.0,8413702004,84,8413702004,333914,333914,direct_2022
Australia,16251.0,8413702005,84,8413702005,333914,333914,direct_2022
Christmas Island,2983.0,8413702015,84,8413702015,333914,333914,direct_2022
Australia,33999.0,8413702022,84,8413702022,333914,333914,direct_2022
Australia,123309.0,8413702025,84,8413702025,333914,333914,direct_2022
New Zealand,121104.0,8413702040,84,8413702040,333914,333914,direct_2022
Australia,1887368.0,8413702090,84,8413702090,333914,333914,direct_2022
Australia,100756.0,8413810020,84,8413810020,333914,333914,direct_2022
Australia,257861.0,8413810030,84,8413810030,333914,333914,direct_2022
Australia,554490.0,8413810040,84,8413810040,333914,333914,direct_2022
New Caledonia,2364.0,8413810040,84,8413810040,333914,333914,direct_2022
New Zealand,308590.0,8413810040,84,8413810040,333914,333914,direct_2022
Australia,21129.0,8413911000,84,8413911000,336310,336310,direct_2022
New Zealand,187526.0,8413911000,84,8413911000,336310,336310,direct_2022
New Zealand,52477.0,8413912000,84,8413912000,333914,333914,direct_2022
Australia,904526.0,8413919010,84,8413919010,336310,336310,direct_2022
New Zealand,207325.0,8413919010,84,8413919010,336310,336310,direct_2022
New Zealand,2090.0,8413919055,84,8413919055,333996,333914,direct_2022
