Country,iso3,detail_code,impVal,continent,region,alt_region,world_weight,regional_weight,world_denominator,regional_denominator
United Kingdom,GBR,333318,97392107.0,Europe,Europe,Europe,0.020432093049465482,0.06322502732899322,4766624093.0,1540404348.0
United Kingdom,GBR,333413,188973724.0,Europe,Europe,Europe,0.04139169516291932,0.1306457440147858,4565498544.0,1446459090.0
United Kingdom,GBR,333414,97366786.0,Europe,Europe,Europe,0.05188897914563984,0.18154337641310114,1876444432.0,536327945.0
United Kingdom,GBR,333415,102488721.0,Europe,Europe,Europe,0.0052573665331852384,0.08273127805087158,19494307721.0,1238814671.0
United Kingdom,GBR,333511,18716818.0,Europe,Europe,Europe,0.008184031168353909,0.03471554459591892,2286992512.0,539148045.0
United Kingdom,GBR,333514,5536629.0,Europe,Europe,Europe,0.008417868234308401,0.03453338364804635,657723410.0,160326861.0
United Kingdom,GBR,333517,104420749.0,Europe,Europe,Europe,0.011945877830343706,0.02693552283475742,8741153265.0,3876692858.0
United Kingdom,GBR,33351B,61697025.0,Europe,Europe,Europe,0.01237027004594732,0.024828687498112557,4987524506.0,2484908838.0
United Kingdom,GBR,333611,370718133.0,Europe,Europe,Europe,0.06851855790368974,0.12883806087798147,5410477750.0,2877396093.0
United Kingdom,GBR,333612,65961381.0,Europe,Europe,Europe,0.013643495755321514,0.03108031995443287,4834639317.0,2122287708.0
United Kingdom,GBR,333613,94619470.0,Europe,Europe,Europe,0.02863606948413093,0.07037754490145987,3304205909.0,1344455396.0
United Kingdom,GBR,333618,1002086257.0,Europe,Europe,Europe,0.0682378956722169,0.21328219481369923,14685186979.0,4698405593.0
United Kingdom,GBR,333912,203473257.0,Europe,Europe,Europe,0.022873351593557717,0.06569671739280102,8895646804.0,3097160179.0
United Kingdom,GBR,333914,215097696.0,Europe,Europe,Europe,0.032936682418175184,0.10106851568680514,6530642439.0,2128236420.0
United Kingdom,GBR,333920,1428297202.0,Europe,Europe,Europe,0.0820610348647706,0.19633029009419806,17405303313.0,7274971179.0
United Kingdom,GBR,333991,38217871.0,Europe,Europe,Europe,0.0055631917446176075,0.04376372297308162,6869774179.0,873277418.0
United Kingdom,GBR,333993,114444405.0,Europe,Europe,Europe,0.02282589793352409,0.03126083929382535,5013796405.0,3660951132.0
United Kingdom,GBR,333994,100249587.0,Europe,Europe,Europe,0.06432321144433642,0.11839698183083769,1558528947.0,846724177.0
United Kingdom,GBR,33399A,818871741.0,Europe,Europe,Europe,0.031688103653136776,0.08315799725852915,25841613937.0,9847179682.0
United Kingdom,GBR,33399B,414080776.0,Europe,Europe,Europe,0.055162546755469465,0.15078755707693262,7506556538.0,2746120330.0
United Kingdom,GBR,334111,202212081.0,Europe,Europe,Europe,0.0017957408453463384,0.09687773637353694,112606494152.0,2087291555.0
United Kingdom,GBR,334112,11188589.0,Europe,Europe,Europe,0.0011695446049069247,0.04710428773509377,9566620164.0,237528037.0
United Kingdom,GBR,334118,207887835.0,Europe,Europe,Europe,0.006533121178447556,0.1307644465242401,31820599882.0,1589788666.0
United Kingdom,GBR,334210,7091667.0,Europe,Europe,Europe,0.006246017701506332,0.13380478274937627,1135390154.0,53000101.0
United Kingdom,GBR,334220,435565090.0,Europe,Europe,Europe,0.0036807731257706543,0.11427163616007135,118335217933.0,3811664072.0
United Kingdom,GBR,334290,48223785.0,Europe,Europe,Europe,0.02587320596363596,0.17379538142841391,1863850389.0,277474491.0
United Kingdom,GBR,334300,197154726.0,Europe,Europe,Europe,0.005018507797185048,0.10673397993738587,39285527485.0,1847159884.0
United Kingdom,GBR,334413,190717336.0,Europe,Europe,Europe,0.003564402269593514,0.03538872673639259,53506120122.0,5389211582.0
United Kingdom,GBR,334418,35080511.0,Europe,Europe,Europe,0.0006840533491119569,0.05087074046102932,51283296903.0,689600951.0
United Kingdom,GBR,33441A,273256517.0,Europe,Europe,Europe,0.0102454920461796,0.06285010196699958,26670902263.0,4347749780.0
United Kingdom,GBR,334510,246622315.0,Europe,Europe,Europe,0.01165236824101842,0.029260110157206108,21164994952.0,8428618815.0
United Kingdom,GBR,334511,337575787.0,Europe,Europe,Europe,0.047539986403351955,0.14570587476473407,7100881017.0,2316830310.0
United Kingdom,GBR,334512,3990023.0,Europe,Europe,Europe,0.00249380485101136,0.03293739483466204,1599974031.0,121139605.0
United Kingdom,GBR,334513,473868490.0,Europe,Europe,Europe,0.05327055378358962,0.1673226207808056,8895505234.0,2832064713.0
United Kingdom,GBR,334514,8430752.0,Europe,Europe,Europe,0.0032945669310117855,0.031533692121078066,2558986409.0,267356958.0
United Kingdom,GBR,334515,487379053.0,Europe,Europe,Europe,0.047468367661329204,0.1423420190041544,10267449188.0,3423999859.0
United Kingdom,GBR,334516,537376594.0,Europe,Europe,Europe,0.06468707756096892,0.13082068860053778,8307325269.0,4107734027.0
United Kingdom,GBR,334517,185482587.0,Europe,Europe,Europe,0.04073718908747592,0.06537944987031812,4553151338.0,2837016637.0
United Kingdom,GBR,33451A,280620676.0,Europe,Europe,Europe,0.028193333139938905,0.03612208321715821,9953440929.0,7768673648.0
United Kingdom,GBR,334610,55929967.0,Europe,Europe,Europe,0.002913944323018318,0.11839558782207794,19193903795.0,472399082.0
United Kingdom,GBR,335110,16422008.0,Europe,Europe,Europe,0.02175480746302665,0.05526984970990209,754868000.0,297124166.0
United Kingdom,GBR,335120,88898281.0,Europe,Europe,Europe,0.007391005829713452,0.12155521498562323,12027900268.0,731340741.0
United Kingdom,GBR,335210,22950040.0,Europe,Europe,Europe,0.001273515315124377,0.02185574813116347,18021016102.0,1050068836.0
United Kingdom,GBR,335220,47961676.0,Europe,Europe,Europe,0.0020230132909236876,0.02837816873664959,23708038012.0,1690090592.0
United Kingdom,GBR,335311,13534515.0,Europe,Europe,Europe,0.0016198853891514656,0.009114283374588566,8355230000.0,1484978516.0
United Kingdom,GBR,335312,345256587.0,Europe,Europe,Europe,0.01833859005419541,0.07953624554855646,18826779266.0,4340871066.0
United Kingdom,GBR,335313,310072180.0,Europe,Europe,Europe,0.014533702063597472,0.07066055784296725,21334700453.0,4388193208.0
United Kingdom,GBR,335314,211501531.0,Europe,Europe,Europe,0.02465639489095152,0.09044341545936126,8577958454.0,2338495621.0
United Kingdom,GBR,335911,183701905.0,Europe,Europe,Europe,0.005751448557202339,0.055291206433848016,31940110943.0,3322443420.0
United Kingdom,GBR,335912,19455925.0,Europe,Europe,Europe,0.016279416926069556,0.10447016881920289,1195124192.0,186234264.0
United Kingdom,GBR,335920,158321197.0,Europe,Europe,Europe,0.010179945524875497,0.09565900569278016,15552263675.0,1655057941.0
United Kingdom,GBR,335930,153098314.0,Europe,Europe,Europe,0.017444633180223216,0.0772855078922654,8776241519.0,1980944658.0
United Kingdom,GBR,335991,92108770.0,Europe,Europe,Europe,0.06837189757796619,0.1714590518019913,1347172936.0,537205642.0
United Kingdom,GBR,335999,567502017.0,Europe,Europe,Europe,0.0166894352764818,0.15210044397165784,34003668045.0,3731100332.0
United Kingdom,GBR,336111,9541205527.0,Europe,Europe,Europe,0.045058692616099905,0.17764902768711865,211750607331.0,53708177586.0
United Kingdom,GBR,336112,881597.0,Europe,Europe,Europe,2.6327800436328795e-05,0.0038693943297555067,33485402707.0,227838500.0
United Kingdom,GBR,336120,3260637.0,Europe,Europe,Europe,0.0001614096332057889,0.004922099384919968,20201006193.0,662448428.0
United Kingdom,GBR,336211,17606510.0,Europe,Europe,Europe,0.030265182652658647,0.22763982237884947,581741409.0,77343717.0
United Kingdom,GBR,336212,8034477.0,Europe,Europe,Europe,0.0023239068217085746,0.08737456203572513,3457314607.0,91954418.0
United Kingdom,GBR,336213,24750.0,Europe,Europe,Europe,8.579863520682968e-05,0.01710606798884477,288466127.0,1446855.0
United Kingdom,GBR,336214,3618996.0,Europe,Europe,Europe,0.0037305645695045056,0.057772307574422435,970093382.0,62642400.0
United Kingdom,GBR,336310,618272772.0,Europe,Europe,Europe,0.02995831027124462,0.1379911217664242,20637771837.0,4480525733.0
United Kingdom,GBR,336320,142969349.0,Europe,Europe,Europe,0.005307024404683675,0.07859011709094652,26939644158.0,1819177198.0
United Kingdom,GBR,336350,34272529.0,Europe,Europe,Europe,0.0029563941939267893,0.028480172150011404,11592679038.0,1203382087.0
United Kingdom,GBR,336360,329365130.0,Europe,Europe,Europe,0.040222394508501395,0.3532806880369322,8188600754.0,932304372.0
United Kingdom,GBR,336370,1844116.0,Europe,Europe,Europe,0.0016641268220219036,0.02346998585716854,1108158330.0,78573375.0
United Kingdom,GBR,336390,260187155.0,Europe,Europe,Europe,0.0052101047371887034,0.0559324197093546,49938949047.0,4651812962.0
United Kingdom,GBR,3363A0,128092435.0,Europe,Europe,Europe,0.004259037039464365,0.028310642675910703,30075445180.0,4524532928.0
United Kingdom,GBR,336411,17080461.0,Europe,Europe,Europe,0.0009219061579375313,0.001756255032641491,18527331500.0,9725501526.0
United Kingdom,GBR,336412,3466957327.0,Europe,Europe,Europe,0.1260946968881356,0.22400691914471987,27494870225.0,15477009997.0
United Kingdom,GBR,336413,2341272967.0,Europe,Europe,Europe,0.1486242541209527,0.2953969072285687,15752966976.0,7925854705.0
United Kingdom,GBR,336414,312000.0,Europe,Europe,Europe,0.007563655799939752,0.007728187747404184,41249894.0,40371690.0
United Kingdom,GBR,33641A,169430783.0,Europe,Europe,Europe,0.20856941809047977,0.3342748721738441,812347201.0,506860662.0
United Kingdom,GBR,336500,7537384.0,Europe,Europe,Europe,0.0045707348787396695,0.024691349289087852,1649052986.0,305264160.0
United Kingdom,GBR,336611,6243223.0,Europe,Europe,Europe,0.0075629132073480095,0.043480812292293475,825505044.0,143585703.0
United Kingdom,GBR,336612,229088870.0,Europe,Europe,Europe,0.08175406438968882,0.1330443520719071,2802171020.0,1721898498.0
United Kingdom,GBR,336991,44550749.0,Europe,Europe,Europe,0.007289359389708873,0.03518890651367541,6111750926.0,1266045280.0
United Kingdom,GBR,336992,13102438.0,Europe,Europe,Europe,0.026360147867720316,0.07199203347030832,497054799.0,181998443.0
United Kingdom,GBR,336999,3284845.0,Europe,Europe,Europe,0.00090038395213942,0.05972267698141421,3648271376.0,55001637.0
United Kingdom,GBR,337110,6196186.0,Europe,Europe,Europe,0.0028143874757950013,0.0334879973697254,2201610849.0,185027069.0
United Kingdom,GBR,337121,13480582.0,Europe,Europe,Europe,0.0021004753387834944,0.03137217829010108,6417872065.0,429698629.0
United Kingdom,GBR,337122,16813233.0,Europe,Europe,Europe,0.003227562927872861,0.025342060662559982,5209265745.0,663451691.0
United Kingdom,GBR,337127,212992822.0,Europe,Europe,Europe,0.013530262344334888,0.1015335622649417,15741958033.0,2097757798.0
United Kingdom,GBR,33712N,15379507.0,Europe,Europe,Europe,0.00232233816268354,0.0447712908431042,6622423576.0,343512700.0
United Kingdom,GBR,337215,153905461.0,Europe,Europe,Europe,0.022557347948232984,0.14205113772661582,6822852640.0,1083451097.0
United Kingdom,GBR,33721A,38827759.0,Europe,Europe,Europe,0.02168291518755553,0.16751801115625625,1790707507.0,231782593.0
United Kingdom,GBR,337900,11784232.0,Europe,Europe,Europe,0.004143702878177464,0.08008448502180836,2843889233.0,147147503.0
United Kingdom,GBR,339112,298900498.0,Europe,Europe,Europe,0.01196456973022038,0.04185970987557618,24982135149.0,7140529614.0
United Kingdom,GBR,339113,621574904.0,Europe,Europe,Europe,0.026601447797476384,0.07056010388445001,23366205807.0,8809155171.0
United Kingdom,GBR,339114,74751982.0,Europe,Europe,Europe,0.03577033756044824,0.05825722165486821,2089775694.0,1283136749.0
United Kingdom,GBR,339115,152597967.0,Europe,Europe,Europe,0.02305415856429732,0.06408949660197288,6619108070.0,2381013662.0
United Kingdom,GBR,339116,682577.0,Europe,Europe,Europe,0.00100361891060651,0.0020156767052264893,680115722.0,338634166.0
United Kingdom,GBR,339910,666463535.0,Europe,Europe,Europe,0.01703734616990963,0.07696853125307651,39117802054.0,8658909351.0
United Kingdom,GBR,339920,44814991.0,Europe,Europe,Europe,0.0046582729684987246,0.07201627513186518,9620516295.0,622289766.0
United Kingdom,GBR,339930,174207546.0,Europe,Europe,Europe,0.006642913057496173,0.3377230798650147,26224571132.0,515829555.0
United Kingdom,GBR,339940,19373345.0,Europe,Europe,Europe,0.009314349817761955,0.08167056649710268,2079946038.0,237213305.0
United Kingdom,GBR,339950,4114763.0,Europe,Europe,Europe,0.01217452556499384,0.12118994706978227,337981384.0,33953006.0
United Kingdom,GBR,339990,315000424.0,Europe,Europe,Europe,0.015459643323918885,0.12525598969558932,20375659218.0,2514853180.0
United Kingdom,GBR,S00300,8024227842.0,Europe,Europe,Europe,0.05442476718252018,0.13809565056437698,147437063260.0,58106303922.0
Uzbekistan,UZB,1111B0,1438952.0,Asia,Europe,RoAsia,0.0006309994299407479,0.008573140992818692,2280433122.0,167844201.0
Uzbekistan,UZB,111300,566710.0,Asia,Europe,RoAsia,2.0023862527887646e-05,0.002106159037703811,28301732456.0,269072748.0
Uzbekistan,UZB,111400,36406.0,Asia,Europe,RoAsia,4.434657651158789e-06,9.91130144764078e-05,8209427393.0,367318058.0
Uzbekistan,UZB,112A00,523612.0,Asia,Europe,RoAsia,4.842864690938595e-05,0.000235831286148719,10812030346.0,2220282171.0
Uzbekistan,UZB,113000,68340.0,Asia,Europe,RoAsia,2.1698787569131646e-05,0.00015948429137138735,3149484725.0,428506152.0
Uzbekistan,UZB,311210,748007.0,Asia,Europe,RoAsia,0.00021000905249306465,0.002027268665726749,3561784557.0,368972802.0
Uzbekistan,UZB,311224,453696.0,Asia,Europe,RoAsia,3.186359695090146e-05,0.00013463055106979028,14238693789.0,3369933469.0
Uzbekistan,UZB,311225,15000.0,Asia,Europe,RoAsia,2.1239355231625875e-05,7.568362635653629e-05,706236128.0,198193463.0
Uzbekistan,UZB,311230,14533.0,Asia,Europe,RoAsia,1.4385345020973641e-05,0.000110482017312691,1010264264.0,131541769.0
Uzbekistan,UZB,311300,55273.0,Asia,Europe,RoAsia,4.117249156718965e-06,2.0757492629861147e-05,13424740135.0,2662797525.0
Uzbekistan,UZB,311420,2850203.0,Asia,Europe,RoAsia,0.0002422149509375773,0.0009101116361772565,11767246361.0,3131707020.0
Uzbekistan,UZB,311513,4900.0,Asia,Europe,RoAsia,2.5182474756026045e-06,2.9590395547480763e-06,1945797642.0,1655942717.0
Uzbekistan,UZB,31151A,48802.0,Asia,Europe,RoAsia,4.7885448665587226e-05,7.794995347201427e-05,1019140498.0,626068366.0
Uzbekistan,UZB,311810,12000.0,Asia,Europe,RoAsia,1.1673426421700058e-06,6.696090949441046e-06,10279758116.0,1792090354.0
Uzbekistan,UZB,3118A0,6500.0,Asia,Europe,RoAsia,4.634159768354466e-06,1.030138685098842e-05,1402627515.0,630983002.0
Uzbekistan,UZB,311910,170213.0,Asia,Europe,RoAsia,8.987476475083773e-05,0.0015853417273281338,1893890910.0,107366757.0
Uzbekistan,UZB,311920,83046.0,Asia,Europe,RoAsia,1.7896304943112946e-05,4.4368435009896316e-05,4640399248.0,1871736066.0
Uzbekistan,UZB,311940,1476359.0,Asia,Europe,RoAsia,0.000375061562429246,0.0024334339908084054,3936311123.0,606697780.0
Uzbekistan,UZB,311990,278954.0,Asia,Europe,RoAsia,5.236715038163463e-05,0.00023596932851459095,5326889051.0,1182162113.0
Uzbekistan,UZB,312110,132231.0,Asia,Europe,RoAsia,3.48028221634312e-05,9.787537027575803e-05,3799433258.0,1351014046.0
Uzbekistan,UZB,312120,2970.0,Asia,Europe,RoAsia,3.8664742392129816e-07,2.5043661642504517e-06,7681416754.0,1185928816.0
Uzbekistan,UZB,312130,46140.0,Asia,Europe,RoAsia,5.304187233279049e-06,6.540944158113259e-06,8698787952.0,7054027505.0
Uzbekistan,UZB,313200,3300.0,Asia,Europe,RoAsia,4.883040856434512e-07,1.828105602319417e-06,6758083942.0,1805147359.0
Uzbekistan,UZB,314110,201565.0,Asia,Europe,RoAsia,5.93542264578391e-05,0.0001887678425822682,3395967095.0,1067793101.0
Uzbekistan,UZB,314120,145528.0,Asia,Europe,RoAsia,1.0860441505437124e-05,0.0002282997204032802,13399823564.0,637442743.0
Uzbekistan,UZB,314900,11100.0,Asia,Europe,RoAsia,1.3519828766423583e-06,2.018677230936868e-05,8210163155.0,549865022.0
Uzbekistan,UZB,315000,901347.0,Asia,Europe,RoAsia,1.0708689668533808e-05,0.00018012577340026506,84169681623.0,5003986842.0
Uzbekistan,UZB,316000,7415.0,Asia,Europe,RoAsia,1.8496076239443155e-07,1.154790047148866e-06,40089583888.0,6421080627.0
Uzbekistan,UZB,3219A0,5000.0,Asia,Europe,RoAsia,1.1377077121019266e-06,6.185971850918197e-06,4394801887.0,808280432.0
Uzbekistan,UZB,322220,7850.0,Asia,Europe,RoAsia,1.5965416991759335e-06,6.515145350473451e-06,4916877526.0,1204884861.0
Uzbekistan,UZB,323110,87738.0,Asia,Europe,RoAsia,1.2992699039334512e-05,7.089330828594811e-05,6752869418.0,1237606230.0
Uzbekistan,UZB,325180,2218592.0,Asia,Europe,RoAsia,0.0001376122726755661,0.0003073105586185401,16122050431.0,7219380974.0
Uzbekistan,UZB,325190,5497.0,Asia,Europe,RoAsia,1.2398545777827187e-07,2.7055655131736015e-07,44335844691.0,20317379022.0
Uzbekistan,UZB,325211,287.0,Asia,Europe,RoAsia,1.7305571465613242e-08,7.201781719392152e-08,16584254416.0,3985124948.0
Uzbekistan,UZB,325412,4800.0,Asia,Europe,RoAsia,4.0030879873775545e-08,5.6664652680484267e-08,119907431841.0,84708892986.0
Uzbekistan,UZB,325610,80180.0,Asia,Europe,RoAsia,1.3295129857831272e-05,5.866221992699641e-05,6030779756.0,1366808145.0
Uzbekistan,UZB,326110,16200.0,Asia,Europe,RoAsia,1.243009032059726e-06,7.065552188683279e-06,13032890013.0,2292814428.0
Uzbekistan,UZB,326190,448611.0,Asia,Europe,RoAsia,1.4079086969793661e-05,0.0001575091025002969,31863642931.0,2848159204.0
Uzbekistan,UZB,326210,5292.0,Asia,Europe,RoAsia,2.7552054733355024e-07,1.9051629051068947e-06,19207278917.0,2777715221.0
Uzbekistan,UZB,326220,1371.0,Asia,Europe,RoAsia,2.668718182550548e-07,1.2272382736628796e-06,5137297782.0,1117142473.0
Uzbekistan,UZB,326290,15300.0,Asia,Europe,RoAsia,3.7078928596942406e-06,1.7096517114629925e-05,4126332820.0,894919117.0
Uzbekistan,UZB,327100,15488.0,Asia,Europe,RoAsia,1.9099396112413022e-06,6.6757801064997614e-06,8109156912.0,2320028484.0
Uzbekistan,UZB,327200,4671.0,Asia,Europe,RoAsia,4.7450586986612685e-07,2.342799140661877e-06,9843924589.0,1993768872.0
Uzbekistan,UZB,327991,46617.0,Asia,Europe,RoAsia,1.0634405226858828e-05,3.251257882919434e-05,4383601998.0,1433814286.0
Uzbekistan,UZB,327993,358247.0,Asia,Europe,RoAsia,0.00034955913077122934,0.0017090463541189634,1024853790.0,209618071.0
Uzbekistan,UZB,327999,36000.0,Asia,Europe,RoAsia,3.49470741172313e-05,0.0002315548354686152,1030129157.0,155470733.0
Uzbekistan,UZB,33131B,6274542.0,Asia,Europe,RoAsia,0.0008590217664674014,0.0037472669165159542,7304287557.0,1674431563.0
Uzbekistan,UZB,331410,2187877.0,Asia,Europe,RoAsia,5.158623576250585e-05,0.00033156643296713365,42412030412.0,6598608250.0
Uzbekistan,UZB,331420,3101272.0,Asia,Europe,RoAsia,0.000502128952558437,0.002654401857331525,6176246130.0,1168350599.0
Uzbekistan,UZB,331510,10628.0,Asia,Europe,RoAsia,5.762176751812701e-06,2.6722840148508688e-05,1844441859.0,397712217.0
Uzbekistan,UZB,332200,13923.0,Asia,Europe,RoAsia,1.2693539301088853e-06,7.755236082186408e-06,10968572019.0,1795303180.0
Uzbekistan,UZB,332310,270364.0,Asia,Europe,RoAsia,3.082786724039292e-05,0.00011167292010690822,8770116917.0,2421034569.0
Uzbekistan,UZB,332320,314121.0,Asia,Europe,RoAsia,9.50824659631085e-05,0.0005205279042244697,3303669050.0,603466207.0
Uzbekistan,UZB,332500,6012.0,Asia,Europe,RoAsia,5.927769247873616e-07,4.825163541843431e-06,10142095194.0,1245968131.0
Uzbekistan,UZB,332999,2110.0,Asia,Europe,RoAsia,1.3706301125621302e-07,8.157593097068847e-07,15394379422.0,2586547251.0
Uzbekistan,UZB,333242,5601.0,Asia,Europe,RoAsia,2.748635219911341e-07,1.518944920106902e-06,20377385691.0,3687427981.0
Uzbekistan,UZB,33329A,12250.0,Asia,Europe,RoAsia,8.095556529713662e-07,1.4179737933972804e-06,15131757718.0,8639087730.0
Uzbekistan,UZB,333314,7599.0,Asia,Europe,RoAsia,1.1779349799912375e-06,5.2103913659277315e-06,6451120078.0,1458431712.0
Uzbekistan,UZB,333413,21606.0,Asia,Europe,RoAsia,4.7324514052018935e-06,1.4937166318336732e-05,4565498544.0,1446459090.0
Uzbekistan,UZB,333415,7220.0,Asia,Europe,RoAsia,3.703645240103779e-07,5.828151836603491e-06,19494307721.0,1238814671.0
Uzbekistan,UZB,333914,13766.0,Asia,Europe,RoAsia,2.1079090041420045e-06,6.4682663404472705e-06,6530642439.0,2128236420.0
Uzbekistan,UZB,33399A,99140.0,Asia,Europe,RoAsia,3.836447686344058e-06,1.0067857315655713e-05,25841613937.0,9847179682.0
Uzbekistan,UZB,334118,7393.0,Asia,Europe,RoAsia,2.323337720663779e-07,4.6503036272117946e-06,31820599882.0,1589788666.0
Uzbekistan,UZB,334220,14328.0,Asia,Europe,RoAsia,1.2107976180102482e-07,3.758988129424014e-06,118335217933.0,3811664072.0
Uzbekistan,UZB,334413,250566.0,Asia,Europe,RoAsia,4.682940931405253e-06,4.649399938887016e-05,53506120122.0,5389211582.0
Uzbekistan,UZB,334511,8100.0,Asia,Europe,RoAsia,1.1407035240568092e-06,3.4961559182985656e-06,7100881017.0,2316830310.0
Uzbekistan,UZB,334513,42602.0,Asia,Europe,RoAsia,4.789160242092664e-06,1.5042735359981162e-05,8895505234.0,2832064713.0
Uzbekistan,UZB,334515,392433.0,Asia,Europe,RoAsia,3.822108031064356e-05,0.00011461244630851488,10267449188.0,3423999859.0
Uzbekistan,UZB,335120,740.0,Asia,Europe,RoAsia,6.152362286946758e-08,1.0118402524494394e-06,12027900268.0,731340741.0
Uzbekistan,UZB,335220,72897.0,Asia,Europe,RoAsia,3.0747799528203322e-06,4.313200744685289e-05,23708038012.0,1690090592.0
Uzbekistan,UZB,335314,6750.0,Asia,Europe,RoAsia,7.86900523731541e-07,2.8864710882432738e-06,8577958454.0,2338495621.0
Uzbekistan,UZB,336360,1200.0,Asia,Europe,RoAsia,1.46545183487401e-07,1.287133296849969e-06,8188600754.0,932304372.0
Uzbekistan,UZB,3363A0,6989.0,Asia,Europe,RoAsia,2.323822626122803e-07,1.54468983013665e-06,30075445180.0,4524532928.0
Uzbekistan,UZB,336413,46349.0,Asia,Europe,RoAsia,2.9422393934179985e-06,5.847823575514308e-06,15752966976.0,7925854705.0
Uzbekistan,UZB,337122,5500.0,Asia,Europe,RoAsia,1.055810985507709e-06,8.289978116884474e-06,5209265745.0,663451691.0
Uzbekistan,UZB,337127,11500.0,Asia,Europe,RoAsia,7.305317404539164e-07,5.4820437378252565e-06,15741958033.0,2097757798.0
Uzbekistan,UZB,33712N,800.0,Asia,Europe,RoAsia,1.208016960587119e-07,2.328880416939461e-06,6622423576.0,343512700.0
Uzbekistan,UZB,337900,3490.0,Asia,Europe,RoAsia,1.2271926626053653e-06,2.371769774441908e-05,2843889233.0,147147503.0
Uzbekistan,UZB,339113,217387.0,Asia,Europe,RoAsia,9.303478784513472e-06,2.4677394798952395e-05,23366205807.0,8809155171.0
Uzbekistan,UZB,339910,17386.0,Asia,Europe,RoAsia,4.4445237429238923e-07,2.007874120773897e-06,39117802054.0,8658909351.0
Uzbekistan,UZB,339920,11000.0,Asia,Europe,RoAsia,1.1433897789578038e-06,1.767665258374183e-05,9620516295.0,622289766.0
Uzbekistan,UZB,339990,96554.0,Asia,Europe,RoAsia,4.738693308862543e-06,3.839349381024303e-05,20375659218.0,2514853180.0
Uzbekistan,UZB,S00300,15214747.0,Asia,Europe,RoAsia,0.00010319485930867557,0.0002618433108466816,147437063260.0,58106303922.0
Vatican City,VAT,327991,24557.0,Europe,Europe,Europe,5.602014054014034e-06,1.7127043746026672e-05,4383601998.0,1433814286.0
Vatican City,VAT,339910,125564.0,Europe,Europe,Europe,3.2098940484096145e-06,1.4501133446500265e-05,39117802054.0,8658909351.0
Vatican City,VAT,S00300,20478.0,Europe,Europe,Europe,1.38893162595675e-07,3.5242303533002196e-07,147437063260.0,58106303922.0
Canada,CAN,1111A0,552413426.0,North America,CAN,CAN,0.4890677571486445,1.0,1129523298.0,552413426.0
Canada,CAN,1111B0,1563085697.0,North America,CAN,CAN,0.6854336932403142,1.0,2280433122.0,1563085697.0
Canada,CAN,111200,1041385882.0,North America,CAN,CAN,0.10562380485783712,1.0,9859386181.0,1041385882.0
Canada,CAN,111300,285787126.0,North America,CAN,CAN,0.010097866851236268,1.0,28301732456.0,285787126.0
Canada,CAN,111400,2381209068.0,North America,CAN,CAN,0.29005787541654915,1.0,8209427393.0,2381209068.0
Canada,CAN,111900,634936921.0,North America,CAN,CAN,0.2891892348781187,1.0,2195575922.0,634936921.0
Canada,CAN,1121A0,1664967629.0,North America,CAN,CAN,0.5594996808729874,1.0,2975815154.0,1664967629.0
Canada,CAN,112300,89746850.0,North America,CAN,CAN,0.7244821391447984,1.0,123877243.0,89746850.0
Canada,CAN,112A00,1544035885.0,North America,CAN,CAN,0.14280720970888033,1.0,10812030346.0,1544035885.0
Canada,CAN,113000,135102038.0,North America,CAN,CAN,0.042896552863897444,1.0,3149484725.0,135102038.0
Canada,CAN,114000,3014226911.0,North America,CAN,CAN,0.23618968500795381,1.0,12761890558.0,3014226911.0
Canada,CAN,115000,27866.0,North America,CAN,CAN,5.4352142059249276e-05,1.0,512693685.0,27866.0
Canada,CAN,211000,106246484961.0,North America,CAN,CAN,0.6020672739068019,1.0,176469457095.0,106246484961.0
Canada,CAN,212100,196126333.0,North America,CAN,CAN,0.5432214471681618,1.0,361043059.0,196126333.0
Canada,CAN,212230,94918957.0,North America,CAN,CAN,0.7615119985267645,1.0,124645386.0,94918957.0
Canada,CAN,2122A0,318917145.0,North America,CAN,CAN,0.11815972846520903,1.0,2699034173.0,318917145.0
Canada,CAN,212310,174549579.0,North America,CAN,CAN,0.4517226812725762,1.0,386408711.0,174549579.0
Canada,CAN,2123A0,789215566.0,North America,CAN,CAN,0.3337302948421345,1.0,2364830458.0,789215566.0
Canada,CAN,311111,445790676.0,North America,CAN,CAN,0.21037561721157827,1.0,2119022546.0,445790676.0
Canada,CAN,311119,312262396.0,North America,CAN,CAN,0.2940115349991989,1.0,1062075323.0,312262396.0
Canada,CAN,311210,1087659919.0,North America,CAN,CAN,0.3053693735805593,1.0,3561784557.0,1087659919.0
Canada,CAN,311221,223318671.0,North America,CAN,CAN,0.16683085245071116,1.0,1338593358.0,223318671.0
Canada,CAN,311224,5803422619.0,North America,CAN,CAN,0.40758110996694036,1.0,14238693789.0,5803422619.0
Canada,CAN,311225,234675229.0,North America,CAN,CAN,0.33229003685294334,1.0,706236128.0,234675229.0
Canada,CAN,311230,437245522.0,North America,CAN,CAN,0.4328031165516907,1.0,1010264264.0,437245522.0
Canada,CAN,311300,3459172410.0,North America,CAN,CAN,0.25767146143719377,1.0,13424740135.0,3459172410.0
Canada,CAN,311410,2524806213.0,North America,CAN,CAN,0.3741014816629667,1.0,6748987472.0,2524806213.0
Canada,CAN,311420,1001142290.0,North America,CAN,CAN,0.08507872269234289,1.0,11767246361.0,1001142290.0
Canada,CAN,311513,89826273.0,North America,CAN,CAN,0.0461642418826613,1.0,1945797642.0,89826273.0
