Country,iso3,usummary_code,impVal,continent,region,alt_region,world_weight,regional_weight,world_denominator,regional_denominator
Kazakhstan,KAZ,211,1147595532.0,Asia,Europe,RoAsia,0.0065030830314290996,0.36805691997668843,176469457095.0,3117983849.0
Kazakhstan,KAZ,311,4158124.0,Asia,Europe,RoAsia,3.528380230525046e-05,0.0001798093114892581,117847956522.0,23125187264.0
Kazakhstan,KAZ,313TT,279104.0,Asia,Europe,RoAsia,8.196849692009616e-06,6.16624002656121e-05,34050154692.0,4526323964.0
Kazakhstan,KAZ,315AL,219851.0,Asia,Europe,RoAsia,1.7692926084496917e-06,1.9242862293507563e-05,124259265511.0,11425067469.0
Kazakhstan,KAZ,321,2729365.0,Asia,Europe,RoAsia,0.00011731642647343639,0.0008825441658107966,23264985834.0,3092610099.0
Kazakhstan,KAZ,322,368294.0,Asia,Europe,RoAsia,1.3844484898652442e-05,6.96787605020196e-05,26602217612.0,5285599189.0
Kazakhstan,KAZ,323,17773.0,Asia,Europe,RoAsia,2.617220405246935e-06,1.4101001279071812e-05,6790792233.0,1260406949.0
Kazakhstan,KAZ,324,162805915.0,Asia,Europe,RoAsia,0.00261878046130854,0.01038013806053837,62168600005.0,15684368941.0
Kazakhstan,KAZ,3251,351060657.0,Asia,Europe,RoAsia,0.005460248915269674,0.012397239290526108,64293892540.0,28317647887.0
Kazakhstan,KAZ,3252,342332.0,Asia,Europe,RoAsia,1.5684956103747614e-05,5.908744660980142e-05,21825499398.0,5793650253.0
Kazakhstan,KAZ,3254,713555.0,Asia,Europe,RoAsia,2.831761377415033e-06,3.843486277536185e-06,251982743211.0,185653062994.0
Kazakhstan,KAZ,325X,663681.0,Asia,Europe,RoAsia,1.2205622689591663e-05,4.085586831096144e-05,54375021814.0,16244447308.0
Kazakhstan,KAZ,326,1772640.0,Asia,Europe,RoAsia,2.306563388200188e-05,0.00016951200702892117,76851995877.0,10457312323.0
Kazakhstan,KAZ,327,455799.0,Asia,Europe,RoAsia,1.51416653348663e-05,5.998012146507089e-05,30102303143.0,7599167672.0
Kazakhstan,KAZ,3311IS,202891602.0,Asia,Europe,RoAsia,0.005238674267453619,0.021392219398111433,38729570048.0,9484364302.0
Kazakhstan,KAZ,3313NF,401215155.0,Asia,Europe,RoAsia,0.004218087098059206,0.01637225643147146,95117797635.0,24505794707.0
Kazakhstan,KAZ,332,637041.0,Asia,Europe,RoAsia,6.441215404553101e-06,2.732226943655808e-05,98900744656.0,23315815748.0
Kazakhstan,KAZ,33312,128181.0,Asia,Europe,RoAsia,3.918276485845205e-06,1.2342185054266149e-05,32713617955.0,10385600235.0
Kazakhstan,KAZ,33313,10000.0,Asia,Europe,RoAsia,3.1399173982432433e-06,7.765131665533695e-06,3184797156.0,1287808170.0
Kazakhstan,KAZ,3332OM,4574737.0,Asia,Europe,RoAsia,2.2948513395709854e-05,6.750484241713453e-05,199347858448.0,67769019765.0
Kazakhstan,KAZ,3341,4500.0,Asia,Europe,RoAsia,2.922197197097311e-08,1.1495403124447197e-06,153993714198.0,3914608258.0
Kazakhstan,KAZ,3342,156880.0,Asia,Europe,RoAsia,1.2929550431960013e-06,3.787415456741455e-05,121334458476.0,4142138664.0
Kazakhstan,KAZ,3344,1020076.0,Asia,Europe,RoAsia,7.759573425082308e-06,9.783435511895933e-05,131460319288.0,10426562313.0
Kazakhstan,KAZ,3345,302257.0,Asia,Europe,RoAsia,4.062500803194763e-06,9.4150985410023e-06,74401708367.0,32103434572.0
Kazakhstan,KAZ,334X,50612.0,Asia,Europe,RoAsia,8.654666930269778e-07,2.181966517853981e-05,58479431280.0,2319558966.0
Kazakhstan,KAZ,335,756469.0,Asia,Europe,RoAsia,3.700543163669415e-06,2.7275724231458224e-05,204421071865.0,27734149003.0
Kazakhstan,KAZ,3362BP,2236388.0,Asia,Europe,RoAsia,1.454288283664989e-05,0.00012477270281671974,153778863869.0,17923696045.0
Kazakhstan,KAZ,3364,87045.0,Asia,Europe,RoAsia,1.3898565442520572e-06,2.5848092883401985e-06,62628765796.0,33675598580.0
Kazakhstan,KAZ,3365AO,1225473.0,Asia,Europe,RoAsia,7.889071024110272e-05,0.0003335715320637078,15533806151.0,3673793721.0
Kazakhstan,KAZ,337,2292289.0,Asia,Europe,RoAsia,4.8106214382561294e-05,0.00044237063102822374,47650579648.0,5181829080.0
Kazakhstan,KAZ,3391,6000.0,Asia,Europe,RoAsia,1.0391888427952956e-07,3.0071465797748105e-07,57737340442.0,19952469362.0
Kazakhstan,KAZ,3399,297866.0,Asia,Europe,RoAsia,3.0470206355567736e-06,2.367200666654557e-05,97756476121.0,12583048163.0
Kazakhstan,KAZ,S003,26455465.0,Asia,Europe,RoAsia,0.0001794356480998725,0.00045529423168117785,147437063260.0,58106303922.0
Kenya,KEN,111,91168351.0,Africa,RoWorld,RoWorld,0.001754044434585762,0.004373703777156103,51976078372.0,20844656073.0
Kenya,KEN,112,2568238.0,Africa,RoWorld,RoWorld,0.00018460963084476848,0.0007170682360340682,13911722743.0,3581581042.0
Kenya,KEN,113FF,897935.0,Africa,RoWorld,RoWorld,5.467189657748641e-05,0.0002693567650629973,16424068968.0,3333627057.0
Kenya,KEN,212,16436342.0,Africa,RoWorld,RoWorld,0.002768943364156465,0.006585969318279909,5935961787.0,2495660275.0
Kenya,KEN,311,24336171.0,Africa,RoWorld,RoWorld,0.00020650481958468998,0.0014630217601916062,117847956522.0,16634182527.0
Kenya,KEN,3121,236305.0,Africa,RoWorld,RoWorld,7.665856574673842e-06,0.0002526907739179223,30825648471.0,935154839.0
Kenya,KEN,3122,5462.0,Africa,RoWorld,RoWorld,2.8308939868311713e-06,3.5512941643813772e-06,1929425837.0,1538030855.0
Kenya,KEN,313TT,126961.0,Africa,RoWorld,RoWorld,3.7286467902546468e-06,0.00011866145353073649,34050154692.0,1069943071.0
Kenya,KEN,315AL,534565026.0,Africa,RoWorld,RoWorld,0.004302013405613426,0.035054337560661446,124259265511.0,15249611409.0
Kenya,KEN,321,321748.0,Africa,RoWorld,RoWorld,1.3829709688874595e-05,0.00010229855565439083,23264985834.0,3145186146.0
Kenya,KEN,322,79835.0,Africa,RoWorld,RoWorld,3.0010655940197713e-06,2.8058375108678407e-05,26602217612.0,2845318009.0
Kenya,KEN,323,36306.0,Africa,RoWorld,RoWorld,5.3463570603103154e-06,0.00029253672626731146,6790792233.0,124107494.0
Kenya,KEN,324,3388.0,Africa,RoWorld,RoWorld,5.449696470127227e-08,2.339357098110157e-07,62168600005.0,14482611495.0
Kenya,KEN,3251,2077425.0,Africa,RoWorld,RoWorld,3.2311389432636146e-05,0.0005118209668393496,64293892540.0,4058889992.0
Kenya,KEN,3254,178239.0,Africa,RoWorld,RoWorld,7.073460576256604e-07,6.090557398293809e-05,251982743211.0,2926480917.0
Kenya,KEN,325X,6587166.0,Africa,RoWorld,RoWorld,0.00012114323415874005,0.0011893722777398886,54375021814.0,5538355083.0
Kenya,KEN,326,197357.0,Africa,RoWorld,RoWorld,2.5680139825628694e-06,6.0763645227903246e-05,76851995877.0,3247945367.0
Kenya,KEN,327,644075.0,Africa,RoWorld,RoWorld,2.1396203371560738e-05,0.00030948896328024004,30102303143.0,2081091982.0
Kenya,KEN,3311IS,3083908.0,Africa,RoWorld,RoWorld,7.962670373510262e-05,0.00042273502385513156,38729570048.0,7295132473.0
Kenya,KEN,3313NF,1255211.0,Africa,RoWorld,RoWorld,1.3196384180557672e-05,4.7938075926613765e-05,95117797635.0,26184008760.0
Kenya,KEN,332,180016.0,Africa,RoWorld,RoWorld,1.820168297277618e-06,5.99056991928327e-05,98900744656.0,3004989549.0
Kenya,KEN,33312,308526.0,Africa,RoWorld,RoWorld,9.431118270819214e-06,0.00017111758664216338,32713617955.0,1803005793.0
Kenya,KEN,33313,15879.0,Africa,RoWorld,RoWorld,4.985874836670446e-06,9.515452588039509e-05,3184797156.0,166875930.0
Kenya,KEN,3332OM,1371072.0,Africa,RoWorld,RoWorld,6.8777864516545325e-06,0.0004124000543089416,199347858448.0,3324616439.0
Kenya,KEN,3341,127385.0,Africa,RoWorld,RoWorld,8.272090887827577e-07,0.0003407085375656592,153993714198.0,373882618.0
Kenya,KEN,3342,9298.0,Africa,RoWorld,RoWorld,7.663115751935504e-08,6.207450884210821e-06,121334458476.0,1497877337.0
Kenya,KEN,3344,18826.0,Africa,RoWorld,RoWorld,1.4320671136327052e-07,2.7327766277637153e-06,131460319288.0,6888964070.0
Kenya,KEN,3345,529550.0,Africa,RoWorld,RoWorld,7.1174440966852265e-06,0.0001458218798181965,74401708367.0,3631485211.0
Kenya,KEN,334X,526044.0,Africa,RoWorld,RoWorld,8.995367918017139e-06,0.0028100767419050035,58479431280.0,187199158.0
Kenya,KEN,335,80830.0,Africa,RoWorld,RoWorld,3.9540933457867913e-07,2.037679804378766e-05,204421071865.0,3966766507.0
Kenya,KEN,3362BP,73186.0,Africa,RoWorld,RoWorld,4.759171589558962e-07,2.1600639377744993e-05,153778863869.0,3388140449.0
Kenya,KEN,3364,221199.0,Africa,RoWorld,RoWorld,3.5319073781608455e-06,7.239593217383755e-05,62628765796.0,3055406476.0
Kenya,KEN,3365AO,3500.0,Africa,RoWorld,RoWorld,2.2531503006909127e-07,1.1689292695393724e-05,15533806151.0,299419314.0
Kenya,KEN,337,25360.0,Africa,RoWorld,RoWorld,5.32207586714308e-07,4.981379745901273e-05,47650579648.0,509095899.0
Kenya,KEN,3391,94306.0,Africa,RoWorld,RoWorld,1.6333623834775524e-06,1.3797033280666141e-05,57737340442.0,6835237553.0
Kenya,KEN,3399,11894517.0,Africa,RoWorld,RoWorld,0.00012167497716752113,0.0011658315975376645,97756476121.0,10202603039.0
Kenya,KEN,S003,37020185.0,Africa,RoWorld,RoWorld,0.00025109144323307784,0.002836425140312778,147437063260.0,13051705287.0
Kiribati,KIR,112,617249.0,Oceania,RoAsia,RoAsia,4.4368983727093246e-05,0.0001864830547436234,13911722743.0,3309946852.0
Kiribati,KIR,113FF,6932.0,Oceania,RoAsia,RoAsia,4.22063497998336e-07,1.368188598689245e-06,16424068968.0,5066552964.0
Kiribati,KIR,311,40610.0,Oceania,RoAsia,RoAsia,3.4459655643175175e-07,1.4586556252198622e-06,117847956522.0,27840704343.0
Kiribati,KIR,313TT,21160.0,Oceania,RoAsia,RoAsia,6.21436236968741e-07,1.875686188068786e-06,34050154692.0,11281204785.0
Kiribati,KIR,315AL,410.0,Oceania,RoAsia,RoAsia,3.2995527401029497e-09,6.758290080684237e-09,124259265511.0,60666232894.0
Kiribati,KIR,335,4013.0,Oceania,RoAsia,RoAsia,1.9631048616407764e-08,7.643838368597991e-08,204421071865.0,52499801886.0
Kiribati,KIR,3362BP,35207.0,Oceania,RoAsia,RoAsia,2.2894563735359546e-07,1.7502627127454102e-06,153778863869.0,20115265979.0
Kiribati,KIR,337,16851.0,Oceania,RoAsia,RoAsia,3.5363683137708216e-07,8.524077836531159e-07,47650579648.0,19768707329.0
Kiribati,KIR,S003,65730.0,Oceania,RoAsia,RoAsia,4.458173443409375e-07,3.0971226282114583e-06,147437063260.0,21222924595.0
"Korea, North",PRK,326,57465.0,Asia,RoAsia,RoAsia,7.477359480939379e-07,2.8080689491094788e-06,76851995877.0,20464241100.0
"Korea, South",KOR,111,74254320.0,Asia,RoAsia,RoAsia,0.001428624904490707,0.02480647171873265,51976078372.0,2993344674.0
"Korea, South",KOR,112,34450926.0,Asia,RoAsia,RoAsia,0.0024763953851319217,0.010408301867198683,13911722743.0,3309946852.0
"Korea, South",KOR,113FF,155599753.0,Asia,RoAsia,RoAsia,0.009473885752864552,0.030711166764781105,16424068968.0,5066552964.0
"Korea, South",KOR,211,26822258.0,Asia,RoAsia,RoAsia,0.00015199376958223762,0.9871322938132625,176469457095.0,27171898.0
"Korea, South",KOR,212,12766348.0,Asia,RoAsia,RoAsia,0.0021506789393352945,0.016020788860285906,5935961787.0,796861385.0
"Korea, South",KOR,311,1431937482.0,Asia,RoAsia,RoAsia,0.012150719658280067,0.05143323474716733,117847956522.0,27840704343.0
"Korea, South",KOR,3121,166560313.0,Asia,RoAsia,RoAsia,0.005403302809888842,0.12107427680956935,30825648471.0,1375687036.0
"Korea, South",KOR,3122,474991.0,Asia,RoAsia,RoAsia,0.00024618256420705327,0.007419980824844128,1929425837.0,64015125.0
"Korea, South",KOR,313TT,731418210.0,Asia,RoAsia,RoAsia,0.02148061342499113,0.06483511503775968,34050154692.0,11281204785.0
"Korea, South",KOR,315AL,238398667.0,Asia,RoAsia,RoAsia,0.001918558475455465,0.003929676454718158,124259265511.0,60666232894.0
"Korea, South",KOR,321,12318477.0,Asia,RoAsia,RoAsia,0.0005294856866836122,0.003578674607836514,23264985834.0,3442189735.0
"Korea, South",KOR,322,800497858.0,Asia,RoAsia,RoAsia,0.03009139575036418,0.24161071040200413,26602217612.0,3313172072.0
"Korea, South",KOR,323,113499336.0,Asia,RoAsia,RoAsia,0.016713710581284985,0.11328525337986135,6790792233.0,1001889766.0
"Korea, South",KOR,324,5477125001.0,Asia,RoAsia,RoAsia,0.08810114753363425,0.4856235118304825,62168600005.0,11278541643.0
"Korea, South",KOR,3251,2211366424.0,Asia,RoAsia,RoAsia,0.03439465766712155,0.23699153466373915,64293892540.0,9330993308.0
"Korea, South",KOR,3252,2424534165.0,Asia,RoAsia,RoAsia,0.1110872251208224,0.45524365100412734,21825499398.0,5325794571.0
"Korea, South",KOR,3254,3978387659.0,Asia,RoAsia,RoAsia,0.015788333789463756,0.10154041322165394,251982743211.0,39180337491.0
"Korea, South",KOR,325X,3979403848.0,Asia,RoAsia,RoAsia,0.07318440922400546,0.40461016578359543,54375021814.0,9835155378.0
"Korea, South",KOR,326,3210912598.0,Asia,RoAsia,RoAsia,0.0417804711687514,0.1569035754763464,76851995877.0,20464241100.0
"Korea, South",KOR,327,571346701.0,Asia,RoAsia,RoAsia,0.018980165679876263,0.1145793954585769,30102303143.0,4986469851.0
"Korea, South",KOR,3311IS,3058424652.0,Asia,RoAsia,RoAsia,0.07896872204389312,0.4030007309034786,38729570048.0,7589129293.0
"Korea, South",KOR,3313NF,2326286137.0,Asia,RoAsia,RoAsia,0.02445689655186054,0.24230853948683345,95117797635.0,9600512396.0
"Korea, South",KOR,332,4194792309.0,Asia,RoAsia,RoAsia,0.042414163043872646,0.2029943276741167,98900744656.0,20664578942.0
"Korea, South",KOR,33311,1019797189.0,Asia,RoAsia,RoAsia,0.06593559691680888,0.4223911320149783,15466564901.0,2414343275.0
"Korea, South",KOR,33312,1945501905.0,Asia,RoAsia,RoAsia,0.05947070445330081,0.5566573142416189,32713617955.0,3494972320.0
"Korea, South",KOR,33313,40039744.0,Asia,RoAsia,RoAsia,0.012572148880680551,0.11383885323237411,3184797156.0,351723009.0
"Korea, South",KOR,3332OM,11022351353.0,Asia,RoAsia,RoAsia,0.05529204797489804,0.29151647711539375,199347858448.0,37810388840.0
"Korea, South",KOR,3341,551072449.0,Asia,RoAsia,RoAsia,0.0035785385908118908,0.009765164778505975,153993714198.0,56432478253.0
"Korea, South",KOR,3342,548892245.0,Asia,RoAsia,RoAsia,0.0045237952342167586,0.011107303535450688,121334458476.0,49417236438.0
"Korea, South",KOR,3344,11330063136.0,Asia,RoAsia,RoAsia,0.08618618300460977,0.1308812621385561,131460319288.0,86567495995.0
"Korea, South",KOR,3345,1599553787.0,Asia,RoAsia,RoAsia,0.021498885201800867,0.12165177556707583,74401708367.0,13148626722.0
"Korea, South",KOR,334X,6203760033.0,Asia,RoAsia,RoAsia,0.10608447957190872,0.21081338266604377,58479431280.0,29427733451.0
"Korea, South",KOR,335,11032681988.0,Asia,RoAsia,RoAsia,0.05397037539890213,0.21014711659211155,204421071865.0,52499801886.0
"Korea, South",KOR,336111,37344621158.0,Asia,RoAsia,RoAsia,0.17636134143230295,0.9853187940116477,211750607331.0,37901054344.0
"Korea, South",KOR,336112,16094821.0,Asia,RoAsia,RoAsia,0.0004806518571937448,0.9646870273535418,33485402707.0,16683982.0
"Korea, South",KOR,33612,14767445.0,Asia,RoAsia,RoAsia,0.000731025220175279,0.7282949062122319,20201006193.0,20276738.0
"Korea, South",KOR,3362BP,9107748920.0,Asia,RoAsia,RoAsia,0.05922627265446987,0.4527779513086398,153778863869.0,20115265979.0
"Korea, South",KOR,3364,691246185.0,Asia,RoAsia,RoAsia,0.011037199539451068,0.1905467020776551,62628765796.0,3627699548.0
"Korea, South",KOR,3365AO,135650597.0,Asia,RoAsia,RoAsia,0.008732605240555767,0.04646732067385093,15533806151.0,2919268747.0
"Korea, South",KOR,337,269096315.0,Asia,RoAsia,RoAsia,0.005647283138795869,0.013612236274308393,47650579648.0,19768707329.0
"Korea, South",KOR,3391,443020907.0,Asia,RoAsia,RoAsia,0.007673039727990871,0.04616473881872362,57737340442.0,9596521465.0
"Korea, South",KOR,3399,736172728.0,Asia,RoAsia,RoAsia,0.007530679881390034,0.02742932357706669,97756476121.0,26838894730.0
"Korea, South",KOR,S003,2265475782.0,Asia,RoAsia,RoAsia,0.015365714237029492,0.10674663484097442,147437063260.0,21222924595.0
Kosovo,XKX,111,146442.0,Europe,Europe,Europe,2.8174884405840374e-06,9.812871610069635e-05,51976078372.0,1492346031.0
Kosovo,XKX,112,4378.0,Europe,Europe,Europe,3.146986236627588e-07,1.9389547537011566e-06,13911722743.0,2257917567.0
Kosovo,XKX,212,6052.0,Europe,Europe,Europe,1.0195483423181949e-06,1.1311786202366165e-05,5935961787.0,535017184.0
Kosovo,XKX,311,1581713.0,Europe,Europe,Europe,1.3421641296807076e-05,6.839784612089704e-05,117847956522.0,23125187264.0
Kosovo,XKX,3121,500609.0,Europe,Europe,Europe,1.6240015209119134e-05,3.651913342289612e-05,30825648471.0,13708129221.0
Kosovo,XKX,313TT,1087002.0,Europe,Europe,Europe,3.1923555409144395e-05,0.00024015117093814807,34050154692.0,4526323964.0
Kosovo,XKX,315AL,1239115.0,Europe,Europe,Europe,9.972012911104064e-06,0.0001084558146691151,124259265511.0,11425067469.0
Kosovo,XKX,321,309447.0,Europe,Europe,Europe,1.3300975216918758e-05,0.0001000601401709385,23264985834.0,3092610099.0
Kosovo,XKX,322,3143.0,Europe,Europe,Europe,1.1814804486759117e-07,5.946345698215219e-07,26602217612.0,5285599189.0
Kosovo,XKX,324,23546.0,Europe,Europe,Europe,3.78744253499456e-07,1.5012398706363739e-06,62168600005.0,15684368941.0
Kosovo,XKX,326,692171.0,Europe,Europe,Europe,9.006545530812304e-06,6.619014318599118e-05,76851995877.0,10457312323.0
Kosovo,XKX,327,71687.0,Europe,Europe,Europe,2.381445687376586e-06,9.433533130758376e-06,30102303143.0,7599167672.0
Kosovo,XKX,332,8083040.0,Europe,Europe,Europe,8.172880829274552e-05,0.0003466762684764033,98900744656.0,23315815748.0
Kosovo,XKX,3332OM,190887.0,Europe,Europe,Europe,9.57557314566251e-07,2.8167295419342265e-06,199347858448.0,67769019765.0
Kosovo,XKX,3345,11900.0,Europe,Europe,Europe,1.5994256397045454e-07,3.706768499585696e-07,74401708367.0,32103434572.0
Kosovo,XKX,335,160314.0,Europe,Europe,Europe,7.84234220755244e-07,5.780382876815829e-06,204421071865.0,27734149003.0
Kosovo,XKX,3362BP,303577.0,Europe,Europe,Europe,1.974113947535787e-06,1.693718746612454e-05,153778863869.0,17923696045.0
Kosovo,XKX,337,19322447.0,Europe,Europe,Europe,0.00040550287410430285,0.003728885438266906,47650579648.0,5181829080.0
Kosovo,XKX,3391,8575.0,Europe,Europe,Europe,1.4851740544949433e-07,4.2977136535948337e-07,57737340442.0,19952469362.0
Kosovo,XKX,3399,34187.0,Europe,Europe,Europe,3.4971596109586e-07,2.7169092541921313e-06,97756476121.0,12583048163.0
Kosovo,XKX,S003,235714.0,Europe,Europe,Europe,1.5987431842990983e-06,4.056599440852661e-06,147437063260.0,58106303922.0
Kuwait,KWT,111,11092.0,Asia,RoWorld,RoAsia,2.1340586568715358e-07,5.32126793608623e-07,51976078372.0,20844656073.0
Kuwait,KWT,112,156340.0,Asia,RoWorld,RoAsia,1.1238004299551329e-05,4.365111333979414e-05,13911722743.0,3581581042.0
Kuwait,KWT,211,600892138.0,Asia,RoWorld,RoAsia,0.0034050772745139552,0.010932471974182694,176469457095.0,54963976987.0
Kuwait,KWT,212,12797.0,Asia,RoWorld,RoAsia,2.1558427192078554e-06,5.12770112510606e-06,5935961787.0,2495660275.0
Kuwait,KWT,311,1194316.0,Asia,RoWorld,RoAsia,1.013438022386959e-05,7.179889952881242e-05,117847956522.0,16634182527.0
Kuwait,KWT,3121,59845.0,Asia,RoWorld,RoAsia,1.9414027917790825e-06,6.39947498576757e-05,30825648471.0,935154839.0
Kuwait,KWT,313TT,1098.0,Asia,RoWorld,RoAsia,3.22465495364687e-08,1.0262228241487439e-06,34050154692.0,1069943071.0
Kuwait,KWT,315AL,70209.0,Asia,RoWorld,RoAsia,5.650202398289951e-07,4.603986168366502e-06,124259265511.0,15249611409.0
Kuwait,KWT,322,15583.0,Asia,RoWorld,RoAsia,5.857782319986233e-07,5.476716469199419e-06,26602217612.0,2845318009.0
Kuwait,KWT,323,46547.0,Asia,RoWorld,RoAsia,6.854428526586907e-06,0.0003750539028690725,6790792233.0,124107494.0
Kuwait,KWT,324,956295861.0,Asia,RoWorld,RoAsia,0.015382296865669944,0.0660306230910187,62168600005.0,14482611495.0
Kuwait,KWT,3251,24566684.0,Asia,RoWorld,RoAsia,0.0003820998080761094,0.006052562165621758,64293892540.0,4058889992.0
Kuwait,KWT,325X,142578.0,Asia,RoWorld,RoAsia,2.622123085995531e-06,2.5743744823737226e-05,54375021814.0,5538355083.0
Kuwait,KWT,326,192718.0,Asia,RoWorld,RoAsia,2.507651204120204e-06,5.9335357656587086e-05,76851995877.0,3247945367.0
Kuwait,KWT,3311IS,4330446.0,Asia,RoWorld,RoAsia,0.00011181239540312492,0.0005936075891736585,38729570048.0,7295132473.0
Kuwait,KWT,3313NF,9495881.0,Asia,RoWorld,RoAsia,9.983285185427642e-05,0.00036265955633601766,95117797635.0,26184008760.0
Kuwait,KWT,332,144223.0,Asia,RoWorld,RoAsia,1.4582600009903003e-06,4.7994509680738994e-05,98900744656.0,3004989549.0
Kuwait,KWT,3332OM,101369.0,Asia,RoWorld,RoAsia,5.085030799387402e-07,3.049043456889434e-05,199347858448.0,3324616439.0
Kuwait,KWT,3341,10531.0,Asia,RoWorld,RoAsia,6.838590818362618e-08,2.816659425445662e-05,153993714198.0,373882618.0
Kuwait,KWT,3342,565731.0,Asia,RoWorld,RoAsia,4.662574895093811e-06,0.000377688470227519,121334458476.0,1497877337.0
Kuwait,KWT,3344,2528.0,Asia,RoWorld,RoAsia,1.9230137380556033e-08,3.669637371181702e-07,131460319288.0,6888964070.0
Kuwait,KWT,3345,826729.0,Asia,RoWorld,RoAsia,1.1111693778884866e-05,0.0002276558906245261,74401708367.0,3631485211.0
Kuwait,KWT,335,14320.0,Asia,RoWorld,RoAsia,7.005148671491631e-08,3.609993170692061e-06,204421071865.0,3966766507.0
Kuwait,KWT,3362BP,185803.0,Asia,RoWorld,RoAsia,1.2082479693586532e-06,5.483922605830559e-05,153778863869.0,3388140449.0
Kuwait,KWT,3365AO,3500.0,Asia,RoWorld,RoAsia,2.2531503006909127e-07,1.1689292695393724e-05,15533806151.0,299419314.0
Kuwait,KWT,337,1400.0,Asia,RoWorld,RoAsia,2.9380545007887664e-08,2.749973045844551e-06,47650579648.0,509095899.0
Kuwait,KWT,3399,111435.0,Asia,RoWorld,RoAsia,1.1399244778634322e-06,1.0922212652401913e-05,97756476121.0,10202603039.0
Kuwait,KWT,S003,44154048.0,Asia,RoWorld,RoAsia,0.0002994772618478972,0.003383009884844636,147437063260.0,13051705287.0
Kyrgyzstan,KGZ,111,57725.0,Asia,Europe,RoAsia,1.1106070678679175e-06,3.8680707289662096e-05,51976078372.0,1492346031.0
Kyrgyzstan,KGZ,112,223317.0,Asia,Europe,RoAsia,1.6052433197920584e-05,9.890396499138447e-05,13911722743.0,2257917567.0
Kyrgyzstan,KGZ,311,1091901.0,Asia,Europe,RoAsia,9.265336728992519e-06,4.721695818220726e-05,117847956522.0,23125187264.0
Kyrgyzstan,KGZ,3121,73076.0,Asia,Europe,RoAsia,2.370623283683653e-06,5.33085141100451e-06,30825648471.0,13708129221.0
Kyrgyzstan,KGZ,313TT,115173.0,Asia,Europe,RoAsia,3.3824515935917206e-06,2.5445151720474598e-05,34050154692.0,4526323964.0
Kyrgyzstan,KGZ,315AL,855597.0,Asia,Europe,RoAsia,6.885579087253325e-06,7.488769780323124e-05,124259265511.0,11425067469.0
Kyrgyzstan,KGZ,321,14291.0,Asia,Europe,RoAsia,6.142707372344408e-07,4.621015757731961e-06,23264985834.0,3092610099.0
Kyrgyzstan,KGZ,323,111751.0,Asia,Europe,RoAsia,1.6456253727944088e-05,8.866263399187273e-05,6790792233.0,1260406949.0
Kyrgyzstan,KGZ,3251,375725.0,Asia,Europe,RoAsia,5.843867670109494e-06,1.326822769671089e-05,64293892540.0,28317647887.0
Kyrgyzstan,KGZ,3254,3576.0,Asia,Europe,RoAsia,1.4191448011206087e-08,1.9261734454203808e-08,251982743211.0,185653062994.0
Kyrgyzstan,KGZ,325X,50797.0,Asia,Europe,RoAsia,9.341973263709338e-07,3.1270377524622644e-06,54375021814.0,16244447308.0
Kyrgyzstan,KGZ,326,58732.0,Asia,Europe,RoAsia,7.642221822579511e-07,5.616357070145432e-06,76851995877.0,10457312323.0
Kyrgyzstan,KGZ,332,1835452.0,Asia,Europe,RoAsia,1.8558525584252502e-05,7.872132889699313e-05,98900744656.0,23315815748.0
Kyrgyzstan,KGZ,33312,105303.0,Asia,Europe,RoAsia,3.2189347000644214e-06,1.0139327300999277e-05,32713617955.0,10385600235.0
Kyrgyzstan,KGZ,3332OM,3710228.0,Asia,Europe,RoAsia,1.8611827731110614e-05,5.474814322039501e-05,199347858448.0,67769019765.0
Kyrgyzstan,KGZ,3341,1925260.0,Asia,Europe,RoAsia,1.2502198612630154e-05,0.0004918142182082936,153993714198.0,3914608258.0
Kyrgyzstan,KGZ,3342,50249.0,Asia,Europe,RoAsia,4.1413626954076917e-07,1.2131172825459037e-05,121334458476.0,4142138664.0
Kyrgyzstan,KGZ,3344,91876.0,Asia,Europe,RoAsia,6.988876985664422e-07,8.811725019419639e-06,131460319288.0,10426562313.0
Kyrgyzstan,KGZ,3345,9590.0,Asia,Europe,RoAsia,1.2889488978795453e-07,2.987219320254355e-07,74401708367.0,32103434572.0
Kyrgyzstan,KGZ,334X,16350.0,Asia,Europe,RoAsia,2.7958548231627056e-07,7.048753767271118e-06,58479431280.0,2319558966.0
Kyrgyzstan,KGZ,335,60403.0,Asia,Europe,RoAsia,2.954832368743778e-07,2.177928733038328e-06,204421071865.0,27734149003.0
Kyrgyzstan,KGZ,3362BP,3994446.0,Asia,Europe,RoAsia,2.597526018531883e-05,0.00022285838757650056,153778863869.0,17923696045.0
Kyrgyzstan,KGZ,3365AO,3702.0,Asia,Europe,RoAsia,2.383189260902217e-07,1.007677698080534e-06,15533806151.0,3673793721.0
Kyrgyzstan,KGZ,337,108906.0,Asia,Europe,RoAsia,2.2855125961635815e-06,2.1016903166555236e-05,47650579648.0,5181829080.0
Kyrgyzstan,KGZ,3391,49500.0,Asia,Europe,RoAsia,8.573307953061188e-07,2.480895928314219e-06,57737340442.0,19952469362.0
Kyrgyzstan,KGZ,3399,1223771.0,Asia,Europe,RoAsia,1.2518567040870555e-05,9.725552856091376e-05,97756476121.0,12583048163.0
Kyrgyzstan,KGZ,S003,451673.0,Asia,Europe,RoAsia,3.0634969933136203e-06,7.773218558287774e-06,147437063260.0,58106303922.0
